DLiP-ID,T000E7
Mi,1.1162357626474904
Mm,0.8079008970459252
Mp,0.7174972984264031
Mv,0.6806839329922039
SZ,35.33333333333332
Si,47.99813779384208
Sm,34.73973857297478
Sp,30.852383832335335
Sv,29.26940911866477
nB,0
nC,19
nF,0
nH,17
nI,0
nN,2
nO,4
nP,0
nS,0
nX,1
ABC,20.034348499588646
AMW,9.67528300288373
IC0,1.7007417068722401
IC1,3.9108866277548846
IC2,4.765651453386593
IC3,5.2226627197680635
IC4,5.26917434767504
IC5,5.26917434767504
MID,52.60091869931365
Mpe,0.9908800729594162
Mse,1.0201815748911738
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,101.58670000000005
SdO,24.115936209762193
SdS,0
Spe,42.607843137254896
SsF,0
SsI,0
Sse,43.86780772032047
StN,0
fMF,0.4418604651162791
nBr,1
nCl,0
AMID,2.0231122576659097
BIC0,0.2955299658304129
BIC1,0.6795765558031572
BIC2,0.8281050588034977
BIC3,0.907517778202385
BIC4,0.9155998871731497
BIC5,0.9155998871731497
CIC0,3.7255230478298578
CIC1,1.5153781269472133
CIC2,0.6606133013155047
CIC3,0.2036020349340344
CIC4,0.15709040702705757
CIC5,0.15709040702705757
GGI1,5.5
GGI2,3.333333333333335
GGI3,1.9791666666666665
GGI4,1.3905555555555558
GGI5,0.9655555555555555
GGI6,0.6989115646258504
GGI7,0.4470663265306122
GGI8,0.3189799067775258
GGI9,0.1640740740740741
JGI1,0.1964285714285714
JGI2,0.08547008547008556
JGI3,0.04947916666666667
JGI4,0.038626543209876546
JGI5,0.027587301587301587
JGI6,0.019968901846452863
JGI7,0.01397082270408163
JGI8,0.011814070621389844
JGI9,0.007457912457912459
MIC0,24.853343072537903
MIC1,44.88981330921033
MIC2,51.477167031395894
MIC3,52.44960182976889
MIC4,52.49648555069911
MIC5,52.49648555069911
MPC2,39
MPC3,51
MPC4,64
MPC5,77
MPC6,80
MPC7,87
MPC8,91
MPC9,85
Mare,1.0026046511627908
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,1
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.19517277403912425
RPCG,0.12810953854217266
SIC0,0.313427704646824
SIC1,0.7207327332058261
SIC2,0.878256345538051
SIC3,0.9624784185553047
SIC4,0.9710499921901282
SIC5,0.9710499921901282
SaaN,0
SaaO,0
SaaS,0
Sare,43.11200000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,3.305762316337904
SsCl,0
SsLi,0
SsOH,9.548665320294784
SsSH,0
SssO,5.229513806868084
SssS,0
StCH,0
StsC,0
TIC0,73.13189339550632
TIC1,168.16812499346003
TIC2,204.9230124956235
TIC3,224.57449695002674
TIC4,226.57449695002674
TIC5,226.57449695002674
Vabc,320.12071913604063
WPol,40
apol,51.52348099999998
bpol,23.046518999999996
nRot,6
ABCGG,16.879842455885388
ATS0Z,2280.0
ATS0d,151.0
ATS0i,6856.543989392234
ATS0m,10559.204705
ATS0p,74.84283538243298
ATS0s,239.1338305898491
ATS0v,10630.844705593254
ATS1Z,1372.0
ATS1d,188.0
ATS1i,6560.857494244348
ATS1m,5404.117711000002
ATS1p,86.92973292600003
ATS1s,159.10802469135805
ATS1v,12829.058959876245
ATS2Z,2094.0
ATS2d,287.0
ATS2i,11112.854335735943
ATS2m,8227.574825000002
ATS2p,130.16655623739598
ATS2s,272.59876543209873
ATS2v,18669.03856183028
ATS3Z,2456.0
ATS3d,316.0
ATS3i,14649.315906575493
ATS3m,9531.516985
ATS3p,150.9988661747919
ATS3s,317.73765432098776
ATS3v,20853.64955367528
ATS4Z,2512.0
ATS4d,300.0
ATS4i,16099.462718134193
ATS4m,9625.256601000001
ATS4p,144.545771517641
ATS4s,350.6527777777779
ATS4v,19927.667552825944
ATS5Z,2022.0
ATS5d,285.0
ATS5i,16071.909468554433
ATS5m,7509.824113999999
ATS5p,130.173683985829
ATS5s,400.46604938271616
ATS5v,18064.42398252878
ATS6Z,2129.0
ATS6d,268.0
ATS6i,14430.524504713689
ATS6m,8116.179884999999
ATS6p,127.755520206188
ATS6s,347.0478395061728
ATS6v,18022.54702100364
ATS7Z,2376.0
ATS7d,242.0
ATS7i,14517.97190583494
ATS7m,9206.077137
ATS7p,122.85208687133898
ATS7s,360.83024691358014
ATS7v,17201.192590820832
ATS8Z,1752.0
ATS8d,208.0
ATS8i,13464.617191165225
ATS8m,6697.307264999999
ATS8p,105.588593860678
ATS8s,313.5246913580246
ATS8v,14407.99323363436
C1SP1,0
C1SP2,3
C1SP3,0
C2SP1,0
C2SP2,10
C2SP3,2
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.15789473684210525
GGI10,0.08672584430160188
JGI10,0.005781722953440124
JGT10,0.45658509894577864
Kier1,20.727040816326532
Kier2,9.467455621301776
Kier3,5.093425605536332
MAXdO,12.440623591659396
MID_C,39.64641949141496
MID_N,4.084080755762783
MID_O,7.102588455124676
MID_X,1.7678299970112343
MID_h,12.954499207898692
MINdO,11.675312618102797
MPC10,86
MWC01,28.0
MWC02,4.90527477843843
MWC03,5.752572638825633
MWC04,6.626717749249025
MWC05,7.493873886783559
MWC06,8.37216741936598
MWC07,9.24619002486988
MWC08,10.12667110305036
MWC09,11.00401467340901
MWC10,11.885956909045552
NaaCH,8
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.364700000000001
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.3612921657094255
SRW05,2.3978952727983707
SRW06,6.870053411798126
SRW07,4.727387818712341
SRW08,8.464003362902119
SRW09,6.823286122355687
SRW10,10.102625255383492
SaaCH,14.167845714139073
SaaNH,3.109191492763823
SaaSe,0
SaaaC,1.7433423802895307
SaasC,2.471314223303086
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.5370865614764408
SdssS,0
SsCH3,1.5748907275995465
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.5915434460821367
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.066547065074289
VE1_D,5.028969437838133
VE2_A,0.1564056563490111
VE2_D,0.1934219014553128
VE3_A,2.3583056974384147
VE3_D,2.570726525014096
VR1_A,294.1233783023888
VR1_D,153.17655174516864
VR2_A,11.312437627014955
VR2_D,5.89140583635264
VR3_A,6.639510778425725
VR3_D,5.987102634125909
WPath,1726
Xc-3d,1.7810275263322048
Xc-4d,0.0
Xc-5d,0.4951995198844963
Xc-6d,0.0
Xp-0d,18.681433796945207
Xp-1d,12.49040230064194
Xp-2d,11.227070955631342
Xp-3d,9.37937025115844
Xp-4d,7.472547153545926
Xp-5d,5.854109072369733
Xp-6d,3.936900710653097
Xp-7d,2.7604495067399406
ZMIC0,85.85136710933948
ZMIC1,45.972385130612075
ZMIC2,30.394685793047948
ZMIC3,27.4968863497064
ZMIC4,27.33752519832491
ZMIC5,27.33752519832491
nAcid,1
nAtom,43
nBase,0
nRing,3
piPC1,3.6635616461296463
piPC2,4.273187854639731
piPC3,4.8549556682487225
piPC4,5.420811509712316
piPC5,5.902804083850001
piPC6,6.130512919735402
piPC7,6.465451929878669
piPC8,6.757799564014899
piPC9,6.674447946301444
AATS0Z,53.02325581395349
AATS0d,3.511627906976744
AATS0i,159.45451138121473
AATS0m,245.56290011627908
AATS0p,1.740531055405418
AATS0s,5.561251874182537
AATS0v,247.22894664170357
AATS1Z,30.488888888888887
AATS1d,4.177777777777778
AATS1i,145.79683320542998
AATS1m,120.09150468888893
AATS1p,1.9317718428000006
AATS1s,3.535733882030179
AATS1v,285.090199108361
AATS2Z,28.2972972972973
AATS2d,3.8783783783783785
AATS2i,150.1737072396749
AATS2m,111.18344358108111
AATS2p,1.7590075167215673
AATS2s,3.6837671004337667
AATS2v,252.28430488959836
AATS3Z,25.852631578947367
AATS3d,3.3263157894736843
AATS3i,154.20332533237362
AATS3m,100.3317577368421
AATS3p,1.5894617492083358
AATS3s,3.344606887589345
AATS3v,219.51210056500295
AATS4Z,24.627450980392158
AATS4d,2.9411764705882355
AATS4i,157.83786978562935
AATS4m,94.36526079411766
AATS4p,1.417115407035696
AATS4s,3.4377723311546853
AATS4v,195.3692897335877
AATS5Z,20.22
AATS5d,2.85
AATS5i,160.71909468554432
AATS5m,75.09824113999998
AATS5p,1.30173683985829
AATS5s,4.004660493827162
AATS5v,180.6442398252878
AATS6Z,23.395604395604394
AATS6d,2.9450549450549453
AATS6i,158.57719235949108
AATS6m,89.18878994505494
AATS6p,1.4039068154526153
AATS6s,3.813712522045855
AATS6v,198.04996726377627
AATS7Z,26.10989010989011
AATS7d,2.659340659340659
AATS7i,159.53815281137298
AATS7m,101.16568282417583
AATS7p,1.3500229326520767
AATS7s,3.965167548500881
AATS7v,189.02409440462452
AATS8Z,21.10843373493976
AATS8d,2.5060240963855422
AATS8i,162.22430350801477
AATS8m,80.69044897590359
AATS8p,1.2721517332611807
AATS8s,3.7774059199762
AATS8v,173.59027992330556
AMID_C,1.5248622881313447
AMID_N,0.15708002906779936
AMID_O,0.27317647904325676
AMID_X,0.06799346142350901
AMID_h,0.4982499695345651
ATS0dv,379.06721536351165
ATS0pe,280.40669999999994
ATS0se,341.6557889999999
ATS1dv,365.03703703703707
ATS1pe,298.94500000000005
ATS1se,355.4966899999999
ATS2dv,501.81481481481484
ATS2pe,485.1192
ATS2se,583.3709759999997
ATS3dv,479.5925925925926
ATS3pe,612.8042
ATS3se,745.7200539999999
ATS4dv,467.3703703703704
ATS4pe,660.7273
ATS4se,808.8073939999998
ATS5dv,522.7777777777778
ATS5pe,636.1103999999999
ATS5se,784.259902
ATS6dv,478.55555555555554
ATS6pe,593.3492
ATS6se,725.6209199999997
ATS7dv,450.8888888888889
ATS7pe,597.2370000000001
ATS7se,731.822814
ATS8dv,378.8148148148148
ATS8pe,524.7777000000001
ATS8se,652.3330000000002
ATSC0Z,1234.7906976744189
ATSC0c,1.2844774558328556
ATSC0d,27.06976744186046
ATSC0i,63.25260295242457
ATSC0m,6510.2495170697675
ATSC0p,13.106344815982744
ATSC0s,87.56238635276102
ATSC0v,2193.0257741732344
ATSC1Z,-9.153055705786908
ATSC1c,-0.7439956238491199
ATSC1d,8.717685235262307
ATSC1i,0.9366292715783249
ATSC1m,-40.332106840454294
ATSC1p,0.5649249524860611
ATSC1s,-7.821612412745254
ATSC1v,115.83583788056606
ATSC2Z,37.2904272579773
ATSC2c,0.08921252160032733
ATSC2d,-3.9340183883180058
ATSC2i,0.45212114135961645
ATSC2m,192.375836531098
ATSC2p,1.4194292572665115
ATSC2s,19.08367246670985
ATSC2v,87.3028021582379
ATSC3Z,-76.30502974580853
ATSC3c,0.24533748690553314
ATSC3d,-9.479718766901025
ATSC3i,-9.867674444569165
ATSC3m,-370.114006572742
ATSC3p,-0.5724460459639216
ATSC3s,-10.944005945081354
ATSC3v,-368.79720351198506
ATSC4Z,-170.61979448350456
ATSC4c,-0.5868670494008136
ATSC4d,-1.909680908599242
ATSC4i,-25.380723799602436
ATSC4m,-858.7623422352619
ATSC4p,-5.652347169906648
ATSC4s,-39.214234597205625
ATSC4v,-967.5371974591264
ATSC5Z,-14.071389940508361
ATSC5c,0.5405291465208738
ATSC5d,-2.301784748512711
ATSC5i,-0.19787056109772383
ATSC5m,-126.7844347901567
ATSC5p,-0.7680297133852438
ATSC5s,46.348708724398534
ATSC5v,186.6015079203315
ATSC6Z,-51.88263926446727
ATSC6c,-0.23044564965131145
ATSC6d,-9.589507842076795
ATSC6i,-4.979914006680137
ATSC6m,-249.84862228718237
ATSC6p,-0.3292888385206214
ATSC6s,-8.128310468491847
ATSC6v,-120.8803526580868
ATSC7Z,-56.32449972958356
ATSC7c,-0.061853048346620046
ATSC7d,0.06165494862087595
ATSC7i,-8.344442474893462
ATSC7m,-322.0662037755539
ATSC7p,-4.738559268878134
ATSC7s,-23.064337042007644
ATSC7v,-593.6916060168542
ATSC8Z,135.91563007030825
ATSC8c,0.21955863276531265
ATSC8d,4.121146565711193
ATSC8i,12.406436596279653
ATSC8m,665.4102583304484
ATSC8p,4.917039915877934
ATSC8s,1.493302834513298
ATSC8v,908.189986865233
AXp-0d,0.7185166844978925
AXp-1d,0.4460857964514978
AXp-2d,0.2878736142469575
AXp-3d,0.1839092206109498
AXp-4d,0.11675854927415509
AXp-5d,0.07602739055025627
AXp-6d,0.04921125888316371
AXp-7d,0.03172930467517173
GATS1Z,0.5049168801165185
GATS1c,1.5320492607608178
GATS1d,0.7930126002290951
GATS1i,1.1012173573901178
GATS1m,0.4990861355488832
GATS1p,0.7639187727859776
GATS1s,0.6752282190524616
GATS1v,0.7964857303308478
GATS2Z,0.5924846988015587
GATS2c,0.9236469956299613
GATS2d,1.2475271663415994
GATS2i,1.0653015140625863
GATS2m,0.5878661453933386
GATS2p,0.7840622045085704
GATS2s,0.4988807632376913
GATS2v,0.8666241316835335
GATS3Z,0.9026204769117308
GATS3c,0.846608444009998
GATS3d,1.249403147042865
GATS3i,1.0970268837551078
GATS3m,0.9008439515601979
GATS3p,0.9563781355262183
GATS3s,0.8937599884835626
GATS3v,1.0148411751872148
GATS4Z,1.0619327699438972
GATS4c,1.19105262073311
GATS4d,1.0115474024661413
GATS4i,1.1755504510474584
GATS4m,1.0608980266030752
GATS4p,1.1490984418081132
GATS4s,1.3104440696562278
GATS4v,1.1288121567542047
GATS5Z,0.7462641253578424
GATS5c,0.8141608086399313
GATS5d,1.0938402061855672
GATS5i,0.9805839883443757
GATS5m,0.7396046613582354
GATS5p,0.9169612059091564
GATS5s,0.9012173204098906
GATS5v,0.9333858025620713
GATS6Z,0.7847483802923007
GATS6c,1.2885954552416246
GATS6d,1.210547184773989
GATS6i,1.030575004064452
GATS6m,0.7751953296103882
GATS6p,0.9041320503979894
GATS6s,1.2038310072982454
GATS6v,0.9510070440644199
GATS7Z,1.1318019030841089
GATS7c,1.2112006173489853
GATS7d,0.9292228390166536
GATS7i,1.0297102334416806
GATS7m,1.136257541906172
GATS7p,1.1758677401799567
GATS7s,1.5000522207781846
GATS7v,1.0755532122559086
GATS8Z,0.8034238052102941
GATS8c,0.9784748339447887
GATS8d,0.8692398459818657
GATS8i,0.80593231509919
GATS8m,0.798369777127584
GATS8p,0.7574544151174554
GATS8s,1.266059238124022
GATS8v,0.7907974827636399
MATS1Z,-0.007083186848140889
MATS1c,-0.5534773292047241
MATS1d,0.3077319587628868
MATS1i,0.014149635938710641
MATS1m,-0.005919829748092789
MATS1p,0.041187469458435516
MATS1s,-0.0853561158588199
MATS1v,0.05047253877393964
MATS2Z,0.017548530148349343
MATS2c,0.0403585973907768
MATS2d,-0.08444784991176738
MATS2i,0.004153489806553294
MATS2m,0.017170764157697305
MATS2p,0.06293161815220369
MATS2s,0.126642974110805
MATS2v,0.02313242610139487
MATS3Z,-0.027970785786222356
MATS3c,0.08645343954365284
MATS3d,-0.15850967625248685
MATS3i,-0.07061244685445364
MATS3m,-0.025732544773638608
MATS3p,-0.019769597190122393
MATS3s,-0.05657226689751316
MATS3v,-0.07611823923954368
MATS4Z,-0.05825112929004657
MATS4c,-0.19261119406077112
MATS4d,-0.029740246614109553
MATS4i,-0.1691585230723014
MATS4m,-0.055608815141951
MATS4p,-0.181809060554257
MATS4s,-0.18879671676699855
MATS4v,-0.18599112383637315
MATS5Z,-0.004900180804580374
MATS5c,0.18095104117905259
MATS5d,-0.03656357388316154
MATS5i,-0.0013451516190727743
MATS5m,-0.008374073346470652
MATS5p,-0.025197931337265195
MATS5s,0.227608515272756
MATS5v,0.036588100947419246
MATS6Z,-0.019854354625335482
MATS6c,-0.08477525229438931
MATS6d,-0.16739360296061326
MATS6i,-0.03720236115422226
MATS6m,-0.018134533506631526
MATS6p,-0.011871961617239747
MATS6s,-0.04386415402295553
MATS6v,-0.02604588062412953
MATS7Z,-0.021554157760274976
MATS7c,-0.022754205977400334
MATS7d,0.0010762433442845782
MATS7i,-0.062337012680379424
MATS7m,-0.023376236019457243
MATS7p,-0.1708408763985903
MATS7s,-0.12446591900859016
MATS7v,-0.12792170404731398
MATS8Z,0.05702514744831365
MATS8c,0.08855526655161954
MATS8d,0.07887218979008816
MATS8i,0.10161528075841457
MATS8m,0.05295198207959304
MATS8p,0.19436251379461203
MATS8s,0.008835287046239676
MATS8v,0.21454743990037156
MAXsBr,3.305762316337904
MAXsOH,9.548665320294784
MAXssO,5.229513806868084
MINsBr,3.305762316337904
MINsOH,9.548665320294784
MINssO,5.229513806868084
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.223617873655435
SpAD_D,273.8430698174387
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.15148171768707464
SssNH2,0
SsssAs,0
SsssCH,-1.055734126984128
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,714
TMWC10,129.4134391830374
TSRW10,74.7895946774941
VE1_Dt,5.020440892587174
VE2_Dt,0.19309388048412207
VE3_Dt,2.569029202083091
VR1_Dt,152.46626325083344
VR2_Dt,5.864087048108979
VR3_Dt,5.982454792016436
Xc-3dv,0.8758808966563947
Xc-4dv,0.0
Xc-5dv,0.16549311580848797
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.355498860309242
Xch-7d,0.5379721205583731
Xp-0dv,15.539178682908661
Xp-1dv,8.708094390310201
Xp-2dv,6.628020345276801
Xp-3dv,4.812032633855944
Xp-4dv,3.2195515629404023
Xp-5dv,2.0388178502998144
Xp-6dv,1.184164650933944
Xp-7dv,0.6724498395284939
Xpc-4d,4.27398812379111
Xpc-5d,6.1817561786403115
Xpc-6d,8.986981581955124
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,45
nFRing,1
nHBAcc,3
nHBDon,3
nHRing,1
nSpiro,0
naRing,3
piPC10,6.85435862276341
AATS0dv,8.815516636360735
AATS0pe,6.521086046511627
AATS0se,7.945483465116277
AATS1dv,8.111934156378602
AATS1pe,6.6432222222222235
AATS1se,7.899926444444442
AATS2dv,6.781281281281282
AATS2pe,6.555664864864864
AATS2se,7.883391567567563
AATS3dv,5.048343079922027
AATS3pe,6.45057052631579
AATS3se,7.849684778947367
AATS4dv,4.582062454611474
AATS4pe,6.47771862745098
AATS4se,7.929484254901959
AATS5dv,5.227777777777778
AATS5pe,6.361103999999999
AATS5se,7.84259902
AATS6dv,5.258852258852259
AATS6pe,6.520320879120879
AATS6se,7.973856263736261
AATS7dv,4.954822954822955
AATS7pe,6.563043956043957
AATS7se,8.042008945054945
AATS8dv,4.564033913431503
AATS8pe,6.322622891566266
AATS8se,7.859433734939762
AATSC0Z,28.716062736614393
AATSC0c,0.029871568740298966
AATSC0d,0.6295294753921037
AATSC0i,1.4709907663354551
AATSC0m,151.40115155976204
AATSC0p,0.3047987166507615
AATSC0s,2.0363345663432795
AATSC0v,51.00059939937754
AATSC1Z,-0.20340123790637574
AATSC1c,-0.016533236085535998
AATSC1d,0.1937263385613846
AATSC1i,0.020813983812851662
AATSC1m,-0.8962690408989843
AATSC1p,0.01255388783302358
AATSC1s,-0.17381360917211675
AATSC1v,2.5741297306792457
AATSC2Z,0.5039246926753689
AATSC2c,0.0012055746162206397
AATSC2d,-0.053162410652946024
AATSC2i,0.006109745153508331
AATSC2m,2.5996734666364594
AATSC2p,0.01918147644954745
AATSC2s,0.2578874657663493
AATSC2v,1.1797675967329446
AATSC3Z,-0.8032108394295634
AATSC3c,0.0025824998621635066
AATSC3d,-0.09978651333580026
AATSC3i,-0.10387025731125436
AATSC3m,-3.8959369112920212
AATSC3p,-0.006025747852251806
AATSC3s,-0.11520006257980372
AATSC3v,-3.882075826441948
AATSC4Z,-1.6727430831716135
AATSC4c,-0.005753598523537388
