DLiP-ID,J100B1
AATSC4s,0.2910983541995297
AATSC4v,-3.736455753194493
AATSC5Z,-0.42524758382054634
AATSC5c,0.0003192871034393333
AATSC5d,-0.039971363799069314
AATSC5i,0.16438004997734473
AATSC5m,-1.9679116091755142
AATSC5p,0.009742931489668535
AATSC5s,-0.21280869789686396
AATSC5v,-0.276029298009626
AATSC6Z,-1.7274788211430614
AATSC6c,0.001203788298920842
AATSC6d,-0.18905858489440397
AATSC6i,0.11125813843301723
AATSC6m,-8.118707678141032
AATSC6p,-0.011312985187336543
AATSC6s,-0.14296731156859127
AATSC6v,-4.627448758965498
AATSC7Z,-1.398944920301776
AATSC7c,8.274080923134149e-05
AATSC7d,-0.154858471836179
AATSC7i,-0.2773576384761637
AATSC7m,-6.6748673617193255
AATSC7p,-0.029610795020957738
AATSC7s,-0.17435747642593558
AATSC7v,-10.149868675321315
AATSC8Z,-1.2684224016403947
AATSC8c,-0.002216508866681271
AATSC8d,0.08259643726771752
AATSC8i,-0.07860962234800002
AATSC8m,-5.920677520376779
AATSC8p,-0.006149324097545043
AATSC8s,-0.34762020533139615
AATSC8v,-6.902633563609457
ATS0are,224.86360000000002
ATS1are,240.269
ATS2are,377.01
ATS3are,434.89390000000003
ATS4are,456.14790000000005
ATS5are,397.084
ATS6are,385.898
ATS7are,392.523
ATS8are,337.493
ATSC0dv,152.91067538126362
ATSC0pe,4.929802941176469
ATSC0se,3.6357546176470583
ATSC1dv,68.00162330727498
ATSC1pe,0.6407233564013832
ATSC1se,0.4466810813148786
ATSC2dv,38.35789653552053
ATSC2pe,1.1419538062283716
ATSC2se,0.24105235813148757
ATSC3dv,-49.44978427100687
ATSC3pe,-3.079567387543253
ATSC3se,-2.2316747396193763
ATSC4dv,19.78939724037764
ATSC4pe,1.5673499999999987
ATSC4se,1.1347328529411758
ATSC5dv,-43.97398436498783
ATSC5pe,-0.7513579584775096
ATSC5se,-0.37926831833910063
ATSC6dv,-68.30877013114613
ATSC6pe,-1.0065050173010386
ATSC6se,-0.45413828892733554
ATSC7dv,-123.20829595454741
ATSC7pe,-2.1252993944636662
ATSC7se,-1.0940949610726638
ATSC8dv,-23.841428510401983
ATSC8pe,-1.9682664359861575
ATSC8se,-1.1775691574394456
AXp-0dv,0.5745371285166962
AXp-1dv,0.2870999411089687
AXp-2dv,0.1524300801814881
AXp-3dv,0.07532819766922666
AXp-4dv,0.03698610795308265
AXp-5dv,0.02045270048234697
AXp-6dv,0.00998642668549378
AXp-7dv,0.005045502751609453
BertzCT,820.9326964724668
ECIndex,432
ETA_eta,14.839657832628856
GATS1dv,0.3518420894322071
GATS1pe,0.5654460296408461
GATS1se,0.6119249946630951
GATS2dv,0.70302064366899
GATS2pe,0.6240866368579057
GATS2se,0.7260397657812264
GATS3dv,1.1223672702642868
GATS3pe,1.3514629759736803
GATS3se,1.3919156420825833
GATS4dv,0.9530533154760208
GATS4pe,0.8785306714920597
GATS4se,0.8558746708760363
GATS5dv,1.2416325782624889
GATS5pe,1.2754685523371254
GATS5se,1.2961340394350493
GATS6dv,1.2464789372475304
GATS6pe,1.1256734482246356
GATS6se,1.092176572634378
GATS7dv,1.453467904719684
GATS7pe,1.26919498044841
GATS7se,1.215149785186033
GATS8dv,1.0606082673446533
GATS8pe,1.1801547901562042
GATS8se,1.0767837218405287
LogEE_A,4.027767163986857
LogEE_D,101.80907130062448
MATS1dv,0.4200083165261407
MATS1pe,0.12274884444664515
MATS1se,0.11603243619320265
MATS2dv,0.1470509722769482
MATS2pe,0.1357906603453016
MATS2se,0.038865811812729835
MATS3dv,-0.16915784943596754
MATS3pe,-0.3267576113498246
MATS3se,-0.3210716010488242
MATS4dv,0.0647090112938003
MATS4pe,0.15896680036727387
MATS4se,0.15605190287505402
MATS5dv,-0.1685811199207623
MATS5pe,-0.08934458887994193
MATS5se,-0.061150910123258004
MATS6dv,-0.2618723123549216
MATS6pe,-0.11968433416021622
MATS6se,-0.07322248747625654
MATS7dv,-0.4491084501618573
MATS7pe,-0.2402921819078228
MATS7se,-0.16772953212128625
MATS8dv,-0.09817018834961634
MATS8pe,-0.2513850719571863
MATS8se,-0.20392807283064227
MAXaaCH,1.7113095762996555
MAXaasC,0.6247337700512305
MAXdssC,-0.3363652683295537
MAXsCH3,1.7608087715234388
MAXssNH,2.773361756739733
MDEC-11,0.14285714285714285
MDEC-12,1.5293315216446943
MDEC-13,4.067616239763861
MDEC-22,3.1241519207647173
MDEC-23,10.922915904664983
MDEC-33,8.846821404888043
MDEN-22,0.7663094323935531
MDEO-12,0.40824829046386313
MDEO-22,0.19999999999999996
MINaaCH,1.6908370033045357
MINaasC,0.32245370370370385
MINdssC,-0.3363652683295537
MINsCH3,1.6668797766019987
MINssNH,2.773361756739733
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8256302521008405
SM1_Dzi,1.3268122266032867
SM1_Dzm,1.8364820400205
SM1_Dzp,-4.56748329343447
SM1_Dzv,-2.0716686891667537
SddssSe,0
SpAD_Dt,348.0723435623133
SpAbs_A,28.28436795168119
SpAbs_D,203.61814260124902
SpMAD_A,1.2856530887127813
SpMAD_D,9.25537011823859
SpMax_A,2.4534759859986055
SpMax_D,101.80907130062448
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,81.16000000000001
TpiPC10,8.236097712984265
VAdjMat,5.584962500721156
VE1_DzZ,4.623469233704485
VE1_Dzi,4.615511834612143
VE1_Dzm,4.623627252892786
VE1_Dzp,4.62800122068561
VE1_Dzv,4.626452892566034
VE2_DzZ,0.21015769244111296
VE2_Dzi,0.20979599248237013
VE2_Dzm,0.21016487513149026
VE2_Dzp,0.2103636918493459
VE2_Dzv,0.2102933132984561
VE3_DzZ,2.319602700047522
VE3_Dzi,2.3178801289109137
VE3_Dzm,2.319636877086454
VE3_Dzp,2.320582433456601
VE3_Dzv,2.3202478209305517
VR1_DzZ,120.513162566194
VR1_Dzi,121.20860538812715
VR1_Dzm,120.49934433599857
VR1_Dzp,120.65640144721607
VR1_Dzv,120.6318167740979
VR2_DzZ,5.477871025736091
VR2_Dzi,5.509482063096689
VR2_Dzm,5.477242924363572
VR2_Dzp,5.4843818839643665
VR2_Dzv,5.483264398822632
VR3_DzZ,5.580216340243973
VR3_Dzi,5.585970433031198
VR3_Dzm,5.580101672085144
VR3_Dzp,5.581404209023774
VR3_Dzv,5.581200430543545
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.04917408706411841
Xch-6dv,0.11294979498864637
Xch-7dv,0.1216250370789446
Xpc-4dv,1.151741737715663
Xpc-5dv,1.385620081457742
Xpc-6dv,1.5256429777851361
Zagreb1,116.0
Zagreb2,136.0
fragCpx,114.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,24
nBondsS,19
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,2
AATS0are,6.613635294117648
AATS1are,6.674138888888889
AATS2are,6.500172413793103
AATS3are,6.6906753846153855
AATS4are,6.708057352941177
AATS5are,6.846275862068966
AATS6are,6.653413793103448
AATS7are,6.434803278688525
AATS8are,6.24987037037037
AATSC0dv,4.497372805331283
AATSC0pe,0.1449942041522491
AATSC0se,0.10693395934256054
AATSC1dv,1.8889339807576384
AATSC1pe,0.017797871011149533
AATSC1se,0.012407807814302183
AATSC2dv,0.6613430437158713
AATSC2pe,0.019688858728075374
AATSC2se,0.004156075140198062
AATSC3dv,-0.7607659118616441
AATSC3pe,-0.04737795980835774
AATSC3se,-0.03433345753260579
AATSC4dv,0.2910205476526123
AATSC4pe,0.023049264705882335
AATSC4se,0.01668724783737023
AATSC5dv,-0.7581721442239281
AATSC5pe,-0.012954447559957062
AATSC5se,-0.006539108936881045
AATSC6dv,-1.1777374160542438
AATSC6pe,-0.01735353478105239
AATSC6se,-0.007829970498747164
AATSC7dv,-2.0198081304024167
AATSC7pe,-0.03484097367973223
AATSC7se,-0.017935982968404325
AATSC8dv,-0.44150793537781446
AATSC8pe,-0.0364493784441881
AATSC8se,-0.021806836248878622
AETA_eta,0.6745299014831297
ATSC0are,5.1026117647058795
ATSC1are,0.7913169550173006
ATSC2are,0.9870269896193762
ATSC3are,-3.0189166089965394
ATSC4are,2.134511764705881
ATSC5are,-0.8286318339100346
ATSC6are,-0.8282788927335634
ATSC7are,-2.473403460207612
ATSC8are,-2.0965598615916936
BCUTZ-1h,17.00110285271887
BCUTZ-1l,5.699487421924199
BCUTc-1h,0.44795484592189266
BCUTc-1l,-0.4655064215446261
BCUTd-1h,3.260583983147371
BCUTd-1l,0.9779281130036293
BCUTi-1h,14.566692301893552
BCUTi-1l,10.959836276580042
BCUTm-1h,35.450517297085796
BCUTm-1l,11.711180391999532
BCUTp-1h,2.2077836015804757
BCUTp-1l,0.7151906337976827
BCUTs-1h,7.008270434324723
BCUTs-1l,1.3047327859791436
BCUTv-1h,22.45586209133767
BCUTv-1l,14.681131471823214
BalabanJ,1.5749488153751892
Diameter,12
ETA_beta,31.0
GATS1are,0.5861148769642
GATS2are,0.6660625533374391
GATS3are,1.3649136827453818
GATS4are,0.8656544399407915
GATS5are,1.3798547206227287
GATS6are,1.1510357957719304
GATS7are,1.333536464507257
GATS8are,1.1875116882345018
HybRatio,0.13333333333333333
Lipinski,True
LogEE_Dt,174.03617178115664
MATS1are,0.1464651704701783
MATS2are,0.11339330818771721
MATS3are,-0.30947398776884033
MATS4are,0.2091587468470587
MATS5are,-0.09519628734058004
MATS6are,-0.09515574015391075
MATS7are,-0.2701789565137328
MATS8are,-0.25870206671042223
NsssssAs,0
RotRatio,0.125
SM1_Dzpe,1.4527533969601663
SM1_Dzse,1.3760575526549403
SMR_VSA1,13.840727058018519
SMR_VSA2,0.0
SMR_VSA3,10.31332651425089
SMR_VSA4,0.0
SMR_VSA5,13.847474399381248
SMR_VSA6,5.316788604006331
SMR_VSA7,52.43841498549525
SMR_VSA8,0.0
SMR_VSA9,11.387855989696922
SpAD_DzZ,153.88566051731186
SpAD_Dzi,152.89254486062487
SpAD_Dzm,153.84116333798227
SpAD_Dzp,200.49832964305887
SpAD_Dzv,185.9341356426194
SpAbs_Dt,348.07234356231334
SpDiam_A,4.772176671755242
SpDiam_D,150.8475862033481
SpMAD_Dt,15.821470161923331
SpMax_Dt,174.03617178115664
SsssssAs,0
VE1_Dzpe,4.617573470818125
VE1_Dzse,4.618437245533649
VE2_Dzpe,0.20988970321900569
VE2_Dzse,0.20992896570607494
VE3_Dzpe,2.318326704713486
VE3_Dzse,2.3185137496930923
VMcGowan,215.01999999999973
VR1_Dzpe,120.98982874743618
VR1_Dzse,120.93137475073408
VR2_Dzpe,5.499537670338008
VR2_Dzse,5.496880670487912
VR3_Dzpe,5.584163842489232
VR3_Dzse,5.58368059424977
mZagreb1,7.388888888888889
mZagreb2,4.777777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,28
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15007681660899647
AATSC1are,0.02198102652825835
AATSC2are,0.01701770671757545
AATSC3are,-0.04644487090763907
AATSC4are,0.03138987889273354
AATSC5are,-0.014286755757069561
AATSC6are,-0.014280670564371782
AATSC7are,-0.0405475977083215
AATSC8are,-0.038825182622068403
AETA_beta,1.4090909090909092
BCUTdv-1h,6.035051348671171
BCUTdv-1l,0.7739991359647427
BCUTpe-1h,3.5180439829516157
BCUTpe-1l,2.246528311319348
BCUTse-1h,3.7261356955672627
BCUTse-1l,2.442645367881326
ETA_alpha,10.414285714285715
ETA_dBeta,2.0
ETA_eta_B,0.3724996667149032
ETA_eta_F,21.666146589868216
ETA_eta_L,4.173987127384473
ETA_eta_R,36.50580442249707
ETA_psi_1,0.5317286652078775
LabuteASA,130.58573548693366
LogEE_DzZ,77.02581345193323
LogEE_Dzi,76.50658207697622
LogEE_Dzm,77.0040581253557
LogEE_Dzp,99.62632619060653
LogEE_Dzv,92.68456754551421
PEOE_VSA1,14.362978477953028
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,21.914266404483406
PEOE_VSA7,38.112942673227685
PEOE_VSA8,16.776386656886498
PEOE_VSA9,0.0
SM1_Dzare,1.5307538883234373
SpAD_Dzpe,155.15048390711985
SpAD_Dzse,156.16739689277557
SpAbs_DzZ,152.22599665176566
SpAbs_Dzi,151.6863519273491
SpAbs_Dzm,152.17163421069097
SpAbs_Dzp,203.8201356746476
SpAbs_Dzv,187.44080378019518
SpDiam_Dt,254.58188867809278
SpMAD_DzZ,6.994802750786903
SpMAD_Dzi,6.949661130028403
SpMAD_Dzm,6.992780151726467
SpMAD_Dzp,9.113560438320858
SpMAD_Dzv,8.451551620119064
SpMax_DzZ,77.02581345193323
SpMax_Dzi,76.50658207697622
SpMax_Dzm,77.0040581253557
SpMax_Dzp,99.62632619060653
SpMax_Dzv,92.68456754551421
VE1_Dzare,4.615635520652531
VE2_Dzare,0.20980161457511504
VE3_Dzare,2.317906926455279
VR1_Dzare,121.11545511445141
VR2_Dzare,5.505247959747791
VR3_Dzare,5.585201625525491
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4733766233766234
AETA_dBeta,0.09090909090909091
AETA_eta_B,0.0169318030324956
AETA_eta_F,0.9848248449940098
AETA_eta_L,0.18972668760838515
AETA_eta_R,1.6593547464771397
BCUTare-1h,3.572192681909599
BCUTare-1l,2.1957428393466705
ETA_beta_s,14.5
ETA_dPsi_A,0.18227133479212243
ETA_dPsi_B,0.0
ETA_eta_BR,0.6304996667149032
ETA_eta_FL,6.3677267682737195
ETA_eta_RL,10.541713895658193
LogEE_Dzpe,77.64127619887628
LogEE_Dzse,78.146246516963
PEOE_VSA10,28.471802319142803
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,16.220506243602397
SlogP_VSA3,0.0
SlogP_VSA4,13.847474399381248
SlogP_VSA5,21.8784835135177
SlogP_VSA6,39.37802521625475
SlogP_VSA7,5.022633313741326
SlogP_VSA8,11.387855989696922
SlogP_VSA9,0.0
SpAD_Dzare,154.14962957425982
SpAbs_Dzpe,153.8297990007925
SpAbs_Dzse,154.91643548127115
SpDiam_DzZ,116.98140543635546
SpDiam_Dzi,115.2977550976062
SpDiam_Dzm,116.95979251617982
SpDiam_Dzp,150.9672127479052
SpDiam_Dzv,140.58063923086905
SpMAD_Dzpe,7.0522947230509025
SpMAD_Dzse,7.098518040580708
SpMax_Dzpe,77.64127619887628
SpMax_Dzse,78.146246516963
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6590909090909091
AETA_eta_BR,0.028659075759768327
AETA_eta_FL,0.2894421258306236
AETA_eta_RL,0.47916881343900875
DetourIndex,1853
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,39.18182190756769
EState_VSA4,0.0
EState_VSA5,0.0
EState_VSA6,44.179309741689295
EState_VSA7,0.0
EState_VSA8,15.630115118257223
EState_VSA9,20.647129764179212
ETA_beta_ns,16.5
ETA_shape_p,0.1966163694558756
ETA_shape_x,0.0
ETA_shape_y,0.3840877914951989
GhoseFilter,True
LogEE_Dzare,77.14439450932643
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,152.7580351303294
SpDiam_Dzpe,117.4843939322684
SpDiam_Dzse,118.3271800652144
SpMAD_Dzare,7.006801344284537
SpMax_Dzare,77.14439450932643
TopoPSA(NO),81.16000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,10.139981578349634
VSA_EState9,37.980267627473395
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.75
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.026623376623376608
FilterItLogS,-5.728798249259348
SpDiam_Dzare,116.62268490646301
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6819327731092438
ETA_epsilon_2,0.8902597402597401
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.5951298701298704
ETA_epsilon_5,0.8645962732919253
AETA_beta_ns_d,0.045454545454545456
ETA_dEpsilon_A,0.2399972892382758
ETA_dEpsilon_B,0.08680290297937343
ETA_dEpsilon_C,-0.15319438625890236
ETA_dEpsilon_D,0.02566346696781474
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8181818181818182
MDEDescriptor,"0.14285714285714285,1.5293315216446943,4.067616239763861,0.0,3.1241519207647173,10.922915904664983,0.0,8.846821404888043,0.0,0.0,0.0,0.4082482904638629,0.19999999999999996,0.0,0.0,0.0,0.7663094323935531,0.0,0.0"
APolDescriptor,42.287516
BCUTDescriptor,"11.993704268465795,34.968853635817986,-0.2793267390109326,0.23998767629038026,5.45062818959502,10.142277283571357"
BPolDescriptor,18.988484
TPSADescriptor,81.16000000000001
ALOGPDescriptor,"3.8710000000000013,14.98464100000001,82.57409999999999"
XLogPDescriptor,3.2250000000000005
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,317.05671902
ChiPathDescriptor,"15.689869965382487,10.541713895658194,9.813026735860854,7.94528177038034,6.682753512843027,4.858409602587314,3.047875132959489,2.171653502164766,12.639816827367317,6.890398586615249,5.182622726170594,3.3144406974459732,2.145194261278793,1.308972830870206,0.6491177345570953,0.3531851926126619"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.47656200125111714,0.6142893244939814,0.0,0.0,0.04917408706411841,0.11294979498864635,0.12162503707894462"
AtomCountDescriptor,34
BondCountDescriptor,24
SmallRingDescriptor,"3,3,3,3,0,0,2,1,0,0,0"
ChiClusterDescriptor,"1.6667394764783212,0.0,0.27053714317030586,0.0,0.7262112308339386,0.0,0.06668245882010149,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,1,2,0,0,0"
ZagrebIndexDescriptor,116.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"44.60172957117689,2.027351344144404,20.282970383011673,8.58693639396733,9.177700621335461"
FractionalPSADescriptor,0.2559794356380772
WienerNumbersDescriptor,"1081.0,31.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.4286826887730477,5.648409855348604,7.2089807119165545,1.151741737715663,1.385620081457741,1.40017088806535"
FractionalCSP3Descriptor,0.13333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.84375,7.26643598615917,3.925619834710744"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,834.07
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.13333333333333333
AutocorrelationDescriptorMass,"33.11629791830106,28.7196974976908,42.277284114494755,38.75171084157206,38.289709826400035"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.3874338626247411,-0.05339764360683491,-0.06438537450046626,-0.16772783302719327,0.06772557456547022"
EccentricConnectivityIndexDescriptor,432
AutocorrelationDescriptorPolarizability,"1327.4748847604408,1548.3980812023522,2146.335130343885,1931.3261890388048,1765.8563183169335"
