DLiP-ID,C001E1
DLiP-Mol-ID,32229
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H13N3O2S/c16-12-7-1-2-9-14(12)21(19,20)18-13-8-3-5-11-6-4-10-17-15(11)13/h1-10,18H,16H2"
Standard Inchi Key(RDKit),NIOOKXAMJQVDGB-UHFFFAOYSA-N
Canonical SMILES(RDKit),Nc1ccccc1S(=O)(=O)Nc1cccc2cccnc12
SMILES(SDF),
MW(SDF),
MW(RDKit),299.355
MW Monoisotopic(RDKit),299.072847656
MolLogP(RDKit),2.6178
XLogP(SDF),
XLogP(CDK),2.859
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),85.08
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),21
QED Weighted(RDKit),0.727980127996209
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,70828.69435368036
qed,0.7279801279962093
Chi0,14.872032720186704
Chi1,10.077316827624756
TPSA,85.08
Chi0n,11.022811427977432
Chi0v,11.839308008905158
Chi1n,6.288771452196547
Chi1v,7.77193469979094
Chi2n,4.524019500914525
Chi2v,6.174843627160457
Chi3n,3.085565157692262
Chi3v,4.525022082882352
Chi4n,2.1115692595314415
Chi4v,3.3118193197126957
MolMR,83.40590000000003
MolWt,299.355
fr_SH,0
Kappa1,13.386159169550176
Kappa2,5.06395429362881
Kappa3,2.528296245466132
fr_ArN,1
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,902.1956099683816
MolLogP,2.617800000000001
NOCount,5
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.0828656112734527
