DLiP-ID,C000MG
AATSC5s,-0.005797083976337467
AATSC5v,-6.20826114214237
AATSC6Z,-0.1240234375
AATSC6c,-0.003805135152068544
AATSC6d,0.0205078125
AATSC6i,-0.16560756434177598
AATSC6m,-0.9899022617187498
AATSC6p,-0.016632390868392084
AATSC6s,-0.19051910525977364
AATSC6v,-6.804486104124668
AATSC7Z,3.8510044642857144
AATSC7c,0.0026464942742909386
AATSC7d,0.0830078125
AATSC7i,0.13638156664589615
AATSC7m,17.75054316280692
AATSC7p,0.04190886619986482
AATSC7s,0.2367525364215902
AATSC7v,11.492160637034035
AATSC8Z,1.0565378289473684
AATSC8c,0.006165299900967266
AATSC8d,-0.06769120065789473
AATSC8i,-0.03228456229734506
AATSC8m,5.523604751387746
AATSC8p,-0.02644315495357179
AATSC8s,0.4953814220036007
AATSC8v,6.264513041505275
ATS0are,202.2521
ATS1are,212.654
ATS2are,346.4352
ATS3are,376.449
ATS4are,351.589
ATS5are,392.374
ATS6are,388.41600000000005
ATS7are,329.75000000000006
ATS8are,229.912
ATSC0dv,137.54166666666669
ATSC0pe,4.155421874999998
ATSC0se,2.9922439999999986
ATSC1dv,41.764322916666686
ATSC1pe,-0.05381318359375172
ATSC1se,-0.2119361874999999
ATSC2dv,16.467881944444454
ATSC2pe,-0.10208066406250194
ATSC2se,-0.192854125
ATSC3dv,-15.31467013888888
ATSC3pe,-0.12020283203125154
ATSC3se,-0.07528506249999972
ATSC4dv,-68.48263888888889
ATSC4pe,-0.99763515625
ATSC4se,-0.5346344999999998
ATSC5dv,-52.61805555555556
ATSC5pe,-1.371234374999999
ATSC5se,-0.9870729999999996
ATSC6dv,-19.486111111111114
ATSC6pe,-1.1948218749999981
ATSC6se,-0.6241537500000001
ATSC7dv,91.02430555555556
ATSC7pe,2.760233593750001
ATSC7se,1.745728999999999
ATSC8dv,35.947048611111114
ATSC8pe,2.1781083984375
ATSC8se,1.3962031249999995
AXp-0dv,0.6416180248484116
AXp-1dv,0.34594520449653066
AXp-2dv,0.20053358628847257
AXp-3dv,0.10558832180675426
AXp-4dv,0.061984995228049
AXp-5dv,0.034514410632781684
AXp-6dv,0.01820517133350753
AXp-7dv,0.010447231572000188
BertzCT,554.8193530089394
ECIndex,329
ETA_eta,14.827841128482609
GATS1dv,0.5441142720754959
GATS1pe,0.7481609174578076
GATS1se,0.8326217816137423
GATS2dv,0.9511670612347175
GATS2pe,1.0432581596249546
GATS2se,1.1084777226773004
GATS3dv,1.119503249314965
GATS3pe,1.104877313072383
GATS3se,1.1709365862463996
GATS4dv,1.2210657665065419
GATS4pe,1.0426535040010658
GATS4se,1.0391142543379295
GATS5dv,1.1251704029082095
GATS5pe,1.090012859705129
GATS5se,1.0962925995089305
GATS6dv,0.9946733313137432
GATS6pe,1.084172974314431
GATS6se,1.0204538670434298
GATS7dv,0.5956636517072748
GATS7pe,0.5498983954375442
GATS7se,0.52620647270553
GATS8dv,0.7921469836360059
GATS8pe,0.5954265917249439
GATS8se,0.6180610385418188
LogEE_A,3.855712535804856
LogEE_D,82.06105545243527
MATS1dv,0.29444704543159567
MATS1pe,-0.012557685508311416
MATS1se,-0.06868219262462513
MATS2dv,0.07095118950112389
MATS2pe,-0.014557425741609339
MATS2se,-0.03819338460564244
MATS3dv,-0.06039087624534249
MATS3pe,-0.015689082436649845
MATS3se,-0.013646138573988722
MATS4dv,-0.2845169573433735
MATS4pe,-0.1371887739178967
MATS4se,-0.10209910307161735
MATS5dv,-0.19128042007472482
MATS5pe,-0.1649934009407889
MATS5se,-0.1649385878959069
MATS6dv,-0.07083712006462688
MATS6pe,-0.14376661515264302
MATS6se,-0.10429526301999442
MATS7dv,0.37816823184893467
MATS7pe,0.3795706878223323
MATS7se,0.3333817123775429
MATS8dv,0.2200874801362692
MATS8pe,0.44139839497105987
MATS8se,0.3929325282296498
MAXaaCH,1.8707549130763417
MAXaasC,0.8635676492819353
MAXdsCH,1.775342970521542
MAXdssC,0.5798268088099441
MAXsCH3,1.9124774821672368
MAXssNH,2.5786309244006755
MDEC-11,0.16666666666666669
MDEC-12,2.4996607452871347
MDEC-13,2.294809399361661
MDEC-22,3.7010717248715337
MDEC-23,10.764675575953913
MDEC-33,4.996160606791152
MDEO-12,0.2672612419124244
MDEO-22,0.33333333333333337
MINaaCH,1.823979119425548
MINaasC,0.6409089191232051
MINdsCH,1.775342970521542
MINdssC,-0.16402633429915148
MINsCH3,1.5842551387839086
MINssNH,2.5786309244006755
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.142857142857143
SM1_Dzi,0.5708511525529669
SM1_Dzm,2.141014320644145
SM1_Dzp,-2.9167887491303084
SM1_Dzv,-1.20115031207457
SddssSe,0
SpAD_Dt,254.15090017308864
SpAbs_A,23.871804775509002
SpAbs_D,164.1221109048706
SpMAD_A,1.2564107776583686
SpMAD_D,8.63800583709845
SpMax_A,2.370378920646679
SpMax_D,82.06105545243527
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,104.95
TpiPC10,7.824695799697789
VAdjMat,5.321928094887363
VE1_DzZ,4.281862225637805
VE1_Dzi,4.279659791066945
VE1_Dzm,4.281817157180357
VE1_Dzp,4.222920410830978
VE1_Dzv,4.254422867704986
VE2_DzZ,0.22536116977041076
VE2_Dzi,0.22524525216141816
VE2_Dzm,0.22535879774633458
VE2_Dzp,0.22225896899110412
VE2_Dzv,0.22391699303710452
VE3_DzZ,2.096241900585868
VE3_Dzi,2.095727404538285
VE3_Dzm,2.0962313750966635
VE3_Dzp,2.082380815351996
VE3_Dzv,2.0898130027362547
VR1_DzZ,94.82220298535455
VR1_Dzi,95.18801132532549
VR1_Dzm,94.82572094546714
VR1_Dzp,99.39954221583865
VR1_Dzv,97.34872763049665
VR2_DzZ,4.990642262387081
VR2_Dzi,5.009895332911868
VR2_Dzm,4.990827418182481
VR2_Dzp,5.231554853465192
VR2_Dzv,5.12361724371035
VR3_DzZ,5.193857476717065
VR3_Dzi,5.197707888583018
VR3_Dzm,5.193894576623461
VR3_Dzp,5.2410013943498575
VR3_Dzv,5.220153547853794
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.07654655446197432
Xch-6dv,0.19325043504039363
Xch-7dv,0.16606989171361855
Xpc-4dv,1.2618223370810024
Xpc-5dv,1.743685283024782
Xpc-6dv,1.8124948542379191
Zagreb1,94.0
Zagreb2,108.0
fragCpx,58.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,3
nBondsM,9
nBondsO,20
nBondsS,24
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.320378125
AATS1are,6.444060606060606
AATS2are,6.415466666666667
AATS3are,6.380491525423729
AATS4are,6.278375
AATS5are,6.13084375
AATS6are,6.069000000000001
AATS7are,5.8883928571428585
AATS8are,6.050315789473684
AATSC0dv,4.298177083333334
AATSC0pe,0.12985693359374995
AATSC0se,0.09350762499999996
AATSC1dv,1.2655855429292935
AATSC1pe,-0.0016307025331439916
AATSC1se,-0.006422308712121209
AATSC2dv,0.3049607767489714
AATSC2pe,-0.00189038266782411
AATSC2se,-0.003571372685185185
AATSC3dv,-0.2595706803201505
AATSC3pe,-0.0020373361361229075
AATSC3se,-0.0012760180084745716
AATSC4dv,-1.2229042658730158
AATSC4pe,-0.017814913504464285
AATSC4se,-0.009547044642857138
AATSC5dv,-0.8221571180555556
AATSC5pe,-0.021425537109374983
AATSC5se,-0.015423015624999994
AATSC6dv,-0.30447048611111116
AATSC6pe,-0.01866909179687497
AATSC6se,-0.009752402343750001
AATSC7dv,1.625434027777778
AATSC7pe,0.04928988560267859
AATSC7se,0.031173732142857125
AATSC8dv,0.9459749634502925
AATSC8pe,0.057318642064144734
AATSC8se,0.03674218749999999
AETA_eta,0.7804126909727689
ATSC0are,4.495771874999999
ATSC1are,-0.12748974609374952
ATSC2are,-0.3018087890624996
ATSC3are,-0.12003564453124915
ATSC4are,-1.1344570312499993
ATSC5are,-1.3487812499999996
ATSC6are,-1.3292812499999997
ATSC7are,2.7559960937499977
ATSC8are,2.3135458984374986
BCUTZ-1h,16.006542186802335
BCUTZ-1l,5.687935805727652
BCUTc-1h,0.42144002910666756
BCUTc-1l,-0.5268111080563074
BCUTd-1h,3.1812286647986276
BCUTd-1l,0.9773099289605264
BCUTi-1h,14.540289953339247
BCUTi-1l,10.301858583590278
BCUTm-1h,32.06373878200897
BCUTm-1l,11.69949711655043
BCUTp-1h,2.9454262844129797
BCUTp-1l,0.7518518672153293
BCUTs-1h,7.008269534866094
BCUTs-1l,0.6279401520403418
BCUTv-1h,24.444510199086075
BCUTv-1l,14.702379590937584
BalabanJ,1.825833420709288
Diameter,11
ETA_beta,22.25
GATS1are,0.7833033188106391
GATS2are,1.0924560831577634
GATS3are,1.1279243740466929
GATS4are,1.0605444857961284
GATS5are,1.0727360499135645
GATS6are,1.07824157003073
GATS7are,0.54339806776784
GATS8are,0.5861969797426259
HybRatio,0.23076923076923078
Lipinski,True
LogEE_Dt,127.07545008654432
MATS1are,-0.027498374893531494
MATS2are,-0.039781745549039356
MATS3are,-0.014481179250188282
MATS4are,-0.14419351754014106
MATS5are,-0.15000552602549477
MATS6are,-0.14783682168037052
MATS7are,0.3502968910570634
MATS8are,0.4333514314783995
MAXssCH2,0.5727422057359828
MINssCH2,0.5727422057359828
NsssssAs,0
RotRatio,0.2
SM1_Dzpe,0.9606028151774789
SM1_Dzse,1.0284596020881418
SMR_VSA1,14.268263091671919
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,13.716679505790452
SMR_VSA7,28.667689210971872
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,112.96999379761675
SpAD_Dzi,127.87483116277895
SpAD_Dzm,112.99232277892654
SpAD_Dzp,168.63657496091326
SpAD_Dzv,147.0851419121057
SpAbs_Dt,254.15090017308873
SpDiam_A,4.697744649857585
SpDiam_D,123.16983302997244
SpMAD_Dt,13.376363167004666
SpMax_Dt,127.07545008654432
SsssssAs,0
VE1_Dzpe,4.283761919703065
VE1_Dzse,4.283802811496974
VE2_Dzpe,0.22546115366858235
VE2_Dzse,0.2254633058682618
VE3_Dzpe,2.096685462914584
VE3_Dzse,2.0966950086361966
VMcGowan,206.79999999999976
VR1_Dzpe,94.84496646854234
VR1_Dzse,94.864324392455
VR2_Dzpe,4.991840340449596
VR2_Dzse,4.992859178550264
VR3_Dzpe,5.194097512811479
VR3_Dzse,5.194301592684341
mZagreb1,6.916666666666666
mZagreb2,4.3888888888888875
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,27
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14049287109374997
AATSC1are,-0.003863325639204531
AATSC2are,-0.005589051649305548
AATSC3are,-0.002034502449682189
AATSC4are,-0.020258161272321416
AATSC5are,-0.021074707031249994
AATSC6are,-0.020770019531249996
AATSC7are,0.04921421595982139
AATSC8are,0.060882786800986806
AETA_beta,1.1710526315789473
BCUTdv-1h,6.022168258080628
BCUTdv-1l,0.6506697152264967
BCUTpe-1h,3.489240924004238
BCUTpe-1l,2.235326417969604
BCUTse-1h,3.702175200749706
BCUTse-1l,2.432030548390636
ETA_alpha,9.566666666666666
ETA_dBeta,-1.25
ETA_eta_B,0.2796533093877258
ETA_eta_F,14.705146545164803
ETA_eta_L,4.6866691209707225
ETA_eta_R,29.532987673647412
ETA_psi_1,0.5786290322580646
LabuteASA,120.71092874979546
LogEE_DzZ,56.482895190389186
LogEE_Dzi,63.96746037889227
LogEE_Dzm,56.492694434102404
LogEE_Dzp,83.73689970997337
LogEE_Dzv,73.35291564362002
PEOE_VSA1,14.790514511606428
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.04612546089942
PEOE_VSA7,30.695942935144718
PEOE_VSA8,0.0
PEOE_VSA9,18.621816019680498
SM1_Dzare,0.9936302817170015
SpAD_Dzpe,123.55887949111712
SpAD_Dzse,122.9552071665645
SpAbs_DzZ,111.50382838408294
SpAbs_Dzi,127.3640696052316
SpAbs_Dzm,111.52741824374898
SpAbs_Dzp,170.39058816907706
SpAbs_Dzv,147.90698159931466
SpDiam_Dt,179.105090559576
SpMAD_DzZ,5.945789147242987
SpMAD_Dzi,6.730254271725208
SpMAD_Dzm,5.946964356785607
SpMAD_Dzp,8.87560920846912
SpMAD_Dzv,7.74132325853188
SpMax_DzZ,56.482895190389186
SpMax_Dzi,63.96746037889227
SpMax_Dzm,56.492694434102404
SpMax_Dzp,83.73689970997337
SpMax_Dzv,73.35291564362002
VE1_Dzare,4.284488118574223
VE2_Dzare,0.2254993746618012
VE3_Dzare,2.096854972177188
VR1_Dzare,94.75212210243043
VR2_Dzare,4.9869537948647595
VR3_Dzare,5.193118126743549
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5035087719298246
AETA_dBeta,-0.06578947368421052
AETA_eta_B,0.014718595230932937
AETA_eta_F,0.7739550813244633
AETA_eta_L,0.24666679584056433
AETA_eta_R,1.5543677722972322
BCUTare-1h,3.54401738731142
BCUTare-1l,2.1842871193624416
ETA_beta_s,11.75
ETA_dPsi_A,0.13537096774193536
ETA_dPsi_B,0.0
ETA_eta_BR,0.4516533093877258
ETA_eta_FL,4.4478911320146475
ETA_eta_RL,9.13456025298537
LogEE_Dzpe,61.82999778846264
LogEE_Dzse,61.53173303602373
PEOE_VSA10,4.320534085558971
PEOE_VSA11,11.49902366656781
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,14.790514511606428
SlogP_VSA2,23.94439332070093
SlogP_VSA3,4.794537184071822
SlogP_VSA4,0.0
SlogP_VSA5,12.487188691387619
SlogP_VSA6,23.104237719274877
SlogP_VSA7,0.0
SlogP_VSA8,6.076020106833881
SlogP_VSA9,0.0
SpAD_Dzare,123.15847497784597
SpAbs_Dzpe,122.69939276174782
SpAbs_Dzse,122.03500646995933
SpDiam_DzZ,84.7366838064074
SpDiam_Dzi,95.89265780637757
SpDiam_Dzm,84.74689696773487
SpDiam_Dzp,119.56772982022358
SpDiam_Dzv,105.76670880885824
SpMAD_Dzpe,6.503098920585112
SpMAD_Dzse,6.47132669297708
SpMax_Dzpe,61.82999778846264
SpMax_Dzse,61.53173303602373
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.618421052631579
AETA_eta_BR,0.023771226809880305
AETA_eta_FL,0.23409953326392882
AETA_eta_RL,0.4807663291044932
DetourIndex,1180
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,27.331576230529745
EState_VSA4,5.563451491696996
EState_VSA5,11.761884949391115
EState_VSA6,13.185817648111414
EState_VSA7,25.122838405075452
EState_VSA8,5.316788604006331
EState_VSA9,21.691599350646793
ETA_beta_ns,10.5
ETA_shape_p,0.22648083623693382
ETA_shape_x,0.0
ETA_shape_y,0.31358885017421606
GhoseFilter,True
LogEE_Dzare,61.63153381953967
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,122.2694373573623
SpDiam_Dzpe,92.94484546771429
SpDiam_Dzse,92.36096237155735
SpMAD_Dzare,6.482024998833999
SpMax_Dzare,61.63153381953967
TopoPSA(NO),47.56
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.48069580159632497
VSA_EState9,38.824287680279745
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5526315789473685
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.003508771929824549
ETA_dAlpha_B,0.0
FilterItLogS,-3.598325991157182
SpDiam_Dzare,92.87990511648235
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6385416666666669
ETA_epsilon_2,0.8701754385964912
ETA_epsilon_3,0.4381818181818185
ETA_epsilon_4,0.5708333333333336
ETA_epsilon_5,0.8416666666666666
AETA_beta_ns_d,0.05263157894736842
ETA_dEpsilon_A,0.2003598484848484
ETA_dEpsilon_B,0.06770833333333326
ETA_dEpsilon_C,-0.13265151515151513
ETA_dEpsilon_D,0.028508771929824595
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.631578947368421
MDEDescriptor,"0.16666666666666669,2.4996607452871347,2.294809399361661,0.0,3.7010717248715337,10.764675575953913,0.0,4.996160606791152,0.0,0.0,0.0,0.2672612419124244,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,40.85430899999999
BCUTDescriptor,"11.996206668793887,31.97307279144468,-0.37498493455046344,0.24291482790953497,5.019080679718363,11.852237381834694"
BPolDescriptor,23.081690999999996
TPSADescriptor,104.95
ALOGPDescriptor,"3.29,10.8241,80.557"
XLogPDescriptor,1.7070000000000005
VAdjMaDescriptor,5.321928094887363
WeightDescriptor,295.03368537999995
ChiPathDescriptor,"13.828062645816686,9.134560252985372,7.945802705487589,6.352391466442265,5.3180115674842865,3.905612584336219,2.263049605046646,1.60190668136134,12.190742472119819,6.918904089930614,5.414406829788759,3.5900029414296464,2.6653547948061065,1.622177299740739,0.7828223673408238,0.4910198838840089"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.3285328532178296,0.4159290857162177,0.0,0.0,0.07654655446197431,0.19325043504039363,0.16606989171361852"
AtomCountDescriptor,32
BondCountDescriptor,20
SmallRingDescriptor,"2,1,2,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.2285015402222603,0.0,0.20118446353109126,0.0,0.8168839066673154,0.0,0.0499732807132405,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,7,1,2,0,0,0"
ZagrebIndexDescriptor,94.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.2299999999999995
WeightedPathDescriptor,"37.9962027100756,1.9998001426355578,16.7714173270701,8.277646356331266,2.9589429864269103"
FractionalPSADescriptor,0.35572209276654504
WienerNumbersDescriptor,"751.0,26.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.6297556371599944,4.122881901237876,5.087487898616286,1.2618223370810024,1.7436852830247813,1.7057183900752952"
FractionalCSP3Descriptor,0.23076923076923078
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,1,3,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.39,7.135802469135802,3.986159169550173"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,747.06
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.23076923076923078
AutocorrelationDescriptorMass,"33.93889348479934,27.00217936568266,43.40642938264271,36.498957896827974,32.72448886128703"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.481668071104132,-0.26840588606946536,-0.0189412443123717,0.11529505941901035,-0.07299926666736185"
EccentricConnectivityIndexDescriptor,329
AutocorrelationDescriptorPolarizability,"1445.7924585338249,1654.4871925412083,2217.2808895620137,1946.0000181727353,1619.3200934067502"
