DLiP-ID,C000QN
Spe,26.133333333333333
SsF,0
SsI,0
Sse,26.97596504005827
StN,0
fMF,0.19230769230769232
nBr,0
nCl,0
AMID,1.9287358296468928
BIC0,0.3577925345809678
BIC1,0.7300550512346753
BIC2,0.8665878121232714
BIC3,0.8824221838509972
BIC4,0.8824221838509972
BIC5,0.8824221838509972
CIC0,2.9622903849482256
CIC1,1.1538461538461533
CIC2,0.4905725962370564
CIC3,0.41364951931397886
CIC4,0.41364951931397886
CIC5,0.41364951931397886
GGI1,3.5
GGI2,2.4444444444444455
GGI3,1.1666666666666665
GGI4,0.28500000000000003
GGI5,0.36444444444444446
GGI6,0.32653061224489793
GGI7,0.08163265306122447
GGI8,0.0
GGI9,0.0
JGI1,0.24999999999999994
JGI2,0.12865497076023397
JGI3,0.06862745098039215
JGI4,0.025909090909090916
JGI5,0.03644444444444444
JGI6,0.0272108843537415
JGI7,0.010204081632653059
JGI8,0.0
JGI9,0.0
MIC0,17.43715855864672
MIC1,33.876070343597604
MIC2,35.69780393582142
MIC3,35.77534239735988
MIC4,35.77534239735988
MIC5,35.77534239735988
MPC2,19
MPC3,22
MPC4,22
MPC5,19
MPC6,18
MPC7,16
MPC8,10
MPC9,8
Mare,1.0236923076923077
NaaN,1
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,2
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.2478042714927608
RPCG,0.16152145817346428
SIC0,0.36978441112319205
SIC1,0.7545237843615041
SIC2,0.8956326161691388
SIC3,0.9119976972117053
SIC4,0.9119976972117053
SIC5,0.9119976972117053
SaaN,3.3312703136810278
SaaO,4.699803476946334
SaaS,0
Sare,26.616
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,17.712407171201814
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,45.191882663014525
TIC1,92.2114326716684
TIC2,109.45654516950492
TIC3,111.45654516950493
TIC4,111.45654516950493
TIC5,111.45654516950493
Vabc,172.91293394903468
WPol,17
apol,26.769515999999978
bpol,14.072483999999996
nRot,4
ABCGG,10.210077112786614
ATS0Z,654.0
ATS0d,78.0
ATS0i,4397.651941840988
ATS0m,2582.569838
ATS0p,32.639370858188
ATS0s,191.63888888888889
ATS0v,5113.331601466595
ATS1Z,662.0
ATS1d,92.0
ATS1i,4016.8077551631004
ATS1m,2496.4277499999994
ATS1p,40.88069505199999
ATS1s,109.52777777777779
ATS1v,6302.86755777074
ATS2Z,943.0
ATS2d,138.0
ATS2i,6755.861508018594
ATS2m,3541.8870189999993
ATS2p,58.76314699909399
ATS2s,182.94444444444446
ATS2v,8734.876678919542
ATS3Z,955.0
ATS3d,135.0
ATS3i,8845.582465965292
ATS3m,3424.672281
ATS3p,62.585518254792
ATS3s,230.63888888888894
ATS3v,8989.4692984315
ATS4Z,755.0
ATS4d,132.0
ATS4i,9946.609877623092
ATS4m,2446.2101350000003
ATS4p,59.729238751943
ATS4s,208.47222222222226
ATS4v,8123.96101540348
ATS5Z,616.0
ATS5d,106.0
ATS5i,8713.193670033033
ATS5m,2073.339654
ATS5p,47.060790643584
ATS5s,165.05555555555557
ATS5v,6394.7614509699315
ATS6Z,665.0
ATS6d,82.0
ATS6i,6484.427880102837
ATS6m,2458.7689960000002
ATS6p,36.19175913503701
ATS6s,166.66666666666663
ATS6v,5386.5929930323
ATS7Z,590.0
ATS7d,50.0
ATS7i,5335.578880072595
ATS7m,2106.5392320000005
ATS7p,24.242607843396
ATS7s,247.50000000000003
ATS7v,3822.017458485963
ATS8Z,101.0
ATS8d,22.0
ATS8i,3681.947661274692
ATS8m,195.62457600000002
ATS8p,10.751599708792
ATS8s,74.5
ATS8v,1270.5090529732524
C1SP1,0
C1SP2,2
C1SP3,1
C2SP1,0
C2SP2,1
C2SP3,3
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.5
GGI10,0.0
JGI10,0.0
JGT10,0.547050923080556
Kier1,12.071428571428571
Kier2,5.185595567867036
Kier3,3.272727272727273
MAXdO,10.402096797052154
MID_C,16.173684847977697
MID_N,3.7140411327107943
MID_O,7.114575634368007
MID_X,0.0
MID_h,10.828616767078802
MINdO,10.402096797052154
MPC10,4
MWC01,14.0
MWC02,4.204692619390966
MWC03,5.003946305945459
MWC04,5.8377304471659395
MWC05,6.660575149839686
MWC06,7.498315870766981
MWC07,8.328692583545568
MWC08,9.1689974084418
MWC09,10.003468624899442
MWC10,10.84546552414626
NaaCH,0
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,0.03311999999999987
SRW02,3.367295829986474
SRW03,0.0
SRW04,4.653960350157523
SRW05,2.3978952727983707
SRW06,6.1070228877422545
SRW07,4.727387818712341
SRW08,7.6290038896529575
SRW09,6.762729506931879
SRW10,9.187992508312275
SaaCH,0
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.8072940287226007
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.056854686318972
SdssS,0
SsCH3,1.6471669501133785
SsNH2,5.301028911564626
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.1899646952846843
VE1_D,3.6921846408374956
VE2_A,0.22785462109176316
VE2_D,0.2637274743455354
VE3_A,1.4964820860478467
VE3_D,1.642690563072384
VR1_A,80.21892067856986
VR1_D,57.11710075939496
VR2_A,5.729922905612133
VR2_D,4.079792911385354
VR3_A,4.721231642354654
VR3_D,4.381575796350967
WPath,325
Xc-3d,1.1765228780078352
Xc-4d,0.0
Xc-5d,0.4281523501253911
Xc-6d,0.0
Xp-0d,10.71517847069432
Xp-1d,6.519744507803581
Xp-2d,5.994423737334586
Xp-3d,4.632566818468826
Xp-4d,2.872487163082982
Xp-5d,1.678860420069729
Xp-6d,1.0689664599008313
Xp-7d,0.682918263326886
ZMIC0,48.57177565787156
ZMIC1,23.980001103910723
ZMIC2,20.53031167963233
ZMIC3,20.322585547467632
ZMIC4,20.322585547467632
ZMIC5,20.322585547467632
nAcid,1
nAtom,26
nBase,1
nRing,1
piPC1,2.917770732084279
piPC2,3.4420193761824107
piPC3,3.8367605209275992
piPC4,4.163754013594269
piPC5,4.060443010546419
piPC6,3.9512437185814275
piPC7,4.047427642434349
piPC8,3.944006051281197
piPC9,3.944006051281197
AATS0Z,25.153846153846153
AATS0d,3.0
AATS0i,169.14045930157647
AATS0m,99.32960915384615
AATS0p,1.2553604176226154
AATS0s,7.370726495726496
AATS0v,196.6666000564075
AATS1Z,25.46153846153846
AATS1d,3.5384615384615383
AATS1i,154.49260596781156
AATS1m,96.0164519230769
AATS1p,1.572334425076923
AATS1s,4.212606837606838
AATS1v,242.4179829911823
AATS2Z,21.930232558139537
AATS2d,3.2093023255813953
AATS2i,157.1130583260138
AATS2m,82.36946555813952
AATS2p,1.3665848139324184
AATS2s,4.254521963824289
AATS2v,203.13666695161726
AATS3Z,17.685185185185187
AATS3d,2.5
AATS3i,163.80708270306096
AATS3m,63.41985705555556
AATS3p,1.1589910787924445
AATS3s,4.271090534979425
AATS3v,166.47165367465743
AATS4Z,12.796610169491526
AATS4d,2.23728813559322
AATS4i,168.58660809530664
AATS4m,41.46118872881356
AATS4p,1.0123599788464916
AATS4s,3.5334274952919027
AATS4v,137.69425449836407
AATS5Z,12.07843137254902
AATS5d,2.0784313725490198
AATS5i,170.84693470653008
AATS5m,40.65371870588235
AATS5p,0.9227606008545882
AATS5s,3.2363834422657956
AATS5v,125.38747943078297
AATS6Z,17.5
AATS6d,2.1578947368421053
AATS6i,170.64283895007466
AATS6m,64.7044472631579
AATS6p,0.9524147140799213
AATS6s,4.385964912280701
AATS6v,141.75244718506053
AATS7Z,19.666666666666668
AATS7d,1.6666666666666667
AATS7i,177.85262933575316
AATS7m,70.21797440000002
AATS7p,0.8080869281132
AATS7s,8.250000000000002
AATS7v,127.4005819495321
AATS8Z,5.05
AATS8d,1.1
AATS8i,184.0973830637346
AATS8m,9.781228800000001
AATS8p,0.5375799854396
AATS8s,3.725
AATS8v,63.52545264866262
AMID_C,1.1552632034269783
AMID_N,0.2652886523364853
AMID_O,0.5081839738834291
AMID_X,0.0
AMID_h,0.7734726262199144
ATS0dv,238.0
ATS0pe,175.9176
ATS0se,214.75583200000003
ATS1dv,213.0
ATS1pe,179.9591
ATS1se,214.57256
ATS2dv,278.0
ATS2pe,282.5467000000001
ATS2se,342.68177999999983
ATS3dv,190.0
ATS3pe,355.2717999999999
ATS3se,436.18205999999986
ATS4dv,113.0
ATS4pe,383.3420000000001
ATS4se,476.61078799999996
ATS5dv,151.0
ATS5pe,319.2355
ATS5se,402.71680799999996
ATS6dv,207.0
ATS6pe,245.63930000000002
ATS6se,304.566192
ATS7dv,187.0
ATS7pe,220.4336
ATS7se,268.189056
ATS8dv,0.0
ATS8pe,126.69800000000002
ATS8se,163.855872
ATSC0Z,221.84615384615387
ATSC0c,1.1804317366498787
ATSC0d,16.46153846153846
ATSC0i,34.68992051247044
ATSC0m,1041.1222366153845
ATSC0p,5.077563670716615
ATSC0s,77.39850427350426
ATSC0v,1135.9426565093859
ATSC1Z,-10.69230769230767
ATSC1c,-0.7446426973530813
ATSC1d,5.846153846153845
ATSC1i,5.438996292169183
ATSC1m,-46.32864123076932
ATSC1p,0.6172837944615377
ATSC1s,-13.79594017094017
ATSC1v,87.55544346510412
ATSC2Z,67.71597633136093
ATSC2c,0.07405410666904941
ATSC2d,-4.840236686390535
ATSC2i,-10.927607942174731
ATSC2m,310.80264990532544
ATSC2p,-0.9731606936894798
ATSC2s,27.412516436554906
ATSC2v,13.169122825190186
ATSC3Z,-26.911242603550285
ATSC3c,0.3844294657738375
ATSC3d,-9.497041420118345
ATSC3i,-6.7857706853354385
ATSC3m,-133.03274512426037
ATSC3p,-1.2880495780928165
ATSC3s,7.452251808021039
ATSC3v,-306.823837289966
ATSC4Z,-217.18934911242604
ATSC4c,-0.29312292155861935
ATSC4d,-0.6627218934911244
ATSC4i,-4.714665669453342
ATSC4m,-1015.5338517810649
ATSC4p,-1.8544504263465507
ATSC4s,-53.882930637738326
ATSC4v,-756.0261918666149
ATSC5Z,-12.159763313609476
ATSC5c,-0.12879267182253515
ATSC5d,3.6331360946745566
ATSC5i,-3.630721582724507
ATSC5m,-44.58019305325443
ATSC5p,0.9577476742118705
ATSC5s,-30.787023339907943
ATSC5v,208.86557375666752
ATSC6Z,122.45562130177515
ATSC6c,-0.12116129791959113
ATSC6d,-6.520710059171599
ATSC6i,-8.278586931919348
ATSC6m,572.4813067159763
ATSC6p,-0.8739817188637448
ATSC6s,16.066074950690336
ATSC6v,249.7568932654248
ATSC7Z,-12.130177514792901
ATSC7c,0.5796318716355803
ATSC7d,-2.071005917159763
ATSC7i,2.3636325105128924
ATSC7m,-75.30528378698222
ATSC7p,-1.2715361806327101
ATSC7s,39.73890532544378
ATSC7v,-381.4142085527481
ATSC8Z,-59.88165680473373
ATSC8c,-0.45585512818910123
ATSC8d,4.721893491124262
ATSC8i,7.528559633272289
ATSC8m,-268.18346170414196
ATSC8p,1.620858993721373
ATSC8s,-35.709319526627226
ATSC8v,132.3617488677044
AXp-0d,0.7653698907638801
AXp-1d,0.4656960362716843
AXp-2d,0.3154959861755045
AXp-3d,0.21057121902131026
AXp-4d,0.13056759832195372
AXp-5d,0.08836107474051205
AXp-6d,0.059387025550046185
AXp-7d,0.042682391457930374
GATS1Z,0.8430131761442441
GATS1c,1.583807441408201
GATS1d,0.9345794392523366
GATS1i,1.2472809356818477
GATS1m,0.8457446037499483
GATS1p,1.156633675652617
GATS1s,0.9372627510525228
GATS1v,0.9975827623982596
GATS2Z,0.6420749604876947
GATS2c,0.681071736275847
GATS2d,1.5010323842642903
GATS2i,1.4319310320467422
GATS2m,0.6540418775950273
GATS2p,1.3285664156168575
GATS2s,0.45591924587537946
GATS2v,1.0836082677718868
GATS3Z,0.9672619047619048
GATS3c,0.6775773077093961
GATS3d,1.3077622014537904
GATS3i,1.158367231760134
GATS3m,0.9729599791942024
GATS3p,1.1725788100201466
GATS3s,0.8011952873572036
GATS3v,1.1315616294131337
GATS4Z,1.3818936740402925
GATS4c,0.981569944888302
GATS4d,0.862307936005069
GATS4i,1.0112431730794476
GATS4m,1.38012986975789
GATS4p,1.0967326217518187
GATS4s,1.279164439182969
GATS4v,1.233380024302266
GATS5Z,1.0274740964346902
GATS5c,0.9626582441218084
GATS5d,0.7593457943925234
GATS5i,0.8601931365632337
GATS5m,1.0213195897111849
GATS5p,0.8033184467205092
GATS5s,1.1442351804411464
GATS5v,0.870100016566661
GATS6Z,0.6109022556390978
GATS6c,1.119326724256697
GATS6d,1.3188637481554355
GATS6i,1.062164745819608
GATS6m,0.6130856763439849
GATS6p,1.012997806642846
GATS6s,0.708223298255301
GATS6v,0.8040288018933344
GATS7Z,1.1682269995376793
GATS7c,1.047915339378127
GATS7d,0.8099688473520249
GATS7i,0.7421203310227511
GATS7m,1.1690257218243354
GATS7p,0.8973286327543897
GATS7s,1.05873421216095
GATS7v,1.0300099132195708
GATS8Z,1.5523144937586686
GATS8c,1.7367254186213508
GATS8d,0.07593457943925234
GATS8i,0.11433816654874292
GATS8m,1.5232005971320413
GATS8p,0.169483585962802
GATS8s,2.2630443784940306
GATS8v,0.6382725263938865
MATS1Z,-0.04819694868238547
MATS1c,-0.6308223290119365
MATS1d,0.35514018691588783
MATS1i,0.15678895228987208
MATS1m,-0.04449875298157159
MATS1p,0.1215708624239503
MATS1s,-0.17824556560149082
MATS1v,0.07707734449743386
MATS2Z,0.18456278424668576
MATS2c,0.037932648129188784
MATS2d,-0.17778743751358408
MATS2i,-0.1904700486811888
MATS2m,0.18050443747568323
MATS2p,-0.11588682745922113
MATS2s,0.21415155362448185
MATS2v,0.00700979524235251
MATS3Z,-0.05840653413468944
MATS3c,0.15680336520876004
MATS3d,-0.27777777777777785
MATS3i,-0.09418363819526203
MATS3m,-0.061522846170501924
MATS3p,-0.12213968337972596
MATS3s,0.0463590514387671
MATS3v,-0.13005057507582488
MATS4Z,-0.4314276311149768
MATS4c,-0.10942844798195413
MATS4d,-0.017741169016315544
MATS4i,-0.059892016106445234
MATS4m,-0.4298471174385507
MATS4p,-0.1609463701719534
MATS4s,-0.306789136352417
MATS4v,-0.2932930484142241
MATS5Z,-0.02794321612140003
MATS5c,-0.055622876889749734
MATS5d,0.11251603445116368
MATS5i,-0.05335717331296336
MATS5m,-0.021829480193142344
MATS5p,0.09616098425360234
MATS5s,-0.20278615690875698
MATS5v,0.09373755618002069
MATS6Z,0.37767355281407394
MATS6c,-0.07022840274859203
MATS6d,-0.27102803738317766
MATS6i,-0.16328363507789925
MATS6m,0.3762264625597384
MATS6p,-0.11777055506026672
MATS6s,0.14202571097493202
MATS6v,0.15043567068538974
MATS7Z,-0.04738788719371244
MATS7c,0.4255626195800665
MATS7d,-0.10903426791277256
MATS7i,0.059051202160430985
MATS7m,-0.0626867595242436
MATS7p,-0.21703283201951193
MATS7s,0.4449748084753951
MATS7v,-0.29099970746893394
MATS8Z,-0.3509015256588072
MATS8c,-0.502029594974879
MATS8d,0.3728971962616824
MATS8i,0.282131736788952
MATS8m,-0.3348679799105856
MATS8p,0.4149857743763949
MATS8s,-0.5997805231554976
MATS8v,0.1514779575729349
MAXaaN,3.3312703136810278
MAXaaO,4.699803476946334
MAXsOH,9.189737811791383
MINaaN,3.3312703136810278
MINaaO,4.699803476946334
MINsOH,8.52266935941043
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,16.633417619363907
SpAD_D,95.64938209320817
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.5829166666666667
SssNH2,0
SsssAs,0
SsssCH,-0.9271296296296303
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,166
TMWC10,95.5518845341421
TSRW10,58.833288064294074
VE1_Dt,3.7000666278038365
VE2_Dt,0.26429047341455975
VE3_Dt,1.6448230636238088
VR1_Dt,56.13210066073025
VR2_Dt,4.0094357614807326
VR3_Dt,4.364180089794504
Xc-3dv,0.41100617813151513
Xc-4dv,0.0
Xc-5dv,0.07527863549961206
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.26049147147385243
Xch-7d,0.28042033078536077
Xp-0dv,7.727051468179948
Xp-1dv,4.1454530185341385
Xp-2dv,3.0243264669039984
Xp-3dv,1.9864755669832477
Xp-4dv,1.090489128668113
Xp-5dv,0.5478078325671132
Xp-6dv,0.3133014958511449
Xp-7dv,0.12916169886024928
Xpc-4d,2.7067796363998444
Xpc-5d,2.8338907690446486
Xpc-6d,2.877145951425328
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,0
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,26
nFRing,0
nHBAcc,5
nHBDon,3
nHRing,1
nSpiro,0
naRing,1
piPC10,3.446011397451948
AATS0dv,9.153846153846153
AATS0pe,6.766061538461538
AATS0se,8.259839692307693
AATS1dv,8.192307692307692
AATS1pe,6.921503846153846
AATS1se,8.252790769230769
AATS2dv,6.465116279069767
AATS2pe,6.570853488372095
AATS2se,7.969343720930229
AATS3dv,3.5185185185185186
AATS3pe,6.579107407407406
AATS3se,8.077445555555553
AATS4dv,1.9152542372881356
AATS4pe,6.497322033898307
AATS4se,8.078148949152542
AATS5dv,2.9607843137254903
AATS5pe,6.259519607843138
AATS5se,7.896407999999999
AATS6dv,5.447368421052632
AATS6pe,6.464192105263159
AATS6se,8.014899789473684
AATS7dv,6.233333333333333
AATS7pe,7.347786666666667
AATS7se,8.9396352
AATS8dv,0.0
AATS8pe,6.334900000000001
AATS8se,8.1927936
AATSC0Z,8.532544378698226
AATSC0c,0.04540122064037995
AATSC0d,0.6331360946745561
AATSC0i,1.3342277120180936
AATSC0m,40.04316294674556
AATSC0p,0.1952909104121775
AATSC0s,2.976865548980933
AATSC0v,43.69010217343792
AATSC1Z,-0.411242603550295
AATSC1c,-0.02864010374434928
AATSC1d,0.22485207100591711
AATSC1i,0.2091921650834301
AATSC1m,-1.7818708165680508
AATSC1p,0.023741684402366833
AATSC1s,-0.5306130834976989
AATSC1v,3.3675170563501586
AATSC2Z,1.574790147240952
AATSC2c,0.0017221885271871955
AATSC2d,-0.11256364386954731
AATSC2i,-0.25413041725987745
AATSC2m,7.227968602449429
AATSC2p,-0.022631644039290227
AATSC2s,0.6375003822454629
AATSC2v,0.30625867035326015
AATSC3Z,-0.49835634451019045
AATSC3c,0.007119064180996991
AATSC3d,-0.17587113740959898
AATSC3i,-0.1256624200988044
AATSC3m,-2.4635693541529697
AATSC3p,-0.02385276996468179
AATSC3s,0.13800466311150072
AATSC3v,-5.681922912777147
AATSC4Z,-3.681175408685187
AATSC4c,-0.00496818511116304
AATSC4d,-0.01123257446595126
AATSC4i,-0.07990958761785324
AATSC4m,-17.21243816578076
AATSC4p,-0.03143136315841611
AATSC4s,-0.9132700108091242
AATSC4v,-12.814003251976525
AATSC5Z,-0.23842673163940148
AATSC5c,-0.0025253465063242186
AATSC5d,0.07123796264067758
AATSC5i,-0.07119061926910798
AATSC5m,-0.8741214324167536
AATSC5p,0.018779366161017066
