DLiP-ID,C001C8
DLiP-Mol-ID,32151
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H20N2O6/c1-5-26-18(22)15-11(3)19-10(2)14(17(21)25-4)16(15)12-7-6-8-13(9-12)20(23)24/h6-9,16,19H,5H2,1-4H3/t16-/m1/s1"
Standard Inchi Key(RDKit),PVHUJELLJLJGLN-MRXNPFEDSA-N
Canonical SMILES(RDKit),CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc([N+](=O)[O-])c1
SMILES(SDF),
MW(SDF),
MW(RDKit),360.366
MW Monoisotopic(RDKit),360.13213636
MolLogP(RDKit),2.5657
XLogP(SDF),
XLogP(CDK),3.728
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),107.77
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),26
QED Weighted(RDKit),0.488247181201269
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,458211.614446228
qed,0.4882471812012686
Chi0,19.43035694138864
Chi1,12.310968167888422
TPSA,107.77000000000001
Chi0n,14.990561465417816
Chi0v,14.990561465417816
Chi1n,7.9966745654233975
Chi1v,7.9966745654233975
Chi2n,5.6995111071960185
Chi2v,5.6995111071960185
Chi3n,4.075379088726279
Chi3v,4.075379088726279
Chi4n,3.0052119672434996
Chi4v,3.0052119672434996
MolMR,93.02210000000004
