DLiP-ID,C001H8
DLiP-Mol-ID,32359
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H20ClN3O3/c1-27-19-5-3-2-4-18(19)24-10-12-25(13-11-24)21(26)17-14-20(28-23-17)15-6-8-16(22)9-7-15/h2-9,14H,10-13H2,1H3"
Standard Inchi Key(RDKit),FCHZFERVLGNYKB-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)on2)CC1
SMILES(SDF),
MW(SDF),
MW(RDKit),397.862
MW Monoisotopic(RDKit),397.11931918
MolLogP(RDKit),3.966
XLogP(SDF),
XLogP(CDK),4.63
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),58.81
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),28
QED Weighted(RDKit),0.666378697934602
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,4339834.862322531
qed,0.6663786979346021
Chi0,19.50986092169139
Chi1,13.652198343190413
TPSA,58.81
Chi0n,15.468929678353517
Chi0v,16.224858624371972
Chi1n,9.053976349241786
Chi1v,9.431940822251013
Chi2n,6.53439368124453
Chi2v,6.970829461716515
Chi3n,4.850751793772219
Chi3v,5.1027281091117045
Chi4n,3.3296678404409064
Chi4v,3.455655998110649
MolMR,108.05950000000001
MolWt,397.86200000000014
fr_SH,0
Kappa1,18.376880625206407
Kappa2,7.941239509542762
Kappa3,3.6836080541420304
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,3
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,963.0369724640011
MolLogP,3.9660000000000037
NOCount,6
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.4233967655961695
SMR_VSA1,14.054495074845217
SMR_VSA2,0.0
SMR_VSA3,10.056572987975922
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,38.188732895778315
SMR_VSA7,65.31386492474428
SMR_VSA8,0.0
SMR_VSA9,17.07321074385534
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,167.79274751210716
NHOHCount,0
PEOE_VSA1,19.059777352474352
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
