DLiP-ID,T0060K
DLiP-Mol-ID,23296
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C24H28N4O3/c1-2-4-20(15-23(30)31)28-12-10-17-13-18(8-9-21(17)28)26-22(29)14-19-7-6-16-5-3-11-25-24(16)27-19/h6-10,12-13,20H,2-5,11,14-15H2,1H3,(H,25,27)(H,26,29)(H,30,31)"
Standard Inchi Key(RDKit),SSONDDGKHKLNPR-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCCC(CC(=O)O)n1ccc2cc(NC(=O)Cc3ccc4c(n3)NCCC4)ccc21
SMILES(SDF),
MW(SDF),
MW(RDKit),420.513
MW Monoisotopic(RDKit),420.216140756
MolLogP(RDKit),4.3915
XLogP(SDF),
XLogP(CDK),3.604
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),96.25
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),31
QED Weighted(RDKit),0.502180718441154
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,13551011.647219244
qed,0.5021807184411542
Chi0,21.79431797206756
Chi1,15.02920844090216
TPSA,96.25
Chi0n,17.726686989250442
Chi0v,17.726686989250442
Chi1n,10.881169518202434
Chi1v,10.881169518202434
Chi2n,8.10256672422326
Chi2v,8.10256672422326
Chi3n,5.723181742032827
Chi3v,5.723181742032827
Chi4n,4.271464882347425
Chi4v,4.271464882347425
MolMR,121.51720000000005
MolWt,420.5130000000002
fr_SH,0
Kappa1,20.903961875513946
Kappa2,9.202449782123498
Kappa3,4.872282232179862
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,2
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1105.397518939169
MolLogP,4.391500000000002
NOCount,7
fr_Ar_N,2
fr_COO2,1
fr_urea,0
BalabanJ,1.461709461520052
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,0.0
SMR_VSA5,51.49050776639466
SMR_VSA6,17.178333613925236
SMR_VSA7,53.85242546892819
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,181.03447617018543
NHOHCount,3
PEOE_VSA1,20.30720425064472
PEOE_VSA2,9.589074368143644
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,19.410925891078243
PEOE_VSA7,55.157751702783074
PEOE_VSA8,35.373752013438235
PEOE_VSA9,18.53557124070048
RingCount,4
SMR_VSA10,34.284659001903
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,420.2161407560001
NumHDonors,3
PEOE_VSA10,5.817862777835028
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
PEOE_VSA14,5.969305287951849
SlogP_VSA1,10.633577208012662
