DLiP-ID,C000H4
ZMIC4,15.56739546066693
ZMIC5,15.56739546066693
nAcid,0
nAtom,11
nBase,3
nRing,0
piPC1,1.791759469228055
piPC2,2.0794415416798357
piPC3,1.6094379124341003
piPC4,0.0
piPC5,0.0
piPC6,0.0
piPC7,0.0
piPC8,0.0
piPC9,0.0
AATS0Z,21.636363636363637
AATS0d,2.0
AATS0i,189.20550177049947
AATS0m,85.01315463636364
AATS0p,0.9360524935540002
AATS0s,5.979797979797979
AATS0v,143.93418738378594
AATS1Z,21.7
AATS1d,2.0
AATS1i,188.80618239377998
AATS1m,78.56246159999999
AATS1p,1.1121833799999998
AATS1s,5.433333333333334
AATS1v,172.8142366021592
AATS2Z,17.692307692307693
AATS2d,2.076923076923077
AATS2i,181.5310709536113
AATS2m,64.34929846153844
AATS2p,0.9786123503497695
AATS2s,4.794871794871796
AATS2v,136.69868841332448
AATS3Z,13.833333333333334
AATS3d,1.6666666666666667
AATS3i,192.48785535801665
AATS3m,44.1298935
AATS3p,0.8762389183333337
AATS3s,5.277777777777779
AATS3v,117.65258153244962
AATS4Z,5.0
AATS4d,1.0
AATS4i,193.39997094561633
AATS4m,9.751392000000001
AATS4p,0.6371858349496666
AATS4s,3.0
AATS4v,68.33869807739269
AATS5Z,1.0
AATS5d,1.0
AATS5i,184.917652024249
AATS5m,1.016064
AATS5p,0.44461290484899996
AATS5s,1.0
AATS5v,31.083744430930263
AMID_C,0.3851623963437928
AMID_N,1.3541979900726422
AMID_O,0.0
AMID_X,0.0
AMID_h,1.3541979900726422
ATS0dv,68.0
ATS0pe,72.50890000000001
ATS0se,88.65784399999998
ATS1dv,59.0
ATS1pe,72.62559999999999
ATS1se,86.18689600000002
ATS2dv,51.0
ATS2pe,85.81279999999998
ATS2se,104.55924799999998
ATS3dv,18.0
ATS3pe,83.20720000000001
ATS3se,100.86931999999999
ATS4dv,0.0
ATS4pe,72.864
ATS4se,93.10464
ATS5dv,0.0
ATS5pe,38.720000000000006
ATS5se,53.74771199999999
ATS6dv,0.0
ATS6pe,0.0
ATS6se,0.0
ATS7dv,0.0
ATS7pe,0.0
ATS7se,0.0
ATS8dv,0.0
ATS8pe,0.0
ATS8se,0.0
ATSC0Z,92.54545454545458
ATSC0c,0.6047482735143862
ATSC0d,4.1818181818181825
ATSC0i,8.78940349184273
ATSC0m,436.1552856363636
ATSC0p,1.0765622750427275
ATSC0s,19.070707070707076
ATSC0v,351.0163054450666
ATSC1Z,-18.041322314049584
ATSC1c,-0.4863575406284443
ATSC1d,0.5619834710743801
ATSC1i,-5.943133327022845
ATSC1m,-81.9084378512395
ATSC1p,0.17627166599533844
ATSC1s,-12.4178145087236
ATSC1v,24.80919613653459
ATSC2Z,20.082644628099175
ATSC2c,0.34037111743629495
ATSC2d,-2.8512396694214863
ATSC2i,1.0680818857777836
ATSC2m,91.24831470247942
ATSC2p,-0.4155365151313143
ATSC2s,9.694214876033058
ATSC2v,-49.67489598257442
ATSC3Z,-60.77685950413225
ATSC3c,-0.018205455657799907
ATSC3d,-1.2892561983471071
ATSC3i,1.1100246143341144
ATSC3m,-287.84865960330563
ATSC3p,-0.6743388765749757
ATSC3s,-3.8549127640036724
ATSC3v,-250.77324764139752
ATSC4Z,-43.14049586776859
ATSC4c,-0.3670163352171216
ATSC4d,0.8925619834710742
ATSC4i,-0.7600933067938886
ATSC4m,-201.97375269421488
ATSC4p,-0.11961212395752041
ATSC4s,-11.955922865013772
ATSC4v,-100.57711752572847
ATSC5Z,55.60330578512396
ATSC5c,0.22883407730987781
ATSC5d,0.5950413223140495
ATSC5i,0.1304183877834726
ATSC5m,262.40489262809893
ATSC5p,0.49493471214710816
ATSC5s,8.999081726354452
ATSC5v,200.70791229063255
ATSC6Z,0.0
ATSC6c,0.0
ATSC6d,0.0
ATSC6i,0.0
ATSC6m,0.0
ATSC6p,0.0
ATSC6s,0.0
ATSC6v,0.0
ATSC7Z,0.0
ATSC7c,0.0
ATSC7d,0.0
ATSC7i,0.0
ATSC7m,0.0
ATSC7p,0.0
ATSC7s,0.0
ATSC7v,0.0
ATSC8Z,0.0
ATSC8c,0.0
ATSC8d,0.0
ATSC8i,0.0
ATSC8m,0.0
ATSC8p,0.0
ATSC8s,0.0
ATSC8v,0.0
AXp-0d,0.8568914100752346
AXp-1d,0.5675139025074155
AXp-2d,0.45052378514530367
AXp-3d,0.408248290463863
GATS1Z,1.1832023575638502
GATS1c,2.011893204621407
GATS1d,1.1956521739130432
GATS1i,2.1279045548773468
GATS1m,1.1759527945457922
GATS1p,0.9756564379940887
GATS1s,1.7740995762711858
GATS1v,0.964662231816024
GATS2Z,0.7189814115157924
GATS2c,0.38097149450549644
GATS2d,2.2073578595317724
GATS2i,1.5025227763863975
GATS2m,0.7285655442952856
GATS2p,1.688399146721423
GATS2s,0.34733539765319416
GATS2v,1.2340552108656104
GATS3Z,1.5217747216764894
GATS3c,1.031000634505904
GATS3d,1.1956521739130432
GATS3i,0.8503353672188618
GATS3m,1.5227031121824888
GATS3p,1.3601144626269324
GATS3s,1.1555437853107342
GATS3v,1.4885103510355524
GATS4Z,1.296660117878192
GATS4c,1.460778057601756
GATS4d,0.0
GATS4i,0.33201116263141667
GATS4m,1.2913902193761244
GATS4p,0.5810727634297846
GATS4s,1.5730932203389827
GATS4v,0.9540446440133501
GATS5Z,0.0
GATS5c,0.003386777490317535
GATS5d,0.0
GATS5i,0.0
GATS5m,0.0
GATS5p,0.0
GATS5s,0.0
GATS5v,0.0
MATS1Z,-0.2144400785854616
MATS1c,-0.8846545217603865
MATS1d,0.1478260869565217
MATS1i,-0.7437872963497923
MATS1m,-0.20657615441919017
MATS1p,0.18010925804285377
MATS1s,-0.7162605932203387
MATS1v,0.07774600588877459
MATS2Z,0.18361795375547826
MATS2c,0.47624167401868917
MATS2d,-0.5769230769230765
MATS2i,0.10282399670203872
MATS2m,0.17702436490688778
MATS2p,-0.3266023978796513
MATS2s,0.43012548891786173
MATS2v,-0.11974544669556843
MATS3Z,-0.6019973804846104
MATS3c,-0.02759550557457896
MATS3d,-0.28260869565217384
MATS3i,0.11576696462779838
MATS3m,-0.604970935794229
MATS3p,-0.5741831982447967
MATS3s,-0.1852930790960451
MATS3v,-0.6548854666826566
MATS4Z,-0.4273084479371315
MATS4c,-0.55631682693459
MATS4d,0.1956521739130434
MATS4i,-0.07927184120526948
MATS4m,-0.424487820584898
MATS4p,-0.10184682252283893
MATS4s,-0.5746822033898302
MATS4v,-0.2626535851328979
MATS5Z,0.8261296660117874
MATS5c,0.5202939306838665
MATS5d,0.1956521739130434
MATS5i,0.020402440662634618
MATS5m,0.827243734618986
MATS5p,0.6321373551523195
MATS5s,0.6488347457627116
MATS5v,0.7862124212426624
MAXdsN,2.861111111111111
MINdsN,2.861111111111111
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,2
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,5.226251859505506
SpAD_D,14.918588541826853
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,15
TMWC10,55.93596942475696
TSRW10,27.25413009087566
VE1_Dt,2.201958705938386
VE2_Dt,0.44039174118767715
VE3_Dt,0.09620010458486064
VR1_Dt,10.158195172930263
VR2_Dt,2.0316390345860524
VR3_Dt,1.6251336053508354
Xc-3dv,0.07453559924999299
Xc-4dv,0.0
Xc-5dv,0.0
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.0
Xch-7d,0.0
Xp-0dv,2.679264403068835
Xp-1dv,1.0591559566867659
Xp-2dv,0.5539650012874083
Xp-3dv,0.14907119849998599
Xp-4dv,0.0
Xp-5dv,0.0
Xp-6dv,0.0
Xp-7dv,0.0
Xpc-4d,0.408248290463863
Xpc-5d,0.0
Xpc-6d,0.0
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,0
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,10
nFRing,0
nHBAcc,2
nHBDon,3
nHRing,0
nSpiro,0
naRing,0
piPC10,0.0
AATS0dv,6.181818181818182
AATS0pe,6.591718181818183
AATS0se,8.059803999999998
AATS1dv,5.9
AATS1pe,7.262559999999999
AATS1se,8.618689600000002
AATS2dv,3.923076923076923
AATS2pe,6.600984615384614
AATS2se,8.043019076923075
AATS3dv,1.5
AATS3pe,6.933933333333335
AATS3se,8.405776666666666
AATS4dv,0.0
AATS4pe,6.072
AATS4se,7.75872
AATS5dv,0.0
AATS5pe,4.840000000000001
AATS5se,6.718463999999999
AATSC0Z,8.413223140495871
AATSC0c,0.05497711577403511
AATSC0d,0.3801652892561984
AATSC0i,0.7990366810766119
AATSC0m,39.65048051239669
AATSC0p,0.09786929773115705
AATSC0s,1.7337006427915524
AATSC0v,31.910573222278785
AATSC1Z,-1.8041322314049584
AATSC1c,-0.04863575406284443
AATSC1d,0.056198347107438006
AATSC1i,-0.5943133327022845
AATSC1m,-8.190843785123949
AATSC1p,0.017627166599533846
AATSC1s,-1.24178145087236
AATSC1v,2.4809196136534593
AATSC2Z,1.5448188175460904
AATSC2c,0.026182393648945763
AATSC2d,-0.2193261284170374
AATSC2i,0.0821601450598295
AATSC2m,7.019101130959955
AATSC2p,-0.03196434731779341
AATSC2s,0.7457088366179275
AATSC2v,-3.821145844813417
AATSC3Z,-5.064738292011021
AATSC3c,-0.0015171213048166589
AATSC3d,-0.1074380165289256
AATSC3i,0.09250205119450954
AATSC3m,-23.98738830027547
AATSC3p,-0.056194906381247973
AATSC3s,-0.32124273033363937
AATSC3v,-20.897770636783125
AATSC4Z,-3.5950413223140494
AATSC4c,-0.030584694601426803
AATSC4d,0.07438016528925619
AATSC4i,-0.06334110889949073
AATSC4m,-16.83114605785124
AATSC4p,-0.009967676996460034
AATSC4s,-0.9963269054178143
AATSC4v,-8.381426460477373
AATSC5Z,6.950413223140495
AATSC5c,0.028604259663734727
AATSC5d,0.07438016528925619
AATSC5i,0.016302298472934074
AATSC5m,32.80061157851237
AATSC5p,0.06186683901838852
AATSC5s,1.1248852157943066
AATSC5v,25.08848903632907
ATS0are,72.98960000000001
ATS1are,72.9739
ATS2are,85.9777
ATS3are,83.8818
ATS4are,73.392
ATS5are,38.720000000000006
ATS6are,0.0
ATS7are,0.0
ATS8are,0.0
ATSC0dv,38.54545454545453
ATSC0pe,1.6936181818181812
ATSC0se,0.8766189090909089
ATSC1dv,5.595041322314042
ATSC1pe,-0.7454074380165281
ATSC1se,-0.4669335537190069
ATSC2dv,-4.190082644628099
ATSC2pe,0.7495785123966944
ATSC2se,0.4438849256198345
ATSC3dv,-34.95867768595041
ATSC3pe,-0.8595652892561971
ATSC3se,-0.37850353719008134
ATSC4dv,-7.140495867768593
ATSC4pe,-0.9014380165289257
ATSC4se,-0.4707304462809919
ATSC5dv,21.42148760330579
ATSC5pe,0.9100231404958661
ATSC5se,0.433973157024791
ATSC6dv,0.0
ATSC6pe,0.0
ATSC6se,0.0
ATSC7dv,0.0
ATSC7pe,0.0
ATSC7se,0.0
ATSC8dv,0.0
ATSC8pe,0.0
ATSC8se,0.0
AXp-0dv,0.535852880613767
AXp-1dv,0.26478898917169147
AXp-2dv,0.13849125032185208
AXp-3dv,0.07453559924999299
BertzCT,41.60964047443681
ECIndex,19
ETA_eta,2.1576716798096505
GATS1dv,0.7912735849056606
GATS1pe,1.4625197264597583
GATS1se,1.5836619374771332
GATS2dv,1.2273222060957916
GATS2pe,0.48628252336826755
GATS2se,0.44768861773618046
GATS3dv,1.8160377358490571
GATS3pe,1.4490180606698229
GATS3se,1.4005820019783997
GATS4dv,0.7783018867924532
GATS4pe,1.3887427669647556
GATS4se,1.3780370475764594
GATS5dv,0.0
GATS5pe,0.0
GATS5se,0.0
LogEE_A,2.4085761750980286
LogEE_D,7.460499637077917
MATS1dv,0.15966981132075458
MATS1pe,-0.48413992635454983
MATS1se,-0.5859181267531185
MATS2dv,-0.09198113207547173
MATS2pe,0.3744992514061427
MATS2se,0.42845863027577724
MATS3dv,-0.8313679245283022
MATS3pe,-0.4652375942486406
MATS3se,-0.39579522202799444
MATS4dv,-0.16981132075471697
MATS4pe,-0.48790110468174663
MATS4se,-0.4922354567258834
MATS5dv,0.7641509433962268
MATS5pe,0.7388216728037864
MATS5se,0.6806984023740766
MAXdssC,-0.09259259259259234
MAXsNH2,4.694444444444445
MDEN-11,1.1447142425533319
MDEN-12,1.8898815748423097
MINdssC,-0.09259259259259234
MINsNH2,4.5092592592592595
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.5714285714285716
SM1_Dzi,0.9009983418305914
SM1_Dzm,0.5700007139287502
SM1_Dzp,-2.0727272727272723
SM1_Dzv,-1.277298512973715
SddssSe,0
SpAD_Dt,14.918588541826853
SpAbs_A,5.226251859505506
SpAbs_D,14.918588541826853
SpMAD_A,1.0452503719011013
SpMAD_D,2.9837177083653708
SpMax_A,1.8477590650225737
SpMax_D,7.459294270913427
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,90.41999999999999
TpiPC10,3.091042453358316
VAdjMat,3.0
VE1_DzZ,2.1896958957994093
VE1_Dzi,2.1883785182986335
VE1_Dzm,2.189700436344694
VE1_Dzp,2.189633532384809
VE1_Dzv,2.1907348329079244
VE2_DzZ,0.43793917915988184
VE2_Dzi,0.4376757036597267
VE2_Dzm,0.4379400872689388
VE2_Dzp,0.43792670647696175
VE2_Dzv,0.43814696658158486
VE3_DzZ,0.09061549326090443
