DLiP-ID,T0052I
DLiP-Mol-ID,21842
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C24H17ClF2N2O3S/c1-32-24(31)21(14-4-8-16(26)9-5-14)29-20(13-2-6-15(25)7-3-13)22(33)28-19-12-17(27)10-11-18(19)23(29)30/h2-12,20-21H,1H3,(H,28,33)"
Standard Inchi Key(RDKit),PXPKFVPMLRMAMU-UHFFFAOYSA-N
Canonical SMILES(RDKit),COC(=O)C(c1ccc(F)cc1)N1C(=O)c2ccc(F)cc2NC(=S)C1c1ccc(Cl)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),486.927
MW Monoisotopic(RDKit),486.061647524
MolLogP(RDKit),5.4689
XLogP(SDF),
XLogP(CDK),4.974
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),58.64
RO3 Pass,
Num RO5 Violations,1
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),33
QED Weighted(RDKit),0.391304519135193
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,p53/MDM2
Common Target Pref Name,P53/HDM2
RDKit Descriptors
Ipc,24840138.320089992
qed,0.3913045191351927
Chi0,23.697941654890254
Chi1,15.794932753282252
TPSA,58.64
