DLiP-ID,T003JY
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.17439655836207962
RPCG,0.1098086408340764
SIC0,0.2654315227658201
SIC1,0.5960210713919957
SIC2,0.7602357899792785
SIC3,0.893131554823212
SIC4,0.9177309025080834
SIC5,0.9177309025080834
SaaN,4.8681271451545625
SaaO,5.248107578104525
SaaS,0
Sare,55.232
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,86.3214833713865
TIC1,193.83313054550774
TIC2,247.2377071841888
TIC3,290.4569881330623
TIC4,298.4569881330624
TIC5,298.4569881330624
Vabc,376.9304696256568
WPol,54
apol,64.55903199999999
bpol,33.818968
nRot,4
ABCGG,19.092451228360275
ATS0Z,1312.0
ATS0d,198.0
ATS0i,9009.196659479478
ATS0m,5183.67676
ATS0p,87.16282171637602
ATS0s,236.72222222222223
ATS0v,12956.361433855373
ATS1Z,1554.0
ATS1d,254.0
ATS1i,8751.237525189605
ATS1m,5939.391456000002
ATS1p,110.85632344000004
ATS1s,187.61111111111111
ATS1v,16389.56593038426
ATS2Z,2317.0
ATS2d,406.0
ATS2i,16152.30124877674
ATS2m,8697.317667
ATS2p,166.50600076479196
ATS2s,312.38888888888886
ATS2v,24195.909848357587
ATS3Z,2599.0
ATS3d,464.0
ATS3i,21383.53518022308
ATS3m,9552.059809999999
ATS3p,195.16120983958396
ATS3s,407.7777777777777
ATS3v,27558.530234310925
ATS4Z,2639.0
ATS4d,463.0
ATS4i,23765.84350719088
ATS4m,9598.611092999998
ATS4p,197.73013400237602
ATS4s,468.55555555555554
ATS4v,27741.838934324885
ATS5Z,2589.0
ATS5d,459.0
ATS5i,24570.915989006033
ATS5m,9311.355780000002
ATS5p,198.22910393637605
ATS5s,473.4444444444444
ATS5v,27863.259069634238
ATS6Z,2445.0
ATS6d,452.0
ATS6i,23385.311462096746
ATS6m,8628.890763999998
ATS6p,208.46843014333902
ATS6s,414.9444444444444
ATS6v,28355.574739837506
ATS7Z,2234.0
ATS7d,442.0
ATS7i,25135.91163065618
ATS7m,7761.933879
ATS7p,209.195269662923
ATS7s,394.3611111111111
ATS7v,27377.343574138533
ATS8Z,1945.0
ATS8d,379.0
ATS8i,23890.058545335927
ATS8m,6617.621311
ATS8p,190.84748603692302
ATS8s,372.6666666666667
ATS8v,24248.4884076879
C1SP1,0
C1SP2,4
C1SP3,6
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.24
GGI10,0.2230384654627079
JGI10,0.008260683906026217
JGT10,0.37762395395609993
Kier1,23.728395061728396
Kier2,10.726643598615917
Kier3,5.1775441380678435
MAXdO,13.457503110296358
MID_C,51.96659621473858
MID_N,8.853798183676975
MID_O,5.596092535397503
MID_X,0.0
MID_h,14.449890719074476
MINdO,12.549391319589873
MPC10,222
MWC01,36.0
MWC02,5.1647859739235145
MWC03,6.037870919922137
MWC04,6.928537818164665
MWC05,7.817222785508166
MWC06,8.714895850248494
MWC07,9.61025678115393
MWC08,10.511811868655796
MWC09,11.41097025578045
MWC10,12.315030184137246
NaaCH,11
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,4
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,3.245120000000002
SRW02,4.290459441148391
SRW03,0.0
SRW04,5.6240175061873385
SRW05,2.3978952727983707
SRW06,7.1631723908466425
SRW07,4.442651256490317
SRW08,8.798001694924846
SRW09,6.293419278846481
SRW10,10.484389460685312
SaaCH,20.24335381692771
SaaNH,0
SaaSe,0
SaaaC,1.3030871983468697
SaasC,2.926879071508263
SaasN,1.7341692386831276
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.08768614172023192
SdssS,0
SsCH3,1.9997635925035608
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,4.03652331611657
SsssP,0
VE1_A,4.465963730315897
VE1_D,5.569271863355954
VE2_A,0.13956136657237178
VE2_D,0.17403974572987357
VE3_A,2.659635841900006
VE3_D,2.8804151304879757
VR1_A,583.2385044248443
VR1_D,217.6832537558321
VR2_A,18.226203263276386
VR2_D,6.8026016798697535
VR3_A,7.531747010997073
VR3_D,6.546191851595605
WPath,2988
Xc-3d,1.8746698898408847
Xc-4d,0.0
Xc-5d,0.6003504430987942
Xc-6d,0.0
Xp-0d,22.07877502244374
Xp-1d,15.61419354072963
Xp-2d,13.98639712284386
Xp-3d,12.48684710255049
Xp-4d,10.637472622382562
Xp-5d,8.416825532841651
Xp-6d,5.857140070331275
Xp-7d,4.366270954718197
ZMIC0,103.52954082780836
ZMIC1,58.728631725282725
ZMIC2,36.47787767244847
ZMIC3,27.59103008175795
ZMIC4,26.918025455602752
ZMIC5,26.918025455602752
nAcid,0
nAtom,56
nBase,1
nRing,5
piPC1,3.912023005428146
piPC2,4.54595082632812
piPC3,5.192262165207532
piPC4,5.8128237081536
piPC5,6.332391134078575
piPC6,6.698075372174895
piPC7,7.127718779289716
piPC8,7.564680059452405
piPC9,7.947858057667299
AATS0Z,23.428571428571427
AATS0d,3.5357142857142856
AATS0i,160.87851177641923
AATS0m,92.56565642857143
AATS0p,1.5564789592210002
AATS0s,4.2271825396825395
AATS0v,231.36359703313164
AATS1Z,25.9
AATS1d,4.233333333333333
AATS1i,145.85395875316007
AATS1m,98.98985760000004
AATS1p,1.8476053906666674
AATS1s,3.126851851851852
AATS1v,273.15943217307097
AATS2Z,22.278846153846153
AATS2d,3.9038461538461537
AATS2i,155.31058893054558
AATS2m,83.62805449038461
AATS2p,1.6010192381229997
AATS2s,3.003739316239316
AATS2v,232.65297931113065
AATS3Z,19.251851851851853
AATS3d,3.437037037037037
AATS3i,158.39655689054132
AATS3m,70.75599859259259
AATS3p,1.4456385914043257
AATS3s,3.020576131687242
AATS3v,204.13726099489574
AATS4Z,17.711409395973153
AATS4d,3.1073825503355703
AATS4i,159.50230541738844
AATS4m,64.42020867785233
AATS4p,1.3270478792105773
AATS4s,3.144668158090977
AATS4v,186.18683848540192
AATS5Z,17.14569536423841
AATS5d,3.0397350993377485
AATS5i,162.7212979404373
AATS5m,61.66460781456955
AATS5p,1.3127755227574573
AATS5s,3.1353936718175124
AATS5v,184.524894500889
AATS6Z,16.52027027027027
AATS6d,3.054054054054054
AATS6i,158.00886123038342
AATS6m,58.30331597297296
AATS6p,1.40857047394148
AATS6s,2.8036786786786783
AATS6v,191.5917212151183
AATS7Z,14.050314465408805
AATS7d,2.779874213836478
AATS7i,158.08749453242882
AATS7m,48.81719420754717
AATS7p,1.3156935198925976
AATS7s,2.4802585604472394
AATS7v,172.1845507807455
AATS8Z,12.880794701986755
AATS8d,2.5099337748344372
AATS8i,158.2123082472578
AATS8m,43.82530669536424
AATS8p,1.2638906360061126
AATS8s,2.467991169977925
AATS8v,160.58601594495298
AMID_C,1.6239561317105806
AMID_N,0.2766811932399055
AMID_O,0.17487789173117196
AMID_X,0.0
AMID_h,0.4515590849710774
ATS0dv,456.0
ATS0pe,351.1897
ATS0se,430.61772799999994
ATS1dv,476.0
ATS1pe,391.5525
ATS1se,465.7875039999998
ATS2dv,691.0
ATS2pe,673.7757999999999
ATS2se,811.9545479999997
ATS3dv,736.0
ATS3pe,858.118
ATS3se,1045.9740399999998
ATS4dv,682.0
ATS4pe,936.3235999999999
ATS4se,1150.4030919999998
ATS5dv,599.0
ATS5pe,961.7561999999997
ATS5se,1182.6599199999998
ATS6dv,508.0
ATS6pe,928.7357999999999
ATS6se,1139.4694639999996
ATS7dv,434.0
ATS7pe,953.309
ATS7se,1187.0810039999997
ATS8dv,411.0
ATS8pe,895.2493000000001
ATS8se,1119.8176119999998
ATSC0Z,399.92857142857144
ATSC0c,1.0116433042438029
ATSC0d,33.42857142857143
ATSC0i,86.83909238117013
ATSC0m,1905.0090088571426
ATSC0p,12.736596488214856
ATSC0s,74.42857142857143
ATSC0v,2782.205288966668
ATSC1Z,33.112244897959215
ATSC1c,-0.5020155783366976
ATSC1d,13.75510204081633
ATSC1i,-27.006539297683428
ATSC1m,154.31003308163207
ATSC1p,-1.4425455205599174
ATSC1s,-1.109977324263039
ATSC1v,-87.57778866513426
ATSC2Z,31.63265306122451
ATSC2c,-0.21570593113268643
ATSC2d,0.20408163265306578
ATSC2i,4.542862674326242
ATSC2m,149.4367889081626
ATSC2p,0.5719638121102659
ATSC2s,3.2040816326530615
ATSC2v,176.02201187690486
ATSC3Z,-4.756377551020389
ATSC3c,0.39729650744641687
ATSC3d,-8.408163265306117
ATSC3i,15.862218357935072
ATSC3m,-31.15775799489832
ATSC3p,-0.6711667163216737
ATSC3s,12.805130385487534
ATSC3v,-161.72587368984293
ATSC4Z,17.08290816326531
ATSC4c,-0.09536689340044908
ATSC4d,-7.693877551020406
ATSC4i,-43.04626404838394
ATSC4m,76.14756929081616
ATSC4p,-3.426611529786673
ATSC4s,-2.4567743764172376
ATSC4v,-344.13177445312226
ATSC5Z,-101.23596938775509
ATSC5c,-0.18659594907631633
ATSC5d,-7.530612244897961
ATSC5i,26.8639114810612
ATSC5m,-453.26475066836764
ATSC5p,4.445115966056082
ATSC5s,-34.33120748299321
ATSC5v,436.2047949407976
ATSC6Z,-306.204081632653
ATSC6c,0.29353827243701985
ATSC6d,-19.91836734693877
ATSC6i,14.938175259577783
ATSC6m,-1449.7602946224492
ATSC6p,-2.9205794026946945
ATSC6s,-33.99773242630386
ATSC6v,-1347.6644085207117
ATSC7Z,-152.40433673469386
ATSC7c,-0.34695014966563803
ATSC7d,-14.734693877551022
ATSC7i,-20.932646666607287
ATSC7m,-725.6799272193877
ATSC7p,-3.4943018397938976
ATSC7s,-22.41822562358276
ATSC7v,-946.0944750749632
ATSC8Z,-156.02168367346943
ATSC8c,0.007293620148792091
ATSC8d,3.3265306122448948
ATSC8i,-30.897229482381313
ATSC8m,-761.0333373826526
ATSC8p,-5.956780961531204
ATSC8s,-2.8907312925170023
ATSC8v,-1504.9670638039609
AXp-0d,0.6899617194513669
AXp-1d,0.43372759835360086
AXp-2d,0.2742430808400757
AXp-3d,0.17587108595141535
AXp-4d,0.11197339602507961
AXp-5d,0.07014021277368042
AXp-6d,0.044038647145347935
AXp-7d,0.027810643023682784
GATS1Z,0.718565815324165
GATS1c,1.5140519033416806
GATS1d,0.6444088319088318
GATS1i,1.4321075287534362
GATS1m,0.724915089944102
GATS1p,1.1062595866729201
GATS1s,0.5230903888533447
GATS1v,0.9577448466244691
GATS2Z,0.8555614326734169
GATS2c,1.348580903648824
GATS2d,1.1786037146614068
GATS2i,1.106648756922309
GATS2m,0.8564162758075113
GATS2p,0.9193299395077035
GATS2s,0.5779073773315615
GATS2v,0.8780622507508123
GATS3Z,0.9504475005457325
GATS3c,1.0311678036373757
GATS3d,1.2492086103197213
GATS3i,1.0017934637397945
GATS3m,0.9519459826766821
GATS3p,0.9690583520629235
GATS3s,0.7674729271818204
GATS3v,0.9587490146330205
GATS4Z,0.9714402499967036
GATS4c,1.0992435033922603
GATS4d,1.203608099581254
GATS4i,1.1980307306110471
GATS4m,0.9704375552943969
GATS4p,1.0587669082174442
GATS4s,1.338923669705336
GATS4v,0.997621276521947
GATS5Z,1.1211439128794285
GATS5c,1.2595694962595423
GATS5d,1.1713222392030336
GATS5i,0.9123811747505897
GATS5m,1.109773246758844
GATS5p,0.8005601829091596
GATS5s,1.5941547711354882
GATS5v,0.8637728817804313
GATS6Z,1.2381856316040993
GATS6c,0.8599556106567251
GATS6d,1.2061821436821436
GATS6i,0.9768351467508318
GATS6m,1.2361496978636832
GATS6p,1.0499078468963474
GATS6s,1.1144091548362178
GATS6v,1.1311587076729912
GATS7Z,1.0885198502427995
GATS7c,0.7874420655735099
GATS7d,1.1330833736494113
GATS7i,1.046952737053817
GATS7m,1.0923110453196923
GATS7p,1.1029738506922948
GATS7s,0.9563019498330761
GATS7v,1.136608011829478
GATS8Z,1.1047502569640513
GATS8c,0.6156683376049893
GATS8d,0.7518254372559007
GATS8i,1.0649035879530846
GATS8m,1.1128055695761696
GATS8p,1.1916283022416887
GATS8s,0.7225149320870743
GATS8v,1.2354187025249515
MATS1Z,0.07727570399476104
MATS1c,-0.4631552160220026
MATS1d,0.38404558404558414
MATS1i,-0.2902621694140384
MATS1m,0.07560210837494098
MATS1p,-0.10570923091071109
MATS1s,-0.013919101443093771
MATS1v,-0.029379309192223754
MATS2Z,0.042590022943657546
MATS2c,-0.11481255008138064
MATS2d,0.003287310979618745
MATS2i,0.028168843749541806
MATS2m,0.042239151040295984
MATS2p,0.024180754607260563
MATS2s,0.023180274619813968
MATS2v,0.03406689064038685
MATS3Z,-0.004933420650512968
MATS3c,0.1629076933259084
MATS3d,-0.10433681544792649
MATS3i,0.0757709804452741
MATS3m,-0.0067845871345523865
MATS3p,-0.021859049817465323
MATS3s,0.07136718719145678
MATS3v,-0.02411263058533423
MATS4Z,0.016053921421730392
MATS4c,-0.035430067750030325
MATS4d,-0.08650260999254285
MATS4i,-0.18630390083713652
MATS4m,0.015023141906414258
MATS4p,-0.10111445384674163
MATS4s,-0.012405873520920754
MATS4v,-0.04648762515329079
MATS5Z,-0.09387792758640674
MATS5c,-0.06840469005924651
MATS5d,-0.08354559347936834
MATS5i,0.11472684531378688
MATS5m,-0.08824010012382087
MATS5p,0.12943173869066996
MATS5s,-0.17106472948524026
MATS5v,0.05814499574189006
MATS6Z,-0.2897042425529655
MATS6c,0.10979021464461058
MATS6d,-0.22545622545622537
MATS6i,0.06508914793628905
MATS6m,-0.2879555670162917
MATS6p,-0.08676447427218435
MATS6s,-0.1728369444300347
MATS6v,-0.18328161315648783
MATS7Z,-0.13421646497970774
MATS7c,-0.12078988573829516
MATS7d,-0.15524377788528732
MATS7i,-0.08489845165575312
MATS7m,-0.13416492099685112
MATS7p,-0.09662687394253232
MATS7s,-0.10608462734273039
MATS7v,-0.11976674241069549
MATS8Z,-0.14468170167567768
MATS8c,0.0026737870149793276
MATS8d,0.0369049640572819
MATS8i,-0.1319518071651161
MATS8m,-0.1481554826162601
MATS8p,-0.17344800962178927
MATS8s,-0.014403867583565289
MATS8v,-0.2006083026401454
MAXaaN,4.8681271451545625
MAXaaO,5.248107578104525
MINaaN,4.8681271451545625
MINaaO,5.248107578104525
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,42.67946400477166
SpAD_D,387.0237334364225
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.117509369488536
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1304
TMWC10,146.5113824374944
TSRW10,81.4940063019277
VE1_Dt,5.6026720740819
VE2_Dt,0.17508350231505937
VE3_Dt,2.8863944498300724
VR1_Dt,213.21935916105664
VR2_Dt,6.66310497378302
VR3_Dt,6.5254723007942586
Xc-3dv,0.8923481132756548
Xc-4dv,0.0
Xc-5dv,0.1478839034105955
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.3786942544959847
Xch-7d,0.6447429926658351
Xp-0dv,17.89998612041005
Xp-1dv,10.73445004290938
Xp-2dv,8.01787962571739
Xp-3dv,5.958020686515079
Xp-4dv,4.21266493411696
Xp-5dv,2.918835477179311
Xp-6dv,1.6767702402910099
Xp-7dv,1.0892841225792311
Xpc-4d,5.164036428849003
Xpc-5d,8.686696540069272
Xpc-6d,13.884804716761701
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,60
nFRing,1
nHBAcc,6
nHBDon,0
nHRing,3
nSpiro,0
naRing,4
piPC10,8.163966536361167
AATS0dv,8.142857142857142
AATS0pe,6.271244642857143
AATS0se,7.689602285714285
AATS1dv,7.933333333333334
AATS1pe,6.525875
AATS1se,7.763125066666663
AATS2dv,6.644230769230769
AATS2pe,6.47861346153846
AATS2se,7.807255269230766
AATS3dv,5.451851851851852
AATS3pe,6.35642962962963
AATS3se,7.7479558518518505
AATS4dv,4.577181208053691
AATS4pe,6.284051006711409
AATS4se,7.720826120805368
AATS5dv,3.966887417218543
AATS5pe,6.369246357615892
AATS5se,7.83218490066225
AATS6dv,3.4324324324324325
AATS6pe,6.275241891891891
AATS6se,7.699117999999997
AATS7dv,2.729559748427673
AATS7pe,5.995654088050315
AATS7se,7.465918264150941
AATS8dv,2.7218543046357615
AATS8pe,5.928803311258279
AATS8se,7.416010675496688
AATSC0Z,7.141581632653062
AATSC0c,0.018065059004353623
AATSC0d,0.5969387755102041
AATSC0i,1.550698078235181
AATSC0m,34.01801801530612
AATSC0p,0.2274392230038367
AATSC0s,1.3290816326530612
AATSC0v,49.68223730297621
AATSC1Z,0.5518707482993203
AATSC1c,-0.008366926305611627
AATSC1d,0.22925170068027217
AATSC1i,-0.4501089882947238
AATSC1m,2.5718338846938678
AATSC1p,-0.024042425342665288
AATSC1s,-0.018499622071050652
AATSC1v,-1.459629811085571
AATSC2Z,0.3041601255886972
AATSC2c,-0.0020740954916604465
AATSC2d,0.001962323390894863
AATSC2i,0.043681371868521564
AATSC2m,1.4368922010400251
AATSC2p,0.005499652039521788
AATSC2s,0.030808477237048666
AATSC2v,1.692519344970239
AATSC3Z,-0.03523242630385473
AATSC3c,0.0029429370921956804
AATSC3d,-0.06228269085411938
AATSC3i,0.11749791376248202
AATSC3m,-0.23079820736961718
AATSC3p,-0.004971605306086472
AATSC3s,0.09485281767027802
AATSC3v,-1.1979694347395773
AATSC4Z,0.1146503903574853
AATSC4c,-0.0006400462644325442
AATSC4d,-0.051636762087385275
AATSC4i,-0.28890110099586536
AATSC4m,0.5110575120189005
AATSC4p,-0.022997392817360223
AATSC4s,-0.016488418633672737
