DLiP-ID,C0007O
DLiP-Mol-ID,30406
Vendor-ID,
Standard Inchi(RDKit),InChI=1S/C12H10N2/c1-3-9-13-11(5-1)7-8-12-6-2-4-10-14-12/h1-10H/b8-7+
Standard Inchi Key(RDKit),HKEOCEQLCZEBMK-BQYQJAHWSA-N
Canonical SMILES(RDKit),C(=C/c1ccccn1)\c1ccccn1
SMILES(SDF),
MW(SDF),
MW(RDKit),182.226
MW Monoisotopic(RDKit),182.08439832
MolLogP(RDKit),2.647
XLogP(SDF),
XLogP(CDK),1.908
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),25.78
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),2
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),14
QED Weighted(RDKit),0.713115329651541
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,2714.3052865680856
qed,0.7131153296515411
Chi0,9.639981912617825
Chi1,6.949489742783179
TPSA,25.78
Chi0n,7.667929882896176
Chi0v,7.667929882896176
Chi1n,4.451645246706867
Chi1v,4.451645246706867
Chi2n,2.8425394251609575
Chi2v,2.8425394251609575
Chi3n,1.800394410409886
Chi3v,1.800394410409886
Chi4n,1.1198725559425775
Chi4v,1.1198725559425775
MolMR,57.40200000000003
MolWt,182.226
fr_SH,0
Kappa1,8.62997327712748
Kappa2,4.325414891698436
Kappa3,2.2632716616058195
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,2
fr_NH1,0
