DLiP-ID,C101S9
IC0,1.4404272549083053
IC1,3.2847021236411678
IC2,4.382971963732995
IC3,5.345714015923011
IC4,5.632659765557392
IC5,5.632659765557392
MID,69.46764578033651
Mpe,0.9585784313725492
Mse,0.9942416241806262
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,138.0950999999999
SdO,26.047960434977483
SdS,0
Spe,61.34901960784315
SsF,0
SsI,0
Sse,63.63146394756008
StN,0
fMF,0.453125
nBr,0
nCl,0
AMID,2.0431660523628388
BIC0,0.22850211840328377
BIC1,0.5210685864337877
BIC2,0.695292577394993
BIC3,0.8480171232904729
BIC4,0.8935367504947277
BIC5,0.8935367504947277
CIC0,4.559572745091694
CIC1,2.7152978763588322
CIC2,1.6170280362670049
CIC3,0.6542859840769886
CIC4,0.367340234442608
CIC5,0.367340234442608
GGI1,6.5
GGI2,3.555555555555557
GGI3,1.8541666666666665
GGI4,1.590555555555556
GGI5,1.003611111111111
GGI6,0.7233560090702947
GGI7,0.6614937641723355
GGI8,0.3691342277651801
GGI9,0.28750771604938274
JGI1,0.17567567567567566
JGI2,0.07111111111111114
JGI3,0.03784013605442177
JGI4,0.0361489898989899
JGI5,0.022302469135802465
JGI6,0.015390553384474356
JGI7,0.01349987273821093
JGI8,0.007382684555303602
JGI9,0.006250167740203974
MIC0,12.785214207210151
MIC1,28.06771019038353
MIC2,37.01677165621578
MIC3,41.6129484780504
MIC4,41.90218979368184
MIC5,41.90218979368184
MPC2,50
MPC3,63
MPC4,78
MPC5,94
MPC6,94
MPC7,106
MPC8,117
MPC9,116
Mare,0.9704999999999999
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.1396770952493556
RPCG,0.09127688585921509
SIC0,0.24007120915138422
SIC1,0.5474503539401946
SIC2,0.7304953272888325
SIC3,0.8909523359871686
SIC4,0.9387766275928987
SIC5,0.9387766275928987
SaaN,0
SaaO,0
SaaS,0
Sare,62.111999999999995
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,92.18734431413154
TIC1,210.22093591303474
TIC2,280.5102056789117
TIC3,342.12569701907273
TIC4,360.4902249956731
TIC5,360.4902249956731
Vabc,429.7481983457382
WPol,49
apol,72.76778999999999
bpol,35.252210000000005
nRot,9
ABCGG,20.20740420120435
ATS0Z,1362.0
ATS0d,204.0
ATS0i,10313.634354092472
ATS0m,5366.597506
ATS0p,97.55399514547001
ATS0s,245.5
ATS0v,14197.023828724587
ATS1Z,1593.0
ATS1d,255.0
ATS1i,9803.4970307072
ATS1m,6018.586360999999
ATS1p,123.98919326999999
ATS1s,203.0277777777778
ATS1v,17864.779046528587
ATS2Z,2277.0
ATS2d,402.0
ATS2i,17382.730563494944
ATS2m,8423.517205999999
ATS2p,184.467457113641
ATS2s,325.0
ATS2v,25786.684692211937
ATS3Z,2446.0
ATS3d,447.0
ATS3i,23454.725054391085
ATS3m,8706.534441
ATS3p,212.254799702433
ATS3s,416.8888888888889
ATS3v,28594.831770540277
ATS4Z,2331.0
ATS4d,438.0
ATS4i,26615.66376186772
ATS4m,8108.189928
ATS4p,209.36754617631897
ATS4s,448.69444444444446
ATS4v,27583.670745110394
ATS5Z,2354.0
ATS5d,425.0
ATS5i,26282.910371140908
ATS5m,8384.063428999998
ATS5p,196.35368083250702
ATS5s,493.69444444444446
ATS5v,26032.949595440143
ATS6Z,2382.0
ATS6d,416.0
ATS6i,24648.651508953568
ATS6m,8569.090895
ATS6p,185.088034952564
ATS6s,468.7222222222223
ATS6v,25465.207290376577
ATS7Z,2424.0
ATS7d,411.0
ATS7i,23068.999548566877
ATS7m,8750.707676999999
ATS7p,190.116341573225
ATS7s,467.1388888888889
ATS7v,26468.114100293835
ATS8Z,2453.0
ATS8d,428.0
ATS8i,23411.224066222378
ATS8m,8827.603697999999
ATS8p,204.96242322322502
ATS8s,463.86111111111114
ATS8v,28035.15934924335
C1SP1,0
C1SP2,3
C1SP3,0
C2SP1,0
C2SP2,16
C2SP3,4
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.21428571428571427
GGI10,0.25926129986736046
JGI10,0.006172888092080012
JGT10,0.39177454838627385
Kier1,27.04601899196494
Kier2,13.5168
Kier3,7.99798437893676
MAXdO,13.257037702056643
MID_C,57.76131827501071
MID_N,8.144384874874813
MID_O,3.561942630451
MID_X,0.0
MID_h,11.706327505325815
MINdO,12.79092273292084
MPC10,126
MWC01,37.0
MWC02,5.1647859739235145
MWC03,5.993961427306569
MWC04,6.849066282633458
MWC05,7.69484807238461
MWC06,8.553525120663627
MWC07,9.406811351874557
MWC08,10.268373692146376
MWC09,11.126365522736661
MWC10,11.990494156834767
NaaCH,14
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.532700000000004
SRW02,4.31748811353631
SRW03,0.0
SRW04,5.616771097666572
SRW05,2.3978952727983707
SRW06,7.097548850614793
SRW07,4.727387818712341
SRW08,8.656433258507741
SRW09,6.823286122355687
SRW10,10.256079171037225
SaaCH,27.376806498311584
SaaNH,3.2498609030706103
SaaSe,0
SaaaC,2.0560249634026553
SaasC,3.8184672587038637
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.3863469119665006
SdssS,0
SsCH3,3.9361002583162366
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.932218808628441
SssPH,0
SssSe,0
SsssB,0
SsssN,1.9983907718941434
SsssP,0
VE1_A,4.162268512840213
VE1_D,5.728831092384668
VE2_A,0.1224196621423592
VE2_D,0.16849503212896083
VE3_A,2.6498356728513643
VE3_D,2.969286943699748
VR1_A,997.6489530191973
VR1_D,231.6928508428486
VR2_A,29.342616265270507
VR2_D,6.814495613024959
VR3_A,8.129176895573101
VR3_D,6.669188007352858
WPath,3789
Xc-3d,2.068708448942146
Xc-4d,0.0
Xc-5d,0.4206005603523789
Xc-6d,0.0
Xp-0d,23.915638315627202
Xp-1d,16.49120363844137
Xp-2d,14.701671924495379
Xp-3d,11.928771563634541
Xp-4d,9.5394881711867
Xp-5d,7.61302146772563
Xp-6d,4.8777427059287755
Xp-7d,3.545858179167115
ZMIC0,112.5312642280213
ZMIC1,70.60465056455347
ZMIC2,40.72861247359665
ZMIC3,26.60357007961506
ZMIC4,25.170958593344352
ZMIC5,25.170958593344352
nAcid,0
nAtom,64
nBase,0
nRing,4
piPC1,3.9318256327243257
piPC2,4.502583597212991
piPC3,5.037763961484508
piPC4,5.574290531506779
piPC5,6.046041506860573
piPC6,6.147098501339666
piPC7,6.469141299225666
piPC8,6.760835554130399
piPC9,6.649576384247539
AATS0Z,21.28125
AATS0d,3.1875
AATS0i,161.15053678269487
AATS0m,83.85308603125
AATS0p,1.524281174147969
AATS0s,3.8359375
AATS0v,221.82849732382167
AATS1Z,23.776119402985074
AATS1d,3.8059701492537314
AATS1i,146.32085120458507
AATS1m,89.82964717910446
AATS1p,1.8505849741791043
AATS1s,3.030265339966833
AATS1v,266.6384932317699
AATS2Z,19.973684210526315
AATS2d,3.526315789473684
AATS2i,152.48009266223636
AATS2m,73.89050180701753
AATS2p,1.618135588716149
AATS2s,2.8508771929824563
AATS2v,226.19898852817488
AATS3Z,16.30666666666667
AATS3d,2.98
AATS3i,156.36483369594058
AATS3m,58.04356294
AATS3p,1.41503199801622
AATS3s,2.7792592592592595
AATS3v,190.63221180360185
AATS4Z,14.042168674698795
AATS4d,2.63855421686747
AATS4i,160.335323866673
AATS4m,48.844517638554215
AATS4p,1.261250278170596
AATS4s,2.7029785809906293
AATS4v,166.1666912356048
AATS5Z,14.441717791411042
AATS5d,2.607361963190184
AATS5i,161.24484890270494
AATS5m,51.4359719570552
AATS5p,1.2046238087883867
AATS5s,3.0288002726653036
AATS5v,159.71134721128922
AATS6Z,15.774834437086092
AATS6d,2.7549668874172184
AATS6i,163.2361027083018
AATS6m,56.74894632450331
AATS6p,1.2257485758447946
AATS6s,3.1041206769683596
AATS6v,168.64375688991112
AATS7Z,16.95104895104895
AATS7d,2.874125874125874
AATS7i,161.32167516480334
AATS7m,61.19375997902097
AATS7p,1.3294849061064684
AATS7s,3.266705516705517
AATS7v,185.09170699506177
AATS8Z,16.463087248322147
AATS8d,2.87248322147651
AATS8i,157.1223091692777
AATS8m,59.24566240268456
AATS8p,1.3755867330417786
AATS8s,3.1131618195376585
AATS8v,188.15543187411643
AMID_C,1.6988623022061973
AMID_N,0.23954073161396508
AMID_O,0.10476301854267647
AMID_X,0.0
AMID_h,0.3443037501566416
ATS0dv,422.0
ATS0pe,387.90360000000004
ATS0se,480.1983439999999
ATS1dv,433.0
ATS1pe,427.91099999999994
ATS1se,512.0703080000001
ATS2dv,563.0
ATS2pe,712.0527
ATS2se,865.0312079999999
ATS3dv,532.0
ATS3pe,920.9797000000001
ATS3se,1134.0271320000002
ATS4dv,525.0
ATS4pe,1001.8815
ATS4se,1247.893496
ATS5dv,602.0
ATS5pe,977.9639
ATS5se,1222.450188
ATS6dv,617.0
ATS6pe,932.2227
ATS6se,1157.0940919999998
ATS7dv,617.0
ATS7pe,896.0562
ATS7se,1104.058452
ATS8dv,557.0
ATS8pe,914.4281
ATS8se,1130.00832
ATSC0Z,446.9375
ATSC0c,0.9784220019985036
ATSC0d,35.0
ATSC0i,97.12016238378085
ATSC0m,2137.8862329374997
ATSC0p,14.81725668478094
ATSC0s,74.32638888888889
ATSC0v,3295.0613205131385
ATSC1Z,17.5185546875
ATSC1c,-0.5145177290985237
ATSC1d,11.046875
ATSC1i,-7.363468709048834
ATSC1m,84.76314548730447
ATSC1p,0.13726650096980356
ATSC1s,-3.4606119791666665
ATSC1v,94.24496903781308
ATSC2Z,4.705078125
ATSC2c,0.08452395818634544
ATSC2d,-8.71875
ATSC2i,-0.827135132353531
ATSC2m,17.825565548827953
ATSC2p,-0.2561508959958224
ATSC2s,6.264105902777775
ATSC2v,-66.7065170034063
ATSC3Z,-147.228515625
ATSC3c,0.11617425599611984
ATSC3d,-10.03125
ATSC3i,-16.265402881255987
ATSC3m,-706.8847208222656
ATSC3p,-4.0952851897248195
ATSC3s,-17.348307291666668
ATSC3v,-1063.1006759973461
ATSC4Z,-124.212890625
ATSC4c,-0.5789555425546844
ATSC4d,-1.15625
ATSC4i,-18.50041893657984
ATSC4m,-591.8570220878906
ATSC4p,-3.528123812407962
ATSC4s,-19.613932291666664
ATSC4v,-794.9792260814343
ATSC5Z,150.8310546875
ATSC5c,0.5848728791709956
ATSC5d,5.546875
ATSC5i,-24.26835121324228
ATSC5m,698.1557576748047
ATSC5p,-1.817124586248513
ATSC5s,40.803276909722214
ATSC5v,84.6182662114121
ATSC6Z,98.0068359375
ATSC6c,-0.1845495122152828
ATSC6d,3.859375
ATSC6i,-0.9238124649478232
ATSC6m,471.5123084443359
ATSC6p,1.8149477709741308
ATSC6s,-5.9063585069444455
ATSC6v,621.5286711987912
ATSC7Z,-4.6259765625
ATSC7c,-0.09032491263040812
ATSC7d,-2.765625
ATSC7i,27.46699316595004
ATSC7m,-12.514626969726734
ATSC7p,2.5893849750938425
ATSC7s,-7.080837673611115
ATSC7v,435.2098400347108
ATSC8Z,-14.6201171875
ATSC8c,0.30257953039617824
ATSC8d,-7.296875
ATSC8i,-1.3030130026313484
ATSC8m,-67.44994908886727
ATSC8p,-0.6541337599564
ATSC8s,-2.760742187500003
ATSC8v,-76.40097499428072
AXp-0d,0.7034011269302118
AXp-1d,0.4457082064443613
AXp-2d,0.2940334384899076
AXp-3d,0.18934558037515145
AXp-4d,0.1223011303998295
AXp-5d,0.08098959008218755
AXp-6d,0.051890879850306125
AXp-7d,0.033451492256293534
GATS1Z,0.8415480978550125
GATS1c,1.608555292150386
GATS1d,0.8194029850746268
GATS1i,1.2480373430869791
GATS1m,0.8452072369133148
GATS1p,1.0206668799809955
GATS1s,0.5754419530861066
GATS1v,0.9519848718609037
GATS2Z,0.9174719766834231
GATS2c,1.1276427501916988
GATS2d,1.4210526315789473
GATS2i,1.1227877154408952
GATS2m,0.9209460775939002
GATS2p,1.0081546207916827
GATS2s,0.5642490792055351
GATS2v,0.9834899654773688
GATS3Z,1.107470283876381
GATS3c,1.066214001500617
GATS3d,1.2419999999999998
GATS3i,1.1162203323126796
GATS3m,1.107457276763902
GATS3p,1.1021069321090582
GATS3s,1.1170438194898629
GATS3v,1.1052594878042488
GATS4Z,1.108568521042638
GATS4c,1.3665514584375453
GATS4d,0.9759036144578312
GATS4i,1.0677836114676578
GATS4m,1.106028507067951
GATS4p,1.059314433994064
GATS4s,1.2826952019983138
GATS4v,1.0585127414150328
GATS5Z,0.8851033747907754
GATS5c,0.8662262520835655
GATS5d,0.9552147239263804
GATS5i,1.0483692230377901
GATS5m,0.8867058572703446
GATS5p,1.0230164828385195
GATS5s,1.1370116399908519
GATS5v,0.965848585015169
GATS6Z,0.9629107585564378
GATS6c,1.4691249473992403
GATS6d,1.0192052980132449
GATS6i,1.0046237309450234
GATS6m,0.9550565199641755
GATS6p,0.881596607179478
GATS6s,1.719160252773098
GATS6v,0.8507113785343376
GATS7Z,1.046351774361843
GATS7c,1.5208931390876055
GATS7d,1.1139860139860138
GATS7i,0.9151993641330297
GATS7m,1.0370249957401307
GATS7p,0.858335983709034
GATS7s,1.7165476773063433
GATS7v,0.8639376619035741
GATS8Z,1.011312070682375
GATS8c,1.0370075945517903
GATS8d,1.1718120805369125
GATS8i,0.9995800491023628
GATS8m,1.007750108643434
GATS8p,1.0113320677083824
GATS8s,1.5247233573726744
GATS8v,0.980276209873426
MATS1Z,0.03744179396681813
MATS1c,-0.5023186527097406
MATS1d,0.3014925373134328
MATS1i,-0.07242328454021368
MATS1m,0.03787282013259467
MATS1p,0.008849157608710762
MATS1s,-0.044474906603114484
MATS1v,0.02732120476502263
MATS2Z,0.005910104586035078
MATS2c,0.04849854827894476
MATS2d,-0.13984962406015036
MATS2i,-0.004781258125340149
MATS2m,0.0046809483548644025
MATS2p,-0.009705171128933196
MATS2s,0.04731416507258989
MATS2v,-0.011365273377624044
MATS3Z,-0.14055097189204308
MATS3c,0.05066084210810733
MATS3d,-0.12228571428571429
MATS3i,-0.07145689483005702
MATS3m,-0.14107586404933392
MATS3p,-0.11792477636862163
MATS3s,-0.09958703167336262
MATS3v,-0.13765741442657897
MATS4Z,-0.10714989730983787
MATS4c,-0.22813446037276588
MATS4d,-0.012736660929432014
MATS4i,-0.07344192455129814
MATS4m,-0.10673432305496557
MATS4p,-0.09180110292519522
MATS4s,-0.10174041958734685
MATS4v,-0.0930173933233628
MATS5Z,0.13250624349591159
MATS5c,0.2347078649007687
MATS5d,0.06222611744084136
MATS5i,-0.09811225128851164
MATS5m,0.12822127850285792
MATS5p,-0.048151438917588905
MATS5s,0.21554818928698966
MATS5v,0.010083074848004716
MATS6Z,0.09294212544718888
MATS6c,-0.07994470754613826
MATS6d,0.046736045411542096
MATS6i,-0.004031600075691488
MATS6m,0.09347844302834836
MATS6p,0.051915776498847516
MATS6s,-0.033680598309689745
MATS6v,0.07994672783002968
MATS7Z,-0.004632341508302913
MATS7c,-0.04131666667361183
MATS7d,-0.03536463536463536
MATS7i,0.12657433550976246
MATS7m,-0.0026198549970599914
MATS7p,0.07821188550030951
MATS7s,-0.042636892211777785
MATS7v,0.05911247474936554
MATS8Z,-0.014050693618670689
MATS8c,0.13283332380880197
MATS8d,-0.08954937679769893
MATS8i,-0.005762793467747764
MATS8m,-0.01355160521000221
MATS8p,-0.01896236338454241
MATS8s,-0.0159542548128324
MATS8v,-0.00995930666532468
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,44.28900202247668
SpAD_D,463.73046628916603
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.3353274203052203
SssNH2,0
SsssAs,0
SsssCH,-0.698143738977073
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,915
TMWC10,148.04823160050412
TSRW10,83.89288970522905
VE1_Dt,5.708191239239944
VE2_Dt,0.16788797762470423
VE3_Dt,2.965677634396552
VR1_Dt,234.2098382396619
VR2_Dt,6.888524654107703
VR3_Dt,6.679992889758517
Xc-3dv,0.9788829218079834
Xc-4dv,0.0
Xc-5dv,0.14566504846609915
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.47285288451456386
Xch-7d,0.5660912809396622
Xp-0dv,19.545284557831717
Xp-1dv,11.459292356595201
Xp-2dv,8.599871775010623
Xp-3dv,5.885467072998593
Xp-4dv,3.9710104287989174
Xp-5dv,2.638613423884646
Xp-6dv,1.474739313362891
Xp-7dv,0.908452925885472
Xpc-4d,4.556209886427146
Xpc-5d,6.3892005861789425
Xpc-6d,8.975206598934657
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,67
nFRing,1
nHBAcc,3
nHBDon,3
nHRing,1
nSpiro,0
naRing,4
piPC10,6.892415568665311
AATS0dv,6.59375
AATS0pe,6.060993750000001
AATS0se,7.5030991249999985
AATS1dv,6.462686567164179
AATS1pe,6.386731343283581
AATS1se,7.642840417910449
AATS2dv,4.93859649122807
AATS2pe,6.246076315789473
AATS2se,7.587993052631578
AATS3dv,3.546666666666667
AATS3pe,6.139864666666667
AATS3se,7.560180880000001
AATS4dv,3.1626506024096384
AATS4pe,6.035430722891566
AATS4se,7.51743069879518
AATS5dv,3.6932515337423313
AATS5pe,5.999778527607361
AATS5se,7.4996944049079755
AATS6dv,4.086092715231788
AATS6pe,6.173660264900662
AATS6se,7.662874781456952
AATS7dv,4.314685314685315
AATS7pe,6.266127272727273
AATS7se,7.720688475524476
AATS8dv,3.738255033557047
AATS8pe,6.137101342281879
AATS8se,7.583948456375838
AATSC0Z,6.9833984375
AATSC0c,0.015287843781226619
AATSC0d,0.546875
AATSC0i,1.5175025372465758
AATSC0m,33.40447238964843
AATSC0p,0.2315196356997022
AATSC0s,1.1613498263888888
AATSC0v,51.48533313301779
AATSC1Z,0.26147096548507465
AATSC1c,-0.0076793690910227416
AATSC1d,0.16487873134328357
AATSC1i,-0.10990251804550498
AATSC1m,1.26512157443738
AATSC1p,0.0020487537458179633
AATSC1s,-0.05165092506218905
AATSC1v,1.4066413289225832
AATSC2Z,0.04127261513157895
AATSC2c,0.0007414382297047846
AATSC2d,-0.07648026315789473
AATSC2i,-0.007255571336434482
AATSC2m,0.15636461007743818
AATSC2p,-0.002246937684173881
AATSC2s,0.0549482973927875
AATSC2v,-0.5851448859947922
AATSC3Z,-0.9815234375
AATSC3c,0.0007744950399741323
AATSC3d,-0.066875
AATSC3i,-0.10843601920837324
AATSC3m,-4.712564805481771
AATSC3p,-0.02730190126483213
AATSC3s,-0.11565538194444445
AATSC3v,-7.0873378399823075
AATSC4Z,-0.7482704254518072
AATSC4c,-0.0034876839912932793
AATSC4d,-0.006965361445783132
AATSC4i,-0.11144830684686652
AATSC4m,-3.5654037475174136
AATSC4p,-0.021253757906072063
AATSC4s,-0.11815621862449797
AATSC4v,-4.789031482418278
AATSC5Z,0.9253438937883436
AATSC5c,0.003588177172828194
AATSC5d,0.03402990797546012
AATSC5i,-0.14888559026529005
AATSC5m,4.28316415751414
AATSC5p,-0.011148003596616645
AATSC5s,0.2503268522068848
