DLiP-ID,T003EI
nP,0
nS,0
nX,0
ABC,12.08976496539261
AMW,7.132425591612903
IC0,1.5226544895821936
IC1,3.0045652814272863
IC2,3.716630891786866
IC3,4.091135423220312
IC4,4.244518891032037
IC5,4.244518891032037
MID,32.40581937817656
Mpe,0.9735610373181531
Mse,1.0101261659187557
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,59.336000000000034
SdO,11.716789965986393
SdS,0
Spe,30.180392156862748
SsF,0
SsI,0
Sse,31.313911143481427
StN,0
fMF,0.4838709677419355
nBr,0
nCl,0
AMID,2.025363711136035
BIC0,0.29452158187157484
BIC1,0.5811622568197932
BIC2,0.7188945469711835
BIC3,0.791333611624726
BIC4,0.8210020241778935
BIC5,0.8210020241778935
CIC0,3.4315418208046813
CIC1,1.9496310289595886
CIC2,1.237565418600009
CIC3,0.8630608871665633
CIC4,0.7096774193548381
CIC5,0.7096774193548381
GGI1,2.0
GGI2,1.333333333333334
GGI3,0.5
GGI4,0.3422222222222222
GGI5,0.35416666666666663
GGI6,0.14285714285714285
GGI7,0.034722222222222224
GGI8,0.032249937011841784
GGI9,0.022499999999999992
JGI1,0.11764705882352941
JGI2,0.06349206349206352
JGI3,0.02631578947368421
JGI4,0.024444444444444442
JGI5,0.027243589743589744
JGI6,0.011904761904761904
JGI7,0.003156565656565657
JGI8,0.004031242126480223
JGI9,0.005624999999999998
MIC0,14.332006862719439
MIC1,27.853894010251643
MIC2,31.00465120852389
MIC3,33.069830072541215
MIC4,33.224440608095435
MIC5,33.224440608095435
MPC2,21
MPC3,25
MPC4,28
MPC5,32
MPC6,24
MPC7,24
MPC8,22
MPC9,22
Mare,0.9879999999999998
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.28683159135654684
RPCG,0.15425020072813697
SIC0,0.3073464179022993
SIC1,0.6064687576323875
SIC2,0.7501985506699942
SIC3,0.8257919482606925
SIC4,0.8567522611352841
SIC5,0.8567522611352841
SaaN,0
SaaO,0
SaaS,0
Sare,30.627999999999993
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,10.566922157177839
SssS,0
StCH,0
StsC,0
TIC0,47.202289177048
TIC1,93.14152372424587
TIC2,115.21555764539285
TIC3,126.82519811982966
TIC4,131.58008562199313
TIC5,131.58008562199313
Vabc,207.31696939977007
WPol,19
apol,33.54789499999998
bpol,21.098104999999997
nRot,3
ABCGG,10.0610315344797
ATS0Z,688.0
ATS0d,91.0
ATS0i,5062.890973661236
ATS0m,2710.5104639999995
ATS0p,43.27560557273501
ATS0s,129.30555555555554
ATS0v,6440.945491570663
ATS1Z,780.0
ATS1d,114.0
ATS1i,4695.679041268498
ATS1m,2945.5175849999982
ATS1p,54.010964649999956
ATS1s,97.25
ATS1v,8009.380015077022
ATS2Z,1067.0
ATS2d,172.0
ATS2i,8892.408362856344
ATS2m,3869.161744999999
ATS2p,75.74358784024501
ATS2s,167.1666666666667
ATS2v,10957.649540955754
ATS3Z,1062.0
ATS3d,185.0
ATS3i,11277.483038960094
ATS3m,3720.4825469999996
ATS3p,81.97115998618798
ATS3s,207.9444444444445
ATS3v,11273.017292614099
ATS4Z,840.0
ATS4d,149.0
ATS4i,10074.744225242786
ATS4m,2863.2451739999997
ATS4p,71.00961638418799
ATS4s,174.8333333333334
ATS4v,9403.140130568825
ATS5Z,758.0
ATS5d,128.0
ATS5i,10098.263958992728
ATS5m,2635.794449000001
ATS5p,57.369508740678015
ATS5s,184.75
ATS5v,7747.394473392186
ATS6Z,640.0
ATS6d,110.0
ATS6i,7180.886315811384
ATS6m,2265.031587999999
ATS6p,47.62052613618797
ATS6s,135.08333333333334
ATS6v,6664.164730936233
ATS7Z,560.0
ATS7d,95.0
ATS7i,5223.269261152697
ATS7m,1975.023743
ATS7p,49.18283965169799
ATS7s,98.16666666666664
ATS7v,6665.254177491193
ATS8Z,479.0
ATS8d,92.0
ATS8i,6604.560561776044
ATS8m,1578.8573759999992
ATS8p,50.96228696479199
ATS8s,93.0
ATS8v,6317.8889685136
C1SP1,0
C1SP2,1
C1SP3,5
C2SP1,0
C2SP2,6
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.4166666666666667
GGI10,0.0
JGI10,0.0
JGT10,0.28386051566511905
Kier1,12.456747404844291
Kier2,6.666666666666667
Kier3,4.0768
MAXdO,11.716789965986393
MID_C,24.4157637915133
MID_N,2.1917954319983526
MID_O,5.798260154664911
MID_X,0.0
MID_h,7.9900555866632645
MINdO,11.716789965986393
MPC10,20
MWC01,17.0
MWC02,4.343805421853684
MWC03,5.1298987149230735
MWC04,5.932245187448011
MWC05,6.732210706467206
MWC06,7.538494999413465
MWC07,8.342601680684194
MWC08,9.150271845510064
MWC09,9.956127439860307
MWC10,10.7644558312215
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,1
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,0.9241999999999999
SRW02,3.5553480614894135
SRW03,0.0
SRW04,4.77912349311153
SRW05,0.0
SRW06,6.208590026096629
SRW07,0.0
SRW08,7.717351272185329
SRW09,0.0
SRW10,9.2605580881368
SaaCH,9.360052757788146
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.7260272581254725
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.020512093726379854
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.7702777777777778
SsssP,0
VE1_A,3.7399711308997667
VE1_D,3.950514006750283
VE2_A,0.23374819568123542
VE2_D,0.2469071254218927
VE3_A,1.789081521631627
VE3_D,1.8438493279840253
VR1_A,78.92958880315221
VR1_D,71.72743992966255
VR2_A,4.933099300197013
VR2_D,4.4829649956039095
VR3_A,4.83855980331295
VR3_D,4.742877008375805
WPath,496
Xc-3d,0.606493072294114
Xc-4d,0.0
Xc-5d,0.11785113019775792
Xc-6d,0.0
Xp-0d,11.217332181807452
Xp-1d,7.860173345306138
Xp-2d,6.456760094491517
Xp-3d,5.209569398169023
Xp-4d,3.9133134192039662
Xp-5d,3.0432298762890597
Xp-6d,1.478313168178928
Xp-7d,0.9960126234753442
ZMIC0,54.70729051112747
ZMIC1,34.078412947415906
ZMIC2,27.42270310050108
ZMIC3,23.605338564542766
ZMIC4,23.10661226274177
ZMIC5,23.10661226274177
nAcid,0
nAtom,31
nBase,0
nRing,2
piPC1,3.091042453358316
piPC2,3.481240089335692
piPC3,3.844814255734696
piPC4,4.168601332828593
piPC5,4.553218780355992
piPC6,4.167633746879857
piPC7,4.270571193748559
piPC8,4.370238678921839
piPC9,4.577927449594217
AATS0Z,22.193548387096776
AATS0d,2.935483870967742
AATS0i,163.31906366649147
AATS0m,87.43582141935482
AATS0p,1.3959872765398391
AATS0s,4.171146953405017
AATS0v,207.77243521195686
AATS1Z,24.375
AATS1d,3.5625
AATS1i,146.73997003964055
AATS1m,92.04742453124994
AATS1p,1.6878426453124986
AATS1s,3.0390625
AATS1v,250.29312547115694
AATS2Z,19.053571428571427
AATS2d,3.0714285714285716
AATS2i,158.79300647957757
AATS2m,69.09217401785712
AATS2p,1.3525640685758038
AATS2s,2.9851190476190483
AATS2v,195.67231323135275
AATS3Z,15.391304347826088
AATS3d,2.681159420289855
AATS3i,163.4417831733347
AATS3m,53.920036913043475
AATS3p,1.1879878258867824
AATS3s,3.0136876006441233
AATS3v,163.37706221179852
AATS4Z,13.333333333333334
AATS4d,2.365079365079365
AATS4i,159.91657500385375
AATS4m,45.44833609523809
AATS4p,1.127136768002984
AATS4s,2.7751322751322762
AATS4v,149.2561925487115
AATS5Z,12.633333333333333
AATS5d,2.1333333333333333
AATS5i,168.30439931654547
AATS5m,43.929907483333345
AATS5p,0.9561584790113002
AATS5s,3.0791666666666666
AATS5v,129.1232412232031
AATS6Z,14.883720930232558
AATS6d,2.558139534883721
AATS6i,166.99735618166008
AATS6m,52.6751532093023
AATS6p,1.1074540961904178
AATS6s,3.1414728682170545
AATS6v,154.98057513805193
AATS7Z,16.470588235294116
AATS7d,2.7941176470588234
AATS7i,153.6255665044911
AATS7m,58.08893361764706
AATS7p,1.446554107402882
AATS7s,2.887254901960784
AATS7v,196.0368875732704
AATS8Z,11.404761904761905
AATS8d,2.1904761904761907
AATS8i,157.25144194704868
AATS8m,37.591842285714264
AATS8p,1.2133877848759997
AATS8s,2.2142857142857144
AATS8v,150.4259278217524
AMID_C,1.5259852369695812
AMID_N,0.13698721449989704
AMID_O,0.36239125966655694
AMID_X,0.0
AMID_h,0.49937847416645403
ATS0dv,230.0
ATS0pe,195.3724
ATS0se,241.5199360000001
ATS1dv,200.0
ATS1pe,209.78850000000008
ATS1se,251.1107160000001
ATS2dv,248.0
ATS2pe,366.4331000000002
ATS2se,447.0193880000002
ATS3dv,246.0
ATS3pe,439.2587999999998
ATS3se,544.202364
ATS4dv,178.0
ATS4pe,385.56899999999985
ATS4se,482.3461760000001
ATS5dv,184.0
ATS5pe,368.0620999999999
ATS5se,465.6939959999998
ATS6dv,154.0
ATS6pe,272.8891000000001
ATS6se,340.7518399999999
ATS7dv,105.0
ATS7pe,210.87800000000013
ATS7se,259.0993240000001
ATS8dv,72.0
ATS8pe,244.17500000000004
ATS8se,307.63176000000004
ATSC0Z,238.8387096774193
ATSC0c,0.7539545574971371
ATSC0d,13.548387096774189
ATSC0i,42.853145036556725
ATSC0m,1131.3421563870966
ATSC0p,6.970403671734193
ATSC0s,42.637992831541226
ATSC0v,1526.6221913855104
ATSC1Z,17.972944849115525
ATSC1c,-0.28301916320452974
ATSC1d,2.691987513007284
ATSC1i,-14.35534413828474
ATSC1m,82.08160343912567
ATSC1p,-1.345020689645129
ATSC1s,-0.5555266504798244
ATSC1v,-109.54070097840592
ATSC2Z,-47.67637877211241
ATSC2c,-0.3131626369735532
ATSC2d,-4.216441207075961
ATSC2i,-1.348652273031496
ATSC2m,-222.18816847346548
ATSC2p,-0.5130186756696687
ATSC2s,-5.107700312174822
ATSC2v,-166.3534946979378
ATSC3Z,-62.25390218522372
ATSC3c,0.33872547659159846
ATSC3d,-6.156087408949009
ATSC3i,18.709763468640528
ATSC3m,-295.2065634099899
ATSC3p,0.6531783275907628
ATSC3s,-0.7193317146490923
ATSC3v,-149.22032849121675
ATSC4Z,-66.67221644120706
ATSC4c,-0.15609557445049907
ATSC4d,-1.8241415192507806
ATSC4i,-24.754858759160626
ATSC4m,-322.79633014151915
ATSC4p,-3.8697103819985856
ATSC4s,-12.983842062666197
ATSC4v,-710.5324514767763
ATSC5Z,70.5057232049948
ATSC5c,-0.038957866360882304
ATSC5d,6.0353798126951075
ATSC5i,3.006262994293573
ATSC5m,339.9024402507806
ATSC5p,1.9404782880758469
ATSC5s,2.2006590357266704
ATSC5v,508.53656292054785
ATSC6Z,10.707596253902175
ATSC6c,0.11049861107361397
ATSC6d,-0.6961498439125913
ATSC6i,14.933703380594796
ATSC6m,61.36810526951086
ATSC6p,2.9781019436534724
ATSC6s,-3.031015146259686
ATSC6v,458.1978735742697
ATSC7Z,-66.46826222684703
ATSC7c,-0.04097947588982881
ATSC7d,-4.988553590010405
ATSC7i,-3.5960734897719506
ATSC7m,-315.65482052133206
ATSC7p,-1.1426384836035313
ATSC7s,-6.587726904844492
ATSC7v,-357.81286691354626
ATSC8Z,-58.200832466181055
ATSC8c,-0.021352194446207947
ATSC8d,-2.2268470343392304
ATSC8i,-11.978281893255941
ATSC8m,-283.91691845993745
ATSC8p,-2.627033095170454
ATSC8s,-1.928893513701005
ATSC8v,-570.5284347495725
AXp-0d,0.7010832613629657
AXp-1d,0.4623631379591846
AXp-2d,0.30746476640435794
AXp-3d,0.20838277592676094
AXp-4d,0.1397611935429988
AXp-5d,0.09510093363403312
AXp-6d,0.06159638200745534
AXp-7d,0.041500525978139344
GATS1Z,0.7811233792544573
GATS1c,1.3853416441977113
GATS1d,0.8649553571428575
GATS1i,1.5527439136702363
GATS1m,0.7903207979419796
GATS1p,1.3340904366204318
GATS1s,0.5735055375756555
GATS1v,1.1126234890191506
GATS2Z,1.0833670988654784
GATS2c,1.5787033930811147
GATS2d,1.3443877551020413
GATS2i,1.1200340655542653
GATS2m,1.0789038157671604
GATS2p,1.0211372829053367
GATS2s,0.7880575103276009
GATS2v,0.9978272508620892
GATS3Z,1.1159067953867476
GATS3c,1.065162691150754
GATS3d,1.3799171842650109
GATS3i,0.8135770352974497
GATS3m,1.112342066901741
GATS3p,0.892523448643744
GATS3s,1.0781985541358436
GATS3v,0.9701444023027894
GATS4Z,1.0945820791849967
GATS4c,1.0580308697110055
GATS4d,1.0017006802721093
GATS4i,1.2173761255651299
GATS4m,1.0978826300519031
GATS4p,1.2606944394079487
GATS4s,1.5334586255484033
GATS4v,1.2080177893376003
GATS5Z,0.9033292814694762
GATS5c,1.1974053708534809
GATS5d,0.6642857142857145
GATS5i,0.7975174342577798
GATS5m,0.8943173385150627
GATS5p,0.7418593645122021
GATS5s,1.5093151059179553
GATS5v,0.74919125052131
GATS6Z,1.020928347970299
GATS6c,1.2407829733908189
GATS6d,1.235880398671097
GATS6i,0.6797935349660356
GATS6m,1.0067767428701295
GATS6p,0.5873363071840813
GATS6s,1.3710613104267992
GATS6v,0.6885182101095088
GATS7Z,1.1156926303746786
GATS7c,0.6275050038065169
GATS7d,1.400210084033614
GATS7i,1.1996332345662728
GATS7m,1.1235961971206554
GATS7p,1.2248969459621317
GATS7s,1.1959438911744926
GATS7v,1.2393853906268502
GATS8Z,1.0362641815235012
GATS8c,0.35893762269959095
GATS8d,0.7380952380952384
GATS8i,1.1934422697873543
GATS8m,1.0515628233478476
GATS8p,1.325347512766608
GATS8s,0.5109460562974348
GATS8v,1.3231517949459948
MATS1Z,0.07289978390059437
MATS1c,-0.3636489913457805
MATS1d,0.19248511904761909
MATS1i,-0.3245208635702216
MATS1m,0.07028515014908174
MATS1p,-0.18693161177701825
MATS1s,-0.012621758364156022
MATS1v,-0.0695113399187012
MATS2Z,-0.11050252759126349
MATS2c,-0.22993148141465244
MATS2d,-0.17227891156462588
MATS2i,-0.017421717000963843
MATS2m,-0.10871779252557194
MATS2p,-0.040742616145160115
MATS2s,-0.0663135567777885
MATS2v,-0.060321762795947934
MATS3Z,-0.11710473774457991
MATS3c,0.20184374470458744
MATS3d,-0.2041407867494824
MATS3i,0.196154465538119
MATS3m,-0.11723158638273445
MATS3p,0.04210042109571885
MATS3s,-0.007579578569827391
MATS3v,-0.04391460934246192
MATS4Z,-0.13736032860830266
MATS4c,-0.10187475186136936
MATS4d,-0.06625094482237343
MATS4i,-0.28424896786875015
MATS4m,-0.14039633238979987
MATS4p,-0.27317545633147455
MATS4s,-0.14983994886903415
MATS4v,-0.22902004259533695
MATS5Z,0.1525211597334774
MATS5c,-0.026696875498625733
MATS5d,0.23015873015873017
MATS5i,0.03624555161727322
MATS5m,0.15522824797500812
MATS5p,0.1438339149430856
MATS5s,0.02666652656355073
MATS5v,0.17210799916633313
MATS6Z,0.032320681466963146
MATS6c,0.10565860844863244
MATS6d,-0.037043189368770796
MATS6i,0.2512337949044859
MATS6m,0.03910587274930742
MATS6p,0.30801712898297384
MATS6s,-0.051248905240768874
MATS6v,0.21637881423284444
MATS7Z,-0.25374201544475167
MATS7c,-0.049556885637692574
MATS7d,-0.3357142857142858
MATS7i,-0.07651183792779333
MATS7m,-0.2543907013171579
MATS7p,-0.14946299956160697
MATS7s,-0.14087100458878912
MATS7v,-0.21370129767749912
MATS8Z,-0.17986095032286284
MATS8c,-0.020903054284792912
MATS8d,-0.12131519274376423
MATS8i,-0.20631187788976832
MATS8m,-0.18522930869929696
MATS8p,-0.27817623041356737
MATS8s,-0.03339057546354115
MATS8v,-0.27584056046270966
MAXssO,5.388981481481482
MINssO,5.177940675696357
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,21.313563813204468
SpAD_D,127.56110200553526
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.672751322751322
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,251
TMWC10,100.8901118273815
TSRW10,47.52097094101971
VE1_Dt,3.9329904045198765
VE2_Dt,0.24581190028249228
VE3_Dt,1.8394036829568297
VR1_Dt,72.85342005636731
VR2_Dt,4.553338753522957
VR3_Dt,4.758453107337737
Xc-3dv,0.24439450305575694
Xc-4dv,0.0
Xc-5dv,0.032274861218395144
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2041241452319315
Xch-7d,0.1310943487475822
Xp-0dv,9.094243718772416
Xp-1dv,5.394573017148191
Xp-2dv,3.594886802365878
Xp-3dv,2.4693060298412113
Xp-4dv,1.5658307727847995
Xp-5dv,0.9631893715242508
Xp-6dv,0.35617157143012856
Xp-7dv,0.20873450451993536
Xpc-4d,1.4532327591521597
Xpc-5d,1.8969755224646472
Xpc-6d,2.4384199401361046
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,32
nFRing,0
nHBAcc,3
nHBDon,0
nHRing,1
nSpiro,0
naRing,1
piPC10,4.383587915240834
AATS0dv,7.419354838709677
AATS0pe,6.3023354838709675
AATS0se,7.790965677419358
AATS1dv,6.25
AATS1pe,6.555890625000003
AATS1se,7.847209875000003
AATS2dv,4.428571428571429
AATS2pe,6.543448214285718
AATS2se,7.982489071428575
AATS3dv,3.5652173913043477
AATS3pe,6.366069565217388
AATS3se,7.886990782608695
AATS4dv,2.8253968253968256
AATS4pe,6.120142857142855
AATS4se,7.65628850793651
AATS5dv,3.066666666666667
AATS5pe,6.134368333333331
AATS5se,7.7615665999999965
AATS6dv,3.5813953488372094
AATS6pe,6.346258139534886
AATS6se,7.9244613953488345
AATS7dv,3.088235294117647
AATS7pe,6.202294117647063
AATS7se,7.620568352941179
AATS8dv,1.7142857142857142
AATS8pe,5.8136904761904775
AATS8se,7.324565714285716
AATSC0Z,7.704474505723203
AATSC0c,0.024321114757972166
AATSC0d,0.4370447450572319
AATSC0i,1.3823595173082814
AATSC0m,36.494908270551505
AATSC0p,0.2248517313462643
AATSC0s,1.3754191235981041
AATSC0v,49.24587714146808
AATSC1Z,0.5616545265348601
AATSC1c,-0.008844348850141555
AATSC1d,0.08412460978147762
AATSC1i,-0.44860450432139815
AATSC1m,2.5650501074726773
AATSC1p,-0.042031896551410285
AATSC1s,-0.017360207827494513
AATSC1v,-3.423146905575185
AATSC2Z,-0.8513639066448644
AATSC2c,-0.005592189945956306
AATSC2d,-0.07529359298349932
AATSC2i,-0.02408307630413386
AATSC2m,-3.9676458655975977
AATSC2p,-0.009161047779815513
AATSC2s,-0.09120893414597897
AATSC2v,-2.970598119606032
AATSC3Z,-0.9022304664525177
AATSC3c,0.004909064878139108
AATSC3d,-0.08921865810071028
AATSC3i,0.27115599229913806
AATSC3m,-4.2783559914491285
AATSC3p,0.00946635257377917
AATSC3s,-0.01042509731375496
AATSC3v,-2.1626134563944457
AATSC4Z,-1.0582891498604294
AATSC4c,-0.0024777075309603026
AATSC4d,-0.02895462728969493
AATSC4i,-0.39293426601842263
AATSC4m,-5.123751272087605
AATSC4p,-0.06142397431743787
AATSC4s,-0.20609273115343169
AATSC4v,-11.27829288058375
AATSC5Z,1.1750953867499132
AATSC5c,-0.0006492977726813718
AATSC5d,0.10058966354491845
AATSC5i,0.05010438323822621
AATSC5m,5.665040670846343
AATSC5p,0.03234130480126411
AATSC5s,0.036677650595444505
AATSC5v,8.47560938200913
AATSC6Z,0.249013866369818
