DLiP-ID,T002Y5
DLiP-Mol-ID,19453
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C27H25ClN2O4/c28-21-11-9-20(10-12-21)27(34-17-26(16-31)13-14-26)23-4-2-1-3-22(23)25(33)30(27)15-18-5-7-19(8-6-18)24(29)32/h1-12,31H,13-17H2,(H2,29,32)"
Standard Inchi Key(RDKit),JSAYTYAEQRTBMM-UHFFFAOYSA-N
Canonical SMILES(RDKit),NC(=O)c1ccc(CN2C(=O)c3ccccc3C2(OCC2(CO)CC2)c2ccc(Cl)cc2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),476.96
MW Monoisotopic(RDKit),476.15028496
MolLogP(RDKit),4.0851
XLogP(SDF),
XLogP(CDK),4.09
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),92.86
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),5
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),34
QED Weighted(RDKit),0.51190436857474
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,p53/MDM2
Common Target Pref Name,P53/HDM2
RDKit Descriptors
Ipc,89582856.53857465
qed,0.51190436857474
Chi0,23.924074484064484
Chi1,16.382613033595543
TPSA,92.86000000000001
Chi0n,18.538223940798613
Chi0v,19.294152886817066
Chi1n,11.196225701171503
Chi1v,11.57419017418073
Chi2n,9.095755667794716
Chi2v,9.532191448266701
Chi3n,6.842223446402658
Chi3v,7.094199761742143
Chi4n,4.547581788914281
Chi4v,4.673569946584024
MolMR,128.2122
MolWt,476.96000000000026
fr_SH,0
Kappa1,22.594753297355755
Kappa2,8.545205444031204
Kappa3,3.776675803171582
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,1238.244740786652
MolLogP,4.085100000000003
NOCount,6
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.626237860904374
SMR_VSA1,19.4324647167844
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
