DLiP-ID,T003S3
IC0,1.5879736982745647
IC1,3.6752229822751823
IC2,4.5021673246578855
IC3,5.0535088547976805
IC4,5.251629167387822
IC5,5.251629167387822
MID,49.8486899645687
Mpe,0.9753267973856211
Mse,1.0108794610342315
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,94.90110000000003
SdO,22.49389377396477
SdS,0
Spe,46.815686274509815
SsF,0
SsI,0
Sse,48.52221412964311
StN,0
fMF,0.1875
nBr,0
nCl,0
AMID,1.993947598582748
BIC0,0.27344181982800697
BIC1,0.6328566157229141
BIC2,0.7752526554830789
BIC3,0.8701911494342026
BIC4,0.9043065626040844
BIC5,0.9043065626040844
CIC0,3.9969888024465914
CIC1,1.9097395184459738
CIC2,1.0827951760632706
CIC3,0.5314536459234755
CIC4,0.3333333333333339
CIC5,0.3333333333333339
GGI1,5.0
GGI2,2.4444444444444455
GGI3,1.3541666666666667
GGI4,1.1783333333333337
GGI5,0.5938888888888889
GGI6,0.44104308390022673
GGI7,0.26913265306122447
GGI8,0.16126543209876543
GGI9,0.10938271604938272
JGI1,0.19230769230769232
JGI2,0.07189542483660134
JGI3,0.042317708333333336
JGI4,0.04208333333333334
JGI5,0.023755555555555558
JGI6,0.019175786256531595
JGI7,0.01416487647690655
JGI8,0.008487654320987654
JGI9,0.00683641975308642
MIC0,15.167563493598584
MIC1,32.22668232887226
MIC2,38.0069265375341
MIC3,39.652637699629686
MIC4,39.85234297472055
MIC5,39.85234297472055
MPC2,34
MPC3,40
MPC4,48
MPC5,58
MPC6,64
MPC7,68
MPC8,72
MPC9,62
Mare,0.9900833333333333
NaaN,0
NaaO,1
NaaS,0
NdNH,1
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.17112971332282007
RPCG,0.10769238101381004
SIC0,0.2843302346380156
SIC1,0.6580568771590893
SIC2,0.8061231071966096
SIC3,0.904842038625174
SIC4,0.9403159227496528
SIC5,0.9403159227496528
SaaN,0
SaaO,5.518171028768348
SaaS,0
Sare,47.524
SdNH,7.434270276786052
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,8.54517818946794
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,76.2227375171791
TIC1,176.41070314920876
TIC2,216.1040315835785
TIC3,242.56842503028867
TIC4,252.07820003461546
TIC5,252.07820003461546
Vabc,323.06725204661865
WPol,32
apol,51.904238999999976
bpol,26.545761
nRot,10
ABCGG,14.634224944813905
ATS0Z,1074.0
ATS0d,143.0
ATS0i,7910.929737817728
ATS0m,4232.583801000001
ATS0p,66.629112811527
ATS0s,267.69444444444446
ATS0v,9933.735980921809
ATS1Z,1164.0
ATS1d,176.0
ATS1i,7308.808657678551
ATS1m,4376.79311
ATS1p,84.96845476600001
ATS1s,166.75
ATS1v,12492.61378954323
ATS2Z,1655.0
ATS2d,267.0
ATS2i,12858.066560265092
ATS2m,6100.294838
ATS2p,124.802404238792
ATS2s,294.66666666666663
ATS2v,17574.715917242742
ATS3Z,1686.0
ATS3d,290.0
ATS3i,18461.289197994724
ATS3m,5974.775207999999
ATS3p,137.502558838923
ATS3s,348.94444444444446
ATS3v,18560.73114734501
ATS4Z,1531.0
ATS4d,270.0
ATS4i,18532.059412775576
ATS4m,5315.34878
ATS4p,128.751899695772
ATS4s,327.97222222222223
ATS4v,17184.124836391577
ATS5Z,1369.0
ATS5d,242.0
ATS5i,16913.93440877992
ATS5m,4772.640065
ATS5p,114.219226798621
ATS5s,296.2222222222222
ATS5v,15175.522240510156
ATS6Z,1306.0
ATS6d,216.0
ATS6i,15407.946784295578
ATS6m,4540.775995
ATS6p,102.03785548667801
ATS6s,302.69444444444446
ATS6v,13812.861258487384
ATS7Z,1084.0
ATS7d,197.0
ATS7i,13611.54003931543
ATS7m,3694.8123909999995
ATS7p,92.40530722413101
ATS7s,238.66666666666669
ATS7v,12310.60977991133
ATS8Z,1077.0
ATS8d,179.0
ATS8i,12107.505213552537
ATS8m,3755.8309749999994
ATS8p,85.08837136073501
ATS8s,270.58333333333337
ATS8v,11451.037671639911
C1SP1,0
C1SP2,3
C1SP3,1
C2SP1,0
C2SP2,6
C2SP3,6
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.3888888888888889
GGI10,0.10611570247933885
JGI10,0.007074380165289257
JGT10,0.4280988313393173
Kier1,21.301775147928993
Kier2,10.982698961937716
Kier3,7.26
MAXdO,12.106199442242461
MID_C,37.18596722612362
MID_N,5.4271291435981635
MID_O,7.235593594846906
MID_X,0.0
MID_h,12.66272273844507
MINdO,10.387694331722308
MPC10,52
MWC01,26.0
MWC02,4.795790545596741
MWC03,5.594711379601839
MWC04,6.434546518787453
MWC05,7.266128779556451
MWC06,8.118802996980035
MWC07,8.969160133175821
MWC08,9.83226004324776
MWC09,10.695053711936849
MWC10,11.566020635004374
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.8718700000000013
SRW02,3.970291913552122
SRW03,0.0
SRW04,5.241747015059643
SRW05,2.3978952727983707
SRW06,6.680854678790215
SRW07,4.727387818712341
SRW08,8.207674424355282
SRW09,6.842683282238422
SRW10,9.791046473190379
SaaCH,6.73438469294046
SaaNH,0
SaaSe,0
SaaaC,1.310056460728359
SaasC,0.8197374043626926
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.0579351606034584
SdssS,0
SsCH3,0
SsNH2,5.455036853944783
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.8126794900058787
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.649487203501989
VE1_D,4.914524978661103
VE2_A,0.14597948814007958
VE2_D,0.19658099914644414
VE3_A,2.210877397407367
VE3_D,2.5084858335312434
VR1_A,5623.543537408149
VR1_D,139.88397116190228
VR2_A,224.94174149632596
VR2_D,5.595358846476091
VR3_A,9.551007998736479
VR3_D,5.857104033442601
WPath,1971
Xc-3d,1.643950550859379
Xc-4d,0.0
Xc-5d,0.36785113019775795
Xc-6d,0.0
Xp-0d,18.2338400397525
Xp-1d,11.96923425058676
Xp-2d,10.63859395483518
Xp-3d,7.829898794679654
Xp-4d,5.867785369099791
Xp-5d,4.567333861875295
Xp-6d,3.3428394382296363
Xp-7d,2.3264662762770336
ZMIC0,83.816437225369
ZMIC1,42.2404470621114
ZMIC2,28.54347741060126
ZMIC3,23.707769794491192
ZMIC4,22.604010419671482
ZMIC5,22.604010419671482
nAcid,1
nAtom,48
nBase,2
nRing,2
piPC1,3.5553480614894135
piPC2,4.081765780015241
piPC3,4.588786706737567
piPC4,5.152930257547145
piPC5,5.696883732965045
piPC6,6.111294098333214
piPC7,6.473878639952436
piPC8,6.823052315101071
piPC9,6.729945404227403
AATS0Z,22.375
AATS0d,2.9791666666666665
AATS0i,164.811036204536
AATS0m,88.17882918750001
AATS0p,1.3881065169068123
AATS0s,5.576967592592593
AATS0v,206.95283293587102
AATS1Z,23.755102040816325
AATS1d,3.5918367346938775
AATS1i,149.15936036078676
AATS1m,89.32230836734693
AATS1p,1.7340500972653063
AATS1s,3.4030612244897958
AATS1v,254.95130182741283
AATS2Z,19.702380952380953
AATS2d,3.1785714285714284
AATS2i,153.0722209555368
AATS2m,72.62255759523809
AATS2p,1.4857429076046667
AATS2s,3.5079365079365075
AATS2v,209.22280853860406
AATS3Z,14.789473684210526
AATS3d,2.543859649122807
AATS3i,161.9411333157432
AATS3m,52.41030884210525
AATS3p,1.2061627968326578
AATS3s,3.060916179337232
AATS3v,162.8134311170615
AATS4Z,13.548672566371682
AATS4d,2.3893805309734515
AATS4i,164.00052577677502
AATS4m,47.03848477876107
AATS4p,1.1393973424404602
AATS4s,2.902409046214356
AATS4v,152.0719012070051
AATS5Z,13.29126213592233
AATS5d,2.349514563106796
AATS5i,164.2129554250478
AATS5m,46.336311310679605
AATS5p,1.1089245320254466
AATS5s,2.8759439050701183
AATS5v,147.33516738359376
AATS6Z,14.043010752688172
AATS6d,2.3225806451612905
AATS6i,165.6768471429632
AATS6m,48.82554833333333
AATS6p,1.0971812417922366
AATS6s,3.254778972520908
AATS6v,148.52538987620844
AATS7Z,13.060240963855422
AATS7d,2.3734939759036147
AATS7i,163.9944583050052
AATS7m,44.51581193975903
AATS7p,1.1133169545076025
AATS7s,2.8755020080321287
AATS7v,148.32059975796784
AATS8Z,14.554054054054054
AATS8d,2.418918918918919
AATS8i,163.61493531827753
AATS8m,50.75447263513513
AATS8p,1.1498428562261487
AATS8s,3.656531531531532
AATS8v,154.74375231945825
AMID_C,1.487438689044945
AMID_N,0.21708516574392653
AMID_O,0.28942374379387625
AMID_X,0.0
AMID_h,0.5065089095378028
ATS0dv,350.0
ATS0pe,303.42420000000004
ATS0se,374.26573199999996
ATS1dv,329.0
ATS1pe,320.7105
ATS1se,384.14502400000003
ATS2dv,446.0
ATS2pe,530.4908
ATS2se,646.3653199999999
ATS3dv,392.0
ATS3pe,698.7642000000001
ATS3se,871.0821840000001
ATS4dv,338.0
ATS4pe,689.119
ATS4se,862.685368
ATS5dv,285.0
ATS5pe,622.4214999999999
ATS5se,781.650508
ATS6dv,272.0
ATS6pe,579.1402
ATS6se,722.759036
ATS7dv,194.0
ATS7pe,511.033
ATS7se,640.327812
ATS8dv,204.0
ATS8pe,462.0834
ATS8se,574.689404
ATSC0Z,368.66666666666663
ATSC0c,1.4142793537114962
ATSC0d,25.8125
ATSC0i,69.01707566606191
ATSC0m,1747.1573593125
ATSC0p,10.50307059967031
ATSC0s,105.7494212962963
ATSC0v,2325.8656613569683
ATSC1Z,-5.805555555555571
ATSC1c,-0.9463769757486479
ATSC1d,6.56640625
ATSC1i,6.366970997220253
ATSC1m,-22.08037858984379
ATSC1p,0.8050157194553466
ATSC1s,-10.495358314043209
ATSC1v,158.06759543035778
ATSC2Z,25.833333333333286
ATSC2c,0.26793114944417756
ATSC2d,-1.359375
ATSC2i,-9.543366358391218
ATSC2m,105.68111757812504
ATSC2p,-2.5052592106789224
ATSC2s,40.19256365740741
ATSC2v,-378.8709803539166
ATSC3Z,29.999999999999993
ATSC3c,0.1860075822766206
ATSC3d,4.2578125
ATSC3i,-1.3586095953848965
ATSC3m,141.8037221953125
ATSC3p,0.6679873483650702
ATSC3s,0.06618923611110938
ATSC3v,155.93662789512763
ATSC4Z,-24.694444444444425
ATSC4c,-0.3170128517313946
ATSC4d,2.12890625
ATSC4i,-9.34090741165205
ATSC4m,-108.56819921484379
ATSC4p,-0.06834404299352687
ATSC4s,-26.116693190586425
ATSC4v,20.01312598180857
ATSC5Z,38.19444444444446
ATSC5c,0.007117684308206279
ATSC5d,-0.28515625
ATSC5i,-17.55007767059864
ATSC5m,184.9331653085937
ATSC5p,-0.4123715751321282
ATSC5s,-10.47966097608025
ATSC5v,138.89383686868013
ATSC6Z,-29.916666666666657
ATSC6c,0.23603950103557358
ATSC6d,-3.82421875
ATSC6i,-4.557169059887402
ATSC6m,-138.59925960546875
ATSC6p,-0.3935305354014178
ATSC6s,-20.29633246527778
ATSC6v,-113.35431715688138
ATSC7Z,-80.69444444444443
ATSC7c,-0.39125590145879535
ATSC7d,-6.61328125
ATSC7i,-5.992867200308476
ATSC7m,-371.48773389453123
ATSC7p,-0.0023387854655818607
ATSC7s,-27.753050250771608
ATSC7v,-169.04738588248895
ATSC8Z,-39.77777777777777
ATSC8c,0.4941337846411546
ATSC8d,-5.9609375
ATSC8i,5.5192251402521215
ATSC8m,-192.68314377343745
ATSC8p,-1.0234373174211484
ATSC8s,10.841169945987659
ATSC8v,-343.44189273298014
AXp-0d,0.7293536015901
AXp-1d,0.46035516348410616
AXp-2d,0.3128998222010347
AXp-3d,0.19574746986699135
AXp-4d,0.12224552852291232
AXp-5d,0.07874713554957405
AXp-6d,0.052231866222338066
AXp-7d,0.0342127393570152
GATS1Z,0.8676883049784109
GATS1c,1.6617250794429503
GATS1d,0.9104116222760291
GATS1i,1.199187577715978
GATS1m,0.8716067031804079
GATS1p,1.0936662054916886
GATS1s,0.7713572067949404
GATS1v,0.9916304247608921
GATS2Z,0.8385268664427797
GATS2c,0.7079429936508795
GATS2d,1.181367462239133
GATS2i,1.2284205194408864
GATS2m,0.8505503480353183
GATS2p,1.2597506260067846
GATS2s,0.397195001348557
GATS2v,1.148364906157562
GATS3Z,0.9242766726943943
GATS3c,0.7660521799861679
GATS3d,0.8864534216898179
GATS3i,0.9930828520720879
GATS3m,0.926283226047932
GATS3p,0.9796292988383457
GATS3s,0.8187179306243005
GATS3v,0.9732939331608096
GATS4Z,1.0024044231784794
GATS4c,0.9696243422491303
GATS4d,0.8862414022156035
GATS4i,1.020720347151949
GATS4m,1.0012797595929883
GATS4p,0.976192047359994
GATS4s,0.990391085693752
GATS4v,0.9797648634367085
GATS5Z,0.9258238381994067
GATS5c,0.8829716054832764
GATS5d,0.9546063612214674
GATS5i,1.0569174415143632
GATS5m,0.926171895593039
GATS5p,0.9923569072917339
GATS5s,0.9128061458831703
GATS5v,0.9626992396229671
GATS6Z,1.053476637694686
GATS6c,0.9472248182315277
GATS6d,1.0180947173839465
GATS6i,0.9842105541485497
GATS6m,1.0497890951960844
GATS6p,0.9584198080080374
GATS6s,1.1674031759369505
GATS6v,0.9749226052169482
GATS7Z,1.1289461644044534
GATS7c,1.1895818124908206
GATS7d,1.1188191020741562
GATS7i,0.973506621767178
GATS7m,1.1232105339107668
GATS7p,0.9715837771122043
GATS7s,1.1140176982865104
GATS7v,1.0137936212542333
GATS8Z,1.0620998484922535
GATS8c,0.7932595972817688
GATS8d,1.1564688174857667
GATS8i,0.9220679549884466
GATS8m,1.062093433518111
GATS8p,1.0349832266468797
GATS8s,1.0081803586496174
GATS8v,1.063150209326129
MATS1Z,-0.015426061925674472
MATS1c,-0.6555021520212035
MATS1d,0.24919701536789052
MATS1i,0.09036941587877909
MATS1m,-0.012379971674179206
MATS1p,0.07508155065113221
MATS1s,-0.09722197248943629
MATS1v,0.06657380463045408
MATS2Z,0.0400413329888917
MATS2c,0.10825549674207688
MATS2d,-0.030093393289519203
MATS2i,-0.07901453592703557
MATS2m,0.034564265046169516
MATS2p,-0.1363007777803059
MATS2s,0.2171849164871848
MATS2v,-0.0930826344171016
MATS3Z,0.03426287237080041
MATS3c,0.055377307040278864
MATS3d,0.0694532942525806
MATS3i,-0.008288472670054238
MATS3m,0.034173699397929864
MATS3p,0.026778628994399457
MATS3s,0.00026353952300785753
MATS3v,0.028229286250558566
MATS4Z,-0.028453007729360345
MATS4c,-0.09521480041816852
MATS4d,0.035033962587584906
MATS4i,-0.05749039696660214
MATS4m,-0.02639571353284116
MATS4p,-0.0027640581516862367
MATS4s,-0.10490664100608964
MATS4v,0.003655048097046809
MATS5Z,0.048280342000386264
MATS5c,0.002345349302018492
MATS5d,-0.00514821693034627
MATS5i,-0.11850222417823914
MATS5m,0.04932723747502964
MATS5p,-0.01829685513421714
MATS5s,-0.04618205417628213
MATS5v,0.027829305029916318
MATS6Z,-0.041882984308464086
MATS6c,0.08614057677110012
MATS6d,-0.0764664531750371
MATS6i,-0.03407978727027811
MATS6m,-0.04094370856212038
MATS6p,-0.019338395612337158
MATS6s,-0.09905989371176488
MATS6v,-0.025154270510327478
MATS7Z,-0.12658227848101264
MATS7c,-0.15998852881433961
MATS7d,-0.14816651594270544
MATS7i,-0.050215899355814525
MATS7m,-0.12296332594057686
MATS7p,-0.00012877668657586668
MATS7s,-0.15177347142695607
MATS7v,-0.04203266992894516
MATS8Z,-0.06998680416401934
MATS8c,0.22663076486126177
MATS8d,-0.14979386165826844
MATS8i,0.05187177077936694
MATS8m,-0.07153543449297212
MATS8p,-0.06320544326748258
MATS8s,0.06649786021553884
MATS8v,-0.09578073373361139
MAXaaO,5.518171028768348
MAXdNH,7.434270276786052
MAXsOH,8.54517818946794
MINaaO,5.518171028768348
MINdNH,7.434270276786052
MINsOH,8.54517818946794
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,31.0750467200061
SpAD_D,328.8424068267824
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.101193656300841
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,549
TMWC10,124.27247474388733
TSRW10,72.85958087869678
VE1_Dt,4.938019617319215
VE2_Dt,0.1975207846927686
VE3_Dt,2.5132550955148925
VR1_Dt,137.05266752808168
VR2_Dt,5.482106701123268
VR3_Dt,5.836656018337811
Xc-3dv,0.472267339257901
Xc-4dv,0.0
Xc-5dv,0.05572624685731127
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.25967970078748703
Xch-7d,0.44442419561502733
Xp-0dv,14.008457281145512
Xp-1dv,8.351269435361278
Xp-2dv,5.944337154602436
Xp-3dv,3.9040704050483113
Xp-4dv,2.5433821677645714
Xp-5dv,1.6453361234165242
Xp-6dv,0.9747913900995226
Xp-7dv,0.5778890275104838
Xpc-4d,3.162387835959774
Xpc-5d,3.8801262899662654
Xpc-6d,5.460991579305325
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,49
nFRing,1
nHBAcc,4
nHBDon,4
nHRing,1
nSpiro,0
naRing,2
piPC10,6.558352932622989
AATS0dv,7.291666666666667
AATS0pe,6.321337500000001
AATS0se,7.797202749999999
AATS1dv,6.714285714285714
AATS1pe,6.545112244897959
AATS1se,7.839694367346939
AATS2dv,5.309523809523809
AATS2pe,6.315366666666667
AATS2se,7.694825238095237
AATS3dv,3.43859649122807
AATS3pe,6.12951052631579
AATS3se,7.641071789473685
AATS4dv,2.9911504424778763
AATS4pe,6.098398230088496
AATS4se,7.63438378761062
AATS5dv,2.766990291262136
AATS5pe,6.042927184466019
AATS5se,7.588839883495145
AATS6dv,2.924731182795699
AATS6pe,6.2273139784946245
AATS6se,7.771602537634409
AATS7dv,2.3373493975903616
AATS7pe,6.157024096385542
AATS7se,7.714792915662651
AATS8dv,2.7567567567567566
AATS8pe,6.24437027027027
AATS8se,7.766073027027026
AATSC0Z,7.6805555555555545
AATSC0c,0.029464153202322835
AATSC0d,0.5377604166666666
AATSC0i,1.4378557430429566
AATSC0m,36.39911165234375
AATSC0p,0.2188139708264648
AATSC0s,2.20311294367284
AATSC0v,48.455534611603504
AATSC1Z,-0.11848072562358308
AATSC1c,-0.019313815831605057
AATSC1d,0.13400829081632654
AATSC1i,0.12993818361673987
AATSC1m,-0.4506199712213018
AATSC1p,0.016428892233782584
AATSC1s,-0.21419098600088182
AATSC1v,3.2258692944970977
AATSC2Z,0.307539682539682
AATSC2c,0.0031896565410021137
AATSC2d,-0.016183035714285716
AATSC2i,-0.11361150426656212
AATSC2m,1.2581085425967267
AATSC2p,-0.029824514412844314
AATSC2s,0.4784829006834216
AATSC2v,-4.510368813737102
AATSC3Z,0.26315789473684204
AATSC3c,0.0016316454585668474
AATSC3d,0.03734923245614035
AATSC3i,-0.011917628029692075
AATSC3m,1.2438922999588815
AATSC3p,0.0058595381435532475
AATSC3s,0.000580607334307977
AATSC3v,1.3678651569748037
AATSC4Z,-0.21853490658800376
AATSC4c,-0.00280542346664951
AATSC4d,0.01883987831858407
AATSC4i,-0.08266289744824824
AATSC4m,-0.9607805240251662
AATSC4p,-0.0006048145397657245
AATSC4s,-0.23112117867775597
AATSC4v,0.1771073095735272
AATSC5Z,0.3708198489751889
AATSC5c,6.910373114763378e-05
