DLiP-ID,P000IF
AATSC5p,-0.03404124347576224
AATSC5s,-0.05663861102976559
AATSC5v,-7.8586398256603625
AATSC6Z,1.6882608695652186
AATSC6c,0.00114120677070403
AATSC6d,0.07336956521739131
AATSC6i,0.12595510765486942
AATSC6m,8.010990739864132
AATSC6p,0.03028066967724437
AATSC6s,0.11236544336428039
AATSC6v,9.751584455960904
AATSC7Z,0.3230769230769233
AATSC7c,0.001330688953985181
AATSC7d,-0.11826923076923077
AATSC7i,0.13723209007173498
AATSC7m,1.4816598363942308
AATSC7p,0.007902737160320004
AATSC7s,-0.03883094157785517
AATSC7v,-0.8660175464641963
AATSC8Z,-1.2098113207547168
AATSC8c,-0.0017201179533378919
AATSC8d,-0.12617924528301888
AATSC8i,0.07769537735399072
AATSC8m,-5.810324120318395
AATSC8p,-0.022570129029601507
AATSC8s,-0.11301377062286297
AATSC8v,-8.413055131767184
ATS0are,244.72359999999998
ATS1are,273.12
ATS2are,449.37090000000006
ATS3are,527.067
ATS4are,583.8770000000001
ATS5are,531.885
ATS6are,537.7669999999999
ATS7are,394.9519000000001
ATS8are,318.5070999999999
ATSC0dv,150.4148148148148
ATSC0pe,3.671577499999998
ATSC0se,2.330790774999999
ATSC1dv,65.9837037037037
ATSC1pe,0.6364566874999976
ATSC1se,0.3723876668749999
ATSC2dv,14.6730864197531
ATSC2pe,0.5091729999999974
ATSC2se,0.04727605499999972
ATSC3dv,-91.68148148148151
ATSC3pe,-1.7536146875000007
ATSC3se,-0.9795617218749998
ATSC4dv,-94.11407407407405
ATSC4pe,-2.2460734999999996
ATSC4se,-1.1503374849999994
ATSC5dv,13.319012345679011
ATSC5pe,-0.6891299374999986
ATSC5se,-0.33919922437499983
ATSC6dv,72.47802469135803
ATSC6pe,2.156579250000001
ATSC6se,1.0827286925
ATSC7dv,-44.274074074074086
ATSC7pe,0.27104906250000005
ATSC7se,0.2798920156249999
ATSC8dv,-62.566913580246926
ATSC8pe,-0.9076051874999991
ATSC8se,-0.2829949518749998
AXp-0dv,0.5920704762789574
AXp-1dv,0.30074242395161865
AXp-2dv,0.1625137687410491
AXp-3dv,0.08417444653208385
AXp-4dv,0.0444075023696006
AXp-5dv,0.024578402313400735
AXp-6dv,0.012366932780676855
AXp-7dv,0.0064742236589787035
BertzCT,995.4576898760887
ECIndex,537
ETA_eta,17.262557051241046
GATS1dv,0.45640651520114345
GATS1pe,0.5835752780555814
GATS1se,0.6131076933809958
GATS2dv,0.9342767463366056
GATS2pe,0.7788608347955798
GATS2se,0.8265485383746355
GATS3dv,1.2355389018603602
GATS3pe,1.1722340697681357
GATS3se,1.1912702838955138
GATS4dv,1.2567021446862996
GATS4pe,1.2331139510196911
GATS4se,1.15921416064254
GATS5dv,0.8878166856090578
GATS5pe,0.9324386551875463
GATS5se,0.8319051977859991
GATS6dv,0.807493180426432
GATS6pe,0.6894171155491657
GATS6se,0.6392534147371173
GATS7dv,1.191347385009357
GATS7pe,0.9285382100745524
GATS7se,0.8229688484158344
GATS8dv,1.2664580967796488
GATS8pe,1.2031774990347512
GATS8se,1.1297354568996334
LogEE_A,4.134280153594124
LogEE_D,123.42829231629693
MATS1dv,0.40807276575373524
MATS1pe,0.16125295804273165
MATS1se,0.14862214819635375
MATS2dv,0.0541948922230613
MATS2pe,0.07704423749434341
MATS2se,0.011268482474579837
MATS3dv,-0.2868349546062886
MATS3pe,-0.2247618200014766
MATS3se,-0.19777417475784526
MATS4dv,-0.2607070159887061
MATS4pe,-0.25489424050924536
MATS4se,-0.20564148895632495
MATS5dv,0.03979709692638954
MATS5pe,-0.08435647081526092
MATS5se,-0.06540659558202583
MATS6dv,0.2095018677994796
MATS6pe,0.25537882617864227
MATS6se,0.20197076909864756
MATS7dv,-0.18113630681344664
MATS7pe,0.04542990664827945
MATS7se,0.07389819894263798
MATS8dv,-0.3139339179732484
MATS8pe,-0.18656423490170396
MATS8se,-0.09163460660887371
MAXaaCH,2.0966915294924555
MAXaaaC,1.097648337112623
MAXaasC,1.1884259259259262
MAXaasN,2.1346071900982615
MAXsCH3,1.9535373273789025
MDEC-11,0.25
MDEC-12,2.488468393547481
MDEC-13,4.058754594383992
MDEC-22,10.356892178134492
MDEC-23,19.050346375875904
MDEC-33,7.506304798800699
MDEN-22,0.16666666666666669
MDEN-23,0.5345224838248487
MINaaCH,1.8714151077097505
MINaaaC,0.9596884535707288
MINaasC,0.7484649360328546
MINaasN,2.1346071900982615
MINsCH3,1.929231771823347
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3256302521008405
SM1_Dzi,0.9805438548466842
SM1_Dzm,1.3379508818231125
SM1_Dzp,-2.402894764756166
SM1_Dzv,-1.2736797330507026
SddssSe,0
SpAD_Dt,482.4977120075193
SpAbs_A,31.636938577797913
SpAbs_D,246.85658463259392
SpMAD_A,1.3182057740749131
SpMAD_D,10.28569102635808
SpMax_A,2.4750797790282184
SpMax_D,123.42829231629693
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,43.85
TpiPC10,9.29184691157095
VAdjMat,5.754887502163468
VE1_DzZ,4.820266888477391
VE1_Dzi,4.811927972012745
VE1_Dzm,4.820414057769582
VE1_Dzp,4.823791388529611
VE1_Dzv,4.821448178739653
VE2_DzZ,0.20084445368655798
VE2_Dzi,0.20049699883386438
VE2_Dzm,0.20085058574039927
VE2_Dzp,0.20099130785540045
VE2_Dzv,0.20089367411415218
VE3_DzZ,2.4482980349368897
VE3_Dzi,2.4465665669446506
VE3_Dzm,2.448328565828436
VE3_Dzp,2.4490289513432186
VE3_Dzv,2.448543072310414
VR1_DzZ,142.0545338312998
VR1_Dzi,142.79310689482494
VR1_Dzm,142.03995090039732
VR1_Dzp,141.92037070932278
VR1_Dzv,142.10524328543792
VR2_DzZ,5.918938909637492
VR2_Dzi,5.949712787284373
VR2_Dzm,5.918331287516555
VR2_Dzp,5.913348779555116
VR2_Dzv,5.921051803559913
VR3_DzZ,5.8316797622957575
VR3_Dzi,5.836865515049657
VR3_Dzm,5.83157709975425
VR3_Dzp,5.830734868012398
VR3_Dzv,5.832036670336656
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.051689286688863204
Xch-6dv,0.16263421992399346
Xch-7dv,0.20485807818771035
Xpc-4dv,1.642714502110305
Xpc-5dv,2.2297574203325365
Xpc-6dv,2.592227886708885
Zagreb1,132.0
Zagreb2,158.0
fragCpx,177.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,0
nBondsM,21
nBondsO,27
nBondsS,22
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,2
AATS0are,6.11809
AATS1are,6.351627906976744
AATS2are,6.241262500000001
AATS3are,6.200788235294118
AATS4are,6.082052083333334
AATS5are,5.97623595505618
AATS6are,5.845293478260869
AATS7are,6.076183076923078
AATS8are,6.009567924528301
AATSC0dv,3.76037037037037
AATSC0pe,0.09178943749999995
AATSC0se,0.05826976937499998
AATSC1dv,1.5345047372954348
AATSC1pe,0.014801318313953434
AATSC1se,0.008660178299418602
AATSC2dv,0.20379286694101528
AATSC2pe,0.007071847222222187
AATSC2se,0.0006566118749999962
AATSC3dv,-1.0786056644880178
AATSC3pe,-0.020630761029411773
AATSC3se,-0.011524255551470585
AATSC4dv,-0.9803549382716047
AATSC4pe,-0.02339659895833333
AATSC4se,-0.01198268213541666
AATSC5dv,0.14965182410875294
AATSC5pe,-0.007743033005617962
AATSC5se,-0.0038112272401685373
AATSC6dv,0.7878046162104134
AATSC6pe,0.023441078804347835
AATSC6se,0.011768790135869565
AATSC7dv,-0.6811396011396014
AATSC7pe,0.004169985576923078
AATSC7se,0.004306031009615382
AATSC8dv,-1.1805078034008853
AATSC8pe,-0.017124626179245265
AATSC8se,-0.00533952739386792
AETA_eta,0.7192732104683769
ATSC0are,3.4461599999999977
ATSC1are,0.7201280000000022
ATSC2are,0.3944520000000029
ATSC3are,-1.5624399999999954
ATSC4are,-2.0607439999999975
ATSC5are,-0.7133360000000004
ATSC6are,2.0691919999999935
ATSC7are,0.34638000000000063
ATSC8are,-0.9742919999999994
BCUTZ-1h,17.001103003599994
BCUTZ-1l,5.682592427071966
BCUTc-1h,0.3993826281873709
BCUTc-1l,-0.46600629465296206
BCUTd-1h,3.255269649305077
BCUTd-1l,0.9929449195190054
BCUTi-1h,14.56538487802468
BCUTi-1l,10.945843078400275
BCUTm-1h,35.450517366995605
BCUTm-1l,11.695719471589873
BCUTp-1h,2.2078367764854274
BCUTp-1l,0.7157231414082712
BCUTs-1h,3.553792973555459
BCUTs-1l,1.3047028808569339
BCUTv-1h,22.455864774764663
BCUTv-1l,14.681777810219874
BalabanJ,1.3123040405089712
Diameter,13
ETA_beta,34.25
GATS1are,0.6162734011729132
GATS2are,0.8507041170462197
GATS3are,1.1942837654596625
GATS4are,1.2814611952143837
GATS5are,0.9951662857183102
GATS6are,0.6803267039002958
GATS7are,0.9582404763562922
GATS8are,1.1803252381321556
HybRatio,0.15789473684210525
Lipinski,False
LogEE_Dt,241.24885600375964
MATS1are,0.194386363844949
MATS2are,0.06358961858996731
MATS3are,-0.21335802236487553
MATS4are,-0.24915945090574226
MATS5are,-0.09303121429016721
MATS6are,0.2610583071163764
MATS7are,0.0618534609759627
MATS8are,-0.21337219310221583
MAXssCH2,0.7622390715545476
MINssCH2,0.7622390715545476
NsssssAs,0
RotRatio,0.1111111111111111
SM1_Dzpe,0.93531153649505
SM1_Dzse,0.879067952217064
SMR_VSA1,4.523094936973348
SMR_VSA2,0.0
SMR_VSA3,14.707741425864008
SMR_VSA4,0.0
SMR_VSA5,20.392230805293824
SMR_VSA6,0.0
SMR_VSA7,70.83214977315704
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,179.79018273447522
SpAD_Dzi,179.00237801191128
SpAD_Dzm,179.7394015782234
SpAD_Dzp,216.4552771272016
SpAD_Dzv,205.87660503975428
SpAbs_Dt,482.4977120075191
SpDiam_A,4.838514955994194
SpDiam_D,189.71305283922374
SpMAD_Dt,20.104071333646637
SpMax_Dt,241.24885600375964
SsssssAs,0
VE1_Dzpe,4.814689392561386
VE1_Dzse,4.815428453151688
VE2_Dzpe,0.20061205802339108
VE2_Dzse,0.2006428522146537
VE3_Dzpe,2.4471402722286153
VE3_Dzse,2.4472937616466255
VMcGowan,244.47999999999985
VR1_Dzpe,142.5571855870926
VR1_Dzse,142.49862820155963
VR2_Dzpe,5.939882732795525
VR2_Dzse,5.937442841731651
VR3_Dzpe,5.835211958927909
VR3_Dzse,5.834801110360547
mZagreb1,7.0
mZagreb2,5.138888888888888
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,9
nBondsKS,34
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.08615399999999994
AATSC1are,0.016747162790697726
AATSC2are,0.005478500000000041
AATSC3are,-0.018381647058823475
AATSC4are,-0.021466083333333306
AATSC5are,-0.00801501123595506
AATSC6are,0.022491217391304278
AATSC7are,0.005328923076923087
AATSC8are,-0.01838286792452829
AETA_beta,1.4270833333333333
BCUTdv-1h,6.033253202221913
BCUTdv-1l,0.7739977596276725
BCUTpe-1h,3.5150859739105815
BCUTpe-1l,2.2292078894489737
BCUTse-1h,3.723268096213556
BCUTse-1l,2.4247341711977515
ETA_alpha,11.747619047619049
ETA_dBeta,2.75
ETA_eta_B,0.3000200216434692
ETA_eta_F,22.736205413724583
ETA_eta_L,4.797231216430284
ETA_eta_R,39.99876246496563
ETA_psi_1,0.603916768665851
LabuteASA,144.2294620727805
LogEE_DzZ,89.95032596107515
LogEE_Dzi,89.54204499990759
LogEE_Dzm,89.925448742521
LogEE_Dzp,107.7270354876099
LogEE_Dzv,102.67295257549162
PEOE_VSA1,9.090194584764703
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,34.95670435274279
PEOE_VSA7,49.239845656621675
PEOE_VSA8,17.130841211350898
PEOE_VSA9,23.05464950484553
SM1_Dzare,0.959325316894866
SpAD_Dzpe,181.23211640690823
SpAD_Dzse,182.1006192743428
SpAbs_DzZ,178.57502167004947
SpAbs_Dzi,178.10354614496856
SpAbs_Dzm,178.5129466032189
SpAbs_Dzp,217.85696573997603
SpAbs_Dzv,206.61958488403403
SpDiam_Dt,344.9043803140654
SpMAD_DzZ,7.491257613936468
SpMAD_Dzi,7.45843241716297
SpMAD_Dzm,7.489141732425975
SpMAD_Dzp,9.018969880300068
SpMAD_Dzv,8.578191876656428
SpMax_DzZ,89.95032596107515
SpMax_Dzi,89.54204499990759
SpMax_Dzm,89.925448742521
SpMax_Dzp,107.7270354876099
SpMax_Dzv,102.67295257549162
VE1_Dzare,4.8131035186371225
VE2_Dzare,0.20054597994321344
VE3_Dzare,2.44681083557512
VR1_Dzare,142.683033130516
VR2_Dzare,5.945126380438167
VR3_Dzare,5.8360943558925085
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,20
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.489484126984127
AETA_dBeta,0.11458333333333333
AETA_eta_B,0.01250083423514455
AETA_eta_F,0.9473418922385243
AETA_eta_L,0.19988463401792853
AETA_eta_R,1.6666151027069012
BCUTare-1h,3.5695021230089345
BCUTare-1l,2.1800045634143532
ETA_beta_s,15.75
ETA_dPsi_A,0.11008323133414899
ETA_dPsi_B,0.0
ETA_eta_BR,0.6440200216434692
ETA_eta_FL,6.816962324299342
ETA_eta_RL,11.614193540729627
LogEE_Dzpe,90.65502951747474
LogEE_Dzse,91.08693746851377
PEOE_VSA10,5.760247418874442
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,14.707741425864008
SlogP_VSA3,6.544756405912575
SlogP_VSA4,13.847474399381248
SlogP_VSA5,17.0176269054199
SlogP_VSA6,53.31498449096916
SlogP_VSA7,5.022633313741326
SlogP_VSA8,22.160304418626517
SlogP_VSA9,0.0
SpAD_Dzare,180.46384596965981
SpAbs_Dzpe,180.3747474984544
SpAbs_Dzse,181.29480698481052
SpDiam_DzZ,139.0754168116157
SpDiam_Dzi,137.68005898474541
SpDiam_Dzm,139.05059420343554
SpDiam_Dzp,166.59912760192518
SpDiam_Dzv,158.56193100690348
SpMAD_Dzpe,7.551338183621176
SpMAD_Dzse,7.587525803097616
SpMax_Dzpe,90.65502951747474
SpMax_Dzse,91.08693746851377
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.65625
AETA_eta_BR,0.026834167568477882
AETA_eta_FL,0.28404009684580594
AETA_eta_RL,0.48392473086373444
DetourIndex,2848
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,0.0
EState_VSA4,45.18186955200331
EState_VSA5,5.563451491696996
EState_VSA6,0.0
EState_VSA7,44.44026274799223
EState_VSA8,32.906842631248836
EState_VSA9,16.124034827205865
ETA_beta_ns,18.5
ETA_shape_p,0.1459262261856506
ETA_shape_x,0.0
ETA_shape_y,0.37454398054316984
GhoseFilter,True
LogEE_Dzare,90.27189487303387
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,179.5844644291729
SpDiam_Dzpe,139.6859912957162
SpDiam_Dzse,140.40726009082567
SpMAD_Dzare,7.519326915402492
SpMax_Dzare,90.27189487303387
TopoPSA(NO),43.85
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,7.403816196572294
VSA_EState9,37.09219270292485
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7708333333333334
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.010515873015872979
FilterItLogS,-6.513911581068775
SpDiam_Dzare,138.98913395700455
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.606309523809524
ETA_epsilon_2,0.8105158730158727
ETA_epsilon_3,0.4454545454545458
ETA_epsilon_4,0.5268959435626105
ETA_epsilon_5,0.8105158730158727
AETA_beta_ns_d,0.020833333333333332
ETA_dEpsilon_A,0.16085497835497814
ETA_dEpsilon_B,0.07941358024691347
ETA_dEpsilon_C,-0.08144139810806467
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.875
MDEDescriptor,"0.25,2.488468393547481,4.058754594383992,0.0,10.356892178134492,19.050346375875904,0.0,7.506304798800699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.5345224838248487,0.0"
APolDescriptor,50.39068799999998
BCUTDescriptor,"11.849999999999998,34.96885370457291,-0.24252073254220033,0.10721239458109236,6.074583661482571,10.223951120118238"
BPolDescriptor,23.127311999999996
TPSADescriptor,43.85
ALOGPDescriptor,"4.592499999999999,21.091056249999994,98.04489999999998"
XLogPDescriptor,4.95
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,337.09818994
ChiPathDescriptor,"16.681433796945207,11.614193540729628,10.805364600299633,9.302859656705454,7.954452913074842,6.1026299428728885,4.004378789019213,3.1673152244027993,14.209691430694978,8.120045446693704,6.338036980900915,4.461245666200445,3.1529326682416396,2.040007392012261,1.1130239502609163,0.7251130498056145"
ChiChainDescriptor,"0.0,0.0,0.19245008972987526,0.6035045055946728,0.825859926966121,0.0,0.0,0.051689286688863204,0.16263421992399346,0.2048580781877103"
AtomCountDescriptor,40
BondCountDescriptor,27
SmallRingDescriptor,"4,4,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.7113976752168416,0.0,0.3487731593071871,0.0,0.8869187093177684,0.0,0.1173186817074753,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,12,3,3,0,0,0"
ZagrebIndexDescriptor,132.0
LargestChainDescriptor,14
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"49.65950547401259,2.0691460614171913,15.14978356653614,2.9777310474775014,9.649975188008167"
FractionalPSADescriptor,0.13008079339673953
WienerNumbersDescriptor,"1427.0,37.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.972887034659202,6.669104650454402,8.281088122870312,1.642714502110305,2.229757420332536,2.313393158380561"
FractionalCSP3Descriptor,0.15789473684210525
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,8,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.415637860082306,7.3188691650230115,3.618369526521894"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,1297.05
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.15789473684210525
AutocorrelationDescriptorMass,"33.567359847219166,30.834415812719953,45.58925297699393,43.06336263176533,35.94541005914679"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.26051833476673014,-0.11122971453315116,0.0020453233447598625,-0.014960741494701939,0.0174182512293054"
EccentricConnectivityIndexDescriptor,537
AutocorrelationDescriptorPolarizability,"1703.4926151469128,2023.2537919757187,2887.804064610058,2694.3514707723148,2297.8853375255403"
