DLiP-ID,T003TU
AATSC5c,-0.00147830795676745
AATSC5d,-0.05782608695652174
AATSC5i,0.002635186274783806
AATSC5m,-2.3991174020347823
AATSC5p,-0.012908914422668399
AATSC5s,-0.07256666666666664
AATSC5v,-3.140719771937707
AATSC6Z,-0.26864424778761054
AATSC6c,0.0011230963775811728
AATSC6d,-0.02946902654867257
AATSC6i,-0.19486491969588013
AATSC6m,-1.3687021278831852
AATSC6p,-0.03188588205793692
AATSC6s,-0.023330678466076667
AATSC6v,-5.403659502422408
AATSC7Z,0.16757647058823544
AATSC7c,-0.0006170379708849119
AATSC7d,0.023333333333333324
AATSC7i,-0.1691742656374869
AATSC7m,0.7637451746745103
AATSC7p,-0.018638453854728156
AATSC7s,-0.008996949891067531
AATSC7v,-1.4713551022667708
AATSC8Z,0.7149000000000001
AATSC8c,-0.0034967017070168327
AATSC8d,0.023749999999999993
AATSC8i,-0.008977031096403975
AATSC8m,3.5122645264
AATSC8p,0.0222984947586586
AATSC8s,-0.08796944444444442
AATSC8v,6.343680726189
ATS0are,310.4147
ATS1are,338.929
ATS2are,552.6859
ATS3are,695.906
ATS4are,696.399
ATS5are,695.1850000000001
ATS6are,673.918
ATS7are,604.966
ATS8are,483.267
ATSC0dv,187.68
ATSC0pe,5.463017999999996
ATSC0se,3.5596288799999987
ATSC1dv,44.09919999999999
ATSC1pe,-0.19906907999999873
ATSC1se,-0.27564341280000143
ATSC2dv,13.156799999999992
ATSC2pe,0.3793046800000023
ATSC2se,0.4372206287999979
ATSC3dv,-26.916800000000002
ATSC3pe,-1.1242566799999998
ATSC3se,-0.9594389488000007
ATSC4dv,-57.923199999999994
ATSC4pe,-0.6253503199999975
ATSC4se,-0.02645357120000158
ATSC5dv,-33.224000000000004
ATSC5pe,-0.6597973999999999
ATSC5se,-0.3586500239999992
ATSC6dv,0.6432000000000047
ATSC6pe,0.27058531999999863
ATSC6se,0.10425257120000175
ATSC7dv,18.332800000000002
ATSC7pe,-0.05807472000000216
ATSC7se,-0.3485117151999984
ATSC8dv,15.871999999999998
ATSC8pe,-0.47341080000000135
ATSC8se,-0.692964448
AXp-0dv,0.5443107313949098
AXp-1dv,0.29491779779910493
AXp-2dv,0.15284729106038947
AXp-3dv,0.08099205555884727
AXp-4dv,0.04308011507176859
AXp-5dv,0.023378350906536494
AXp-6dv,0.012293618895752687
AXp-7dv,0.00665974465746144
BertzCT,1122.6431949542248
ECIndex,854
ETA_eta,19.83851638751078
GATS1dv,0.5665001849796523
GATS1pe,0.79707514217537
GATS1se,0.8627626244893769
GATS2dv,0.8777780227533292
GATS2pe,0.8405720692898297
GATS2se,0.8278290665159351
GATS3dv,1.08591916951467
GATS3pe,1.0572423650803389
GATS3se,1.0708052348811299
GATS4dv,1.1352434995737424
GATS4pe,1.0775334027821253
GATS4se,1.0465360998531958
GATS5dv,1.0329793543126133
GATS5pe,1.0035239002388028
GATS5se,1.0144493196864315
GATS6dv,0.9357388588371093
GATS6pe,0.90522689042214
GATS6se,0.9154896899878533
GATS7dv,0.9521839426307607
GATS7pe,1.0145579841420558
GATS7se,1.0463891668502294
GATS8dv,1.0655437446717817
GATS8pe,1.2343073233513056
GATS8se,1.3377499903866383
LogEE_A,4.297846758791734
LogEE_D,195.5216804227583
MATS1dv,0.2216699641300326
MATS1pe,-0.03437678932559319
MATS1se,-0.0730528277632413
MATS2dv,0.04028867918981683
MATS2pe,0.039903071050159514
MATS2se,0.07059056770217989
MATS3dv,-0.06345955080762586
MATS3pe,-0.09105932068402521
MATS3se,-0.11926257557461568
MATS4dv,-0.1377801120448179
MATS4pe,-0.051102568214126155
MATS4se,-0.0033176576542442004
MATS5dv,-0.07696727084028318
MATS5pe,-0.05251098106991572
MATS5se,-0.04380647486023261
MATS6dv,0.001516420342665742
MATS6pe,0.02191609430888101
MATS6se,0.012959063385053399
MATS7dv,0.047882921284455815
MATS7pe,-0.005211039026413803
MATS7se,-0.04799350770477811
MATS8dv,0.052855924978687116
MATS8pe,-0.05416085943703664
MATS8se,-0.12167076810546613
MAXaaCH,1.9736048122952885
MAXaaaC,0.9947244378697303
MAXaasC,0.8582421253980252
MAXaasN,1.8882405383717613
MAXdssC,-0.9428558677936538
MAXssNH,3.254024126252176
MDEC-22,21.372280062608457
MDEC-23,23.18841940320232
MDEC-33,5.374347795233627
MDEN-22,0.4999999999999999
MDEN-23,0.20100756305184242
MDEO-11,0.4999999999999999
MDEO-12,0.2222222222222222
MINaaCH,1.611091924388003
MINaaaC,0.9332117108370372
MINaasC,0.26919666857279645
MINaasN,1.8882405383717613
MINdssC,-0.9428558677936538
MINssNH,3.254024126252176
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1785714285714288
SM1_Dzi,1.1951513140078471
SM1_Dzm,1.1752972727426438
SM1_Dzp,-4.80142824756291
SM1_Dzv,-2.1549573189043634
SddssSe,0
SpAD_Dt,677.401009937115
SpAbs_A,38.37111910129108
SpAbs_D,391.0433608455167
SpMAD_A,1.3231420379755547
SpMAD_D,13.484253822259195
SpMax_A,2.479599969352415
SpMax_D,195.5216804227583
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,76.38
TpiPC10,9.134206551099012
VAdjMat,6.0
VE1_DzZ,5.297546464080149
VE1_Dzi,5.299518003421065
VE1_Dzm,5.297547207435024
VE1_Dzp,5.298751751252328
VE1_Dzv,5.297122676757245
VE2_DzZ,0.18267401600276376
VE2_Dzi,0.18274200011796776
VE2_Dzm,0.18267404163569048
VE2_Dzp,0.1827155776293906
VE2_Dzv,0.18265940264680156
VE3_DzZ,2.7319545190590944
VE3_Dzi,2.7323266106642197
VE3_Dzm,2.73195465937968
VE3_Dzp,2.73218201118
VE3_Dzv,2.7318745189538536
VR1_DzZ,183.89668007314745
VR1_Dzi,183.77789120607784
VR1_Dzm,183.8966032608953
VR1_Dzp,183.7566408643762
VR1_Dzv,183.87641895371866
VR2_DzZ,6.341264830108533
VR2_Dzi,6.337168662278546
VR2_Dzm,6.341262181410182
VR2_Dzp,6.336435891875042
VR2_Dzv,6.340566170817885
VR3_DzZ,6.279084815547674
VR3_Dzi,6.2784386524432225
VR3_Dzm,6.279084397855151
VR3_Dzp,6.278323015190823
VR3_Dzv,6.278974632831739
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.037267799624996496
Xch-6dv,0.13834628684770162
Xch-7dv,0.15039749006449396
Xpc-4dv,1.1773278079613567
Xpc-5dv,1.6705808538710876
Xpc-6dv,2.092361355142742
Zagreb1,150.0
Zagreb2,175.0
fragCpx,212.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,1
nBondsM,23
nBondsO,32
nBondsS,30
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,2
AATS0are,6.2082939999999995
AATS1are,6.39488679245283
AATS2are,6.352711494252873
AATS3are,6.15846017699115
AATS4are,6.2178482142857145
AATS5are,6.0450869565217396
AATS6are,5.96387610619469
AATS7are,5.931039215686274
AATS8are,6.0408375
AATSC0dv,3.7536
AATSC0pe,0.10926035999999993
AATSC0se,0.07119257759999997
AATSC1dv,0.8320603773584904
AATSC1pe,-0.0037560203773584666
AATSC1se,-0.005200819109433989
AATSC2dv,0.15122758620689644
AATSC2pe,0.0043598239080460035
AATSC2se,0.005025524468965493
AATSC3dv,-0.23820176991150444
AATSC3pe,-0.009949174159292034
AATSC3se,-0.008490610166371688
AATSC4dv,-0.5171714285714285
AATSC4pe,-0.0055834849999999775
AATSC4se,-0.00023619260000001411
AATSC5dv,-0.288904347826087
AATSC5pe,-0.005737368695652173
AATSC5se,-0.0031186958608695583
AATSC6dv,0.00569203539823013
AATSC6pe,0.002394560353982289
AATSC6se,0.0009225891256637324
AATSC7dv,0.17973333333333336
AATSC7pe,-0.0005693600000000212
AATSC7se,-0.003416781521568612
AATSC8dv,0.19839999999999997
AATSC8pe,-0.0059176350000000166
AATSC8se,-0.0086620556
AETA_eta,0.6840867719831303
ATSC0are,5.814137999999996
ATSC1are,-0.3137362799999993
ATSC2are,0.508587880000001
ATSC3are,-1.4182558799999991
ATSC4are,-0.42717311999999863
ATSC5are,-0.6425393999999998
ATSC6are,0.31314611999999925
ATSC7are,-0.24552552000000089
ATSC8are,-0.7568928000000001
BCUTZ-1h,8.028805911470329
BCUTZ-1l,5.678947803127153
BCUTc-1h,0.46283345619927574
BCUTc-1l,-0.5247515972463728
BCUTd-1h,3.2641490471418617
BCUTd-1l,0.9730016380892013
BCUTi-1h,14.55255727999375
BCUTi-1l,10.940250668443856
BCUTm-1h,16.014136292906464
BCUTm-1l,11.690837407096456
BCUTp-1h,2.0116614927307763
BCUTp-1l,0.7415473653269974
BCUTs-1h,7.00829467439665
BCUTs-1l,1.3556193068982354
BCUTv-1h,20.91003312627608
BCUTv-1l,14.701168060707822
BalabanJ,1.1623877009992565
Diameter,17
ETA_beta,41.25
GATS1are,0.8293524872166357
GATS2are,0.8467304132210773
GATS3are,1.0788653664384655
GATS4are,1.072285994931665
GATS5are,0.9955423950317689
GATS6are,0.8910052416417221
GATS7are,1.018235340185205
GATS8are,1.267594181631052
HybRatio,0.13043478260869565
Lipinski,True
LogEE_Dt,338.7005049685575
MATS1are,-0.05090653552452814
MATS2are,0.050272608778372994
MATS3are,-0.10793463271039011
MATS4are,-0.03279975220992092
MATS5are,-0.04804924763081633
MATS6are,0.02383160325546028
MATS7are,-0.020700514342594557
MATS8are,-0.0813633938513328
MAXssCH2,0.8488196934472189
MINssCH2,0.591167102031099
NsssssAs,0
RotRatio,0.25
SM1_Dzpe,1.259715422276622
SM1_Dzse,1.1662733799930696
SMR_VSA1,14.637927532712578
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,0.0
SMR_VSA5,6.4208216229260096
SMR_VSA6,18.468426974431825
SMR_VSA7,84.68717638800086
SMR_VSA8,0.0
SMR_VSA9,11.436898107967467
SpAD_DzZ,293.8365008174153
SpAD_Dzi,290.18367812794645
SpAD_Dzm,293.91724816956173
SpAD_Dzp,440.40794637046395
SpAD_Dzv,378.94599243783216
SpAbs_Dt,677.4010099371151
SpDiam_A,4.867970896698184
SpDiam_D,306.2752879237372
SpMAD_Dt,23.35865551507293
SpMax_Dt,338.7005049685575
SsssssAs,0
VE1_Dzpe,5.297765455212813
VE1_Dzse,5.297517902444088
VE2_Dzpe,0.18268156742113148
VE2_Dzse,0.18267303111876168
VE3_Dzpe,2.731995856423084
VE3_Dzse,2.7319491275607377
VMcGowan,291.7400000000005
VR1_Dzpe,183.88418986065594
VR1_Dzse,183.89829436311655
VR2_Dzpe,6.340834133126067
VR2_Dzse,6.341320495279881
VR3_Dzpe,6.2790168935130195
VR3_Dzse,6.279093593753366
mZagreb1,7.638888888888889
mZagreb2,6.472222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,11
nBondsKS,42
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.11628275999999993
AATSC1are,-0.005919552452830176
AATSC2are,0.005845837701149437
AATSC3are,-0.012550936991150435
AATSC4are,-0.003814045714285702
AATSC5are,-0.005587299130434781
AATSC6are,0.002771204601769905
AATSC7are,-0.002407112941176479
AATSC8are,-0.009461160000000001
AETA_beta,1.4224137931034482
BCUTdv-1h,6.022145620321885
BCUTdv-1l,1.8573096400014975
BCUTpe-1h,3.5009918754889853
BCUTpe-1l,2.2271912621877603
BCUTse-1h,3.7139056352762836
BCUTse-1l,2.4229801549566847
ETA_alpha,13.7
ETA_dBeta,3.75
ETA_eta_B,0.19386687176082162
ETA_eta_F,30.308335832977356
ETA_eta_L,5.808202228394675
ETA_eta_R,50.146852220488135
ETA_psi_1,0.5756302521008405
LabuteASA,167.94496767485748
LogEE_DzZ,146.95889080279633
LogEE_Dzi,145.122574725594
LogEE_Dzm,146.9991515769444
LogEE_Dzp,219.37614072875564
LogEE_Dzv,189.10145185358775
PEOE_VSA1,19.72727860043844
PEOE_VSA2,0.0
PEOE_VSA3,9.77851570501903
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,54.95175817061889
PEOE_VSA8,24.324667763603525
PEOE_VSA9,23.37442044850974
SM1_Dzare,1.4141461144718472
SpAD_Dzpe,291.45020498687956
SpAD_Dzse,294.1907479810954
SpAbs_DzZ,292.79126482427864
SpAbs_Dzi,289.15337527104305
SpAbs_Dzm,292.87487509074117
SpAbs_Dzp,443.5537097050741
SpAbs_Dzv,380.35786102607995
SpDiam_Dt,496.9410719279431
SpMAD_DzZ,10.132293131635011
SpMAD_Dzi,10.006333728549878
SpMAD_Dzm,10.135077523088336
SpMAD_Dzp,15.186480909326344
SpMAD_Dzv,13.067103187511453
SpMax_DzZ,146.95889080279633
SpMax_Dzi,145.122574725594
SpMax_Dzm,146.9991515769444
SpMax_Dzp,219.37614072875564
SpMax_Dzv,189.10145185358775
VE1_Dzare,5.297920921196787
VE2_Dzare,0.18268692831713057
VE3_Dzare,2.7320252015694884
VR1_Dzare,183.87630570880032
VR2_Dzare,6.340562265820701
VR3_Dzare,6.278974016956393
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4724137931034483
AETA_dBeta,0.12931034482758622
AETA_eta_B,0.006685064543476608
AETA_eta_F,1.045115028723357
AETA_eta_L,0.20028283546188536
AETA_eta_R,1.7292018007064873
BCUTare-1h,3.5549255125775217
BCUTare-1l,2.1776165255211914
ETA_beta_s,18.75
ETA_dPsi_A,0.13836974789915946
ETA_dPsi_B,0.0
ETA_eta_BR,0.5378668717608216
ETA_eta_FL,8.412144462217599
ETA_eta_RL,14.220346690612274
LogEE_Dzpe,145.7685409562769
LogEE_Dzse,147.13559031399575
PEOE_VSA10,11.567374611118932
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.05365155780638
SlogP_VSA2,33.77854922195662
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,16.77881029869483
SlogP_VSA6,79.12372489630387
SlogP_VSA7,0.0
SlogP_VSA8,16.590311206764618
SlogP_VSA9,0.0
SpAD_Dzare,287.3319310141154
SpAbs_Dzpe,290.3393536543061
SpAbs_Dzse,293.15562106903326
SpDiam_DzZ,232.37052095206278
SpDiam_Dzi,230.12486402518374
SpDiam_Dzm,232.437587210968
SpDiam_Dzp,353.76106447664
SpDiam_Dzv,301.9578068566885
SpMAD_Dzpe,10.050007068513088
SpMAD_Dzse,10.144508551072255
SpMax_Dzpe,145.7685409562769
SpMax_Dzse,147.13559031399575
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.646551724137931
AETA_eta_BR,0.018547133508993847
AETA_eta_FL,0.29007394697302064
AETA_eta_RL,0.490356782434906
DetourIndex,4793
EState_VSA1,5.969305287951849
EState_VSA2,5.563451491696996
EState_VSA3,12.29426823919648
EState_VSA4,35.43587757203858
EState_VSA5,0.0
EState_VSA6,18.3295777085363
EState_VSA7,65.36124683555892
EState_VSA8,10.30076712495354
EState_VSA9,4.736862953800049
ETA_beta_ns,22.5
ETA_shape_p,0.04866180048661801
ETA_shape_x,0.0
ETA_shape_y,0.2846715328467153
GhoseFilter,True
LogEE_Dzare,143.71472916617745
SlogP_VSA10,5.817862777835028
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,286.09185994373206
SpDiam_Dzpe,230.48098928906592
SpDiam_Dzse,232.65256018878742
SpMAD_Dzare,9.907997621176394
SpMax_Dzare,143.71472916617745
TopoPSA(NO),76.38
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.8882405383717613
VSA_EState9,64.2784261282949
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7758620689655172
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.027586206896551748
FilterItLogS,-5.464679027370908
SpDiam_Dzare,227.13573730946763
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6020000000000001
ETA_epsilon_2,0.8206896551724134
ETA_epsilon_3,0.4432098765432096
ETA_epsilon_4,0.5220588235294115
ETA_epsilon_5,0.7870967741935481
AETA_beta_ns_d,0.034482758620689655
ETA_dEpsilon_A,0.1587901234567905
ETA_dEpsilon_B,0.07994117647058863
ETA_dEpsilon_C,-0.07884894698620187
ETA_dEpsilon_D,0.03359288097886537
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.896551724137931
MDEDescriptor,"0.0,0.0,0.0,0.0,21.372280062608457,23.18841940320232,0.0,5.374347795233627,0.0,0.0,0.4999999999999999,0.2222222222222222,0.0,0.0,0.0,0.0,0.4999999999999999,0.20100756305184242,0.0"
APolDescriptor,60.18865299999997
BCUTDescriptor,"11.988256804866007,15.996936670078826,-0.3454984755587416,0.2923063334013136,4.4858306182737335,10.790303769336893"
BPolDescriptor,29.79134699999999
TPSADescriptor,76.38
ALOGPDescriptor,"3.8287999999999993,14.659709439999995,110.76369999999999"
XLogPDescriptor,4.867
VAdjMaDescriptor,6.0
WeightDescriptor,387.15829170000006
ChiPathDescriptor,"20.05383099606141,14.220346690612278,12.342446571984484,10.301160040585206,8.760772271807577,7.031503357627786,4.679152522517714,3.47072784126769,15.785011210452383,9.437369529571358,6.572433515596748,4.616547166854296,3.2310086303826426,2.150808283401354,1.1801874139922583,0.7325719123207585"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.44507510673678613,0.5893374835280919,0.0,0.0,0.037267799624996496,0.13834628684770162,0.15039749006449396"
AtomCountDescriptor,50
BondCountDescriptor,32
SmallRingDescriptor,"4,4,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.45257934441568,0.0,0.37079081189859814,0.0,0.5273859349319386,0.0,0.09059443050045976,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,14,2,2,1,0,0"
ZagrebIndexDescriptor,150.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.3299999999999996
WeightedPathDescriptor,"59.88613572962903,2.065039163090656,17.619051394729034,7.953031494952779,9.666019899776261"
FractionalPSADescriptor,0.19728364763832845
WienerNumbersDescriptor,"2727.0,43.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.594114253081764,5.952670357509581,8.07883202195995,1.1773278079613567,1.6705808538710876,1.869216947390889"
FractionalCSP3Descriptor,0.13043478260869565
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,3,0,0,13,0,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"22.203125,11.039480800432667,5.825792551554325"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,1997.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.13043478260869565
AutocorrelationDescriptorMass,"32.40334801045228,34.49164144079338,47.29054662110424,46.98646317173238,44.317664386717006"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.518415236422566,-0.27934735483417916,0.04925564852857105,-0.16060612217098846,0.1767903947385918"
EccentricConnectivityIndexDescriptor,854
AutocorrelationDescriptorPolarizability,"1867.611582908447,2181.6187252149393,2995.4418538237887,2935.0056057621487,2604.208368756364"
