DLiP-ID,C100SM
DLiP-Mol-ID,36085
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C22H17F3N6O2S/c23-22(24,25)15-10-13(11-6-2-1-3-7-11)27-21-28-18(30-31(15)21)19(33)29-20-16(17(26)32)12-8-4-5-9-14(12)34-20/h1-3,6-7,10H,4-5,8-9H2,(H2,26,32)(H,29,33)"
Standard Inchi Key(RDKit),SXPZIMYBDLHEHV-UHFFFAOYSA-N
Canonical SMILES(RDKit),NC(=O)c1c(NC(=O)c2nc3nc(-c4ccccc4)cc(C(F)(F)F)n3n2)sc2c1CCCC2
SMILES(SDF),
MW(SDF),
MW(RDKit),486.479
MW Monoisotopic(RDKit),486.108579444
MolLogP(RDKit),4.1016
XLogP(SDF),
XLogP(CDK),3.288
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),7
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),115.27
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),5
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),34
QED Weighted(RDKit),0.450699649988708
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,PA/PB1
Common Target Pref Name,PA/PB1
RDKit Descriptors
Ipc,61144754.41499977
qed,0.45069964998870826
Chi0,24.03480494807372
Chi1,16.219365256252168
TPSA,115.27
Chi0n,17.517371681492673
Chi0v,18.3338682624204
Chi1n,10.382506662185364
Chi1v,11.199003243113088
Chi2n,7.7710174967721715
Chi2v,8.876189212294708
Chi3n,5.5199888923225116
Chi3v,6.727222680461014
Chi4n,3.9970068674055232
Chi4v,5.286712976041715
MolMR,118.65210000000002
MolWt,486.47900000000027
fr_SH,0
Kappa1,22.015088403269385
Kappa2,8.204607383119454
Kappa3,3.8937203260772204
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,4
fr_NH1,1
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,1428.1818435407051
MolLogP,4.101600000000002
NOCount,8
fr_Ar_N,4
fr_COO2,0
fr_urea,0
BalabanJ,1.5560015864604801
SMR_VSA1,22.760319511168106
SMR_VSA2,0.0
SMR_VSA3,19.582036743811077
SMR_VSA4,5.733667477162185
SMR_VSA5,31.859585009147512
SMR_VSA6,5.316788604006331
SMR_VSA7,63.92058508071333
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,194.18967964522722
NHOHCount,3
PEOE_VSA1,11.050456081168516
