DLiP-ID,T006TE
AATSC5p,0.001181422764071532
AATSC5s,-0.41374378825168834
AATSC5v,3.3065106803203297
AATSC6Z,-0.7272727272727273
AATSC6c,0.005474792516989032
AATSC6d,-0.014525197834235731
AATSC6i,0.2806394954888775
AATSC6m,-3.4033271866835793
AATSC6p,0.04597641495153439
AATSC6s,-0.14030712915906893
AATSC6v,1.1884953943957768
AATSC7Z,-1.875
AATSC7c,-0.0030870637999073714
AATSC7d,-0.0612088713036235
AATSC7i,-0.2501750301555562
AATSC7m,-8.793207090602873
AATSC7p,-0.05684649608724709
AATSC7s,-0.1114891262049877
AATSC7v,-11.503150690922642
AATSC8Z,0.7333333333333333
AATSC8c,-0.003491268440905816
AATSC8d,0.02101901985283909
AATSC8i,-0.2728753839605443
AATSC8m,2.93799854077468
AATSC8p,-0.040355930627024694
AATSC8s,-0.1765874047425115
AATSC8v,-5.3221230205087044
ATS0are,308.46340000000004
ATS1are,325.87480000000005
ATS2are,611.2330000000001
ATS3are,785.414
ATS4are,737.9070000000002
ATS5are,688.815
ATS6are,560.0930000000001
ATS7are,473.94399999999996
ATS8are,526.1238
ATSC0dv,204.14965986394563
ATSC0pe,7.205199999999998
ATSC0se,5.059751346938774
ATSC1dv,14.216113656346886
ATSC1pe,0.13360000000000183
ATSC1se,0.24302163890045655
ATSC2dv,22.045444027951312
ATSC2pe,0.8343000000000033
ATSC2se,0.6330018987921661
ATSC3dv,5.040677495488
ATSC3pe,-0.18789999999999935
ATSC3se,-0.18210365431070485
ATSC4dv,18.898792169929195
ATSC4pe,-1.499400000000001
ATSC4se,-1.8677929108704718
ATSC5dv,-35.6753204683234
ATSC5pe,-2.2701999999999978
ATSC5se,-1.9098772411495255
ATSC6dv,-64.13272247674581
ATSC6pe,-0.4129999999999963
ATSC6se,0.5068309075385223
ATSC7dv,-39.75001156925356
ATSC7pe,-0.6633000000000002
ATSC7se,-0.22730462765513942
ATSC8dv,-13.707992040353556
ATSC8pe,0.15089999999999765
ATSC8se,0.22748911786755993
AXp-0dv,0.5985564918335169
AXp-1dv,0.3753767854290843
AXp-2dv,0.21810506874245278
AXp-3dv,0.13496724377658678
AXp-4dv,0.08302372753500784
AXp-5dv,0.04586404429373057
AXp-6dv,0.02882908553400216
AXp-7dv,0.017231008185587662
BertzCT,677.4946870063571
ECIndex,626
ETA_eta,21.85826893334187
GATS1dv,0.6871800902966982
GATS1pe,0.6619859513227373
GATS1se,0.642237186725444
GATS2dv,0.9327866149879862
GATS2pe,0.9007740024017741
GATS2se,0.9066274524457809
GATS3dv,0.9819362049920365
GATS3pe,0.9792848646930847
GATS3se,0.9699776273133525
GATS4dv,0.9662845718093966
GATS4pe,1.1226114472880697
GATS4se,1.203244780730856
GATS5dv,1.2729163673270985
GATS5pe,1.408731818049859
GATS5se,1.5051642505405614
GATS6dv,1.3503165611462844
GATS6pe,1.2033203292571524
GATS6se,1.1731370417765614
GATS7dv,0.8640719760079971
GATS7pe,0.6568964081496694
GATS7se,0.587898158631785
GATS8dv,0.875465215298604
GATS8pe,0.7426340235755656
GATS8se,0.6865080439380792
LogEE_A,4.141253095386994
LogEE_D,146.97945371793728
MATS1dv,0.06690493147164447
MATS1pe,0.01781502030668507
MATS1se,0.046146808912395434
MATS2dv,0.05569839293334968
MATS2pe,0.05972397128389756
MATS2se,0.06452801606874457
MATS3dv,0.009526483298218192
MATS3pe,-0.010061740186767967
MATS3se,-0.01388614977918248
MATS4dv,0.03780073308897033
MATS4pe,-0.08497404652195645
MATS4se,-0.15073509605043012
MATS5dv,-0.07855770808303451
MATS5pe,-0.14164056845794848
MATS5se,-0.16968594090283545
MATS6dv,-0.17492199569840358
MATS6pe,-0.03191665867580457
MATS6se,0.05577599472266596
MATS7dv,-0.1192599688992558
MATS7pe,-0.05638583939377121
MATS7se,-0.02751599335469431
MATS8dv,-0.03655769064632776
MATS8pe,0.01140241307204039
MATS8se,0.02447851246079408
MAXaaCH,1.579172808012094
MAXaasC,0.47354242777357847
MAXdssC,-0.09453877474237249
MAXssNH,2.7429685202866882
MAXsssN,1.7022318427888552
MDEC-22,14.959025953814795
MDEC-23,12.854690591662788
MDEC-33,1.3218021521667296
MDEN-23,0.1111111111111111
MDEO-11,0.5503212081491045
MDEO-12,0.9183859021684455
MDEO-22,0.16666666666666669
MINaaCH,1.5057824703955656
MINaasC,0.2141257482229706
MINdssC,-0.09453877474237249
MINssNH,2.7429685202866882
MINsssN,1.7022318427888552
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.1607142857142856
SM1_Dzi,1.2292696050370093
SM1_Dzm,2.156686954890782
SM1_Dzp,-6.023697027024914
SM1_Dzv,-2.4760427716055182
SddssSe,0
SpAD_Dt,413.37387482015174
SpAbs_A,32.41656322689648
SpAbs_D,293.9589074358748
SpMAD_A,1.296662529075859
SpMAD_D,11.75835629743499
SpMax_A,2.3812930715196754
SpMax_D,146.97945371793728
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,93.32
TpiPC10,7.463291327515185
VAdjMat,5.754887502163468
VE1_DzZ,4.901869837470413
VE1_Dzi,4.913965093184537
VE1_Dzm,4.9018692048331545
VE1_Dzp,4.909250971247482
VE1_Dzv,4.908685532299538
VE2_DzZ,0.1960747934988165
VE2_Dzi,0.19655860372738146
VE2_Dzm,0.19607476819332617
VE2_Dzp,0.19637003884989926
VE2_Dzv,0.19634742129198152
VE3_DzZ,2.5059074636839282
VE3_Dzi,2.5083719024038618
VE3_Dzm,2.5059073346235246
VE3_Dzp,2.507412110362636
VE3_Dzv,2.5072969254766133
VR1_DzZ,144.17059969984746
VR1_Dzi,143.68154183483892
VR1_Dzm,144.17065685040373
VR1_Dzp,144.00727279114972
VR1_Dzv,144.19067226111827
VR2_DzZ,5.766823987993899
VR2_Dzi,5.747261673393557
VR2_Dzm,5.766826274016149
VR2_Dzp,5.760290911645988
VR2_Dzv,5.76762689044473
VR3_DzZ,5.887288050360866
VR3_Dzi,5.883890067403589
VR3_Dzm,5.887288446770017
VR3_Dzp,5.886154535668892
VR3_Dzv,5.887427268510147
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.14433756729740643
Xch-6dv,0.14559010788524485
Xch-7dv,0.1565710420403518
Xpc-4dv,2.022254957683537
Xpc-5dv,2.617221174953626
Xpc-6dv,2.942586113838399
Zagreb1,128.0
Zagreb2,146.0
fragCpx,129.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,3
nBondsM,9
nBondsO,27
nBondsS,42
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,0
AATS0are,6.295171428571429
AATS1are,6.389701960784315
AATS2are,6.434031578947369
AATS3are,6.184362204724409
AATS4are,6.149225000000001
AATS5are,6.319403669724771
AATS6are,6.364693181818183
AATS7are,5.9243
AATS8are,5.84582
AATSC0dv,4.166319589060115
AATSC0pe,0.14704489795918363
AATSC0se,0.10326023157017906
AATSC1dv,0.278747326595037
AATSC1pe,0.002619607843137291
AATSC1se,0.004765130174518756
AATSC2dv,0.23205730555738224
AATSC2pe,0.00878210526315793
AATSC2se,0.0066631778820228004
AATSC3dv,0.03969037398022047
AATSC3pe,-0.001479527559055113
AATSC3se,-0.0014338870418165737
AATSC4dv,0.15748993474940995
AATSC4pe,-0.012495000000000008
AATSC4se,-0.015564940923920599
AATSC5dv,-0.32729651805801285
AATSC5pe,-0.020827522935779795
AATSC5se,-0.017521809551830508
AATSC6dv,-0.7287809372357479
AATSC6pe,-0.004693181818181776
AATSC6se,0.005759442131119572
AATSC7dv,-0.4968751446156695
AATSC7pe,-0.008291250000000003
AATSC7se,-0.002841307845689243
AATSC8dv,-0.15231102267059507
AATSC8pe,0.0016766666666666406
AATSC8se,0.0025276568651951105
AETA_eta,0.8743307573336747
ATSC0are,7.787799999999998
ATSC1are,-0.23044081632652907
ATSC2are,1.0844040816326568
ATSC3are,-0.09507755102040708
ATSC4are,-1.849248979591836
ATSC5are,-2.6581959183673436
ATSC6are,0.007461224489799774
ATSC7are,-0.49963265306122623
ATSC8are,-0.06380816326531003
BCUTZ-1h,16.01312285328227
BCUTZ-1l,5.700110123754676
BCUTc-1h,0.4498308782684196
BCUTc-1l,-0.5140560162138526
BCUTd-1h,4.043814371436316
BCUTd-1l,0.9715283058988777
BCUTi-1h,14.543681253146424
BCUTi-1l,10.319768399272135
BCUTm-1h,32.06654402752686
BCUTm-1l,11.711532850466972
BCUTp-1h,2.9545750013307988
BCUTp-1l,0.7514035438276091
BCUTs-1h,7.01457455598568
BCUTs-1l,0.2989357469059456
BCUTv-1h,24.44183130906837
BCUTv-1l,14.70098961768719
BalabanJ,1.3581865746076058
Diameter,15
ETA_beta,27.25
GATS1are,0.7114717892087624
GATS2are,0.902691253931588
GATS3are,0.9753741618477355
GATS4are,1.137741082205501
GATS5are,1.441421786275452
GATS6are,1.190747065923624
GATS7are,0.6179819718020493
GATS8are,0.7361668250340276
HybRatio,0.5882352941176471
Lipinski,True
LogEE_Dt,206.6869374100759
MATS1are,-0.028429584936519432
MATS2are,0.07182056685152646
MATS3are,-0.004710375788660306
MATS4are,-0.09696063073011632
MATS5are,-0.1534411268059591
MATS6are,0.0005334684319766305
MATS7are,-0.03929543645188643
MATS8are,-0.004460823339069074
MAXddssS,-3.503478862549254
MAXssCH2,1.0666030242453473
MAXsssCH,0.034324500330958685
MINddssS,-3.503478862549254
MINssCH2,-0.06307466196355116
MINsssCH,0.034324500330958685
NsssssAs,0
RotRatio,0.2222222222222222
SM1_Dzpe,1.6276009791921668
SM1_Dzse,1.594356091478482
SMR_VSA1,22.686060076000857
SMR_VSA2,0.0
SMR_VSA3,9.622004595302567
SMR_VSA4,0.0
SMR_VSA5,36.620610796369775
SMR_VSA6,32.910158705363905
SMR_VSA7,24.26546827384644
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,213.79752810578793
SpAD_Dzi,241.04247426405163
SpAD_Dzm,213.84683456284327
SpAD_Dzp,342.51611972740557
SpAD_Dzv,303.49086029110117
SpAbs_Dt,413.37387482015185
SpDiam_A,4.74929314419692
SpDiam_D,229.197524500208
SpMAD_Dt,16.53495499280607
SpMax_Dt,206.6869374100759
SsssssAs,0
VE1_Dzpe,4.910209491509213
VE1_Dzse,4.909309879016195
VE2_Dzpe,0.1964083796603685
VE2_Dzse,0.1963723951606478
VE3_Dzpe,2.5076073390655593
VE3_Dzse,2.5074241096300667
VMcGowan,266.27000000000027
VR1_Dzpe,143.86621459738004
VR1_Dzse,143.91458275752396
VR2_Dzpe,5.754648583895201
VR2_Dzse,5.756583310300958
VR3_Dzpe,5.8851745343055235
VR3_Dzse,5.8855106801571155
mZagreb1,7.618055555555555
mZagreb2,5.486111111111112
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,45
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.158934693877551
AATSC1are,-0.004518447378951551
AATSC2are,0.011414779806659545
AATSC3are,-0.0007486421340189534
AATSC4are,-0.015410408163265301
AATSC5are,-0.024387118517131594
AATSC6are,8.478664192954289e-05
AATSC7are,-0.0062454081632653275
AATSC8are,-0.000708979591836778
AETA_beta,1.09
BCUTdv-1h,6.022938997247106
BCUTdv-1l,0.6442333691440778
BCUTpe-1h,3.5370150756547307
BCUTpe-1l,2.242338640657271
BCUTse-1h,3.768303533825465
BCUTse-1l,2.441577501939566
ETA_alpha,11.8
ETA_dBeta,-5.25
ETA_eta_B,0.37057023955955515
ETA_eta_F,20.344587551323762
ETA_eta_L,7.046118908125604
ETA_eta_R,42.20285648466563
ETA_psi_1,0.5267857142857145
LabuteASA,147.89318837608525
LogEE_DzZ,106.59489275909104
LogEE_Dzi,120.4999540495183
LogEE_Dzm,106.61917677358883
LogEE_Dzp,170.32379118258666
LogEE_Dzv,151.42773067321608
PEOE_VSA1,14.373635638450576
PEOE_VSA2,4.794537184071822
PEOE_VSA3,13.139891848781026
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.841643245852019
PEOE_VSA7,37.107111519698464
PEOE_VSA8,19.13135364097311
PEOE_VSA9,18.109247404543613
SM1_Dzare,1.7753167695229957
SpAD_Dzpe,236.81946075708018
SpAD_Dzse,236.43390015496658
SpAbs_DzZ,212.15538524864508
SpAbs_Dzi,240.00988779582056
SpAbs_Dzm,212.20775247712635
SpAbs_Dzp,346.67127939219836
SpAbs_Dzv,305.3315041180377
SpDiam_Dt,297.51010015818514
SpMAD_DzZ,8.551901124231517
SpMAD_Dzi,9.641698970562066
SpMAD_Dzm,8.55387338251373
SpMAD_Dzp,13.700644789096224
SpMAD_Dzv,12.139634411644046
SpMax_DzZ,106.59489275909104
SpMax_Dzi,120.4999540495183
SpMax_Dzm,106.61917677358883
SpMax_Dzp,170.32379118258666
SpMax_Dzv,151.42773067321608
VE1_Dzare,4.910647504322074
VE2_Dzare,0.19642590017288294
VE3_Dzare,2.5076965395932396
VR1_Dzare,143.82929554863375
VR2_Dzare,5.75317182194535
VR3_Dzare,5.88491788067245
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47200000000000003
AETA_dBeta,-0.21
AETA_eta_B,0.014822809582382206
AETA_eta_F,0.8137835020529505
AETA_eta_L,0.28184475632502415
AETA_eta_R,1.6881142593866252
BCUTare-1h,3.581032324004637
BCUTare-1l,2.1884817878710776
ETA_beta_s,16.25
ETA_dPsi_A,0.18721428571428544
ETA_dPsi_B,0.0
ETA_eta_BR,0.6285702395595552
ETA_eta_FL,4.997524414687937
ETA_eta_RL,12.04364332281354
LogEE_Dzpe,118.42651041422576
LogEE_Dzse,118.24392001638527
PEOE_VSA10,5.749511833283905
PEOE_VSA11,6.606881964512918
PEOE_VSA12,10.023291153407584
PEOE_VSA13,5.907179729351506
SlogP_VSA1,9.458957818252138
SlogP_VSA2,58.17688597904278
SlogP_VSA3,19.554691291279454
SlogP_VSA4,0.0
SlogP_VSA5,25.683286491704038
SlogP_VSA6,29.160951749364216
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,234.9435746773668
SpAbs_Dzpe,235.45227593455877
SpAbs_Dzse,235.09464103812462
SpDiam_DzZ,165.89070869444137
SpDiam_Dzi,187.24245053346328
SpDiam_Dzm,165.93156754104714
SpDiam_Dzp,269.05260438729954
SpDiam_Dzv,235.38291958148727
SpMAD_Dzpe,9.472778430283206
SpMAD_Dzse,9.457356006198664
SpMax_Dzpe,118.42651041422576
SpMax_Dzse,118.24392001638527
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.65
AETA_eta_BR,0.025142809582382207
AETA_eta_FL,0.19990097658751746
AETA_eta_RL,0.48174573291254164
DetourIndex,2483
EState_VSA1,10.023291153407584
EState_VSA2,23.45138599853016
EState_VSA3,32.052788574134894
EState_VSA4,25.683286491704038
EState_VSA5,12.13273413692322
EState_VSA6,17.0326438677737
EState_VSA7,0.0
EState_VSA8,4.722094864452088
EState_VSA9,9.473725907600098
ETA_beta_ns,11.0
ETA_shape_p,0.0847457627118644
ETA_shape_x,0.07062146892655367
ETA_shape_y,0.20338983050847456
GhoseFilter,True
LogEE_Dzare,117.48347001173177
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,233.4523085909675
SpDiam_Dzpe,183.5132927076804
SpDiam_Dzse,183.18886071992452
SpMAD_Dzare,9.397742987094672
SpMax_Dzare,117.48347001173177
TopoPSA(NO),84.94
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.695028056187248
VSA_EState9,40.058450806362
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.44
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.027999999999999973
FilterItLogS,-3.153578389133293
SpDiam_Dzare,182.0835093667329
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6040816326530614
ETA_epsilon_2,0.8959999999999997
ETA_epsilon_3,0.44084507042253557
ETA_epsilon_4,0.5709090909090911
ETA_epsilon_5,0.8730769230769228
AETA_beta_ns_d,0.02
ETA_dEpsilon_A,0.1632365622305258
ETA_dEpsilon_B,0.03317254174397022
ETA_dEpsilon_C,-0.13006402048655558
ETA_dEpsilon_D,0.022923076923076935
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.88
MDEDescriptor,"0.0,0.0,0.0,0.0,14.959025953814795,12.854690591662788,0.0,1.3218021521667296,0.0,0.0,0.5503212081491045,0.9183859021684455,0.16666666666666669,0.0,0.0,0.0,0.0,0.1111111111111111,0.0"
APolDescriptor,55.03303199999997
BCUTDescriptor,"11.994322757832297,31.972072277554425,-0.3780945927908088,0.24126358670335615,4.890852352736014,11.55465818508219"
BPolDescriptor,40.14296799999999
TPSADescriptor,93.32
ALOGPDescriptor,"-1.3133999999999992,1.725019559999998,83.5637"
XLogPDescriptor,0.9590000000000001
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,368.14059306
ChiPathDescriptor,"17.70045984493289,12.043643322813542,11.013561411960646,8.726269008267732,6.795267468531807,4.770943731173576,3.0838973183925997,2.118379067501877,14.351157485808438,9.022106189219699,6.783599600179067,4.920504565670356,3.4208926861259115,1.8636719201461611,1.0079511122129405,0.6171308254858974"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.2874574785652649,0.2105488331724075,0.0,0.0,0.14433756729740646,0.14559010788524485,0.09532830578036823"
AtomCountDescriptor,49
BondCountDescriptor,27
SmallRingDescriptor,"3,1,3,1,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.005431600475402,0.20412414523193154,0.46631284272709594,0.10206207261596577,0.7176507056398419,0.025499585890087693,0.09091523453377923,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,6,0,5,5,0,0"
ZagrebIndexDescriptor,128.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"50.64454834418801,2.0257819337675205,23.465364642224856,13.593978063139277,6.3934832612625545"
FractionalPSADescriptor,0.25349011154765694
WienerNumbersDescriptor,"1775.0,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.8642562840865855,5.433414367194832,6.4382956196422105,1.376353352838669,1.7091216215075522,1.5883979911224013"
FractionalCSP3Descriptor,0.5882352941176471
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,9,0,0,4,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.753086419753085,9.273922571219869,5.736296296296296"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,2001.08
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.5882352941176471
AutocorrelationDescriptorMass,"35.7200588187077,38.22122699726423,48.098036856542905,46.54618055193352,41.48928107018874"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.729662229554221,-0.3982929749748969,-0.11073614505103756,0.3513431025756034,-0.24155901328471346"
EccentricConnectivityIndexDescriptor,626
AutocorrelationDescriptorPolarizability,"1703.6276282462077,1948.7702571497732,2644.263451852383,2386.9791981405056,2102.8904662142713"
