DLiP-ID,T0085U
ATSC4s,-56.160480980460164
ATSC4v,-320.54351339176634
ATSC5Z,137.7242455775234
ATSC5c,0.4194339478412514
ATSC5d,-0.1831425598335069
ATSC5i,14.84858932070387
ATSC5m,655.6162569438087
ATSC5p,3.6370247512097764
ATSC5s,58.12602613018845
ATSC5v,931.9939623283262
ATSC6Z,-126.80957336108219
ATSC6c,0.19773833359865284
ATSC6d,-7.9146722164412076
ATSC6i,-2.196402124459225
ATSC6m,-595.0769032414149
ATSC6p,-1.7152799514111192
ATSC6s,-39.25870042779513
ATSC6v,-512.6403653822003
ATSC7Z,-84.04682622268471
ATSC7c,-0.3553050881291022
ATSC7d,-3.2684703433922984
ATSC7i,-19.32549077174146
ATSC7m,-393.9261192018731
ATSC7p,-2.9988751163054572
ATSC7s,-52.20935946352179
ATSC7v,-530.828878396453
ATSC8Z,-30.828303850156097
ATSC8c,0.18508056036201406
ATSC8d,5.952133194588971
ATSC8i,15.649930990958755
ATSC8m,-137.97810875442272
ATSC8p,3.0186810349776985
ATSC8s,-1.4094693028095693
ATSC8v,241.103355439322
AXp-0d,0.7081385718004675
AXp-1d,0.44620223694780325
AXp-2d,0.2938244162771903
AXp-3d,0.18920554146530066
AXp-4d,0.12135173990103298
AXp-5d,0.08157089668285891
AXp-6d,0.05103427707056799
AXp-7d,0.032670789728933655
GATS1Z,0.7444558476959999
GATS1c,1.6155344121259212
GATS1d,0.9107845874633532
GATS1i,1.2511621606143106
GATS1m,0.7493254202077371
GATS1p,1.0144808124714673
GATS1s,0.5972405753879082
GATS1v,0.9128804447724015
GATS2Z,0.8591813946324744
GATS2c,0.9176413541098384
GATS2d,1.3883765055271406
GATS2i,1.2817113464892018
GATS2m,0.8694678837460601
GATS2p,1.1402147718003857
GATS2s,0.49516982205975946
GATS2v,1.0871371310615499
GATS3Z,1.0435982339955847
GATS3c,0.8645356336752691
GATS3d,1.1818607949423683
GATS3i,1.0317063479355304
GATS3m,1.046364290765227
GATS3p,1.0593321732455512
GATS3s,0.9393269827533052
GATS3v,1.0744782566129332
GATS4Z,1.0959671987561495
GATS4c,1.342182123562552
GATS4d,1.0492561295617693
GATS4i,1.0747262991704154
GATS4m,1.0907928205622
GATS4p,1.012656907988675
GATS4s,1.298216409302361
GATS4v,1.0034876783955533
GATS5Z,0.899730962571613
GATS5c,1.012830901043959
GATS5d,1.1119943404336612
GATS5i,0.9148644694927558
GATS5m,0.8961336714421848
GATS5p,0.8561247037316791
GATS5s,1.0328430675977762
GATS5v,0.8358146708565781
GATS6Z,1.0916503453301076
GATS6c,1.067496712224976
GATS6d,1.1113503209539701
GATS6i,1.0059302156990049
GATS6m,1.088342319394475
GATS6p,1.0315361189255645
GATS6s,1.2360095937186384
GATS6v,1.028522052647148
GATS7Z,1.0860736707788479
GATS7c,1.127993909600321
GATS7d,0.9883123894415216
GATS7i,1.017102588952077
GATS7m,1.0834076132592965
GATS7p,1.074037410938215
GATS7s,1.2799156878476876
GATS7v,1.0586285740636472
GATS8Z,1.0804236375829448
GATS8c,0.9664569861409826
GATS8d,0.8996931084896148
GATS8i,0.8478724716250434
GATS8m,1.0759691356517025
GATS8p,0.8846538915810779
GATS8s,1.1859680819840621
GATS8v,0.9591329917853978
MATS1Z,0.015321625995069511
MATS1c,-0.614085905520395
MATS1d,0.18062264414351517
MATS1i,-0.08461263621575493
MATS1m,0.01715140833379815
MATS1p,0.01955346330614364
MATS1s,-0.05001386146295682
MATS1v,0.03152509253022271
MATS2Z,-0.029452081167455978
MATS2c,0.05078774253909536
MATS2d,-0.18216465929714565
MATS2i,-0.15383167030994513
MATS2m,-0.03451161635712367
MATS2p,-0.13880665503487277
MATS2s,0.09618915138171222
MATS2v,-0.13527470576945513
MATS3Z,-0.09208598519166775
MATS3c,0.1658808966598602
MATS3d,-0.10242665352579898
MATS3i,0.008688287763368396
MATS3m,-0.09412555790594998
MATS3p,-0.09109574801145338
MATS3s,-0.06015787198412144
MATS3v,-0.11345504600665333
MATS4Z,-0.08151121686355864
MATS4c,-0.24046472125909815
MATS4d,-0.006288508444403345
MATS4i,-0.09488505232526237
MATS4m,-0.0790640414007173
MATS4p,-0.051646784470212495
MATS4s,-0.15222004673634162
MATS4v,-0.04204056735264785
MATS5Z,0.12293426811416507
MATS5c,0.11405054216586459
MATS5d,-0.002101442353615437
MATS5i,0.06415040119480685
MATS5m,0.12333400690871887
MATS5p,0.10609044494343504
MATS5s,0.1627300394061946
MATS5v,0.12625562581595584
MATS6Z,-0.11547073198233404
MATS6c,0.05485067360788469
MATS6d,-0.0926442465803481
MATS6i,-0.009680178276614352
MATS6m,-0.11419932608337159
MATS6p,-0.05104137264955238
MATS6s,-0.11212187078751727
MATS6v,-0.07084476420524297
MATS7Z,-0.0721722719937379
MATS7c,-0.09294407376086551
MATS7d,-0.03607939534563163
MATS7i,-0.08032138965035761
MATS7m,-0.07129095061977299
MATS7p,-0.08415402561443174
MATS7s,-0.1406151009066237
MATS7v,-0.06917970130302462
MATS8Z,-0.02904646493168306
MATS8c,0.05312215412694731
MATS8d,0.07209114740875175
MATS8i,0.07136868646835365
MATS8m,-0.027398350103988132
MATS8p,0.09294549322514828
MATS8s,-0.004165180383522542
MATS8v,0.03447640631551282
MAXaaN,4.002631427293976
MAXsOH,9.719751557383162
MINaaN,4.002631427293976
MINsOH,9.719751557383162
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,10
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,46.62550398529725
SpAD_D,546.7999253646956
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.9294860450176285
SssNH2,0
SsssAs,0
SsssCH,-1.8847428268385786
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,948
TMWC10,152.65190967671444
TSRW10,86.17007021013512
VE1_Dt,5.883247374596914
VE2_Dt,0.16342353818324762
VE3_Dt,3.0530427295164255
VR1_Dt,251.91036064461542
VR2_Dt,6.997510017905984
VR3_Dt,6.810007157965347
Xc-3dv,0.8954325261297856
Xc-4dv,0.0
Xc-5dv,0.10907113159549639
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.5072794607297353
Xch-7d,0.5459491019981862
Xp-0dv,19.463315110945906
Xp-1dv,11.583850618344503
Xp-2dv,8.53127288936487
Xp-3dv,5.990349036020626
Xp-4dv,4.104630483134711
Xp-5dv,2.693769803847255
Xp-6dv,1.457975431764213
Xp-7dv,0.8892031842426018
Xpc-4d,5.103644194473157
Xpc-5d,7.183826430005866
Xpc-6d,10.703348894519573
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,65
nFRing,0
nHBAcc,5
nHBDon,3
nHRing,2
nSpiro,0
naRing,3
piPC10,6.704031315927747
AATS0dv,8.548387096774194
AATS0pe,6.4119661290322565
AATS0se,7.836114838709675
AATS1dv,7.707692307692308
AATS1pe,6.5563769230769235
AATS1se,7.805434399999996
AATS2dv,6.1909090909090905
AATS2pe,6.4681809090909095
AATS2se,7.7838509454545415
AATS3dv,4.589403973509934
AATS3pe,6.356255629139076
AATS3se,7.786209139072846
AATS4dv,4.426751592356688
AATS4pe,6.341652866242035
AATS4se,7.824671898089171
AATS5dv,5.118421052631579
AATS5pe,6.385213157894737
AATS5se,7.861538605263158
AATS6dv,4.563758389261745
AATS6pe,6.4026590604026845
AATS6se,7.8506204832214745
AATS7dv,3.8354430379746836
AATS7pe,6.260465822784811
AATS7se,7.756273999999999
AATS8dv,3.75
AATS8pe,6.232277083333334
AATS8se,7.762917305555557
AATSC0Z,7.370447450572323
AATSC0c,0.024194833404330405
AATSC0d,0.5733610822060354
AATSC0i,1.5227977661364618
AATSC0m,34.972226690946925
AATSC0p,0.2255414653846681
AATSC0s,2.3499537518788287
AATSC0v,48.56448325544132
AATSC1Z,0.11292723925398271
AATSC1c,-0.01485770618001334
AATSC1d,0.1035619947170415
AATSC1i,-0.12884793341626868
AATSC1m,0.5998229403185852
AATSC1p,0.004410116767412974
AATSC1s,-0.11753026139082333
AATSC1v,1.5309998283102388
AATSC2Z,-0.21707501655472503
AATSC2c,0.0012288009697154368
AATSC2d,-0.10444612619430517
AATSC2i,-0.2342545239090251
AATSC2m,-1.206948070712321
AATSC2p,-0.03130665638170932
AATSC2s,0.22604005717949524
AATSC2v,-6.569546183225456
AATSC3Z,-0.6787149147893682
AATSC3c,0.0040134606596462655
AATSC3d,-0.05872745691229474
AATSC3i,0.013230505197608149
AATSC3m,-3.2917803484987345
AATSC3p,-0.02054586849681566
AATSC3s,-0.14136821697413246
AATSC3v,-5.50988568203544
AATSC4Z,-0.6007741405250635
AATSC4c,-0.005818003870482627
AATSC4d,-0.003605586007144894
AATSC4i,-0.14449074572065082
