DLiP-ID,T004CW
MPC8,132
MPC9,143
Mare,0.9796153846153847
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.18088768243304762
RPCG,0.13218686388792647
SIC0,0.2708234337246588
SIC1,0.5975244056472439
SIC2,0.7708808769450745
SIC3,0.8911532601605507
SIC4,0.9071941532834747
SIC5,0.9071941532834747
SaaN,4.605194338886376
SaaO,0
SaaS,0
Sare,50.940000000000005
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,80.27825822678462
TIC1,177.1198964345303
TIC2,228.50671838244318
TIC3,264.1582028368465
TIC4,268.91309033900984
TIC5,268.91309033900984
Vabc,336.1793718913085
WPol,42
apol,57.17382499999998
bpol,30.236174999999992
nRot,9
ABCGG,15.877569478308562
ATS0Z,1118.0
ATS0d,161.0
ATS0i,8585.931308061226
ATS0m,4403.600267000002
ATS0p,74.22973062122499
ATS0s,230.19444444444446
ATS0v,10896.784065796983
ATS1Z,1296.0
ATS1d,202.0
ATS1i,8105.0403750493
ATS1m,4889.767949000001
ATS1p,94.62416373000002
ATS1s,164.16666666666669
ATS1v,13681.681533265742
ATS2Z,1817.0
ATS2d,323.0
ATS2i,14893.848832894437
ATS2m,6693.547934999999
ATS2p,140.86516745333904
ATS2s,300.1944444444444
ATS2v,19839.9261251491
ATS3Z,2033.0
ATS3d,370.0
ATS3i,19502.895759580428
ATS3m,7373.8650020000005
ATS3p,165.94739037152698
ATS3s,321.05555555555554
ATS3v,22638.70465647044
ATS4Z,2090.0
ATS4d,373.0
ATS4i,22338.986021894358
ATS4m,7562.700365999999
ATS4p,165.94543899626197
ATS4s,367.80555555555566
ATS4v,22477.88525346553
ATS5Z,2043.0
ATS5d,349.0
ATS5i,21005.706281791376
ATS5m,7320.5897239999995
ATS5p,161.784621908074
ATS5s,400.7777777777778
ATS5v,22087.495121251428
ATS6Z,1781.0
ATS6d,320.0
ATS6i,20349.38245146268
ATS6m,6172.181857
ATS6p,159.18191682067797
ATS6s,343.9166666666667
ATS6v,20939.793151757392
ATS7Z,1569.0
ATS7d,289.0
ATS7i,21415.44710792807
ATS7m,5316.454446999999
ATS7p,143.03875811086598
ATS7s,350.8333333333333
ATS7v,18312.11508739044
ATS8Z,1270.0
ATS8d,237.0
ATS8i,18594.208218765314
ATS8m,4262.704696999998
ATS8p,113.801096868017
ATS8s,302.5
ATS8v,14442.327959756258
C1SP1,0
C1SP2,0
C1SP3,4
C2SP1,0
C2SP2,11
C2SP3,1
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.35
GGI10,0.11141720232629324
JGI10,0.006189844573682958
JGT10,0.3604416481556971
Kier1,21.702734839476815
Kier2,10.683760683760683
Kier3,5.757785467128028
MAXdO,11.542442318949874
MID_C,41.359818720420094
MID_N,10.176321500807948
MID_O,3.4367436132922338
MID_X,0.0
MID_h,13.61306511410018
MINdO,11.542442318949874
MPC10,132
MWC01,29.0
MWC02,4.919980925828125
MWC03,5.75890177387728
MWC04,6.637258031284457
MWC05,7.5126175446745105
MWC06,8.408493774492896
MWC07,9.302463660851988
MWC08,10.208211090842761
MWC09,11.112731440260855
MWC10,12.024400877577715
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,4
NaasC,2
NaasN,0
NdCH2,0
NddsN,1
NdsCH,0
NdssC,0
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.2494000000000014
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.3706380281276624
SRW05,0.0
SRW06,6.872128101338986
SRW07,0.0
SRW08,8.492695559815838
SRW09,0.0
SRW10,10.188628900078157
SaaCH,12.781292585330732
SaaNH,0
SaaSe,0
SaaaC,2.9381924567602784
SaasC,0.8690301584872295
SaasN,0
SdCH2,0
SddsN,-0.3405055079500423
SdsCH,0
SdssC,0
SdssS,0
SsCH3,4.1027760765908035
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.835451861300076
SssPH,0
SssSe,0
SsssB,0
SsssN,2.1385163398135494
SsssP,0
VE1_A,4.00978699930988
VE1_D,5.099917518223147
VE2_A,0.14851062960406963
VE2_D,0.1888858340082647
VE3_A,2.381989895538901
VE3_D,2.622476139712359
VR1_A,2977.2483159640465
VR1_D,164.13625896279012
VR2_A,110.26845614681653
VR2_D,6.07912070232556
VR3_A,8.992006542023514
VR3_D,6.0939487032059825
WPath,1992
Xc-3d,1.5942743587055037
Xc-4d,0.0
Xc-5d,0.4059570986683455
Xc-6d,0.0
Xp-0d,19.225403871315226
Xp-1d,13.075387400469412
Xp-2d,11.52311739020827
Xp-3d,8.944029042349449
Xp-4d,7.7065205952873095
Xp-5d,6.633919878295153
Xp-6d,4.731168905055567
Xp-7d,3.6700936982115953
ZMIC0,90.58550396322786
ZMIC1,48.720127403322294
ZMIC2,30.687643044981577
ZMIC3,24.934391843757417
ZMIC4,24.55096923217364
ZMIC5,24.55096923217364
nAcid,0
nAtom,52
nBase,2
nRing,3
piPC1,3.6635616461296463
piPC2,4.269697449699962
piPC3,4.927253685157205
piPC4,5.630315322774329
piPC5,6.318066806790422
piPC6,6.765471409219713
piPC7,7.28529233778144
piPC8,7.740922520775615
piPC9,8.17382001045827
AATS0Z,21.5
AATS0d,3.0961538461538463
AATS0i,165.11406361656205
AATS0m,84.6846205192308
AATS0p,1.427494819638942
AATS0s,4.426816239316239
AATS0v,209.55353972686504
AATS1Z,24.0
AATS1d,3.740740740740741
AATS1i,150.09334027869073
AATS1m,90.55125831481483
AATS1p,1.7522993283333337
AATS1s,3.040123456790124
AATS1v,253.3644728382545
AATS2Z,19.329787234042552
AATS2d,3.4361702127659575
AATS2i,158.44520034994082
AATS2m,71.20795675531913
AATS2p,1.4985656112057344
AATS2s,3.1935579196217487
AATS2v,211.0630438845649
AATS3Z,16.66393442622951
AATS3d,3.0327868852459017
AATS3i,159.85980130803628
AATS3m,60.44151640983607
AATS3p,1.3602245112420244
AATS3s,2.6316029143897994
AATS3v,185.56315292188884
AATS4Z,15.367647058823529
AATS4d,2.7426470588235294
AATS4i,164.25725016098792
AATS4m,55.60809092647058
AATS4p,1.2201870514431028
AATS4s,2.7044526143790857
AATS4v,165.27856804018774
AATS5Z,15.9609375
AATS5d,2.7265625
AATS5i,164.10708032649512
AATS5m,57.192107218749996
AATS5p,1.2639423586568281
AATS5s,3.1310763888888893
AATS5v,172.55855563477678
AATS6Z,14.023622047244094
AATS6d,2.5196850393700787
AATS6i,160.2313578855329
AATS6m,48.59985714173228
AATS6p,1.253400919847858
AATS6s,2.7080052493438322
AATS6v,164.88026103745977
AATS7Z,12.069230769230769
AATS7d,2.223076923076923
AATS7i,164.73420852252363
AATS7m,40.895803438461535
AATS7p,1.1002981393143538
AATS7s,2.6987179487179485
AATS7v,140.86242374915724
AATS8Z,11.441441441441441
AATS8d,2.135135135135135
AATS8i,167.51538935824607
AATS8m,38.402745018018
AATS8p,1.0252351069190722
AATS8s,2.725225225225225
AATS8v,130.11106270050684
AMID_C,1.5318451377933369
AMID_N,0.3769007963262203
AMID_O,0.12728680049230495
AMID_X,0.0
AMID_h,0.5041875968185252
ATS0dv,364.0
ATS0pe,320.9251999999999
ATS0se,396.48353199999985
ATS1dv,353.0
ATS1pe,351.3837
ATS1se,419.5009959999999
ATS2dv,510.0
ATS2pe,593.6336
ATS2se,722.9764919999998
ATS3dv,553.0
ATS3pe,745.3631
ATS3se,919.5622480000002
ATS4dv,546.0
ATS4pe,824.1989000000001
ATS4se,1026.0469039999998
ATS5dv,498.0
ATS5pe,794.3019000000002
ATS5se,981.9308480000001
ATS6dv,344.0
ATS6pe,768.2855
ATS6se,956.1021319999999
ATS7dv,296.0
ATS7pe,774.8480999999999
ATS7se,975.104476
ATS8dv,235.0
ATS8pe,662.5552
ATS8se,836.6291400000001
ATSC0Z,379.2307692307691
ATSC0c,0.7588516715408187
ATSC0d,28.519230769230774
ATSC0i,79.71990079188599
ATSC0m,1807.0289745192313
ATSC0p,11.367302445636053
ATSC0s,84.07852564102562
ATSC0v,2560.7910539316954
ATSC1Z,24.02958579881658
ATSC1c,-0.14353013709258292
ATSC1d,12.364644970414203
ATSC1i,-9.641753914860075
ATSC1m,109.7189075569527
ATSC1p,-0.14255810459273027
ATSC1s,-2.59116124260355
ATSC1v,-21.627642916867345
ATSC2Z,16.46745562130178
ATSC2c,-0.2559659763315212
ATSC2d,8.619082840236677
ATSC2i,12.120995015366084
ATSC2m,83.09645883062129
ATSC2p,2.214623887041128
ATSC2s,33.783797666009214
ATSC2v,398.1914838562311
ATSC3Z,57.34319526627218
ATSC3c,-0.1637821107991645
ATSC3d,12.031804733727812
ATSC3i,-11.905362409760022
ATSC3m,271.2972034548818
ATSC3p,-0.2405249434792298
ATSC3s,8.719078731097962
ATSC3v,186.1216785675451
ATSC4Z,188.85798816568047
ATSC4c,0.20256556672793286
ATSC4d,2.8150887573964476
ATSC4i,10.221731301588846
ATSC4m,896.5865549497041
ATSC4p,2.328098308269619
ATSC4s,12.111398750821829
ATSC4v,906.4409090798179
ATSC5Z,24.431952662721883
ATSC5c,0.08063643273774725
ATSC5d,-9.643491124260358
ATSC5i,24.936939577778496
ATSC5m,114.79182129881667
ATSC5p,1.809144937838127
ATSC5s,22.045488165680478
ATSC5v,320.9087011948271
ATSC6Z,-119.85207100591713
ATSC6c,-0.14700619223618583
ATSC6d,-12.46042899408284
ATSC6i,-22.411724474771127
ATSC6m,-574.938625787352
ATSC6p,-4.271358861327852
ATSC6s,-12.20193334976989
ATSC6v,-905.8837854792667
ATSC7Z,-44.230769230769226
ATSC7c,0.0402308752058697
ATSC7d,-3.8942307692307656
ATSC7i,-18.017833772181326
ATSC7m,-213.68847058653836
ATSC7p,-2.732592016927511
ATSC7s,-10.26575854700855
ATSC7v,-477.9637065698908
ATSC8Z,-13.857988165680482
ATSC8c,0.06229848319636565
ATSC8d,2.641642011834322
ATSC8i,-14.081138981278198
ATSC8m,-65.36995214681949
ATSC8p,-1.2341921344118933
ATSC8s,-17.83642546022354
ATSC8v,-214.89239804542524
AXp-0d,0.7120519952338973
AXp-1d,0.4508754276023935
AXp-2d,0.2954645484668787
AXp-3d,0.17537311847744017
AXp-4d,0.11009315136124728
AXp-5d,0.07057361572654418
AXp-6d,0.04549200870245737
AXp-7d,0.03033135287778178
GATS1Z,0.820593869731801
GATS1c,1.2714988756346892
GATS1d,0.711995204914962
GATS1i,1.3999988192316692
GATS1m,0.8284642792266053
GATS1p,1.119548703475253
GATS1s,0.5419867213062677
GATS1v,1.0379304672848795
GATS2Z,0.9113352898019078
GATS2c,1.474980907179772
GATS2d,1.0368143929068447
GATS2i,1.0752901229976664
GATS2m,0.9123323637932137
GATS2p,0.9122434031333386
GATS2s,0.3835014629814
GATS2v,0.903300982689066
GATS3Z,0.8686263425664219
GATS3c,1.116465325275299
GATS3d,0.9454362557067528
GATS3i,1.136305582369002
GATS3m,0.8729669971695507
GATS3p,1.0282693879292193
GATS3s,0.4790319229212919
GATS3v,0.9750640117358879
GATS4Z,0.7876140973630834
GATS4c,0.9710737328174035
GATS4d,1.0453472690492245
GATS4i,0.9420847349909275
GATS4m,0.7891427429266291
GATS4p,0.8955019953148535
GATS4s,0.7498570475555133
GATS4v,0.8461810457602126
GATS5Z,0.964493534482759
GATS5c,1.2367418610762873
GATS5d,1.1665648179366148
GATS5i,0.9067069449296234
GATS5m,0.9634467251533736
GATS5p,0.8965861344160422
GATS5s,0.8941332912417804
GATS5v,0.9078929998615066
GATS6Z,1.084862883518871
GATS6c,0.9778118878346247
GATS6d,1.0912653113236097
GATS6i,1.109071188138286
GATS6m,1.087333997653753
GATS6p,1.1768086668666877
GATS6s,1.0401474999080753
GATS6v,1.150748185773857
GATS7Z,1.0396551724137935
GATS7c,0.7811810482315866
GATS7d,0.8734996628455831
GATS7i,1.0011473839578142
GATS7m,1.039689023523269
GATS7p,1.0719702754807652
GATS7s,1.188007242923854
GATS7v,1.0584023286100712
GATS8Z,1.0401211556383974
GATS8c,0.8358692611361974
GATS8d,0.7733046600207759
GATS8i,0.9596152762275879
GATS8m,1.037000881021659
GATS8p,0.9906336683206575
GATS8s,1.414053298509603
GATS8v,0.9991641214716764
MATS1Z,0.06101720381639251
MATS1c,-0.18213599741898884
MATS1d,0.4174970655078544
MATS1i,-0.11646592413921332
MATS1m,0.05846903718973996
MATS1p,-0.012076583292256913
MATS1s,-0.029676927475459833
MATS1v,-0.008132884982222775
MATS2Z,0.024021406067929754
MATS2c,-0.1865953584647798
MATS2d,0.16718554970516902
MATS2i,0.08410987994830268
MATS2m,0.02543858148894642
MATS2p,0.10777500575069225
MATS2s,0.22227922296052835
MATS2v,0.0860187869164003
MATS3Z,0.0644498387257673
MATS3c,-0.09199263987335604
MATS3d,0.17981937366658193
MATS3i,-0.0636530742563622
MATS3m,0.06399170972589709
MATS3p,-0.009018747311289642
MATS3s,0.044200687525745776
MATS3v,0.03097892403161644
MATS4Z,0.1904128385634173
MATS4c,0.10206413601519967
MATS4d,0.03774146206021178
MATS4i,0.049025512930340756
MATS4m,0.18971057528034685
MATS4p,0.07830839724481757
MATS4s,0.055077427902448524
MATS4v,0.1353411271322672
MATS5Z,0.026172667342799185
MATS5c,0.04316858225164723
MATS5d,-0.1373693526635199
MATS5i,0.12707782627476155
MATS5m,0.025807099974725925
MATS5p,0.06465607249492115
MATS5s,0.10651922710378352
MATS5v,0.05090972168941194
MATS6Z,-0.12940218172525594
MATS6c,-0.07931920563544238
MATS6d,-0.17889360256131162
MATS6i,-0.11510869964088456
MATS6m,-0.13027347352296528
MATS6p,-0.15385381441399565
MATS6s,-0.05942144156596838
MATS6v,-0.14484315128074493
MATS7Z,-0.04665314401622719
MATS7c,0.021206186512936043
MATS7d,-0.05461901550910311
MATS7i,-0.09040570092638754
MATS7m,-0.04730161466135677
MATS7p,-0.09615621753696058
MATS7s,-0.04883890847866834
MATS7v,-0.07465875918865805
MATS8Z,-0.017118944502311658
MATS8c,0.03845926167844011
MATS8d,0.0433926846603853
MATS8i,-0.0827468367035707
MATS8m,-0.0169470228745088
MATS8p,-0.05086343939284691
MATS8s,-0.09938094007473598
MATS8v,-0.039312193176906526
MAXaaN,4.605194338886376
MINaaN,4.605194338886376
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.4788643611008
SpAD_D,308.913497072209
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.485167052881248
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,942
TMWC10,131.8850591196906
TSRW10,62.001628033266364
VE1_Dt,5.162297512195268
VE2_Dt,0.1911962041553803
VE3_Dt,2.634633507708881
VR1_Dt,155.29875413880262
VR2_Dt,5.751805708844541
VR3_Dt,6.038602480845577
Xc-3dv,0.7532406156783478
Xc-4dv,0.0
Xc-5dv,0.09761660732573178
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.19673563623996193
Xch-7d,0.38820722995951823
Xp-0dv,15.757625744733128
Xp-1dv,9.183002311078997
Xp-2dv,6.810962303035703
Xp-3dv,4.486412076393093
Xp-4dv,3.1448595782353532
Xp-5dv,2.248056665277452
Xp-6dv,1.357677642464626
Xp-7dv,0.8724092089167306
Xpc-4d,3.41122120180694
Xpc-5d,5.779889392438412
Xpc-6d,10.104321957279298
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,54
nFRing,1
nHBAcc,6
nHBDon,2
nHRing,1
nSpiro,0
naRing,3
piPC10,8.327806422184514
AATS0dv,7.0
AATS0pe,6.17163846153846
AATS0se,7.624683307692305
AATS1dv,6.537037037037037
AATS1pe,6.5071055555555555
AATS1se,7.768536962962961
AATS2dv,5.425531914893617
AATS2pe,6.315251063829788
AATS2se,7.691239276595742
AATS3dv,4.532786885245901
AATS3pe,6.1095336065573775
AATS3se,7.537395475409838
AATS4dv,4.014705882352941
AATS4pe,6.060286029411765
AATS4se,7.5444625294117635
AATS5dv,3.890625
AATS5pe,6.205483593750001
AATS5se,7.671334750000001
AATS6dv,2.7086614173228347
AATS6pe,6.049492125984251
AATS6se,7.528363244094487
AATS7dv,2.276923076923077
AATS7pe,5.960369999999999
AATS7se,7.500803661538462
AATS8dv,2.1171171171171173
AATS8pe,5.968965765765766
AATS8se,7.537199459459461
AATSC0Z,7.292899408284021
AATSC0c,0.014593301375784974
AATSC0d,0.5484467455621302
AATSC0i,1.5330750152285768
AATSC0m,34.75055720229291
AATSC0p,0.21860197010838564
AATSC0s,1.6168947238658773
AATSC0v,49.24598180637876
AATSC1Z,0.44499232960771445
AATSC1c,-0.0026579655017144985
AATSC1d,0.22897490685952226
AATSC1i,-0.17855099842333472
AATSC1m,2.03183162142505
AATSC1p,-0.002639964899865375
AATSC1s,-0.0479844674556213
AATSC1v,-0.4005119058679138
AATSC2Z,0.17518569809895512
AATSC2c,-0.0027230423013991614
AATSC2d,0.09169237064081572
AATSC2i,0.12894675548261791
AATSC2m,0.8840048811768222
AATSC2p,0.023559828585543917
AATSC2s,0.3594021028298853
AATSC2v,4.23607961549182
AATSC3Z,0.470026190707149
AATSC3c,-0.0013424763180259385
AATSC3d,0.09862135027645748
AATSC3i,-0.09758493778491821
AATSC3m,2.22374756930231
AATSC3p,-0.0019715159301576216
AATSC3s,0.07146785845162264
AATSC3v,1.525587529242173
AATSC4Z,1.388661677688827
AATSC4c,0.0014894526965289181
AATSC4d,0.020699182039679763
AATSC4i,0.07515978898227094
AATSC4m,6.592548198159589
AATSC4p,0.017118369913747197
AATSC4s,0.08905440257957227
AATSC4v,6.665006684410425
AATSC5Z,0.19087463017751471
AATSC5c,0.0006299721307636504
AATSC5d,-0.07533977440828404
AATSC5i,0.1948198404513945
AATSC5m,0.8968111038970052
AATSC5p,0.014133944826860367
