DLiP-ID,I000V1
AATSC4s,-0.16046612144912242
AATSC4v,-1.1960382942084942
AATSC5Z,-0.6150797280404892
AATSC5c,0.00038367066975626425
AATSC5d,-0.010625323942803135
AATSC5i,0.11681652500319291
AATSC5m,-2.9212280080693165
AATSC5p,0.006354614760610551
AATSC5s,-0.20239956926193545
AATSC5v,-1.2245500994901637
AATSC6Z,-0.5523263894250816
AATSC6c,0.00019166294697060696
AATSC6d,-0.02932501505628734
AATSC6i,0.048914514003924166
AATSC6m,-2.5384172872262973
AATSC6p,-0.0024003712830419953
AATSC6s,-0.04846151338422444
AATSC6v,-2.5499131938833566
AATSC7Z,-0.42159954505505876
AATSC7c,-0.0008527020706186907
AATSC7d,-0.07107037614197824
AATSC7i,-0.14640551079785033
AATSC7m,-1.9648683768989617
AATSC7p,-0.014672745398959474
AATSC7s,0.013924636614369303
AATSC7v,-3.1380071468702546
AATSC8Z,-0.5574750035522253
AATSC8c,0.0004146217124274993
AATSC8d,-0.04721842071807296
AATSC8i,-0.007922850851798297
AATSC8m,-2.6650424587620267
AATSC8p,-0.007372721626266616
AATSC8s,-0.02421646429369714
AATSC8v,-2.5182470250261666
ATS0are,363.92470000000003
ATS1are,385.904
ATS2are,676.0820000000001
ATS3are,910.9898999999998
ATS4are,988.65
ATS5are,997.1168999999998
ATS6are,955.0000000000001
ATS7are,974.03
ATS8are,966.0449
ATSC0dv,241.9310344827586
ATSC0pe,8.11165689655172
ATSC0se,5.2346855862068935
ATSC1dv,79.27942925089178
ATSC1pe,0.018547057074916377
ATSC1se,-0.12852532342449496
ATSC2dv,83.71462544589771
ATSC2pe,0.6497526753864508
ATSC2se,0.3844113912009506
ATSC3dv,98.03804994054694
ATSC3pe,2.3578168846611174
ATSC3se,1.1681706420927465
ATSC4dv,-10.123662306777643
ATSC4pe,-0.17766608204517587
ATSC4se,-0.729859673008326
ATSC5dv,-76.95243757431628
ATSC5pe,-1.4500461355528973
ATSC5se,-0.6113940594530357
ATSC6dv,-59.5410225921522
ATSC6pe,-0.24862348394767572
ATSC6se,0.10292771938168752
ATSC7dv,-67.0154577883472
ATSC7pe,-0.7779993162901341
ATSC7se,-0.402823644470867
ATSC8dv,-87.22473246135556
ATSC8pe,-1.3953628715814517
ATSC8se,-0.633594762187871
AXp-0dv,0.5629149973255088
AXp-1dv,0.31317441786231986
AXp-2dv,0.1654216944004202
AXp-3dv,0.08876865799728678
AXp-4dv,0.04856428583355914
AXp-5dv,0.027505158015525125
AXp-6dv,0.014884495197731046
AXp-7dv,0.008372692119384186
BertzCT,1141.7994603750576
ECIndex,796
ETA_eta,29.436485253859512
GATS1dv,0.4248602725386471
GATS1pe,0.5823189234598183
GATS1se,0.5896828210786877
GATS2dv,0.679543978842012
GATS2pe,0.6756583030112122
GATS2se,0.6436771182994523
GATS3dv,0.8063080718974392
GATS3pe,0.764030845993458
GATS3se,0.7667159861896988
GATS4dv,1.0947347827350045
GATS4pe,1.129347600817704
GATS4se,1.2302770258030549
GATS5dv,1.2595770107885274
GATS5pe,1.3239626510579068
GATS5se,1.401227438807472
GATS6dv,1.099996853203809
GATS6pe,0.9903491764657507
GATS6se,1.0228465696036118
GATS7dv,1.0397321649893412
GATS7pe,0.8845784895092412
GATS7se,0.8745551436807922
GATS8dv,1.1209728168498958
GATS8pe,1.0728146946994879
GATS8se,1.0470866647923782
LogEE_A,4.39532323473763
LogEE_D,193.54332157846613
MATS1dv,0.31157821933940216
MATS1pe,0.0021740202959602867
MATS1se,-0.02334512815841888
MATS2dv,0.18582921576080066
MATS2pe,0.04301725973453868
MATS2se,0.03943754617809522
MATS3dv,0.15880689697679432
MATS3pe,0.11391129228570922
MATS3se,0.08745446033827921
MATS4dv,-0.01545875124374496
MATS4pe,-0.008091392966336118
MATS4se,-0.05150828711244565
MATS5dv,-0.1182589977487355
MATS5pe,-0.06646234227358895
MATS5se,-0.043424418182716695
MATS6dv,-0.09268980734203083
MATS6pe,-0.011543562212554495
MATS6se,0.007405408516572248
MATS7dv,-0.0997896555875833
MATS7pe,-0.0345518861552432
MATS7se,-0.027722121993429844
MATS8dv,-0.13151610335405872
MATS8pe,-0.06274923844406148
MATS8se,-0.04415214893945733
MAXaaCH,1.8577346714910192
MAXaaNH,2.8688993276074943
MAXaaaC,0.47403711464896814
MAXaasC,0.6035761294337787
MAXdssC,-0.07942253176650649
MAXsCH3,2.057289820185293
MAXsssN,1.7453148883009995
MDEC-12,2.3173631716613032
MDEC-13,1.2138088757570633
MDEC-22,19.0395220494205
MDEC-23,27.47528436286125
MDEC-33,10.362825869877717
MDEN-23,0.31622776601683794
MDEN-33,0.33333333333333337
MDEO-11,0.5436901865014462
MINaaCH,1.273260587866919
MINaaNH,2.8688993276074943
MINaaaC,0.13319401819218002
MINaasC,-0.5410091816473279
MINdssC,-0.7308478019562072
MINsCH3,2.057289820185293
MINsssN,1.5619491685563114
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.511904761904762
SM1_Dzi,1.5488545075243887
SM1_Dzm,1.543086245660115
SM1_Dzp,-6.799632915426464
SM1_Dzv,-2.701616984205071
SddssSe,0
SpAD_Dt,668.2569462311924
SpAbs_A,42.153186163197724
SpAbs_D,387.0866431569325
SpMAD_A,1.3172870675999289
SpMAD_D,12.096457598654135
SpMax_A,2.4848204936452594
SpMax_D,193.54332157846613
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,73.48
TpiPC10,8.55824216017589
VAdjMat,6.129283016944966
VE1_DzZ,5.570963930121466
VE1_Dzi,5.568037157424273
VE1_Dzm,5.571069010689641
VE1_Dzp,5.583401758890865
VE1_Dzv,5.5853566624302715
VE2_DzZ,0.1740926228162958
VE2_Dzi,0.17400116116950853
VE2_Dzm,0.17409590658405127
VE2_Dzp,0.17448130496533953
VE2_Dzv,0.17454239570094598
VE3_DzZ,2.880718906244592
VE3_Dzi,2.880193406203513
VE3_Dzm,2.8807377682545567
VE3_Dzp,2.8829490346572877
VE3_Dzv,2.883299101063172
VR1_DzZ,211.5319901331967
VR1_Dzi,212.02438264644442
VR1_Dzm,211.5052357040221
VR1_Dzp,211.06094989824598
VR1_Dzv,210.36733429757982
VR2_DzZ,6.610374691662397
VR2_Dzi,6.625761957701388
VR2_Dzm,6.609538615750691
VR2_Dzp,6.595654684320187
VR2_Dzv,6.573979196799369
VR3_DzZ,6.517527050439198
VR3_Dzi,6.519852090347493
VR3_Dzm,6.517400563087371
VR3_Dzp,6.515297763646125
VR3_Dzv,6.512006023376254
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03608439182435161
Xch-6dv,0.15387383037528488
Xch-7dv,0.19438385452028556
Xpc-4dv,1.9197854330929902
Xpc-5dv,2.757988628640712
Xpc-6dv,3.6273512626625712
Zagreb1,168.0
Zagreb2,201.0
fragCpx,233.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,16
nBondsD,3
nBondsM,19
nBondsO,35
nBondsS,42
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,1
AATS0are,6.274563793103448
AATS1are,6.3262950819672135
AATS2are,6.260018518518519
AATS3are,6.15533716216216
AATS4are,6.297133757961784
AATS5are,6.391774999999998
AATS6are,6.201298701298702
AATS7are,6.049875776397515
AATS8are,6.0757540880503145
AATSC0dv,4.171224732461355
AATSC0pe,0.13985615338882276
AATSC0se,0.09025319976218782
AATSC1dv,1.2996627746047833
AATSC1pe,0.0003040501159822357
AATSC1se,-0.002106972515155655
AATSC2dv,0.7751354207953491
AATSC2pe,0.00601622847580047
AATSC2se,0.003559364733342135
AATSC3dv,0.662419256355047
AATSC3pe,0.01593119516662917
AATSC3se,0.007893044879005044
AATSC4dv,-0.06448192552087671
AATSC4pe,-0.0011316310958291457
AATSC4se,-0.004648787726167681
AATSC5dv,-0.4932848562456172
AATSC5pe,-0.009295167535595495
AATSC5se,-0.003919192688801511
AATSC6dv,-0.38663001683215714
AATSC6pe,-0.0016144382074524397
AATSC6se,0.000668361814166802
AATSC7dv,-0.41624507943072797
AATSC7pe,-0.004832293890000833
AATSC7se,-0.002502010214104764
AATSC8dv,-0.5485832230273935
AATSC8pe,-0.008775867116864476
AATSC8se,-0.003984872718162711
AETA_eta,0.9198901641831098
ATSC0are,8.836422413793098
ATSC1are,-0.08116150416170896
ATSC2are,0.6584134363852592
ATSC3are,2.244820392390012
ATSC4are,-0.4884089476813249
ATSC5are,-1.2860947681331625
ATSC6are,0.04930772889417709
ATSC7are,-0.8384639417360307
ATSC8are,-1.4219631688466114
BCUTZ-1h,9.004071444571306
BCUTZ-1l,5.675330097321635
BCUTc-1h,0.46786273337120693
BCUTc-1l,-0.40820512820003646
BCUTd-1h,3.286313768778603
BCUTd-1l,0.9762359700865298
BCUTi-1h,17.42477328394793
BCUTi-1l,10.936546179124072
BCUTm-1h,19.000142914256735
BCUTm-1l,11.687194590276816
BCUTp-1h,2.013483051433282
BCUTp-1l,0.5458488310675644
BCUTs-1h,8.001922023855428
BCUTs-1l,1.2345453662393018
BCUTv-1h,20.913566455599486
BCUTv-1l,13.304118867729766
BalabanJ,1.4039158766719018
Diameter,15
ETA_beta,39.5
GATS1are,0.5903914634629063
GATS2are,0.6741447498570494
GATS3are,0.7737006322192536
GATS4are,1.1545932379775732
GATS5are,1.3342392849705353
GATS6are,0.9751949021199041
GATS7are,0.8701904964899357
GATS8are,1.068170490089289
HybRatio,0.32
Lipinski,True
LogEE_Dt,334.1284731155962
MATS1are,-0.008733167243821373
MATS2are,0.04001533476599962
MATS3are,0.09955690995011993
MATS4are,-0.020419047725571744
MATS5are,-0.05411278649238651
MATS6are,0.0021015794039868124
MATS7are,-0.0341829893256657
MATS8are,-0.05870062810248995
MAXssCH2,0.9372698060450584
MAXsssCH,-0.26123593264466316
MINssCH2,0.26623551272360824
MINsssCH,-0.26123593264466316
NsssssAs,0
RotRatio,0.17142857142857143
SM1_Dzpe,1.6190119046886822
SM1_Dzse,1.4797733799930697
SMR_VSA1,18.774026599890284
SMR_VSA2,0.0
SMR_VSA3,14.783797982648164
SMR_VSA4,0.0
SMR_VSA5,32.22804289761661
SMR_VSA6,19.634269217737724
SMR_VSA7,71.67190394374585
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,325.6721047040687
SpAD_Dzi,316.35842426313866
SpAD_Dzm,325.56765558717996
SpAD_Dzp,424.4773249144613
SpAD_Dzv,388.6498517342153
SpAbs_Dt,668.2569462311925
SpDiam_A,4.911497742487228
SpDiam_D,283.1063653851535
SpMAD_Dt,20.883029569724762
SpMax_Dt,334.1284731155962
SsssssAs,0
VE1_Dzpe,5.570225480064828
VE1_Dzse,5.5710264752245395
VE2_Dzpe,0.17406954625202586
VE2_Dzse,0.17409457735076686
VE3_Dzpe,2.8805863440861845
VE3_Dzse,2.8807301331620097
VMcGowan,325.98000000000116
VR1_Dzpe,211.61101394773664
VR1_Dzse,211.53290947461682
VR2_Dzpe,6.61284418586677
VR2_Dzse,6.6104034210817755
VR3_Dzpe,6.517900559227936
VR3_Dzse,6.517531396540333
mZagreb1,10.222222222222223
mZagreb2,7.166666666666665
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,10
nBondsKS,51
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.15235211058263962
AATSC1are,-0.00133051646166736
AATSC2are,0.006096420707270918
AATSC3are,0.015167705353986566
AATSC4are,-0.0031108850170785025
AATSC5are,-0.008244197231622837
AATSC6are,0.0003201800577543967
AATSC7are,-0.00520785056978901
AATSC8are,-0.008943164583940953
AETA_beta,1.234375
BCUTdv-1h,7.004065317473909
BCUTdv-1l,0.9879350181643398
BCUTpe-1h,3.988681511845681
BCUTpe-1l,2.223821917555566
BCUTse-1h,4.009967246848178
BCUTse-1l,2.4196083106688064
ETA_alpha,14.98571428571429
ETA_dBeta,-1.5
ETA_eta_B,0.40697450932555235
ETA_eta_F,33.562906393976874
ETA_eta_L,7.788085701665212
ETA_eta_R,62.99939164783638
ETA_psi_1,0.5547329455314652
LabuteASA,185.55762342660825
LogEE_DzZ,162.83415160643722
LogEE_Dzi,158.12288069315963
LogEE_Dzm,162.78411980307897
LogEE_Dzp,210.96373128558815
LogEE_Dzv,193.81837268256916
PEOE_VSA1,14.783797982648164
PEOE_VSA2,14.383611552215466
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,44.030848719389084
PEOE_VSA7,30.686289896772447
PEOE_VSA8,48.33933004227682
PEOE_VSA9,5.563451491696996
SM1_Dzare,1.8043900169108715
SpAD_Dzpe,323.3682443692336
SpAD_Dzse,326.0704078816352
SpAbs_DzZ,324.3491880374022
SpAbs_Dzi,315.00317656905474
SpAbs_Dzm,324.2174551222274
SpAbs_Dzp,428.7270954866029
SpAbs_Dzv,390.3383623493436
SpDiam_Dt,462.44945473030947
SpMAD_DzZ,10.177253272002147
SpMAD_Dzi,9.886200758223083
SpMAD_Dzm,10.173989237099374
SpMAD_Dzp,13.264916403576915
SpMAD_Dzv,12.145307866694228
SpMax_DzZ,162.83415160643722
SpMax_Dzi,158.12288069315963
SpMax_Dzm,162.78411980307897
SpMax_Dzp,210.96373128558815
SpMax_Dzv,193.81837268256916
VE1_Dzare,5.569098562842745
VE2_Dzare,0.1740343300888358
VE3_Dzare,2.8803840127379656
VR1_Dzare,211.71546613110797
VR2_Dzare,6.616108316597124
VR3_Dzare,6.518394042108911
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46830357142857154
AETA_dBeta,-0.046875
AETA_eta_B,0.01271795341642351
AETA_eta_F,1.0488408248117773
AETA_eta_L,0.24337767817703787
AETA_eta_R,1.968730988994887
BCUTare-1h,4.107726965667319
BCUTare-1l,2.1741459239656415
ETA_beta_s,20.5
ETA_dPsi_A,0.15926705446853473
ETA_dPsi_B,0.0
ETA_eta_BR,0.7509745093255523
ETA_eta_FL,7.719153351382332
ETA_eta_RL,15.507239053047543
LogEE_Dzpe,161.67637182645896
LogEE_Dzse,163.03306706133782
PEOE_VSA10,5.817220841045895
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,17.59760440506795
SlogP_VSA1,0.0
SlogP_VSA2,58.0575124346018
SlogP_VSA3,4.794537184071822
SlogP_VSA4,5.817220841045895
SlogP_VSA5,46.902179420006284
SlogP_VSA6,54.727780119305955
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,320.2275824345013
SpAbs_Dzpe,321.95160895263103
SpAbs_Dzse,324.77560617414133
SpDiam_DzZ,241.8914814283132
SpDiam_Dzi,233.880986693762
SpDiam_Dzm,241.85293695617221
SpDiam_Dzp,317.5885192460612
SpDiam_Dzv,291.9568181326651
SpMAD_Dzpe,10.10525763653855
SpMAD_Dzse,10.1897002463011
SpMax_Dzpe,161.67637182645896
SpMax_Dzse,163.03306706133782
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.640625
AETA_eta_BR,0.02346795341642351
AETA_eta_FL,0.24122354223069786
AETA_eta_RL,0.48460122040773573
DetourIndex,5148
EState_VSA1,17.507645516762338
EState_VSA2,29.443452670573834
EState_VSA3,30.59048664406442
EState_VSA4,12.841643245852019
EState_VSA5,12.263210640074686
EState_VSA6,34.06528773554739
EState_VSA7,18.19910120538483
EState_VSA8,11.907715720637832
EState_VSA9,0.0
ETA_beta_ns,19.0
ETA_shape_p,0.11916110581506192
ETA_shape_x,0.0
ETA_shape_y,0.3536701620591038
GhoseFilter,True
LogEE_Dzare,160.10080039305097
SlogP_VSA10,4.39041504767482
SlogP_VSA11,0.0
SpAbs_Dzare,318.6487411697044
SpDiam_Dzpe,239.99284270948766
SpDiam_Dzse,242.19679375277872
SpMAD_Dzare,10.007111951078166
SpMax_Dzare,160.10080039305097
TopoPSA(NO),73.48
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,14.349284729947504
VSA_EState9,64.81738193671916
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.59375
EState_VSA10,18.774026599890284
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03169642857142846
FilterItLogS,-5.605866460744261
SpDiam_Dzare,237.42824059239024
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6002463054187188
ETA_epsilon_2,0.8441964285714282
ETA_epsilon_3,0.44222222222222146
ETA_epsilon_4,0.5418650793650784
ETA_epsilon_5,0.8277056277056274
AETA_beta_ns_d,0.015625
ETA_dEpsilon_A,0.15802408319649736
ETA_dEpsilon_B,0.05838122605364038
ETA_dEpsilon_C,-0.09964285714285698
ETA_dEpsilon_D,0.016490800865800792
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.75
MDEDescriptor,"0.0,2.3173631716613032,1.2138088757570633,0.0,19.0395220494205,27.47528436286125,0.0,10.362825869877717,0.0,0.0,0.5436901865014462,0.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.33333333333333337"
APolDescriptor,67.59961799999998
BCUTDescriptor,"11.850000000000007,18.998408423829552,-0.28312389161074575,0.274847939125815,4.773539524447558,10.921789367521223"
BPolDescriptor,37.120382
TPSADescriptor,73.48
ALOGPDescriptor,"1.7719999999999991,3.139983999999997,115.41009999999999"
XLogPDescriptor,4.949000000000002
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,435.19582012
ChiPathDescriptor,"22.664561460070644,15.50723905304755,13.601557689872363,12.128220188497078,9.988668100337106,7.885198599957386,5.323821050121951,3.8678430905663412,18.01327991441628,10.961104625181195,8.10566302562059,6.036268743815502,4.322221439186764,2.9980622236922416,1.7414859381345325,1.1135680518780973"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.4172973289590084,0.6822679155568481,0.0,0.0,0.036084391824351615,0.15387383037528485,0.19438385452028556"
AtomCountDescriptor,58
BondCountDescriptor,35
SmallRingDescriptor,"4,3,3,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.8629958343388282,0.0,0.7082213196986864,0.0,0.8192334390813462,0.0,0.17608508613196863,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,11,3,4,4,0,0"
ZagrebIndexDescriptor,168.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.44
WeightedPathDescriptor,"65.34670601430199,2.042084562946937,20.35725539569141,7.724210159865144,10.070382510611463"
FractionalPSADescriptor,0.1688435334230434
WienerNumbersDescriptor,"2988.0,54.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.377406165758135,8.911020487239652,12.82168737446791,1.9197854330929904,2.757988628640711,3.303810502203049"
FractionalCSP3Descriptor,0.32
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,6,0,0,9,1,0,0,3,3,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"25.103673469387754,11.620158267388588,5.6444636678200695"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2729.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.32
AutocorrelationDescriptorMass,"36.90539214949493,37.907516508366406,54.26068065751822,61.751549528096106,62.12248118540429"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.65683029953311,-0.3154824211293382,-0.04931284393776176,0.19384910784506088,-0.2691824074115855"
EccentricConnectivityIndexDescriptor,796
AutocorrelationDescriptorPolarizability,"2193.7421827461503,2597.5834476326913,3654.919549430654,3836.829204686225,3626.546370496043"
