DLiP-ID,P000AB
Mpe,0.9885532591414941
Mse,1.0193795397728396
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,84.17820000000003
SdO,36.40638870828384
SdS,0
Spe,36.57647058823528
SsF,0
SsI,0
Sse,37.71704297159506
StN,0
fMF,0.4864864864864865
nBr,0
nCl,0
AMID,2.0320707546570773
BIC0,0.31955152568367984
BIC1,0.6152628310125842
BIC2,0.7415665921159658
BIC3,0.8577085802788036
BIC4,0.8903971662920355
BIC5,0.8903971662920355
CIC0,3.4247700776373646
CIC1,1.77323352633613
CIC2,1.0678317568737006
CIC3,0.41918310822505056
CIC4,0.23661858113955248
CIC5,0.23661858113955248
GGI1,6.0
GGI2,3.111111111111112
GGI3,1.625
GGI4,1.7688888888888892
GGI5,0.7638888888888888
GGI6,0.4669387755102041
GGI7,0.3038194444444445
GGI8,0.12295288485764674
GGI9,0.10687500000000001
JGI1,0.24999999999999997
JGI2,0.08888888888888892
JGI3,0.04642857142857143
JGI4,0.06099616858237548
JGI5,0.028292181069958844
JGI6,0.020301685891748
JGI7,0.015990497076023392
JGI8,0.008196858990509785
JGI9,0.009715909090909094
MIC0,20.20789000800901
MIC1,34.35485667706561
MIC2,40.78898200699983
MIC3,43.45157733635941
MIC4,43.6356023796616
MIC5,43.6356023796616
MPC2,35
MPC3,44
MPC4,55
MPC5,72
MPC6,73
MPC7,80
MPC8,87
MPC9,88
Mare,1.0016216216216218
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.16712877496149392
RPCG,0.16620212824322872
SIC0,0.34258551957996386
SIC1,0.6596123620117975
SIC2,0.7950203827681681
SIC3,0.919534147096748
SIC4,0.9545790000346831
SIC5,0.9545790000346831
SaaN,0
SaaO,0
SaaS,0
Sare,37.06000000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,66.03328165568865
TIC1,127.14013405383434
TIC2,153.23999952394422
TIC3,177.23999952394428
TIC4,183.9948870261077
TIC5,183.9948870261077
Vabc,268.54163495012875
WPol,35
apol,43.65789499999999
bpol,25.422105
nRot,3
ABCGG,13.722200949115201
ATS0Z,1150.0
ATS0d,133.0
ATS0i,5973.083974751335
ATS0m,4563.538525000002
ATS0p,62.47230557273501
ATS0s,230.74391289437588
ATS0v,8794.901780028667
ATS1Z,1324.0
ATS1d,165.0
ATS1i,5718.8918063503
ATS1m,5122.649240000001
ATS1p,77.24466063000001
ATS1s,115.66512345679013
ATS1v,11002.52751232566
ATS2Z,1802.0
ATS2d,254.0
ATS2i,10193.631003835324
ATS2m,6855.509483999997
ATS2p,114.57582732939598
ATS2s,284.8827160493827
ATS2v,16145.40889937055
ATS3Z,1973.0
ATS3d,281.0
ATS3i,13069.710113955158
ATS3m,7293.742411000001
ATS3p,133.979112242245
ATS3s,304.3827160493827
ATS3v,18180.062949785166
ATS4Z,1810.0
ATS4d,258.0
ATS4i,15370.897925496725
ATS4m,6500.191344999999
ATS4p,123.255592801584
ATS4s,347.12808641975306
ATS4v,16332.028459478088
ATS5Z,1599.0
ATS5d,219.0
ATS5i,12310.816579710656
ATS5m,5839.371768
ATS5p,103.86858427958398
ATS5s,290.375
ATS5v,14085.724392111088
ATS6Z,1350.0
ATS6d,180.0
ATS6i,10512.461114708005
ATS6m,4884.105064999999
ATS6p,89.91829269394299
ATS6s,280.19753086419746
ATS6v,12266.077568493049
ATS7Z,1084.0
ATS7d,161.0
ATS7i,9313.166198246432
ATS7m,3864.3854140000003
ATS7p,80.44669459764098
ATS7s,190.90740740740742
ATS7v,10776.256672721449
ATS8Z,845.0
ATS8d,135.0
ATS8i,9006.59589935919
ATS8m,2966.627879
ATS8p,65.06739237448998
ATS8s,258.11111111111114
ATS8v,8807.70292193814
C1SP1,0
C1SP2,0
C1SP3,1
C2SP1,0
C2SP2,11
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.13333333333333333
GGI10,0.06601367207427813
JGI10,0.008251709009284767
JGT10,0.5370624700282697
Kier1,16.84375
Kier2,6.857142857142857
Kier3,3.925619834710744
MAXdO,12.42117299697657
MID_C,31.03160509348579
MID_N,6.1629369916291274
MID_O,5.263475904401815
MID_X,0.0
MID_h,13.673951508969907
MINdO,11.564042714330707
MPC10,73
MWC01,24.0
MWC02,4.77912349311153
MWC03,5.6240175061873385
MWC04,6.51471269087253
MWC05,7.380879035564116
MWC06,8.273591798199632
MWC07,9.148358579620302
MWC08,10.042684117724416
MWC09,10.922064077951033
MWC10,11.81764900327686
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.4647000000000006
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.241747015059643
SRW05,0.0
SRW06,6.790097235513905
SRW07,0.0
SRW08,8.424419791263883
SRW09,0.0
SRW10,10.101887489959422
SaaCH,13.37457845243643
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.0741586619215595
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.20322435275763162
SdssS,0
SsCH3,1.654430088393382
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.242371948588128
SssPH,0
SssSe,0
SsssB,0
SsssN,1.4894411375661374
SsssP,0
VE1_A,4.130863731497849
VE1_D,4.621212515316904
VE2_A,0.18776653324990222
VE2_D,0.21005511433258653
VE3_A,2.206943881427232
VE3_D,2.3191144802269434
VR1_A,171.80943850388476
VR1_D,120.79509352461162
VR2_A,7.809519931994762
VR2_D,5.490686069300528
VR3_A,5.934843307310373
VR3_D,5.582553028521996
WPath,1076
Xc-3d,2.2036763823056527
Xc-4d,0.2041241452319315
Xc-5d,0.598461712529338
Xc-6d,0.10206207261596575
Xp-0d,15.742276208189782
Xp-1d,10.4543269253365
Xp-2d,10.152848740185892
Xp-3d,8.105017655818092
Xp-4d,6.357110985660969
Xp-5d,5.3397921722477895
Xp-6d,3.4308299744571653
Xp-7d,2.422382850204181
ZMIC0,70.92415901067012
ZMIC1,46.089174160276144
ZMIC2,31.884504106742657
ZMIC3,26.025471388690573
ZMIC4,25.392742620621895
ZMIC5,25.392742620621895
nAcid,0
nAtom,37
nBase,0
nRing,3
piPC1,3.5263605246161616
piPC2,4.1588830833596715
piPC3,4.61512051684126
piPC4,5.123963979403259
piPC5,5.671173191090573
piPC6,5.834993468904137
piPC7,6.163512152981109
piPC8,6.410996912427582
piPC9,6.497717230903835
AATS0Z,31.08108108108108
AATS0d,3.5945945945945947
AATS0i,161.43470202030633
AATS0m,123.3388790540541
AATS0p,1.6884406911550003
AATS0s,6.236321970118267
AATS0v,237.7000481088829
AATS1Z,33.94871794871795
AATS1d,4.230769230769231
AATS1i,146.63825144487947
AATS1m,131.34998051282054
AATS1p,1.980632323846154
AATS1s,2.965772396327952
AATS1v,282.1160900596323
AATS2Z,27.303030303030305
AATS2d,3.8484848484848486
AATS2i,154.4489546035655
AATS2m,103.87135581818178
AATS2p,1.735997383778727
AATS2s,4.31640478862701
AATS2v,244.62740756622046
AATS3Z,23.211764705882352
AATS3d,3.3058823529411763
AATS3i,153.76129545829596
AATS3m,85.80873424705884
AATS3p,1.5762248499087648
AATS3s,3.580973129992737
AATS3v,213.8830935268843
AATS4Z,19.25531914893617
AATS4d,2.74468085106383
AATS4i,163.52019069677368
AATS4m,69.15097175531915
AATS4p,1.311229710655149
AATS4s,3.6928519831888624
AATS4v,173.74498361146902
AATS5Z,20.766233766233768
AATS5d,2.844155844155844
AATS5i,159.8807348014371
AATS5m,75.83599698701299
AATS5p,1.3489426529816102
AATS5s,3.771103896103896
AATS5v,182.9314856118323
AATS6Z,20.76923076923077
AATS6d,2.769230769230769
AATS6i,161.73017099550776
AATS6m,75.1400779230769
AATS6p,1.3833583491375845
AATS6s,4.310731244064576
AATS6v,188.70888566912382
AATS7Z,18.372881355932204
AATS7d,2.7288135593220337
AATS7i,157.85027454654968
AATS7m,65.49805786440679
AATS7p,1.3635032982651014
AATS7s,3.235718769617075
AATS7v,182.64841818171948
AATS8Z,15.363636363636363
AATS8d,2.4545454545454546
AATS8i,163.756289079258
AATS8m,53.93868870909091
AATS8p,1.1830434977179998
AATS8s,4.692929292929294
AATS8v,160.140053126148
AMID_C,1.4105275042493541
AMID_N,0.2801334996195058
AMID_O,0.23924890474553706
AMID_X,0.0
AMID_h,0.6215432504077231
ATS0dv,322.44444444444446
ATS0pe,240.01950000000002
ATS0se,293.2886049999999
ATS1dv,261.3333333333333
ATS1pe,258.29510000000005
ATS1se,308.94618399999996
ATS2dv,477.6666666666667
ATS2pe,440.0296000000001
ATS2se,528.4209339999999
ATS3dv,418.66666666666663
ATS3pe,547.7820000000002
ATS3se,667.6631320000001
ATS4dv,382.0
ATS4pe,602.1564999999999
ATS4se,746.32406
ATS5dv,338.0
ATS5pe,490.15290000000005
ATS5se,608.2468860000001
ATS6dv,324.33333333333337
ATS6pe,430.99359999999996
ATS6se,528.173664
ATS7dv,216.0
ATS7pe,368.73019999999997
ATS7se,457.07976599999995
ATS8dv,227.0
ATS8pe,348.83480000000003
ATS8se,432.09979599999997
ATSC0Z,405.24324324324334
ATSC0c,0.7307859362066537
ATSC0d,25.729729729729737
ATSC0i,61.16371197468563
ATSC0m,1841.3959907027026
ATSC0p,10.958473252977562
ATSC0s,93.8958958958959
ATSC0v,1829.0549803856368
ATSC1Z,99.0679327976625
ATSC1c,-0.6037707908730745
ATSC1d,5.636230825420019
ATSC1i,-11.45653322715559
ATSC1m,427.2272590971517
ATSC1p,-1.080097144607704
ATSC1s,-19.519608635161692
ATSC1v,53.42071856370777
ATSC2Z,34.80934989043093
ATSC2c,0.4474047783479659
ATSC2d,-5.8692476260043795
ATSC2i,20.087624519559135
ATSC2m,162.82107012490934
ATSC2p,1.6110123769166917
ATSC2s,38.97258795331867
ATSC2v,98.29156365744595
ATSC3Z,-98.18042366691017
ATSC3c,-0.0897833632999015
ATSC3d,-7.216946676406135
ATSC3i,-40.14298194677571
ATSC3m,-457.82174093864074
ATSC3p,-4.5608998980534645
ATSC3s,-8.404844722099474
ATSC3v,-891.2015049082239
ATSC4Z,-106.94229364499634
ATSC4c,-0.2150583174810095
ATSC4d,-0.718772826880936
ATSC4i,5.832313556297651
ATSC4m,-469.7385701365961
ATSC4p,0.9620638923316653
ATSC4s,-29.15402808965121
ATSC4v,9.461232181355825
ATSC5Z,-18.560262965668358
ATSC5c,-0.049031710474239806
ATSC5d,-2.1672753834916
ATSC5i,-14.369366982524156
ATSC5m,-54.529738705624624
ATSC5p,-1.6262572403399917
ATSC5s,-18.00745465184904
ATSC5v,230.66777383231317
ATSC6Z,-123.26515704894084
ATSC6c,0.47369975016678567
ATSC6d,-2.7414170927684434
ATSC6i,30.100447411598182
ATSC6m,-559.9690464506937
ATSC6p,1.25671271416511
ATSC6s,-30.952733827421014
ATSC6v,-207.6054252804388
ATSC7Z,-97.27976625273921
ATSC7c,-0.5236655714913869
ATSC7d,-5.0825420014609195
ATSC7i,-15.903430541214282
ATSC7m,-442.7080473367422
ATSC7p,-3.8062151550705274
ATSC7s,-18.069229076423767
ATSC7v,-356.1992305633878
ATSC8Z,-21.983199415631837
ATSC8c,0.24154610779562385
ATSC8d,3.293644996347698
ATSC8i,1.0199845566687915
ATSC8m,-113.85341455807185
ATSC8p,0.7194556774605063
ATSC8s,34.58939463738011
ATSC8v,-172.283159950347
AXp-0d,0.7155580094631719
AXp-1d,0.4355969552223542
AXp-2d,0.29008139257673976
AXp-3d,0.18420494672313845
AXp-4d,0.11558383610292672
AXp-5d,0.07416378017010819
AXp-6d,0.046997670882974865
AXp-7d,0.030279785627552264
GATS1Z,0.8154646473974202
GATS1c,1.8775266650562012
GATS1d,0.9686489980607624
GATS1i,1.374491881720446
GATS1m,0.8009138452482768
GATS1p,1.251625124722985
GATS1s,0.7041670060795453
GATS1v,0.9065474288455864
GATS2Z,0.8398995962021171
GATS2c,0.8030494011006728
GATS2d,1.3037624140565311
GATS2i,0.9403196325524582
GATS2m,0.8336987169350467
GATS2p,0.881276438128114
GATS2s,0.5060865903012124
GATS2v,0.8724085903658115
GATS3Z,1.0905868229644797
GATS3c,1.0857397728282372
GATS3d,1.1851705388037563
GATS3i,1.3216741290682867
GATS3m,1.0842117838142773
GATS3p,1.2192202893518025
GATS3s,0.8924858933147041
GATS3v,1.1676387372748287
GATS4Z,1.2375545963066072
GATS4c,1.1694670886878296
GATS4d,1.0121580547112459
GATS4i,0.9448111811385881
GATS4m,1.2229789130893054
GATS4p,1.0147909995260218
GATS4s,1.3099752207418642
GATS4v,0.9635752079023807
GATS5Z,1.2436974789915962
GATS5c,1.006034739257016
GATS5d,1.1720233547964638
GATS5i,1.0598982313955592
GATS5m,1.2165718269770505
GATS5p,1.2216872948483855
GATS5s,1.3751390109183652
GATS5v,0.9457243262920932
GATS6Z,1.2054298642533934
GATS6c,0.6192380249565254
GATS6d,1.03322559793148
GATS6i,0.699953251009466
GATS6m,1.1988154368706665
GATS6p,0.9221108619395053
GATS6s,1.639614649296745
GATS6v,0.981917091808894
GATS7Z,1.1955154943333262
GATS7c,1.2967392352881075
GATS7d,1.090870246403646
GATS7i,1.1203913545387707
GATS7m,1.189328929315227
GATS7p,1.2652641301467535
GATS7s,1.0502787636465172
GATS7v,1.1276860043767645
GATS8Z,0.7526792535195894
GATS8c,0.5978741520983928
GATS8d,0.6487012987012984
GATS8i,0.8622441400455201
GATS8m,0.7851421708854046
GATS8p,0.6927442789848188
GATS8s,0.9083560924267944
GATS8v,1.0073374120281189
MATS1Z,0.23192866890345867
MATS1c,-0.7838248628404592
MATS1d,0.20782159017453145
MATS1i,-0.17770371273712968
MATS1m,0.2201146146366737
MATS1p,-0.09350824004337538
MATS1s,-0.1972248402066441
MATS1v,0.027708950839801485
MATS2Z,0.04815461538150606
MATS2c,0.3432165533834985
MATS2d,-0.1278806977336388
MATS2i,0.18411642598645006
MATS2m,0.04957026037161915
MATS2p,0.0824150665299545
MATS2s,0.2326860912894081
MATS2v,0.030126402368283515
MATS3Z,-0.1054610079325848
MATS3c,-0.053479641534814895
MATS3d,-0.12209589718240232
MATS3i,-0.2856923385139814
MATS3m,-0.10822610224402368
MATS3p,-0.18116874960298893
MATS3s,-0.03896421065435239
MATS3v,-0.21209574172721934
MATS4Z,-0.10387417378298833
MATS4c,-0.11583503476686183
MATS4d,-0.010995887716788855
MATS4i,0.037533658685253296
MATS4m,-0.10041137142116556
MATS4p,0.03455633963193404
MATS4s,-0.12221537038834827
MATS4v,0.0020360798711727963
MATS5Z,-0.022007937374083814
MATS5c,-0.03224020999687209
MATS5d,-0.0404752810214995
MATS5i,-0.11288982527244286
MATS5m,-0.014229748434333493
MATS5p,-0.07130995954266595
MATS5s,-0.0921545363854696
MATS5v,0.06059979609312708
MATS6Z,-0.17314618154954284
MATS6c,0.3689787389334923
MATS6d,-0.06064964447317385
MATS6i,0.2801350716154342
MATS6m,-0.17310323942592523
MATS6p,0.06527912497226024
MATS6s,-0.18764663053977246
MATS6v,-0.06461008400302387
MATS7Z,-0.15054157256122783
MATS7c,-0.4493798072296241
MATS7d,-0.1238783649052841
MATS7i,-0.16305972078935366
MATS7m,-0.1507717360988562
MATS7p,-0.21781761309036018
MATS7s,-0.12068206314704931
MATS7v,-0.12212819236401909
MATS8Z,-0.036493385232881
MATS8c,0.22235602285768016
MATS8d,0.08611535523300225
MATS8i,0.011218603431324185
MATS8m,-0.04159469090464922
MATS8p,0.0441665042723584
MATS8s,0.24781944831210828
MATS8v,-0.06336582638199166
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,-3.6590411233938007
SdssSe,0
SdsssP,0
SpAD_A,27.935180500212663
SpAD_D,202.4181208193513
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.3708964789619551
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,653
TMWC10,120.50308030250775
TSRW10,56.44997182990748
VE1_Dt,4.637644254207834
VE2_Dt,0.21080201155490155
VE3_Dt,2.3226638938426847
VR1_Dt,118.77063752567382
VR2_Dt,5.398665342076082
VR3_Dt,5.565651577869227
Xc-3dv,1.1195699095290483
Xc-4dv,0.05103103630798288
Xc-5dv,0.17909166797315654
Xc-6dv,0.017010345435994292
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.22565900991549848
Xch-7d,0.3920930506285792
Xp-0dv,12.722612272986693
Xp-1dv,8.168188040719112
Xp-2dv,6.759094769809045
Xp-3dv,4.787795373948653
Xp-4dv,3.357064714869604
Xp-5dv,2.466944417475926
Xp-6dv,1.5222625022782887
Xp-7dv,0.9732514127510433
Xpc-4d,4.3471289523356695
Xpc-5d,5.974497510584042
Xpc-6d,9.10069096137969
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,39
nFRing,1
nHBAcc,3
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,6.57751359211156
AATS0dv,8.714714714714715
AATS0pe,6.4870135135135145
AATS0se,7.926719054054051
AATS1dv,6.7008547008547
AATS1pe,6.622951282051283
AATS1se,7.921697025641024
AATS2dv,7.237373737373738
AATS2pe,6.667115151515152
AATS2se,8.006377787878787
AATS3dv,4.925490196078431
AATS3pe,6.444494117647061
AATS3se,7.85486037647059
AATS4dv,4.0638297872340425
AATS4pe,6.405920212765957
AATS4se,7.939617659574468
AATS5dv,4.3896103896103895
AATS5pe,6.365622077922079
AATS5se,7.89931020779221
AATS6dv,4.989743589743591
AATS6pe,6.630670769230768
AATS6se,8.125748676923077
AATS7dv,3.6610169491525424
AATS7pe,6.249664406779661
AATS7se,7.747114677966101
AATS8dv,4.127272727272727
AATS8pe,6.34245090909091
AATS8se,7.8563599272727265
AATSC0Z,10.952520087655225
AATSC0c,0.019750971248828478
AATSC0d,0.6953981008035064
AATSC0i,1.6530732966131252
AATSC0m,49.76745920818115
AATSC0p,0.29617495278317735
AATSC0s,2.537726916105295
AATSC0v,49.433918388801
AATSC1Z,2.540203405068269
AATSC1c,-0.015481302330078833
AATSC1d,0.14451873911333382
AATSC1i,-0.29375726223475873
AATSC1m,10.954545105055173
AATSC1p,-0.027694798579684717
AATSC1s,-0.5005027855169665
AATSC1v,1.3697620144540454
AATSC2Z,0.5274143922792565
AATSC2c,0.006778860277999483
AATSC2d,-0.08892799433339969
AATSC2i,0.3043579472660475
AATSC2m,2.4669859109834746
AATSC2p,0.024409278438131694
AATSC2s,0.5904937568684647
AATSC2v,1.4892661160219083
AATSC3Z,-1.155063807846002
AATSC3c,-0.0010562748623517823
AATSC3d,-0.08490525501654277
AATSC3i,-0.47227037584442016
AATSC3m,-5.3861381286898915
AATSC3p,-0.05365764585945253
AATSC3s,-0.09888052614234676
AATSC3v,-10.484723587155575
AATSC4Z,-1.1376839749467695
AATSC4c,-0.002287854441287335
AATSC4d,-0.007646519434903575
AATSC4i,0.062045888896783516
AATSC4m,-4.997218831240384
AATSC4p,0.010234722258847504
AATSC4s,-0.31014923499628944
AATSC4v,0.10065140618463644
AATSC5Z,-0.24104237617751115
AATSC5c,-0.0006367754607044131
AATSC5d,-0.02814643355183896
