DLiP-ID,T004AS
AATSC4v,-11.191473985640044
AATSC5Z,0.06692598516795119
AATSC5c,-0.00039843213297494274
AATSC5d,-0.039424894576123304
AATSC5i,-0.1368187823219879
AATSC5m,0.1935827568525514
AATSC5p,-0.029916550559634995
AATSC5s,0.07184324156205066
AATSC5v,-4.09531176764685
AATSC6Z,0.8505820316386432
AATSC6c,0.002450739619107237
AATSC6d,0.013695154710974022
AATSC6i,-0.12029473138302012
AATSC6m,3.971481440090536
AATSC6p,-0.010964906286973558
AATSC6s,0.08708862578626782
AATSC6v,1.2831879273867461
AATSC7Z,0.32463460740467515
AATSC7c,-0.00244837095589325
AATSC7d,0.052803264327539304
AATSC7i,0.04602675152730214
AATSC7m,1.673456884768775
AATSC7p,0.021322177970060842
AATSC7s,-0.06354283533383538
AATSC7v,5.1129531084359465
AATSC8Z,-0.49146516942696744
AATSC8c,-0.005412882976761726
AATSC8d,0.011659566063820778
AATSC8i,0.0631639341744781
AATSC8m,-2.11408425620715
AATSC8p,0.030021206903507073
AATSC8s,-0.22049644656365303
AATSC8v,3.6540933041297494
ATS0are,285.4146999999998
ATS1are,307.679
ATS2are,512.8789000000002
ATS3are,632.8400000000001
ATS4are,618.196
ATS5are,609.9209999999998
ATS6are,564.168
ATS7are,496.29600000000005
ATS8are,412.44700000000006
ATSC0dv,179.65217391304344
ATSC0pe,5.445097826086951
ATSC0se,3.558419217391304
ATSC1dv,51.971644612476354
ATSC1pe,-0.1780803402646497
ATSC1se,-0.2817036181474482
ATSC2dv,-4.561436672967865
ATSC2pe,0.46814948015122965
ATSC2se,0.39125737807183314
ATSC3dv,-110.75047258979207
ATSC3pe,-2.726510396975424
ATSC3se,-1.7040740037807185
ATSC4dv,-80.2797731568998
ATSC4pe,-0.8825560964083149
ATSC4se,0.09665180529300593
ATSC5dv,31.4820415879017
ATSC5pe,0.9427201323251402
ATSC5se,0.5178335954631381
ATSC6dv,56.0226843100189
ATSC6pe,1.1625631852551968
ATSC6se,0.3626097901701323
ATSC7dv,-5.553875236294898
ATSC7pe,-0.9434135160680535
ATSC7se,-0.9124199962192817
ATSC8dv,-18.058601134215507
ATSC8pe,-1.7477685727788268
ATSC8se,-1.2036276427221166
AXp-0dv,0.564214665827632
AXp-1dv,0.30470160475948754
AXp-2dv,0.15933664384680168
AXp-3dv,0.08886382896799862
AXp-4dv,0.047554431503529476
AXp-5dv,0.026166708670239097
AXp-6dv,0.014364636755968765
AXp-7dv,0.007979454324214678
BertzCT,873.2317505531286
ECIndex,650
ETA_eta,17.845922841789736
GATS1dv,0.5557614351403679
GATS1pe,0.810918626447004
GATS1se,0.8751651182018511
GATS2dv,0.9911127245347963
GATS2pe,0.8603610347560334
GATS2se,0.8484997391598101
GATS3dv,1.3334590854734927
GATS3pe,1.253449364870183
GATS3se,1.2589611276527675
GATS4dv,1.1346182415918264
GATS4pe,0.9612379466149489
GATS4se,0.8607793169495771
GATS5dv,0.8056433371807284
GATS5pe,0.7136910873930512
GATS5se,0.6826399280302724
GATS6dv,0.8094589086462527
GATS6pe,0.8452958180110995
GATS6se,0.901652173350381
GATS7dv,1.0828852147427575
GATS7pe,1.2104801671792793
GATS7se,1.2984257583115526
GATS8dv,1.1458709598185264
GATS8pe,1.3632726577493237
GATS8se,1.4356828218314426
LogEE_A,4.13781678344244
LogEE_D,151.9750413546246
MATS1dv,0.277236608583414
MATS1pe,-0.03134201285959242
MATS1se,-0.07586682481700907
MATS2dv,-0.014419227229811296
MATS2pe,0.04882605900420769
MATS2se,0.06244220662783146
MATS3dv,-0.2780166277546838
MATS3pe,-0.22581829882960583
MATS3se,-0.21596779792931145
MATS4dv,-0.20352141700133228
MATS4pe,-0.0738198384614515
MATS4se,0.01237055878034385
MATS5dv,0.07750949437783902
MATS5pe,0.07657757115456397
MATS5se,0.06436616053816376
MATS6dv,0.15099607683293426
MATS6pe,0.10338204193703503
MATS6se,0.04934198772517196
MATS7dv,-0.01734233702453192
MATS7pe,-0.09719420831943912
MATS7se,-0.14384065857985232
MATS8dv,-0.0690135961046655
MATS8pe,-0.2203744635964522
MATS8se,-0.2322298658214647
MAXaaCH,1.9821024029091656
MAXaaaC,1.0399945596798053
MAXaasC,0.979399655289252
MAXaasN,1.9448403326104444
MAXdssC,-0.7937449916273345
MAXsCH3,1.847644160432423
MAXssNH,3.024172759332495
MDEC-12,1.5866495362251383
MDEC-13,0.8727179943855413
MDEC-22,14.805961674875308
MDEC-23,18.16080276377492
MDEC-33,3.114072379553841
MDEN-22,0.4999999999999999
MDEN-23,0.20100756305184242
MDEO-11,0.4999999999999999
MDEO-12,0.2222222222222222
MINaaCH,1.9072940363141482
MINaaaC,1.011100022245405
MINaasC,0.7993108308138073
MINaasN,1.9448403326104444
MINdssC,-0.7937449916273345
MINsCH3,1.847644160432423
MINssNH,3.024172759332495
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1785714285714288
SM1_Dzi,1.1951513140078471
SM1_Dzm,1.1752972727426438
SM1_Dzp,-4.80142824756291
SM1_Dzv,-2.1549573189043634
SddssSe,0
SpAD_Dt,501.72427522029034
SpAbs_A,32.340628794248346
SpAbs_D,303.9500827092493
SpMAD_A,1.2936251517699338
SpMAD_D,12.15800330836997
SpMax_A,2.4233489140490363
SpMax_D,151.9750413546246
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,76.38
TpiPC10,8.405399702092618
VAdjMat,5.754887502163468
VE1_DzZ,4.910990612806202
VE1_Dzi,4.914788706967266
VE1_Dzm,4.910989569061022
VE1_Dzp,4.907230159030439
VE1_Dzv,4.905171113837925
VE2_DzZ,0.19643962451224808
VE2_Dzi,0.19659154827869063
VE2_Dzm,0.1964395827624409
VE2_Dzp,0.19628920636121755
VE2_Dzv,0.196206844553517
VE3_DzZ,2.5077664074666384
VE3_Dzi,2.5085394951224105
VE3_Dzm,2.507766194934102
VE3_Dzp,2.5070003921066193
VE3_Dzv,2.5065807098768618
VR1_DzZ,145.42063063568852
VR1_Dzi,145.05859662011449
VR1_Dzm,145.42074621766992
VR1_Dzp,145.6719349932421
VR1_Dzv,145.8994579779516
VR2_DzZ,5.816825225427541
VR2_Dzi,5.8023438648045795
VR2_Dzm,5.816829848706797
VR2_Dzp,5.8268773997296845
VR2_Dzv,5.835978319118064
VR3_DzZ,5.895921175736976
VR3_Dzi,5.893428507283887
VR3_Dzm,5.895921970548104
VR3_Dzp,5.897647804649288
VR3_Dzv,5.899208472371674
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.037267799624996496
Xch-6dv,0.11495829748776118
Xch-7dv,0.1451073236450236
Xpc-4dv,1.0495275300242002
Xpc-5dv,1.3940411503787307
Xpc-6dv,1.5991456232176684
Zagreb1,126.0
Zagreb2,144.0
fragCpx,129.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,27
nBondsS,31
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,2
AATS0are,6.204667391304343
AATS1are,6.409979166666666
AATS2are,6.331838271604941
AATS3are,6.204313725490198
AATS4are,6.120752475247525
AATS5are,5.864624999999998
AATS6are,5.93861052631579
AATS7are,6.0523902439024395
AATS8are,6.1559253731343295
AATSC0dv,3.905482041587901
AATSC0pe,0.11837169187145546
AATSC0se,0.07735693950850661
AATSC1dv,1.0827425960932573
AATSC1pe,-0.0037100070888468686
AATSC1se,-0.005868825378071838
AATSC2dv,-0.056314032999603275
AATSC2pe,0.005779623211743576
AATSC2se,0.004830338000886829
AATSC3dv,-1.0857889469587458
AATSC3pe,-0.026730494087994352
AATSC3se,-0.016706607880203124
AATSC4dv,-0.7948492391772257
AATSC4pe,-0.008738179172359554
AATSC4se,0.0009569485672574845
AATSC5dv,0.30271193834520865
AATSC5pe,0.009064616656972502
AATSC5se,0.004979169187145559
AATSC6dv,0.5897124664212516
AATSC6pe,0.012237507213212597
AATSC6se,0.003816945159685603
AATSC7dv,-0.06773018580847437
AATSC7pe,-0.0115050428788787
AATSC7se,-0.011127073124625388
AATSC8dv,-0.2695313602121718
AATSC8pe,-0.02608609810117652
AATSC8se,-0.01796459168241965
AETA_eta,0.7138369136715894
ATSC0are,5.809741304347825
ATSC1are,-0.3009691871455578
ATSC2are,0.5127794423440452
ATSC3are,-2.960256805293004
ATSC4are,-0.482884168241965
ATSC5are,0.9961261814744797
ATSC6are,1.0535842627599235
ATSC7are,-1.2148040642722118
ATSC8are,-1.9330949432892248
BCUTZ-1h,8.028797025433219
BCUTZ-1l,5.679067867491888
BCUTc-1h,0.4315399479541131
BCUTc-1l,-0.5243445785516709
BCUTd-1h,3.240958118731501
BCUTd-1l,0.9728788120519721
BCUTi-1h,14.552630649692507
BCUTi-1l,10.940263497097014
BCUTm-1h,16.014133281968995
BCUTm-1l,11.690870843597338
BCUTp-1h,2.006624754534798
BCUTp-1l,0.7415876417482435
BCUTs-1h,7.008293511722313
BCUTs-1l,1.3717339111243552
BCUTv-1h,20.906779099828658
BCUTv-1l,14.701168799079225
BalabanJ,1.3351429972007962
Diameter,16
ETA_beta,32.75
GATS1are,0.8416252538371646
GATS2are,0.8711709373341763
GATS3are,1.2696044699773021
GATS4are,0.9245461167705469
GATS5are,0.6912325353511183
GATS6are,0.850117569640936
GATS7are,1.236804156795164
GATS8are,1.3869962757564411
HybRatio,0.2631578947368421
Lipinski,True
LogEE_Dt,250.86213761014517
MATS1are,-0.049645722457895905
MATS2are,0.05012410417487821
MATS3are,-0.22978953881078595
MATS4are,-0.03785494593315202
MATS5are,0.07583715857460366
MATS6are,0.08781055190998446
MATS7are,-0.11729875996015433
MATS8are,-0.22844382284454148
MAXssCH2,0.7293458510585135
MINssCH2,0.11181783903187492
NsssssAs,0
RotRatio,0.2962962962962963
SM1_Dzpe,1.259715422276622
SM1_Dzse,1.1662733799930696
SMR_VSA1,14.637927532712576
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,0.0
SMR_VSA5,19.386399651764595
SMR_VSA6,18.97134255119644
SMR_VSA7,54.3553410456928
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,231.3228922060975
SpAD_Dzi,230.2047863242087
SpAD_Dzm,231.38645175720922
SpAD_Dzp,346.2364800132368
SpAD_Dzv,296.0792081438791
SpAbs_Dt,501.72427522029017
SpDiam_A,4.731259375203585
SpDiam_D,236.41757108931614
SpMAD_Dt,20.068971008811612
SpMax_Dt,250.86213761014517
SsssssAs,0
VE1_Dzpe,4.911476849211493
VE1_Dzse,4.910925741234451
VE2_Dzpe,0.1964590739684597
VE2_Dzse,0.19643702964937806
VE3_Dzpe,2.5078654124076203
VE3_Dzse,2.507753197911718
VMcGowan,259.1400000000001
VR1_Dzpe,145.37442270816624
VR1_Dzse,145.4267741021439
VR2_Dzpe,5.814976908326649
VR2_Dzse,5.817070964085755
VR3_Dzpe,5.895603371652072
VR3_Dzse,5.895963421026816
mZagreb1,7.527777777777779
mZagreb2,5.638888888888888
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,40
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.12629872400756142
AATSC1are,-0.006270191398865788
AATSC2are,0.0063306103993092
AATSC3are,-0.029022125542088276
AATSC4are,-0.004781031368732327
AATSC5are,0.009578136360331536
AATSC6are,0.011090360660630773
AATSC7are,-0.014814683710636729
AATSC8are,-0.028852163332675
AETA_beta,1.31
BCUTdv-1h,6.02210848063672
BCUTdv-1l,0.9959607109104756
BCUTpe-1h,3.500912975873285
BCUTpe-1l,2.227588680373983
BCUTse-1h,3.713832232959378
BCUTse-1l,2.4234359092061353
ETA_alpha,11.700000000000003
ETA_dBeta,0.25
ETA_eta_B,0.26201521918268256
ETA_eta_F,23.08082582233476
ETA_eta_L,5.4242168267830415
ETA_eta_R,40.926748664124496
ETA_psi_1,0.5571428571428575
LabuteASA,145.61775769758668
LogEE_DzZ,115.7085889601916
LogEE_Dzi,115.14613573487894
LogEE_Dzm,115.74023776951432
LogEE_Dzp,172.5344759730258
LogEE_Dzv,147.78100919367103
PEOE_VSA1,19.72727860043844
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,36.39820241076966
PEOE_VSA8,42.80694651005836
PEOE_VSA9,13.027703587438928
SM1_Dzare,1.4141461144718472
SpAD_Dzpe,229.65135238038852
SpAD_Dzse,231.57444029531396
SpAbs_DzZ,230.2907596687123
SpAbs_Dzi,229.20085922044217
SpAbs_Dzm,230.3571453324035
SpAbs_Dzp,349.8703801936146
SpAbs_Dzv,297.7169757062464
SpDiam_Dt,366.1860267993211
SpMAD_DzZ,9.252915688243899
SpMAD_Dzi,9.208191452968348
SpMAD_Dzm,9.255458070288368
SpMAD_Dzp,13.849459200529473
SpMAD_Dzv,11.843168325755164
SpMax_DzZ,115.7085889601916
SpMax_Dzi,115.14613573487894
SpMax_Dzm,115.74023776951432
SpMax_Dzp,172.5344759730258
SpMax_Dzv,147.78100919367103
VE1_Dzare,4.911896213800229
VE2_Dzare,0.19647584855200914
VE3_Dzare,2.507950793383442
VR1_Dzare,145.33346017565452
VR2_Dzare,5.813338407026181
VR3_Dzare,5.895321559322964
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46800000000000014
AETA_dBeta,0.01
AETA_eta_B,0.010480608767307302
AETA_eta_F,0.9232330328933904
AETA_eta_L,0.21696867307132167
AETA_eta_R,1.6370699465649798
BCUTare-1h,3.554871482582633
BCUTare-1l,2.177929397793041
ETA_beta_s,16.25
ETA_dPsi_A,0.15685714285714247
ETA_dPsi_B,0.0
ETA_eta_BR,0.5200152191826826
ETA_eta_FL,6.727981516407372
ETA_eta_RL,12.152198343190413
LogEE_Dzpe,114.87606480708531
LogEE_Dzse,115.83387108285672
PEOE_VSA10,11.567374611118932
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.05365155780638
SlogP_VSA2,34.281464798721224
SlogP_VSA3,17.760115212910407
SlogP_VSA4,0.0
SlogP_VSA5,12.114749617774471
SlogP_VSA6,48.66141305084435
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,226.57738704044493
SpAbs_Dzpe,228.55453893944116
SpAbs_Dzse,230.55227633165583
SpDiam_DzZ,180.2211750193748
SpDiam_Dzi,180.3152079292773
SpDiam_Dzm,180.27227454478486
SpDiam_Dzp,272.7915962981946
SpDiam_Dzv,231.1236681715703
SpMAD_Dzpe,9.18605409521554
SpMAD_Dzse,9.262977611812559
SpMax_Dzpe,114.87606480708531
SpMax_Dzse,115.83387108285672
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.65
AETA_eta_BR,0.020800608767307303
AETA_eta_FL,0.2691192606562949
AETA_eta_RL,0.48608793372761655
DetourIndex,3073
EState_VSA1,5.969305287951849
EState_VSA2,6.4208216229260096
EState_VSA3,13.151638370425493
EState_VSA4,34.585049160974464
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,60.27618468131289
EState_VSA8,10.30076712495354
EState_VSA9,9.843390348640755
ETA_beta_ns,16.5
ETA_shape_p,0.09971509971509968
ETA_shape_x,0.0
ETA_shape_y,0.2905982905982905
GhoseFilter,True
LogEE_Dzare,113.34525936480134
SlogP_VSA10,5.817862777835028
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,225.3531261229761
SpDiam_Dzpe,178.9932301664438
SpDiam_Dzse,180.4080928152558
SpMAD_Dzare,9.063095481617797
SpMax_Dzare,113.34525936480134
TopoPSA(NO),76.38
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.9448403326104444
VSA_EState9,56.05515966738955
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.66
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03199999999999989
FilterItLogS,-4.531717299765006
SpDiam_Dzare,176.6156819578049
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5934782608695653
ETA_epsilon_2,0.8399999999999997
ETA_epsilon_3,0.44084507042253557
ETA_epsilon_4,0.5327586206896554
ETA_epsilon_5,0.7999999999999998
AETA_beta_ns_d,0.04
ETA_dEpsilon_A,0.15263319044702978
ETA_dEpsilon_B,0.06071964017990994
ETA_dEpsilon_C,-0.09191355026711984
ETA_dEpsilon_D,0.039999999999999925
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.72
MDEDescriptor,"0.0,1.5866495362251383,0.8727179943855413,0.0,14.805961674875308,18.16080276377492,0.0,3.114072379553841,0.0,0.0,0.4999999999999999,0.2222222222222222,0.0,0.0,0.0,0.0,0.4999999999999999,0.20100756305184242,0.0"
APolDescriptor,53.14865299999998
BCUTDescriptor,"11.988294974068062,15.99693362733042,-0.3451641931396817,0.2602436901472375,3.8511833366645187,9.74650793360669"
BPolDescriptor,29.791346999999995
TPSADescriptor,76.38
ALOGPDescriptor,"2.9468000000000014,8.683630240000008,97.56239999999998"
XLogPDescriptor,3.013000000000001
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,339.1582917
ChiPathDescriptor,"17.648053602125596,12.152198343190413,10.649447921152841,8.471891491428527,6.877909863751018,5.441816001966106,3.781208298224646,2.738296425540694,14.1053666456908,8.226943328506163,5.736119178484861,3.9988723035599376,2.7106025957011792,1.7793361895762592,1.019889209673783,0.6144179829645304"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.355498860309242,0.5332062073568783,0.0,0.0,0.037267799624996496,0.11495829748776121,0.14510732364502363"
AtomCountDescriptor,46
BondCountDescriptor,27
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.4900368229809453,0.0,0.13608276348795434,0.0,0.5275980682227367,0.0,0.04786888798033326,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,10,1,2,2,0,0"
ZagrebIndexDescriptor,126.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"50.98057967154012,2.0392231868616046,17.242838645184094,7.893851771575462,9.348986873608649"
FractionalPSADescriptor,0.22520457812531197
WienerNumbersDescriptor,"1827.0,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.9270965168153404,4.393637058534367,5.381887910430101,1.0495275300242002,1.3940411503787309,1.4279170540614947"
FractionalCSP3Descriptor,0.2631578947368421
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,4,0,0,8,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"19.753086419753085,9.796296296296296,5.736296296296296"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1704.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.2631578947368421
AutocorrelationDescriptorMass,"28.403348010452277,29.491641440793376,40.1243646879238,36.989915351106376,32.155206522138876"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.5354733206882373,-0.26165185447407013,0.01207211275612887,-0.16739382192922106,0.2015877309085036"
EccentricConnectivityIndexDescriptor,650
AutocorrelationDescriptorPolarizability,"1491.1629090842275,1709.993648255358,2294.4439528693233,2130.180760706267,1748.235645510686"
