DLiP-ID,C001PC
AATSC6d,-0.096692249486542
AATSC6i,0.0021371669444100005
AATSC6m,4.976325340963142
AATSC6p,-0.0006333451351007376
AATSC6s,0.591636489748856
AATSC6v,1.0736517269947725
AATSC7Z,-2.4001671112253753
AATSC7c,-0.011641804543056147
AATSC7d,-0.11283221390236849
AATSC7i,-0.1824398682255013
AATSC7m,-11.283954658803868
AATSC7p,-0.03598659915493597
AATSC7s,-0.6932116420820343
AATSC7v,-11.275891201949381
AATSC8Z,0.12983055885850192
AATSC8c,0.006133602409467113
AATSC8d,-0.0261593341260404
AATSC8i,-0.24021785390919592
AATSC8m,0.3448264034631484
AATSC8p,-0.04286072913530948
AATSC8s,0.5758645461751879
AATSC8v,-7.2546369509744375
ATS0are,191.15
ATS1are,203.14999999999998
ATS2are,311.5
ATS3are,412.80999999999995
ATS4are,404.74
ATS5are,342.0399999999999
ATS6are,279.78
ATS7are,237.62999999999997
ATS8are,195.93999999999997
ATSC0dv,117.17241379310344
ATSC0pe,4.393275862068965
ATSC0se,3.3841034482758614
ATSC1dv,14.815695600475621
ATSC1pe,-0.6285155766944127
ATSC1se,-0.46575996195005936
ATSC2dv,-0.7681331747919264
ATSC2pe,-0.005173840665875744
ATSC2se,-0.20525977645659943
ATSC3dv,-22.75386444708681
ATSC3pe,-1.387647562425686
ATSC3se,-1.2608743876337678
ATSC4dv,-10.224732461355533
ATSC4pe,1.2335818073721732
ATSC4se,1.1740855743162908
ATSC5dv,-43.31510107015458
ATSC5pe,-2.3828351961950056
ATSC5se,-1.660478991676574
ATSC6dv,9.324613555291322
ATSC6pe,1.8225297265160527
ATSC6se,1.4103380784780017
ATSC7dv,-49.59928656361474
ATSC7pe,-1.6252692033293692
ATSC7se,-1.03068977883472
ATSC8dv,13.947681331747928
ATSC8pe,0.9130714625445921
ATSC8se,0.7283887467300822
AXp-0dv,0.5173539960760343
AXp-1dv,0.27153906863274235
AXp-2dv,0.13908375334400053
AXp-3dv,0.07203490957218542
AXp-4dv,0.03707674433331412
AXp-5dv,0.019519522621919128
AXp-6dv,0.009677820554839735
AXp-7dv,0.005138127795159663
BertzCT,817.7336768266101
ECIndex,315
ETA_eta,10.24190474937248
GATS1dv,0.5550133854829218
GATS1pe,0.8239850312250369
GATS1se,0.8764727106944101
GATS2dv,0.7368059642927214
GATS2pe,0.672258414766558
GATS2se,0.7473753995183701
GATS3dv,1.0336145445033027
GATS3pe,1.123833618949195
GATS3se,1.1824466476686695
GATS4dv,1.0910082111946278
GATS4pe,1.0015604040554804
GATS4se,0.9991648593438647
GATS5dv,1.2556886959032507
GATS5pe,1.3830947957523658
GATS5se,1.362307478014914
GATS6dv,0.9504253839156724
GATS6pe,0.6603831732021362
GATS6se,0.6375833997975043
GATS7dv,1.2787808408761914
GATS7pe,1.304483701157301
GATS7se,1.2599749004652254
GATS8dv,0.8737124779281932
GATS8pe,0.7380668439229228
GATS8se,0.6604362231121166
LogEE_A,3.890025544228263
LogEE_D,73.64110044064927
MATS1dv,0.11828589872600578
MATS1pe,-0.13383320399386797
MATS1se,-0.1287522496892985
MATS2dv,-0.003960663135177617
MATS2pe,-0.0007115105372633043
MATS2se,-0.03664519032528696
MATS3dv,-0.08938965030783752
MATS3pe,-0.14539455791212028
MATS3se,-0.1715084969375311
MATS4dv,-0.041485348179739305
MATS4pe,0.1334896653951736
MATS4se,0.16493935216343375
MATS5dv,-0.20227214676779906
MATS5pe,-0.296775236894971
MATS5se,-0.26847996536295154
MATS6dv,0.052450639413558785
MATS6pe,0.27342074843644654
MATS6se,0.27467866171265426
MATS7dv,-0.33177703895773347
MATS7pe,-0.2899566714785897
MATS7se,-0.23871549647039506
MATS8dv,0.10787595644496771
MATS8pe,0.18834943192967363
MATS8se,0.1950597290577648
MAXaaCH,1.7695753548332913
MAXaaaC,0.49029457461997183
MAXaasC,0.3617157974300831
MDEC-22,7.659993179480826
MDEC-23,18.205631744170084
MDEC-33,7.894969581163061
MDEO-11,0.520020955762976
MDEO-12,0.6551853485522243
MINaaCH,1.1989285714285713
MINaaaC,0.45599537037037075
MINaasC,-0.14034155328798148
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0
SM1_Dzi,0.6925367435132048
SM1_Dzm,0.9970623163947749
SM1_Dzp,-4.329177057356608
SM1_Dzv,-1.5959779122321027
SddssSe,0
SpAD_Dt,341.65737107129803
SpAbs_A,24.37971753063013
SpAbs_D,147.2822008812985
SpMAD_A,1.2831430279279017
SpMAD_D,7.751694783226239
SpMax_A,2.4388358955402865
SpMax_D,73.64110044064927
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,70.67
TpiPC10,9.102864773885448
VAdjMat,5.392317422778761
VE1_DzZ,4.298372258320454
VE1_Dzi,4.297610862883682
VE1_Dzm,4.298365597561976
VE1_Dzp,4.272866623231299
VE1_Dzv,4.289278347941771
VE2_DzZ,0.2262301188589713
VE2_Dzi,0.22619004541493065
VE2_Dzm,0.22622976829273558
VE2_Dzp,0.22488771701217364
VE2_Dzv,0.2257514919969353
VE3_DzZ,2.1000902926291882
VE3_Dzi,2.0999131411787895
VE3_Dzm,2.1000887430277957
VE3_Dzp,2.0941388285000104
VE3_Dzv,2.0979723876992193
VR1_DzZ,98.1150538625871
VR1_Dzi,98.17610588994171
VR1_Dzm,98.1156070776586
VR1_Dzp,100.12225181357793
VR1_Dzv,98.89557733756673
VR2_DzZ,5.163950203294058
VR2_Dzi,5.167163467891669
VR2_Dzm,5.163979319876768
VR2_Dzp,5.269592200714628
VR2_Dzv,5.2050303861877225
VR3_DzZ,5.2279946952275616
VR3_Dzi,5.22861675104913
VR3_Dzm,5.228000333643789
VR3_Dzp,5.24824584362945
VR3_Dzv,5.235918405273016
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06656543026873192
Xch-7dv,0.08916393031067849
Xpc-4dv,0.895103920178721
Xpc-5dv,1.1484739737719027
Xpc-6dv,1.3971025444368805
Zagreb1,102.0
Zagreb2,121.0
fragCpx,99.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,21
nBondsS,13
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,4
naHRing,1
AATS0are,6.591379310344828
AATS1are,6.5532258064516125
AATS2are,6.489583333333333
AATS3are,6.552539682539682
AATS4are,6.6350819672131145
AATS5are,6.453584905660375
AATS6are,6.358636363636363
AATS7are,6.422432432432432
AATS8are,6.123124999999999
AATSC0dv,4.040428061831153
AATSC0pe,0.15149227110582636
AATSC0se,0.11669322235434004
AATSC1dv,0.4779256645314717
AATSC1pe,-0.02027469602240041
AATSC1se,-0.015024514901614818
AATSC2dv,-0.0160027744748318
AATSC2pe,-0.00010778834720574467
AATSC2se,-0.004276245342845822
AATSC3dv,-0.3611724515410605
AATSC3pe,-0.0220261517845347
AATSC3se,-0.020013879168789966
AATSC4dv,-0.16761856494025465
AATSC4pe,0.02022265257987169
AATSC4se,0.019247304496988374
AATSC5dv,-0.817266057927445
AATSC5pe,-0.044959154645188786
AATSC5se,-0.03132979229578442
AATSC6dv,0.21192303534753004
AATSC6pe,0.04142113014809211
AATSC6se,0.032053138147227316
AATSC7dv,-1.340521258476074
AATSC7pe,-0.04392619468457755
AATSC7se,-0.02785648050904649
AATSC8dv,0.43586504161712275
AATSC8pe,0.028533483204518505
AATSC8se,0.02276214833531507
AETA_eta,0.5390476183880253
ATSC0are,4.865517241379307
ATSC1are,-0.7010701545778836
ATSC2are,-0.10154577883472106
ATSC3are,-1.6478478002378132
ATSC4are,1.512532699167656
ATSC5are,-2.5797384066587385
ATSC6are,2.044387633769322
ATSC7are,-1.6863495838287745
ATSC8are,1.0470154577883477
BCUTZ-1h,8.024169727992717
BCUTZ-1l,5.672545725027001
BCUTc-1h,0.4591093051324275
BCUTc-1l,-0.5308573779660923
BCUTd-1h,3.24632506645091
BCUTd-1l,0.9777702554269124
BCUTi-1h,13.638741912380809
BCUTi-1l,10.933534911383257
BCUTm-1h,16.01190731869077
BCUTm-1l,11.685885973814717
BCUTp-1h,2.0144063414241247
BCUTp-1l,0.74964765484823
BCUTs-1h,7.008279940238504
BCUTs-1l,1.405645773496357
BCUTv-1h,20.914960350097363
BCUTv-1l,14.701727015961216
BalabanJ,1.650769477939136
Diameter,10
ETA_beta,28.75
GATS1are,0.8446537573443683
GATS2are,0.6965686274509808
GATS3are,1.1473029372391532
GATS4are,1.0004833219086573
GATS5are,1.3806052177633958
GATS6are,0.6480671348495588
GATS7are,1.2893826498362293
GATS8are,0.7031626506024098
HybRatio,0.0
Lipinski,True
LogEE_Dt,170.828685535649
MATS1are,-0.1347934432226059
MATS2are,-0.012609260571698627
MATS3are,-0.1558997896347296
MATS4are,0.14778961554995287
MATS5are,-0.2901140633566453
MATS6are,0.27693608659235885
MATS7are,-0.2716532265788113
MATS8are,0.19501683203401865
NsssssAs,0
RotRatio,0.047619047619047616
SM1_Dzpe,1.0348837209302326
SM1_Dzse,0.9939792008757524
SMR_VSA1,14.630205726734758
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,58.75426412366524
SMR_VSA8,0.0
SMR_VSA9,22.822722577139245
SpAD_DzZ,99.34828683968348
SpAD_Dzi,101.58497463753068
SpAD_Dzm,99.36951621222516
SpAD_Dzp,131.39481596139547
SpAD_Dzv,115.84196712179701
SpAbs_Dt,341.65737107129803
SpDiam_A,4.877671791080575
SpDiam_D,109.66698612786742
SpMAD_Dt,17.98196689848937
SpMax_Dt,170.828685535649
SsssssAs,0
VE1_Dzpe,4.298450391305138
VE1_Dzse,4.298358593638203
VE2_Dzpe,0.22623423112132307
VE2_Dzse,0.22622939966516858
VE3_Dzpe,2.1001084698064716
VE3_Dzse,2.1000871135876467
VMcGowan,178.70999999999984
VR1_Dzpe,98.1085316329551
VR1_Dzse,98.1161883362696
VR2_Dzpe,5.163606928050268
VR2_Dzse,5.164009912435242
VR3_Dzpe,5.227928217697677
VR3_Dzse,5.228006257847966
mZagreb1,6.027777777777778
mZagreb2,4.111111111111111
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,23
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.16777645659928647
AATSC1are,-0.02261516627670592
AATSC2are,-0.0021155370590566886
AATSC3are,-0.0261563142894891
AATSC4are,0.024795618019141902
AATSC5are,-0.04867430955959884
AATSC6are,0.04646335531293913
AATSC7are,-0.04557701577915607
AATSC8are,0.032719233055885866
AETA_beta,1.513157894736842
BCUTdv-1h,6.023727676719446
BCUTdv-1l,2.751997484487131
BCUTpe-1h,3.4941257245944835
BCUTpe-1l,2.217574108404702
BCUTse-1h,3.707012499537975
BCUTse-1l,2.413732225480054
ETA_alpha,8.833333333333332
ETA_dBeta,5.25
ETA_eta_B,0.26634651683225385
ETA_eta_F,19.563519224851216
ETA_eta_L,3.300993263195657
ETA_eta_R,29.805423974223697
ETA_psi_1,0.539714867617108
LabuteASA,107.72496828574103
LogEE_DzZ,49.71540005574233
LogEE_Dzi,50.82893662105551
LogEE_Dzm,49.726018602574655
LogEE_Dzp,64.55815086034073
LogEE_Dzv,57.50098937346901
PEOE_VSA1,14.630205726734758
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,24.26546827384644
PEOE_VSA8,12.13273413692322
PEOE_VSA9,10.949675706161791
SM1_Dzare,1.1428571428571428
SpAD_Dzpe,99.0963942824228
SpAD_Dzse,99.39179931669105
SpAbs_DzZ,98.55881315547298
SpAbs_Dzi,101.03681775502658
SpAbs_Dzm,98.58236175191351
SpAbs_Dzp,133.44547877803805
SpAbs_Dzv,116.59795665917011
SpDiam_Dt,238.54808156094123
SpMAD_DzZ,5.228857202088604
SpMAD_Dzi,5.346577612501615
SpMAD_Dzm,5.229974537485535
SpMAD_Dzp,6.91551662954713
SpMAD_Dzv,6.096945637989316
SpMax_DzZ,49.71540005574233
SpMax_Dzi,50.82893662105551
SpMax_Dzm,49.726018602574655
SpMax_Dzp,64.55815086034073
SpMax_Dzv,57.50098937346901
VE1_Dzare,4.298680712267901
VE2_Dzare,0.22624635327725792
VE3_Dzare,2.1001620506952685
VR1_Dzare,98.08890616067221
VR2_Dzare,5.162574008456432
VR3_Dzare,5.227728159301716
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46491228070175433
AETA_dBeta,0.27631578947368424
AETA_eta_B,0.01401823772801336
AETA_eta_F,1.0296589065711166
AETA_eta_L,0.17373648753661353
AETA_eta_R,1.5687065249591419
BCUTare-1h,3.5479893489636893
BCUTare-1l,2.1684684275575514
ETA_beta_s,11.75
ETA_dPsi_A,0.174285132382892
ETA_dPsi_B,0.0
ETA_eta_BR,0.5243465168322539
ETA_eta_FL,5.846873782345185
ETA_eta_RL,9.147867045540842
LogEE_Dzpe,49.58934094069347
LogEE_Dzse,49.73716326963418
PEOE_VSA10,22.842291227084495
PEOE_VSA11,5.428790391900541
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.428790391900541
SlogP_VSA2,10.213054789681411
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,57.742624668818046
SlogP_VSA7,0.0
SlogP_VSA8,22.292943266678478
SlogP_VSA9,0.0
SpAD_Dzare,98.31907164135148
SpAbs_Dzpe,98.27938081853053
SpAbs_Dzse,98.60707889494705
SpDiam_DzZ,74.45246983730124
SpDiam_Dzi,76.20246698612007
SpDiam_Dzm,74.46912947646231
SpDiam_Dzp,96.26940365498368
SpDiam_Dzv,86.12959944802242
SpMAD_Dzpe,5.215599699074884
SpMAD_Dzse,5.231147332457423
SpMax_Dzpe,49.58934094069347
SpMax_Dzse,49.73716326963418
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.618421052631579
AETA_eta_BR,0.027597185096434412
AETA_eta_FL,0.3077301990707992
AETA_eta_RL,0.4814666866074127
DetourIndex,1602
EState_VSA1,0.0
EState_VSA2,22.688061477342792
EState_VSA3,16.532695847804035
EState_VSA4,0.0
EState_VSA5,24.26546827384644
EState_VSA6,24.26546827384644
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,4.417150937053347
ETA_beta_ns,17.0
ETA_shape_p,0.11320754716981134
ETA_shape_x,0.0
ETA_shape_y,0.3962264150943397
GhoseFilter,True
LogEE_Dzare,49.199530757820284
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,97.41681600225377
SpDiam_Dzpe,74.25473597370424
SpDiam_Dzse,74.48661515403256
SpMAD_Dzare,5.174687981123762
SpMax_Dzare,49.199530757820284
TopoPSA(NO),70.67
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.607729591836735
VSA_EState9,44.55893707482994
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8947368421052632
EState_VSA10,15.007591973753234
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.035087719298245675
FilterItLogS,-3.7719704657206616
SpDiam_Dzare,73.64379200380398
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6678160919540231
ETA_epsilon_2,0.8614035087719296
ETA_epsilon_3,0.4433962264150947
ETA_epsilon_4,0.5480620155038763
ETA_epsilon_5,0.8079365079365078
AETA_beta_ns_d,0.07894736842105263
ETA_dEpsilon_A,0.22441986553892845
ETA_dEpsilon_B,0.1197540764501468
ETA_dEpsilon_C,-0.10466578908878166
ETA_dEpsilon_D,0.053467000835421774
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8421052631578947
MDEDescriptor,"0.0,0.0,0.0,0.0,7.659993179480826,18.205631744170084,0.0,7.894969581163061,0.0,0.0,0.520020955762976,0.6551853485522243,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,36.275929999999995
BCUTDescriptor,"11.849999999999998,15.997929758516856,-0.3612930032764564,0.22457322949419578,4.863825706397035,9.910819818960931"
BPolDescriptor,13.806069999999997
TPSADescriptor,70.67
ALOGPDescriptor,"3.3853000000000004,11.460256090000003,64.7439"
XLogPDescriptor,4.074000000000001
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,254.05790888
ChiPathDescriptor,"13.405412915006313,9.147867045540842,8.476522116473813,7.082160261994035,6.154258402944218,4.807559178366495,3.4115988838088116,2.1541421663680143,9.82972592544465,5.702320441287589,4.172512600320016,2.8813963828874174,1.9650674496656486,1.3078080156685825,0.6871252593936216,0.3802214568418152"
ChiChainDescriptor,"0.0,0.0,0.0,0.20693027063286604,0.4486025517275947,0.0,0.0,0.0,0.06656543026873192,0.08916393031067849"
AtomCountDescriptor,29
BondCountDescriptor,21
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.3655785156950868,0.0,0.3285328532178296,0.0,0.4601995842808266,0.0,0.06966493612048112,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,13,2,0,0,0,0"
ZagrebIndexDescriptor,102.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"38.99562248165964,2.052401183245244,10.820218529823777,10.820218529823777,0.0"
FractionalPSADescriptor,0.27816492826987643
WienerNumbersDescriptor,"678.0,31.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.125099699997119,5.2263315910891235,7.186094155055881,0.8951039201787208,1.148473973771903,1.280355026259458"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.959183673469388,5.78,2.88"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,619.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"22.097876142163784,22.66045988566282,33.32091977132564,35.31719570272333,31.312234900815913"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.36194708568704953,-0.09909268234543081,-0.032257566561044365,-0.17617881639773883,0.1780624081497775"
EccentricConnectivityIndexDescriptor,315
AutocorrelationDescriptorPolarizability,"1185.5800130748119,1405.1390715985165,1984.6052104509008,1989.9458419836726,1565.7975162850114"
