DLiP-ID,J00002
ATS8s,238.15432098765433
ATS8v,14009.195685103103
C1SP1,0
C1SP2,0
C1SP3,4
C2SP1,0
C2SP2,10
C2SP3,3
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.35
GGI10,0.12406897255382104
JGI10,0.005908046312086716
JGT10,0.4918914447692575
Kier1,22.68
Kier2,10.346938775510203
Kier3,7.038733860891296
MAXdO,12.124335917192607
MAXsF,12.754621388449703
MID_C,41.62056817833953
MID_N,6.2944804147117495
MID_O,1.7769975724077727
MID_X,6.842858060671142
MID_h,14.914336047790663
MINdO,12.124335917192607
MINsF,12.754621388449703
MPC10,79
MWC01,30.0
MWC02,4.976733742420574
MWC03,5.7899601708972535
MWC04,6.655440350367647
MWC05,7.484930283289661
MWC06,8.34687925374656
MWC07,9.18307194482199
MWC08,10.041987829781233
MWC09,10.88198283395394
MWC10,11.738665642131703
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,5.144900000000003
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.43372200355424
SRW05,0.0
SRW06,6.934397209928558
SRW07,0.0
SRW08,8.510168576479273
SRW09,0.0
SRW10,10.121859738971446
SaaCH,12.298988849309751
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.1275372143060358
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.49640897395587014
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.3164399085017475
SssPH,0
SssSe,0
SsssB,0
SsssN,2.267958078777884
SsssP,0
VE1_A,4.5252824054011
VE1_D,5.219275829511846
VE2_A,0.161617228764325
VE2_D,0.18640270819685165
VE3_A,2.5392994024190148
VE3_D,2.6819780794732386
VR1_A,248.35474727831837
VR1_D,168.5142774054716
VR2_A,8.869812402797084
VR2_D,6.0183670501954145
VR3_A,6.544477573825906
VR3_D,6.156639895760676
WPath,2472
Xc-3d,2.813779468434635
Xc-4d,0.28867513459481287
Xc-5d,0.5508638320899772
Xc-6d,0.14433756729740643
Xp-0d,20.148053602125593
Xp-1d,13.308681653729208
Xp-2d,12.816430585417919
Xp-3d,9.370486832262491
Xp-4d,7.400194742458029
Xp-5d,5.999249891936996
Xp-6d,3.5370782271737484
Xp-7d,2.673685070797519
ZMIC0,89.02862488791483
ZMIC1,52.44310950268493
ZMIC2,36.32777752020162
ZMIC3,31.847333967927003
ZMIC4,31.4509340381678
ZMIC5,31.4509340381678
nAcid,0
nAtom,49
nBase,1
nRing,3
piPC1,3.6375861597263857
piPC2,4.1588830833596715
piPC3,4.564348191467836
piPC4,5.017279836814924
piPC5,5.454786784594254
piPC6,5.362172060178865
piPC7,5.549683876805986
piPC8,5.523583663243225
piPC9,5.628969125577532
AATS0Z,30.285714285714285
AATS0d,3.36734693877551
AATS0i,169.73776726282918
AATS0m,124.29992621325125
AATS0p,1.5320657551393673
AATS0s,6.954898340223148
AATS0v,226.62312122704222
AATS1Z,27.098039215686274
AATS1d,4.03921568627451
AATS1i,149.42035211003332
AATS1m,104.61209612756076
AATS1p,1.8324313037254905
AATS1s,3.1752400548696844
AATS1v,270.79433015498233
AATS2Z,24.42222222222222
AATS2d,3.466666666666667
AATS2i,160.08346151597496
AATS2m,93.81259658838788
AATS2p,1.5690498087138334
AATS2s,5.064391860996799
AATS2v,225.3890309476855
AATS3Z,18.365853658536587
AATS3d,2.894308943089431
AATS3i,161.2497518191583
AATS3m,67.40911930090407
AATS3p,1.3536396756039188
AATS3s,2.9254491618990266
AATS3v,183.92650260759018
AATS4Z,15.762962962962963
AATS4d,2.488888888888889
AATS4i,168.87243105897838
AATS4m,56.38834692270222
AATS4p,1.139455739902711
AATS4s,3.0257315957933244
AATS4v,152.44178879986924
AATS5Z,17.121739130434783
AATS5d,2.5739130434782607
AATS5i,169.62201299742486
AATS5m,62.64249176217043
AATS5p,1.1675391680414957
AATS5s,3.4936661298980134
AATS5v,161.2606700921553
AATS6Z,16.923076923076923
AATS6d,2.576923076923077
AATS6i,166.5016733013264
AATS6m,59.73656766403076
AATS6p,1.271343832103221
AATS6s,3.1994153608736946
AATS6v,170.6689981278047
AATS7Z,16.44
AATS7d,2.54
AATS7i,163.8698940253284
AATS7m,59.18522129257599
AATS7p,1.24602194497829
AATS7s,4.1578806584362145
AATS7v,161.83863034448328
AATS8Z,14.16304347826087
AATS8d,2.5217391304347827
AATS8i,165.13435997943932
AATS8m,49.966045410678255
AATS8p,1.1691115576796414
AATS8s,2.5886339237788514
AATS8v,152.27386614242502
AMID_C,1.4864488635121262
AMID_N,0.22480287195399104
AMID_O,0.06346419901456331
AMID_X,0.24438778788111223
AMID_h,0.5326548588496666
ATS0dv,437.60493827160496
ATS0pe,328.7552
ATS0se,395.93031299999996
ATS1dv,378.1111111111111
ATS1pe,338.55199999999996
ATS1se,401.445294
ATS2dv,607.4444444444445
ATS2pe,607.5409999999999
ATS2se,723.726548
ATS3dv,474.2222222222222
ATS3pe,772.394
ATS3se,948.455318
ATS4dv,455.22222222222223
ATS4pe,845.585
ATS4se,1049.51092
ATS5dv,429.1111111111111
ATS5pe,735.9081000000001
ATS5se,907.72858
ATS6dv,349.1111111111111
ATS6pe,669.4627
ATS6se,824.4306919999999
ATS7dv,399.33333333333337
ATS7pe,625.5887
ATS7se,773.3817179999999
ATS8dv,261.1111111111111
ATS8pe,558.5354
ATS8se,697.309614
ATSC0Z,549.387755102041
ATSC0c,0.8606472286244237
ATSC0d,31.102040816326536
ATSC0i,133.88872991372094
ATSC0m,2629.001154697851
ATSC0p,12.535542021085957
ATSC0s,157.52670931198264
ATSC0v,2414.461101676209
ATSC1Z,5.127030403998335
ATSC1c,-0.6302466731324085
ATSC1d,1.526447313619323
ATSC1i,-11.822427245489408
ATSC1m,25.263528924712567
ATSC1p,-0.1203127713982455
ATSC1s,-10.276525921856848
ATSC1v,37.91327082724902
ATSC2Z,45.16534777176175
ATSC2c,0.3745377118589789
ATSC2d,-9.064972927946693
ATSC2i,60.05557435419966
ATSC2m,239.48382474345732
ATSC2p,0.2683928779579906
ATSC2s,125.14932406199695
ATSC2v,-322.31060254881913
ATSC3Z,-33.05497709287796
ATSC3c,-0.2760750899438714
ATSC3d,-7.133694294044148
ATSC3i,-50.15299662075757
ATSC3m,-140.0347859350348
ATSC3p,-3.4804460046432038
ATSC3s,13.960792414676835
ATSC3v,-613.9255634284706
ATSC4Z,-18.149937526030822
ATSC4c,0.11290846856181785
ATSC4d,-0.9546022490628892
ATSC4i,-39.38798721260286
ATSC4m,-88.5324061465927
ATSC4p,-2.6309067742110486
ATSC4s,-4.569143881902576
ATSC4v,-35.77051831787793
ATSC5Z,79.00832986255726
ATSC5c,0.15154409855249235
ATSC5d,0.2707205331112045
ATSC5i,15.808692781929766
ATSC5m,398.95901055454044
ATSC5p,2.919214219998301
ATSC5s,-10.255615904527408
ATSC5v,590.9591287217029
ATSC6Z,-278.6597251145356
ATSC6c,-0.4170023409532699
ATSC6d,-3.2369845897542677
ATSC6i,12.471788961283274
ATSC6m,-1328.926853137779
ATSC6p,-0.7477066176799755
ATSC6s,-46.850066608112584
ATSC6v,-551.4147872266849
ATSC7Z,-38.58725531028736
ATSC7c,0.3238268380563804
ATSC7d,1.587671803415244
ATSC7i,22.466153149453476
ATSC7m,-170.38855152511604
ATSC7p,-3.2013799509387946
ATSC7s,122.47117092780208
ATSC7v,-666.6158351553928
ATSC8Z,26.84339858392336
ATSC8c,-0.04821342166545998
ATSC8d,0.706372344856311
ATSC8i,-22.578937622856785
ATSC8m,123.64596728666216
ATSC8p,-1.6354914439370243
ATSC8s,-13.295086297585575
ATSC8v,-156.5163971037848
AXp-0d,0.7195733429330569
AXp-1d,0.44362272179097356
AXp-2d,0.30515310917661714
AXp-3d,0.19123442514821412
AXp-4d,0.12542702953318693
AXp-5d,0.08332291516579161
AXp-6d,0.0535920943511174
AXp-7d,0.036130879335101604
GATS1Z,0.6047373481339042
GATS1c,1.9139749830088015
GATS1d,1.1499150841438937
GATS1i,1.0651506496231142
GATS1m,0.6046317905413687
GATS1p,0.9948758301795362
GATS1s,0.5540472768313766
GATS1v,0.9450294277942146
GATS2Z,0.694105993065874
GATS2c,0.7778103895113662
GATS2d,1.2603674540682412
GATS2i,0.795484161982133
GATS2m,0.6920005504749389
GATS2p,0.9409696538924248
GATS2s,0.3265582408158429
GATS2v,1.0104460533767026
GATS3Z,0.8772514768238319
GATS3c,1.111972674338158
GATS3d,1.0351449971192623
GATS3i,0.9158402266787573
GATS3m,0.8702529760083207
GATS3p,1.0513474691879408
GATS3s,0.49911043525492527
GATS3v,1.0937112172775674
GATS4Z,1.0416443784051508
GATS4c,0.9674162935669981
GATS4d,0.931700204141149
GATS4i,0.9221589906008344
GATS4m,1.0380742226748474
GATS4p,1.0285433899021235
GATS4s,0.804936055369605
GATS4v,1.0065134085375047
GATS5Z,0.8474888558692418
GATS5c,1.104374031175191
GATS5d,0.9461143444026017
GATS5i,0.7411630066315182
GATS5m,0.841609566645021
GATS5p,0.7980099919169278
GATS5s,0.9520636747851535
GATS5v,0.8549796093412393
GATS6Z,1.3218910732655156
GATS6c,1.2385728010132226
GATS6d,0.9348879466989701
GATS6i,0.7971547895077157
GATS6m,1.3109504525241211
GATS6p,1.0100907287328518
GATS6s,1.0598699918831422
GATS6v,1.0855743845136858
GATS7Z,1.0545557206537888
GATS7c,0.5843351663949005
GATS7d,0.8179527559055118
GATS7i,0.6617337626585033
GATS7m,1.044224337043904
GATS7p,1.1146477041784157
GATS7s,0.3031321969170167
GATS7v,1.164276223243379
GATS8Z,0.8262161638348728
GATS8c,0.7943718984457522
GATS8d,0.889079082505991
GATS8i,0.8381568305656527
GATS8m,0.8291663128146272
GATS8p,1.0078531861771856
GATS8s,0.6902450457464329
GATS8v,1.0643803942014078
MATS1Z,0.00896629082539405
MATS1c,-0.7035764447776327
MATS1d,0.04715403221656109
MATS1i,-0.08483763088160437
MATS1m,0.009232708877605529
MATS1p,-0.009221350246031174
MATS1s,-0.06267841782791808
MATS1v,0.015086793432935605
MATS2Z,0.04475895657916458
MATS2c,0.23693212465515448
MATS2d,-0.15868328958880146
MATS2i,0.2442096794564744
MATS2m,0.04959512386782022
MATS2p,0.011656856248169228
MATS2s,0.432541595702264
MATS2v,-0.07267883372460258
MATS3Z,-0.02396894139818069
MATS3c,-0.12778886602360565
MATS3d,-0.09137272475086954
MATS3i,-0.14922577182692565
MATS3m,-0.021219547749307333
MATS3p,-0.11060703539813901
MATS3s,0.03530586346081094
MATS3v,-0.10129464179519523
MATS4Z,-0.011991084695393756
MATS4c,0.047617178014166185
MATS4d,-0.0111402741324001
MATS4i,-0.10677807275523744
MATS4m,-0.012222887158412398
MATS4p,-0.07617713828733574
MATS4s,-0.010527928938672377
MATS4v,-0.005377337951878525
MATS5Z,0.061276245235480316
MATS5c,0.07502605200305591
MATS5d,0.003708775533493106
MATS5i,0.050309520438204906
MATS5m,0.06466000605604355
MATS5p,0.09922499564373082
MATS5s,-0.027739957160925904
MATS5v,0.10428827219910897
MATS6Z,-0.2389780260601211
MATS6c,-0.22828430774048167
MATS6d,-0.04903593781546534
MATS6i,0.04388816998498923
MATS6m,-0.23816231384841388
MATS6p,-0.028102881241355796
MATS6s,-0.14012600892499594
MATS6v,-0.10760214676790344
MATS7Z,-0.0344160475482912
MATS7c,0.1843672359245699
MATS7d,0.02501312335958005
MATS7i,0.08222062491985786
MATS7m,-0.03175745666680863
MATS7p,-0.1251382806839424
MATS7s,0.3809568168898336
MATS7v,-0.1352855753192195
MATS8Z,0.02602356418373279
MATS8c,-0.02983671680115857
MATS8d,0.012096314047700575
MATS8i,-0.08981890054727562
MATS8m,0.025049406023090606
MATS8p,-0.06948857602171138
MATS8s,-0.04495160600045306
MATS8v,-0.03452612843990384
MAXsCl,6.194909663231936
MINsCl,6.194909663231936
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,35.01715693448278
SpAD_D,364.43762261001547
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.892071911724239
SssNH2,0
SsssAs,0
SsssCH,-0.0200980909339048
SsssNH,0
SssssB,0
SssssC,-4.44182086572575
SssssN,0
TMPC10,651
TMWC10,133.09965205141057
TSRW10,63.111021393106824
VE1_Dt,5.2191671099687875
VE2_Dt,0.1863988253560281
VE3_Dt,2.6819572488678136
VR1_Dt,169.1625803969049
VR2_Dt,6.041520728460889
VR3_Dt,6.160479683848015
Xc-3dv,0.9200149630740939
Xc-4dv,0.013498731178900972
Xc-5dv,0.10252959619239181
Xc-6dv,0.004499577059633658
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.25
Xch-7d,0.36070226039551584
Xp-0dv,15.854935052658558
Xp-1dv,9.394143442661484
Xp-2dv,7.2260566184895385
Xp-3dv,5.091079681311247
Xp-4dv,3.424287796454665
Xp-5dv,2.468260944583386
Xp-6dv,1.2589091001527302
Xp-7dv,0.7670688590988203
Xpc-4d,4.368172641771626
Xpc-5d,5.77501038659005
Xpc-6d,7.9611118728650725
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,51
nFRing,0
nHBAcc,2
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,5.681877639268151
AATS0dv,8.930713025951121
AATS0pe,6.709289795918368
AATS0se,8.080210469387755
AATS1dv,7.413943355119825
AATS1pe,6.638274509803921
AATS1se,7.871476352941176
AATS2dv,6.749382716049383
AATS2pe,6.750455555555555
AATS2se,8.04140608888889
AATS3dv,3.8554652213188794
AATS3pe,6.2796260162601625
AATS3se,7.711018845528455
AATS4dv,3.37201646090535
AATS4pe,6.263592592592593
AATS4se,7.774154962962963
AATS5dv,3.7314009661835748
AATS5pe,6.3992008695652185
AATS5se,7.893292
AATS6dv,3.3568376068376065
AATS6pe,6.4371413461538465
AATS6se,7.927218192307691
AATS7dv,3.9933333333333336
AATS7pe,6.255887
AATS7se,7.733817179999999
AATS8dv,2.838164251207729
AATS8pe,6.071036956521739
AATS8se,7.579452326086956
AATSC0Z,11.21199500208247
AATSC0c,0.017564229155600485
AATSC0d,0.6347355268638069
AATSC0i,2.7324230594636925
AATSC0m,53.65308478975206
AATSC0p,0.2558273881854277
AATSC0s,3.21483080228536
AATSC0v,49.274716360738964
AATSC1Z,0.10053000792153598
AATSC1c,-0.012357777904557029
AATSC1d,0.029930339482731824
AATSC1i,-0.23181229893116487
AATSC1m,0.495363312249266
AATSC1p,-0.002359073948985206
AATSC1s,-0.2015005082717029
AATSC1v,0.7433974672009612
AATSC2Z,0.5018371974640194
AATSC2c,0.004161530131766432
AATSC2d,-0.10072192142162992
AATSC2i,0.6672841594911074
AATSC2m,2.6609313860384147
AATSC2p,0.0029821430884221178
AATSC2s,1.3905480451332994
AATSC2v,-3.5812289172091014
AATSC3Z,-0.26873965116160947
AATSC3c,-0.0022445129263729386
AATSC3d,-0.05799751458572478
AATSC3i,-0.4077479400061591
AATSC3m,-1.1384941945937788
AATSC3p,-0.028296308980839055
AATSC3s,0.11350237735509622
AATSC3v,-4.991264743320899
AATSC4Z,-0.13444398167430238
AATSC4c,0.0008363590263838359
AATSC4d,-0.007071127770836216
AATSC4i,-0.29176286824150266
AATSC4m,-0.6557956010858719
AATSC4p,-0.01948819832748925
AATSC4s,-0.03384551023631538
AATSC4v,-0.2649668023546513
