DLiP-ID,T00150
DLiP-Mol-ID,15179
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C25H35N3O6/c1-27-11-8-17(9-12-27)4-7-23(29)28-10-2-3-19(15-28)25(32)26-20(14-24(30)31)18-5-6-21-22(13-18)34-16-33-21/h5-6,13,17,19-20H,2-4,7-12,14-16H2,1H3,(H,26,32)(H,30,31)/t19-,20-/m1/s1"
Standard Inchi Key(RDKit),DFDCHFSRONUYME-WOJBJXKFSA-N
Canonical SMILES(RDKit),CN1CCC(CCC(=O)N2CCC[C@@H](C(=O)N[C@H](CC(=O)O)c3ccc4c(c3)OCO4)C2)CC1
SMILES(SDF),
MW(SDF),
MW(RDKit),473.57
MW Monoisotopic(RDKit),473.25258584
MolLogP(RDKit),2.4079
XLogP(SDF),
XLogP(CDK),1.179
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),108.41
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),8
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),34
QED Weighted(RDKit),0.596857347286084
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,56895972.48722551
qed,0.5968573472860836
Chi0,24.078775022443732
Chi1,16.385050488558726
TPSA,108.41000000000001
Chi0n,19.832265228195514
Chi0v,19.832265228195514
Chi1n,12.267965049883301
Chi1v,12.267965049883301
Chi2n,9.735968362945115
Chi2v,9.735968362945115
Chi3n,7.24370421535759
Chi3v,7.24370421535759
Chi4n,5.1004109045156
Chi4v,5.1004109045156
MolMR,124.46050000000007
MolWt,473.57000000000033
fr_SH,0
Kappa1,24.318870451165793
Kappa2,11.07687998812889
Kappa3,6.195314249890653
fr_ArN,0
fr_COO,1
fr_C_O,3
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,898.637216092224
MolLogP,2.4079000000000015
NOCount,9
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,1.3231662597363052
SMR_VSA1,28.963864854656272
SMR_VSA2,0.0
SMR_VSA3,15.116608065707286
SMR_VSA4,11.835812092322787
SMR_VSA5,50.987592189630035
SMR_VSA6,40.019639912427316
SMR_VSA7,23.762552697081826
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,2
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,199.92322986780076
NHOHCount,2
