DLiP-ID,C003DW
CIC5,0.3806472827027596
GGI1,2.0
GGI2,0.8888888888888893
GGI3,0.25
GGI4,0.38222222222222224
GGI5,0.20833333333333337
GGI6,0.08081632653061226
GGI7,0.03125
GGI8,0.0
GGI9,0.0
JGI1,0.18181818181818182
JGI2,0.06837606837606841
JGI3,0.020833333333333332
JGI4,0.04777777777777778
JGI5,0.04166666666666667
JGI6,0.026938775510204085
JGI7,0.015625
JGI8,0.0
JGI9,0.0
MIC0,9.915391730947192
MIC1,23.600664598659076
MIC2,28.414155351967338
MIC3,28.76476404761951
MIC4,28.76476404761951
MIC5,28.76476404761951
MPC2,13
MPC3,15
MPC4,16
MPC5,18
MPC6,14
MPC7,10
MPC8,4
MPC9,0
Mare,0.9547826086956519
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.5579439813767098
RPCG,0.1329560819958299
SIC0,0.2672297156616445
SIC1,0.6226413060612487
SIC2,0.8389602316192749
SIC3,0.9158523114305805
SIC4,0.9158523114305805
SIC5,0.9158523114305805
SaaN,0
SaaO,0
SaaS,0
Sare,21.959999999999994
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.021480300453515
SssS,0
StCH,0
StsC,0
TIC0,27.803094031783804
TIC1,64.78080006047125
TIC2,87.28703748714784
TIC3,95.28703748714783
TIC4,95.28703748714783
TIC5,95.28703748714783
Vabc,156.50424339909645
WPol,12
apol,25.50351599999998
bpol,13.774483999999998
nRot,3
ABCGG,7.210287939200913
ATS0Z,436.0
ATS0d,60.0
ATS0i,3672.406670993488
ATS0m,1710.8019789999992
ATS0p,33.867558858188005
ATS0s,65.05555555555556
ATS0v,4824.5647276288155
ATS1Z,492.0
ATS1d,71.0
ATS1i,3285.3064341948007
ATS1m,1827.9901230000005
ATS1p,41.141311719999976
ATS1s,70.66666666666667
ATS1v,5793.950516341835
ATS2Z,617.0
ATS2d,107.0
ATS2i,5631.526427436094
ATS2m,2218.408013000001
ATS2p,55.000657442245
ATS2s,98.49999999999999
ATS2v,7501.39039935362
ATS3Z,610.0
ATS3d,108.0
ATS3i,6423.200732951592
ATS3m,2131.6754919999994
ATS3p,58.80286822109399
ATS3s,106.11111111111107
ATS3v,7715.363309632866
ATS4Z,470.0
ATS4d,90.0
ATS4i,6935.390039789389
ATS4m,1534.9975719999998
ATS4p,53.10236846048999
ATS4s,99.66666666666667
ATS4v,6495.891312773812
ATS5Z,326.0
ATS5d,69.0
ATS5i,6311.818835372486
ATS5m,1025.5871289999998
ATS5p,40.99040686788599
ATS5s,79.25
ATS5v,4726.701858516537
ATS6Z,208.0
ATS6d,47.0
ATS6i,4527.5378954072885
ATS6m,646.2098629999998
ATS6p,24.45747393018799
ATS6s,54.66666666666668
ATS6v,2834.161663701764
ATS7Z,138.0
ATS7d,24.0
ATS7i,2276.850403288446
ATS7m,441.368974
ATS7p,14.236269775396002
ATS7s,33.833333333333336
ATS7v,1735.7513267679692
ATS8Z,82.0
ATS8d,18.0
ATS8i,2219.159012479394
ATS8m,231.04284099999992
ATS8p,10.980290641093998
ATS8s,27.0
ATS8v,1232.9930950679195
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,6
C2SP3,1
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.2
GGI10,0.0
JGI10,0.0
JGT10,0.40303580348223217
Kier1,9.090909090909092
Kier2,4.792899408284024
Kier3,2.8444444444444446
MID_C,19.69004134192211
MID_N,0.0
MID_O,1.8882753571221005
MID_X,0.0
MID_h,1.8882753571221005
MPC10,0
MWC01,11.0
MWC02,3.8918202981106265
MWC03,4.653960350157523
MWC04,5.442417710521793
MWC05,6.2285110035911835
MWC06,7.025538314638521
MWC07,7.818832443803404
MWC08,8.617762246337932
MWC09,9.413526083949446
MWC10,10.21269870228773
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,1
NddsN,0
NdsCH,1
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.4237
SRW02,3.1354942159291497
SRW03,0.0
SRW04,4.31748811353631
SRW05,0.0
SRW06,5.720311776607412
SRW07,0.0
SRW08,7.217443431696533
SRW09,0.0
SRW10,8.758255243232792
SaaCH,7.998703703703704
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.1653817082388516
SaasN,0
SdCH2,3.6672996189216427
SddsN,0
SdsCH,1.8906840513983372
SdssC,0
SdssS,0
SsCH3,1.6691546989166037
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.0480893084160536
VE1_D,3.2549398219996966
VE2_A,0.27709902803782305
VE2_D,0.2959036201817906
VE3_A,1.2098251178609036
VE3_D,1.2754839674290384
VR1_A,43.99101047276845
VR1_D,39.84630923227068
VR2_A,3.9991827702516773
VR2_D,3.6223917483882433
VR3_A,3.8792954854118977
VR3_D,3.7803399642462483
WPath,170
Xc-3d,0.408248290463863
Xc-4d,0.0
Xc-5d,0.0
Xc-6d,0.0
Xp-0d,8.104448006685086
Xp-1d,5.363703305156274
Xp-2d,4.083674771006805
Xp-3d,3.2406001894370875
Xp-4d,2.336655891699415
Xp-5d,1.691044061656995
Xp-6d,0.9714045207910317
Xp-7d,0.554737854124365
ZMIC0,38.796831909504775
ZMIC1,25.236246306225826
ZMIC2,17.70168073962282
ZMIC3,16.732865806027856
ZMIC4,16.732865806027856
ZMIC5,16.732865806027856
nAcid,0
nAtom,23
nBase,0
nRing,1
piPC1,2.772588722239781
piPC2,3.1986731175506815
piPC3,3.644143560272545
piPC4,4.09225905573108
piPC5,4.5649990212988145
piPC6,4.364689715020605
piPC7,4.2749284991175145
piPC8,3.803880846808443
piPC9,0.0
AATS0Z,18.956521739130434
AATS0d,2.608695652173913
AATS0i,159.66985526058644
AATS0m,74.3826947391304
AATS0p,1.4725025590516523
AATS0s,2.8285024154589373
AATS0v,209.7636838099485
AATS1Z,21.391304347826086
AATS1d,3.0869565217391304
AATS1i,142.83941018238264
AATS1m,79.47783143478263
AATS1p,1.7887526834782599
AATS1s,3.0724637681159424
AATS1v,251.9108920148624
AATS2Z,16.675675675675677
AATS2d,2.891891891891892
AATS2i,152.2034169577323
AATS2m,59.95697332432435
AATS2p,1.4865042551958108
AATS2s,2.662162162162162
AATS2v,202.74028106361135
AATS3Z,14.523809523809524
AATS3d,2.5714285714285716
AATS3i,152.9333507845617
AATS3m,50.75417838095237
AATS3p,1.4000682909784283
AATS3s,2.5264550264550256
AATS3v,183.69912641983015
AATS4Z,10.681818181818182
AATS4d,2.0454545454545454
AATS4i,157.6225009043043
AATS4m,34.88630845454545
AATS4p,1.2068720104656816
AATS4s,2.265151515151515
AATS4v,147.6338934721321
AATS5Z,8.35897435897436
AATS5d,1.7692307692307692
AATS5i,161.8415085992945
AATS5m,26.297105871794866
AATS5p,1.0510360735355382
AATS5s,2.032051282051282
AATS5v,121.19748355170607
AATS6Z,7.703703703703703
AATS6d,1.7407407407407407
AATS6i,167.68658871878847
AATS6m,23.93369862962962
AATS6p,0.9058323677847404
AATS6s,2.024691358024692
AATS6v,104.96895050747274
AATS7Z,9.857142857142858
AATS7d,1.7142857142857142
AATS7i,162.63217166346044
AATS7m,31.526355285714285
AATS7p,1.0168764125282859
AATS7s,2.416666666666667
AATS7v,123.98223762628352
AATS8Z,6.3076923076923075
AATS8d,1.3846153846153846
AATS8i,170.70453942149183
AATS8m,17.772526230769223
AATS8p,0.8446377416226152
AATS8s,2.076923076923077
AATS8v,94.84562269753226
AMID_C,1.7900037583565556
AMID_N,0.0
AMID_O,0.17166139610200915
AMID_X,0.0
AMID_h,0.17166139610200915
ATS0dv,122.0
ATS0pe,134.93860000000004
ATS0se,169.3784440000001
ATS1dv,116.0
ATS1pe,143.38650000000004
ATS1se,173.34399600000003
ATS2dv,134.0
ATS2pe,225.73550000000003
ATS2se,278.90138
ATS3dv,114.0
ATS3pe,250.16500000000002
ATS3se,311.313952
ATS4dv,68.0
ATS4pe,252.46550000000002
ATS4se,319.76764000000003
ATS5dv,40.0
ATS5pe,214.74199999999996
ATS5se,276.607084
ATS6dv,28.0
ATS6pe,151.093
ATS6se,195.85514
ATS7dv,15.0
ATS7pe,81.47250000000003
ATS7se,103.742848
ATS8dv,2.0
ATS8pe,73.1185
ATS8se,95.26416400000001
ATSC0Z,157.73913043478262
ATSC0c,0.3354794374050854
ATSC0d,9.739130434782608
ATSC0i,30.940173324011614
ATSC0m,755.8140648695653
ATSC0p,5.588022842437739
ATSC0s,10.775362318840584
ATSC0v,1233.0931947851914
ATSC1Z,5.043478260869573
ATSC1c,-0.09534786753082872
ATSC1d,4.478260869565219
ATSC1i,-3.117915867891319
ATSC1m,22.20240973913006
ATSC1p,-0.4870794831304294
ATSC1s,-1.0241545893719821
ATSC1v,-47.44441920450063
ATSC2Z,-10.145557655954622
ATSC2c,-0.08008541613200396
ATSC2d,-1.3629489603024558
ATSC2i,3.3201979612742423
ATSC2m,-44.941765790170486
ATSC2p,0.5344597136062057
ATSC2s,-2.3680949380382286
ATSC2v,52.97849287131225
ATSC3Z,-36.65406427221171
ATSC3c,0.019022603656312448
ATSC3d,-4.219281663516067
ATSC3i,-6.5077798118565
ATSC3m,-176.02316219659755
ATSC3p,-1.209022924004129
ATSC3s,-1.1356857802982578
ATSC3v,-284.8067588984762
ATSC4Z,-55.066162570888466
ATSC4c,-0.043933559135065955
ATSC4d,-3.066162570888469
ATSC4i,-8.94454193784863
ATSC4m,-264.5422779243856
ATSC4p,-1.6959752488855004
ATSC4s,-1.8359588321781133
ATSC4v,-419.0337672369211
ATSC5Z,-2.1663516068053053
ATSC5c,0.004495337333877391
ATSC5d,-0.9924385633270326
ATSC5i,-6.794409192537748
ATSC5m,-14.41162138752333
ATSC5p,-1.138043585103733
ATSC5s,-0.25556605755093337
ATSC5v,-169.05144882515393
ATSC6Z,12.914933837429107
ATSC6c,0.021059793709570195
ATSC6d,-1.9111531190926279
ATSC6i,3.1800269694181553
ATSC6m,63.247316544423654
ATSC6p,0.5932375449049113
ATSC6s,-0.4150388573829016
ATSC6v,133.26011417123567
ATSC7Z,-12.623818525519852
ATSC7c,0.046171433075750314
ATSC7d,-1.580340264650284
ATSC7i,-3.844408963560042
ATSC7m,-61.395616529300526
ATSC7p,-0.6764218659302769
ATSC7s,2.607750472589792
ATSC7v,-132.1022415289032
ATSC8Z,-4.200378071833654
ATSC8c,-0.05973785473044975
ATSC8d,0.5822306238185248
ATSC8i,4.669426035103069
ATSC8m,-16.652539708884568
ATSC8p,0.7664172161100582
ATSC8s,-0.696702373450955
ATSC8v,98.30086051948636
AXp-0d,0.7367680006077351
AXp-1d,0.48760939137784304
AXp-2d,0.31412882853898505
AXp-3d,0.21604001262913916
AXp-4d,0.14604099323121345
AXp-5d,0.0939468923142775
AXp-6d,0.0693860371993594
AXp-7d,0.055473785412436506
GATS1Z,0.9338478500551268
GATS1c,1.244866210769453
GATS1d,0.736607142857143
GATS1i,1.1859214449158746
GATS1m,0.9394192425756973
GATS1p,1.1626056051391689
GATS1s,1.057834566240753
GATS1v,1.0745225923548882
GATS2Z,1.0460308710033075
GATS2c,1.479867511862008
GATS2d,1.4041988416988418
GATS2i,0.9473269236728797
GATS2m,1.0396379850672552
GATS2p,0.9397960815154205
GATS2s,1.1473036587360725
GATS2v,0.9454153833199606
GATS3Z,1.089200399012968
GATS3c,0.9836241638116584
GATS3d,1.3983843537414968
GATS3i,1.112207116004227
GATS3m,1.0897088991239723
GATS3p,1.1100790830087337
GATS3s,0.9681845838537161
GATS3v,1.102039760413343
GATS4Z,1.1125964718853363
GATS4c,0.8211611265547982
GATS4d,0.924107142857143
GATS4i,1.1050815473941988
GATS4m,1.115005885270785
GATS4p,1.1159657630887685
GATS4s,0.9112867070163638
GATS4v,1.1362484889814835
GATS5Z,0.9011958273259265
GATS5c,0.483954156950966
GATS5d,0.8398580586080587
GATS5i,1.0474056876540296
GATS5m,0.9095123750434589
GATS5p,1.0539988056210117
GATS5s,0.8143511573235847
GATS5v,1.037768929344022
GATS6Z,0.9091428804769487
GATS6c,1.106794881049109
GATS6d,1.1294642857142858
GATS6i,0.7930689956803758
GATS6m,0.903429541290376
GATS6p,0.7913520228069184
GATS6s,1.1552799156475457
GATS6v,0.8103316697351717
GATS7Z,1.135690659946448
GATS7c,1.2171731487114898
GATS7d,1.1294642857142858
GATS7i,1.1129897515170628
GATS7m,1.1311416887456653
GATS7p,1.0990780334902635
GATS7s,0.7393041278380886
GATS7v,1.0792641624090833
GATS8Z,1.0621236536341276
GATS8c,1.8045793937613388
GATS8d,0.4344093406593407
GATS8i,0.5980589436028916
GATS8m,1.045328948093818
GATS8p,0.6151184735912579
GATS8s,1.3742175779835495
GATS8v,0.732457328520648
MATS1Z,0.0319735391400221
MATS1c,-0.2842137457614068
MATS1d,0.45982142857142877
MATS1i,-0.1007724111704187
MATS1m,0.02937549163359595
MATS1p,-0.08716490552460665
MATS1s,-0.0950459538220131
MATS1v,-0.03847593953575066
MATS2Z,-0.03998182305789799
MATS2c,-0.14839307776740668
MATS2d,-0.08699324324324316
MATS2i,0.06670637617890682
MATS2m,-0.03696249464985293
MATS2p,0.05945425121390219
MATS2s,-0.13661341233634441
MATS2v,0.02670728926978759
MATS3Z,-0.12725101065784633
MATS3c,0.031051501034103396
MATS3d,-0.2372448979591836
MATS3i,-0.11518307106306964
MATS3m,-0.127536177112064
MATS3p,-0.11848269072284384
MATS3s,-0.057717146486480755
MATS3v,-0.12648322667178527
MATS4Z,-0.182482209080886
MATS4c,-0.0684550735076655
MATS4d,-0.1645698051948052
MATS4i,-0.1511160252401621
MATS4m,-0.18295963238569604
MATS4p,-0.15864869229420173
MATS4s,-0.08906482443805908
MATS4v,-0.1776348934976874
MATS5Z,-0.008099397845814649
MATS5c,0.007902410940280907
MATS5d,-0.06009615384615388
MATS5i,-0.1295066845758227
MATS5m,-0.01124504256555512
MATS5p,-0.12010579199260278
MATS5s,-0.01398732030877282
MATS5v,-0.08085115440027107
MATS6Z,0.06974560006533544
MATS6c,0.053475182890131465
MATS6d,-0.16716269841269846
MATS6i,0.08755322197033052
MATS6m,0.07128385965181191
MATS6p,0.09043458043468536
MATS6s,-0.03281111194135169
MATS6v,0.09205944491043232
MATS7Z,-0.1314773980154355
MATS7c,0.22610348106926068
MATS7d,-0.26658163265306134
MATS7i,-0.20412990773219591
MATS7m,-0.13345111164699758
MATS7p,-0.19886541722573384
MATS7s,0.39758862522816774
MATS7v,-0.17600057481543763
MATS8Z,-0.047112204223560404
MATS8c,-0.31504181446844
MATS8d,0.10576923076923064
MATS8i,0.26700859524727605
MATS8m,-0.03898073217766888
MATS8p,0.24265629526642563
MATS8s,-0.11439311641060114
MATS8v,0.1410411701308872
MAXssO,5.021480300453515
MINssO,5.021480300453515
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,13.839232266343265
SpAD_D,64.61996426297293
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.9206292517006803
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,112
TMWC10,85.30506715339816
TSRW10,40.1489927810022
VE1_Dt,3.2901814316095215
VE2_Dt,0.2991074028735929
VE3_Dt,1.2862528894469722
VR1_Dt,38.54424706045913
VR2_Dt,3.504022460041739
VR3_Dt,3.747117035485561
Xc-3dv,0.1858925119417351
Xc-4dv,0.0
Xc-5dv,0.0
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.08333333333333333
Xch-7d,0.11785113019775792
Xp-0dv,6.709213198785088
Xp-1dv,3.6037896122627124
Xp-2dv,2.3408739759180546
Xp-3dv,1.5390939580983254
Xp-4dv,0.9282859064252967
Xp-5dv,0.554412089261924
Xp-6dv,0.26453441342179906
Xp-7dv,0.12055833175116665
Xpc-4d,0.9258119817189636
Xpc-5d,1.1745943256894158
Xpc-6d,1.3699795795475722
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,23
nFRing,0
nHBAcc,1
nHBDon,0
nHRing,0
nSpiro,0
naRing,1
piPC10,0.0
AATS0dv,5.304347826086956
AATS0pe,5.866895652173914
AATS0se,7.3642801739130475
AATS1dv,5.043478260869565
AATS1pe,6.234195652173915
AATS1se,7.536695478260871
AATS2dv,3.6216216216216215
AATS2pe,6.10095945945946
AATS2se,7.537875135135136
AATS3dv,2.7142857142857144
AATS3pe,5.956309523809525
AATS3se,7.412236952380952
AATS4dv,1.5454545454545454
AATS4pe,5.737852272727273
AATS4se,7.267446363636364
AATS5dv,1.0256410256410255
AATS5pe,5.506205128205127
AATS5se,7.092489333333333
AATS6dv,1.037037037037037
AATS6pe,5.5960370370370365
AATS6se,7.253894074074075
AATS7dv,1.0714285714285714
AATS7pe,5.819464285714288
AATS7se,7.410203428571428
AATS8dv,0.15384615384615385
AATS8pe,5.624499999999999
AATS8se,7.328012615384616
AATSC0Z,6.858223062381853
AATSC0c,0.014586062495873279
AATSC0d,0.4234404536862003
AATSC0i,1.3452249271309398
AATSC0m,32.86148108128545
AATSC0p,0.24295751488859735
AATSC0s,0.46849401386263406
AATSC0v,53.61274759935615
AATSC1Z,0.2192816635160684
AATSC1c,-0.004145559457862118
AATSC1d,0.19470699432892255
AATSC1i,-0.1355615594735356
AATSC1m,0.9653221625708722
AATSC1p,-0.0211773688317578
AATSC1s,-0.04452846040747748
AATSC1v,-2.0628008349782885
AATSC2Z,-0.27420426097174655
AATSC2c,-0.002164470706270377
AATSC2d,-0.03683645838655286
AATSC2i,0.08973508003443897
AATSC2m,-1.2146423186532564
AATSC2p,0.014444857124492045
AATSC2s,-0.06400256589292509
AATSC2v,1.4318511586841147
AATSC3Z,-0.8727158160050408
AATSC3c,0.0004529191346741059
AATSC3d,-0.10045908722657301
AATSC3i,-0.1549471383775357
AATSC3m,-4.191027671347561
AATSC3p,-0.028786260095336406
AATSC3s,-0.027040137626148996
AATSC3v,-6.781113307106575
AATSC4Z,-1.2515036947929197
AATSC4c,-0.0009984899803424081
AATSC4d,-0.06968551297473793
AATSC4i,-0.2032850440420143
AATSC4m,-6.01232449828149
AATSC4p,-0.03854489202012501
AATSC4s,-0.04172633709495712
AATSC4v,-9.523494709930025
AATSC5Z,-0.05554747709757193
AATSC5c,0.00011526505984301004
AATSC5d,-0.025447142649411093
AATSC5i,-0.17421562032148072
AATSC5m,-0.3695287535262392
AATSC5p,-0.02918060474624956
AATSC5s,-0.006552975834639317
AATSC5v,-4.334652533978306
AATSC6Z,0.4783308828677447
AATSC6c,0.000779992359613711
AATSC6d,-0.07078344885528251
AATSC6i,0.11777877664511686
AATSC6m,2.342493205349024
