DLiP-ID,T007K8
ATS8p,131.455908010376
ATS8s,331.0555555555556
ATS8v,17619.13224512444
C1SP1,0
C1SP2,4
C1SP3,7
C2SP1,0
C2SP2,3
C2SP3,6
C3SP2,0
C3SP3,1
C4SP3,1
FCSP3,0.6818181818181818
GGI10,0.16488113457810427
JGI10,0.008244056728905214
JGT10,0.44589359849429294
Kier1,22.203125
Kier2,10.08
Kier3,5.626634958382877
MAXdO,13.064794727578818
MID_C,45.78150834275165
MID_N,8.686287370746726
MID_O,5.198566978449465
MID_X,0.0
MID_h,13.88485434919619
MINdO,10.914914910894538
MPC10,148
MWC01,32.0
MWC02,5.043425116919247
MWC03,5.8888779583328805
MWC04,6.7650389767805414
MWC05,7.627057417018934
MWC06,8.506940814951886
MWC07,9.37695589894852
MWC08,10.258816591150495
MWC09,11.133668893030196
MWC10,12.016877519793047
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,1
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,3
NsssP,0
SLogP,2.0871999999999993
SRW02,4.174387269895637
SRW03,0.0
SRW04,5.501258210544727
SRW05,0.0
SRW06,7.0326242610280065
SRW07,0.0
SRW08,8.648396877031582
SRW09,0.0
SRW10,10.306449530426175
SaaCH,7.687901259184453
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.1814328789402848
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.3918291355072596
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,6.43963307249932
SsssP,0
VE1_A,4.482729342590563
VE1_D,5.288785693690892
VE2_A,0.1545768738824332
VE2_D,0.18237192047209974
VE3_A,2.564942826171949
VE3_D,2.7302994090061277
VR1_A,336.24280121824734
VR1_D,184.68827520309955
VR2_A,11.594579352353357
VR2_D,6.3685612138999845
VR3_A,6.882544258662937
VR3_D,6.283380141961225
WPath,2662
Xc-3d,2.178595973278884
Xc-4d,0.125
Xc-5d,0.2757834230632086
Xc-6d,0.0
Xp-0d,20.26937394568523
Xp-1d,14.045243855508328
Xp-2d,12.842421409965178
Xp-3d,10.681619928987889
Xp-4d,8.603250729604063
Xp-5d,7.108479586054433
Xp-6d,4.782049040227475
Xp-7d,3.7597420945721214
ZMIC0,98.01451166367139
ZMIC1,52.470907282705845
ZMIC2,36.9458385521359
ZMIC3,30.634598540979958
ZMIC4,29.621752724553524
ZMIC5,29.621752724553524
nAcid,1
nAtom,61
nBase,1
nRing,4
piPC1,3.6375861597263857
piPC2,4.069026754237811
piPC3,4.415824014257172
piPC4,4.746018494575471
piPC5,5.107081192364508
piPC6,5.081016090858055
piPC7,5.333322475746727
piPC8,5.414432345103723
piPC9,5.560200746178177
AATS0Z,19.868852459016395
AATS0d,3.0491803278688523
AATS0i,165.7074558590733
AATS0m,78.0166050655738
AATS0p,1.3500495894289832
AATS0s,3.998747723132969
AATS0v,195.64722432876766
AATS1Z,22.625
AATS1d,3.8125
AATS1i,148.0398943623603
AATS1m,84.61424550000005
AATS1p,1.710622837437501
AATS1s,2.6831597222222223
AATS1v,245.335244816868
AATS2Z,17.942622950819672
AATS2d,3.3934426229508197
AATS2i,157.9804845071127
AATS2m,65.04151004098361
AATS2p,1.447887503631451
AATS2s,2.5928961748633883
AATS2v,199.73393524997036
AATS3Z,13.755555555555556
AATS3d,2.811111111111111
AATS3i,160.0449449354799
AATS3m,47.39519110000001
AATS3p,1.281114295952611
AATS3s,2.246296296296296
AATS3v,166.733072821844
AATS4Z,10.967136150234742
AATS4d,2.3333333333333335
AATS4i,161.76044247826266
AATS4m,36.3241986056338
AATS4p,1.1215312515941032
AATS4s,2.126173708920187
AATS4v,138.8687866770334
AATS5Z,9.764150943396226
AATS5d,2.1462264150943398
AATS5i,167.05077560698408
AATS5m,32.011702707547165
AATS5p,0.9989912278972736
AATS5s,2.175052410901468
AATS5v,122.33013644503905
AATS6Z,10.133720930232558
AATS6d,2.244186046511628
AATS6i,166.8138705965933
AATS6m,33.4829504476744
AATS6p,1.0194950541798837
AATS6s,2.06233850129199
AATS6v,125.44418342608809
AATS7Z,11.222222222222221
AATS7d,2.3819444444444446
AATS7i,169.05443157904895
AATS7m,38.58428522916667
AATS7p,1.0105866077468337
AATS7s,2.254629629629629
AATS7v,129.0670632686982
AATS8Z,13.725663716814159
AATS8d,2.575221238938053
AATS8i,163.91462940058918
AATS8m,47.272571787610616
AATS8p,1.1633266195608496
AATS8s,2.929695181907572
AATS8v,155.92152429313666
AMID_C,1.5786727014741948
AMID_N,0.29952715071540437
AMID_O,0.17926093029136086
AMID_X,0.0
AMID_h,0.4787880810067652
ATS0dv,358.0
ATS0pe,370.40219999999994
ATS0se,461.74389199999985
ATS1dv,338.0
ATS1pe,410.1110000000001
ATS1se,492.42666399999973
ATS2dv,437.0
ATS2pe,762.9091999999997
ATS2se,932.9553159999996
ATS3dv,412.0
ATS3pe,1085.0532999999998
ATS3se,1350.7898319999995
ATS4dv,341.0
ATS4pe,1238.2196000000004
ATS4se,1567.140796
ATS5dv,327.0
ATS5pe,1224.8556
ATS5se,1565.5661040000005
ATS6dv,305.0
ATS6pe,994.7174999999999
ATS6se,1267.6866360000004
ATS7dv,301.0
ATS7pe,841.7470999999998
ATS7se,1070.440724
ATS8dv,285.0
ATS8pe,699.2862000000003
ATS8se,873.0044719999999
ATSC0Z,447.1475409836067
ATSC0c,1.113750757829606
ATSC0d,34.918032786885256
ATSC0i,86.57258664297163
ATSC0m,2129.198588852459
ATSC0p,13.339049854227408
ATSC0s,92.57923497267758
ATSC0v,3013.5511109996637
ATSC1Z,30.271432410642294
ATSC1c,-0.5620918654349426
ATSC1d,9.069604944907294
ATSC1i,-26.569800198773173
ATSC1m,142.85880100725598
ATSC1p,-0.9718691372652177
ATSC1s,0.7811669503419026
ATSC1v,-41.58331329407821
ATSC2Z,-17.032786885245905
ATSC2c,-0.0740800299168789
ATSC2d,-14.065573770491797
ATSC2i,5.09977049900799
ATSC2m,-83.14359696721318
ATSC2p,0.4077322649653914
ATSC2s,27.295765027322403
ATSC2v,-12.17941972352277
ATSC3Z,-192.5665143778554
ATSC3c,0.06545490563063254
ATSC3d,-20.77452297769417
ATSC3i,11.024816943982891
ATSC3m,-919.5331157941417
ATSC3p,-2.7763248618782934
ATSC3s,-7.001112305533157
ATSC3v,-1022.0712666613674
ATSC4Z,-138.33485622144588
ATSC4c,-0.009009455603550902
ATSC4d,-6.271163665681267
ATSC4i,-41.586368024076016
ATSC4m,-675.2187448782586
ATSC4p,-7.547718160624755
ATSC4s,-10.865015378183877
ATSC4v,-1517.7196411034
ATSC5Z,36.37248051599035
ATSC5c,0.034261956704085314
ATSC5d,12.202902445579149
ATSC5i,-1.8709338597515346
ATSC5m,183.87621825047023
ATSC5p,2.2695451254416263
ATSC5s,-25.58673556988861
ATSC5v,452.7302770138633
ATSC6Z,22.25611394786347
ATSC6c,-0.06925639604962401
ATSC6d,6.231120666487501
ATSC6i,-15.407090615776132
ATSC6m,108.44001746519744
ATSC6p,-0.35861883855708854
ATSC6s,-10.829974021320428
ATSC6v,80.19759337700634
ATSC7Z,167.38941144853527
ATSC7c,0.09696418107763158
ATSC7d,-0.675356087073368
ATSC7i,24.1002509303029
ATSC7m,802.8740217253421
ATSC7p,3.750796397178707
ATSC7s,4.236109244826663
ATSC7v,1174.546290402149
ATSC8Z,-98.63396936307444
ATSC8c,0.027598981241436296
ATSC8d,-5.126847621607097
ATSC8i,21.829483764937017
ATSC8m,-455.29415830045707
ATSC8p,1.4353214847854205
ATSC8s,-29.009484457583103
ATSC8v,-48.670243146579345
AXp-0d,0.6989439291615597
AXp-1d,0.43891387048463526
AXp-2d,0.28538714244367064
AXp-3d,0.18416586084461878
AXp-4d,0.11948959346672311
AXp-5d,0.07562212325589823
AXp-6d,0.047820490402274755
AXp-7d,0.03186222114044171
GATS1Z,0.8879200120985479
GATS1c,1.5164622596700557
GATS1d,0.9933978873239433
GATS1i,1.6462724135277254
GATS1m,0.8958724957534611
GATS1p,1.3020372808623064
GATS1s,0.5869127943867313
GATS1v,1.1570635853833393
GATS2Z,0.9904311482622082
GATS2c,1.1106657549383758
GATS2d,1.718309859154929
GATS2i,1.2002106182301195
GATS2m,0.9948607086907866
GATS2p,1.0610827997131362
GATS2s,0.3970162908747492
GATS2v,1.0457210125420124
GATS3Z,1.10142616219387
GATS3c,0.8485268805473744
GATS3d,1.3841940532081374
GATS3i,1.0509981816097524
GATS3m,1.1054818235321355
GATS3p,1.1240320566983706
GATS3s,0.7327807126273954
GATS3v,1.1466070361495606
GATS4Z,1.025908346397493
GATS4c,0.6548001868066733
GATS4d,0.8994908417641999
GATS4i,1.103042042226132
GATS4m,1.032035120650495
GATS4p,1.1941896127403417
GATS4s,0.8500416430428476
GATS4v,1.1676557923477193
GATS5Z,0.9497308436195201
GATS5c,0.7159002646210912
GATS5d,0.7578394897688012
GATS5i,0.877556788601214
GATS5m,0.9479949298994205
GATS5p,0.8989481932385307
GATS5s,1.1259796533901458
GATS5v,0.9213138199372874
GATS6Z,0.9427979107623362
GATS6c,0.8649515814108992
GATS6d,0.8191942351785126
GATS6i,0.9746565841441165
GATS6m,0.9437022749644501
GATS6p,0.9586249846379112
GATS6s,0.8295324609543369
GATS6v,0.9594099131106094
GATS7Z,0.8260696216454023
GATS7c,0.9984137246338057
GATS7d,1.1395735524256647
GATS7i,0.793819819038311
GATS7m,0.8241876363620245
GATS7p,0.7933631620007594
GATS7s,0.8938008167571716
GATS7v,0.777426533911328
GATS8Z,1.1732185058147002
GATS8c,1.206485571661315
GATS8d,1.2317088370933562
GATS8i,0.8459233198560222
GATS8m,1.1629638579442172
GATS8p,0.9208502651405429
GATS8s,1.8935585673348845
GATS8v,0.9698718904890729
MATS1Z,0.06452559026250179
MATS1c,-0.4810266619137455
MATS1d,0.24756455399061053
MATS1i,-0.2925214758673452
MATS1m,0.06395002111260373
MATS1p,-0.06944368463862843
MATS1s,0.008042297495376376
MATS1v,-0.013151957283469056
MATS2Z,-0.01904604780759642
MATS2c,-0.03325700539196064
MATS2d,-0.2014084507042252
MATS2i,0.029453726039396406
MATS2m,-0.0195246224101679
MATS2p,0.015283407342396768
MATS2s,0.14741839806398302
MATS2v,-0.0020207753701384176
MATS3Z,-0.14594433853122807
MATS3c,0.01991643110952278
MATS3d,-0.20162232655190399
MATS3i,0.043156709406846384
MATS3m,-0.14635532708856597
MATS3p,-0.07053468259872751
MATS3s,-0.02562776815890379
MATS3v,-0.11493702385198029
MATS4Z,-0.08859944631370369
MATS4c,-0.0023166518302186424
MATS4d,-0.05143379840860497
MATS4i,-0.13756907922233227
MATS4m,-0.090819384069747
MATS4p,-0.16204700573699402
MATS4s,-0.03360988211829773
MATS4v,-0.1442325309179812
MATS5Z,0.023405398899301905
MATS5c,0.00885152547218184
MATS5d,0.10055585082823988
MATS5i,-0.0062183049339217256
MATS5m,0.024848682530891265
MATS5p,0.048956222577897085
MATS5s,-0.07952345994176208
MATS5v,0.0432269856564679
MATS6Z,0.017652242196052742
MATS6c,-0.022053283660660804
MATS6d,0.06328747679877714
MATS6i,-0.06311631445922906
MATS6m,0.018062372616827232
MATS6p,-0.009534756184497926
MATS6s,-0.04148730415398088
MATS6v,0.009438091041613672
MATS7Z,0.15857856316501268
MATS7c,0.03687997893201759
MATS7d,-0.008193140323422018
MATS7i,0.11792571379142253
MATS7m,0.15973444572336504
MATS7p,0.11911485800893662
MATS7s,0.01938299603057492
MATS7v,0.165104503226308
MATS8Z,-0.11907677273417452
MATS8c,0.013376929254771368
MATS8d,-0.0792596285678674
MATS8i,0.13611765646114665
MATS8m,-0.11543228693282327
MATS8p,0.05808656321482482
MATS8s,-0.1691522638925309
MATS8v,-0.008718391070563446
MAXaaN,4.077308363871148
MAXsOH,8.978770715579543
MINaaN,4.077308363871148
MINsOH,8.978770715579543
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,13
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,38.34259284542087
SpAD_D,383.04357559584435
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,11.61985920681593
SssNH2,0
SsssAs,0
SsssCH,0.17143468652893223
SsssNH,0
SssssB,0
SssssC,0.33911264694762433
SssssN,0
TMPC10,952
TMWC10,137.61765918692575
TSRW10,64.66311614892612
VE1_Dt,5.319836257204419
VE2_Dt,0.18344262955877308
VE3_Dt,2.7361532611513333
VR1_Dt,184.05307591990035
VR2_Dt,6.346657790341391
VR3_Dt,6.279934909092371
Xc-3dv,1.4249549785986082
Xc-4dv,0.125
Xc-5dv,0.08997242729446948
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.3297329732467055
Xch-7d,0.4519724581703977
Xp-0dv,17.131704059800768
Xp-1dv,10.926016429671186
Xp-2dv,8.961906580999505
Xp-3dv,7.290305493610928
Xp-4dv,5.35199363351182
Xp-5dv,4.273888764089805
Xp-6dv,2.67490042711441
Xp-7dv,1.8004329286268699
Xpc-4d,4.626556564576208
Xpc-5d,6.937893457302435
Xpc-6d,9.740825225807198
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,3
nBonds,64
nFRing,0
nHBAcc,5
nHBDon,1
nHRing,3
nSpiro,1
naRing,1
piPC10,5.767539440458952
AATS0dv,5.868852459016393
AATS0pe,6.072167213114753
AATS0se,7.569571999999997
AATS1dv,5.28125
AATS1pe,6.407984375000002
AATS1se,7.694166624999996
AATS2dv,3.581967213114754
AATS2pe,6.253354098360654
AATS2se,7.647174721311472
AATS3dv,2.2888888888888888
AATS3pe,6.028073888888888
AATS3se,7.504387955555552
AATS4dv,1.6009389671361502
AATS4pe,5.813237558685448
AATS4se,7.357468525821596
AATS5dv,1.5424528301886793
AATS5pe,5.777620754716982
AATS5se,7.384745773584908
AATS6dv,1.7732558139534884
AATS6pe,5.783241279069767
AATS6se,7.370271139534886
AATS7dv,2.0902777777777777
AATS7pe,5.845465972222221
AATS7se,7.4336161388888895
AATS8dv,2.52212389380531
AATS8pe,6.188373451327437
AATS8se,7.725703292035397
AATSC0Z,7.330287557108306
AATSC0c,0.01825820914474764
AATSC0d,0.5724267669981189
AATSC0i,1.4192227318519939
AATSC0m,34.90489489922064
AATSC0p,0.21867294842995752
AATSC0s,1.5176923766012718
AATSC0v,49.402477229502686
AATSC1Z,0.47299113141628585
AATSC1c,-0.008782685397420978
AATSC1d,0.14171257726417646
AATSC1i,-0.4151531281058308
AATSC1m,2.2321687657383746
AATSC1p,-0.015185455269769027
AATSC1s,0.012205733599092229
AATSC1v,-0.649739270219972
AATSC2Z,-0.13961300725611397
AATSC2c,-0.0006072133599744172
AATSC2d,-0.11529158828271965
AATSC2i,0.04180139753285238
AATSC2m,-0.6815048931738785
AATSC2p,0.003342067745617962
AATSC2s,0.22373577891247873
AATSC2v,-0.09983130920920304
AATSC3Z,-1.0698139687658634
AATSC3c,0.0003636383646146252
AATSC3d,-0.11541401654274538
AATSC3i,0.061248983022127175
AATSC3m,-5.108517309967454
AATSC3p,-0.015424027010434964
AATSC3s,-0.038895068364073096
AATSC3v,-5.678173703674263
AATSC4Z,-0.6494594188800276
AATSC4c,-4.229791363169437e-05
AATSC4d,-0.029442082937470738
AATSC4i,-0.19524116443228176
AATSC4m,-3.170041055766472
AATSC4p,-0.03543529652875472
AATSC4s,-0.05100946186940787
AATSC4v,-7.1254443244291075
AATSC5Z,0.1715683043207092
AATSC5c,0.00016161300332115714
