DLiP-ID,T004D2
DLiP-Mol-ID,17647
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C21H22ClN3O5S/c22-18-6-5-17(31-18)19(26)23-11-16-12-25(21(29)30-16)15-3-1-14(2-4-15)24-9-7-13(8-10-24)20(27)28/h1-6,13,16H,7-12H2,(H,23,26)(H,27,28)/t16-/m0/s1"
Standard Inchi Key(RDKit),NTHTVBYMCWQXSW-INIZCTEOSA-N
Canonical SMILES(RDKit),O=C(NC[C@H]1CN(c2ccc(N3CCC(C(=O)O)CC3)cc2)C(=O)O1)c1ccc(Cl)s1
SMILES(SDF),
MW(SDF),
MW(RDKit),463.943
MW Monoisotopic(RDKit),463.096869484
MolLogP(RDKit),3.4577
XLogP(SDF),
XLogP(CDK),2.187
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),8
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),99.18
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),31
QED Weighted(RDKit),0.680259419551323
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,14321877.258387666
qed,0.6802594195513226
Chi0,21.957454678884098
Chi1,14.901887240964333
TPSA,99.18000000000002
Chi0n,16.622289552464714
Chi0v,18.194715079410894
Chi1n,9.999812351954567
Chi1v,11.19427340589152
Chi2n,7.546112681137172
Chi2v,9.261196782476425
Chi3n,5.53209223034957
Chi3v,6.762012353880186
