DLiP-ID,C0037D
DLiP-Mol-ID,30538
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C9H11NO5/c10-5(9(14)15)1-4-2-7(12)8(13)3-6(4)11/h2-3,5,11-13H,1,10H2,(H,14,15)"
Standard Inchi Key(RDKit),YLKRUSPZOTYMAT-UHFFFAOYSA-N
Canonical SMILES(RDKit),NC(Cc1cc(O)c(O)cc1O)C(=O)O
SMILES(SDF),
MW(SDF),
MW(RDKit),213.189
MW Monoisotopic(RDKit),213.063722452
MolLogP(RDKit),-0.2422
XLogP(SDF),
XLogP(CDK),-2.436
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),6
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),5
HBD Lipinski(RDKit),6
PSA(SDF),
PSA(RDKit),124.01
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,1
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),1
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),15
QED Weighted(RDKit),0.348357421693979
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Runt-related transcription factor 1/Core-binding factor subunit beta
Common Target Pref Name,Runt-related transcription factor 1/Core-binding factor subunit beta
RDKit Descriptors
Ipc,1641.1746778827317
qed,0.3483574216939789
Chi0,11.585421958697399
Chi1,6.913591357920931
TPSA,124.01
Chi0n,7.713610530408747
Chi0v,7.713610530408747
Chi1n,4.137062023596383
Chi1v,4.137062023596383
Chi2n,3.118489661073631
Chi2v,3.118489661073631
Chi3n,1.9328450354906415
Chi3v,1.9328450354906415
Chi4n,1.096786188191622
Chi4v,1.096786188191622
MolMR,50.75160000000002
MolWt,213.18899999999996
fr_SH,0
Kappa1,11.126628352490423
Kappa2,4.0543537864853505
Kappa3,2.503237077143783
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,390.33424811100593
MolLogP,-0.24220000000000003
NOCount,6
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,2.9526811232485635
SMR_VSA1,25.220646763434644
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,5.733667477162185
SMR_VSA5,12.462662452073971
SMR_VSA6,0.0
SMR_VSA7,17.696185628620217
SMR_VSA8,0.0
SMR_VSA9,17.248535499851716
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,3
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,85.20457726852733
NHOHCount,6
PEOE_VSA1,26.15977705652501
PEOE_VSA2,4.794537184071822
