DLiP-ID,C001JP
ATS3p,173.691179719037
ATS3s,271.15329218106996
ATS3v,23975.683540874837
ATS4Z,2212.0
ATS4d,385.0
ATS4i,19506.605865173227
ATS4m,8009.412063999999
ATS4p,181.06743065558402
ATS4s,303.70884773662556
ATS4v,24172.549402237175
ATS5Z,2015.0
ATS5d,362.0
ATS5i,21503.265815747167
ATS5m,7267.422635999999
ATS5p,173.416407094564
ATS5s,295.5174897119342
ATS5v,22581.704629564272
ATS6Z,1881.0
ATS6d,335.0
ATS6i,19567.101548888662
ATS6m,6718.848032
ATS6p,157.54548637177197
ATS6s,279.3971193415638
ATS6v,20623.028740290876
ATS7Z,1609.0
ATS7d,277.0
ATS7i,16926.537131438028
ATS7m,5584.039837
ATS7p,142.987518949037
ATS7s,247.33127572016463
ATS7v,18366.43590375469
ATS8Z,1315.0
ATS8d,252.0
ATS8i,18187.628179876017
ATS8m,4516.877310999999
ATS8p,125.11061537086599
ATS8s,220.60493827160496
ATS8v,15345.415307493047
C1SP1,0
C1SP2,1
C1SP3,5
C2SP1,0
C2SP2,10
C2SP3,0
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.2857142857142857
GGI10,0.1142781348841955
JGI10,0.008162723920299679
JGT10,0.45548667184013025
Kier1,19.322235434007133
Kier2,8.16326530612245
Kier3,3.68
MID_C,43.76910409574672
MID_N,6.323260817207171
MID_O,1.914399025685811
MID_X,1.7753625423405706
MID_h,10.013022385233551
MPC10,276
MWC01,29.0
MWC02,4.962844630259907
MWC03,5.849324779946859
MWC04,6.760414691083428
MWC05,7.6708948313621175
MWC06,8.592857095337227
MWC07,9.513625087655372
MWC08,10.441704582894031
MWC09,11.368350458361984
MWC10,12.30025946733137
NaaCH,6
NaaNH,1
NaaSe,0
NaaaC,6
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,5.373100000000004
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.424950017481403
SRW05,2.3978952727983707
SRW06,6.983789965258135
SRW07,4.844187086458591
SRW08,8.64241515616962
SRW09,7.065613363597717
SRW10,10.355804439421526
SaaCH,12.064037866438959
SaaNH,3.5842748488284206
SaaSe,0
SaaaC,6.390897251130838
SaasC,2.806210739902049
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,6.095390827288443
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,2.3802517240188594
SsssP,0
VE1_A,4.23624803920023
VE1_D,5.009238656518981
VE2_A,0.16293261689231656
VE2_D,0.19266302525073004
VE3_A,2.3991894261043067
VE3_D,2.5667953838097244
VR1_A,318.9925346396654
VR1_D,161.13747957159114
VR2_A,12.26894363998713
VR2_D,6.197595368138121
VR3_A,6.720679145154947
VR3_D,6.037769356020396
WPath,1634
Xc-3d,1.7037970004452283
Xc-4d,0.0
Xc-5d,0.38608276348795434
Xc-6d,0.0
Xp-0d,18.258784066134833
Xp-1d,12.638891550634945
Xp-2d,11.22489089468241
Xp-3d,10.16669222191619
Xp-4d,8.711423224440404
Xp-5d,7.439600225787269
Xp-6d,5.908775969626972
Xp-7d,4.583807587770331
ZMIC0,85.25249761837907
ZMIC1,42.04583962794831
ZMIC2,28.31453511048035
ZMIC3,27.196804951267033
ZMIC4,27.196804951267033
ZMIC5,27.196804951267033
nAcid,0
nAtom,48
nBase,1
nRing,4
piPC1,3.6888794541139363
piPC2,4.409763389645481
piPC3,5.154013876941603
piPC4,5.903316160331277
piPC5,6.622777878937483
piPC6,7.201252442222622
piPC7,7.817622297919599
piPC8,8.427040237108894
piPC9,8.894591256452495
AATS0Z,26.625
AATS0d,3.4166666666666665
AATS0i,160.79584842651832
AATS0m,107.35747077083333
AATS0p,1.6119580813891252
AATS0s,2.563767750088909
AATS0v,229.75003269289346
AATS1Z,25.666666666666668
AATS1d,4.078431372549019
AATS1i,145.5023871101216
AATS1m,97.98373862745098
AATS1p,1.887946721764706
AATS1s,2.825022189945938
AATS1v,271.7212516049828
AATS2Z,22.0561797752809
AATS2d,3.853932584269663
AATS2i,154.73783098734876
AATS2m,83.36818395505617
AATS2p,1.6441758726537978
AATS2s,2.56578582327646
AATS2v,232.5196891998534
AATS3Z,20.504587155963304
AATS3d,3.541284403669725
AATS3i,154.59488418823918
AATS3m,76.07840594495411
AATS3p,1.5934970616425412
AATS3s,2.4876448823951374
AATS3v,219.96039945756732
AATS4Z,17.696
AATS4d,3.08
AATS4i,156.05284692138582
AATS4m,64.075296512
AATS4p,1.448539445244672
AATS4s,2.4296707818930043
AATS4v,193.3803952178974
AATS5Z,15.037313432835822
AATS5d,2.701492537313433
AATS5i,160.47213295333708
AATS5m,54.23449728358209
AATS5p,1.2941522917504775
AATS5s,2.20535440083533
AATS5v,168.52018380271844
AATS6Z,15.418032786885245
AATS6d,2.7459016393442623
AATS6i,160.3860782695792
AATS6m,55.07252485245902
AATS6p,1.291356445670262
AATS6s,2.290140322471834
AATS6v,169.0412191827121
AATS7Z,15.037383177570094
AATS7d,2.588785046728972
AATS7i,158.19193580783204
AATS7m,52.18728819626168
AATS7p,1.3363319527947384
AATS7s,2.311507249721165
AATS7v,171.64893367995037
AATS8Z,11.954545454545455
AATS8d,2.290909090909091
AATS8i,165.34207436250924
AATS8m,41.0625210090909
AATS8p,1.1373692306442362
AATS8s,2.0054994388327723
AATS8v,139.50377552266406
AMID_C,1.683427080605643
AMID_N,0.2432023391233527
AMID_O,0.07363073175714657
AMID_X,0.06828317470540655
AMID_h,0.3851162455859058
ATS0dv,315.60493827160496
ATS0pe,292.5765
ATS0se,362.18929299999996
ATS1dv,355.1111111111111
ATS1pe,327.9115
ATS1se,392.02410999999995
ATS2dv,514.6666666666667
ATS2pe,561.1
ATS2se,682.921964
ATS3dv,538.4444444444445
ATS3pe,679.465
ATS3se,830.523828
ATS4dv,502.0
ATS4pe,766.1591
ATS4se,944.245252
ATS5dv,416.44444444444446
ATS5pe,791.6897
ATS5se,991.6716200000001
ATS6dv,331.22222222222223
ATS6pe,734.605
ATS6se,917.9215
ATS7dv,238.22222222222223
ATS7pe,650.1405
ATS7se,808.3262560000001
ATS8dv,195.66666666666666
ATS8pe,637.4446
ATS8se,808.64844
ATSC0Z,493.9166666666667
ATSC0c,0.6675356198874773
ATSC0d,30.66666666666667
ATSC0i,71.99439316786385
ATSC0m,2333.7109484791667
ATSC0p,11.990604324783916
ATSC0s,15.523318822079972
ATSC0v,2527.1353108315525
ATSC1Z,20.21354166666663
ATSC1c,-0.22721092383336622
ATSC1d,18.0
ATSC1i,-12.275008872167763
ATSC1m,95.4419631575517
ATSC1p,-0.5392195505482876
ATSC1s,-0.378055410681171
ATSC1v,9.586128945563146
ATSC2Z,94.57118055555551
ATSC2c,-0.11801998861520754
ATSC2d,10.222222222222218
ATSC2i,16.390128601501193
ATSC2m,465.1630601532114
ATSC2p,4.891869606824903
ATSC2s,0.8773067607252029
ATSC2v,955.7201478828654
ATSC3Z,-22.102430555555586
ATSC3c,-0.09951194757020113
ATSC3d,-1.2222222222222263
ATSC3i,-0.9311792629736182
ATSC3m,-95.16159919227476
ATSC3p,0.562851918931313
ATSC3s,3.877657171506926
ATSC3v,223.5175927788977
ATSC4Z,-62.61631944444444
ATSC4c,0.07477960483187063
ATSC4d,2.2222222222222205
ATSC4i,-19.626461157243874
ATSC4m,-310.8388930186634
ATSC4p,-3.7512000102568672
ATSC4s,-1.0449280437380397
ATSC4v,-802.5193177182671
ATSC5Z,178.39930555555557
ATSC5c,0.14990822652658153
ATSC5d,0.8888888888888893
ATSC5i,12.659731223940037
ATSC5m,842.4811680789934
ATSC5p,2.663655241653817
ATSC5s,4.459411985967163
ATSC5v,674.3651465392072
ATSC6Z,34.2951388888889
ATSC6c,-0.04040419118892724
ATSC6d,-11.111111111111112
ATSC6i,1.587061666538855
ATSC6m,162.51124621961816
ATSC6p,0.9653743059476291
ATSC6s,0.8515172846386052
ATSC6v,135.36871036321637
ATSC7Z,-203.85590277777777
ATSC7c,-0.1731106763017501
ATSC7d,-10.777777777777775
ATSC7i,-26.592665237193938
ATSC7m,-970.1859670889756
ATSC7p,-4.508322184762731
ATSC7s,-9.688225380748404
ATSC7v,-1310.366345585962
ATSC8Z,84.64930555555557
ATSC8c,0.08388596042354657
ATSC8d,-2.4444444444444406
ATSC8i,20.742272844511213
ATSC8m,402.95831733941026
ATSC8p,2.6581700625942335
ATSC8s,-1.984466059173314
ATSC8v,380.16204280736866
AXp-0d,0.7022609256205705
AXp-1d,0.4358238465736188
AXp-2d,0.26725930701624784
AXp-3d,0.16944487036526984
AXp-4d,0.10370741933857623
AXp-5d,0.06413448470506267
AXp-6d,0.04132011167571309
AXp-7d,0.025607863618828667
GATS1Z,0.6502446431584276
GATS1c,1.3622078171487555
GATS1d,0.5559462915601022
GATS1i,1.3103801986321355
GATS1m,0.6556116957503265
GATS1p,0.9747009385342291
GATS1s,0.917470868390584
GATS1v,0.9252036893455439
GATS2Z,0.686418845011308
GATS2c,1.3669834515255899
GATS2d,1.0504396678065462
GATS2i,0.9789778842235337
GATS2m,0.6849817073109646
GATS2p,0.7003813733505776
GATS2s,0.9751329072008121
GATS2v,0.7215426611954049
GATS3Z,0.9118557123906612
GATS3c,1.1590539169120524
GATS3d,1.1389110490626246
GATS3i,1.0822934142405953
GATS3m,0.9109850737784978
GATS3p,0.9296630900788563
GATS3s,0.7984855634699827
GATS3v,0.9060070032271662
GATS4Z,0.8647936561498227
GATS4c,1.0674367325591338
GATS4d,0.9563478260869565
GATS4i,1.1376011375260795
GATS4m,0.8706720007994765
GATS4p,1.059925390439321
GATS4s,1.0652586297119937
GATS4v,1.0740943142998778
GATS5Z,0.6575826788111073
GATS5c,0.8846259317921951
GATS5d,0.9607397793640493
GATS5i,0.9104936473717186
GATS5m,0.6638178758742325
GATS5p,0.8641351251344644
GATS5s,0.8696242573143839
GATS5v,0.8868795814434578
GATS6Z,0.8462800133869179
GATS6c,1.3236645403125298
GATS6d,1.162018888096935
GATS6i,0.9481554817089984
GATS6m,0.8481283067494246
GATS6p,0.9216385300089005
GATS6s,1.1384837124613425
GATS6v,0.9449441637791501
GATS7Z,1.0596304887028947
GATS7c,1.4317468736597774
GATS7d,1.038449817147501
GATS7i,1.1516912700311661
GATS7m,1.0623575903557179
GATS7p,1.1178590656538956
GATS7s,1.4323897220861947
GATS7v,1.1858638584687895
GATS8Z,0.7712103317637315
GATS8c,0.9249223263369101
GATS8d,1.017094861660079
GATS8i,0.8264205514940905
GATS8m,0.7758999989628365
GATS8p,0.8412638087896668
GATS8s,1.0485431883209655
GATS8v,0.9189080371958098
MATS1Z,0.03851765102869215
MATS1c,-0.32035080825893114
MATS1d,0.5524296675191815
MATS1i,-0.16047012855305268
MATS1m,0.03849136933139721
MATS1p,-0.042324868681408806
MATS1s,-0.022921442327499295
MATS1v,0.0035701448074104435
MATS2Z,0.10326576341745917
MATS2c,-0.0953525593520728
MATS2d,0.1797752808988763
MATS2i,0.1227820602543324
MATS2m,0.10750022815463221
MATS2p,0.22003158694926028
MATS2s,0.030480222267841823
MATS2v,0.2039639792653076
MATS3Z,-0.01970611863297028
MATS3c,-0.06564709623161773
MATS3d,-0.017550857598723633
MATS3i,-0.0056957295537307905
MATS3m,-0.01795681909950639
MATS3p,0.02067130136054715
MATS3s,0.11000174437515552
MATS3v,0.038949147362835994
MATS4Z,-0.04868162645520499
MATS4c,0.04301698276457323
MATS4d,0.027826086956521712
MATS4i,-0.1046826114196035
MATS4m,-0.05114692331411167
MATS4p,-0.12013246079359687
MATS4s,-0.02584836228607739
MATS4v,-0.12194337860856856
MATS5Z,0.1293826128342596
MATS5c,0.08044285219207215
MATS5d,0.010382868267358859
MATS5i,0.06298864252621984
MATS5m,0.1293152004150461
MATS5p,0.07957440136834985
MATS5s,0.10290333701927484
MATS5v,0.09558793054960013
MATS6Z,0.02731871651541848
MATS6c,-0.023814056487738516
MATS6d,-0.14255167498218102
MATS6i,0.008673143523994137
MATS6m,0.0273979307563007
MATS6p,0.03167641836669537
MATS6s,0.021581930887075777
MATS6v,0.021075175611886224
MATS7Z,-0.18515142962113815
MATS7c,-0.11633405544815381
MATS7d,-0.15765948801300278
MATS7i,-0.16569929121666388
MATS7m,-0.18649422358327064
MATS7p,-0.16866747084080508
MATS7s,-0.2799736220575098
MATS7v,-0.23260641835341586
MATS8Z,0.07478564964645613
MATS8c,0.05483569960872668
MATS8d,-0.03478260869565212
MATS8i,0.1257205347057192
MATS8m,0.07534624490311718
MATS8p,0.09673647158793039
MATS8s,-0.05578374288038064
MATS8v,0.06564305864265975
MAXaaN,4.591888351797714
MAXsCl,6.113409693670729
MAXssO,5.68643192125335
MINaaN,4.591888351797714
MINsCl,6.113409693670729
MINssO,5.68643192125335
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.298233671798435
SpAD_D,261.80272771711003
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.898317886781749
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1440
TMWC10,132.46027562423228
TSRW10,75.79219274509109
VE1_Dt,5.089410667021429
VE2_Dt,0.1957465641162088
VE3_Dt,2.582673486376031
VR1_Dt,150.04654294217644
VR2_Dt,5.771020882391402
VR3_Dt,5.966456977276036
Xc-3dv,0.9238086142594804
Xc-4dv,0.0
Xc-5dv,0.12044121951975092
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.3911800806844064
Xch-7d,0.8310639745853383
Xp-0dv,16.02199085918886
Xp-1dv,9.30898462841031
Xp-2dv,6.9408093432336555
Xp-3dv,5.325077606113141
Xp-4dv,3.7592384761811677
Xp-5dv,2.627891073864351
Xp-6dv,1.7353146191650732
Xp-7dv,1.1284835043299493
Xpc-4d,4.441555068964652
Xpc-5d,7.449303453324186
Xpc-6d,12.006765949751006
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,51
nFRing,1
nHBAcc,3
nHBDon,1
nHRing,2
nSpiro,0
naRing,4
piPC10,9.307316865123767
AATS0dv,6.575102880658437
AATS0pe,6.0953437500000005
AATS0se,7.545610270833333
AATS1dv,6.962962962962963
AATS1pe,6.4296372549019605
AATS1se,7.6867472549019595
AATS2dv,5.782771535580525
AATS2pe,6.304494382022472
AATS2se,7.6732804943820225
AATS3dv,4.939857288481142
AATS3pe,6.233623853211009
AATS3se,7.619484660550459
AATS4dv,4.016
AATS4pe,6.1292728
AATS4se,7.553962016000001
AATS5dv,3.107794361525705
AATS5pe,5.908132089552239
AATS5se,7.400534477611941
AATS6dv,2.714936247723133
AATS6pe,6.021352459016393
AATS6se,7.523946721311476
AATS7dv,2.2263759086188992
AATS7pe,6.076079439252336
AATS7se,7.554450990654206
AATS8dv,1.7787878787878788
AATS8pe,5.794950909090909
AATS8se,7.351349454545455
AATSC0Z,10.289930555555555
AATSC0c,0.013906992080989111
AATSC0d,0.638888888888889
AATSC0i,1.4998831909971635
AATSC0m,48.618978093315974
AATSC0p,0.24980425676633158
AATSC0s,0.3234024754599994
AATSC0v,52.64865230899068
AATSC1Z,0.39634395424836527
AATSC1c,-0.004455116153595416
AATSC1d,0.35294117647058826
AATSC1i,-0.2406864484738777
AATSC1m,1.8714110423049353
AATSC1p,-0.010572932363691914
AATSC1s,-0.007412851189826882
AATSC1v,0.1879633126581009
AATSC2Z,1.0625975343320844
AATSC2c,-0.0013260672878113208
AATSC2d,0.11485642946317098
AATSC2i,0.18415874833147408
AATSC2m,5.226551237676532
AATSC2p,0.054964827042976436
AATSC2s,0.009857379333991043
AATSC2v,10.738428627897363
AATSC3Z,-0.20277459225280353
AATSC3c,-0.0009129536474330378
AATSC3d,-0.011213047910295655
AATSC3i,-0.008542929018106589
AATSC3m,-0.8730421944245391
AATSC3p,0.00516377907276434
AATSC3s,0.03557483643584336
AATSC3v,2.0506201172375933
AATSC4Z,-0.5009305555555555
AATSC4c,0.0005982368386549651
AATSC4d,0.017777777777777764
AATSC4i,-0.157011689257951
AATSC4m,-2.4867111441493073
AATSC4p,-0.030009600082054937
AATSC4s,-0.008359424349904318
AATSC4v,-6.420154541746137
AATSC5Z,1.3313381011608625
AATSC5c,0.0011187181084073249
