DLiP-ID,C0001I
DLiP-Mol-ID,30140
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C12H15NO3S/c14-11(15)7-13-12(16)10(8-17)6-9-4-2-1-3-5-9/h1-5,10,17H,6-8H2,(H,13,16)(H,14,15)"
Standard Inchi Key(RDKit),LJJKNPQAGWVLDQ-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)CNC(=O)C(CS)Cc1ccccc1
SMILES(SDF),
MW(SDF),
MW(RDKit),253.323
MW Monoisotopic(RDKit),253.07726434
MolLogP(RDKit),0.9759
XLogP(SDF),
XLogP(CDK),1.332
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),66.4
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),1
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),17
QED Weighted(RDKit),0.661971808863568
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,6137.775847735091
qed,0.6619718088635679
Chi0,12.673362107437434
Chi1,8.1302289553358
TPSA,66.4
Chi0n,9.296345730625042
Chi0v,10.190772921624957
Chi1n,5.274598344056
Chi1v,5.907053876089675
Chi2n,3.6807630197069092
Chi2v,4.04591139137702
Chi3n,2.3299488411419835
Chi3v,2.770721916724199
Chi4n,1.4458357610294672
Chi4v,1.7407578980705682
MolMR,68.13450000000003
MolWt,253.323
fr_SH,1
Kappa1,13.574474532559638
Kappa2,6.957665918540898
Kappa3,4.907962220549359
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,0
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,380.5969479612245
MolLogP,0.9758999999999998
NOCount,4
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,2.532686936071421
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,5.917906046161393
SMR_VSA5,6.4208216229260096
SMR_VSA6,12.297610012659364
