DLiP-ID,P000IM
AATSC3m,-1.3403592664218862
AATSC3p,-0.007255613817277916
AATSC3s,-0.12080788980913419
AATSC3v,1.7680580549297227
AATSC4Z,-1.3272867944434674
AATSC4c,-0.0015455309844280018
AATSC4d,0.011127132055565328
AATSC4i,-0.1276855868940539
AATSC4m,-6.227511669924236
AATSC4p,-0.001957904605155044
AATSC4s,-0.6877772386809569
AATSC4v,-0.9927899025911417
AATSC5Z,-0.22722531872637558
AATSC5c,-0.001006502789578956
AATSC5d,-0.04687295790889869
AATSC5i,-0.050562624492449366
AATSC5m,-0.9135491421369131
AATSC5p,0.01815532099671056
AATSC5s,-0.09006154779860831
AATSC5v,1.4489176656373033
AATSC6Z,-1.5674746072802979
AATSC6c,0.0017192125001291086
AATSC6d,-0.07220743170777867
AATSC6i,-0.2332312962599184
AATSC6m,-7.123309192880624
AATSC6p,-0.05009757235967709
AATSC6s,0.1494241655769144
AATSC6v,-7.89176052046067
AATSC7Z,-0.33305306024673614
AATSC7c,0.002085090439644873
AATSC7d,-0.08467361360641991
AATSC7i,-0.21968294475491668
AATSC7m,-1.3682757061929336
AATSC7p,-0.06084205336805396
AATSC7s,-0.05631091161784573
AATSC7v,-5.128146281117434
AATSC8Z,0.31461319604389637
AATSC8c,-0.0016839919128470314
AATSC8d,-0.1755805446416475
AATSC8i,-0.8834792404801839
AATSC8m,1.454832158203726
AATSC8p,-0.06617867120540726
AATSC8s,-0.45557494830180695
AATSC8v,-7.090959388139312
ATS0are,371.34189999999984
ATS1are,375.538
ATS2are,690.7229000000002
ATS3are,873.3076
ATS4are,913.9506000000001
ATS5are,814.4730000000001
ATS6are,824.3065999999998
ATS7are,878.0816
ATS8are,797.8839999999997
ATSC0dv,275.220202020202
ATSC0pe,11.916752727272723
ATSC0se,7.973691527272728
ATSC1dv,58.65667584940313
ATSC1pe,-0.32589560330578315
ATSC1se,-0.004082774214872683
ATSC2dv,161.97553719008272
ATSC2pe,7.900565752066122
ATSC2se,5.178528457520662
ATSC3dv,-22.63331496786042
ATSC3pe,-1.5335904793388522
ATSC3se,-1.6784527411570136
ATSC4dv,-121.62916437098255
ATSC4pe,-6.069038809917351
ATSC4se,-3.90394653355372
ATSC5dv,-15.819504132231407
ATSC5pe,-0.9565073057851323
ATSC5se,-0.7954018003305647
ATSC6dv,22.190670339761247
ATSC6pe,0.6273816859504033
ATSC6se,0.3028953804958828
ATSC7dv,23.033351698806257
ATSC7pe,2.1667822479338765
ATSC7se,1.4688847679338926
ATSC8dv,-84.1490541781451
ATSC8pe,-1.5916751404958676
ATSC8se,-1.7681959332231412
AXp-0dv,0.586572463140973
AXp-1dv,0.36131602167380006
AXp-2dv,0.20580224114141782
AXp-3dv,0.1228434431857863
AXp-4dv,0.07067869074469099
AXp-5dv,0.04100329599208823
AXp-6dv,0.020192648147563413
AXp-7dv,0.01054304266526514
BertzCT,1391.732536220562
ECIndex,824
ETA_eta,33.73499913171259
GATS1dv,0.45274092294545953
GATS1pe,0.5356235250934059
GATS1se,0.530984929627808
GATS2dv,0.5396727604427224
GATS2pe,0.4196218485131503
GATS2se,0.4384052431825855
GATS3dv,0.8961203900450059
GATS3pe,0.7425479970994036
GATS3se,0.7809217349882752
GATS4dv,1.1411365426008255
GATS4pe,1.0988780036392893
GATS4se,1.103557843903316
GATS5dv,0.8854643395716879
GATS5pe,0.7634485765703118
GATS5se,0.7549555794059809
GATS6dv,0.7697653016638302
GATS6pe,0.6542805254989648
GATS6se,0.636099513050104
GATS7dv,0.8965943188541966
GATS7pe,0.769854823304452
GATS7se,0.7513036248437736
GATS8dv,1.106118763352448
GATS8pe,1.0037613168275918
GATS8se,1.0473741499380995
LogEE_A,4.435769941599845
LogEE_D,204.39926870954832
MATS1dv,0.2021025689571645
MATS1pe,-0.02593314984727421
MATS1se,-0.0004855462774047836
MATS2dv,0.3112421952726137
MATS2pe,0.3506142912260492
MATS2se,0.3434600959888609
MATS3dv,-0.03277566114398649
MATS3pe,-0.051290281071211856
MATS3se,-0.0838944614260784
MATS4dv,-0.17238560228609576
MATS4pe,-0.19865777350017677
MATS4se,-0.19098005215251698
MATS5dv,-0.024506739600912385
MATS5pe,-0.03422183892896319
MATS5se,-0.04253046376708066
MATS6dv,0.03385177972296656
MATS6pe,0.022103716563056392
MATS6se,0.01594867519062727
MATS7dv,0.03335496065699407
MATS7pe,0.07246711036218238
MATS7se,0.07341958071326847
MATS8dv,-0.13783889676802474
MATS8pe,-0.060214261502249546
MATS8se,-0.09997094923384037
MAXaaCH,1.6150851127488033
MAXaaaC,0.5309226190476191
MAXaasC,0.5255644920005043
MAXaasN,1.4521397389687432
MAXdssC,0.19253579826992562
MAXsCH3,1.78112691120808
MAXsNH2,6.201252849867117
MDEC-12,1.8319126506790677
MDEC-13,1.70538916688692
MDEC-14,0.12499999999999997
MDEC-22,10.542693660559339
MDEC-23,23.939401931870492
MDEC-24,1.9310644080425077
MDEC-33,11.763628217254697
MDEC-34,1.8661858441866888
MDEN-12,0.4999999999999999
MDEN-13,0.16666666666666669
MDEN-23,0.16666666666666669
MDEO-11,0.4814111366353723
MINaaCH,1.005366684688578
MINaaaC,0.3575311791383222
MINaasC,-0.7708284837600659
MINaasN,1.4521397389687432
MINdssC,0.19253579826992562
MINsCH3,1.78112691120808
MINsNH2,6.201252849867117
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.428571428571429
SM1_Dzi,2.082459904017887
SM1_Dzm,3.5293815963609347
SM1_Dzp,-9.94776638908461
SM1_Dzv,-3.4797785644635497
SddssSe,0
SpAD_Dt,726.0164931450993
SpAbs_A,41.33790744356834
SpAbs_D,408.79853741909665
SpMAD_A,1.2526638619263128
SpMAD_D,12.387834467245353
SpMax_A,2.5279925780859824
SpMax_D,204.39926870954832
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,131.14000000000001
TpiPC10,9.639208389413668
VAdjMat,6.169925001442312
VE1_DzZ,5.642272838004074
VE1_Dzi,5.636449332511615
VE1_Dzm,5.642855773750217
VE1_Dzp,5.595644742557814
VE1_Dzv,5.623857825866855
VE2_DzZ,0.17097796478800226
VE2_Dzi,0.1708014949245944
VE2_Dzm,0.17099562950758232
VE2_Dzp,0.16956499219872165
VE2_Dzv,0.17041993411717743
VE3_DzZ,2.9242094382672845
VE3_Dzi,2.9231767847588603
VE3_Dzm,2.9243127486976244
VE3_Dzp,2.915911039085663
VE3_Dzv,2.9209403427656047
VR1_DzZ,225.91009027109789
VR1_Dzi,225.73201813405802
VR1_Dzm,225.81215858864675
VR1_Dzp,233.08173156772256
VR1_Dzv,228.8568749633498
VR2_DzZ,6.845760311245391
VR2_Dzi,6.840364185880546
VR2_Dzm,6.842792684504447
VR2_Dzp,7.063082774779471
VR2_Dzv,6.935056817071207
VR3_DzZ,6.614059557930251
VR3_Dzi,6.613271003705774
VR3_Dzm,6.613625965455085
VR3_Dzp,6.645311639790086
VR3_Dzv,6.627019276472612
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.08838834764831845
Xch-6dv,0.35327442515608987
Xch-7dv,0.503311202860251
Xpc-4dv,3.3538250005865176
Xpc-5dv,4.441363786524091
Xpc-6dv,6.191559063592962
Zagreb1,182.0
Zagreb2,216.0
fragCpx,240.11
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,16
nBondsD,4
nBondsM,20
nBondsO,36
nBondsS,38
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,11
naHRing,2
AATS0are,6.751670909090906
AATS1are,6.474793103448276
AATS2are,6.641566346153848
AATS3are,6.328315942028985
AATS4are,6.481919148936171
AATS5are,6.313744186046512
AATS6are,6.292416793893128
AATS7are,6.362910144927536
AATS8are,6.540032786885243
AATSC0dv,5.004003673094582
AATSC0pe,0.21666823140495858
AATSC0se,0.14497620958677687
AATSC1dv,1.0113219974035021
AATSC1pe,-0.005618889712168675
AATSC1se,-7.039265887711522e-05
AATSC2dv,1.55745708836618
AATSC2pe,0.07596697838525117
AATSC2se,0.0497935428607756
AATSC3dv,-0.16400952875261174
AATSC3pe,-0.011112974487962697
AATSC3se,-0.01216270102287691
AATSC4dv,-0.862618187028245
AATSC4pe,-0.04304282843913015
AATSC4se,-0.027687564067756878
AATSC5dv,-0.12263181497853803
AATSC5pe,-0.007414785316163817
AATSC5se,-0.006165905428919106
AATSC6dv,0.16939443007451335
AATSC6pe,0.004789173175193918
AATSC6se,0.002312178477067808
AATSC7dv,0.1669083456435236
AATSC7pe,0.015701320637202004
AATSC7se,0.010644092521260091
AATSC8dv,-0.6897463457225007
AATSC8pe,-0.013046517545048094
AATSC8se,-0.014493409288714272
AETA_eta,1.0222727009609875
ATSC0are,13.500370909090899
ATSC1are,-0.5866784132231408
ATSC2are,9.412515008264462
ATSC3are,-2.024550644628109
ATSC4are,-6.804438148760325
ATSC5are,-1.010277223140506
ATSC6are,0.996300198347094
ATSC7are,2.3413329917355252
ATSC8are,-2.537464561983468
BCUTZ-1h,16.013154058002804
BCUTZ-1l,5.677412362961069
BCUTc-1h,0.502669061188525
BCUTc-1l,-0.43973283594724355
BCUTd-1h,4.0390833408196185
BCUTd-1l,0.9712132395158674
BCUTi-1h,17.430704481509864
BCUTi-1l,10.310642815738344
BCUTm-1h,32.066736210713835
BCUTm-1l,11.689556321086853
BCUTp-1h,2.956897764509599
BCUTp-1l,0.5269577770092617
BCUTs-1h,8.007398562457984
BCUTs-1l,0.2942661344831803
BCUTv-1h,24.443753683663868
BCUTv-1l,13.302782130801114
BalabanJ,1.428639764173602
Diameter,15
ETA_beta,39.5
GATS1are,0.5587708548084198
GATS2are,0.4095810545562634
GATS3are,0.738928973475371
GATS4are,1.0952592697302728
GATS5are,0.7525328127230972
GATS6are,0.6380801788318822
GATS7are,0.7661775001912993
GATS8are,1.028222569516686
HybRatio,0.36363636363636365
Lipinski,True
LogEE_Dt,363.0082465725496
MATS1are,-0.04120871802728045
MATS2are,0.36871374821175623
MATS3are,-0.059767700599905396
MATS4are,-0.1966030029956509
MATS5are,-0.031905667914747984
MATS6are,0.030983887718492024
MATS7are,0.06911957951065956
MATS8are,-0.08473388987464676
MAXddssS,-3.031912546420538
MAXssCH2,0.38100515238863
MAXsssCH,-0.2278013788159896
MAXssssC,-4.486605077800793
MINddssS,-3.031912546420538
MINssCH2,0.05730645930938705
MINsssCH,-0.2278013788159896
MINssssC,-4.486605077800793
NsssssAs,0
RotRatio,0.1111111111111111
SM1_Dzpe,2.3608606834662913
SM1_Dzse,2.249485588312312
SMR_VSA1,21.589042127353398
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,10.726072209797854
SMR_VSA5,38.528276198046655
SMR_VSA6,11.505707213493578
SMR_VSA7,57.323081678443245
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,284.15462502726007
SpAD_Dzi,312.399022664889
SpAD_Dzm,283.663565149346
SpAD_Dzp,377.75533482590333
SpAD_Dzv,350.8351875871347
SpAbs_Dt,726.0164931450995
SpDiam_A,4.979644783091231
SpDiam_D,299.0429069134208
SpMAD_Dt,22.000499792275736
SpMax_Dt,363.0082465725496
SsssssAs,0
VE1_Dzpe,5.638781190096291
VE1_Dzse,5.6389131196945215
VE2_Dzpe,0.1708721572756452
VE2_Dzse,0.17087615514225823
VE3_Dzpe,2.9235904095824496
VE3_Dzse,2.923613806137563
VMcGowan,328.53000000000105
VR1_Dzpe,225.6003785235573
VR1_Dzse,225.72245613324037
VR2_Dzpe,6.836375106774464
VR2_Dzse,6.840074428280011
VR3_Dzpe,6.612687665947578
VR3_Dzse,6.61322864284166
mZagreb1,12.48611111111111
mZagreb2,6.916666666666666
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,10
nBondsKS,48
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.24546128925619817
AATSC1are,-0.010115145055571394
AATSC2are,0.09050495200254291
AATSC3are,-0.014670656845131226
AATSC4are,-0.04825842658695266
AATSC5are,-0.007831606380934155
AATSC6are,0.0076053450255503365
AATSC7are,0.016966181099532792
AATSC8are,-0.020798889852323508
AETA_beta,1.196969696969697
BCUTdv-1h,7.014100933316084
BCUTdv-1l,0.6355072915884683
BCUTpe-1h,4.0071875854062995
BCUTpe-1l,2.2191841894777777
BCUTse-1h,4.030650832289153
BCUTse-1l,2.4178635918850317
ETA_alpha,15.723809523809527
ETA_dBeta,-2.5
ETA_eta_B,0.9328999700679894
ETA_eta_F,34.613672426476846
ETA_eta_L,8.333191757305883
ETA_eta_R,68.34867155818944
ETA_psi_1,0.5159375000000003
LabuteASA,192.03753234477168
LogEE_DzZ,141.6450334116968
LogEE_Dzi,156.2592415467717
LogEE_Dzm,141.40802480381086
LogEE_Dzp,186.85611353442616
LogEE_Dzv,174.97176061217516
PEOE_VSA1,10.30076712495354
PEOE_VSA2,9.786941916707491
PEOE_VSA3,8.417796984328938
PEOE_VSA4,13.171245143024459
PEOE_VSA5,11.336785877934737
PEOE_VSA6,12.13273413692322
PEOE_VSA7,43.52793314262447
PEOE_VSA8,23.004971385691746
PEOE_VSA9,33.37437094250463
SM1_Dzare,2.535697493920068
SpAD_Dzpe,311.1325919668588
SpAD_Dzse,310.3685391995698
SpAbs_DzZ,281.4320792784556
SpAbs_Dzi,310.5689821431763
SpAbs_Dzm,280.8583713880462
SpAbs_Dzp,384.02400341209636
SpAbs_Dzv,353.4713834693041
SpDiam_Dt,513.503495635849
SpMAD_DzZ,8.610746212947275
SpMAD_Dzi,9.466637050451181
SpMAD_Dzm,8.595865610586243
SpMAD_Dzp,11.447131358360707
SpMAD_Dzv,10.631369320822264
SpMax_DzZ,141.6450334116968
SpMax_Dzi,156.2592415467717
SpMax_Dzm,141.40802480381086
SpMax_Dzp,186.85611353442616
SpMax_Dzv,174.97176061217516
VE1_Dzare,5.638750629815408
VE2_Dzare,0.1708712312065275
VE3_Dzare,2.9235849899070505
VR1_Dzare,225.4912622414859
VR2_Dzare,6.833068552772301
VR3_Dzare,6.612203878289645
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47647907647907656
AETA_dBeta,-0.07575757575757576
AETA_eta_B,0.028269696062666345
AETA_eta_F,1.0488991644386922
AETA_eta_L,0.2525209623426025
AETA_eta_R,2.07117186539968
BCUTare-1h,4.1245606004476505
BCUTare-1l,2.164742087804524
ETA_beta_s,21.0
ETA_dPsi_A,0.1980624999999997
ETA_dPsi_B,0.0
ETA_eta_BR,1.2768999700679893
ETA_eta_FL,7.148121834999223
ETA_eta_RL,15.481313592305106
LogEE_Dzpe,155.63783721626172
LogEE_Dzse,155.25243582973374
PEOE_VSA10,15.672872922174772
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052007
SlogP_VSA1,11.29293437221419
SlogP_VSA2,36.3680644605191
SlogP_VSA3,22.55830805977355
SlogP_VSA4,0.0
SlogP_VSA5,30.20597913094094
SlogP_VSA6,46.31562083062861
SlogP_VSA7,0.0
SlogP_VSA8,21.21304711432789
SlogP_VSA9,0.0
SpAD_Dzare,310.6663660342663
SpAbs_Dzpe,308.9904897212833
SpAbs_Dzse,308.3360603972071
SpDiam_DzZ,205.0153778378502
SpDiam_Dzi,229.82786790301827
SpDiam_Dzm,204.7717274235967
SpDiam_Dzp,264.34138374070056
SpDiam_Dzv,252.99249138304845
SpMAD_Dzpe,9.428260362632084
SpMAD_Dzse,9.405107248471811
SpMax_Dzpe,155.63783721626172
SpMax_Dzse,155.25243582973374
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6363636363636364
AETA_eta_BR,0.03869393848690877
AETA_eta_FL,0.21660975257573403
AETA_eta_RL,0.4691307149183366
DetourIndex,5885
EState_VSA1,21.577003145557974
EState_VSA2,28.942434723450816
EState_VSA3,45.47659395979378
EState_VSA4,12.13273413692322
EState_VSA5,21.970252594187702
EState_VSA6,25.25331490822692
EState_VSA7,0.0
EState_VSA8,4.992404732635669
EState_VSA9,5.733667477162185
ETA_beta_ns,18.5
ETA_shape_p,0.17534827377347062
ETA_shape_x,0.08479709267110841
ETA_shape_y,0.3116293155663234
GhoseFilter,False
LogEE_Dzare,155.41002233513072
SlogP_VSA10,13.171245143024459
SlogP_VSA11,0.0
SpAbs_Dzare,308.3794249505928
SpDiam_Dzpe,228.44564667662746
SpDiam_Dzse,227.4205121110507
SpMAD_Dzare,9.414132304068675
SpMax_Dzare,155.41002233513072
TopoPSA(NO),94.52000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,64.52799373015424
VSA_EState9,31.47729145158586
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5606060606060606
EState_VSA10,26.38357931142522
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02352092352092344
FilterItLogS,-5.980513931559445
SpDiam_Dzare,228.44487374873617
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6741125541125532
ETA_epsilon_2,0.9235209235209233
ETA_epsilon_3,0.4419354838709669
ETA_epsilon_4,0.6071073205401551
ETA_epsilon_5,0.8878911564625849
AETA_beta_ns_d,0.015151515151515152
ETA_dEpsilon_A,0.2321770702415863
ETA_dEpsilon_B,0.06700523357239807
ETA_dEpsilon_C,-0.16517183666918822
ETA_dEpsilon_D,0.035629767058338424
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.696969696969697
MDEDescriptor,"0.0,1.8319126506790677,1.70538916688692,0.12499999999999997,10.542693660559339,23.939401931870492,1.9310644080425077,11.763628217254697,1.8661858441866888,0.0,0.4814111366353723,0.0,0.0,0.0,0.4999999999999999,0.16666666666666669,0.0,0.16666666666666669,0.0"
APolDescriptor,66.56644599999997
BCUTDescriptor,"11.98839594342383,31.97307438298279,-0.3493078082973932,0.41675621688258224,3.730474853515621,13.446838516626096"
BPolDescriptor,40.01355399999999
TPSADescriptor,131.14
ALOGPDescriptor,"3.366300000000001,11.331975690000007,113.72659999999998"
XLogPDescriptor,4.912
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,497.10546839999995
ChiPathDescriptor,"23.965890847321376,15.481313592305108,15.796404754724131,12.281518239449342,9.691581954782826,8.372294959658213,6.11380910192483,4.5165376405332935,18.744136473622625,11.640498410167659,9.590316937026653,7.3116715797746625,5.331191948702223,4.029336295061937,2.478455500261073,1.541093111812383"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.36752970481135466,0.802976504793906,0.0,0.0,0.08838834764831843,0.26483088652664966,0.3915442030549524"
AtomCountDescriptor,55
BondCountDescriptor,36
SmallRingDescriptor,"4,3,3,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"4.257994538089578,0.5386751345948129,0.9048087899418419,0.14433756729740646,1.4996855015065724,0.06449790295907636,0.22561249776746886,0.004499577059633658"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,7,4,5,3,0,0"
ZagrebIndexDescriptor,182.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"66.81523402551548,2.024704061379257,30.273892405280527,7.500720791580973,9.028394448945813"
FractionalPSADescriptor,0.2638071965333464
WienerNumbersDescriptor,"3245.0,56.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"7.218437577123678,9.9882086291076,14.399011273720737,2.8979250443971747,3.868984714806878,4.992011521682191"
FractionalCSP3Descriptor,0.36363636363636365
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,5,0,0,6,1,0,0,1,4,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"26.074074074074073,10.16595041322314,5.877551020408164"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2308.11
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.36363636363636365
AutocorrelationDescriptorMass,"53.16498650448025,50.866478632307135,75.78184333083128,74.38295331191121,70.43947356079322"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.7346653222156374,-0.3898363292801166,0.10111923745989353,-0.07839014893345063,-0.03189507206633818"
EccentricConnectivityIndexDescriptor,824
AutocorrelationDescriptorPolarizability,"2807.5263590998425,3381.146995039108,4994.78770176204,5045.774611358777,4693.845332171946"
