DLiP-ID,T006AR
AATSC4v,-3.7692234430645777
AATSC5Z,0.6309115975935828
AATSC5c,0.002202012098966819
AATSC5d,0.0012690090240641712
AATSC5i,0.0787391284129732
AATSC5m,2.8687964555102665
AATSC5p,0.019282234378722566
AATSC5s,0.3945472985752001
AATSC5v,1.969055436874407
AATSC6Z,-0.3172743055555556
AATSC6c,0.003600889916015409
AATSC6d,-0.015690104166666666
AATSC6i,-0.047645501140731246
AATSC6m,-1.2695744019694024
AATSC6p,-0.01241901273558113
AATSC6s,-0.02310422953445907
AATSC6v,-0.7054366128115812
AATSC7Z,-1.1980426747311828
AATSC7c,-0.004588129036385004
AATSC7d,-0.033045614919354836
AATSC7i,0.06991194784903973
AATSC7m,-5.297230310092723
AATSC7p,-0.0013065713335773152
AATSC7s,-0.5768217127894641
AATSC7v,1.6177184830390081
AATSC8Z,-1.5589571220930232
AATSC8c,0.0015202221462494744
AATSC8d,-0.07097111191860465
AATSC8i,0.10129420881667359
AATSC8m,-7.172192940026573
AATSC8p,-0.0014476137763560402
AATSC8s,0.16501448400648766
AATSC8v,-3.6989214934035983
ATS0are,405.7534000000001
ATS1are,422.3248
ATS2are,748.086
ATS3are,967.5399000000001
ATS4are,1148.8108000000002
ATS5are,1203.373
ATS6are,1131.531
ATS7are,1186.653
ATS8are,1107.687
ATSC0dv,278.41666666666663
ATSC0pe,9.534743749999993
ATSC0se,6.8023656093749985
ATSC1dv,47.875868055555536
ATSC1pe,-0.1692857421874995
ATSC1se,0.044098371582031365
ATSC2dv,75.37717013888886
ATSC2pe,2.2827215820312494
ATSC2se,1.6610205109863285
ATSC3dv,29.62239583333333
ATSC3pe,2.047347851562499
ATSC3se,0.8743290649414066
ATSC4dv,-104.44270833333334
ATSC4pe,-4.884869921874998
ATSC4se,-3.6681220419921843
ATSC5dv,72.94921875
ATSC5pe,3.0617893554687505
ATSC5se,2.6660872663574238
ATSC6dv,30.96701388888888
ATSC6pe,1.364680078124999
ATSC6se,0.43006403613281385
ATSC7dv,-141.8359375
ATSC7pe,-6.698611523437499
ATSC7se,-5.078452286621089
ATSC8dv,-57.515625000000014
ATSC8pe,-1.5297863281249964
ATSC8se,-0.093693606445309
AXp-0dv,0.5970690627592369
AXp-1dv,0.3473122582377184
AXp-2dv,0.1958407844333312
AXp-3dv,0.11443135699960745
AXp-4dv,0.06514073850671943
AXp-5dv,0.037308281008650655
AXp-6dv,0.022548764177546653
AXp-7dv,0.013010348320988345
BertzCT,1149.7605138898557
ECIndex,793
ETA_eta,34.430914767671645
GATS1dv,0.6133166444450492
GATS1pe,0.6942790389382755
GATS1se,0.6876418901988895
GATS2dv,0.8210960943675701
GATS2pe,0.7478858569219546
GATS2se,0.7460932743418857
GATS3dv,0.8990775761203779
GATS3pe,0.7797907044386534
GATS3se,0.8097930655782731
GATS4dv,1.1923675546243644
GATS4pe,1.2709416023896816
GATS4se,1.3081707432390723
GATS5dv,1.009048173158954
GATS5pe,1.052267790973985
GATS5se,1.0567193478046277
GATS6dv,0.9636436196747482
GATS6pe,0.9480923386116175
GATS6se,0.9835407318858759
GATS7dv,1.29238879609157
GATS7pe,1.432675645980557
GATS7se,1.4896700851371403
GATS8dv,1.16699150094318
GATS8pe,1.2352022789602843
GATS8se,1.234677396134726
LogEE_A,4.436475617155723
LogEE_D,204.3589646744809
MATS1dv,0.1667467854238282
MATS1pe,-0.017216600206179725
MATS1se,0.006286350917794282
MATS2dv,0.1480944255562633
MATS2pe,0.13095980852259048
MATS2se,0.13357006495119972
MATS3dv,0.04421648390519986
MATS3pe,0.0892363636295533
MATS3se,0.05341634871571219
MATS4dv,-0.13337989291296687
MATS4pe,-0.18215934108233262
MATS4se,-0.19173053102124304
MATS5dv,0.089673430254799
MATS5pe,0.10990176081086064
MATS5se,0.13413828753778162
MATS6dv,0.03954682009156717
MATS6pe,0.05088963018364634
MATS6se,0.022479188281342124
MATS7dv,-0.1752903805119194
MATS7pe,-0.24173681528773952
MATS7se,-0.2568848167025949
MATS8dv,-0.07686739104710331
MATS8pe,-0.05969985504512808
MATS8se,-0.005125090194200636
MAXaaCH,1.8489516985372865
MAXaasC,0.848930243521243
MAXdssC,-0.6369835233476102
MAXsCH3,1.9268213698756074
MAXssNH,2.556860852174254
MAXsssN,1.1296104969765683
MDEC-11,0.29516044404185915
MDEC-12,4.722801312189168
MDEC-13,3.960341298950779
MDEC-22,13.377424291355709
MDEC-23,24.696668977706487
MDEC-33,8.882268237973683
MDEN-23,0.33333333333333337
MDEO-11,1.9905358527674863
MDEO-12,1.2437345909683395
MDEO-22,0.33333333333333337
MINaaCH,1.3521262685259798
MINaasC,-0.052686400049765325
MINdssC,-1.1460115833551419
MINsCH3,1.4067322971546177
MINssNH,2.556860852174254
MINsssN,1.1296104969765683
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.6607142857142856
SM1_Dzi,1.575537976793612
SM1_Dzm,2.6552181130881696
SM1_Dzp,-8.188285555703217
SM1_Dzv,-3.274031727721569
SddssSe,0
SpAD_Dt,747.516727694702
SpAbs_A,43.193680133557415
SpAbs_D,408.71792934896183
SpMAD_A,1.2704023568693357
SpMAD_D,12.021115569087113
SpMax_A,2.514907109582026
SpMax_D,204.3589646744809
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,130.62000000000003
TpiPC10,8.416585253238598
VAdjMat,6.169925001442312
VE1_DzZ,5.695837256483399
VE1_Dzi,5.71754683337841
VE1_Dzm,5.69582335571004
VE1_Dzp,5.693170648713286
VE1_Dzv,5.71734646295506
VE2_DzZ,0.1675246251906882
VE2_Dzi,0.16816314215818853
VE2_Dzm,0.16752421634441295
VE2_Dzp,0.16744619555039075
VE2_Dzv,0.16815724891044295
VE3_DzZ,2.963511033779269
VE3_Dzi,2.96731526973702
VE3_Dzm,2.9635085932618006
VE3_Dzp,2.9630427563241932
VE3_Dzv,2.9672802242987846
VR1_DzZ,232.00769062065672
VR1_Dzi,229.9069809131177
VR1_Dzm,232.01102439864798
VR1_Dzp,233.76149780225532
VR1_Dzv,230.37884361343487
VR2_DzZ,6.823755606489904
VR2_Dzi,6.761970026856403
VR2_Dzm,6.823853658783764
VR2_Dzp,6.875338170654568
VR2_Dzv,6.7758483415716135
VR3_DzZ,6.670545951965971
VR3_Dzi,6.661450227928581
VR3_Dzm,6.670560321119125
VR3_Dzp,6.6780767870400455
VR3_Dzv,6.663500531633249
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.08410890021240733
Xch-7dv,0.18132204863461726
Xpc-4dv,3.3976582046152863
Xpc-5dv,4.720129123988546
Xpc-6dv,6.881575633603219
Zagreb1,174.0
Zagreb2,206.0
fragCpx,174.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,4
nBondsM,16
nBondsO,36
nBondsS,50
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,10
naHRing,0
AATS0are,6.339896875000002
AATS1are,6.398860606060606
AATS2are,6.393897435897436
AATS3are,6.282726623376624
AATS4are,6.382282222222224
AATS5are,6.435149732620321
AATS6are,6.2862833333333334
AATS7are,6.379854838709678
AATS8are,6.4400406976744184
AATSC0dv,4.350260416666666
AATSC0pe,0.1489803710937499
AATSC0se,0.10628696264648435
AATSC1dv,0.72539194023569
AATSC1pe,-0.0025649354876893862
AATSC1se,0.0006681571451822934
AATSC2dv,0.6442493174264005
AATSC2pe,0.01951044087206196
AATSC2se,0.014196756504156654
AATSC3dv,0.19235321969696967
AATSC3pe,0.013294466568587656
AATSC3se,0.005677461460658484
AATSC4dv,-0.5802372685185185
AATSC4pe,-0.027138166232638875
AATSC4se,-0.02037845578884547
AATSC5dv,0.3901027740641711
AATSC5pe,0.01637320510945856
AATSC5se,0.014257151156991572
AATSC6dv,0.17203896604938265
AATSC6pe,0.007581555989583328
AATSC6se,0.002389244645182299
AATSC7dv,-0.7625588037634409
AATSC7pe,-0.036014040448588705
AATSC7se,-0.027303506917317682
AATSC8dv,-0.33439316860465124
AATSC8pe,-0.008894106558866258
AATSC8se,-0.0005447302700308663
AETA_eta,1.0126739637550484
ATSC0are,10.340174999999999
ATSC1are,-0.5514742187499982
ATSC2are,2.5926894531250015
ATSC3are,2.2878226562500004
ATSC4are,-5.780654687499992
ATSC5are,3.5664730468750054
ATSC6are,1.5472328125000017
ATSC7are,-7.649421093749991
ATSC8are,-0.9825328124999921
BCUTZ-1h,16.013124342120225
BCUTZ-1l,5.688014871347696
BCUTc-1h,0.46351295571494733
BCUTc-1l,-0.5282825120176046
BCUTd-1h,4.048548653396703
BCUTd-1l,0.9706433235781533
BCUTi-1h,14.543262711269872
BCUTi-1l,10.319762566179623
BCUTm-1h,32.066544616806596
BCUTm-1l,11.699161420791143
BCUTp-1h,2.9546254486075934
BCUTp-1l,0.7413609632506146
BCUTs-1h,7.015038091480017
BCUTs-1l,0.29758332292358836
BCUTv-1h,24.441834865291856
BCUTv-1l,14.69996371234792
BalabanJ,1.8019392546113158
Diameter,15
ETA_beta,40.25
GATS1are,0.7345536837010626
GATS2are,0.7496413819807765
GATS3are,0.7788935346399314
GATS4are,1.3031525095078174
GATS5are,1.061705595674542
GATS6are,0.9515235477155848
GATS7are,1.4643851959515561
GATS8are,1.2319981202243377
HybRatio,0.4166666666666667
Lipinski,True
LogEE_Dt,373.75836384735106
MATS1are,-0.05171700467234618
MATS2are,0.13715660427394039
MATS3are,0.09195042071903443
MATS4are,-0.19877264058769667
MATS5are,0.11804549693372564
MATS6are,0.053202892815858806
MATS7are,-0.25454683996815713
MATS8are,-0.0353566167546642
MAXddssS,-4.139978597148735
MAXssCH2,0.7740686402108662
MAXsssCH,-1.0877269924907014
MINddssS,-4.139978597148735
MINssCH2,-0.01623401675484981
MINsssCH,-1.1004878695305285
NsssssAs,0
RotRatio,0.2777777777777778
SM1_Dzpe,2.145042839657283
SM1_Dzse,2.0913456919163584
SMR_VSA1,32.58712465491338
SMR_VSA2,0.0
SMR_VSA3,9.622004595302565
SMR_VSA4,0.0
SMR_VSA5,56.13094523112092
SMR_VSA6,14.219595082555067
SMR_VSA7,53.59147246262526
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,308.13512059621877
SpAD_Dzi,339.62932211306304
SpAD_Dzm,308.1775645366991
SpAD_Dzp,441.962783788282
SpAD_Dzv,411.78495522003686
SpAbs_Dt,747.516727694702
SpDiam_A,5.029814219164052
SpDiam_D,282.6584871907038
SpMAD_Dt,21.985786108667707
SpMax_Dt,373.75836384735106
SsssssAs,0
VE1_Dzpe,5.719027737849648
VE1_Dzse,5.717877609953718
VE2_Dzpe,0.16820669817204847
VE2_Dzse,0.16817287088099173
VE3_Dzpe,2.9675742466658703
VE3_Dzse,2.967373120947885
VMcGowan,359.44000000000125
VR1_Dzpe,229.3589828207955
VR1_Dzse,229.48869016240806
VR2_Dzpe,6.74585243590575
VR2_Dzse,6.749667357717884
VR3_Dzpe,6.659063818328639
VR3_Dzse,6.659629179570309
mZagreb1,12.92361111111111
mZagreb2,7.7222222222222205
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,56
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.16156523437499998
AATSC1are,-0.00835566998106058
AATSC2are,0.022159738915598304
AATSC3are,0.014855991274350652
AATSC4are,-0.03211474826388885
AATSC5are,0.019072048379010723
AATSC6are,0.00859573784722223
AATSC7are,-0.04112591985887092
AATSC8are,-0.005712400072674373
AETA_beta,1.1838235294117647
BCUTdv-1h,6.024672674848053
BCUTdv-1l,0.6449069001100503
BCUTpe-1h,3.5374329672139395
BCUTpe-1l,2.237684207594941
BCUTse-1h,3.7686114607661225
BCUTse-1l,2.433714920448546
ETA_alpha,15.966666666666672
ETA_dBeta,-2.25
ETA_eta_B,0.6931011184303344
ETA_eta_F,38.4147677355248
ETA_eta_L,8.353298398023085
ETA_eta_R,72.84568250319644
ETA_psi_1,0.5281146637265717
LabuteASA,199.2768117023149
LogEE_DzZ,153.7614243685567
LogEE_Dzi,169.86100040879015
LogEE_Dzm,153.78214104304152
LogEE_Dzp,219.5586502979079
LogEE_Dzv,205.41100235594172
PEOE_VSA1,19.897041906447136
PEOE_VSA2,4.794537184071822
PEOE_VSA3,13.212334168400758
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,44.030848719389084
PEOE_VSA7,36.10128036616923
PEOE_VSA8,12.611123474374185
PEOE_VSA9,19.11507855807284
SM1_Dzare,2.346745340951567
SpAD_Dzpe,339.09342880250745
SpAD_Dzse,338.5747045366914
SpAbs_DzZ,305.7874315205886
SpAbs_Dzi,338.14646284078674
SpAbs_Dzm,305.83472502515076
SpAbs_Dzp,447.30558615151904
SpAbs_Dzv,414.0960364396052
SpDiam_Dt,553.8588286365841
SpMAD_DzZ,9.062797664594669
SpMAD_Dzi,9.989097709207737
SpMAD_Dzm,9.064046015785268
SpMAD_Dzp,12.998905405537707
SpMAD_Dzv,12.111322212354025
SpMax_DzZ,153.7614243685567
SpMax_Dzi,169.86100040879015
SpMax_Dzm,153.78214104304152
SpMax_Dzp,219.5586502979079
SpMax_Dzv,205.41100235594172
VE1_Dzare,5.719484392409341
VE2_Dzare,0.16822012918851004
VE3_Dzare,2.9676540917636833
VR1_Dzare,229.26298382553944
VR2_Dzare,6.7430289360452775
VR3_Dzare,6.658645177253245
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46960784313725507
AETA_dBeta,-0.0661764705882353
AETA_eta_B,0.020385327012656895
AETA_eta_F,1.1298461098683763
AETA_eta_L,0.24568524700067898
AETA_eta_R,2.142520073623425
BCUTare-1h,3.5814961938585603
BCUTare-1l,2.1869423862160375
ETA_beta_s,21.25
ETA_dPsi_A,0.1858853362734283
ETA_dPsi_B,0.0
ETA_eta_BR,0.9511011184303344
ETA_eta_FL,7.867814045919676
ETA_eta_RL,16.22111244394276
LogEE_Dzpe,169.60980389653776
LogEE_Dzse,169.348862435755
PEOE_VSA10,12.083681658295921
PEOE_VSA11,11.49902366656781
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
SlogP_VSA1,14.790514511606428
SlogP_VSA2,56.00930212862022
SlogP_VSA3,32.57794355038981
SlogP_VSA4,0.0
SlogP_VSA5,37.31310505186264
SlogP_VSA6,47.360052954749044
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,337.0046370099052
SpAbs_Dzpe,337.0745649534182
SpAbs_Dzse,336.6063791795938
SpDiam_DzZ,213.86707834192308
SpDiam_Dzi,236.166493131647
SpDiam_Dzm,213.89661215271963
SpDiam_Dzp,306.3844914675771
SpDiam_Dzv,289.41880275510084
SpMAD_Dzpe,9.973336141250218
SpMAD_Dzse,9.958079545196806
SpMax_Dzpe,169.60980389653776
SpMax_Dzse,169.348862435755
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.625
AETA_eta_BR,0.02797356230677454
AETA_eta_FL,0.23140629546822578
AETA_eta_RL,0.47709154246890473
DetourIndex,6256
EState_VSA1,33.98345782900686
EState_VSA2,30.031394960566274
EState_VSA3,12.170333456209914
EState_VSA4,21.852940597616232
EState_VSA5,32.4186962879399
EState_VSA6,0.0
EState_VSA7,31.18920547353706
EState_VSA8,5.316788604006331
EState_VSA9,9.473725907600098
ETA_beta_ns,19.0
ETA_shape_p,0.19832985386221288
ETA_shape_x,0.0521920668058455
ETA_shape_y,0.30688935281837154
GhoseFilter,False
LogEE_Dzare,168.5713404267453
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,334.7959355125392
SpDiam_Dzpe,236.83191098564987
SpDiam_Dzse,236.4534317342609
SpMAD_Dzare,9.911901088526623
SpMax_Dzare,168.5713404267453
TopoPSA(NO),122.24000000000002
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,28.53879628783714
VSA_EState9,63.851182309311596
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5588235294117647
EState_VSA10,23.113398747313283
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.030392156862744938
FilterItLogS,-4.828059339511667
SpDiam_Dzare,235.36402948060572
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.613020833333332
ETA_epsilon_2,0.8892156862745092
ETA_epsilon_3,0.4387755102040806
ETA_epsilon_4,0.5635964912280687
ETA_epsilon_5,0.856481481481481
AETA_beta_ns_d,0.029411764705882353
ETA_dEpsilon_A,0.1742453231292514
ETA_dEpsilon_B,0.049424342105263364
ETA_dEpsilon_C,-0.12482098102398803
ETA_dEpsilon_D,0.03273420479302824
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.5
MDEDescriptor,"0.29516044404185915,4.722801312189168,3.960341298950779,0.0,13.377424291355709,24.696668977706487,0.0,8.882268237973683,0.0,0.0,1.9905358527674863,1.2437345909683395,0.33333333333333337,0.0,0.0,0.0,0.0,0.33333333333333337,0.0"
APolDescriptor,72.95778999999999
BCUTDescriptor,"11.996132945759067,31.97207275477365,-0.3499184718552045,0.29599231959403216,4.433909178676696,13.675035991564844"
BPolDescriptor,47.66020999999999
TPSADescriptor,130.62
ALOGPDescriptor,"0.6374999999999986,0.40640624999999825,118.78650000000002"
XLogPDescriptor,2.907000000000001
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,490.17737253999985
ChiPathDescriptor,"24.88010440969447,16.22111244394276,14.573678877161528,12.188098605683983,9.588916686010627,8.089904034255637,5.63902588413437,4.0302616728860094,19.687593323784572,11.42251940245385,8.569078687922081,6.392446361466927,4.415533592767696,3.2021070526360567,1.9785438449486723,1.2423966729323213"
ChiChainDescriptor,"0.0,0.0,0.0,0.20693027063286606,0.38651707879927977,0.0,0.0,0.0,0.08410890021240733,0.14680488240843817"
AtomCountDescriptor,64
BondCountDescriptor,36
SmallRingDescriptor,"3,2,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.71132399056826,0.16666666666666666,1.0426090282805254,0.15137471507731048,1.049034369415389,0.022807522979332223,0.25080870725710563,0.01691363992580506"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,10,2,2,6,0,0"
ZagrebIndexDescriptor,174.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.9999999999999996
WeightedPathDescriptor,"68.15908907490982,2.004679090438524,28.136928132394065,18.035700256970024,6.555697377307111"
FractionalPSADescriptor,0.26647496868970844
WienerNumbersDescriptor,"3336.0,59.0"
AminoAcidCountDescriptor,"2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.610318364143879,9.672161071974484,14.681141994370764,2.373876176675711,3.1798745637757313,4.068039383512421"
FractionalCSP3Descriptor,0.4166666666666667
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,5,0,0,7,2,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"28.569444444444443,12.9919261822376,6.865051903114187"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,3234.1
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.4166666666666667
AutocorrelationDescriptorMass,"46.26899688978959,47.88541095152936,65.04056500694986,76.45432338398587,79.87108875034554"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,11
AutocorrelationDescriptorCharge,"0.908458119327359,-0.48497684702222993,0.02120786811962367,0.2977585538871849,-0.647918537145477"
EccentricConnectivityIndexDescriptor,793
AutocorrelationDescriptorPolarizability,"2669.8435826042246,3172.660492979704,4601.902681916658,5167.415648929265,4961.758264954216"
