DLiP-ID,C0011M
DLiP-Mol-ID,31691
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H23ClN2O2/c1-23-18-12-14(11-17(20)19(18)24-2)13-21-15-5-7-16(8-6-15)22-9-3-4-10-22/h5-8,11-12,21H,3-4,9-10,13H2,1-2H3"
Standard Inchi Key(RDKit),PVTJLEVGBWKJFS-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1cc(CNc2ccc(N3CCCC3)cc2)cc(Cl)c1OC
SMILES(SDF),
MW(SDF),
MW(RDKit),346.858
MW Monoisotopic(RDKit),346.144805656
MolLogP(RDKit),4.5695
XLogP(SDF),
XLogP(CDK),4.397
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),33.73
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.830342882402358
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,471360.49712939205
qed,0.8303428824023578
Chi0,16.940946820939054
Chi1,11.707039898056806
TPSA,33.730000000000004
Chi0n,14.141310170507406
Chi0v,14.897239116525862
Chi1n,8.202963962291575
Chi1v,8.580928435300802
Chi2n,5.9077332835885485
Chi2v,6.314933410329155
Chi3n,4.328505612845045
Chi3v,4.609257351196394
Chi4n,3.042943921757893
Chi4v,3.353371660604377
MolMR,99.77170000000005
MolWt,346.85800000000006
fr_SH,0
Kappa1,16.776126456378112
Kappa2,7.666556918120126
Kappa3,3.7007190873214735
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,682.511297666937
MolLogP,4.569500000000004
NOCount,4
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.6568691414667025
SMR_VSA1,9.473725907600098
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,19.386399651764595
SMR_VSA6,37.52580622923703
SMR_VSA7,46.98428721620798
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,2
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,147.87731351251492
NHOHCount,1
PEOE_VSA1,19.690424242456906
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,11.600939890232516
PEOE_VSA7,54.80329714831867
PEOE_VSA8,31.00904176710485
PEOE_VSA9,19.242228396296394
RingCount,3
SMR_VSA10,22.97571243959964
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,346.144805656
NumHDonors,1
PEOE_VSA10,0.0
PEOE_VSA11,11.49902366656781
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,19.690424242456906
SlogP_VSA2,27.30910789438022
SlogP_VSA3,6.544756405912575
SlogP_VSA4,0.0
SlogP_VSA5,18.405094737549014
SlogP_VSA6,36.39820241076966
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,2
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,2
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,0.0
