DLiP-ID,C101PD
NsssN,1
NsssP,0
SLogP,4.114200000000004
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.3612921657094255
SRW05,0.0
SRW06,6.816735880594968
SRW07,0.0
SRW08,8.36287583103188
SRW09,0.0
SRW10,9.95280138908905
SaaCH,14.982613947164724
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.7922528680822136
SaasN,0
SdCH2,0
SddsN,0
SdsCH,3.3374517813389355
SdssC,-0.08825425933560838
SdssS,0
SsCH3,1.6195950676641846
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,2.37490248139245
SsssP,0
WPath,2800002434
Xc-3d,1.0759091691154017
Xc-4d,0.0
Xc-5d,0.24759975994224814
Xc-6d,0.0
Xp-1d,13.775188245478668
Xp-2d,11.264383016407045
Xp-3d,9.444478596247762
Xp-4d,7.5522438698234575
Xp-5d,5.8392456761694165
Xp-6d,3.346230971242476
Xp-7d,2.312922792944527
ZMIC0,98.07765001401697
ZMIC1,60.5552575418813
ZMIC2,37.50640202114381
ZMIC3,29.788080740781282
ZMIC4,27.64214634636723
ZMIC5,26.56624739502274
nAcid,0
nAtom,57
nBase,1
nRing,3
piPC1,3.6635616461296463
piPC2,4.127134385045092
piPC3,4.6491870714048655
piPC4,5.110480629065972
piPC5,5.558274890984963
piPC6,5.567867290676402
piPC7,5.844630783243581
piPC8,6.071819705963564
piPC9,6.401502517061281
AATS0Z,25.43859649122807
AATS0d,2.8771929824561404
AATS0i,161.6696329927346
AATS0m,102.16307242105265
AATS0p,1.4934925848381055
AATS0v,214.4575758560146
AATS1Z,23.46551724137931
AATS1d,3.5344827586206895
AATS1i,145.0157545697136
AATS1m,87.8925784482759
AATS1p,1.7617876743103453
AATS1v,254.75043877541813
AATS2Z,18.525252525252526
AATS2d,3.1818181818181817
AATS2i,155.37183538762662
AATS2m,67.28212474747473
AATS2p,1.4527669685099989
AATS2v,206.06375218426308
AATS3Z,15.8
AATS3d,2.824
AATS3i,158.1916710783606
AATS3m,56.34779349599999
AATS3p,1.314422954924216
AATS3v,179.95938491834485
AATS4Z,14.209302325581396
AATS4d,2.5348837209302326
AATS4i,157.92481338397502
AATS4m,49.55672590697673
AATS4p,1.2578916076374027
AATS4v,166.59456876403763
AATS5Z,12.704545454545455
AATS5d,2.371212121212121
AATS5i,159.40249667894778
AATS5m,43.89431665909092
AATS5p,1.1885085268008706
AATS5v,154.07723247065715
AATS6Z,12.984
AATS6d,2.416
AATS6i,161.79477793882938
AATS6m,45.23839025599999
AATS6p,1.1415258551633043
AATS6v,150.17550511448994
AATS7Z,15.160377358490566
AATS7d,2.7169811320754715
AATS7i,160.36772042722427
AATS7m,54.3675806037736
AATS7p,1.241517437224264
AATS7v,169.6755874511008
AATS8Z,17.010309278350515
AATS8d,2.8969072164948453
AATS8i,155.12773741873286
AATS8m,61.00665473195876
AATS8p,1.4090619419194643
AATS8v,193.6897612378466
ATS0dv,368.44444444444446
ATS0pe,351.63910000000004
ATS0se,437.2329849999999
ATS1dv,343.0
ATS1pe,373.132
ATS1se,448.5429439999998
ATS2dv,441.0
ATS2pe,629.8689999999999
ATS2se,771.0035359999998
ATS3dv,457.0
ATS3pe,770.3371000000002
ATS3se,955.45898
ATS4dv,399.0
ATS4pe,782.0052000000001
ATS4se,975.9661440000002
ATS5dv,346.0
ATS5pe,778.5765000000001
ATS5se,981.1647560000004
ATS6dv,379.0
ATS6pe,747.0591000000001
ATS6se,941.7287600000003
ATS7dv,388.0
ATS7pe,647.2840999999999
ATS7se,808.4765520000002
ATS8dv,373.0
ATS8pe,605.3351999999998
ATS8se,745.5949959999998
ATSC0Z,585.3684210526314
ATSC0c,1.0569502754153752
ATSC0d,28.140350877192983
ATSC0i,76.99774983831479
ATSC0m,2758.988375368421
ATSC0p,14.23580435707698
ATSC0v,2968.836474504396
ATSC1Z,-33.72576177285321
ATSC1c,-0.2968277040824988
ATSC1d,11.313327177593102
ATSC1i,-13.132418931752724
ATSC1m,-161.35081662049902
ATSC1p,-2.2809203525492086
ATSC1v,-182.70080399694598
ATSC2Z,-83.85041551246539
ATSC2c,-0.3729978698249134
ATSC2d,-0.19113573407201767
ATSC2i,11.230447217390115
ATSC2m,-384.0099233241001
ATSC2p,0.7727539072793819
ATSC2v,44.64780092556329
ATSC3Z,-35.299168975069264
ATSC3c,-0.00045269799642768185
ATSC3d,-8.290243151738991
ATSC3i,14.546987825194257
ATSC3m,-161.3299068781164
ATSC3p,0.5573309815222489
ATSC3v,76.11292731074676
ATSC4Z,-69.88642659279782
ATSC4c,0.26857699937034507
ATSC4d,-7.773776546629733
ATSC4i,-4.8268462084490045
ATSC4m,-340.8736052022159
ATSC4p,-2.273569339002767
ATSC4v,-590.7421182697719
ATSC5Z,22.14681440443217
ATSC5c,-0.2085939644430405
ATSC5d,3.9030470914127413
ATSC5i,-11.70433076209185
ATSC5m,101.03589562049893
ATSC5p,-1.3763535590788545
ATSC5v,-121.77487280085542
ATSC6Z,76.17451523545708
ATSC6c,-0.01494955287622084
ATSC6d,8.639581409664512
ATSC6i,2.8813490057639544
ATSC6m,364.0920918060944
ATSC6p,1.8317108743423534
ATSC6v,444.5204515890521
ATSC7Z,83.54293628808865
ATSC7c,0.03654607394324057
ATSC7d,3.388119421360419
ATSC7i,14.239264770618142
ATSC7m,406.2825706481994
ATSC7p,3.654412811612839
ATSC7v,779.6597301386003
ATSC8Z,-76.18836565096954
ATSC8c,0.29930129667457706
ATSC8d,-8.08094798399507
ATSC8i,3.959558807985074
ATSC8m,-362.1544631883658
ATSC8p,-0.2946327730620925
ATSC8v,-291.0591834974243
AXp-1d,0.4591729415159556
AXp-2d,0.2964311320107117
AXp-3d,0.19675997075516172
AXp-4d,0.13249550648813083
AXp-5d,0.08983454886414487
AXp-6d,0.059754124486472784
AXp-7d,0.03920208123634791
GATS1Z,0.793370083525042
GATS1c,1.2413925402186428
GATS1d,0.703370883136985
GATS1i,1.3735245420192261
GATS1m,0.8010982907812947
GATS1p,1.2110476079941392
GATS1v,1.0860218852599597
GATS2Z,0.7711279309912651
GATS2c,1.5382851487159392
GATS2d,1.1558225648001208
GATS2i,1.0441047292176326
GATS2m,0.7739502380666079
GATS2p,0.8995423611933948
GATS2v,0.9376883357597222
GATS3Z,0.7266808128034528
GATS3c,1.1581718646849435
GATS3d,1.265655860349127
GATS3i,0.974035032116602
GATS3m,0.7318860767647698
GATS3p,0.9054981092535805
GATS3v,0.9453955005586595
GATS4Z,0.7493856021099323
GATS4c,0.9258204856122658
GATS4d,1.0644319433973204
GATS4i,1.0419282484936336
GATS4m,0.7579713524470044
GATS4p,1.0068415031019373
GATS4v,1.0609012647702747
GATS5Z,0.6808972661337345
GATS5c,0.9035883189649675
GATS5d,0.7839492178644297
GATS5i,1.040891694458498
GATS5m,0.6893999564694788
GATS5p,0.9778417436081764
GATS5v,1.004563684122984
GATS6Z,0.668898399568423
GATS6c,1.0138686305292668
GATS6d,0.7721296758104738
GATS6i,0.9392464686235068
GATS6m,0.6736537725730039
GATS6p,0.85252436694221
GATS6v,0.8921348566474497
GATS7Z,0.6461984236580228
GATS7c,1.1230948256136868
GATS7d,1.0701077494941889
GATS7i,0.9032423034687113
GATS7m,0.6488304232185248
GATS7p,0.7764317798115477
GATS7v,0.8123350761860121
GATS8Z,0.7579331018488481
GATS8c,0.890269698021551
GATS8d,1.323264004936113
GATS8i,1.0550783384388254
GATS8m,0.765021549949316
GATS8p,0.9590451571598184
GATS8v,1.0254368961735867
MATS1Z,-0.05662123532731034
MATS1c,-0.2759921557633857
MATS1d,0.3951006105426089
MATS1i,-0.16761526074189093
MATS1m,-0.05747356799498534
MATS1p,-0.15746171297021716
MATS1v,-0.06047850451746523
MATS2Z,-0.08247372120776188
MATS2c,-0.20318491256245141
MATS2d,-0.003910677850827385
MATS2i,0.08397667565786963
MATS2m,-0.08013684453832189
MATS2p,0.031253514388963274
MATS2v,0.008658715238972688
MATS3Z,-0.02749793202661394
MATS3c,-0.00019530747204725128
MATS3d,-0.13433915211970068
MATS3i,0.08615091301002835
MATS3m,-0.026664279629883318
MATS3p,0.017852375685944614
MATS3v,0.01169060510801439
MATS4Z,-0.05275318559904321
MATS4c,0.11227922507014558
MATS4d,-0.12206402598155774
MATS4i,-0.02769941349180477
MATS4m,-0.0545919551837188
MATS4p,-0.07056857346500842
MATS4v,-0.08792184729070732
MATS5Z,0.01633739844043749
MATS5c,-0.08522129049887556
MATS5d,0.05989288143278167
MATS5i,-0.06564013675332275
MATS5m,0.015813454356939594
MATS5p,-0.04174927362814983
MATS5v,-0.01771219284577942
MATS6Z,0.05933968710663553
MATS6c,-0.0064496847866165365
MATS6d,0.13999999999999999
MATS6i,0.017064071994147507
MATS6m,0.060176402099341504
MATS6p,0.05867319736554852
MATS6v,0.06827635259313021
MATS7Z,0.07674488435295677
MATS7c,0.018593243749173267
MATS7d,0.06474380087517057
MATS7i,0.09944398566774686
MATS7m,0.07918580050386598
MATS7p,0.13803988357560246
MATS7v,0.1412172716691345
MATS8Z,-0.07648257285180114
MATS8c,0.16640147189698312
MATS8d,-0.16874694706532628
MATS8i,0.030218429200863834
MATS8m,-0.07713422006873558
MATS8p,-0.01216192060329687
MATS8v,-0.05761003659186986
MAXssO,5.9089550264550255
MINssO,5.323465889754601
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.031463280525052
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,583
TMWC10,133.02674834986726
TSRW10,63.60457913059864
Xc-3dv,0.4903926952870924
Xc-4dv,0.0
Xc-5dv,0.05366254590494823
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.2970580013778089
Xp-0dv,17.528201788949094
Xp-1dv,9.650713568896819
Xp-2dv,6.591722075659397
Xp-3dv,4.6856599981506015
Xp-4dv,3.1504803556144574
Xp-5dv,2.0417091941228795
Xp-6dv,0.9606548937755589
Xp-7dv,0.5697626652294672
Xpc-4d,2.8648147551703955
Xpc-5d,4.473817538473548
Xpc-6d,6.150706309253063
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,58
nFRing,0
nHBAcc,5
nHBDon,0
nHRing,1
nSpiro,0
naRing,2
piPC10,6.681873607435803
AATS0dv,6.4639376218323585
AATS0pe,6.16910701754386
AATS0se,7.670754122807017
AATS1dv,5.913793103448276
AATS1pe,6.433310344827587
AATS1se,7.733499034482755
AATS2dv,4.454545454545454
AATS2pe,6.3623131313131305
AATS2se,7.787914505050503
AATS3dv,3.656
AATS3pe,6.162696800000002
AATS3se,7.64367184
AATS4dv,3.0930232558139537
AATS4pe,6.062055813953489
AATS4se,7.565629023255815
AATS5dv,2.621212121212121
AATS5pe,5.898306818181819
AATS5se,7.433066333333336
AATS6dv,3.032
AATS6pe,5.976472800000001
AATS6se,7.533830080000002
AATS7dv,3.660377358490566
AATS7pe,6.106453773584905
AATS7se,7.62713728301887
AATS8dv,3.845360824742268
AATS8pe,6.240569072164946
AATS8se,7.686546350515462
AATSC0Z,10.269621421975991
AATSC0c,0.01854298728798904
AATSC0d,0.49369036626654356
AATSC0i,1.350837716461663
AATSC0m,48.40330483102493
AATSC0p,0.24975095363292946
AATSC0v,52.084850429901685
AATSC1Z,-0.5814786512560899
AATSC1c,-0.005117719035905152
AATSC1d,0.19505736513091557
AATSC1i,-0.22642101606470214
AATSC1m,-2.7819106313879143
AATSC1p,-0.039326212974986355
AATSC1v,-3.15001386201631
AATSC2Z,-0.846973894065307
AATSC2c,-0.003767655250756701
AATSC2d,-0.001930663980525431
AATSC2i,0.11343886078171833
AATSC2m,-3.8788881143848495
AATSC2p,0.0078055950230240595
AATSC2v,0.4509878881370029
AATSC3Z,-0.28239335180055414
AATSC3c,-3.621583971421455e-06
AATSC3d,-0.06632194521391194
AATSC3i,0.11637590260155406
AATSC3m,-1.290639255024931
AATSC3p,0.004458647852177991
AATSC3v,0.6089034184859741
AATSC4Z,-0.5417552449054095
AATSC4c,0.0020819922431809697
AATSC4d,-0.06026183369480413
AATSC4i,-0.037417412468596936
AATSC4m,-2.6424310480791933
AATSC4p,-0.017624568519401293
AATSC4v,-4.579396265657147
AATSC5Z,0.16777889700327403
AATSC5c,-0.0015802573063866707
AATSC5d,0.029568538571308645
AATSC5i,-0.08866917244008977
AATSC5m,0.7654234516704465
AATSC5p,-0.010426920902112533
AATSC5v,-0.9225369151579956
AATSC6Z,0.6093961218836567
AATSC6c,-0.00011959642300976673
AATSC6d,0.06911665127731609
AATSC6i,0.023050792046111636
AATSC6m,2.9127367344487554
AATSC6p,0.014653686994738827
AATSC6v,3.5561636127124165
AATSC7Z,0.7881409083781948
AATSC7c,0.0003447742824834016
AATSC7d,0.03196339076755112
AATSC7i,0.1343326865152655
AATSC7m,3.832854440077353
AATSC7p,0.03447559256238527
AATSC7v,7.355280473005663
AATSC8Z,-0.7854470685666963
AATSC8c,0.003085580378088423
AATSC8d,-0.08330874210304197
AATSC8i,0.040820193896753336
AATSC8m,-3.7335511668903694
AATSC8p,-0.0030374512686813663
AATSC8v,-3.0006101391487046
ATS0are,345.70380000000006
ATS1are,364.00100000000003
ATS2are,620.499
ATS3are,759.8140000000003
ATS4are,771.3029999999999
ATS5are,767.6749999999997
ATS6are,738.6300000000003
ATS7are,639.5490000000002
ATS8are,596.283
ATSC0dv,211.2202729044834
ATSC0pe,6.747098245614032
ATSC0se,4.689715508771928
ATSC1dv,58.43668137204608
ATSC1pe,0.12377196060326584
ATSC1se,-0.1437538334872271
ATSC2dv,-23.329947676208057
ATSC2pe,-2.201046075715599
ATSC2se,-1.5100810240073872
ATSC3dv,-15.33295714920829
ATSC3pe,-1.044031240381653
ATSC3se,-0.7539150104647586
ATSC4dv,-7.49266440956191
ATSC4pe,0.1434899353647287
ATSC4se,0.42855481348107116
ATSC5dv,20.858315379091003
ATSC5pe,-0.014938042474611488
ATSC5se,-0.23444089750692504
ATSC6dv,36.21090249991452
ATSC6pe,0.5221968297937802
ATSC6se,0.17648109479839957
ATSC7dv,6.0893950275298465
ATSC7pe,0.27989799938442605
ATSC7se,0.00017119421360402049
ATSC8dv,-53.66529872439381
ATSC8pe,-0.24167245306247642
ATSC8se,0.22242001138811934
AXp-0dv,0.6044207513430722
AXp-1dv,0.3216904522965606
AXp-2dv,0.1734663704120894
AXp-3dv,0.09761791662813753
AXp-4dv,0.05527158518621855
AXp-5dv,0.03141091067881353
AXp-6dv,0.01715455167456355
AXp-7dv,0.009656994325923172
BertzCT,802.9697731704091
ECIndex,6000000000
GATS1dv,0.6112628742293922
GATS1pe,0.7508586739006728
GATS1se,0.802249487209126
GATS2dv,1.2051184815037304
GATS2pe,1.2714386095826749
