DLiP-ID,T004A6
DLiP-Mol-ID,17073
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C24H23ClFN3O4/c1-27-21-7-2-4-16(28-21)12-13-33-17-10-8-15(9-11-17)14-20(24(31)32)29-23(30)22-18(25)5-3-6-19(22)26/h2-11,20H,12-14H2,1H3,(H,27,28)(H,29,30)(H,31,32)/t20-/m0/s1"
Standard Inchi Key(RDKit),NNGZKLHXGWZBQW-FQEVSTJZSA-N
Canonical SMILES(RDKit),CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(F)cccc3Cl)C(=O)O)cc2)n1
SMILES(SDF),
MW(SDF),
MW(RDKit),471.916
MW Monoisotopic(RDKit),471.136112116
MolLogP(RDKit),3.963
XLogP(SDF),
XLogP(CDK),2.391
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),100.55
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),10
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),33
QED Weighted(RDKit),0.413541782950667
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,20640162.04346494
qed,0.4135417829506671
Chi0,23.794317972067564
Chi1,15.867412398353688
TPSA,100.55000000000001
Chi0n,17.847274313055486
Chi0v,18.60320325907394
Chi1n,10.20193885414831
Chi1v,10.579903327157538
Chi2n,7.171645037396857
Chi2v,7.578845164137463
Chi3n,4.8462601340374185
Chi3v,5.161230528211774
Chi4n,3.134198237986585
Chi4v,3.383027689621876
MolMR,123.42870000000003
MolWt,471.9160000000001
fr_SH,0
Kappa1,24.001541860305398
Kappa2,11.28468708468529
Kappa3,6.663696449382136
fr_ArN,0
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,1
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1104.6971235951264
MolLogP,3.963000000000002
NOCount,7
fr_Ar_N,1
fr_COO2,1
fr_urea,0
BalabanJ,1.570375549014627
SMR_VSA1,23.822879764459216
SMR_VSA2,0.0
SMR_VSA3,10.30076712495354
SMR_VSA4,0.0
SMR_VSA5,18.88348407499998
