DLiP-ID,C001Q5
DLiP-Mol-ID,32750
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H15ClN2O3S/c18-12-5-7-13(8-6-12)23-9-10-24-17-19-14-3-1-2-4-15(14)20(17)11-16(21)22/h1-8H,9-11H2,(H,21,22)"
Standard Inchi Key(RDKit),MCFBGFJBJVSYJM-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C(O)Cn1c(SCCOc2ccc(Cl)cc2)nc2ccccc21
SMILES(SDF),
MW(SDF),
MW(RDKit),362.838
MW Monoisotopic(RDKit),362.04919102
MolLogP(RDKit),3.9454
XLogP(SDF),
XLogP(CDK),4.039
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),5
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),64.35
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),7
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),24
QED Weighted(RDKit),0.509042149570369
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,374364.51321659895
qed,0.5090421495703691
Chi0,16.94094682093905
Chi1,11.631030293135236
TPSA,64.35
Chi0n,12.684472627977343
Chi0v,14.256898154923524
Chi1n,7.315237560985585
Chi1v,8.678800593648301
Chi2n,5.013819086408866
Chi2v,6.512326663609638
Chi3n,3.309761856811323
Chi3v,4.502401504505204
Chi4n,2.2749396213272233
Chi4v,3.2318012399830605
MolMR,95.03980000000003
MolWt,362.838
fr_SH,0
Kappa1,16.669888014009352
Kappa2,7.592955804582528
Kappa3,4.013976553657005
fr_ArN,0
fr_COO,1
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,848.6678693672102
MolLogP,3.945400000000003
NOCount,5
fr_Ar_N,2
fr_COO2,1
fr_urea,0
BalabanJ,1.6555566642372013
SMR_VSA1,14.637927532712578
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,0.0
SMR_VSA5,11.701192887733281
SMR_VSA6,12.359735571259707
SMR_VSA7,53.553569861434205
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,147.76438753743233
NHOHCount,1
PEOE_VSA1,14.410489996432108
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,35.49555897654685
PEOE_VSA7,36.39820241076966
PEOE_VSA8,10.775486920488115
PEOE_VSA9,17.640283399745442
RingCount,3
SMR_VSA10,40.365531562808
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,362.0491910200001
NumHDonors,1
PEOE_VSA10,12.29426823919648
PEOE_VSA11,5.156436481820707
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,5.969305287951849
SlogP_VSA1,4.736862953800049
SlogP_VSA2,32.98664642279083
SlogP_VSA3,11.339293589984397
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,53.68737302951359
