DLiP-ID,T002BW
BIC0,0.26612082370914025
BIC1,0.6414750001971835
BIC2,0.8458298850212487
BIC3,0.9045716539936517
BIC4,0.9097346563567105
BIC5,0.9097346563567105
CIC0,4.291492694034268
CIC1,1.946307007468663
CIC2,0.669512500069791
CIC3,0.3024981855187674
CIC4,0.2702401210026384
CIC5,0.2702401210026384
GGI1,7.0
GGI2,3.7777777777777795
GGI3,2.125
GGI4,2.1911111111111117
GGI5,1.1180555555555554
GGI6,0.6914285714285714
GGI7,0.6753472222222223
GGI8,0.567397329302091
GGI9,0.30562500000000004
JGI1,0.18421052631578944
JGI2,0.07264957264957268
JGI3,0.039351851851851846
JGI4,0.043822222222222235
JGI5,0.022361111111111113
JGI6,0.014404761904761903
JGI7,0.01500771604938272
JGI8,0.012072283602172152
JGI9,0.006502659574468087
MIC0,15.950622609643585
MIC1,37.55950171858955
MIC2,44.82951193408276
MIC3,45.55439784702115
MIC4,45.58691397605341
MIC5,45.58691397605341
MPC2,52
MPC3,66
MPC4,84
MPC5,105
MPC6,101
MPC7,106
MPC8,121
MPC9,136
Mare,0.9992903225806453
NaaN,3
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.1316125875597653
RPCG,0.08350524471400805
SIC0,0.2792490421338783
SIC1,0.6731201146201037
SIC2,0.8875561931168021
SIC3,0.9491957991054023
SIC4,0.9546135016524037
SIC5,0.9546135016524037
SaaN,12.782789636486385
SaaO,0
SaaS,0
Sare,61.95600000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.23842081959867
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,103.08762421386164
TIC1,248.48913678092913
TIC2,327.6503962396592
TIC3,350.40528374182264
TIC4,352.40528374182264
TIC5,352.40528374182264
Vabc,424.67145209419135
WPol,54
apol,68.99141099999999
bpol,36.53058900000001
nRot,9
ABCGG,20.157749436173898
ATS0Z,1490.0
ATS0d,207.0
ATS0i,10256.326733694725
ATS0m,5887.016979000002
ATS0p,89.98096443092297
ATS0s,332.02777777777777
ATS0v,13572.429062028246
ATS1Z,1673.0
ATS1d,259.0
ATS1i,9777.267238131757
ATS1m,6370.192594000003
ATS1p,114.24816401600003
ATS1s,220.11111111111111
ATS1v,17054.749190370625
ATS2Z,2447.0
ATS2d,405.0
ATS2i,17651.56032899264
ATS2m,9146.826196000004
ATS2p,169.96501985364108
ATS2s,384.99999999999983
ATS2v,24592.579121780524
ATS3Z,2718.0
ATS3d,463.0
ATS3i,24171.522768000184
ATS3m,9851.486189999996
ATS3p,200.073181405282
ATS3s,479.19444444444446
ATS3v,28113.505977111632
ATS4Z,2637.0
ATS4d,447.0
ATS4i,26046.959642872785
ATS4m,9409.258434000003
ATS4p,197.81443390237607
ATS4s,512.25
ATS4v,27450.880725740528
ATS5Z,2644.0
ATS5d,427.0
ATS5i,25843.289049614075
ATS5m,9517.950354
ATS5p,184.45071928546997
ATS5s,592.7222222222223
ATS5v,26131.817904982563
ATS6Z,2575.0
ATS6d,390.0
ATS6i,23161.309190165077
ATS6m,9333.212296
ATS6p,169.87212931782904
ATS6s,623.6111111111112
ATS6v,24314.603324516764
ATS7Z,2294.0
ATS7d,389.0
ATS7i,23034.421854341166
ATS7m,8270.972497000002
ATS7p,168.33059186631903
ATS7s,455.55555555555554
ATS7v,23631.35970332872
ATS8Z,2330.0
ATS8d,382.0
ATS8i,21470.95950781703
ATS8m,8487.043411
ATS8p,169.95696650922503
ATS8s,442.4722222222222
ATS8v,24075.116208585034
C1SP1,0
C1SP2,8
C1SP3,4
C2SP1,0
C2SP2,6
C2SP3,4
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.3333333333333333
GGI10,0.23497602285481073
JGI10,0.006911059495729727
JGT10,0.41729376477706187
Kier1,28.019390581717452
Kier2,13.693047337278106
Kier3,7.992653810835629
MAXdO,13.033821638835619
MID_C,49.985992596945145
MID_N,14.464457244224205
MID_O,6.970915340765704
MID_X,0.0
MID_h,21.435372584989913
MINdO,11.291464332678387
MPC10,129
MWC01,38.0
MWC02,5.198497031265826
MWC03,6.0330862217988015
MWC04,6.898714534329988
MWC05,7.750614732770409
MWC06,8.618123909994678
MWC07,9.476313501265748
MWC08,10.344223274726211
MWC09,11.205435165206588
MWC10,12.073540753238735
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,3
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.6441199999999996
SRW02,4.343805421853684
SRW03,0.0
SRW04,5.652489180268651
SRW05,0.0
SRW06,7.152268856032539
SRW07,0.0
SRW08,8.74209519574531
SRW09,0.0
SRW10,10.379317923304855
SaaCH,11.884270062779354
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.9742410359479856
SaasN,1.299186768651956
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.5566976190040185
SdssS,0
SsCH3,1.678583851659075
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,8.998111504131636
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.955170055118005
VE1_D,5.8303377164944274
VE2_A,0.14157628728908586
VE2_D,0.1665810776141265
VE3_A,2.8531944555911304
VE3_D,3.015837894537579
VR1_A,402.34396035014333
VR1_D,238.82846996452736
VR2_A,11.49554172428981
VR2_D,6.823670570415067
VR3_A,7.250070314039449
VR3_D,6.728508563864544
WPath,4238
Xc-3d,2.2986160172372863
Xc-4d,0.0
Xc-5d,0.4376841765283805
Xc-6d,0.0
Xp-0d,24.785881803630286
Xp-1d,16.901887240964335
Xp-2d,15.263024837960282
Xp-3d,12.206911558200362
Xp-4d,10.12832816956828
Xp-5d,8.375119741271186
Xp-6d,5.348329047348166
Xp-7d,3.548835101542071
ZMIC0,115.99793373106532
ZMIC1,48.153648463241055
ZMIC2,27.95008228532332
ZMIC3,25.43994732127
ZMIC4,25.3123926015801
ZMIC5,25.3123926015801
nAcid,1
nAtom,62
nBase,0
nRing,4
piPC1,3.9318256327243257
piPC2,4.505349850705881
piPC3,5.0056227522727115
piPC4,5.508882135655386
piPC5,6.004041376187935
piPC6,6.065672960645871
piPC7,6.218600119691729
piPC8,6.519101195432724
piPC9,6.882116906802122
AATS0Z,24.032258064516128
AATS0d,3.338709677419355
AATS0i,165.4246247370117
AATS0m,94.95188675806455
AATS0p,1.4513058779181123
AATS0s,5.355286738351254
AATS0v,218.9101461617459
AATS1Z,25.73846153846154
AATS1d,3.9846153846153847
AATS1i,150.4194959712578
AATS1m,98.00296298461542
AATS1p,1.757664061784616
AATS1s,3.3863247863247863
AATS1v,262.3807567749327
AATS2Z,21.848214285714285
AATS2d,3.6160714285714284
AATS2i,157.60321722314856
AATS2m,81.66809103571431
AATS2p,1.5175448201217954
AATS2s,3.4374999999999987
AATS2v,219.57659930161182
AATS3Z,18.241610738255034
AATS3d,3.1073825503355703
AATS3i,162.22498502013548
AATS3m,66.11735697986575
AATS3p,1.342773029565651
AATS3s,3.2160700969425804
AATS3v,188.68124816853444
AATS4Z,16.58490566037736
AATS4d,2.811320754716981
AATS4i,163.81735624448294
AATS4m,59.17772600000002
AATS4p,1.2441159364929313
AATS4s,3.2216981132075473
AATS4v,172.64704858956307
AATS5Z,16.94871794871795
AATS5d,2.7371794871794872
AATS5i,165.66210929239793
AATS5m,61.01250226923077
AATS5p,1.1823764056760895
AATS5s,3.799501424501425
AATS5v,167.51165323706772
AATS6Z,18.392857142857142
AATS6d,2.7857142857142856
AATS6i,165.4379227868934
AATS6m,66.66580211428571
AATS6p,1.2133723522702073
AATS6s,4.45436507936508
AATS6v,173.6757380322626
AATS7Z,16.503597122302157
AATS7d,2.7985611510791366
AATS7i,165.7152651391451
AATS7m,59.50339925899282
AATS7p,1.2110114522756765
AATS7s,3.277378097521982
AATS7v,170.0097820383361
AATS8Z,17.651515151515152
AATS8d,2.893939393939394
AATS8i,162.65878415012904
AATS8m,64.29578341666667
AATS8p,1.287552776585038
AATS8s,3.3520622895622894
AATS8v,182.38724400443206
AMID_C,1.4281712170555756
AMID_N,0.4132702069778344
AMID_O,0.19916900973616297
AMID_X,0.0
AMID_h,0.6124392167139975
ATS0dv,522.0
ATS0pe,398.7655999999999
ATS0se,487.18922799999984
ATS1dv,504.0
ATS1pe,431.57750000000004
ATS1se,512.9794479999998
ATS2dv,686.0
ATS2pe,728.8684999999997
ATS2se,878.6957759999999
ATS3dv,698.0
ATS3pe,956.0487000000003
ATS3se,1167.5411439999998
ATS4dv,660.0
ATS4pe,1006.9353000000001
ATS4se,1238.4744719999997
ATS5dv,728.0
ATS5pe,998.6793999999999
ATS5se,1230.0877039999998
ATS6dv,755.0
ATS6pe,919.8631
ATS6se,1124.7428719999998
ATS7dv,625.0
ATS7pe,879.0794
ATS7se,1086.375748
ATS8dv,645.0
ATS8pe,836.4302
ATS8se,1028.6413559999999
ATSC0Z,465.74193548387103
ATSC0c,1.666010090594188
ATSC0d,35.88709677419356
ATSC0i,97.83556793414681
ATSC0m,2209.111726983871
ATSC0p,13.209758112037177
ATSC0s,123.02732974910398
ATSC0v,2925.4864513113607
ATSC1Z,11.399583766909458
ATSC1c,-1.0467019112856217
ATSC1d,9.779656607700302
ATSC1i,-23.496519774463312
ATSC1m,57.72837554916788
ATSC1p,-0.4597444111829423
ATSC1s,-6.622738177824026
ATSC1v,26.461938645940066
ATSC2Z,33.59521331945889
ATSC2c,0.13325702645352222
ATSC2d,-5.231529656607707
ATSC2i,-15.1172505672584
ATSC2m,147.79676214203988
ATSC2p,-1.2951096721731097
ATSC2s,26.916579951439484
ATSC2v,-181.54240416654022
ATSC3Z,-92.15400624349637
ATSC3c,0.38881675125086257
ATSC3d,-7.922216441207079
ATSC3i,7.6473675193617625
ATSC3m,-438.24251039672185
ATSC3p,-0.9674226594649582
ATSC3s,-24.364066655104644
ATSC3v,-474.43072962369666
ATSC4Z,-105.49947970863685
ATSC4c,-0.21201508438127054
ATSC4d,-11.274973985431838
ATSC4i,-20.08092318707965
ATSC4m,-503.96366768444335
ATSC4p,-3.7516321883967927
ATSC4s,-22.77752485836513
ATSC4v,-727.1922098559214
ATSC5Z,10.45577523413112
ATSC5c,-0.5895277138427291
ATSC5d,-4.6675338189386055
ATSC5i,-14.085911944671082
ATSC5m,51.82221391155039
ATSC5p,-1.1412458450999952
ATSC5s,5.965285004046708
ATSC5v,0.743570460573963
ATSC6Z,-18.03017689906348
ATSC6c,0.768662277589995
ATSC6d,5.545265348595213
ATSC6i,6.514928837517116
ATSC6m,-101.59373210874061
ATSC6p,-1.07807363165945
ATSC6s,45.95531275291941
ATSC6v,-433.2556427077405
ATSC7Z,50.255983350676374
ATSC7c,-0.11334672873595442
ATSC7d,8.430541103017692
ATSC7i,23.78506981660383
ATSC7m,255.30902853616024
ATSC7p,3.956515909831166
ATSC7s,-29.386092322811898
ATSC7v,811.1104273822814
ATSC8Z,43.77523413111345
ATSC8c,-0.38045720271762035
ATSC8d,-4.598335067637878
ATSC8i,-3.5286632580779105
ATSC8m,218.3447370665975
ATSC8p,1.3861454086669136
ATSC8s,-21.695730720314486
ATSC8v,452.4605807089677
AXp-0d,0.7081680515322939
AXp-1d,0.44478650634116673
AXp-2d,0.2935197084223131
AXp-3d,0.18495320542727822
AXp-4d,0.12057533535200332
AXp-5d,0.07976304515496369
AXp-6d,0.05295375294404125
AXp-7d,0.03347957642964218
GATS1Z,0.7687155689579847
GATS1c,1.6386772373201115
GATS1d,0.836812445980985
GATS1i,1.4933580030299567
GATS1m,0.7730652405711028
GATS1p,1.123057112533584
GATS1s,0.6260317707544003
GATS1v,0.9740290841722591
GATS2Z,0.8308651648427758
GATS2c,0.9452094543984554
GATS2d,1.2824197431781696
GATS2i,1.2518111876098064
GATS2m,0.8378436126747817
GATS2p,1.0756910452138269
GATS2s,0.4854951073755356
GATS2v,1.0072670462194007
GATS3Z,1.0244965513266164
GATS3c,0.9056221086060774
GATS3d,1.1807163863961991
GATS3i,1.035327421750459
GATS3m,1.0256720622616213
GATS3p,1.0133814308006368
GATS3s,0.9384528683193156
GATS3v,1.032314142475351
GATS4Z,1.058087236598738
GATS4c,1.0833980222736432
GATS4d,1.1224931100275595
GATS4i,1.0972508967575796
GATS4m,1.059128086062541
GATS4p,1.0820579238256427
GATS4s,0.9854994132854219
GATS4v,1.067885973086143
GATS5Z,1.0100096433556744
GATS5c,1.2465084876671102
GATS5d,1.0841515413425522
GATS5i,1.0232639696137624
GATS5m,1.0063208936027244
GATS5p,0.9861074725801635
GATS5s,1.226936808001058
GATS5v,0.9536595642612778
GATS6Z,1.0417096253933071
GATS6c,1.0159882946822991
GATS6d,0.9105939004815405
GATS6i,0.9578961397020198
GATS6m,1.0392075607702471
GATS6p,0.9783698421103216
GATS6s,1.2536300209293718
GATS6v,0.9922021558744476
GATS7Z,0.9653430047207557
GATS7c,1.109519128158303
GATS7d,0.9660593323094331
GATS7i,0.8510426251710689
GATS7m,0.9600031600603688
GATS7p,0.8310826771237491
GATS7s,1.2251945512931266
GATS7v,0.847902545375267
GATS8Z,0.9302117832991221
GATS8c,1.1130403027915894
GATS8d,1.171814776983316
GATS8i,1.015786394724457
GATS8m,0.9278617753539772
GATS8p,0.9458345860905581
GATS8s,1.1241095076961816
GATS8v,0.9111698985146032
MATS1Z,0.023346510810148404
MATS1c,-0.5992716358321266
MATS1d,0.25993431287813273
MATS1i,-0.2290789074861558
MATS1m,0.024925850654253557
MATS1p,-0.03319708314412775
MATS1s,-0.05134691089963724
MATS1v,0.008627836368693017
MATS2Z,0.03993058991154294
MATS2c,0.04427781255199217
MATS2d,-0.08069823434991982
MATS2i,-0.08553615182386738
MATS2m,0.03703572968167852
MATS2p,-0.05427318996312634
MATS2s,0.12111333023615387
MATS2v,-0.03435212901967647
MATS3Z,-0.08233306775278883
MATS3c,0.09711196923004145
MATS3d,-0.09185732599351482
MATS3i,0.03252524770974874
MATS3m,-0.0825471802516938
MATS3p,-0.030473813921167086
MATS3s,-0.0824050072842562
MATS3v,-0.06748078734621066
MATS4Z,-0.08832823236375707
MATS4c,-0.04962307797137862
MATS4d,-0.12251006995972008
MATS4i,-0.08003528018652482
MATS4m,-0.08895617734874821
MATS4p,-0.11074393560861216
MATS4s,-0.07219373259699523
MATS4v,-0.09692720551058863
MATS5Z,0.008922323924401778
MATS5c,-0.14063508818896428
MATS5d,-0.05169115528666089
MATS5i,-0.057220979784177915
MATS5m,0.009323207985126255
MATS5p,-0.03433613717945339
MATS5s,0.019270664525346825
MATS5v,0.00010101622353183959
MATS6Z,-0.017144242376268975
MATS6c,0.20432504100510085
MATS6d,0.068430176565008
MATS6i,0.029490121351801794
MATS6m,-0.020366335203560907
MATS6p,-0.03614241867693816
MATS6s,0.16542371964317573
MATS6v,-0.06558579547352832
MATS7Z,0.04813038335088957
MATS7c,-0.03034647507012032
MATS7d,0.10478376849082531
MATS7i,0.10843876164757887
MATS7m,0.05154960967782902
MATS7p,0.13359645692800334
MATS7s,-0.10654108861113748
MATS7v,0.1236684115939822
MATS8Z,0.04414696906731817
MATS8c,-0.10726201253205986
MATS8d,-0.06018386108273748
MATS8i,-0.016940694211698443
MATS8m,0.04642402649751143
MATS8p,0.04928692050893359
MATS8s,-0.08283053038276143
MATS8v,0.07264411139934375
MAXaaN,4.604035705716698
MAXsOH,9.23842081959867
MINaaN,3.988085159422254
MINsOH,9.23842081959867
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,45.2064371228357
SpAD_D,500.7220297106811
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.6638930539586143
SssNH2,0
SsssAs,0
SsssCH,-0.7705244028471154
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,973
TMWC10,150.59854912459699
TSRW10,71.26997657720504
VE1_Dt,5.813091165615489
VE2_Dt,0.16608831901758542
VE3_Dt,3.0128754401494895
VR1_Dt,239.9846325658401
VR2_Dt,6.856703787595431
VR3_Dt,6.733337858811622
Xc-3dv,0.8939581208114338
Xc-4dv,0.0
Xc-5dv,0.12882964843092848
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.30899234324883185
Xch-7d,0.510792793836993
Xp-0dv,19.322255689527672
Xp-1dv,11.345132233641186
Xp-2dv,8.338008611399696
Xp-3dv,5.745200275696027
Xp-4dv,3.9227128274161354
Xp-5dv,2.678273323095748
Xp-6dv,1.3976175453003048
Xp-7dv,0.8210493488911057
Xpc-4d,4.809196568114992
Xpc-5d,7.523093942484308
Xpc-6d,11.540216501205046
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,65
nFRing,1
nHBAcc,9
nHBDon,4
nHRing,4
nSpiro,0
naRing,3
piPC10,7.041548356114282
AATS0dv,8.419354838709678
AATS0pe,6.43170322580645
AATS0se,7.857890774193546
AATS1dv,7.753846153846154
AATS1pe,6.639653846153847
AATS1se,7.891991507692305
AATS2dv,6.125
AATS2pe,6.5077544642857115
AATS2se,7.845497999999999
AATS3dv,4.684563758389261
AATS3pe,6.416434228187922
AATS3se,7.835846604026845
AATS4dv,4.150943396226415
AATS4pe,6.33292641509434
AATS4se,7.789147622641507
AATS5dv,4.666666666666667
AATS5pe,6.401791025641025
AATS5se,7.885177589743589
AATS6dv,5.392857142857143
AATS6pe,6.570450714285714
AATS6se,8.033877657142856
AATS7dv,4.496402877697841
AATS7pe,6.324312230215827
AATS7se,7.815652863309352
AATS8dv,4.886363636363637
AATS8pe,6.336592424242425
AATS8se,7.7927375454545444
AATSC0Z,7.511966701352758
AATSC0c,0.026871130493454645
AATSC0d,0.578824141519251
AATSC0i,1.5779930311959163
AATSC0m,35.63083430619147
AATSC0p,0.21306061471027704
AATSC0s,1.9843117701468385
AATSC0v,47.18526534373162
AATSC1Z,0.17537821179860705
AATSC1c,-0.016103106327471105
AATSC1d,0.15045625550308156
AATSC1i,-0.36148491960712786
AATSC1m,0.8881288546025827
AATSC1p,-0.007072990941276035
AATSC1s,-0.10188827965883117
AATSC1v,0.40710674839907796
AATSC2Z,0.29995726178088294
AATSC2c,0.0011897948790493054
AATSC2d,-0.04671008621971167
AATSC2i,-0.13497545149337858
AATSC2m,1.3196139476967848
AATSC2p,-0.011563479215831337
AATSC2s,0.2403266067092811
AATSC2v,-1.6209143229155376
AATSC3Z,-0.6184832633791703
AATSC3c,0.002609508397656796
AATSC3d,-0.05316923786045019
AATSC3i,0.05132461422390445
AATSC3m,-2.941224901991422
AATSC3p,-0.006492769526610457
AATSC3s,-0.16351722587318554
AATSC3v,-3.184098856534877
AATSC4Z,-0.6635187403058922
AATSC4c,-0.0013334282036557895
AATSC4d,-0.07091178607189835
AATSC4i,-0.12629511438414875
AATSC4m,-3.16958281562543
