DLiP-ID,C001L8
SaasN,1.425478132611069
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.2417790993098314
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.3117889424288234
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.485824737360682
VE1_D,5.313453310923176
VE2_A,0.15468361163312697
VE2_D,0.18322252796286814
VE3_A,2.5656331035266784
VE3_D,2.734952701906329
VR1_A,321.33712563668246
VR1_D,184.07527887314473
VR2_A,11.080590539195947
VR2_D,6.347423409418783
VR3_A,6.837201544639132
VR3_D,6.280055535243452
WPath,2270
Xc-3d,2.6288460964764275
Xc-4d,0.2041241452319315
Xc-5d,0.845803461512901
Xc-6d,0.10206207261596575
Xp-0d,20.5956473593183
Xp-1d,13.86501052785946
Xp-2d,13.23578753719809
Xp-3d,10.93138143473971
Xp-4d,9.260774226328165
Xp-5d,7.4098422267909205
Xp-6d,4.97653488090087
Xp-7d,3.5313591383418226
ZMIC0,92.9255348871913
ZMIC1,64.78780243989749
ZMIC2,41.688571232886005
ZMIC3,31.326587939474006
ZMIC4,29.196535153932544
ZMIC5,29.037174002551048
nAcid,1
nAtom,43
nBase,0
nRing,4
piPC1,3.871201010907891
piPC2,4.577284982498556
piPC3,5.195038017094035
piPC4,5.823970024557196
piPC5,6.374598834731133
piPC6,6.697400692862921
piPC7,7.158824017361528
piPC8,7.545139900088077
piPC9,7.864954001678759
AATS0Z,38.69767441860465
AATS0d,4.0
AATS0i,155.56117253888806
AATS0m,154.12620044186048
AATS0p,1.9641535039043254
AATS0s,7.604589354643188
AATS0v,271.34063167018746
AATS1Z,38.02173913043478
AATS1d,4.695652173913044
AATS1i,141.8220612530706
AATS1m,148.61195134782614
AATS1p,2.1881606957826096
AATS1s,3.3632246376811596
AATS1v,312.4712863986445
AATS2Z,33.810810810810814
AATS2d,4.351351351351352
AATS2i,145.02621593372737
AATS2m,130.85676535135144
AATS2p,2.0597332400000012
AATS2s,4.853269936603269
AATS2v,287.3145837862097
AATS3Z,29.447916666666668
AATS3d,3.6875
AATS3i,150.69956457678265
AATS3m,112.09965295833331
AATS3p,1.7894111718415824
AATS3s,3.833976337448559
AATS3v,244.11920304051225
AATS4Z,28.07070707070707
AATS4d,3.393939393939394
AATS4i,155.6166702562851
AATS4m,105.18127206060609
AATS4p,1.6386548605130506
AATS4s,4.467358772914328
AATS4v,223.9923620653481
AATS5Z,28.93548387096774
AATS5d,3.2795698924731185
AATS5i,157.04106160682196
AATS5m,108.50522022580643
AATS5p,1.6089748452988388
AATS5s,4.675131274245172
AATS5v,223.687516143935
AATS6Z,28.788235294117648
AATS6d,3.223529411764706
AATS6i,153.04037462402042
AATS6m,108.46362596470584
AATS6p,1.6281793826381765
AATS6s,5.824909222948437
AATS6v,232.00501429342887
AATS7Z,22.93975903614458
AATS7d,3.108433734939759
AATS7i,153.10834153092492
AATS7m,85.38225537349399
AATS7p,1.5445370772143614
AATS7s,4.8363081957459455
AATS7v,214.1216785770394
AATS8Z,22.105263157894736
AATS8d,3.0526315789473686
AATS8i,155.08677393856377
AATS8m,81.67663685526315
AATS8p,1.508337556096566
AATS8s,3.666504223521766
AATS8v,201.62147913876387
AMID_C,1.4471678377464763
AMID_N,0.14774005336824778
AMID_O,0.30074444454637594
AMID_X,0.0
AMID_h,0.5978391553484774
ATS0dv,446.8888888888889
ATS0pe,288.77399999999994
ATS0se,349.51836599999996
ATS1dv,375.33333333333337
ATS1pe,307.79280000000006
ATS1se,367.1246599999998
ATS2dv,661.6666666666667
ATS2pe,500.31050000000016
ATS2se,596.2748459999996
ATS3dv,632.3333333333333
ATS3pe,629.1722000000002
ATS3se,764.390902
ATS4dv,629.6666666666666
ATS4pe,665.5284
ATS4se,810.285464
ATS5dv,593.4444444444445
ATS5pe,634.6886
ATS5se,773.6179109999999
ATS6dv,569.0
ATS6pe,579.8482000000001
ATS6se,703.854484
ATS7dv,516.6666666666666
ATS7pe,538.5643
ATS7se,657.0443979999999
ATS8dv,384.6666666666667
ATS8pe,481.7514999999999
ATS8se,593.744516
ATSC0Z,538.4186046511628
ATSC0c,1.0585699571567682
ATSC0d,30.511627906976745
ATSC0i,70.9345490005677
ATSC0m,2397.9153510697674
ATSC0p,14.760317109969627
ATSC0s,135.23806504609692
ATSC0v,2045.0553523268193
ATSC1Z,87.99405083829093
ATSC1c,-0.7295883817574772
ATSC1d,6.3829096809085994
ATSC1i,-6.613938205876177
ATSC1m,380.18571262304
ATSC1p,-0.9191467551686218
ATSC1s,-24.689161586621168
ATSC1v,115.6006517002873
ATSC2Z,3.2330989724175017
ATSC2c,0.2993693167558192
ATSC2d,-2.27582477014602
ATSC2i,-4.689806475765409
ATSC2m,15.178956275284335
ATSC2p,0.17169954499743423
ATSC2s,49.16658988175124
ATSC2v,-343.26929444703876
ATSC3Z,3.646836127636533
ATSC3c,-0.15382750791409835
ATSC3d,-6.72363439697133
ATSC3i,-25.073654883002167
ATSC3m,38.710410937263475
ATSC3p,-1.8807121923186547
ATSC3s,-11.5716294760598
ATSC3v,-149.1915291968616
ATSC4Z,-201.1730665224446
ATSC4c,0.29194129276069836
ATSC4d,-5.782585181179014
ATSC4i,-10.79577562823685
ATSC4m,-868.0873593001621
ATSC4p,-3.056683363099282
ATSC4s,-17.900816423959572
ATSC4v,-353.17870432070447
ATSC5Z,-88.09140075716604
ATSC5c,-0.3268749651701821
ATSC5d,-5.734451054624121
ATSC5i,33.117623845471925
ATSC5m,-418.78006240670607
ATSC5p,2.4418910715090822
ATSC5s,-71.24281537085632
ATSC5v,222.15211854413133
ATSC6Z,-65.68793942671716
ATSC6c,0.03153062372871949
ATSC6d,0.43050297458085474
ATSC6i,-0.4171962910378899
ATSC6m,-319.4700886727958
ATSC6p,-2.212829853557845
ATSC6s,19.520844878891285
ATSC6v,-282.7173483142559
ATSC7Z,-1.0405624661979296
ATSC7c,0.10479589322984684
ATSC7d,-2.1968631692806926
ATSC7i,-16.284978780835957
ATSC7m,-18.798307716062908
ATSC7p,-1.4291675741511891
ATSC7s,33.611791742616965
ATSC7v,-466.08863829335087
ATSC8Z,6.143861546782054
ATSC8c,-0.11442282868639657
ATSC8d,-0.4391563007030843
ATSC8i,-18.601585040176627
ATSC8m,40.05474431855029
ATSC8p,-0.8444023006550407
ATSC8s,-8.049901292434795
ATSC8v,-114.40010889301621
AXp-0d,0.7101947365282172
AXp-1d,0.43328157899560815
AXp-2d,0.2816125007914487
AXp-3d,0.17351399102761442
AXp-4d,0.11157559308829114
AXp-5d,0.0719402157940866
AXp-6d,0.045656283311017155
AXp-7d,0.028945566707719857
GATS1Z,0.7546253868573661
GATS1c,1.5995691853906417
GATS1d,0.8827710763520678
GATS1i,1.1134335350634372
GATS1m,0.7382697889944668
GATS1p,1.0462356726059523
GATS1s,0.7266519307270545
GATS1v,0.7674093049615817
GATS2Z,0.8459458292086143
GATS2c,0.6674491850244058
GATS2d,1.1068000164798946
GATS2i,1.0547196969117094
GATS2m,0.8337469893690372
GATS2p,0.9238612719489411
GATS2s,0.49419662491944544
GATS2v,0.9242899485745443
GATS3Z,1.0583656379578439
GATS3c,0.9095443030696652
GATS3d,1.154273056402439
GATS3i,1.1839526101133417
GATS3m,1.0419761973578752
GATS3p,1.1114459497646787
GATS3s,0.8442986155301128
GATS3v,0.990079735480443
GATS4Z,1.3485620719984923
GATS4c,0.9788158663389094
GATS4d,1.1540558019216556
GATS4i,1.1475691872504827
GATS4m,1.3263699202647388
GATS4p,1.2148941863400335
GATS4s,1.129582917535688
GATS4v,1.0301534788521147
GATS5Z,1.2309045968299261
GATS5c,1.329936897377836
GATS5d,1.2433123524783634
GATS5i,0.8243394792504528
GATS5m,1.2222788038471435
GATS5p,1.0259921603002435
GATS5s,1.5919188249291596
GATS5v,0.8925050190760414
GATS6Z,1.07373267205984
GATS6c,0.9878406531636078
GATS6d,0.9797614777618364
GATS6i,0.9600995595169616
GATS6m,1.0721899946600826
GATS6p,1.089116832964958
GATS6s,1.2551408471968553
GATS6v,0.9890051578807256
GATS7Z,0.778652446690702
GATS7c,0.7265357419048688
GATS7d,0.9121547164266823
GATS7i,1.0236042700412484
GATS7m,0.7973796745125168
GATS7p,0.8785215774751426
GATS7s,0.8087865715617364
GATS7v,1.0945546457674655
GATS8Z,0.9607081802640672
GATS8c,0.9159969066218048
GATS8d,0.9599446405648266
GATS8i,1.0976649343326081
GATS8m,0.9658526162355431
GATS8p,0.9901158473289894
GATS8s,0.8368106757266699
GATS8v,1.0843663582727538
MATS1Z,0.15277203960217534
MATS1c,-0.6442715723815812
MATS1d,0.19555275715800638
MATS1i,-0.08715914172924809
MATS1m,0.14820831439109494
MATS1p,-0.05821029420772629
MATS1s,-0.17065460724082063
MATS1v,0.05284036866794928
MATS2Z,0.0034892788434598846
MATS2c,0.16433287667658025
MATS2d,-0.043342122610415194
MATS2i,-0.03841791983448022
MATS2m,0.0036782801020018396
MATS2p,0.0067594318255432195
MATS2s,0.21125542717444182
MATS2v,-0.09753637841258218
MATS3Z,0.0030338451681639947
MATS3c,-0.06508960897736799
MATS3d,-0.09870426829268283
MATS3i,-0.15832775529812473
MATS3m,0.007230880032767033
MATS3p,-0.05707210284620126
MATS3s,-0.03832593804896384
MATS3v,-0.032676559280768847
MATS4Z,-0.16228674094085294
MATS4c,0.11978687177645356
MATS4d,-0.08231707317073168
MATS4i,-0.0661042373404251
MATS4m,-0.1572399312512617
MATS4p,-0.0899472782147912
MATS4s,-0.057491964858294546
MATS4v,-0.07501061093387179
MATS5Z,-0.07564826374181659
MATS5c,-0.14277349887200733
MATS5d,-0.08689843954891163
MATS5i,0.21586730233360052
MATS5m,-0.08074909363832307
MATS5p,0.07649201578771152
MATS5s,-0.2435721514542955
MATS5v,0.05022626676293871
MATS6Z,-0.06171846416520998
MATS6c,0.015068239953106174
MATS6d,0.007137733142037307
MATS6i,-0.0029753095539789857
MATS6m,-0.06739782539864063
MATS6p,-0.07584061810028586
MATS6s,0.07302123803211162
MATS6v,-0.06993537716217751
MATS7Z,-0.0010012406224760677
MATS7c,0.051287917187470174
MATS7d,-0.037301645606817514
MATS7i,-0.11893775818307173
MATS7m,-0.004061395372604223
MATS7p,-0.05016234483396224
MATS7s,0.12876062582541314
MATS7v,-0.11807387390067198
MATS8Z,0.006456188848070428
MATS8c,-0.06115725425820618
MATS8d,-0.008143453145057796
MATS8i,-0.14837030978359203
MATS8m,0.009450939415537702
MATS8p,-0.03236745726436057
MATS8s,-0.03367801375969166
MATS8v,-0.03165018361305074
MAXaaS,1.2178890110911214
MAXsOH,9.253993837169272
MINaaS,1.2178890110911214
MINsOH,9.253993837169272
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,-4.0668465241034655
SdssSe,0
SdsssP,0
SpAD_A,37.36300886106689
SpAD_D,322.6953588860012
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1016
TMWC10,138.78138710529925
TSRW10,79.21408436895811
VE1_Dt,5.311535299269855
VE2_Dt,0.183156389629995
VE3_Dt,2.7345916640276973
VR1_Dt,183.07756292566677
VR2_Dt,6.313019411229889
VR3_Dt,6.274620641162434
Xc-3dv,1.354284668250422
Xc-4dv,0.05103103630798288
Xc-5dv,0.28916510385888583
Xc-6dv,0.017010345435994292
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.48503945240560115
Xch-7d,0.7064785864532684
Xp-0dv,16.40511332591406
Xp-1dv,10.68997629173152
Xp-2dv,8.81051854461427
Xp-3dv,6.730870626087346
Xp-4dv,4.990414010747229
Xp-5dv,3.5905741557802155
Xp-6dv,2.2524328693283815
Xp-7dv,1.4482629007969354
Xpc-4d,5.745496689875941
Xpc-5d,9.053890853807783
Xpc-6d,13.581809173244425
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,46
nFRing,1
nHBAcc,6
nHBDon,2
nHRing,1
nSpiro,0
naRing,4
piPC10,8.215517834711399
AATS0dv,10.392764857881138
AATS0pe,6.7156744186046495
AATS0se,8.128334093023255
AATS1dv,8.159420289855074
AATS1pe,6.691147826086958
AATS1se,7.980970869565213
AATS2dv,8.941441441441443
AATS2pe,6.7609527027027045
AATS2se,8.057768189189183
AATS3dv,6.5868055555555545
AATS3pe,6.553877083333336
AATS3se,7.9624052291666665
AATS4dv,6.36026936026936
AATS4pe,6.722509090909091
AATS4se,8.184701656565657
AATS5dv,6.381123058542413
AATS5pe,6.824608602150537
AATS5se,8.318472161290321
AATS6dv,6.694117647058824
AATS6pe,6.8217435294117665
AATS6se,8.280640988235294
AATS7dv,6.2248995983935735
AATS7pe,6.488726506024096
AATS7se,7.916197566265059
AATS8dv,5.06140350877193
AATS8pe,6.338835526315788
AATS8se,7.812427842105262
AATSC0Z,12.521362898864252
AATSC0c,0.024617905980389956
AATSC0d,0.709572742022715
AATSC0i,1.649640674431807
AATSC0m,55.76547328069227
AATSC0p,0.34326318860394484
AATSC0s,3.145071280141789
AATSC0v,47.55942679829812
AATSC1Z,1.9129141486584984
AATSC1c,-0.015860616994727766
AATSC1d,0.13875890610670868
AATSC1i,-0.14378126534513427
AATSC1m,8.264906796153044
AATSC1p,-0.019981451199317865
AATSC1s,-0.5367209040569819
AATSC1v,2.5130576456584195
AATSC2Z,0.04369052665429056
AATSC2c,0.00404553130751107
AATSC2d,-0.030754388785757026
AATSC2i,-0.06337576318601905
AATSC2m,0.2051210307470856
AATSC2p,0.002320264121586949
AATSC2s,0.6644133767804222
AATSC2v,-4.638774249284308
AATSC3Z,0.03798787632954722
AATSC3c,-0.0016023698741051912
AATSC3d,-0.07003785830178469
AATSC3i,-0.2611839050312726
AATSC3m,0.4032334472631612
AATSC3p,-0.01959075200331932
AATSC3s,-0.12053780704228957
AATSC3v,-1.554078429133975
AATSC4Z,-2.03205117699439
AATSC4c,0.002948901947077761
AATSC4d,-0.058409951325040545
AATSC4i,-0.10904823866905909
