DLiP-ID,T002L9
ATS3v,20874.219759989814
ATS4Z,2125.0
ATS4d,298.0
ATS4i,20980.924606602064
ATS4m,7512.493618999999
ATS4p,148.093516346621
ATS4s,371.2947530864198
ATS4v,19585.60321331472
ATS5Z,1852.0
ATS5d,291.0
ATS5i,17966.898936951748
ATS5m,6717.307943
ATS5p,140.00280587947
ATS5s,373.54372427983543
ATS5v,18735.68658661754
ATS6Z,2017.0
ATS6d,281.0
ATS6i,17927.17173640481
ATS6m,7326.333949
ATS6p,142.36111977152697
ATS6s,354.3251028806584
ATS6v,19235.485959437505
ATS7Z,2062.0
ATS7d,245.0
ATS7i,17425.857658716788
ATS7m,7488.683814
ATS7p,131.250509788678
ATS7s,348.05041152263374
ATS7v,17473.541475436094
ATS8Z,1471.0
ATS8d,209.0
ATS8i,13926.466177482162
ATS8m,5290.746517999999
ATS8p,116.34821565013101
ATS8s,229.2067901234568
ATS8v,14618.84644513029
C1SP1,0
C1SP2,2
C1SP3,3
C2SP1,0
C2SP2,5
C2SP3,7
C3SP2,1
C3SP3,0
C4SP3,1
FCSP3,0.5789473684210527
GGI10,0.14386491174369964
JGI10,0.010276065124549975
JGT10,0.6004393366087631
Kier1,22.290809327846365
Kier2,9.467455621301776
Kier3,6.260869565217392
MAXdO,12.310036328620729
MID_C,38.431436042628725
MID_N,2.0040826939481238
MID_O,7.202328024420222
MID_X,3.3828294526468174
MID_h,12.589240171015163
MINdO,11.512479586788196
MPC10,50
MWC01,27.0
MWC02,4.890349128221754
MWC03,5.733341276897746
MWC04,6.6293632534374485
MWC05,7.513709247839705
MWC06,8.421783006611578
MWC07,9.328034514792826
MWC08,10.247254546174076
MWC09,11.167882605261203
MWC10,12.096642750055159
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.9514000000000022
SRW02,4.007333185232471
SRW03,1.9459101490553132
SRW04,5.351858133476067
SRW05,4.2626798770413155
SRW06,6.898714534329988
SRW07,6.401917196727186
SRW08,8.553910774351401
SRW09,8.448700194970938
SRW10,10.27900878427122
SaaCH,7.242555202122001
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.5443399914679683
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.5388752950497784
SdssS,0
SsCH3,3.766088869518078
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.5473347836842675
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,2.987464011076513
VE1_D,5.0053690744110195
VE2_A,0.11490246196448127
VE2_D,0.1925141951696546
VE3_A,2.0499363157109203
VE3_D,2.5660225962169387
VR1_A,18072.584376350856
VR1_D,149.7416971928896
VR2_A,695.0993990904176
VR2_D,5.75929604588037
VR3_A,10.757662838661268
VR3_D,5.964423236031068
WPath,1978
Xc-3d,2.6967796973242835
Xc-4d,0.27883876791260265
Xc-5d,1.1125355706706828
Xc-6d,0.2762929288806347
Xp-0d,19.372032720186702
Xp-1d,12.19250745204489
Xp-2d,11.590762439440423
Xp-3d,8.808567031171785
Xp-4d,5.797532119341396
Xp-5d,4.249901055602425
Xp-6d,2.668034930558549
Xp-7d,1.8916912786874978
ZMIC0,89.32981100264017
ZMIC1,45.20804964017373
ZMIC2,30.998928803531737
ZMIC3,27.66716700626123
ZMIC4,27.66716700626123
ZMIC5,27.66716700626123
nAcid,1
nAtom,51
nBase,0
nRing,2
piPC1,3.4965075614664802
piPC2,3.979681653901961
piPC3,4.307437777682809
piPC4,4.5836911543109675
piPC5,4.98060554764456
piPC6,4.961970122114975
piPC7,5.150397236471415
piPC8,5.376146086697387
piPC9,5.4917746074918865
AATS0Z,31.215686274509803
AATS0d,3.0784313725490198
AATS0i,163.16466917588286
AATS0m,127.44888141176473
AATS0p,1.5174909533573526
AATS0s,4.600697899949493
AATS0v,214.52419493952576
AATS1Z,25.557692307692307
AATS1d,3.8076923076923075
AATS1i,145.63489455446444
AATS1m,97.19883171153846
AATS1p,1.8217665272307693
AATS1s,2.9002997388414054
AATS1v,259.82473657495774
AATS2Z,24.26086956521739
AATS2d,3.119565217391304
AATS2i,153.77807028020533
AATS2m,92.80288364130436
AATS2p,1.5539013460890003
AATS2s,2.913386206702318
AATS2v,210.60596881639222
AATS3Z,17.74590163934426
AATS3d,2.581967213114754
AATS3i,160.1205814889007
AATS3m,63.860018450819666
AATS3p,1.2935581619633358
AATS3s,2.8049947716386696
AATS3v,171.10016196712962
AATS4Z,16.73228346456693
AATS4d,2.3464566929133857
AATS4i,165.20413076064617
AATS4m,59.15349306299212
AATS4p,1.1660906798946535
AATS4s,2.9235807329639356
AATS4v,154.21734813633637
AATS5Z,16.535714285714285
AATS5d,2.5982142857142856
AATS5i,160.41874050849773
AATS5m,59.97596377678571
AATS5p,1.2500250524952679
AATS5s,3.3352118239271022
AATS5v,167.28291595194233
AATS6Z,18.008928571428573
AATS6d,2.5089285714285716
AATS6i,160.06403336075724
AATS6m,65.41369597321429
AATS6p,1.271081426531491
AATS6s,3.1636169900058784
AATS6v,171.7454103521206
AATS7Z,19.27102803738318
AATS7d,2.289719626168224
AATS7i,162.85848279174567
AATS7m,69.98769919626169
AATS7p,1.2266402783988597
AATS7s,3.25280758432368
AATS7v,163.3041259386551
AATS8Z,16.71590909090909
AATS8d,2.375
AATS8i,158.2552974713882
AATS8m,60.12211952272726
AATS8p,1.3221388142060342
AATS8s,2.604622615039282
AATS8v,166.12325505829875
AMID_C,1.4781321554857203
AMID_N,0.07708010361338938
AMID_O,0.2770126163238547
AMID_X,0.13010882510180066
AMID_h,0.4842015450390447
ATS0dv,317.2098765432099
ATS0pe,321.09469999999993
ATS0se,398.99115399999994
ATS1dv,296.22222222222223
ATS1pe,335.811
ATS1se,403.980408
ATS2dv,370.9382716049383
ATS2pe,580.3607999999999
ATS2se,712.2590769999999
ATS3dv,367.77777777777777
ATS3pe,760.6912000000001
ATS3se,946.3093719999999
ATS4dv,344.55555555555554
ATS4pe,799.2540999999999
ATS4se,1001.272972
ATS5dv,404.66666666666663
ATS5pe,684.0422
ATS5se,855.1974240000001
ATS6dv,354.33333333333337
ATS6pe,701.4575
ATS6se,873.2373479999999
ATS7dv,269.3333333333333
ATS7pe,682.8592
ATS7se,853.4434680000002
ATS8dv,221.33333333333331
ATS8pe,529.9156999999999
ATS8se,664.7572959999999
ATSC0Z,710.7450980392159
ATSC0c,1.1502262041743911
ATSC0d,34.62745098039217
ATSC0i,66.41456263135387
ATSC0m,3326.266572705883
ATSC0p,13.534457244153925
ATSC0s,92.330348150539
ATSC0v,2663.2749660625414
ATSC1Z,-0.544021530180733
ATSC1c,-0.6775140461134662
ATSC1d,11.41906958861976
ATSC1i,-1.1636432938564465
ATSC1m,0.4917287508652137
ATSC1p,0.1614957949621797
ATSC1s,-3.97028669624037
ATSC1v,54.135268623391255
ATSC2Z,259.28335255670896
ATSC2c,0.12701660397275574
ATSC2d,-12.720107650903504
ATSC2i,-12.141209493285533
ATSC2m,1197.1487591384084
ATSC2p,1.0972139097024969
ATSC2s,28.361715969160795
ATSC2v,61.773054793926065
ATSC3Z,-83.29219530949638
ATSC3c,0.17947493493588906
ATSC3d,-4.128412149173396
ATSC3i,-22.445837750991966
ATSC3m,-391.0987450415225
ATSC3p,-2.9158005242392435
ATSC3s,-4.220471784590843
ATSC3v,-532.1534732778276
ATSC4Z,-132.50249903883125
ATSC4c,-0.4251193043634711
ATSC4d,9.457131872356786
ATSC4i,17.55988457378847
ATSC4m,-625.420153816609
ATSC4p,-1.2910839409299428
ATSC4s,-41.12652970282554
ATSC4v,-161.08818668703975
ATSC5Z,125.10880430603615
ATSC5c,0.39471501460598596
ATSC5d,-1.0053825451749332
ATSC5i,-0.4649282778369489
ATSC5m,586.6702666262975
ATSC5p,0.7919817038314863
ATSC5s,57.89725003912943
ATSC5v,450.62813902190254
ATSC6Z,7.442137639369462
ATSC6c,-0.2840663938859104
ATSC6d,-7.907343329488659
ATSC6i,-13.733862153255718
ATSC6m,45.31271827335635
ATSC6p,-0.6592043992767095
ATSC6s,-7.57753598105521
ATSC6v,-50.087783917480664
ATSC7Z,-13.171088043060383
ATSC7c,-0.010263115774544402
ATSC7d,-0.13994617454825006
ATSC7i,14.410280384849765
ATSC7m,-76.72745406920399
ATSC7p,-0.13927057820669875
ATSC7s,-45.00800428281925
ATSC7v,-116.00474049261973
ATSC8Z,15.28296808919646
ATSC8c,0.21274409072393316
ATSC8d,-2.7297193387158787
ATSC8i,-13.735522134690358
ATSC8m,60.551773723183395
ATSC8p,-0.9825974755919424
ATSC8s,15.124992675135035
ATSC8v,-400.70660301669517
AXp-0d,0.7450781815456424
AXp-1d,0.45157435007573665
AXp-2d,0.2971990369087288
AXp-3d,0.19149058763416923
AXp-4d,0.1233517472200297
AXp-5d,0.0817288664538928
AXp-6d,0.051308364049202866
AXp-7d,0.03378020140513389
GATS1Z,0.625021221329983
GATS1c,1.5725692259103836
GATS1d,1.0968398815227802
GATS1i,1.3151312286875356
GATS1m,0.6308303323654547
GATS1p,1.0049431069668828
GATS1s,0.6622592042152512
GATS1v,1.0092222154638915
GATS2Z,0.6388733291431969
GATS2c,0.88302913402345
GATS2d,1.5695012063617109
GATS2i,1.2398484941802472
GATS2m,0.6446573759391796
GATS2p,0.965973948965349
GATS2s,0.4477728577734686
GATS2v,0.9992478624832699
GATS3Z,0.941058138651403
GATS3c,1.0075603032493141
GATS3d,1.023777918051352
GATS3i,1.1815113405081767
GATS3m,0.9424889388551777
GATS3p,1.049240631210981
GATS3s,0.8997327654458708
GATS3v,1.053233918245181
GATS4Z,1.0820960852360897
GATS4c,1.291190057050158
GATS4d,0.7106009398881762
GATS4i,0.8670104905366613
GATS4m,1.0806431388567437
GATS4p,0.9776095203388896
GATS4s,1.4748820130611715
GATS4v,0.9582938414262383
GATS5Z,0.6548082948418826
GATS5c,0.8857872797910369
GATS5d,1.0571711697136381
GATS5i,1.0216807327664834
GATS5m,0.659184735287027
GATS5p,0.894579497614822
GATS5s,0.6938142363926256
GATS5v,0.8968767641134415
GATS6Z,0.8357049748557553
GATS6c,1.3584881468739936
GATS6d,1.108740495065523
GATS6i,1.0983680896762102
GATS6m,0.8355308594652782
GATS6p,0.9659104274527045
GATS6s,1.2201792752633334
GATS6v,0.9677638650102848
GATS7Z,1.0992807595443226
GATS7c,1.1473408094457016
GATS7d,0.9446343709317213
GATS7i,0.8251881440508815
GATS7m,1.0971452068258056
GATS7p,0.995605104766363
GATS7s,1.8657768810364017
GATS7v,0.972181389038295
GATS8Z,0.8801582783250734
GATS8c,0.690302935675076
GATS8d,0.9270758262122925
GATS8i,1.128855379466933
GATS8m,0.8852407584009575
GATS8p,1.0448164215308886
GATS8s,0.49674825777558157
GATS8v,1.107536140382288
MATS1Z,-0.0007507045481554876
MATS1c,-0.5776993494240614
MATS1d,0.3234275633766006
MATS1i,-0.017183965277918992
MATS1m,0.00014498910961933723
MATS1p,0.011702730574285676
MATS1s,-0.04217394504628267
MATS1v,0.019935683112639716
MATS2Z,0.20222884860813903
MATS2c,0.06121524447426833
MATS2d,-0.20363508789206758
MATS2i,-0.10134001974879757
MATS2m,0.19951401898351542
MATS2p,0.044939973182793996
MATS2s,0.17028264169399457
MATS2v,0.01285776311951382
MATS3Z,-0.048989248926339865
MATS3c,0.06522752390357019
MATS3d,-0.04983940738540371
MATS3i,-0.1412807031660182
MATS3m,-0.04915183277208921
MATS3p,-0.09005903946947587
MATS3s,-0.019108512178536156
MATS3v,-0.08352783783864454
MATS4Z,-0.07486462462441587
MATS4c,-0.14842054575464642
MATS4d,0.10967442772937637
MATS4i,0.10617561738967014
MATS4m,-0.07550596732552042
MATS4p,-0.03830717184115427
MATS4s,-0.17887269354504423
MATS4v,-0.024289252023501327
MATS5Z,0.08015417599394645
MATS5c,0.15626169934357234
MATS5d,-0.013220959391684195
MATS5i,-0.003187680590542334
MATS5m,0.08031361605298812
MATS5p,0.02664565851043713
MATS5s,0.28553911996647957
MATS5v,0.07704677304852732
MATS6Z,0.004767997052054094
MATS6c,-0.1124575853272843
MATS6d,-0.10398297201100141
MATS6i,-0.09416326755343245
MATS6m,0.006203191920141592
MATS6p,-0.02217846097546014
MATS6s,-0.037371083325762965
MATS6v,-0.008563828544684467
MATS7Z,-0.008832714199378333
MATS7c,-0.0042528725609624965
MATS7d,-0.0019263132269980116
MATS7i,0.10341785184238773
MATS7m,-0.01099461775244022
MATS7p,-0.004904615119302474
MATS7s,-0.23234411746525827
MATS7v,-0.02076089769846405
MATS8Z,0.012461816075118872
MATS8c,0.10719184653679475
MATS8d,-0.04568619376093893
MATS8i,-0.1198586440018238
MATS8m,0.010550118115574977
MATS8p,-0.04207482356731527
MATS8s,0.09493759019099543
MATS8v,-0.08719628778248437
MAXsCl,5.988577555741391
MAXsOH,9.415545539170871
MAXssO,5.6405256424705374
MINsCl,5.988577555741391
MINsOH,9.415545539170871
MINssO,5.6405256424705374
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,2
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,31.518734387659887
SpAD_D,317.9698447100675
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.418872819581061
SssNH2,0
SsssAs,0
SsssCH,-1.0413139761439731
SsssNH,0
SssssB,0
SssssC,-2.072522381490518
SssssN,0
TMPC10,503
TMWC10,129.02836032929147
TSRW10,82.15003282945588
VE1_Dt,5.023390887492393
VE2_Dt,0.19320734182663052
VE3_Dt,2.5696166262962086
VR1_Dt,148.58404888962696
VR2_Dt,5.714771111139498
VR3_Dt,5.956662228949378
Xc-3dv,2.135521066122452
Xc-4dv,0.31567267017256584
Xc-5dv,0.8003627066379921
Xc-6dv,0.2453265184364232
Xch-3d,0.1767766952966369
Xch-4d,0.6323921585058764
Xch-5d,1.0107471600024769
Xch-6d,1.2028242655872445
Xch-7d,1.179297832986181
Xp-0dv,16.56913733801433
Xp-1dv,9.583280504734045
Xp-2dv,8.465176177974746
Xp-3dv,5.666903007728343
Xp-4dv,3.036512865774287
Xp-5dv,1.6481639205512204
Xp-6dv,0.9393914031035115
Xp-7dv,0.60181374950116
Xpc-4d,5.530239343957305
Xpc-5d,6.023339432151081
Xpc-6d,7.79674076346087
n3Ring,1
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,52
nFRing,0
nHBAcc,3
nHBDon,2
nHRing,0
nSpiro,0
naRing,1
piPC10,5.449964916157176
AATS0dv,6.219801500847252
AATS0pe,6.29597450980392
AATS0se,7.823355960784313
AATS1dv,5.696581196581197
AATS1pe,6.457903846153846
AATS1se,7.768854
AATS2dv,4.031937734836285
AATS2pe,6.30826956521739
AATS2se,7.741946489130434
AATS3dv,3.0145719489981784
AATS3pe,6.235173770491804
AATS3se,7.756634196721311
AATS4dv,2.7130358705161854
AATS4pe,6.293339370078739
AATS4se,7.884039149606299
AATS5dv,3.6130952380952377
AATS5pe,6.1075196428571425
AATS5se,7.6356912857142865
AATS6dv,3.1636904761904767
AATS6pe,6.263013392857142
AATS6se,7.796762035714285
AATS7dv,2.5171339563862927
AATS7pe,6.381861682242991
AATS7se,7.976107177570095
AATS8dv,2.515151515151515
AATS8pe,6.021769318181817
AATS8se,7.554060181818181
AATSC0Z,13.936178392925802
AATSC0c,0.022553454983811592
AATSC0d,0.6789696270665131
AATSC0i,1.302246326104978
AATSC0m,65.22091319031144
AATSC0p,0.2653815145912534
AATSC0s,1.8103989833439018
AATSC0v,52.221077765932186
AATSC1Z,-0.010461952503475635
AATSC1c,-0.013029116271412813
AATSC1d,0.21959749208884152
AATSC1i,-0.02237775565108551
AATSC1m,0.009456322132023342
AATSC1p,0.003105688364657302
AATSC1s,-0.07635166723539173
AATSC1v,1.0410628581421395
AATSC2Z,2.8182973103990103
AATSC2c,0.001380615260573432
AATSC2d,-0.13826203968373374
AATSC2i,-0.13196966840527755
AATSC2m,13.012486512374005
AATSC2p,0.011926238148940184
AATSC2s,0.3082795214039217
AATSC2v,0.6714462477600659
AATSC3Z,-0.6827229123729212
AATSC3c,0.0014711060240646646
AATSC3d,-0.033839443845683576
AATSC3i,-0.18398227664747513
AATSC3m,-3.2057274183731352
AATSC3p,-0.02390000429704298
AATSC3s,-0.03459403102123642
