DLiP-ID,T003BM
SddsN,0
SdsCH,0
SdssC,-1.4369129456345695
SdssS,0
SsCH3,5.125638143572397
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.382055933484505
SsssP,0
VE1_A,3.8233227095433877
VE1_D,4.92818321750313
VE2_A,0.1529329083817355
VE2_D,0.1971273287001252
VE3_A,2.25741059567129
VE3_D,2.5112611362907034
VR1_A,864.4444958989067
VR1_D,139.43769787704701
VR2_A,34.577779835956264
VR2_D,5.57750791508188
VR3_A,7.678377831233528
VR3_D,5.8539086231751565
WPath,1733
Xc-3d,2.4371340927843366
Xc-4d,0.28867513459481287
Xc-5d,0.8265730654172695
Xc-6d,0.16666666666666666
Xp-0d,18.449382989376325
Xp-1d,11.803549018280203
Xp-2d,11.038206954923275
Xp-3d,8.432390058848732
Xp-4d,6.12539764089563
Xp-5d,4.101861802350173
Xp-6d,2.4689930752806033
Xp-7d,1.5910197206984256
ZMIC0,86.75566967703244
ZMIC1,44.73084026762622
ZMIC2,30.948519300184685
ZMIC3,26.883089026880008
ZMIC4,26.499666415296232
ZMIC5,26.499666415296232
nAcid,0
nAtom,52
nBase,0
nRing,2
piPC1,3.4965075614664802
piPC2,3.9415818076696905
piPC3,4.314149212270796
piPC4,4.549921711757613
piPC5,4.786970773767918
piPC6,4.5060402200809015
piPC7,4.483708517450899
piPC8,4.472352824097226
piPC9,4.538629662179847
AATS0Z,20.23076923076923
AATS0d,2.9038461538461537
AATS0i,163.10978716297544
AATS0m,79.47661925000004
AATS0p,1.3762570082869805
AATS0s,4.81156517094017
AATS0v,200.35531568655432
AATS1Z,22.18867924528302
AATS1d,3.5283018867924527
AATS1i,144.79809091760941
AATS1m,82.81471188679247
AATS1p,1.7447848371698118
AATS1s,2.8899371069182394
AATS1v,249.0164439107021
AATS2Z,17.917525773195877
AATS2d,3.154639175257732
AATS2i,154.80635452661167
AATS2m,65.51117381443298
AATS2p,1.437500073760155
AATS2s,2.7600229095074456
AATS2v,199.03150631423867
AATS3Z,14.900763358778626
AATS3d,2.5419847328244276
AATS3i,158.15104153810822
AATS3m,52.258227290076334
AATS3p,1.2415768970280758
AATS3s,3.1342239185750635
AATS3v,165.3113457458427
AATS4Z,13.020833333333334
AATS4d,2.236111111111111
AATS4i,165.893475466391
AATS4m,45.319558506944446
AATS4p,1.0112587214437712
AATS4s,3.1717785493827164
AATS4v,137.38231251075365
AATS5Z,15.458715596330276
AATS5d,2.5137614678899083
AATS5i,165.12165474068888
AATS5m,52.99416580733946
AATS5p,1.1547313706806241
AATS5s,4.132517838939857
AATS5v,163.46563801817905
AATS6Z,14.018181818181818
AATS6d,2.381818181818182
AATS6i,157.27584913045533
AATS6m,48.122975263636356
AATS6p,1.2517324421416731
AATS6s,3.0630050505050503
AATS6v,164.18946925293696
AATS7Z,10.213235294117647
AATS7d,2.0073529411764706
AATS7i,163.8676685508736
AATS7m,33.85085751470588
AATS7p,1.0065276910434042
AATS7s,2.3630514705882355
AATS7v,123.88279691630784
AATS8Z,9.706896551724139
AATS8d,1.9827586206896552
AATS8i,170.97588072060347
AATS8m,31.904307060344827
AATS8p,0.9084903423487071
AATS8s,2.73551245210728
AATS8v,116.27062104002822
AMID_C,1.5992465049334765
AMID_N,0.08816774564631047
AMID_O,0.29106999411255446
AMID_X,0.0
AMID_h,0.3792377397588649
ATS0dv,330.0
ATS0pe,317.3059999999999
ATS0se,395.8173479999999
ATS1dv,299.0
ATS1pe,335.631
ATS1se,404.3869439999999
ATS2dv,413.0
ATS2pe,599.8012
ATS2se,737.6599279999998
ATS3dv,422.0
ATS3pe,802.4924000000002
ATS3se,996.854212
ATS4dv,353.0
ATS4pe,881.5724999999999
ATS4se,1112.018724
ATS5dv,333.0
ATS5pe,720.9662000000002
ATS5se,890.0603720000001
ATS6dv,296.0
ATS6pe,672.2262
ATS6se,836.9342360000002
ATS7dv,216.0
ATS7pe,782.607
ATS7se,998.9343360000001
ATS8dv,186.0
ATS8pe,689.7444999999999
ATS8se,884.993996
ATSC0Z,386.6923076923076
ATSC0c,0.887363967094101
ATSC0d,30.98076923076924
ATSC0i,69.96619910533599
ATSC0m,1838.0129948269227
ATSC0p,11.87764682302067
ATSC0s,102.12326388888889
ATSC0v,2625.9410430974885
ATSC1Z,15.56360946745561
ATSC1c,-0.4455880366031585
ATSC1d,10.03883136094675
ATSC1i,-10.860385541607009
ATSC1m,71.65098423409779
ATSC1p,-0.8436884970018759
ATSC1s,-1.907552083333332
ATSC1v,-62.47910012155206
ATSC2Z,67.43934911242602
ATSC2c,-0.2400495045096335
ATSC2d,-7.925665680473369
ATSC2i,0.4048312917414285
ATSC2m,313.6170188613167
ATSC2p,0.4749715432038038
ATSC2s,14.210503472222223
ATSC2v,205.98330301004148
ATSC3Z,-49.01331360946742
ATSC3c,0.5115719429567446
ATSC3d,-5.759245562130177
ATSC3i,-25.61882135839265
ATSC3m,-262.4262566024407
ATSC3p,-6.372926364585636
ATSC3s,27.626302083333332
ATSC3v,-1190.959874988672
ATSC4Z,90.3905325443787
ATSC4c,-0.14452723654138705
ATSC4d,-0.4275147928994097
ATSC4i,-8.177338540195336
ATSC4m,443.32926528698226
ATSC4p,1.3634776803664816
ATSC4s,-45.857638888888886
ATSC4v,658.9356377536209
ATSC5Z,-268.4127218934912
ATSC5c,-0.30728233221159307
ATSC5d,-7.671227810650885
ATSC5i,34.4159057504334
ATSC5m,-1248.8335967910507
ATSC5p,2.4850134775041064
ATSC5s,-46.06727430555556
ATSC5v,-407.6150335742502
ATSC6Z,-141.07988165680476
ATSC6c,0.13252282490378758
ATSC6d,-14.324704142011829
ATSC6i,-21.84143717405663
ATSC6m,-686.2785907300295
ATSC6p,-4.692204330649095
ATSC6s,21.016493055555557
ATSC6v,-1218.5614339475835
ATSC7Z,52.881656804733744
ATSC7c,0.19251008715650622
ATSC7d,1.9926035502958563
ATSC7i,-31.334526159555217
ATSC7m,233.50702347189346
ATSC7p,-4.840891272479433
ATSC7s,21.703124999999996
ATSC7v,-462.87984875849577
ATSC8Z,45.49408284023668
ATSC8c,-0.1341777425146111
ATSC8d,10.06213017751479
ATSC8i,47.362723678989504
ATSC8m,258.73080113609427
ATSC8p,9.628460533315168
ATSC8s,-40.71180555555556
ATSC8v,1629.8223997653558
AXp-0d,0.737975319575053
AXp-1d,0.4539826545492386
AXp-2d,0.30661685985897985
AXp-3d,0.196102094391831
AXp-4d,0.12500811512031898
AXp-5d,0.08203723604700347
AXp-6d,0.05253176755916177
AXp-7d,0.035355993793298346
GATS1Z,0.8684687592660014
GATS1c,1.5404412406927457
GATS1d,1.0405115772460556
GATS1i,1.4272792479375236
GATS1m,0.879605569768479
GATS1p,1.292803453514379
GATS1s,0.5317211628489561
GATS1v,1.158904714319457
GATS2Z,0.8565909039639557
GATS2c,1.2645984369484269
GATS2d,1.6801244024650113
GATS2i,1.14160930622028
GATS2m,0.8632313182833604
GATS2p,1.057330227503137
GATS2s,0.5173980792631258
GATS2v,1.0016382012571892
GATS3Z,1.0238923553270356
GATS3c,1.050322587200216
GATS3d,1.168663908908695
GATS3i,1.2050735626921594
GATS3m,1.0315346897576465
GATS3p,1.235254103834325
GATS3s,0.7521391967336867
GATS3v,1.1835117000586248
GATS4Z,0.983663218619455
GATS4c,1.4988540958588046
GATS4d,0.9774208566108005
GATS4i,0.9424541085757844
GATS4m,0.9723047559310739
GATS4p,0.8647593677153843
GATS4s,1.712316327513614
GATS4v,0.8244049110859418
GATS5Z,1.4991650591393633
GATS5c,1.8705327212740188
GATS5d,1.261066406984094
GATS5i,0.7834386148421526
GATS5m,1.4746777016063362
GATS5p,0.7896438404521152
GATS5s,2.324630866631928
GATS5v,0.9402641914951017
GATS6Z,1.1474239108812414
GATS6c,0.9652761768356903
GATS6d,1.2795327577450477
GATS6i,1.184300685412182
GATS6m,1.152266960186127
GATS6p,1.2243754536355884
GATS6s,0.8408084036392691
GATS6v,1.2299417265692314
GATS7Z,0.8912124527551225
GATS7c,0.8700169557168751
GATS7d,0.7565176908752326
GATS7i,1.0909751613358014
GATS7m,0.897792667248192
GATS7p,1.1121664096218742
GATS7s,0.571421892797035
GATS7v,1.0475700345258174
GATS8Z,1.0192880857164417
GATS8c,1.2329732539486518
GATS8d,0.6882745777949012
GATS8i,0.5151262833236592
GATS8m,0.9990589434220363
GATS8p,0.486045760542277
GATS8s,1.5569516849789578
GATS8v,0.6049496260397375
MATS1Z,0.03948864809275195
MATS1c,-0.4926735041873238
MATS1d,0.3179204291252357
MATS1i,-0.15229457571101737
MATS1m,0.03824732418598054
MATS1p,-0.06969140086828522
MATS1s,-0.018326485693088205
MATS1v,-0.023344107186639
MATS2Z,0.09349307553643314
MATS2c,-0.1450209125978586
MATS2d,-0.13714347878950758
MATS2i,0.003101825785826157
MATS2m,0.09147083720517464
MATS2p,0.021437236168238224
MATS2s,0.07459614559211447
MATS2v,0.04205122541394889
MATS3Z,-0.050313042395491794
MATS3c,0.22884265417433208
MATS3d,-0.07379134860050887
MATS3i,-0.1453459422501855
MATS3m,-0.05667489913688435
MATS3p,-0.21298084261838124
MATS3s,0.10738166109143837
MATS3v,-0.18002972021625183
MATS4Z,0.0844108480869969
MATS4c,-0.05881508930793005
MATS4d,-0.004983102282916078
MATS4i,-0.042205062500764653
MATS4m,0.08710010431179228
MATS4p,0.04145323964154745
MATS4s,-0.16215407049774558
MATS4v,0.09061474587382223
MATS5Z,-0.3311421078469842
MATS5c,-0.16520099038136965
MATS5d,-0.11812709639576527
MATS5i,0.23466470165143935
MATS5m,-0.3241401598731146
MATS5p,0.09981025993240097
MATS5s,-0.21520119369147717
MATS5v,-0.07405289948847718
MATS6Z,-0.17246866918639356
MATS6c,0.07059916326784763
MATS6d,-0.21857682975001394
MATS6i,-0.14757187270086278
MATS6m,-0.17650724311526012
MATS6p,-0.1867485192443817
MATS6s,0.0972850755656801
MATS6v,-0.21936791948732642
MATS7Z,0.05228823178366236
MATS7c,0.08294995149676072
MATS7d,0.024591959688903466
MATS7i,-0.17123766033709373
MATS7m,0.048575335136979765
MATS7p,-0.15583297293876755
MATS7s,0.08125723131508182
MATS7v,-0.06739811316379207
MATS8Z,0.05273934546552067
MATS8c,-0.06778350871421678
MATS8d,0.1455938697318007
MATS8i,0.3034546117785895
MATS8m,0.06310225947776736
MATS8p,0.36338902059315403
MATS8s,-0.1787067807748201
MATS8v,0.2782278921282701
MAXssO,5.349325396825397
MINssO,5.349325396825397
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,31.00521191709392
SpAD_D,286.87301039680983
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.596051614305808
SssNH2,0
SsssAs,0
SsssCH,-0.6291432560678596
SsssNH,0
SssssB,0
SssssC,-0.7462185871183642
SssssN,0
TMPC10,443
TMWC10,124.98177836336549
TSRW10,72.92675865580321
VE1_Dt,4.922240246997206
VE2_Dt,0.19688960987988824
VE3_Dt,2.510054493500489
VR1_Dt,138.92326211077207
VR2_Dt,5.5569304844308824
VR3_Dt,5.850212441411937
Xc-3dv,1.6952124212320288
Xc-4dv,0.25
Xc-5dv,0.22853333534734574
Xc-6dv,0.05103103630798288
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.2381448361039201
Xch-7d,0.334931489700965
Xp-0dv,15.286949059612455
Xp-1dv,8.864365587211427
Xp-2dv,7.492346578741055
Xp-3dv,4.3581023703915385
Xp-4dv,2.8959823088529495
Xp-5dv,1.664176141383406
Xp-6dv,0.938840760559029
Xp-7dv,0.5404761599934415
Xpc-4d,4.556207934919541
Xpc-5d,6.1450893868408585
Xpc-6d,8.13031633645285
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,53
nFRing,0
nHBAcc,4
nHBDon,0
nHRing,1
nSpiro,0
naRing,1
piPC10,4.7235086229361745
AATS0dv,6.346153846153846
AATS0pe,6.10203846153846
AATS0se,7.611872076923076
AATS1dv,5.6415094339622645
AATS1pe,6.33266037735849
AATS1se,7.62994233962264
AATS2dv,4.257731958762887
AATS2pe,6.183517525773196
AATS2se,7.604741525773194
AATS3dv,3.2213740458015265
AATS3pe,6.125896183206108
AATS3se,7.6095741374045796
AATS4dv,2.451388888888889
AATS4pe,6.122031249999999
AATS4se,7.72235225
AATS5dv,3.055045871559633
AATS5pe,6.614368807339451
AATS5se,8.165691486238533
AATS6dv,2.690909090909091
AATS6pe,6.111147272727273
AATS6se,7.608493054545456
AATS7dv,1.588235294117647
AATS7pe,5.754463235294118
AATS7se,7.345105411764707
AATS8dv,1.603448275862069
AATS8pe,5.9460732758620685
AATS8se,7.6292585862068965
AATSC0Z,7.436390532544378
AATSC0c,0.01706469167488656
AATSC0d,0.5957840236686393
AATSC0i,1.345503828948769
AATSC0m,35.34640374667159
AATSC0p,0.2284162850580898
AATSC0s,1.9639089209401708
AATSC0v,50.498866213413244
AATSC1Z,0.2936530088199172
AATSC1c,-0.008407321445342612
AATSC1d,0.1894119124706934
AATSC1i,-0.20491293474730204
AATSC1m,1.3519053629075055
AATSC1p,-0.015918650886827847
AATSC1s,-0.035991548742138335
AATSC1v,-1.1788509456896614
AATSC2Z,0.6952510217775878
AATSC2c,-0.002474737159893129
AATSC2d,-0.08170789361312751
AATSC2i,0.0041735184715611185
AATSC2m,3.233165142900172
AATSC2p,0.004896613847461895
AATSC2s,0.1465000357961054
AATSC2v,2.1235392062890877
AATSC3Z,-0.37414743213333906
AATSC3c,0.0039051293355476684
AATSC3d,-0.043963706581146386
AATSC3i,-0.19556352181979123
AATSC3m,-2.0032538671942035
AATSC3p,-0.048648292859432334
AATSC3s,0.21088780216284986
AATSC3v,-9.091296755638718
AATSC4Z,0.6277120315581854
AATSC4c,-0.0010036613648707433
AATSC4d,-0.0029688527284681228
AATSC4i,-0.056787073195800945
AATSC4m,3.0786754533818215
AATSC4p,0.00946859500254501
AATSC4s,-0.3184558256172839
AATSC4v,4.575941928844589
AATSC5Z,-2.4625020357201026
AATSC5c,-0.002819103965243973
AATSC5d,-0.07037823679496225
AATSC5i,0.31574225459113214
AATSC5m,-11.457188961385786
