DLiP-ID,J0000D
ATS7d,246.0
ATS7i,15947.675932033562
ATS7m,4330.448679
ATS7p,122.635249255772
ATS7s,204.05658436213992
ATS7v,15191.573160970149
ATS8Z,1209.0
ATS8d,215.0
ATS8i,15062.800820392968
ATS8m,4158.373284999999
ATS8p,109.17243105152698
ATS8s,211.71604938271605
ATS8v,13594.632561806375
C1SP1,0
C1SP2,0
C1SP3,4
C2SP1,0
C2SP2,10
C2SP3,3
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.35
GGI10,0.09917355371900827
JGI10,0.006611570247933884
JGT10,0.4134980333005777
Kier1,19.753086419753085
Kier2,9.796296296296296
Kier3,6.282314764737696
MAXdO,12.170540167487767
MID_C,41.07627929424913
MID_N,6.288546645649297
MID_O,1.7757653840206888
MID_X,1.7580212650098355
MID_h,9.82233329467982
MINdO,12.170540167487767
MPC10,68
MWC01,27.0
MWC02,4.844187086458591
MWC03,5.652489180268651
MWC04,6.493753839851686
MWC05,7.313886831633462
MWC06,8.155649270366002
MWC07,8.980298078970817
MWC08,9.821680789832037
MWC09,10.648728956654207
MWC10,11.48968754380305
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.434520000000004
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.293304824724492
SRW05,0.0
SRW06,6.762729506931879
SRW07,0.0
SRW08,8.309676895987726
SRW09,0.0
SRW10,9.892679353819524
SaaCH,16.04890526116141
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.7110634548887793
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.1653434242792109
SdssS,0
SsCH3,1.9398897670973858
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.926252279850313
SssPH,0
SssSe,0
SsssB,0
SsssN,2.435678464452815
SsssP,0
VE1_A,4.663903302388616
VE1_D,4.926134759353003
VE2_A,0.18655613209554464
VE2_D,0.1970453903741201
VE3_A,2.4561434479434006
VE3_D,2.5108453879488204
VR1_A,164.38311862199308
VR1_D,143.09909840398046
VR2_A,6.575324744879723
VR2_D,5.723963936159219
VR3_A,6.018490524442727
VR3_D,5.87982811795536
WPath,1834
Xc-3d,1.5765762363135707
Xc-4d,0.0
Xc-5d,0.16666666666666666
Xc-6d,0.0
Xp-0d,17.6480536021256
Xp-1d,12.097356788324023
Xp-2d,10.836711389166108
Xp-3d,8.535922190437917
Xp-4d,6.704561682323675
Xp-5d,5.36836234671944
Xp-6d,3.1688808307404637
Xp-7d,2.258060127010702
ZMIC0,83.47045911588795
ZMIC1,47.68889245422667
ZMIC2,31.29175118152836
ZMIC3,26.07361174269963
ZMIC4,25.529672635629602
ZMIC5,25.529672635629602
nAcid,0
nAtom,49
nBase,1
nRing,3
piPC1,3.5553480614894135
piPC2,4.060443010546419
piPC3,4.465908118654584
piPC4,4.912654885736052
piPC5,5.350079301106626
piPC6,5.191914641311767
piPC7,5.264792898939635
piPC8,5.401550621189688
piPC9,5.354815840453299
AATS0Z,25.387755102040817
AATS0d,3.061224489795918
AATS0i,162.4743198455383
AATS0m,102.26380824489796
AATS0p,1.5402921166607348
AATS0s,3.1475003810394755
AATS0v,217.6867787014575
AATS1Z,24.274509803921568
AATS1d,3.6862745098039214
AATS1i,146.88721051432157
AATS1m,91.9013471372549
AATS1p,1.843216851372549
AATS1s,2.7291616234971356
AATS1v,261.43608273137477
AATS2Z,20.155555555555555
AATS2d,3.3222222222222224
AATS2i,154.6934710178799
AATS2m,74.61239682222221
AATS2p,1.5796404158754664
AATS2s,2.606984453589392
AATS2v,215.22068203260065
AATS3Z,16.024390243902438
AATS3d,2.7154471544715446
AATS3i,159.14909781295833
AATS3m,56.86849818699187
AATS3p,1.3625837882868452
AATS3s,2.2838669744722138
AATS3v,176.16600474411075
AATS4Z,13.051851851851852
AATS4d,2.3333333333333335
AATS4i,164.6633603407965
AATS4m,44.9192332
AATS4p,1.147639330926748
AATS4s,2.1736168267032463
AATS4v,142.34155870661343
AATS5Z,13.304347826086957
AATS5d,2.408695652173913
AATS5i,165.83360730431212
AATS5m,46.319706782608705
AATS5p,1.1400407210931738
AATS5s,2.4668187511182684
AATS5v,147.07636887045894
AATS6Z,15.39795918367347
AATS6d,2.510204081632653
AATS6i,162.62716463167482
AATS6m,54.447053295918366
AATS6p,1.2614836286457347
AATS6s,2.5714915595867978
AATS6v,164.51192290036454
AATS7Z,12.52
AATS7d,2.46
AATS7i,159.47675932033562
AATS7m,43.30448679
AATS7p,1.22635249255772
AATS7s,2.0405658436213994
AATS7v,151.91573160970148
AATS8Z,13.141304347826088
AATS8d,2.3369565217391304
AATS8i,163.7260958738366
AATS8m,45.199709619565205
AATS8p,1.186656859255728
AATS8s,2.3012614063338703
AATS8v,147.76774523702582
AMID_C,1.6430511717699654
AMID_N,0.2515418658259719
AMID_O,0.07103061536082755
AMID_X,0.07032085060039342
AMID_h,0.3928933317871928
ATS0dv,275.60493827160496
ATS0pe,295.754
ATS0se,368.08570499999996
ATS1dv,282.1111111111111
ATS1pe,324.935
ATS1se,389.84619
ATS2dv,357.44444444444446
ATS2pe,560.9228000000002
ATS2se,684.282836
ATS3dv,322.22222222222223
ATS3pe,745.16
ATS3se,925.2571100000001
ATS4dv,283.44444444444446
ATS4pe,794.561
ATS4se,1004.322788
ATS5dv,270.1111111111111
ATS5pe,687.0609999999999
ATS5se,866.142934
ATS6dv,240.77777777777777
ATS6pe,598.8149999999999
ATS6se,745.9171
ATS7dv,186.33333333333331
ATS7pe,573.837
ATS7se,726.080338
ATS8dv,185.1111111111111
ATS8pe,545.6735
ATS8se,688.109912
ATSC0Z,507.2653061224489
ATSC0c,0.6096451916085248
ATSC0d,25.836734693877553
ATSC0i,71.82770170242605
ATSC0m,2397.058728
ATSC0p,12.19221598492653
ATSC0s,40.91956645483983
ATSC0v,2583.297256766367
ATSC1Z,11.744273219491893
ATSC1c,-0.4387176352064669
ATSC1d,5.231153685964182
ATSC1i,-8.670828590548929
ATSC1m,56.767555306122475
ATSC1p,-0.11176052728777948
ATSC1s,-0.9040971884587313
ATSC1v,37.965257059699084
ATSC2Z,10.859641815910052
ATSC2c,0.35209378234744726
ATSC2d,-9.394002498958768
ATSC2i,4.257581253371168
ATSC2m,45.059159061224534
ATSC2p,-0.05254319334799781
ATSC2s,11.60055773006738
ATSC2v,-158.5719454892675
ATSC3Z,-111.4822990420658
ATSC3c,-0.34645091160587654
ATSC3d,-8.569762598917118
ATSC3i,-22.546571174503825
ATSC3m,-532.763502387755
ATSC3p,-3.20075198688019
ATSC3s,-9.03600943657513
ATSC3v,-894.5983603547854
ATSC4Z,-27.608496459808435
ATSC4c,0.24469267660003943
ATSC4d,-0.3461057892544777
ATSC4i,-12.60777758313745
ATSC4m,-136.965624122449
ATSC4p,-2.9230651918526225
ATSC4s,5.600184784308173
ATSC4v,-295.8081129172443
ATSC5Z,21.316118284048294
ATSC5c,-0.21380443178005587
ATSC5d,1.7097042898792172
ATSC5i,4.635175647357963
ATSC5m,116.56778938775501
ATSC5p,2.487966521724002
ATSC5s,-10.808590445313744
ATSC5v,564.0215284317629
ATSC6Z,-26.510204081632644
ATSC6c,0.069687902105615
ATSC6d,-2.326530612244898
ATSC6i,22.93105353581386
ATSC6m,-140.75477099999983
ATSC6p,-0.2955052544765308
ATSC6s,-17.150667674477205
ATSC6v,-338.66104979272336
ATSC7Z,33.49937526030819
ATSC7c,0.07868587118919497
ATSC7d,-2.0341524364847983
ATSC7i,-24.93513507046304
ATSC7m,150.23667116326533
ATSC7p,-2.236884404532266
ATSC7s,4.9129432079467525
ATSC7v,-261.94961119266287
ATSC8Z,-48.3552686380675
ATSC8c,-0.10360533582114291
ATSC8d,0.8167430237401081
ATSC8i,-5.6769511598417335
ATSC8m,-223.79163977551022
ATSC8p,0.1858689919607802
ATSC8s,-14.56269684791323
ATSC8v,-215.22803653204224
AXp-0d,0.705922144085024
AXp-1d,0.44805025141940824
AXp-2d,0.3010197608101697
AXp-3d,0.19850981838227713
AXp-4d,0.1289338785062245
AXp-5d,0.08521210074157841
AXp-6d,0.05559440053930638
AXp-7d,0.03701737913132298
GATS1Z,0.6994831405365495
GATS1c,1.8169049072200978
GATS1d,0.9471238732459807
GATS1i,1.3464987704770122
GATS1m,0.705684283730829
GATS1p,0.9959872529770524
GATS1s,0.5947293669101226
GATS1v,0.9773831167793217
GATS2Z,0.7769767192361334
GATS2c,0.8622525613599941
GATS2d,1.4759347024749865
GATS2i,1.1207203816505902
GATS2m,0.7830696798291655
GATS2p,0.9522213910225737
GATS2s,0.4764762268804341
GATS2v,0.9977399253571645
GATS3Z,0.9870237936367136
GATS3c,1.3482667246544142
GATS3d,1.125264901938119
GATS3i,1.1772726656758528
GATS3m,0.9897430929421244
GATS3p,1.058642421498306
GATS3s,0.9180329647514693
GATS3v,1.1002786360457217
GATS4Z,1.04823516790044
GATS4c,1.0447304558024724
GATS4d,0.928909952606635
GATS4i,1.008124982139225
GATS4m,1.0478589744608229
GATS4p,1.048798637449888
GATS4s,0.8721220621371211
GATS4v,1.0078656725302393
GATS5Z,0.8948237500174923
GATS5c,1.463485137738285
GATS5d,0.9692973418504016
GATS5i,0.9192407787971403
GATS5m,0.8919540705590486
GATS5p,0.8298819338777019
GATS5s,1.910472981549853
GATS5v,0.8416906434448985
GATS6Z,0.8709365947859673
GATS6c,1.1798736464886768
GATS6d,0.928909952606635
GATS6i,0.86449069682471
GATS6m,0.8755549225998038
GATS6p,0.9232444335917215
GATS6s,1.9251201265386464
GATS6v,0.994837871086971
GATS7Z,0.769301577084004
GATS7c,0.767200210320912
GATS7d,0.9939336492890994
GATS7i,1.1070056537283175
GATS7m,0.7777039881686203
GATS7p,1.066462945920848
GATS7s,0.5422519605474355
GATS7v,1.0579743061258
GATS8Z,0.9920201228642197
GATS8c,1.0661912805502345
GATS8d,0.8582320214300432
GATS8i,0.9943416781691982
GATS8m,0.9910797909509867
GATS8p,0.9378193320402218
GATS8s,1.6129232296427851
GATS8v,0.9997773210236203
MATS1Z,0.022244205052474833
MATS1c,-0.6914071132898953
MATS1d,0.19452962859709447
MATS1i,-0.11598305249018612
MATS1m,0.022753458657299403
MATS1p,-0.008807075075157897
MATS1s,-0.021228044967512776
MATS1v,0.014120103040396535
MATS2Z,0.011655580588634999
MATS2c,0.3144378178670089
MATS2d,-0.19795506406880817
MATS2i,0.03227190074620547
MATS2m,0.010234296112841107
MATS2p,-0.0023463207793443693
MATS2s,0.15434814578406222
MATS2v,-0.033419930493963655
MATS3Z,-0.08755112374104108
MATS3c,-0.22638910587087355
MATS3d,-0.1321362976662942
MATS3i,-0.12504879267433805
MATS3m,-0.08854147641784367
MATS3p,-0.10458281919817423
MATS3s,-0.0879704109360972
MATS3v,-0.1379572992338349
MATS4Z,-0.019754675821621447
MATS4c,0.14568207891504098
MATS4d,-0.00486220817974373
MATS4i,-0.06371018700990998
MATS4m,-0.020739353681598894
MATS4p,-0.08701981692913086
MATS4s,0.049674516094785744
MATS4v,-0.041562150407468954
MATS5Z,0.017904871188480418
MATS5c,-0.14942999777897362
MATS5d,0.028195617830894977
MATS5i,0.0274961865368961
MATS5m,0.0207203995582271
MATS5p,0.08694810561754869
MATS5s,-0.11254761000990444
MATS5v,0.09302925392451812
MATS6Z,-0.026130511747666552
MATS6c,0.05715447531189922
MATS6d,-0.04502369668246445
MATS6i,0.15962541604640637
MATS6m,-0.0293598920535083
MATS6p,-0.012118603166227928
MATS6s,-0.2095656083429579
MATS6v,-0.06554821534875184
MATS7Z,0.032359188928226576
MATS7c,0.06324346917422058
MATS7d,-0.0385781990521327
MATS7i,-0.17010451253397416
MATS7m,0.03071095756232136
MATS7p,-0.08989943744237361
MATS7s,0.058831077170642315
MATS7v,-0.049686620131774197
MATS8Z,-0.05077113740361879
MATS8c,-0.09051347166162538
MATS8d,0.01683666460608558
MATS8i,-0.042095089789323956
MATS8m,-0.04972484485523863
MATS8p,0.008119560996360752
MATS8s,-0.18954792646459503
MATS8v,-0.04437442245752239
MAXsCl,6.094469627247884
MINsCl,6.094469627247884
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.361224699154135
SpAD_D,303.71935014058215
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.900633614320957
SssNH2,0
SsssAs,0
SsssCH,0.21568856554967653
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,561
TMWC10,125.40036157783851
TSRW10,59.26572376669609
VE1_Dt,4.923066547255275
VE2_Dt,0.19692266189021101
VE3_Dt,2.510222350181297
VR1_Dt,144.35131598189733
VR2_Dt,5.774052639275893
VR3_Dt,5.888540754546304
Xc-3dv,0.8626679351193003
Xc-4dv,0.0
Xc-5dv,0.09449111825230681
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.25343678769327627
Xch-7d,0.37421519976688433
Xp-0dv,15.221041633630877
Xp-1dv,9.077196733147643
Xp-2dv,7.0056449993821985
Xp-3dv,5.008704292990933
Xp-4dv,3.280763028244589
Xp-5dv,2.347864951408062
Xp-6dv,1.1933065394446751
Xp-7dv,0.7205111493855778
Xpc-4d,3.040439239682954
Xpc-5d,4.170486331025186
Xpc-6d,5.650433117971779
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,51
nFRing,0
nHBAcc,2
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,5.537826271948511
AATS0dv,5.62459057697153
AATS0pe,6.035795918367348
AATS0se,7.511953163265305
AATS1dv,5.531590413943355
AATS1pe,6.371274509803921
AATS1se,7.64404294117647
AATS2dv,3.971604938271605
AATS2pe,6.232475555555557
AATS2se,7.603142622222222
AATS3dv,2.6196928635953025
AATS3pe,6.058211382113821
AATS3se,7.522415528455285
AATS4dv,2.099588477366255
AATS4pe,5.8856370370370374
AATS4se,7.439428059259259
AATS5dv,2.348792270531401
AATS5pe,5.974443478260869
AATS5se,7.531677686956521
AATS6dv,2.4569160997732427
AATS6pe,6.110357142857143
AATS6se,7.611398979591836
AATS7dv,1.863333333333333
AATS7pe,5.73837
AATS7se,7.26080338
AATS8dv,2.01207729468599
AATS8pe,5.931233695652174
AATS8se,7.479455565217392
AATSC0Z,10.352353186172428
AATSC0c,0.012441738604255608
AATSC0d,0.5272802998750521
AATSC0i,1.4658714633148175
AATSC0m,48.91956587755102
AATSC0p,0.24882073438625574
AATSC0s,0.8350931929559149
AATSC0v,52.72035217890544
AATSC1Z,0.23027986704886064
AATSC1c,-0.008602306572675822
AATSC1d,0.10257164090125848
AATSC1i,-0.17001624687350841
AATSC1m,1.1130893197278917
AATSC1p,-0.002191382887995676
AATSC1s,-0.017727395852131986
AATSC1v,0.7444168050921389
AATSC2Z,0.12066268684344503
AATSC2c,0.0039121531371938585
AATSC2d,-0.10437780554398632
AATSC2i,0.047306458370790755
AATSC2m,0.5006573229024949
AATSC2p,-0.0005838132594221979
AATSC2s,0.12889508588963755
AATSC2v,-1.7619105054363056
AATSC3Z,-0.9063601548135432
AATSC3c,-0.0028166740780965573
AATSC3d,-0.06967286665786275
AATSC3i,-0.18330545670328313
AATSC3m,-4.331410588518334
AATSC3p,-0.026022373877074716
AATSC3s,-0.07346349135426934
AATSC3v,-7.273157401258418
AATSC4Z,-0.20450738118376618
AATSC4c,0.0018125383451854772
AATSC4d,-0.0025637465870702054
AATSC4i,-0.09339094506027741
AATSC4m,-1.0145601786848073
AATSC4p,-0.02165233475446387
AATSC4s,0.04148285025413461
AATSC4v,-2.191171206794402
AATSC5Z,0.18535755029607212
AATSC5c,-0.0018591689720004858
AATSC5d,0.014866993825036671
AATSC5i,0.04030587519441707
AATSC5m,1.0136329511978697
