DLiP-ID,T001LH
Sm,39.00674381816669
Sp,40.695930538922156
Sv,38.906238143700406
nB,0
nC,24
nF,0
nH,28
nI,0
nN,4
nO,6
nP,0
nS,0
nX,0
ABC,26.059812262824426
AMW,7.551627171225818
IC0,1.6291186839473977
IC1,4.005603666626659
IC2,5.050970503935261
IC3,5.470325342644939
IC4,5.534841471677195
IC5,5.534841471677195
MID,68.27398400464948
Mpe,0.9841872232764073
Mse,1.0171980358527362
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,123.71290000000003
SdO,36.929223480414294
SdS,0
Spe,61.01960784313725
SsF,0
SsI,0
Sse,63.06627822286964
StN,0
fMF,0.3709677419354839
nBr,0
nCl,0
AMID,2.0080583530779257
BIC0,0.2623610466204678
BIC1,0.6450815282386672
BIC2,0.8134323919547872
BIC3,0.8809672962397479
BIC4,0.8913572815143569
BIC5,0.8913572815143569
CIC0,4.3250776264394775
CIC1,1.9485926437602163
CIC2,0.9032258064516139
CIC3,0.48387096774193594
CIC4,0.4193548387096797
CIC5,0.4193548387096797
GGI1,8.0
GGI2,4.222222222222223
GGI3,1.875
GGI4,1.786666666666667
GGI5,1.3888888888888884
GGI6,1.0359183673469385
GGI7,0.546875
GGI8,0.4220206601158981
GGI9,0.4075
JGI1,0.2222222222222222
JGI2,0.08616780045351477
JGI3,0.037500000000000006
JGI4,0.03970370370370371
JGI5,0.029550827423167857
JGI6,0.020718367346938778
JGI7,0.010723039215686276
JGI8,0.009174362176432568
JGI9,0.009476744186046512
MIC0,15.678083991243403
MIC1,36.07207659629005
MIC2,42.66336311902185
MIC3,43.795943764183136
MIC4,43.86097602224765
MIC5,43.86097602224765
MPC2,49
MPC3,59
MPC4,69
MPC5,88
MPC6,92
MPC7,100
MPC8,102
MPC9,118
Mare,0.9992258064516131
NaaN,0
NaaO,0
NaaS,0
NdNH,1
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,2
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.13004909648489757
RPCG,0.08427059666942233
SIC0,0.27360849374506857
SIC1,0.6727362447957974
SIC2,0.848304328683962
SIC3,0.9187344617949796
SIC4,0.929569866888982
SIC5,0.929569866888982
SaaN,0
SaaO,0
SaaS,0
Sare,61.95200000000001
SdNH,7.468744617266297
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,18.317171964903363
SsSH,0
SssO,5.333677350538753
SssS,0
StCH,0
StsC,0
TIC0,101.00535840473866
TIC1,248.34742733085284
TIC2,313.16017124398616
TIC3,339.1601712439862
TIC4,343.1601712439861
TIC5,343.1601712439861
Vabc,435.1545420994964
WPol,50
apol,67.96220399999999
bpol,34.139796000000004
nRot,9
ABCGG,19.70551130346285
ATS0Z,1472.0
ATS0d,198.0
ATS0i,10178.426768893973
ATS0m,5811.380898000003
ATS0p,88.08198533577198
ATS0s,381.77777777777777
ATS0v,13306.35184072284
ATS1Z,1598.0
ATS1d,246.0
ATS1i,9538.116541196307
ATS1m,6051.711268000004
ATS1p,112.09157999200005
ATS1s,226.86111111111111
ATS1v,16719.64854194522
ATS2Z,2337.0
ATS2d,379.0
ATS2i,16760.838779087695
ATS2m,8686.043605000004
ATS2p,166.950313741943
ATS2s,396.02777777777777
ATS2v,24131.348346858882
ATS3Z,2616.0
ATS3d,443.0
ATS3i,24294.46972191768
ATS3m,9359.715846000001
ATS3p,198.15231861013098
ATS3s,525.0555555555555
ATS3v,27667.525531826817
ATS4Z,2458.0
ATS4d,434.0
ATS4i,26830.078180257733
ATS4m,8594.883225000001
ATS4p,196.1432974374699
ATS4s,520.8333333333334
ATS4v,26730.274600006083
ATS5Z,2484.0
ATS5d,428.0
ATS5i,26855.197286814062
ATS5m,8847.694362999997
ATS5p,192.33908470396005
ATS5s,537.5555555555555
ATS5v,26344.68284843167
ATS6Z,2581.0
ATS6d,436.0
ATS6i,26416.971736191164
ATS6m,9278.969861999998
ATS6p,193.3407296071111
ATS6s,537.1666666666667
ATS6v,27016.778559875656
ATS7Z,2660.0
ATS7d,429.0
ATS7i,25238.43849358293
ATS7m,9553.502318999994
ATS7p,195.66971808092293
ATS7s,609.3333333333335
ATS7v,27554.614415012926
ATS8Z,2421.0
ATS8d,412.0
ATS8i,24314.457014215623
ATS8m,8514.765969999999
ATS8p,199.89413146897996
ATS8s,518.6111111111111
ATS8v,27381.01548930469
C1SP1,0
C1SP2,4
C1SP3,3
C2SP1,0
C2SP2,9
C2SP3,5
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.3333333333333333
GGI10,0.28058361391694725
JGI10,0.007583340916674251
JGT10,0.472820407644387
Kier1,28.569444444444443
Kier2,14.074135776759684
Kier3,9.119218615340419
MAXdO,13.334819757780163
MID_C,49.85116021305188
MID_N,7.681918049529884
MID_O,10.740905742067707
MID_X,0.0
MID_h,18.422823791597594
MINdO,10.707916434145925
MPC10,122
MWC01,36.0
MWC02,5.14166355650266
MWC03,5.958424693029782
MWC04,6.807934943699926
MWC05,7.644440761556566
MWC06,8.496378051702317
MWC07,9.34145634983372
MWC08,10.195671974185327
MWC09,11.04578174229036
MWC10,11.901834270762675
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,1.1095700000000002
SRW02,4.290459441148391
SRW03,0.0
SRW04,5.594711379601839
SRW05,0.0
SRW06,7.075808863978387
SRW07,0.0
SRW08,8.63141433550626
SRW09,0.0
SRW10,10.226041955305488
SaaCH,12.629446952999928
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.683568476023332
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.8333620428177537
SdssS,0
SsCH3,0
SsNH2,5.459757590976578
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.806935050229152
SssPH,0
SssSe,0
SsssB,0
SsssN,1.6436851395491368
SsssP,0
VE1_A,5.028363724604045
VE1_D,5.714369224246637
VE2_A,0.1478930507236484
VE2_D,0.16806968306607756
VE3_A,2.8388700595515477
VE3_D,2.9667593508171133
VR1_A,338.51419628652206
VR1_D,228.82370636042603
VR2_A,9.95629989078006
VR2_D,6.730109010600765
VR3_A,7.04834146190308
VR3_D,6.656727297475585
WPath,3835
Xc-3d,2.53332406564793
Xc-4d,0.0
Xc-5d,0.4769678865942999
Xc-6d,0.0
Xp-0d,24.66456146007064
Xp-1d,16.22325444601025
Xp-2d,14.864661976316112
Xp-3d,11.540906027987042
Xp-4d,8.525795688220372
Xp-5d,7.028411777421664
Xp-6d,4.766832864499334
Xp-7d,3.3789548531263507
ZMIC0,113.61943578390212
ZMIC1,51.78675873190467
ZMIC2,30.942119083686453
ZMIC3,27.257807596425547
ZMIC4,27.00269815704575
ZMIC5,27.00269815704575
nAcid,1
nAtom,62
nBase,2
nRing,3
piPC1,3.8501476017100584
piPC2,4.343805421853684
piPC3,4.749270529961848
piPC4,5.131376911792384
piPC5,5.609013814870108
piPC6,5.690781662478949
piPC7,5.893541581950827
piPC8,5.792441798590616
piPC9,6.123040904896701
AATS0Z,23.741935483870968
AATS0d,3.193548387096774
AATS0i,164.16817369183826
AATS0m,93.73194996774198
AATS0p,1.4206771828350317
AATS0s,6.157706093189964
AATS0v,214.61857807617486
AATS1Z,24.96875
AATS1d,3.84375
AATS1i,149.0330709561923
AATS1m,94.55798856250006
AATS1p,1.7514309373750008
AATS1s,3.544704861111111
AATS1v,261.24450846789404
AATS2Z,21.440366972477065
AATS2d,3.477064220183486
AATS2i,153.76916311089627
AATS2m,79.68847344036702
AATS2p,1.5316542545132386
AATS2s,3.633282364933741
AATS2v,221.38851694365945
AATS3Z,17.210526315789473
AATS3d,2.914473684210526
AATS3i,159.83203764419528
AATS3m,61.577077934210536
AATS3p,1.303633675066651
AATS3s,3.454312865497076
AATS3v,182.02319428833434
AATS4Z,14.896969696969697
AATS4d,2.6303030303030304
AATS4i,162.60653442580445
AATS4m,52.090201363636375
AATS4p,1.1887472571967872
AATS4s,3.1565656565656566
AATS4v,162.00166424246112
AATS5Z,15.146341463414634
AATS5d,2.6097560975609757
AATS5i,163.75120296837844
AATS5m,53.9493558719512
AATS5p,1.1727992969753662
AATS5s,3.2777777777777777
AATS5v,160.63831005141262
AATS6Z,15.932098765432098
AATS6d,2.691358024691358
AATS6i,163.06772676661214
AATS6m,57.27759174074073
AATS6p,1.193461293871056
AATS6s,3.3158436213991775
AATS6v,166.7702380239238
AATS7Z,17.05128205128205
AATS7d,2.75
AATS7i,161.7848621383521
AATS7m,61.24039948076919
AATS7p,1.2542930646213009
AATS7s,3.9059829059829068
AATS7v,176.63214368598028
AATS8Z,15.823529411764707
AATS8d,2.69281045751634
AATS8i,158.9180197007557
AATS8m,55.65206516339868
AATS8p,1.3064975913005226
AATS8s,3.3896151053013797
AATS8v,178.96088555101105
AMID_C,1.4662105945015258
AMID_N,0.22593876616264363
AMID_O,0.3159089924137561
AMID_X,0.0
AMID_h,0.5418477585763998
ATS0dv,502.0
ATS0pe,399.5479999999999
ATS0se,490.0062159999998
ATS1dv,456.0
ATS1pe,424.03100000000006
ATS1se,506.1692399999997
ATS2dv,607.0
ATS2pe,707.4983999999997
ATS2se,855.6307319999996
ATS3dv,615.0
ATS3pe,970.2459000000001
ATS3se,1192.0676319999998
ATS4dv,569.0
ATS4pe,1030.6921
ATS4se,1279.4061960000001
ATS5dv,625.0
ATS5pe,1013.9681999999999
ATS5se,1262.0646920000002
ATS6dv,643.0
ATS6pe,1011.5175999999996
ATS6se,1256.3549600000001
ATS7dv,653.0
ATS7pe,1000.0897999999999
ATS7se,1232.745644
ATS8dv,568.0
ATS8pe,961.6827
ATS8se,1188.2307599999997
ATSC0Z,480.0
ATSC0c,1.9620629918171393
ATSC0d,36.70967741935485
ATSC0i,90.66806018951361
ATSC0m,2271.0321867096764
ATSC0p,13.584224488391099
ATSC0s,153.3745519713262
ATSC0v,2966.4232631422938
ATSC1Z,-6.0
ATSC1c,-1.2348116025563216
ATSC1d,7.654526534859532
ATSC1i,1.27155749686943
ATSC1m,-20.395767442247163
ATSC1p,0.9035827337864828
ATSC1s,-17.5264192392184
ATSC1v,190.34767125020716
ATSC2Z,-7.0
ATSC2c,0.23111156590199458
ATSC2d,-13.247658688865751
ATSC2i,-5.3651737977050535
ATSC2m,-43.85581982830331
ATSC2p,-1.6235664379312809
ATSC2s,33.352266157937336
ATSC2v,-338.6529760270427
ATSC3Z,-140.0
ATSC3c,0.3040794107087532
ATSC3d,-8.35275754422476
ATSC3i,-7.956763771764996
ATSC3m,-667.5455403527571
ATSC3p,-2.2604784925547206
ATSC3s,-12.539224187767374
ATSC3v,-792.5165024519013
ATSC4Z,-146.0
ATSC4c,-0.35407829549846664
ATSC4d,0.3371488033298653
ATSC4i,-28.35045066993767
ATSC4m,-683.8732272112381
ATSC4p,-2.7774634144646932
ATSC4s,-48.203780783905636
ATSC4v,-712.2865831380285
ATSC5Z,80.0
ATSC5c,-0.012568013660505362
ATSC5d,6.251821019771072
ATSC5i,-8.905282801816405
ATSC5m,380.8384394776273
ATSC5p,0.39462701367393777
ATSC5s,-1.5767718811423266
ATSC5v,384.3786858180687
ATSC6Z,97.0
ATSC6c,-0.22643270403872026
ATSC6d,-0.6285119667013517
ATSC6i,-2.402744137078093
ATSC6m,471.73971714568137
ATSC6p,1.9755168932099405
ATSC6s,-20.209850849809204
ATSC6v,745.0777676595826
ATSC7Z,-52.0
ATSC7c,0.9579220003752443
ATSC7d,-2.2695109261186244
ATSC7i,36.15034480326481
ATSC7m,-237.603944850156
ATSC7p,2.627460721399079
ATSC7s,-26.127904960110996
ATSC7v,116.03827719987045
ATSC8Z,-223.0
ATSC8c,-1.0377920824806934
ATSC8d,-4.493236212278874
ATSC8i,12.52557158442308
ATSC8m,-1047.5172797190426
ATSC8p,-0.42723829420977033
ATSC8s,-44.729853162215285
ATSC8v,-719.9919623582633
AXp-0d,0.7254282782373718
AXp-1d,0.4506459568336181
AXp-2d,0.3033604484962472
AXp-3d,0.19560857674554308
AXp-4d,0.12356225635101988
AXp-5d,0.07986831565251891
AXp-6d,0.05181340070107972
AXp-7d,0.03378954853126351
GATS1Z,0.8210774739583333
GATS1c,1.5954384629138796
GATS1d,0.973644826449912
GATS1i,1.2494431759033404
GATS1m,0.824272617391158
GATS1p,1.0691900603428603
GATS1s,0.7749827378831075
GATS1v,0.9536915034384977
GATS2Z,0.8732607033639145
GATS2c,0.8030544509395972
GATS2d,1.4558818787184984
GATS2i,1.1969403183024923
GATS2m,0.8809568736492386
GATS2p,1.1502258726224417
GATS2s,0.49030746696136057
GATS2v,1.0747252555659073
GATS3Z,1.0647409539473685
GATS3c,0.8355692771762703
GATS3d,1.1533420821385623
GATS3i,1.0836758358503957
GATS3m,1.0668078255763986
GATS3p,1.0790048751573276
GATS3s,0.8725909235847992
GATS3v,1.0934960160975273
GATS4Z,1.0879103535353536
GATS4c,0.9262303875695667
GATS4d,0.9516935612717685
GATS4i,1.1086207645404034
GATS4m,1.087752539591672
GATS4p,1.059588011849584
GATS4s,1.0457536879846216
GATS4v,1.0770115502097577
GATS5Z,0.9132177337398374
GATS5c,0.8017088462927502
GATS5d,0.9119014959921128
GATS5i,1.0186764590646618
GATS5m,0.9149003334217977
GATS5p,0.9650742030003179
GATS5s,0.9480186186395004
GATS5v,0.9472465109294165
GATS6Z,0.9088027263374485
GATS6c,0.9482677099356388
GATS6d,1.0565048059189828
GATS6i,0.9814910547893921
GATS6m,0.9071838468556233
GATS6p,0.9283963677977991
GATS6s,1.034465387221386
GATS6v,0.8955698499197264
GATS7Z,1.032144764957265
GATS7c,0.7177892408673725
GATS7d,1.0811618448920732
GATS7i,0.8343152090889081
GATS7m,1.0288401677510017
GATS7p,0.9166125607995838
GATS7s,1.262453853464188
GATS7v,0.9574330986074004
GATS8Z,1.1308755446623093
GATS8c,0.951723510730069
GATS8d,0.9503112903040535
GATS8i,0.9566465871264663
GATS8m,1.1313907145238422
GATS8p,1.0501450843175844
GATS8s,1.0702963770445213
GATS8v,1.1065059461376299
MATS1Z,-0.012109375
MATS1c,-0.6096765215823012
MATS1d,0.20199912126537808
MATS1i,0.013586055800879803
MATS1m,-0.008700184799363572
MATS1p,0.06443840604251751
MATS1s,-0.11070101538857008
MATS1v,0.06216216978028496
MATS2Z,-0.008295107033639145
MATS2c,0.06699986466539627
MATS2d,-0.20526918301865474
MATS2i,-0.033658492606748844
MATS2m,-0.010984217811574602
MATS2p,-0.06798301270480835
MATS2s,0.12369075269707058
MATS2v,-0.06493621482949227
MATS3Z,-0.11896929824561403
MATS3c,0.06321529519053735
MATS3d,-0.0928105633151419
MATS3i,-0.035795649074383165
MATS3m,-0.11989628068935755
MATS3p,-0.06787559206238145
MATS3s,-0.03334766742288341
MATS3v,-0.10897410164866873
MATS4Z,-0.1142929292929293
MATS4c,-0.06781005630286012
MATS4d,0.0034510305160568838
MATS4i,-0.11749337741541975
MATS4m,-0.1131514328534064
MATS4p,-0.07682830332099592
MATS4s,-0.11809609597488023
MATS4v,-0.09022551941595733
MATS5Z,0.06300813008130081
MATS5c,-0.002421595156385753
MATS5d,0.06438338548587594
MATS5i,-0.03713139220237876
MATS5m,0.06339650686148605
MATS5p,0.010982464357422157
MATS5s,-0.0038865423182116972
MATS5v,0.048986230395556184
MATS6Z,0.07734053497942386
MATS6c,-0.04416750649808968
MATS6d,-0.0065525396515437396
MATS6i,-0.010142146439417982
MATS6m,0.07949793135450406
MATS6p,0.05565735618579081
MATS6s,-0.05042971064260332
MATS6v,0.09612694967187844
MATS7Z,-0.04305555555555555
MATS7c,0.19403688438164426
MATS7d,-0.02457077193456804
MATS7i,0.1584620284085925
MATS7m,-0.04158124116798493
MATS7p,0.07687205189219401
MATS7s,-0.06770463041276169
MATS7v,0.015546593572420268
MATS8Z,-0.18826252723311546
MATS8c,-0.21433725551938632
MATS8d,-0.049599687561023204
MATS8i,0.05598136552072642
MATS8m,-0.18691242198425115
MATS8p,-0.01274487502420329
MATS8s,-0.11818011930321203
MATS8v,-0.09835462539142652
MAXdNH,7.468744617266297
MAXsOH,9.544704922468531
MAXssO,5.333677350538753
MINdNH,7.468744617266297
MINsOH,8.772467042434831
MINssO,5.333677350538753
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,43.1414815864411
SpAD_D,472.2353801249383
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.6388414895451604
SssNH2,0
SsssAs,0
SsssCH,-1.077690069628237
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,869
TMWC10,146.53358634356334
TSRW10,69.81843597554037
VE1_Dt,5.732041020881072
VE2_Dt,0.16858944179061974
VE3_Dt,2.969847098031567
VR1_Dt,228.45337578981565
VR2_Dt,6.719216934994578
VR3_Dt,6.655107576452907
Xc-3dv,0.9312241678660801
Xc-4dv,0.0
Xc-5dv,0.08605282029946344
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.25
Xch-7d,0.3455220308284977
Xp-0dv,18.568127596560497
Xp-1dv,10.880637222424149
Xp-2dv,8.117031641078842
Xp-3dv,5.633849256713648
Xp-4dv,3.7629284198371247
Xp-5dv,2.6732463730472085
Xp-6dv,1.4702740084051111
Xp-7dv,0.9031258378268703
Xpc-4d,5.064805487484993
Xpc-5d,6.251419882368322
Xpc-6d,8.923468761554936
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,64
nFRing,0
nHBAcc,6
nHBDon,5
nHRing,1
nSpiro,0
naRing,2
piPC10,6.317503077140226
AATS0dv,8.096774193548388
AATS0pe,6.444322580645159
AATS0se,7.9033260645161265
AATS1dv,7.125
AATS1pe,6.625484375000001
AATS1se,7.908894374999996
AATS2dv,5.568807339449541
AATS2pe,6.490811009174309
AATS2se,7.849823229357795
AATS3dv,4.046052631578948
AATS3pe,6.383196710526317
AATS3se,7.842550210526315
AATS4dv,3.4484848484848483
AATS4pe,6.246618787878788
AATS4se,7.753976945454546
AATS5dv,3.8109756097560976
AATS5pe,6.182732926829268
AATS5se,7.695516414634147
AATS6dv,3.9691358024691357
AATS6pe,6.243935802469133
AATS6se,7.755277530864198
AATS7dv,4.185897435897436
AATS7pe,6.410832051282051
AATS7se,7.902215666666668
AATS8dv,3.712418300653595
AATS8pe,6.285507843137254
AATS8se,7.766214117647057
AATSC0Z,7.741935483870968
AATSC0c,0.03164617728737321
AATSC0d,0.5920915712799169
AATSC0i,1.4623880675728003
AATSC0m,36.629551398543164
AATSC0p,0.21910039497404998
AATSC0s,2.473783096311713
AATSC0v,47.84553650229506
AATSC1Z,-0.09375
AATSC1c,-0.019293931289942525
AATSC1d,0.1196019771071802
AATSC1i,0.019868085888584845
AATSC1m,-0.3186838662851119
AATSC1p,0.014118480215413794
AATSC1s,-0.2738503006127875
AATSC1v,2.974182363284487
AATSC2Z,-0.06422018348623854
AATSC2c,0.002120289595431143
AATSC2d,-0.12153815310886011
AATSC2i,-0.04922177796059682
AATSC2m,-0.4023469709018652
AATSC2p,-0.014895104935149365
AATSC2s,0.30598409319208564
AATSC2v,-3.106908036945346
AATSC3Z,-0.9210526315789473
AATSC3c,0.0020005224388733762
AATSC3d,-0.05495235226463658
AATSC3i,-0.05234713007740129
AATSC3m,-4.391746976004981
AATSC3p,-0.014871569029965268
AATSC3s,-0.08249489597215377
AATSC3v,-5.213924358236192
AATSC4Z,-0.8848484848484849
AATSC4c,-0.0021459290636270706
AATSC4d,0.0020433260807870626
AATSC4i,-0.17182091315113737
AATSC4m,-4.144686225522656
