DLiP-ID,T003PB
MIC3,48.333938425381476
MIC4,48.44593842538147
MIC5,48.44593842538147
MPC2,51
MPC3,68
MPC4,84
MPC5,98
MPC6,99
MPC7,102
MPC8,108
MPC9,114
Mare,1.026740740740741
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.14810605056905318
RPCG,0.10193734015049187
SIC0,0.30929846904342984
SIC1,0.6618738601009709
SIC2,0.8458117461900372
SIC3,0.9283550608452367
SIC4,0.9476623211642855
SIC5,0.9476623211642855
SaaN,0
SaaO,0
SaaS,0
Sare,55.44400000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.48275401437413
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,96.11880627256176
TIC1,205.68651869720355
TIC2,262.8477781559336
TIC3,288.49926261033676
TIC4,294.49926261033676
TIC5,294.49926261033676
Vabc,396.6702282863025
WPol,59
apol,60.83665299999998
bpol,30.755347
nRot,6
ABCGG,20.49705126321658
ATS0Z,1478.0
ATS0d,193.0
ATS0i,8967.62541970173
ATS0m,5929.718927299542
ATS0p,80.94808900182898
ATS0s,469.83333333333337
ATS0v,12559.631789135254
ATS1Z,1533.0
ATS1d,238.0
ATS1i,8296.396097042549
ATS1m,5908.667342670401
ATS1p,101.45666217600001
ATS1s,219.72222222222223
ATS1v,15448.69775613178
ATS2Z,2328.0
ATS2d,370.0
ATS2i,14712.938553444492
ATS2m,8935.365794340794
ATS2p,150.4706112084899
ATS2s,394.0833333333333
ATS2v,22641.600915812243
ATS3Z,2844.0
ATS3d,420.0
ATS3i,19104.11933759215
ATS3m,10738.604406862403
ATS3p,181.93908512994304
ATS3s,535.1666666666665
ATS3v,27500.430239805835
ATS4Z,2968.0
ATS4d,407.0
ATS4i,23354.688359901997
ATS4m,10959.132935509766
ATS4p,184.59025975648998
ATS4s,828.7222222222225
ATS4v,27427.319216952714
ATS5Z,2493.0
ATS5d,388.0
ATS5i,23337.38069607678
ATS5m,8953.292628372797
ATS5p,178.43842322298002
ATS5s,620.9444444444442
ATS5v,25505.962087860582
ATS6Z,2252.0
ATS6d,348.0
ATS6i,21951.784484620486
ATS6m,8066.960126191998
ATS6p,168.113260779829
ATS6s,522.2222222222222
ATS6v,23704.273246917783
ATS7Z,2102.0
ATS7d,315.0
ATS7i,21408.360996990767
ATS7m,7672.45637456
ATS7p,145.081267406866
ATS7s,642.4444444444443
ATS7v,20419.776277132743
ATS8Z,1651.0
ATS8d,270.0
ATS8i,15738.526942837334
ATS8m,6009.807264191998
ATS8p,117.62024664413099
ATS8s,373.61111111111103
ATS8v,16932.563669766612
C1SP1,0
C1SP2,3
C1SP3,1
C2SP1,0
C2SP2,10
C2SP3,2
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.21739130434782608
GGI10,0.2888480767268646
JGI10,0.009317679894414989
JGT10,0.5270146938441547
Kier1,27.58530612244898
Kier2,11.82314494425221
Kier3,6.228373702422146
MAXdO,12.589254921027766
MAXsF,13.835042075546415
MID_C,47.33409218368049
MID_N,6.205948744664182
MID_O,8.720269965068498
MID_X,3.5365212731466538
MID_h,18.462739982879334
MINdO,11.646455814240806
MINsF,13.835042075546415
MPC10,122
MWC01,35.0
MWC02,5.153291594497779
MWC03,6.018593214496234
MWC04,6.910750787961936
MWC05,7.789454566086673
MWC06,8.683215975240689
MWC07,9.566545205430295
MWC08,10.46118722017071
MWC09,11.34700074233762
MWC10,12.24237082300258
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,2
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.7633199999999998
SRW02,4.2626798770413155
SRW03,0.0
SRW04,5.616771097666572
SRW05,0.0
SRW06,7.166265974133638
SRW07,0.0
SRW08,8.80732226751107
SRW09,0.0
SRW10,10.49656574811856
SaaCH,9.241481726071259
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,-1.2455920592618939
SaasN,2.3438071515066046
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-2.563989451528786
SdssS,0
SsCH3,4.567375886015406
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.1387182458561425
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.131064665284813
VE1_D,5.67221050936222
VE2_A,0.12518377773590345
VE2_D,0.1718851669503703
VE3_A,2.612457630428261
VE3_D,2.929501370793925
VR1_A,888.027751589274
VR1_D,214.8473507808915
VR2_A,26.909931866341637
VR2_D,6.510525781239137
VR3_A,7.9829254627660005
VR3_D,6.563850248065364
WPath,3472
Xc-3d,2.762370263956744
Xc-4d,0.0
Xc-5d,1.0306689868820993
Xc-6d,0.0
Xp-0d,24.446864799333692
Xp-1d,15.522652263201563
Xp-2d,14.569346342305712
Xp-3d,12.510921162392712
Xp-4d,9.816378140964456
Xp-5d,7.086422548741572
Xp-6d,4.561631024474839
Xp-7d,2.994611967512671
ZMIC0,104.25173694397255
ZMIC1,55.84217571223499
ZMIC2,32.47954346433755
ZMIC3,27.35232663082714
ZMIC4,26.629018297013037
ZMIC5,26.629018297013037
nAcid,1
nAtom,54
nBase,0
nRing,3
piPC1,3.8918202981106265
piPC2,4.5591262474866845
piPC3,5.148946909893768
piPC4,5.69162554438557
piPC5,6.169218396123381
piPC6,6.41928213345274
piPC7,6.640692493733092
piPC8,6.93985938288267
piPC9,7.239955008572788
AATS0Z,27.37037037037037
AATS0d,3.574074074074074
AATS0i,166.06713740188388
AATS0m,109.80960976480634
AATS0p,1.4990386852190551
AATS0s,8.700617283950619
AATS0v,232.58577387287508
AATS1Z,27.375
AATS1d,4.25
AATS1i,148.14993030433124
AATS1m,105.51191683340002
AATS1p,1.8117261102857145
AATS1s,3.923611111111111
AATS1v,275.8696027880675
AATS2Z,24.76595744680851
AATS2d,3.9361702127659575
AATS2i,156.52062290898397
AATS2m,95.05708291851909
AATS2p,1.6007511830690417
AATS2s,4.192375886524823
AATS2v,240.8680948490664
AATS3Z,23.311475409836067
AATS3d,3.442622950819672
AATS3i,156.59114211141107
AATS3m,88.02134759723282
AATS3p,1.491303976474943
AATS3s,4.386612021857922
AATS3v,225.4133626213593
AATS4Z,20.755244755244757
AATS4d,2.8461538461538463
AATS4i,163.31949902029368
AATS4m,76.63729325531305
AATS4p,1.2908409773181118
AATS4s,5.795260295260297
AATS4v,191.79943508358542
AATS5Z,17.433566433566433
AATS5d,2.7132867132867133
AATS5i,163.19846640613133
AATS5m,62.61043796064893
AATS5p,1.2478211414194407
AATS5s,4.342268842268841
AATS5v,178.3633712437803
AATS6Z,16.558823529411764
AATS6d,2.5588235294117645
AATS6i,161.41018003397417
AATS6m,59.31588328082351
AATS6p,1.2361269174987426
AATS6s,3.8398692810457513
AATS6v,174.29612681557194
AATS7Z,16.294573643410853
AATS7d,2.441860465116279
AATS7i,165.95628679837804
AATS7m,59.47640600434109
AATS7p,1.1246609876501241
AATS7s,4.980189491817398
AATS7v,158.29283935761816
AATS8Z,17.197916666666668
AATS8d,2.8125
AATS8i,163.9429889878889
AATS8m,62.60215900199998
AATS8p,1.225210902543031
AATS8s,3.8917824074074066
AATS8v,176.38087156006887
AMID_C,1.4343664298084997
AMID_N,0.18805905286861158
AMID_O,0.2642506050020757
AMID_X,0.10716731130747435
AMID_h,0.5594769691781617
ATS0dv,588.0
ATS0pe,369.7710999999999
ATS0se,443.8830999999999
ATS1dv,524.0
ATS1pe,377.07000000000005
ATS1se,446.0985559999999
ATS2dv,772.0
ATS2pe,627.7550999999997
ATS2se,750.88374
ATS3dv,847.0
ATS3pe,821.7397000000001
ATS3se,984.6353239999996
ATS4dv,871.0
ATS4pe,981.0204000000001
ATS4se,1182.7697439999997
ATS5dv,647.0
ATS5pe,930.6511999999998
ATS5se,1140.7720839999997
ATS6dv,599.0
ATS6pe,867.4889999999998
ATS6se,1067.77304
ATS7dv,636.0
ATS7pe,824.4338000000002
ATS7se,1018.8087440000002
ATS8dv,464.0
ATS8pe,618.1444999999999
ATS8se,760.070072
ATSC0Z,429.0370370370372
ATSC0c,1.4666348376982006
ATSC0d,39.64814814814815
ATSC0i,123.02096831142131
ATSC0m,2054.798793270047
ATSC0p,12.409230701043649
ATSC0s,209.0596707818931
ATSC0v,2490.8912935095973
ATSC1Z,2.813443072702333
ATSC1c,-1.0008643434547442
ATSC1d,16.179698216735254
ATSC1i,-15.933937553667503
ATSC1m,15.733916000144468
ATSC1p,-0.2969105076005375
ATSC1s,-12.714144185337595
ATSC1v,11.11005711415402
ATSC2Z,125.60219478738
ATSC2c,0.4580097836489617
ATSC2d,-3.4245541838134375
ATSC2i,17.30677141986437
ATSC2m,596.6105297389315
ATSC2p,2.967427121950857
ATSC2s,31.273700655387906
ATSC2v,688.0714172873389
ATSC3Z,-39.75034293552813
ATSC3c,-0.25384071852510326
ATSC3d,-22.20507544581618
ATSC3i,-45.594954643547055
ATSC3m,-194.230131237356
ATSC3p,-4.281614991616569
ATSC3s,-38.53810394756898
ATSC3v,-571.4332235308909
ATSC4Z,-173.3388203017833
ATSC4c,0.10622255771734315
ATSC4d,-16.012688614540462
ATSC4i,18.040745230185188
ATSC4m,-806.1454180608395
ATSC4p,-3.2476877121569756
ATSC4s,35.58992531626274
ATSC4v,-1189.8815845255697
ATSC5Z,-141.48696844993142
ATSC5c,0.17951277230086227
ATSC5d,-4.679355281207134
ATSC5i,0.5248066465914404
ATSC5m,-677.9078203761554
ATSC5p,-0.5807714597210872
ATSC5s,-25.319539704313375
ATSC5v,-369.53008599961663
ATSC6Z,-99.75994513031547
ATSC6c,-0.5290162467367
ATSC6d,2.8491083676268856
ATSC6i,-28.256222481096135
ATSC6m,-464.9250212301416
ATSC6p,-3.6296897178289096
ATSC6s,-54.56180460295686
ATSC6v,-611.8326808216319
ATSC7Z,191.63374485596705
ATSC7c,0.4998716672781293
ATSC7d,8.951646090534979
ATSC7i,8.083734156991088
ATSC7m,910.140457763876
ATSC7p,1.6384431939898003
ATSC7s,79.46959304983994
ATSC7v,622.5054541854745
ATSC8Z,3.119341563786037
ATSC8c,-0.2615520080968677
ATSC8d,-0.0041152263374488116
ATSC8i,-11.74922868242788
ATSC8m,34.91054137817381
ATSC8p,1.3256114065307543
ATSC8s,-41.43735711019663
ATSC8v,385.86701218133976
AXp-0d,0.7408140848282937
AXp-1d,0.4435043503771875
AXp-2d,0.2856734576922689
AXp-3d,0.1839841347410693
AXp-4d,0.11686164453529115
AXp-5d,0.07231043417083237
AXp-6d,0.04607708105530141
AXp-7d,0.02935894085796736
GATS1Z,0.6683988382991315
GATS1c,1.6627324250649345
GATS1d,0.7638620137452458
GATS1i,1.1318166067333524
GATS1m,0.6685523003592933
GATS1p,1.07430758775758
GATS1s,0.5887082302828514
GATS1v,0.9380869261256111
GATS2Z,0.6334323939108967
GATS2c,0.7827435040328962
GATS2d,1.2656543472427877
GATS2i,0.8938906482289664
GATS2m,0.6351214239973532
GATS2p,0.8577036440063441
GATS2s,0.522315160320488
GATS2v,0.7988141362908487
GATS3Z,0.883965871524318
GATS3c,1.1374266478206703
GATS3d,1.3915437094662366
GATS3i,1.196948776673203
GATS3m,0.8861216665927764
GATS3p,1.1667133062113002
GATS3s,0.9253743031984175
GATS3v,1.053108334296496
GATS4Z,1.113951785438318
GATS4c,1.0260121608739405
GATS4d,1.159147251627401
GATS4i,0.9283620220860186
GATS4m,1.1051747320014025
GATS4p,1.0597710908484856
GATS4s,1.0414696987706638
GATS4v,1.1071660818918576
GATS5Z,1.0962425868330559
GATS5c,0.8814654082646429
GATS5d,0.9908839409072945
GATS5i,0.8340769578017396
GATS5m,1.0911380984229515
GATS5p,0.9772506972121031
GATS5s,0.9349269324614536
GATS5v,1.0467385443880344
GATS6Z,1.0604716571538833
GATS6c,1.0170621498938237
GATS6d,0.8158158639448306
GATS6i,0.9209681748923
GATS6m,1.0556902737350835
GATS6p,1.1086367622994757
GATS6s,0.9309572334883577
GATS6v,1.1269535943280657
GATS7Z,0.8819642971861746
GATS7c,0.6732251820871497
GATS7d,0.7616414846355213
GATS7i,0.8878189572365786
GATS7m,0.885865232492207
GATS7p,0.9512700756312232
GATS7s,0.8321705388208412
GATS7v,0.9570288513678329
GATS8Z,1.0004842347203036
GATS8c,0.9781013338421995
GATS8d,0.9747197571228398
GATS8i,0.9536110518628378
GATS8m,0.99465073890769
GATS8p,0.9270000390579174
GATS8s,1.0305328244490808
GATS8v,0.9349435503163309
MATS1Z,0.006323377071823205
MATS1c,-0.6580500909456506
MATS1d,0.3935077066791218
MATS1i,-0.12489633731728442
MATS1m,0.007383686655064526
MATS1p,-0.02307206367566679
MATS1s,-0.058643867377369284
MATS1v,0.0043009782835534294
MATS2Z,0.168177677207006
MATS2c,0.17939844098190588
MATS2d,-0.04961888956244339
MATS2i,0.08081701821575017
MATS2m,0.16679672467005666
MATS2p,0.1373729135599425
MATS2s,0.08593595724368165
MATS2v,0.15868820551721505
MATS3Z,-0.041009079793496966
MATS3c,-0.07660784060475674
MATS3d,-0.24789243573938932
MATS3i,-0.16404824026199982
MATS3m,-0.04183899372918903
MATS3p,-0.1527202698958353
MATS3s,-0.0815932084101686
MATS3v,-0.10154174943510666
MATS4Z,-0.15256635629563803
MATS4c,0.027349694532898775
MATS4d,-0.1525102641403435
MATS4i,0.05537746289442607
MATS4m,-0.14815005268377746
MATS4p,-0.09882962007762122
MATS4s,0.06428572362649106
MATS4v,-0.1803876043119248
MATS5Z,-0.12453154580226401
MATS5c,0.046220121155873775
MATS5d,-0.04456776292367138
MATS5i,0.0016109345943059658
MATS5m,-0.12458308024011197
MATS5p,-0.017673319544027104
MATS5s,-0.04573442954199427
MATS5v,-0.05602124429989272
MATS6Z,-0.09232435204744877
MATS6c,-0.14321940482941306
MATS6d,0.02853257136577189
MATS6i,-0.09119894445415234
MATS6m,-0.08983973640808239
MATS6p,-0.1161393775213431
MATS6s,-0.10362709299343287
MATS6v,-0.09752877015423525
MATS7Z,0.1869740138763972
MATS7c,0.14267259956508846
MATS7d,0.0945113672159282
MATS7i,0.027506601218695078
MATS7m,0.1854142751490897
MATS7p,0.05527014189626327
MATS7s,0.1591236662349055
MATS7v,0.10461463299311226
MATS8Z,0.004089692679558048
MATS8c,-0.10031331642536816
MATS8d,-5.838393274171305e-05
MATS8i,-0.05372207051025225
MATS8m,0.009556740830070168
MATS8p,0.06008885112522226
MATS8s,-0.11149215574343276
MATS8v,0.08713756193116959
MAXsOH,9.48275401437413
MINsOH,9.48275401437413
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,40.96838480676136
SpAD_D,432.88198850644903
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.16498742861342053
SssNH2,0
SsssAs,0
SsssCH,-1.4495292138383784
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,914
TMWC10,146.1724101292245
TSRW10,69.34960496447115
VE1_Dt,5.665204746341371
VE2_Dt,0.17167287110125368
VE3_Dt,2.928265504636686
VR1_Dt,215.49665972463438
VR2_Dt,6.530201809837406
VR3_Dt,6.566867877778403
Xc-3dv,1.0629697173726278
Xc-4dv,0.0
Xc-5dv,0.23841226654902767
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.18841175211434752
Xch-7d,0.4889730895737261
Xp-0dv,18.056471829077335
Xp-1dv,9.861458324835736
Xp-2dv,7.528162428587112
Xp-3dv,5.432963771736072
Xp-4dv,3.4662881573999877
Xp-5dv,2.2383179247514904
Xp-6dv,1.1830084200447233
Xp-7dv,0.6829247276306276
Xpc-4d,7.0674060037282125
Xpc-5d,11.052768056019634
Xpc-6d,16.796712004683446
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,56
nFRing,0
nHBAcc,6
nHBDon,2
nHRing,1
nSpiro,0
naRing,3
piPC10,7.525374609646574
AATS0dv,10.88888888888889
AATS0pe,6.847612962962961
AATS0se,8.220057407407406
AATS1dv,9.357142857142858
AATS1pe,6.733392857142858
AATS1se,7.966045642857141
AATS2dv,8.212765957446809
AATS2pe,6.678245744680848
AATS2se,7.988124893617021
AATS3dv,6.942622950819672
AATS3pe,6.73557131147541
AATS3se,8.070781344262292
AATS4dv,6.090909090909091
AATS4pe,6.860282517482518
AATS4se,8.271117090909089
AATS5dv,4.524475524475524
AATS5pe,6.508050349650349
AATS5se,7.9774271608391585
AATS6dv,4.404411764705882
AATS6pe,6.378595588235292
AATS6se,7.8512723529411765
AATS7dv,4.930232558139535
AATS7pe,6.390959689922482
AATS7se,7.897742201550389
AATS8dv,4.833333333333333
AATS8pe,6.439005208333332
AATS8se,7.917396583333333
AATSC0Z,7.9451303155006885
AATSC0c,0.02715990440181853
AATSC0d,0.7342249657064472
AATSC0i,2.2781660798411356
AATSC0m,38.051829505000875
AATSC0p,0.22980056853784536
AATSC0s,3.871475384849872
AATSC0v,46.12761654647402
AATSC1Z,0.05024005486968452
AATSC1c,-0.01787257756169186
AATSC1d,0.28892318244170095
AATSC1i,-0.28453459917263396
AATSC1m,0.2809627857168655
AATSC1p,-0.005301973350009598
AATSC1s,-0.22703828902388562
AATSC1v,0.19839387703846464
AATSC2Z,1.3361935615678724
AATSC2c,0.004872444506903848
AATSC2d,-0.036431427487376995
AATSC2i,0.1841145895730252
AATSC2m,6.346920529137569
AATSC2p,0.03156837363777507
AATSC2s,0.33269894314242454
AATSC2v,7.319908694546159
AATSC3Z,-0.3258224830780994
AATSC3c,-0.0020806616272549447
AATSC3d,-0.18200881512964082
AATSC3i,-0.37372913642251687
AATSC3m,-1.5920502560439016
AATSC3p,-0.035095204849316136
AATSC3s,-0.3158860979308933
AATSC3v,-4.683878881400745
AATSC4Z,-1.2121595825299532
AATSC4c,0.0007428150889324696
AATSC4d,-0.11197684345832491
AATSC4i,0.12615905755374257
AATSC4m,-5.637380545879997
AATSC4p,-0.022711102882216613
