DLiP-ID,C0010F
DLiP-Mol-ID,31640
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C10H14O/c1-7(2)9-5-4-8(3)10(11)6-9/h4,9H,1,5-6H2,2-3H3/t9-/m0/s1"
Standard Inchi Key(RDKit),ULDHMXUKGWMISQ-VIFPVBQESA-N
Canonical SMILES(RDKit),C=C(C)[C@H]1CC=C(C)C(=O)C1
SMILES(SDF),
MW(SDF),
MW(RDKit),150.221
MW Monoisotopic(RDKit),150.104465068
MolLogP(RDKit),2.4879
XLogP(SDF),
XLogP(CDK),1.756
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),1
HBA Lipinski(RDKit),1
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),17.07
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),1
nRings(SDF),
nRings(RDKit),1
Aromatic Rings(RDKit),0
nAtoms(SDF),
Heavy Atoms(RDKit),11
QED Weighted(RDKit),0.524713237568809
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,271.8125711057006
qed,0.5247132375688095
Chi0,8.430721420318147
Chi1,5.1090609052806215
TPSA,17.07
Chi0n,7.184269172402757
Chi0v,7.184269172402757
Chi1n,3.963326066999694
Chi1v,3.963326066999694
Chi2n,3.293415683440302
Chi2v,3.293415683440302
Chi3n,2.2771000214588746
Chi3v,2.2771000214588746
Chi4n,1.276399386610389
Chi4v,1.276399386610389
MolMR,46.30200000000003
MolWt,150.22099999999998
fr_SH,0
Kappa1,8.248522167487685
Kappa2,3.0354524341669897
Kappa3,1.7934452549147415
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,223.02727634487286
MolLogP,2.4879000000000007
NOCount,1
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.698294200312726
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,5.917906046161393
SMR_VSA5,26.689117645233267
SMR_VSA6,0.0
SMR_VSA7,23.801164850570913
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,67.80021493954504
NHOHCount,0
PEOE_VSA1,0.0
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.228060320501644
PEOE_VSA7,31.759306598537915
