DLiP-ID,C0017E
DLiP-Mol-ID,31948
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C14H12FN3O4/c1-22-9-6-7-12(13(8-9)18(20)21)17-14(19)16-11-5-3-2-4-10(11)15/h2-8H,1H3,(H2,16,17,19)"
Standard Inchi Key(RDKit),VLEFIHFSHCPVHS-UHFFFAOYSA-N
Canonical SMILES(RDKit),COc1ccc(NC(=O)Nc2ccccc2F)c([N+](=O)[O-])c1
SMILES(SDF),
MW(SDF),
MW(RDKit),305.265
MW Monoisotopic(RDKit),305.081184084
MolLogP(RDKit),3.3865
XLogP(SDF),
XLogP(CDK),3.308
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),93.5
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),22
QED Weighted(RDKit),0.668486469534134
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,81147.84389471942
qed,0.6684864695341343
Chi0,16.11251969619286
Chi1,10.507239053047545
TPSA,93.5
Chi0n,11.49962311469202
Chi0v,11.49962311469202
Chi1n,6.159618127754642
Chi1v,6.159618127754642
Chi2n,4.19915972693823
Chi2v,4.19915972693823
Chi3n,2.771853046891351
Chi3v,2.771853046891351
Chi4n,1.7336379699847975
Chi4v,1.7336379699847975
MolMR,78.6898
MolWt,305.26500000000004
fr_SH,0
Kappa1,15.233063865764828
Kappa2,6.5274050402959425
Kappa3,3.4809368858261007
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,1
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,720.9841795527724
MolLogP,3.3865000000000007
NOCount,7
fr_Ar_N,0
fr_COO2,0
fr_urea,1
BalabanJ,2.1796896339604954
SMR_VSA1,18.84512623436436
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,17.743374749290194
SMR_VSA7,58.39610858904274
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,2
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,1
fr_oxime,0
fr_quatN,0
LabuteASA,124.411684376547
NHOHCount,2
PEOE_VSA1,15.37044016181271
PEOE_VSA2,10.114318268765572
PEOE_VSA3,9.184952231746642
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,24.26546827384644
PEOE_VSA8,0.0
PEOE_VSA9,23.786861933240374
RingCount,2
SMR_VSA10,23.09327333638876
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,305.081184084
NumHDonors,2
PEOE_VSA10,17.25411894901336
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.687386274683562
PEOE_VSA14,6.031114512338072
SlogP_VSA1,15.37044016181271
SlogP_VSA2,18.064223102433274
SlogP_VSA3,0.0
SlogP_VSA4,15.931539109811467
SlogP_VSA5,0.0
SlogP_VSA6,42.46456947923127
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,2
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,1
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,16.771646402201636
EState_VSA2,22.81167065733459
EState_VSA3,0.0
EState_VSA4,0.0
EState_VSA5,43.50799995204719
EState_VSA6,6.06636706846161
EState_VSA7,0.0
EState_VSA8,10.633577208012662
EState_VSA9,4.736862953800049
SlogP_VSA10,26.247111055797326
SlogP_VSA11,5.749511833283905
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
