DLiP-ID,C001CT
nO,4
nP,0
nS,0
nX,3
ABC,17.17018859300807
AMW,9.908198139375008
IC0,2.070356063692049
IC1,3.882048827786958
IC2,4.093139062229567
IC3,4.241729296672175
IC4,4.304229296672174
IC5,4.304229296672174
MID,43.0712131678615
Mpe,1.0713235294117647
Mse,1.081914603058995
NdO,3
NdS,0
NsF,3
NsI,0
NtN,0
SMR,68.1951
SdO,34.4830714600655
SdS,0
Spe,34.28235294117647
SsF,38.74070117630386
SsI,0
Sse,34.62126729788784
StN,0
fMF,0.34375
nBr,0
nCl,0
AMID,1.9577824167209774
BIC0,0.39171211157846747
BIC1,0.7344850338793363
BIC2,0.7744233821263783
BIC3,0.8025367079036158
BIC4,0.81436173037342
BIC5,0.81436173037342
CIC0,2.929643936307951
CIC1,1.1179511722130422
CIC2,0.9068609377704329
CIC3,0.7582707033278249
CIC4,0.6957707033278258
CIC5,0.6957707033278258
GGI1,8.0
GGI2,4.222222222222224
GGI3,3.4513888888888893
GGI4,1.8411111111111116
GGI5,1.0730555555555554
GGI6,0.7738775510204083
GGI7,0.6155045351473922
GGI8,0.16126543209876543
GGI9,0.0
JGI1,0.3478260869565217
JGI2,0.11411411411411415
JGI3,0.09082602339181287
JGI4,0.051141975308641986
JGI5,0.0346146953405018
JGI6,0.035176252319109466
JGI7,0.025646022297808012
JGI8,0.01007908950617284
JGI9,0.0
MIC0,23.468596488771514
MIC1,41.818809801214705
MIC2,44.603464607104875
MIC3,45.440931063423015
MIC4,45.503931063423025
MIC5,45.503931063423025
MPC2,37
MPC3,46
MPC4,60
MPC5,70
MPC6,67
MPC7,80
MPC8,83
MPC9,80
Mare,1.093875
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.14685829895558886
RPCG,0.1919343626327456
SIC0,0.41407121273840974
SIC1,0.7764097655573916
SIC2,0.8186278124459134
SIC3,0.8483458593344351
SIC4,0.8608458593344348
SIC5,0.8608458593344348
SaaN,0
SaaO,0
SaaS,0
Sare,35.004
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,66.25139403814556
TIC1,124.22556248918265
TIC2,130.98044999134615
TIC3,135.7353374935096
TIC4,137.73533749350958
TIC5,137.73533749350958
Vabc,251.03047651264
WPol,38
apol,34.88692999999998
bpol,18.553069999999998
nRot,2
ABCGG,15.637383474084565
ATS0Z,1088.0
ATS0d,130.0
ATS0i,5656.89600448249
ATS0m,4436.608215449311
ATS0p,45.046492048489995
ATS0s,463.04166666666663
ATS0v,7519.67790987018
ATS1Z,1043.0
ATS1d,157.0
ATS1i,5116.734300462401
ATS1m,4092.2459465056
ATS1p,56.900021089999996
ATS1s,148.18055555555554
ATS1v,9166.682364271514
ATS2Z,1796.0
ATS2d,242.0
ATS2i,9414.122910728594
ATS2m,7153.799477954909
ATS2p,87.025938769094
ATS2s,475.8888888888889
ATS2v,14122.531411069835
ATS3Z,1887.0
ATS3d,252.0
ATS3i,11607.826607497198
ATS3m,7208.8044170112
ATS3p,102.17095871084899
ATS3s,379.19444444444446
ATS3v,16359.693945469266
ATS4Z,1955.0
ATS4d,248.0
ATS4i,15333.520114327235
ATS4m,7396.503116155199
ATS4p,94.764968804584
ATS4s,531.3333333333334
ATS4v,15493.219908484156
ATS5Z,1796.0
ATS5d,188.0
ATS5i,11372.52139781185
ATS5m,6904.8068064304
ATS5p,73.106590441849
ATS5s,726.2222222222223
ATS5v,12622.734117780168
ATS6Z,1178.0
ATS6d,154.0
ATS6i,8159.682937663399
ATS6m,4460.418912288
ATS6p,61.74808707469799
ATS6s,261.40972222222223
ATS6v,9853.644859532902
ATS7Z,1431.0
ATS7d,126.0
ATS7i,9517.010953991638
ATS7m,5671.8988721536
ATS7p,52.229990723037005
ATS7s,559.1666666666667
ATS7v,8786.620312771187
ATS8Z,984.0
ATS8d,82.0
ATS8i,6804.162855757794
ATS8m,3784.962714288
ATS8p,34.148928552094
ATS8s,418.0833333333333
ATS8v,6087.778192357758
C1SP1,0
C1SP2,1
C1SP3,3
C2SP1,0
C2SP2,5
C2SP3,0
C3SP2,1
C3SP3,1
C4SP3,0
FCSP3,0.3333333333333333
GGI10,0.0
JGI10,0.0
JGT10,0.7094242592346829
Kier1,18.340264650283554
Kier2,6.135865595325055
Kier3,3.5916824196597354
MAXdO,12.045171957671958
MAXsF,12.913567058767953
MID_C,24.817588813668685
MID_N,6.213286606541155
MID_O,6.959586417199251
MID_X,5.08075133045241
MID_h,18.253624354192812
MINdO,10.678491433610482
MINsF,12.913567058767953
MPC10,54
MWC01,23.0
MWC02,4.795790545596741
MWC03,5.659482215759621
MWC04,6.602587892189336
MWC05,7.493873886783559
MWC06,8.430545384690566
MWC07,9.333707785926467
MWC08,10.265523102716957
MWC09,11.175282543364675
MWC10,12.103879331213088
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,1
NdsCH,0
NdssC,2
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.4484000000000004
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.272999558563747
SRW05,2.3978952727983707
SRW06,6.8658910748834385
SRW07,4.948759890378168
SRW08,8.535229553902337
SRW09,7.181591944611865
SRW10,10.247325453073348
SaaCH,1.951689814814815
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,-3.061231103552532
SaasN,0
SdCH2,0
SddsN,-1.178159604119426
SdsCH,0
SdssC,-1.6421712018140582
SdssS,0
SsCH3,2.784311460695389
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.309368858654573
SssPH,0
SssSe,0
SsssB,0
SsssN,0.526751700680272
SsssP,0
VE1_A,4.123533197260832
VE1_D,4.625087513988712
VE2_A,0.18743332714821961
VE2_D,0.21023125063585055
VE3_A,2.2051677283714888
VE3_D,2.3199526530931465
VR1_A,129.2969962231018
VR1_D,118.77199478342432
VR2_A,5.877136191959172
VR2_D,5.398727035610197
VR3_A,5.650569414805738
VR3_D,5.565663005356893
WPath,974
Xc-3d,3.6839161512953944
Xc-4d,0.4927992798267444
Xc-5d,1.129796134818829
Xc-6d,0.23570226039551584
Xp-0d,16.86987900907357
Xp-1d,9.948212855527386
Xp-2d,10.989536836243927
Xp-3d,7.772457480523888
Xp-4d,6.408301767581217
Xp-5d,4.856846795103927
Xp-6d,2.7698634771443196
Xp-7d,2.1360476355146636
ZMIC0,70.81765593076058
ZMIC1,38.70958593344349
ZMIC2,34.25921015341045
ZMIC3,32.829980856738274
ZMIC4,32.642480856738274
ZMIC5,32.642480856738274
nAcid,0
nAtom,32
nBase,0
nRing,2
piPC1,3.4011973816621555
piPC2,3.9982007016691985
piPC3,4.468777561082536
piPC4,4.98275009060672
piPC5,5.418042958663758
piPC6,5.6053424018429485
piPC7,6.000563649432289
piPC8,6.149402688296917
piPC9,6.1158231385560295
AATS0Z,34.0
AATS0d,4.0625
AATS0i,176.7780001400778
AATS0m,138.64400673279096
AATS0p,1.4077028765153123
AATS0s,14.470052083333332
AATS0v,234.98993468344312
AATS1Z,31.606060606060606
AATS1d,4.757575757575758
AATS1i,155.0525545594667
AATS1m,124.00745292441212
AATS1p,1.7242430633333332
AATS1s,4.490319865319865
AATS1v,277.77825346277314
AATS2Z,31.50877192982456
AATS2d,4.245614035087719
AATS2i,165.16005106541394
AATS2m,125.50525399920893
AATS2p,1.5267708555981403
AATS2s,8.348927875243666
AATS2v,247.76370896613744
AATS3Z,26.208333333333332
AATS3d,3.5
AATS3i,161.21981399301663
AATS3m,100.1222835696
AATS3p,1.419041093206236
AATS3s,5.266589506172839
AATS3v,227.2179714648509
AATS4Z,22.21590909090909
AATS4d,2.8181818181818183
AATS4i,174.2445467537186
AATS4m,84.0511717744909
AATS4p,1.0768746455066365
AATS4s,6.037878787878788
AATS4v,176.05931714186542
AATS5Z,28.0625
AATS5d,2.9375
AATS5i,177.69564684081016
AATS5m,107.887606350475
AATS5p,1.1422904756538905
AATS5s,11.347222222222223
AATS5v,197.23022059031513
AATS6Z,24.040816326530614
AATS6d,3.142857142857143
AATS6i,166.5241415849673
AATS6m,91.02895739363265
AATS6p,1.2601650423407753
AATS6s,5.334892290249433
AATS6v,201.09479305169188
AATS7Z,27.0
AATS7d,2.3773584905660377
AATS7i,179.56624441493656
AATS7m,107.01695985195471
AATS7p,0.9854715230761699
AATS7s,10.550314465408807
AATS7v,165.7852889202111
AATS8Z,25.894736842105264
AATS8d,2.1578947368421053
AATS8i,179.05691725678406
AATS8m,99.60428195494737
AATS8p,0.8986560145287894
AATS8s,11.00219298245614
AATS8v,160.20468927257258
AMID_C,1.128072218803122
AMID_N,0.2824221184791434
AMID_O,0.3163448371454205
AMID_X,0.23094324229329136
AMID_h,0.829710197917855
ATS0dv,502.0
ATS0pe,249.0104
ATS0se,289.682604
ATS1dv,405.0
ATS1pe,237.6212
ATS1se,276.72856
ATS2dv,729.0
ATS2pe,423.8657
ATS2se,492.85079599999995
ATS3dv,632.0
ATS3pe,510.59759999999994
ATS3se,604.1656
ATS4dv,661.0
ATS4pe,627.7337
ATS4se,754.822636
ATS5dv,729.0
ATS5pe,514.6604
ATS5se,601.833276
ATS6dv,439.0
ATS6pe,351.2822
ATS6se,416.70439999999996
ATS7dv,620.0
ATS7pe,400.5786
ATS7se,472.80985599999997
ATS8dv,310.0
ATS8pe,291.5076
ATS8se,345.36704799999995
ATSC0Z,267.875
ATSC0c,1.0293694999390735
ATSC0d,32.0
ATSC0i,106.24330454921181
ATSC0m,1291.8832418135378
ATSC0p,7.012183147711874
ATSC0s,209.91666666666669
ATSC0v,1240.3683582350966
ATSC1Z,5.50390625
ATSC1c,-0.6127913105710162
ATSC1d,6.0625
ATSC1i,-10.778089179997519
ATSC1m,23.48121113921787
ATSC1p,-0.08536253185068332
ATSC1s,-14.065538194444441
ATSC1v,-20.00289810780548
ATSC2Z,168.72265625
ATSC2c,0.48997055450284627
ATSC2d,-1.6875
ATSC2i,54.746787127535015
ATSC2m,820.6262576512124
ATSC2p,2.22532523695691
ATSC2s,135.04904513888889
ATSC2v,390.05988824882434
ATSC3Z,-74.71875
ATSC3c,-0.3413429998488834
ATSC3d,-10.5
ATSC3i,-46.36581298649233
ATSC3m,-349.23038261550687
ATSC3p,-4.757658899342406
ATSC3s,-16.430555555555554
ATSC3v,-662.0883697967687
ATSC4Z,84.40625
ATSC4c,-0.21408099652226492
ATSC4d,-5.75
ATSC4i,-18.479526072433025
ATSC4m,428.769887583484
ATSC4p,0.18555690193259405
ATSC4s,-67.49479166666666
ATSC4v,616.0752039298443
ATSC5Z,-127.75
ATSC5c,0.4886310074917802
ATSC5d,6.0
ATSC5i,31.321624332478358
ATSC5m,-582.8803643713189
ATSC5p,1.714737861009624
ATSC5s,1.3003472222222179
ATSC5v,-278.4440332381519
ATSC6Z,-61.99609375
ATSC6c,-0.7105149087997298
ATSC6d,-2.1875
ATSC6i,-48.20444793351075
ATSC6m,-307.8977147700914
ATSC6p,-3.877919115335808
ATSC6s,-61.38324652777777
ATSC6v,-624.2566203937362
ATSC7Z,288.45703125
ATSC7c,0.13322772401602997
ATSC7d,-10.9375
ATSC7i,5.402088881079521
ATSC7m,1376.3832848999573
ATSC7p,-0.9418641503798553
ATSC7s,148.48307291666669
ATSC7v,224.06827766250802
ATSC8Z,74.6484375
ATSC8c,0.4521912940690041
ATSC8d,-11.625
ATSC8i,-56.2986802537107
ATSC8m,327.5075046700618
ATSC8p,-3.0481426795982256
ATSC8s,60.54427083333333
ATSC8v,-227.308102910435
AXp-0d,0.7668126822306168
AXp-1d,0.432530993718582
AXp-2d,0.2970145090876737
AXp-3d,0.16896646696791062
AXp-4d,0.10680502945968695
AXp-5d,0.0693835256443418
AXp-6d,0.04134124592752716
AXp-7d,0.026700595443933293
GATS1Z,0.5330392115273124
GATS1c,1.6957078489957271
GATS1d,1.1155303030303032
GATS1i,1.065935588697426
GATS1m,0.5339788324419159
GATS1p,1.1116261924683482
GATS1s,0.6217875459638064
GATS1v,0.9484574413439474
GATS2Z,0.4060548010249609
GATS2c,0.6981720525326661
GATS2d,1.266173245614035
GATS2i,0.756083005745249
GATS2m,0.4068547903095502
GATS2p,0.889299412892516
GATS2s,0.39064048900868015
GATS2v,0.7924622539008855
GATS3Z,0.8566910354124541
GATS3c,1.1971205301115526
GATS3d,1.076388888888889
GATS3i,1.0224881088902364
GATS3m,0.8467998304693581
GATS3p,1.3030713434068317
GATS3s,0.662256204696161
GATS3v,1.2039056651339488
GATS4Z,0.9540788189878251
GATS4c,0.9952068761380795
GATS4d,0.9412286931818182
GATS4i,0.8404550203872257
GATS4m,0.941943741658742
GATS4p,0.9034871182973356
GATS4s,1.0084721645794985
GATS4v,0.8636721544002245
GATS5Z,1.2169272048530098
GATS5c,0.7797783880073133
GATS5d,0.8173828125
GATS5i,0.9056957117386307
GATS5m,1.2012191308616005
GATS5p,0.8248492165803217
GATS5s,1.2504447966289531
GATS5v,0.9602168248175964
GATS6Z,1.0356261963488147
GATS6c,1.431093382496492
GATS6d,0.9984056122448979
GATS6i,1.3197778691122222
GATS6m,1.0455594845485312
GATS6p,1.412243469228109
GATS6s,1.0037412940563282
GATS6v,1.3465696082442582
GATS7Z,0.506572517806989
GATS7c,0.785574299170729
GATS7d,1.1423938679245285
GATS7i,0.9577155776282104
GATS7m,0.5179022441646083
GATS7p,1.0251428703254974
GATS7s,0.6141528783759153
GATS7v,0.9319279402233147
GATS8Z,0.9044870692831005
GATS8c,0.832484013738363
GATS8d,1.402138157894737
GATS8i,1.4299128445977907
GATS8m,0.9261768752707419
GATS8p,1.2836710797863498
GATS8s,0.9673533774889783
GATS8v,1.1242767223848662
MATS1Z,0.01992392426363495
MATS1c,-0.5772678100065332
MATS1d,0.18371212121212122
MATS1i,-0.09837307359096849
MATS1m,0.017625168087597752
MATS1p,-0.011804567381882918
MATS1s,-0.0649748777974264
MATS1v,-0.015637894623412994
MATS2Z,0.35360332702966
MATS2c,0.26722298310675313
MATS2d,-0.029605263157894735
MATS2i,0.28928917937743204
MATS2m,0.35661307889483657
MATS2p,0.17816211725644854
MATS2s,0.3611766945483332
MATS2v,0.1765451274536396
MATS3Z,-0.12396951314356822
MATS3c,-0.14737953664045456
MATS3d,-0.14583333333333334
MATS3i,-0.19396072139728515
MATS3m,-0.12014514807606139
MATS3p,-0.30154875048641366
MATS3s,-0.03478746710187758
MATS3v,-0.23723718501345314
MATS4Z,0.11458024010520511
MATS4c,-0.07562652196671175
MATS4d,-0.06534090909090909
MATS4i,-0.06324942255151993
MATS4m,0.12068917508269257
MATS4p,0.0096225719786591
MATS4s,-0.11692049514598142
MATS4v,0.18061356160547762
MATS5Z,-0.2384507699486701
MATS5c,0.23734480549535486
MATS5d,0.09375
MATS5i,0.14740516809682913
MATS5m,-0.225593283319116
MATS5p,0.12226847366138428
MATS5s,0.003097293899695636
MATS5v,-0.11224247675680238
MATS6Z,-0.15114230479872773
MATS6c,-0.45077082270892144
MATS6d,-0.044642857142857144
MATS6i,-0.2963053147385059
MATS6m,-0.15564569004169176
MATS6p,-0.36115979183458263
MATS6s,-0.1909663428690253
MATS6v,-0.3286747764916176
MATS7Z,0.6501642028896187
MATS7c,0.07814432090978159
MATS7d,-0.20636792452830188
MATS7i,0.030699709346837963
MATS7m,0.6432654617933505
MATS7p,-0.08109780971059365
MATS7s,0.42707498483225603
MATS7v,0.10906962143119059
MATS8Z,0.2346685659552521
MATS8c,0.36992806636705877
MATS8d,-0.3059210526315789
MATS8i,-0.4462343782664744
MATS8m,0.21348352891334618
MATS8p,-0.3660567528364484
MATS8s,0.2428804245627964
MATS8v,-0.1543229868356839
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,2
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,25.32583495467577
SpAD_D,182.55275544187137
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-6.259490662005543
SssssN,0
TMPC10,622
TMWC10,120.86067268824101
TSRW10,71.29984034992133
VE1_Dt,4.655860067264607
VE2_Dt,0.21163000305748214
VE3_Dt,2.3265840160601114
VR1_Dt,115.17110294292144
VR2_Dt,5.235050133769156
VR3_Dt,5.534876234650454
Xc-3dv,1.2887781158936045
Xc-4dv,0.13849873117890096
Xc-5dv,0.19564146307901265
Xc-6dv,0.026718521269310354
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.06804138174397717
Xch-6d,0.37949061878580514
Xch-7d,0.7335267972869232
Xp-0dv,11.415867166497334
Xp-1dv,6.02715564667677
Xp-2dv,5.197065986568081
Xp-3dv,3.138785183765732
Xp-4dv,2.060198006135922
Xp-5dv,1.27324012703212
Xp-6dv,0.6289587061878629
Xp-7dv,0.3613044520017627
Xpc-4d,6.138927542834312
Xpc-5d,9.316339617699096
Xpc-6d,14.683598955485065
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,33
nFRing,0
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,1
piPC10,5.762837237437516
AATS0dv,15.6875
AATS0pe,7.781575
AATS0se,9.052581375
AATS1dv,12.272727272727273
AATS1pe,7.200642424242424
AATS1se,8.38571393939394
AATS2dv,12.789473684210526
AATS2pe,7.436240350877193
AATS2se,8.646505192982454
AATS3dv,8.777777777777779
AATS3pe,7.091633333333332
AATS3se,8.39118888888889
AATS4dv,7.511363636363637
AATS4pe,7.1333375
AATS4se,8.577529954545454
AATS5dv,11.390625
AATS5pe,8.04156875
AATS5se,9.4036449375
AATS6dv,8.959183673469388
AATS6pe,7.169024489795918
AATS6se,8.504171428571428
AATS7dv,11.69811320754717
AATS7pe,7.55808679245283
AATS7se,8.920940679245282
AATS8dv,8.157894736842104
AATS8pe,7.671252631578948
AATS8se,9.088606526315788
AATSC0Z,8.37109375
AATSC0c,0.032167796873096045
AATSC0d,1.0
AATSC0i,3.320103267162869
AATSC0m,40.371351306673056
AATSC0p,0.21913072336599607
AATSC0s,6.559895833333334
AATSC0v,38.76151119484677
AATSC1Z,0.16678503787878787
AATSC1c,-0.01856943365366716
AATSC1d,0.18371212121212122
AATSC1i,-0.32660876303022784
AATSC1m,0.7115518527035718
AATSC1p,-0.0025867433894146462
AATSC1s,-0.42622843013468004
AATSC1v,-0.6061484275092569
AATSC2Z,2.960046600877193
AATSC2c,0.008595974640400812
AATSC2d,-0.029605263157894735
AATSC2i,0.9604699496058775
AATSC2m,14.396951888617762
AATSC2p,0.03904079363082298
AATSC2s,2.369281493664717
AATSC2v,6.843155934189901
AATSC3Z,-1.0377604166666667
AATSC3c,-0.004740874997901158
AATSC3d,-0.14583333333333334
AATSC3i,-0.6439696248123935
AATSC3m,-4.850421980770928
AATSC3p,-0.06607859582420009
AATSC3s,-0.22820216049382713
AATSC3v,-9.195671802732898
AATSC4Z,0.9591619318181818
AATSC4c,-0.0024327385968439196
AATSC4d,-0.06534090909090909
AATSC4i,-0.20999461445946618
AATSC4m,4.872385086175954
AATSC4p,0.0021086011583249325
AATSC4s,-0.7669862689393938
AATSC4v,7.000854590111867
AATSC5Z,-1.99609375
AATSC5c,0.007634859492059065
AATSC5d,0.09375
AATSC5i,0.48940038019497434
AATSC5m,-9.107505693301858
AATSC5p,0.026792779078275375
AATSC5s,0.020317925347222154
AATSC5v,-4.350688019346124
AATSC6Z,-1.2652264030612246
AATSC6c,-0.014500304261218976
AATSC6d,-0.044642857142857144
AATSC6i,-0.9837642435410358
AATSC6m,-6.283626832042682
