DLiP-ID,C004QS
TIC5,205.55590102452203
Vabc,351.63600298478696
WPol,38
apol,53.21785999999999
bpol,25.27214
nRot,8
ABCGG,15.993991850859622
ATS0Z,1160.0
ATS0d,150.0
ATS0i,7473.74223318998
ATS0m,4585.675827000002
ATS0p,71.31838209697996
ATS0s,286.97222222222223
ATS0v,10813.874487140672
ATS1Z,1228.0
ATS1d,178.0
ATS1i,6889.208161344496
ATS1m,4672.775900000004
ATS1p,87.60605355200005
ATS1s,182.55555555555557
ATS1v,13121.46040751344
ATS2Z,1687.0
ATS2d,264.0
ATS2i,11396.694308112037
ATS2m,6331.229581
ATS2p,121.06763030994297
ATS2s,277.6666666666666
ATS2v,17913.4965890459
ATS3Z,1892.0
ATS3d,280.0
ATS3i,13970.502342319496
ATS3m,6929.8604700000005
ATS3p,135.95999187939597
ATS3s,388.1111111111109
ATS3v,19763.877159621603
ATS4Z,1692.0
ATS4d,257.0
ATS4i,15549.155778538383
ATS4m,6033.342904
ATS4p,131.61045697818798
ATS4s,388.33333333333314
ATS4v,18366.99152758116
ATS5Z,1474.0
ATS5d,248.0
ATS5i,15924.788171747472
ATS5m,5194.340724
ATS5p,122.10698351867802
ATS5s,337.111111111111
ATS5v,16678.596619311924
ATS6Z,1343.0
ATS6d,217.0
ATS6i,13879.612985915437
ATS6m,4722.181929000003
ATS6p,109.55845721273502
ATS6s,307.55555555555554
ATS6v,15026.432441796485
ATS7Z,1336.0
ATS7d,200.0
ATS7i,13145.648932342776
ATS7m,4881.165553999999
ATS7p,97.71343034037596
ATS7s,307.05555555555554
ATS7v,13676.00284639626
ATS8Z,1297.0
ATS8d,186.0
ATS8i,11113.007319919036
ATS8m,4741.804344999999
ATS8p,87.71868309103697
ATS8s,335.6666666666666
ATS8v,12779.672812926494
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,16
C2SP3,1
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.14285714285714285
GGI10,0.07427813488419549
JGI10,0.0037139067442097744
JGT10,0.4890061702359094
Kier1,23.28061224489796
Kier2,11.869978086194303
Kier3,7.735537190082645
MAXdO,11.929398258550947
MID_C,42.8471236796144
MID_N,0.0
MID_O,10.837300772712315
MID_X,0.0
MID_h,10.837300772712315
MINdO,11.929398258550947
MPC10,44
MWC01,28.0
MWC02,4.875197323201151
MWC03,5.680172609017068
MWC04,6.517671272912275
MWC05,7.337587743538596
MWC06,8.173857454773621
MWC07,8.999248901686114
MWC08,9.834405391348684
MWC09,10.662445881599808
MWC10,11.496989153831874
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,4
NdssC,2
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.3699000000000026
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.3230099791384085
SRW05,0.0
SRW06,6.785587645007929
SRW07,0.0
SRW08,8.330622620332868
SRW09,0.0
SRW10,9.918228370857626
SaaCH,9.34009717565953
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.9393828291769253
SaasN,0
SdCH2,0
SddsN,0
SdsCH,5.70886558413795
SdssC,-0.69448423196439
SdssS,0
SsCH3,2.865846493435974
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.811734842023373
VE1_D,5.127912742902173
VE2_A,0.17821240155642123
VE2_D,0.18992269418156196
VE3_A,2.5643094661180483
VE3_D,2.627950476669173
VR1_A,162.87467063030292
VR1_D,154.32877029335248
VR2_A,6.032395208529738
VR2_D,5.7158803812352765
VR3_A,6.086232786229474
VR3_D,6.032336971857536
WPath,2324
Xc-3d,1.790336413777854
Xc-4d,0.0
Xc-5d,0.23570226039551584
Xc-6d,0.0
Xp-0d,19.811190308942127
Xp-1d,12.922253953220077
Xp-2d,11.250125756643852
Xp-3d,8.931075870028229
Xp-4d,6.650692723287389
Xp-5d,5.070178091145996
Xp-6d,2.989432946267059
Xp-7d,1.95397994683107
ZMIC0,94.12099771612777
ZMIC1,61.36837365149434
ZMIC2,41.069760051077324
ZMIC3,38.257540930960836
ZMIC4,38.257540930960836
ZMIC5,38.257540930960836
nAcid,0
nAtom,47
nBase,0
nRing,2
piPC1,3.6635616461296463
piPC2,4.204692619390966
piPC3,4.7140245909001735
piPC4,5.157617484444901
piPC5,5.671173191090573
piPC6,5.75890177387728
piPC7,5.9511307146672285
piPC8,6.1419029879515605
piPC9,6.231956736756805
AATS0Z,24.680851063829788
AATS0d,3.1914893617021276
AATS0i,159.01579219553147
AATS0m,97.56757078723408
AATS0p,1.5174123850421268
AATS0s,6.1057919621749415
AATS0v,230.08243589661006
AATS1Z,25.583333333333332
AATS1d,3.7083333333333335
AATS1i,143.52517002801034
AATS1m,97.34949791666675
AATS1p,1.8251261156666676
AATS1s,3.803240740740741
AATS1v,273.3637584898633
AATS2Z,22.19736842105263
AATS2d,3.473684210526316
AATS2i,149.95650405410575
AATS2m,83.30565238157894
AATS2p,1.5929951356571443
AATS2s,3.653508771929823
AATS2v,235.70390248744604
AATS3Z,20.565217391304348
AATS3d,3.0434782608695654
AATS3i,151.85328632955975
AATS3m,75.32457032608696
AATS3p,1.4778259986890867
AATS3s,4.218599033816423
AATS3v,214.82475173501743
AATS4Z,16.92
AATS4d,2.57
AATS4i,155.49155778538383
AATS4m,60.33342904
AATS4p,1.3161045697818798
AATS4s,3.8833333333333315
AATS4v,183.6699152758116
AATS5Z,14.74
AATS5d,2.48
AATS5i,159.2478817174747
AATS5m,51.94340724
AATS5p,1.2210698351867801
AATS5s,3.3711111111111096
AATS5v,166.78596619311924
AATS6Z,15.261363636363637
AATS6d,2.465909090909091
AATS6i,157.72287483994816
AATS6m,53.661158284090945
AATS6p,1.2449824683265343
AATS6s,3.494949494949495
AATS6v,170.7549141113237
AATS7Z,16.29268292682927
AATS7d,2.4390243902439024
AATS7i,160.31279185783873
AATS7m,59.52640919512194
AATS7p,1.1916271992728775
AATS7s,3.7445799457994577
AATS7v,166.78052251702758
AATS8Z,18.52857142857143
AATS8d,2.657142857142857
AATS8i,158.7572474274148
AATS8m,67.74006207142855
AATS8p,1.253124044157671
AATS8s,4.795238095238094
AATS8v,182.56675447037847
AMID_C,1.586930506652385
AMID_N,0.0
AMID_O,0.4013815101004561
AMID_X,0.0
AMID_h,0.4013815101004561
ATS0dv,418.0
ATS0pe,304.35409999999985
ATS0se,372.83041199999985
ATS1dv,376.0
ATS1pe,316.34200000000004
ATS1se,378.14110399999976
ATS2dv,480.0
ATS2pe,492.97450000000015
ATS2se,597.8341959999999
ATS3dv,522.0
ATS3pe,604.4311999999999
ATS3se,734.3732399999997
ATS4dv,419.0
ATS4pe,632.4650999999999
ATS4se,779.7724479999998
ATS5dv,340.0
ATS5pe,615.241
ATS5se,767.9983680000001
ATS6dv,357.0
ATS6pe,546.7175000000001
ATS6se,679.4052360000001
ATS7dv,396.0
ATS7pe,505.9342
ATS7se,631.031
ATS8dv,354.0
ATS8pe,454.0237000000002
ATS8se,559.0015240000001
ATSC0Z,359.2340425531916
ATSC0c,1.596892562965435
ATSC0d,27.10638297872341
ATSC0i,63.75705487569056
ATSC0m,1698.2820349787228
ATSC0p,11.06007096975446
ATSC0s,107.53900709219857
ATSC0v,2317.185486310926
ATSC1Z,-1.5156179266636434
ATSC1c,-0.6971210123470231
ATSC1d,9.210502489814395
ATSC1i,0.4829374677400329
ATSC1m,-3.77778602082358
ATSC1p,0.163782004068634
ATSC1s,-13.250238921583417
ATSC1v,59.53592415648873
ATSC2Z,18.196016296966953
ATSC2c,-0.3256850621316047
ATSC2d,-6.214576731552734
ATSC2i,4.600780037151607
ATSC2m,95.08589511951138
ATSC2p,1.0284446301996106
ATSC2s,-4.678914541522059
ATSC2v,294.69375196436374
ATSC3Z,-115.09642372114078
ATSC3c,0.49329863682109315
ATSC3d,-9.825260298777726
ATSC3i,-12.564751156347064
ATSC3m,-551.0509611498412
ATSC3p,-2.5817955960952945
ATSC3s,-20.073990241939555
ATSC3v,-764.686299648599
ATSC4Z,-104.49796287913082
ATSC4c,-0.28703539554982904
ATSC4d,-8.673155273879585
ATSC4i,-21.50389217040913
ATSC4m,-502.5447665930283
ATSC4p,-3.9048045876810784
ATSC4s,4.1770534681354015
ATSC4v,-862.1191828918621
ATSC5Z,-17.051154368492536
ATSC5c,0.051232491256839124
ATSC5d,-1.5029425079221377
ATSC5i,2.321358181299656
ATSC5m,-71.65330978451816
ATSC5p,0.5290243042616835
ATSC5s,-11.223655751722745
ATSC5v,116.00263924013147
ATSC6Z,-71.82118605703937
ATSC6c,-0.2560469864195657
ATSC6d,4.034857401539156
ATSC6i,-12.533533840381496
ATSC6m,-338.95669168356727
ATSC6p,-2.1627059276180467
ATSC6s,-29.928826517780777
ATSC6v,-450.3530032995036
ATSC7Z,173.93209597102765
ATSC7c,0.16965220879695883
ATSC7d,0.4526935264825704
ATSC7i,4.684107212719184
ATSC7m,816.1252979520146
ATSC7p,1.2970949028035217
ATSC7s,17.656531361601534
ATSC7v,680.5973952940348
ATSC8Z,37.80036215482117
ATSC8c,0.10846852871836318
ATSC8d,-2.8818469895880483
ATSC8i,0.8856469627181934
ATSC8m,176.62466779764594
ATSC8p,0.24057855344013213
ATSC8s,25.20431567828578
ATSC8v,133.13404125937086
AXp-0d,0.7337477892200788
AXp-1d,0.4615090697578599
AXp-2d,0.30405745288226627
AXp-3d,0.20297899704609612
AXp-4d,0.1330138544657478
AXp-5d,0.0874168636404482
AXp-6d,0.058616332279746254
AXp-7d,0.0390795989366214
GATS1Z,0.7736367764352837
GATS1c,1.3116675547025387
GATS1d,0.8131541077969647
GATS1i,1.0737938448895665
GATS1m,0.7775661011451953
GATS1p,1.0475569324241685
GATS1s,0.7733197403035166
GATS1v,0.9294670181115608
GATS2Z,0.8356962056883499
GATS2c,1.0706015643540583
GATS2d,1.3620796496736343
GATS2i,0.991334405073436
GATS2m,0.8352075655194523
GATS2p,0.9663846753147268
GATS2s,0.6946275907072965
GATS2v,0.8838407755489602
GATS3Z,1.0703328595119634
GATS3c,0.829401269777874
GATS3d,1.2543171114599683
GATS3i,1.119045465591539
GATS3m,1.0717876577684018
GATS3p,1.1184573059649296
GATS3s,1.1667600958473479
GATS3v,1.1061860708095688
GATS4Z,1.0807438995498693
GATS4c,0.9965725258693628
GATS4d,1.0521507064364204
GATS4i,1.147851313995162
GATS4m,1.0844211744741643
GATS4p,1.154555459379535
GATS4s,0.9018433027764953
GATS4v,1.1517658340589645
GATS5Z,1.0103162757640365
GATS5c,0.8299271096135725
GATS5d,1.0182103610675035
GATS5i,0.9499739863763185
GATS5m,1.0098154712220613
GATS5p,0.956547101114883
GATS5s,0.9853737167227241
GATS5v,0.982726672682244
GATS6Z,1.076785983502401
GATS6c,0.8392363493654337
GATS6d,0.7713714856571997
GATS6i,1.0795127417328259
GATS6m,1.078346183061851
GATS6p,1.0861213384822477
GATS6s,1.2516599917262716
GATS6v,1.0979102256268585
GATS7Z,0.7308232357376876
GATS7c,0.6678611237008927
GATS7d,0.9519852969330319
GATS7i,0.9179842467711559
GATS7m,0.734599107926187
GATS7p,0.9075787540160932
GATS7s,0.9666436377810985
GATS7v,0.8451295463043181
GATS8Z,0.9439130876231085
GATS8c,0.934445702013593
GATS8d,1.1394258802422064
GATS8i,0.9626661512684483
GATS8m,0.9407551083855932
GATS8p,0.9457410469519141
GATS8s,1.1944798271481645
GATS8v,0.9096492527923579
MATS1Z,-0.004131130063965869
MATS1c,-0.4274537146416041
MATS1d,0.33271193092621654
MATS1i,0.007416846204979714
MATS1m,-0.0021781318233376353
MATS1p,0.014499896015353606
MATS1s,-0.12064638337473525
MATS1v,0.02515793092422567
MATS2Z,0.03132442424469132
MATS2c,-0.12612651822724266
MATS2d,-0.14178302900107398
MATS2i,0.04462595141900891
MATS2m,0.03462506117304648
MATS2p,0.05750521967902508
MATS2s,-0.02690688090006724
MATS2v,0.0786492153392062
MATS3Z,-0.16367953194689072
MATS3c,0.1578135348361432
MATS3d,-0.18517507337383107
MATS3i,-0.1006782539253577
MATS3m,-0.16576467226114888
MATS3p,-0.11925427940419993
MATS3s,-0.0953625195580012
MATS3v,-0.16859028322808875
MATS4Z,-0.13671878701729442
MATS4c,-0.08448072151948505
MATS4d,-0.1503846153846154
MATS4i,-0.15852095646196243
MATS4m,-0.1390793963746325
MATS4p,-0.1659354773788446
MATS4s,0.018255842071709626
MATS4v,-0.17486559377871266
MATS5Z,-0.022308694622127458
MATS5c,0.015078829627710897
MATS5d,-0.026059654631083215
MATS5i,0.0171124332411225
MATS5m,-0.01983007233492019
MATS5p,0.022480997064389652
MATS5s,-0.04905306777462682
MATS5v,0.02352907903357461
MATS6Z,-0.10678008765695327
MATS6c,-0.0856365487061095
MATS6d,0.07950085628657051
MATS6i,-0.10499303168853473
MATS6m,-0.10659812909461268
MATS6p,-0.10443708527156619
MATS6s,-0.14864108006131344
MATS6v,-0.10380241304160238
MATS7Z,0.2775148647008858
MATS7c,0.060893063758366436
MATS7d,0.009572309223877145
MATS7i,0.04210974242371161
MATS7m,0.2754425499165508
MATS7p,0.0672198972833744
MATS7s,0.09410731299821082
MATS7v,0.1683501426033149
MATS8Z,0.07065099671709474
MATS8c,0.04560661811029172
MATS8d,-0.0713837183224938
MATS8i,0.009326790205842131
MATS8m,0.06982989040445524
MATS8p,0.014604907590050143
MATS8s,0.1573652028904946
MATS8v,0.03857697178727162
MAXsOH,9.542436994174171
MAXssO,4.9981932704016
MINsOH,9.54243699417417
MINssO,4.9981932704016
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.70945262032019
SpAD_D,354.76369759452035
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.266431563366087
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,482
TMWC10,128.57757573190918
TSRW10,61.400499883171385
VE1_Dt,5.112032071584426
VE2_Dt,0.18933452116979355
VE3_Dt,2.624848763849958
VR1_Dt,155.8598901254899
VR2_Dt,5.772588523166292
VR3_Dt,6.042209236469014
Xc-3dv,0.6060673314678804
Xc-4dv,0.0
Xc-5dv,0.03042903097250923
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.13608276348795434
Xch-7d,0.3285328532178296
Xp-0dv,15.008029825938177
Xp-1dv,8.084748487013046
Xp-2dv,5.638641501457051
Xp-3dv,3.679371064943774
Xp-4dv,2.263683901851911
Xp-5dv,1.4592801403990563
Xp-6dv,0.7048825088449298
Xp-7dv,0.3848019789639756
Xpc-4d,3.6494531701743953
Xpc-5d,4.932469120476347
Xpc-6d,6.516681817864229
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,48
nFRing,0
nHBAcc,6
nHBDon,2
nHRing,0
nSpiro,0
naRing,2
piPC10,6.246591144275243
AATS0dv,8.893617021276595
AATS0pe,6.4756191489361665
AATS0se,7.932561957446805
AATS1dv,7.833333333333333
AATS1pe,6.590458333333334
AATS1se,7.877939666666662
AATS2dv,6.315789473684211
AATS2pe,6.48650657894737
AATS2se,7.86623942105263
AATS3dv,5.673913043478261
AATS3pe,6.5699043478260855
AATS3se,7.982317826086953
AATS4dv,4.19
AATS4pe,6.324650999999999
AATS4se,7.7977244799999985
AATS5dv,3.4
AATS5pe,6.15241
AATS5se,7.679983680000001
AATS6dv,4.056818181818182
AATS6pe,6.212698863636365
AATS6se,7.7205140454545464
AATS7dv,4.829268292682927
AATS7pe,6.169929268292683
AATS7se,7.695499999999999
AATS8dv,5.057142857142857
AATS8pe,6.48605285714286
AATS8se,7.985736057142859
AATSC0Z,7.643277501131736
AATSC0c,0.03397643750990287
AATSC0d,0.576731552738796
AATSC0i,1.3565330824615012
AATSC0m,36.13366031869623
AATSC0p,0.23532065893094595
AATSC0s,2.288063980685076
AATSC0v,49.30181885767928
AATSC1Z,-0.03157537347215924
AATSC1c,-0.014523354423896314
AATSC1d,0.1918854685377999
AATSC1i,0.010061197244584019
AATSC1m,-0.07870387543382458
AATSC1p,0.0034121250847632084
AATSC1s,-0.2760466441996545
AATSC1v,1.2403317532601819
AATSC2Z,0.23942126706535463
AATSC2c,-0.0042853297648895354
AATSC2d,-0.08177074646779914
AATSC2i,0.060536579436205364
AATSC2m,1.2511301989409391
AATSC2p,0.013532166186836982
AATSC2s,-0.06156466502002709
AATSC2v,3.8775493679521547
AATSC3Z,-1.2510480839254432
AATSC3c,0.005361941704577099
AATSC3d,-0.10679630759541006
AATSC3i,-0.13657338213420722
AATSC3m,-5.989684360324361
AATSC3p,-0.028062995609731464
AATSC3s,-0.21819554610803865
AATSC3v,-8.311807604876076
AATSC4Z,-1.0449796287913082
AATSC4c,-0.0028703539554982903
AATSC4d,-0.08673155273879585
AATSC4i,-0.2150389217040913
AATSC4m,-5.025447665930283
AATSC4p,-0.03904804587681079
AATSC4s,0.04177053468135401
AATSC4v,-8.62119182891862
AATSC5Z,-0.17051154368492535
AATSC5c,0.0005123249125683913
AATSC5d,-0.015029425079221377
AATSC5i,0.023213581812996563
AATSC5m,-0.7165330978451816
