DLiP-ID,T001SB
AATSC4v,-2.2194004935012632
AATSC5Z,-1.01813923994304
AATSC5c,0.0008196671276025277
AATSC5d,-0.020355887326450696
AATSC5i,0.16028256292835927
AATSC5m,-4.759780477174373
AATSC5p,0.0217180920560746
AATSC5s,0.05630639681927296
AATSC5v,-2.0186222106542595
AATSC6Z,-1.2947312210751156
AATSC6c,0.00030134929818019935
AATSC6d,-0.05143882757802303
AATSC6i,-0.29116193962111153
AATSC6m,-5.838435902144892
AATSC6p,-0.05276764171447788
AATSC6s,0.04484310699588479
AATSC6v,-6.424447205518041
AATSC7Z,-0.5743358931326177
AATSC7c,-0.00038920372085800514
AATSC7d,0.008481807342611912
AATSC7i,0.11778689052406306
AATSC7m,-2.520419361002335
AATSC7p,0.015777690923995166
AATSC7s,-0.18724075707100402
AATSC7v,1.8005209342120283
AATSC8Z,-0.6160538076294294
AATSC8c,-0.00018543065807499778
AATSC8d,-0.019673241695382725
AATSC8i,-0.03284336362952727
AATSC8m,-2.7533778974966054
AATSC8p,-0.003995160653785416
AATSC8s,-0.15099651071423814
AATSC8v,-0.91384554030084
ATS0are,318.64339999999993
ATS1are,339.37480000000005
ATS2are,609.765
ATS3are,799.9779000000001
ATS4are,866.7568
ATS5are,800.2249999999999
ATS6are,704.3960000000001
ATS7are,746.712
ATS8are,605.063
ATSC0dv,186.72536687631032
ATSC0pe,5.488128301886788
ATSC0se,3.535372301886791
ATSC1dv,12.523990348483046
ATSC1pe,0.12715742257031262
ATSC1se,0.4166488754004931
ATSC2dv,44.712155373600716
ATSC2pe,2.388775436098259
ATSC2se,1.9271111153435294
ATSC3dv,11.809659428028949
ATSC3pe,1.0068793876824496
ATSC3se,0.30602236881451983
ATSC4dv,-62.50836596653615
ATSC4pe,-1.829650765396934
ATSC4se,-1.5704415578497937
ATSC5dv,-57.89857996123571
ATSC5pe,-1.2045155215379058
ATSC5se,-0.021191955500205084
ATSC6dv,2.9048297140144843
ATSC6pe,-0.1758018155927385
ATSC6se,-0.38682407974367844
ATSC7dv,-45.56722439776907
ATSC7pe,-2.143672944108223
ATSC7se,-1.502719981844077
ATSC8dv,-22.093113405324154
ATSC8pe,-1.0304814168743326
ATSC8se,-0.7763176055535769
AXp-0dv,0.6078832117518032
AXp-1dv,0.3732664416555516
AXp-2dv,0.22143922177166112
AXp-3dv,0.1341292743801114
AXp-4dv,0.0815891100140922
AXp-5dv,0.050216857505115814
AXp-6dv,0.0328025081118657
AXp-7dv,0.019702001466102827
BertzCT,864.0595499280801
ECIndex,698
ETA_eta,23.6205110703051
GATS1dv,0.7234954294369571
GATS1pe,0.6212411083608879
GATS1se,0.48870867895600006
GATS2dv,0.8567051028541124
GATS2pe,0.638413822886104
GATS2se,0.5474634939280151
GATS3dv,0.9432890114479024
GATS3pe,0.8625535368742165
GATS3se,0.8902461588728827
GATS4dv,1.3275713798398352
GATS4pe,1.5299264452740335
GATS4se,1.7056620341904325
GATS5dv,1.381903608759599
GATS5pe,1.6117377274979134
GATS5se,1.6771572703136675
GATS6dv,0.8725827457672788
GATS6pe,0.9051978003062987
GATS6se,0.9104941031572317
GATS7dv,1.1876083976501632
GATS7pe,1.34705884035002
GATS7se,1.3908100919290187
GATS8dv,1.0558052950489227
GATS8pe,1.1171343601645256
GATS8se,1.1491193930603172
LogEE_A,4.214925875708135
LogEE_D,161.83095175947415
MATS1dv,0.06463274229699878
MATS1pe,0.022327013793191058
MATS1se,0.11356597634422724
MATS2dv,0.12819260099989424
MATS2pe,0.23301921976591333
MATS2se,0.29181813413757113
MATS3dv,0.025015265881040732
MATS3pe,0.07256450979240747
MATS3se,0.03423647858773135
MATS4dv,-0.12583213972781018
MATS4pe,-0.125314320295281
MATS4se,-0.1669718969349444
MATS5dv,-0.12838979066555886
MATS5pe,-0.09087701320053386
MATS5se,-0.0024820000059458105
MATS6dv,0.006870873939012904
MATS6pe,-0.014147956756058096
MATS6se,-0.04832512315481227
MATS7dv,-0.10264896590512969
MATS7pe,-0.16430076869780694
MATS7se,-0.1787920610121173
MATS8dv,-0.06088246745913777
MATS8pe,-0.09661722361341743
MATS8se,-0.11299075878401285
MAXaaCH,2.0641614337041827
MAXaasC,1.2325839952729385
MAXdssC,-0.19791818888048995
MAXsCH3,1.9146314124036055
MAXssNH,2.9124585590409002
MAXsssN,1.3513846371882088
MDEC-12,1.9844662833393314
MDEC-13,1.0142189719973764
MDEC-22,20.070758288555925
MDEC-23,16.40947957719753
MDEC-33,2.1428428380360973
MDEN-23,0.33333333333333337
MDEO-11,0.814325284978472
MINaaCH,1.6089397069280726
MINaasC,0.24710888969633715
MINdssC,-0.19791818888048995
MINsCH3,1.9146314124036055
MINssNH,2.9124585590409002
MINsssN,1.3513846371882088
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6607142857142856
SM1_Dzi,0.883001233280407
SM1_Dzm,1.6581557966933946
SM1_Dzp,-3.8591084983466093
SM1_Dzv,-1.6780538154894666
SddssSe,0
SpAD_Dt,499.4908001051213
SpAbs_A,34.621466670437954
SpAbs_D,323.6619035189483
SpMAD_A,1.2822765433495538
SpMAD_D,11.987477908109197
SpMax_A,2.4746307349678167
SpMax_D,161.83095175947415
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,74.86
TpiPC10,7.505904730919803
VAdjMat,5.857980995127572
VE1_DzZ,5.10846921064588
VE1_Dzi,5.117337068165289
VE1_Dzm,5.108479419620356
VE1_Dzp,5.135868897982162
VE1_Dzv,5.133739330149237
VE2_DzZ,0.1892025633572548
VE2_Dzi,0.18953100252464036
VE2_Dzm,0.1892029414674206
VE2_Dzp,0.19021736659193192
VE2_Dzv,0.190138493709231
VE3_DzZ,2.6241515649583413
VE3_Dzi,2.6258859728867976
VE3_Dzm,2.6241535633973756
VE3_Dzp,2.6295008129783315
VE3_Dzv,2.6290860809230976
VR1_DzZ,160.37264489531333
VR1_Dzi,160.07432167487494
VR1_Dzm,160.3718578317293
VR1_Dzp,158.5786626858196
VR1_Dzv,158.66924534781623
VR2_DzZ,5.939727588715308
VR2_Dzi,5.9286785805509234
VR2_Dzm,5.939698438212196
VR2_Dzp,5.873283803178504
VR2_Dzv,5.876638716585786
VR3_DzZ,6.070751910851904
VR3_Dzi,6.068889990860489
VR3_Dzm,6.070747003122684
VR3_Dzp,6.059502537761969
VR3_Dzv,6.060073590633648
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.09128709291752768
Xch-6dv,0.21729973806651032
Xch-7dv,0.3290250940654894
Xpc-4dv,2.841948491066328
Xpc-5dv,4.043577422106069
Xpc-6dv,5.346409686456894
Zagreb1,138.0
Zagreb2,160.0
fragCpx,139.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,3
nBondsM,15
nBondsO,29
nBondsS,40
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.0121396226415085
AATS1are,6.17045090909091
AATS2are,6.159242424242424
AATS3are,5.969984328358209
AATS4are,6.147211347517731
AATS5are,6.251757812499999
AATS6are,5.869966666666667
AATS7are,5.926285714285714
AATS8are,5.874398058252427
AATSC0dv,3.523120129741704
AATSC0pe,0.10354959060163751
AATSC0se,0.06670513777144889
AATSC1dv,0.22770891542696448
AATSC1pe,0.0023119531376420478
AATSC1se,0.0075754340981907834
AATSC2dv,0.4516379330666739
AATSC2pe,0.024129044809073324
AATSC2se,0.01946576884185383
AATSC3dv,0.08813178677633544
AATSC3pe,0.00751402528121231
AATSC3se,0.0022837490210038795
AATSC4dv,-0.4433217444435188
AATSC4pe,-0.012976246563098823
AATSC4se,-0.01113788338900563
AATSC5dv,-0.452332655947154
AATSC5pe,-0.009410277512014889
AATSC5se,-0.00016556215234535222
AATSC6dv,0.024206914283454038
AATSC6pe,-0.0014650151299394874
AATSC6se,-0.003223533997863987
AATSC7dv,-0.3616446380775323
AATSC7pe,-0.017013277334192247
AATSC7se,-0.01192634906225458
AATSC8dv,-0.21449624665363257
AATSC8pe,-0.010004673950236239
AATSC8se,-0.007537064131588125
AETA_eta,0.8748337433446333
ATSC0are,5.732298113207546
ATSC1are,-0.16795087219651084
ATSC2are,2.825639373442506
ATSC3are,1.091697223211107
ATSC4are,-2.2326685653257363
ATSC5are,-0.7723878960484124
ATSC6are,-0.15850893556425794
ATSC7are,-2.3351049483802053
ATSC8are,-1.1006548237807043
BCUTZ-1h,16.013123392829783
BCUTZ-1l,5.693496876347746
BCUTc-1h,0.44610069259672314
BCUTc-1l,-0.37537699473489183
BCUTd-1h,4.048533553047599
BCUTd-1l,0.9715087288829574
BCUTi-1h,14.543248481667016
BCUTi-1l,10.319764486009273
BCUTm-1h,32.06654418191559
BCUTm-1l,11.70456290595291
BCUTp-1h,2.9546156304450095
BCUTp-1l,0.7517332558217413
BCUTs-1h,7.014574821343492
BCUTs-1l,0.29758539652236776
BCUTv-1h,24.44183338835836
BCUTv-1l,14.701064003662525
BalabanJ,1.4433190187023939
Diameter,16
ETA_beta,32.75
GATS1are,0.6559615704674585
GATS2are,0.6117700816655893
GATS3are,0.8573425852118012
GATS4are,1.602852996166407
GATS5are,1.6475337641181151
GATS6are,0.8927245639131417
GATS7are,1.3751278634620887
GATS8are,1.1222209186132774
HybRatio,0.38095238095238093
Lipinski,True
LogEE_Dt,249.74540005256065
MATS1are,-0.02823362716954731
MATS2are,0.26389346791319335
MATS3are,0.07532593110740897
MATS4are,-0.14640376538818328
MATS5are,-0.05579208493547627
MATS6are,-0.01221292260537611
MATS7are,-0.17134954694226584
MATS8are,-0.0988009266876427
MAXddssS,-3.650731236881805
MAXssCH2,0.8860773767045793
MAXsssCH,-0.6175663475266655
MINddssS,-3.650731236881805
MINssCH2,0.3872140634771406
MINsssCH,-0.6175663475266655
NsssssAs,0
RotRatio,0.2413793103448276
SM1_Dzpe,1.1101591187270503
SM1_Dzse,1.0973664910406058
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,9.622004595302565
SMR_VSA4,0.0
SMR_VSA5,43.544347996060395
SMR_VSA6,13.08951281182515
SMR_VSA7,65.72420659954848
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,248.08767014160486
SpAD_Dzi,270.50802209333995
SpAD_Dzm,248.10591134828002
SpAD_Dzp,323.76103054028636
SpAD_Dzv,317.30412424641565
SpAbs_Dt,499.49080010512114
SpDiam_A,4.895746447650319
SpDiam_D,246.7216005275804
SpMAD_Dt,18.49965926315264
SpMax_Dt,249.74540005256065
SsssssAs,0
VE1_Dzpe,5.117999723816863
VE1_Dzse,5.11808597004681
VE2_Dzpe,0.18955554532655047
VE2_Dzse,0.18955873963136333
VE3_Dzpe,2.626015456784781
VE3_Dzse,2.6260323081931274
VMcGowan,297.9900000000007
VR1_Dzpe,159.8452288492858
VR1_Dzse,159.81051401095786
VR2_Dzpe,5.920193661084659
VR2_Dzse,5.918907926331773
VR3_Dzpe,6.067457800396525
VR3_Dzse,6.067240598990075
mZagreb1,8.729166666666666
mZagreb2,5.972222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,46
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.10815656817372728
AATSC1are,-0.0030536522217547426
AATSC2are,0.028541811852954607
AATSC3are,0.008146994203067963
AATSC4are,-0.01583452883209742
AATSC5are,-0.006034280437878222
AATSC6are,-0.0013209077963688162
AATSC7are,-0.018532578955398456
AATSC8are,-0.01068596916291946
AETA_beta,1.212962962962963
BCUTdv-1h,6.022485272607075
BCUTdv-1l,0.6449110387584518
BCUTpe-1h,3.5369711562231982
BCUTpe-1l,2.2375003747956397
BCUTse-1h,3.7682835584409466
BCUTse-1l,2.4362268439562635
ETA_alpha,13.133333333333333
ETA_dBeta,0.25
ETA_eta_B,0.4330131834989217
ETA_eta_F,24.67252695441217
ETA_eta_L,6.855458173263566
ETA_eta_R,48.29303802471727
ETA_psi_1,0.5898203592814374
LabuteASA,160.99913904787147
LogEE_DzZ,123.70531602157094
LogEE_Dzi,135.28671479605072
LogEE_Dzm,123.71406827452908
LogEE_Dzp,161.0472195427144
LogEE_Dzv,158.3413114166357
PEOE_VSA1,5.316788604006331
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,48.02802097092827
PEOE_VSA7,50.30320932001488
PEOE_VSA8,13.08951281182515
PEOE_VSA9,4.895483475517775
SM1_Dzare,1.2038881980944245
SpAD_Dzpe,272.4338889081523
SpAD_Dzse,271.9657909972354
SpAbs_DzZ,246.6729876019224
SpAbs_Dzi,269.69042835882107
SpAbs_Dzm,246.69340826220787
SpAbs_Dzp,325.9535475837756
SpAbs_Dzv,318.3606766487609
SpDiam_Dt,373.2677115269621
SpMAD_DzZ,9.188432227466846
SpMAD_Dzi,10.018815633086664
SpMAD_Dzm,9.189107827714075
SpMAD_Dzp,11.991149279269864
SpMAD_Dzv,11.752004601719099
SpMax_DzZ,123.70531602157094
SpMax_Dzi,135.28671479605072
SpMax_Dzm,123.71406827452908
SpMax_Dzp,161.0472195427144
SpMax_Dzv,158.3413114166357
VE1_Dzare,5.1173072412045215
VE2_Dzare,0.1895298978223897
VE3_Dzare,2.6258801442600537
VR1_Dzare,159.90740099574572
VR2_Dzare,5.922496333175768
VR3_Dzare,6.067846676930698
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4864197530864197
AETA_dBeta,0.009259259259259259
AETA_eta_B,0.016037525314774877
AETA_eta_F,0.9137972946078582
AETA_eta_L,0.25390585826902096
AETA_eta_R,1.7886310379524915
BCUTare-1h,3.580937900075027
BCUTare-1l,2.184152849480166
ETA_beta_s,16.25
ETA_dPsi_A,0.12417964071856258
ETA_dPsi_B,0.0
ETA_eta_BR,0.6910131834989217
ETA_eta_FL,6.125742205610608
ETA_eta_RL,12.981200378874174
LogEE_Dzpe,136.25806145847343
LogEE_Dzse,136.02353870198957
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,37.76154634594979
SlogP_VSA3,21.238649960405414
SlogP_VSA4,6.923737199690624
SlogP_VSA5,30.38936785217202
SlogP_VSA6,59.49278709167226
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,271.3611402447084
SpAbs_Dzpe,271.4059637982199
SpAbs_Dzse,270.9497109129386
SpDiam_DzZ,195.23695514803308
SpDiam_Dzi,209.5983319058647
SpDiam_Dzm,195.2545467820109
SpDiam_Dzp,256.35585967903444
SpDiam_Dzv,249.9814409988794
SpMAD_Dzpe,10.090144033635271
SpMAD_Dzse,10.072807073971681
SpMax_Dzpe,136.25806145847343
SpMax_Dzse,136.02353870198957
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6018518518518519
AETA_eta_BR,0.025593080870330433
AETA_eta_FL,0.22687934094854104
AETA_eta_RL,0.480785199217562
DetourIndex,3235
EState_VSA1,16.065131982555545
EState_VSA2,10.80266320486928
EState_VSA3,25.93115605767717
EState_VSA4,18.405094737549014
EState_VSA5,9.86866748299323
EState_VSA6,24.26546827384644
EState_VSA7,25.122838405075452
EState_VSA8,17.449522740929552
EState_VSA9,0.0
ETA_beta_ns,16.5
ETA_shape_p,0.11421319796954313
ETA_shape_x,0.0634517766497462
ETA_shape_y,0.22081218274111675
GhoseFilter,True
LogEE_Dzare,135.72515857413546
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,270.2464289501765
SpDiam_Dzpe,212.02957012324316
SpDiam_Dzse,212.01040260762704
SpMAD_Dzare,10.050412601655866
SpMax_Dzare,135.72515857413546
TopoPSA(NO),66.48
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,27.19440920354174
VSA_EState9,39.87298870000674
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6111111111111112
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.013580246913580264
FilterItLogS,-5.227219091909169
SpDiam_Dzare,210.933063142908
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5672955974842768
ETA_epsilon_2,0.824691358024691
ETA_epsilon_3,0.44025974025974035
ETA_epsilon_4,0.5179487179487179
ETA_epsilon_5,0.8059523809523805
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.12703585722453647
ETA_dEpsilon_B,0.04934687953555894
ETA_dEpsilon_C,-0.07768897768897753
ETA_dEpsilon_D,0.018738977072310425
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8518518518518519
MDEDescriptor,"0.0,1.9844662833393314,1.0142189719973764,0.0,20.070758288555925,16.40947957719753,0.0,2.1428428380360973,0.0,0.0,0.814325284978472,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0"
APolDescriptor,61.80261799999997
BCUTDescriptor,"11.850000000000017,31.972072353049427,-0.27888750873687107,0.2441404199613113,5.578636993366124,12.530043923863083"
BPolDescriptor,38.497381999999995
TPSADescriptor,74.86
ALOGPDescriptor,"1.414700000000001,2.0013760900000026,99.78379999999999"
XLogPDescriptor,3.5540000000000007
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,386.1664139
ChiPathDescriptor,"19.277810114122513,12.981200378874176,11.74519100592708,9.570608455068024,7.489639561232153,5.567819210985094,3.475184091661175,1.996756029886455,15.8000919072692,9.74400491390698,7.438767552688633,5.397893717306418,3.815422208509307,2.4522171157394688,1.4172257291806563,0.7854146862579737"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.31236235279215524,0.49921519976688433,0.0,0.0,0.09128709291752768,0.1613631327876867,0.21039547488253915"
AtomCountDescriptor,53
BondCountDescriptor,29
SmallRingDescriptor,"3,2,3,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.037456603728338,0.16666666666666666,0.7092756949471919,0.15137471507731048,0.8568101905646853,0.02280752297933222,0.1766192518890518,0.01691363992580506"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,2,3,5,0,0"
ZagrebIndexDescriptor,138.0
LargestChainDescriptor,17
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"54.524416634199,2.0194228383036665,17.495727843360118,7.561508305666942,6.42824355431385"
FractionalPSADescriptor,0.19385424859704506
WienerNumbersDescriptor,"2103.0,40.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.596656645993213,6.861698893695863,9.55087647873704,1.7870973043366505,2.439236731596824,2.767079369988889"
FractionalCSP3Descriptor,0.38095238095238093
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,6,0,0,9,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.702734839476815,10.15625,5.757785467128028"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2323.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.38095238095238093
AutocorrelationDescriptorMass,"36.17112074762581,38.892859088733985,51.10736217543308,53.248015425155415,49.653927229033364"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.38823105794932994,-0.2330001108794406,0.09544816530845636,0.054381297823744276,-0.2457979420531497"
EccentricConnectivityIndexDescriptor,698
AutocorrelationDescriptorPolarizability,"2065.385126276569,2392.8387716064376,3313.0441840798453,3204.1739562164166,2925.6939926711434"
