DLiP-ID,C100IY
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,283.1208434040005
MZ,0.6578947368421054
Mi,1.117075222825231
Mm,0.6207621084181604
Mp,0.6812398518751973
Mv,0.6449446634599932
SZ,25.000000000000007
Si,42.448858467358775
Sm,23.588960119890096
Sp,25.887114371257496
Sv,24.507897211479744
nB,0
nC,17
nF,0
nH,17
nI,0
nN,1
nO,3
nP,0
nS,0
nX,0
ABC,16.32047510869343
AMW,7.450548510631592
IC0,1.465595300162664
IC1,3.2341840961362145
IC2,4.217368054003318
IC3,4.734512381750773
IC4,4.892407118592876
IC5,4.892407118592876
MID,42.980251162282926
Mpe,0.9712074303405569
Mse,1.0053091578180708
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,81.92400000000004
SdO,12.078943767321743
SdS,0
Spe,36.90588235294116
SsF,0
SsI,0
Sse,38.20174799708669
StN,0
fMF,0.42105263157894735
nBr,0
nCl,0
AMID,2.0466786267753774
BIC0,0.2638530662300981
BIC1,0.582254453479379
BIC2,0.7592583657617714
BIC3,0.8523605451591292
BIC4,0.8807865441049225
BIC5,0.8807865441049225
CIC0,3.782332213280921
CIC1,2.0137434173073707
CIC2,1.0305594594402674
CIC3,0.5134151316928124
CIC4,0.35552039485070885
CIC5,0.35552039485070885
GGI1,4.0
GGI2,2.4444444444444455
GGI3,1.5763888888888888
GGI4,1.1105555555555557
GGI5,0.8163888888888889
GGI6,0.37238095238095226
GGI7,0.2682468820861678
GGI8,0.1418572058453011
GGI9,0.061250000000000006
JGI1,0.17391304347826086
JGI2,0.07638888888888892
JGI3,0.049262152777777776
JGI4,0.03966269841269843
JGI5,0.02915674603174603
JGI6,0.014895238095238092
JGI7,0.01341234410430839
JGI8,0.010132657560378648
JGI9,0.010208333333333333
MIC0,13.31990986948075
MIC1,30.250206507712903
MIC2,36.35228971229028
MIC3,38.6108869841334
MIC4,38.770044878870245
MIC5,38.770044878870245
MPC2,32
MPC3,43
MPC4,58
MPC5,73
MPC6,74
MPC7,82
MPC8,89
MPC9,79
Mare,0.9838947368421058
NaaN,0
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.2726987795351518
RPCG,0.23194424765896798
SIC0,0.27927125449203655
SIC1,0.6162783475669632
SIC2,0.803625439413885
SIC3,0.9021680214946567
SIC4,0.9322550866146733
SIC5,0.9322550866146733
SaaN,0
SaaO,5.292671249055178
SaaS,0
Sare,37.38800000000002
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.615441232048376
SssS,0
StCH,0
StsC,0
TIC0,55.69262140618123
TIC1,122.89899565317614
TIC2,160.25998605212607
TIC3,179.91147050652935
TIC4,185.9114705065293
TIC5,185.9114705065293
Vabc,251.73105972808943
WPol,32
apol,43.23148099999998
bpol,23.104518999999996
nRot,4
ABCGG,13.725268485514357
ATS0Z,870.0
ATS0d,127.0
ATS0i,6066.698058159733
ATS0m,3433.8631969999997
ATS0p,58.10933138243301
ATS0s,151.66666666666666
ATS0v,8620.697489179176
ATS1Z,1008.0
ATS1d,158.0
ATS1i,5762.690273234299
ATS1m,3835.3164869999987
ATS1p,72.97145327000001
ATS1s,126.47222222222223
ATS1v,10779.954658314036
ATS2Z,1480.0
ATS2d,251.0
ATS2i,10421.60976097599
ATS2m,5558.435423999998
ATS2p,106.00065125079198
ATS2s,218.6666666666667
ATS2v,15386.14859275104
ATS3Z,1539.0
ATS3d,266.0
ATS3i,12469.599135020238
ATS3m,5647.895067999999
ATS3p,116.99156350848997
ATS3s,237.33333333333334
ATS3v,16649.608289012252
ATS4Z,1439.0
ATS4d,263.0
ATS4i,13568.631799437335
ATS4m,5126.957107999999
ATS4p,114.35695726333901
ATS4s,253.1944444444445
ATS4v,15881.43521742776
ATS5Z,1399.0
ATS5d,239.0
ATS5i,12908.161277379288
ATS5m,5052.173072
ATS5p,110.557883441037
ATS5s,244.5555555555556
ATS5v,15409.871953423943
ATS6Z,1346.0
ATS6d,222.0
ATS6i,13500.085087513937
ATS6m,4779.499065000001
ATS6p,106.49810154873501
ATS6s,273.69444444444434
ATS6v,14575.40664008876
ATS7Z,1044.0
ATS7d,187.0
ATS7i,12697.625702205427
ATS7m,3657.994316
ATS7p,90.51036103952697
ATS7s,216.25000000000006
ATS7v,12131.226121454993
ATS8Z,794.0
ATS8d,137.0
ATS8i,8880.789154965541
ATS8m,2693.4951340000007
ATS8p,73.06374263109397
ATS8s,166.66666666666669
ATS8v,9648.783397875994
C1SP1,0
C1SP2,0
C1SP3,4
C2SP1,0
C2SP2,10
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.23529411764705882
GGI10,0.012345679012345678
JGI10,0.006172839506172839
JGT10,0.42320494218880333
Kier1,15.879017013232515
Kier2,7.05078125
Kier3,3.504597079502434
MAXdO,12.078943767321743
MID_C,34.915708592574035
MID_N,2.256934845986546
MID_O,5.80760772372234
MID_X,0.0
MID_h,8.064542569708887
MINdO,12.078943767321743
MPC10,77
MWC01,23.0
MWC02,4.709530201312334
MWC03,5.564520407322694
MWC04,6.450470422144176
MWC05,7.3310603052186325
MWC06,8.224431573221159
MWC07,9.114600099695346
MWC08,10.01104066270085
MWC09,10.905790829399939
MWC10,11.80410890048989
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,3
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.349920000000002
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.1647859739235145
SRW05,2.3978952727983707
SRW06,6.680854678790215
SRW07,4.844187086458591
SRW08,8.291797105048733
SRW09,7.018401799069201
SRW10,9.95213484935765
SaaCH,13.471282727597211
SaaNH,0
SaaSe,0
SaaaC,1.4220301345846986
SaasC,2.8562060395145714
SaasN,1.639074074074074
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,3.9394404027042915
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.859851679400989
VE1_D,4.514998532266764
VE2_A,0.18380246092385663
VE2_D,0.21499993010794116
VE3_A,2.0925661024422064
VE3_D,2.24934220651893
VR1_A,193.62670753784354
VR1_D,113.9929484412453
VR2_A,9.220319406563979
VR2_D,5.428235640059301
VR3_A,6.007869462215613
VR3_D,5.4780739354321755
WPath,911
Xc-3d,1.2965429219662372
Xc-4d,0.0
Xc-5d,0.3031553154978037
Xc-6d,0.0
Xp-0d,14.819626477379408
Xp-1d,10.185871848001629
Xp-2d,9.04799302226176
Xp-3d,7.566547096362802
Xp-4d,6.4812027867906625
Xp-5d,5.447719159104096
Xp-6d,3.5480994069518124
Xp-7d,2.524536952481757
ZMIC0,69.68655277255412
ZMIC1,41.71652644071123
ZMIC2,27.22117360753767
ZMIC3,22.47668966577147
ZMIC4,21.96385900575406
ZMIC5,21.96385900575406
nAcid,0
nAtom,38
nBase,0
nRing,3
piPC1,3.4965075614664802
piPC2,4.1705337005796475
piPC3,4.807090100850674
piPC4,5.461976271027354
piPC5,6.02873022542546
piPC6,6.291771665344885
piPC7,6.702334604934474
piPC8,7.102599016446219
piPC9,7.160709421224809
AATS0Z,22.894736842105264
AATS0d,3.3421052631578947
AATS0i,159.64994889894032
AATS0m,90.3648209736842
AATS0p,1.5291929311166583
AATS0s,3.9912280701754383
AATS0v,226.86046024155726
AATS1Z,25.2
AATS1d,3.95
AATS1i,144.06725683085747
AATS1m,95.88291217499997
AATS1p,1.8242863317500002
AATS1s,3.1618055555555555
AATS1v,269.4988664578509
AATS2Z,21.764705882352942
AATS2d,3.6911764705882355
AATS2i,153.25896707317634
AATS2m,81.74169741176468
AATS2p,1.5588331066292938
AATS2s,3.2156862745098045
AATS2v,226.26689106986825
AATS3Z,19.0
AATS3d,3.2839506172839505
AATS3i,153.9456683335832
AATS3m,69.72709960493826
AATS3p,1.4443402902282714
AATS3s,2.9300411522633745
AATS3v,205.55071961743522
AATS4Z,16.732558139534884
AATS4d,3.058139534883721
AATS4i,157.7747883655504
AATS4m,59.61578032558138
AATS4p,1.3297320612016164
AATS4s,2.9441214470284245
AATS4v,184.66785136543905
AATS5Z,17.0609756097561
AATS5d,2.9146341463414633
AATS5i,157.41660094364985
AATS5m,61.61186673170731
AATS5p,1.3482668712321586
AATS5s,2.982384823848239
AATS5v,187.92526772468221
AATS6Z,15.83529411764706
AATS6d,2.611764705882353
AATS6i,158.82453044134044
AATS6m,56.22940076470589
AATS6p,1.2529188417498236
AATS6s,3.2199346405228746
AATS6v,171.47537223633836
AATS7Z,13.384615384615385
AATS7d,2.3974358974358974
AATS7i,162.7900731051978
AATS7m,46.89736302564102
AATS7p,1.1603892440964996
AATS7s,2.7724358974358982
AATS7v,155.52854001865376
AATS8Z,13.929824561403509
AATS8d,2.4035087719298245
AATS8i,155.8033185081674
AATS8m,47.25430059649124
AATS8p,1.2818200461595435
AATS8s,2.923976608187135
AATS8v,169.27690171712268
AMID_C,1.6626527901225732
AMID_N,0.10747308790412123
AMID_O,0.27655274874868285
AMID_X,0.0
AMID_h,0.38402583665280415
ATS0dv,302.0
ATS0pe,237.56490000000002
ATS0se,292.6594439999999
ATS1dv,312.0
ATS1pe,260.0235
ATS1se,310.58907599999986
ATS2dv,456.0
ATS2pe,438.2893
ATS2se,531.596808
ATS3dv,403.0
ATS3pe,511.5615
ATS3se,626.3588399999998
ATS4dv,365.0
ATS4pe,543.2861
ATS4se,669.435448
ATS5dv,356.0
ATS5pe,510.2665
ATS5se,629.2260239999999
ATS6dv,347.0
ATS6pe,530.3927
ATS6se,657.494348
ATS7dv,215.0
ATS7pe,470.23499999999996
ATS7se,591.7242560000001
ATS8dv,102.0
ATS8pe,350.4290000000001
ATS8se,435.67861600000003
ATSC0Z,277.89473684210526
ATSC0c,0.8359108326078493
ATSC0d,22.552631578947363
ATSC0i,54.29125794636031
ATSC0m,1321.3845409736841
ATSC0p,8.926148502081391
ATSC0s,43.87719298245612
ATSC0v,1926.4887467463186
ATSC1Z,20.742382271468152
ATSC1c,-0.5703259858823772
ATSC1d,10.97091412742382
ATSC1i,-11.372327717935754
ATSC1m,96.01108442243822
ATSC1p,-0.9642302095604374
ATSC1s,-2.591489689135117
ATSC1v,-51.78267928954749
ATSC2Z,72.45152354570637
ATSC2c,0.24289618073934272
ATSC2d,5.195290858725761
ATSC2i,9.219053958556103
ATSC2m,337.7791319418287
ATSC2p,1.2447494808671915
ATSC2s,13.237303785780238
ATSC2v,299.66663272071526
ATSC3Z,-1.5124653739612057
ATSC3c,-0.06245379309538221
ATSC3d,-3.7569252077562343
ATSC3i,-16.295734602073523
ATSC3m,-7.335200970221123
ATSC3p,-1.5508323140117592
ATSC3s,-4.203139427516159
ATSC3v,-159.84427676629008
ATSC4Z,-94.65650969529086
ATSC4c,0.06121426414192948
ATSC4d,-6.2770083102493075
ATSC4i,-7.982206165627537
ATSC4m,-444.439173914127
ATSC4p,-1.040436186493603
ATSC4s,-10.650430901815945
ATSC4v,-421.26245949136865
ATSC5Z,-11.457063711911356
ATSC5c,-0.3365732604156016
ATSC5d,-8.113573407202217
ATSC5i,-2.2996766364209846
ATSC5m,-55.44594996952884
ATSC5p,-1.3890646785466667
ATSC5s,-0.8811942136041842
ATSC5v,-134.00685517816595
ATSC6Z,-25.606648199445996
ATSC6c,0.32522286992901617
ATSC6d,-1.9466759002770089
ATSC6i,-4.3964226764860115
ATSC6m,-131.5065195463988
ATSC6p,-1.4912688140699628
ATSC6s,11.504232071406587
ATSC6v,-360.62041035802577
ATSC7Z,40.9529085872576
ATSC7c,0.00629854953166677
ATSC7d,-4.792243767313018
ATSC7i,22.22724311726242
ATSC7m,207.91358860664778
ATSC7p,3.296616231483634
ATSC7s,-11.901431209602954
ATSC7v,681.1474581340877
ATSC8Z,-137.57894736842104
ATSC8c,-0.01671479806645817
ATSC8d,-13.039473684210527
ATSC8i,-14.77481968341326
ATSC8m,-654.1214826184209
ATSC8p,-2.9640903792527236
ATSC8s,-11.85964912280702
ATSC8v,-833.3528329073406
AXp-0d,0.7056964989228289
AXp-1d,0.44286399339137517
AXp-2d,0.28274978194568
AXp-3d,0.17596621154332098
AXp-4d,0.11174487563432177
AXp-5d,0.07462628985074105
AXp-6d,0.0479472892831326
AXp-7d,0.030787036005875085
GATS1Z,0.7456060606060605
GATS1c,1.689633710831008
GATS1d,0.6357351225204203
GATS1i,1.3024132720469015
GATS1m,0.75238329202029
GATS1p,1.1321907413111858
GATS1s,0.6119510529121687
GATS1v,0.9780234429885045
GATS2Z,0.7783046457219251
GATS2c,0.9844430566677743
GATS2d,1.0736323701008994
GATS2i,0.9750800344692621
GATS2m,0.7808145150084269
GATS2p,0.8986846872036346
GATS2s,0.5244556589129058
GATS2v,0.8500226525524266
GATS3Z,0.9418700897867565
GATS3c,1.2348533526924124
GATS3d,1.1646282610887826
GATS3i,1.1534647843675352
GATS3m,0.9414667389094104
GATS3p,1.0636976414609858
GATS3s,0.8422505483403349
GATS3v,0.9906684285506819
GATS4Z,1.1348198555320648
GATS4c,1.2160508043216032
GATS4d,1.1923014300833088
GATS4i,1.0704484035679744
GATS4m,1.1294612813177682
GATS4p,1.0047576329883217
GATS4s,1.1718791165704265
GATS4v,1.0297040055900428
GATS5Z,0.9750358000739098
GATS5c,1.1937058779310457
GATS5d,1.2304550758459747
GATS5i,1.0457905692309404
GATS5m,0.9754657480984226
GATS5p,1.0316570167425343
GATS5s,1.16819877739961
GATS5v,0.9856939171623783
GATS6Z,1.0424387254901961
GATS6c,1.0042032889766084
GATS6d,0.9457615484933765
GATS6i,0.9984841108887184
GATS6m,1.0424569199410738
GATS6p,1.0363502849046038
GATS6s,1.1049221487875442
GATS6v,1.0362860268897898
GATS7Z,0.959319153069153
GATS7c,0.8947501963982429
GATS7d,1.062187715046525
GATS7i,0.7303912757818083
GATS7m,0.952349735621027
GATS7p,0.7807709136338641
GATS7s,1.5467323754258986
GATS7v,0.8099391009844488
GATS8Z,1.2952335858585857
GATS8c,1.005827011133442
GATS8d,1.2808245818747572
GATS8i,1.1134070073376794
GATS8m,1.2941116076477592
GATS8p,1.2120632711884127
GATS8s,1.3770825003332008
GATS8v,1.2594619314965037
MATS1Z,0.07090909090909094
MATS1c,-0.6481668444203993
MATS1d,0.4621353558926487
MATS1i,-0.19899541363939324
MATS1m,0.06902648500345426
MATS1p,-0.10262194258462304
MATS1s,-0.05610922297747567
MATS1v,-0.025535340088621836
MATS2Z,0.14569407308377896
MATS2c,0.1623810766728935
MATS2d,0.12873223968700664
MATS2i,0.09489233563252149
MATS2m,0.14284935294784415
MATS2p,0.07792782048937093
MATS2s,0.16859138697462195
MATS2v,0.0869253794639375
MATS3Z,-0.0025533108866441978
MATS3c,-0.03505076043773282
MATS3d,-0.07815088522984288
MATS3i,-0.14081295623912396
MATS3m,-0.0026042422071181196
MATS3p,-0.08150782635526664
MATS3s,-0.044940048671889284
MATS3v,-0.0389250511727628
MATS4Z,-0.15050651867512335
MATS4c,0.032357713490946974
MATS4d,-0.12298173726628858
MATS4i,-0.06496481132345296
MATS4m,-0.14861691961136844
MATS4p,-0.05150346951775138
MATS4s,-0.10725399762575596
MATS4v,-0.09662097772502315
MATS5Z,-0.019105691056910568
MATS5c,-0.18659044512240328
MATS5d,-0.1667188433844666
MATS5i,-0.01962938136697502
MATS5m,-0.019445107630131776
MATS5p,-0.07211541457821463
MATS5s,-0.009306846367144185
MATS5v,-0.032235193623827076
MATS6Z,-0.04119429590017827
MATS6c,0.1739345250039766
MATS6d,-0.038588784405244034
MATS6i,-0.0362021368418049
MATS6m,-0.044492082427072595
MATS6p,-0.0746889749177668
MATS6s,0.11721507475441201
MATS6v,-0.08368516902454665
MATS7Z,0.07179487179487178
MATS7c,0.003670874943968518
MATS7d,-0.10352152709212217
MATS7i,0.19945489039838402
MATS7m,0.07665538102965501
MATS7p,0.179925732213314
MATS7s,-0.13214457806620947
MATS7v,0.17225175589934197
MATS8Z,-0.33005050505050504
MATS8c,-0.013330606897637515
MATS8d,-0.38545313107740187
MATS8i,-0.18142662670800222
MATS8m,-0.3300182307952136
MATS8p,-0.2213788233944767
MATS8s,-0.18019458883113434
MATS8v,-0.2883840127329423
MAXaaO,5.292671249055178
MAXssO,5.615441232048376
MINaaO,5.292671249055178
MINssO,5.615441232048376
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.28069005266584
SpAD_D,179.3408221546846
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.0303719188292602
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,651
TMWC10,118.11555340150503
TSRW10,69.20020436715633
VE1_Dt,4.545305025001994
VE2_Dt,0.21644309642866638
VE3_Dt,2.2560321823185556
VR1_Dt,110.21221951789457
VR2_Dt,5.248200929423551
VR3_Dt,5.444345120218287
Xc-3dv,0.5674543330463866
Xc-4dv,0.0
Xc-5dv,0.07526870684923918
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.39660880187581576
Xch-7d,0.6612402812804254
Xp-0dv,12.127623913592025
Xp-1dv,6.994657389721368
Xp-2dv,4.966029049951149
Xp-3dv,3.42379787846154
Xp-4dv,2.4229893664571924
Xp-5dv,1.6948818796031437
Xp-6dv,0.9000358169620455
Xp-7dv,0.529162366873089
Xpc-4d,3.0904359802558043
Xpc-5d,5.067543353894833
Xpc-6d,7.922760020291321
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,40
nFRing,1
nHBAcc,4
nHBDon,0
nHRing,1
nSpiro,0
naRing,3
piPC10,7.406869623898234
AATS0dv,7.947368421052632
AATS0pe,6.2517078947368425
AATS0se,7.701564315789471
AATS1dv,7.8
AATS1pe,6.5005875
AATS1se,7.764726899999997
AATS2dv,6.705882352941177
AATS2pe,6.445430882352942
AATS2se,7.817600117647059
AATS3dv,4.9753086419753085
AATS3pe,6.315574074074075
AATS3se,7.732825185185182
AATS4dv,4.244186046511628
AATS4pe,6.31728023255814
AATS4se,7.784133116279069
AATS5dv,4.341463414634147
AATS5pe,6.222762195121951
AATS5se,7.673488097560975
AATS6dv,4.08235294117647
AATS6pe,6.239914117647059
AATS6se,7.735227623529411
AATS7dv,2.7564102564102564
AATS7pe,6.028653846153846
AATS7se,7.586208410256411
AATS8dv,1.7894736842105263
AATS8pe,6.147877192982458
AATS8se,7.643484491228071
AATSC0Z,7.313019390581718
AATSC0c,0.021997653489680243
AATSC0d,0.5934903047091411
AATSC0i,1.4287173143779028
AATSC0m,34.77327739404432
AATSC0p,0.23489864479161557
AATSC0s,1.1546629732225295
AATSC0v,50.697072282797855
AATSC1Z,0.5185595567867038
AATSC1c,-0.014258149647059428
AATSC1d,0.27427285318559547
AATSC1i,-0.2843081929483938
AATSC1m,2.4002771105609555
AATSC1p,-0.024105755239010936
AATSC1s,-0.06478724222837792
AATSC1v,-1.2945669822386872
AATSC2Z,1.0654635815545053
AATSC2c,0.0035720026579315104
AATSC2d,0.07640133615773177
AATSC2i,0.13557432291994267
AATSC2m,4.967340175615128
AATSC2p,0.018305139424517523
AATSC2s,0.19466623214382703
AATSC2v,4.406862245892872
AATSC3Z,-0.018672412024212416
AATSC3c,-0.0007710344826590397
AATSC3d,-0.04638179268834857
AATSC3i,-0.20118190866757435
AATSC3m,-0.09055803666939659
AATSC3p,-0.01914607795076246
AATSC3s,-0.05189061021624887
AATSC3v,-1.9733861329171614
AATSC4Z,-1.1006570894801264
AATSC4c,0.0007117937690922033
AATSC4d,-0.07298846872382915
AATSC4i,-0.0928163507631109
AATSC4m,-5.1678973710945
AATSC4p,-0.01209809519178608
