DLiP-ID,C000JX
DLiP-Mol-ID,30932
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C15H15N3OS/c1-19-14-9-7-12(8-10-14)11-16-18-15(20)17-13-5-3-2-4-6-13/h2-11H,1H3,(H2,17,18,20)/b16-11+"
Standard Inchi Key(RDKit),XUZHCCAAZQQUBN-LFIBNONCSA-N
Canonical SMILES(RDKit),COc1ccc(/C=N/NC(=S)Nc2ccccc2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),285.372
MW Monoisotopic(RDKit),285.0935831
MolLogP(RDKit),3.0157
XLogP(SDF),
XLogP(CDK),4.279
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),4
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),45.65
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),4
nRings(SDF),
nRings(RDKit),2
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),20
QED Weighted(RDKit),0.514800985866057
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Menin/Histone-lysine N-methyltransferase MLL
Common Target Pref Name,MENIN/MLL
RDKit Descriptors
Ipc,42872.04249641458
qed,0.5148009858660574
Chi0,14.208896013370174
Chi1,9.775188245478667
TPSA,45.65
Chi0n,11.037212868323945
Chi0v,11.85370944925167
Chi1n,6.069028210588557
Chi1v,6.477276501052419
Chi2n,3.963311576599303
Chi2v,4.371559867063166
Chi3n,2.5271755209636173
Chi3v,2.720524686497111
Chi4n,1.5359457073940996
Chi4v,1.7065014652613306
MolMR,86.38640000000001
MolWt,285.372
fr_SH,0
Kappa1,14.018545496589201
Kappa2,7.253260557311118
Kappa3,4.365280403276624
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,1
fr_NH0,1
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,581.827438063463
MolLogP,3.0157000000000016
NOCount,4
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,1.8424378399314258
SMR_VSA1,4.736862953800049
SMR_VSA2,0.0
SMR_VSA3,5.425791397110385
SMR_VSA4,5.101407525739723
SMR_VSA5,0.0
SMR_VSA6,12.426586145283864
SMR_VSA7,60.160755107851486
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,123.02083201877379
NHOHCount,2
PEOE_VSA1,10.05365155780638
PEOE_VSA2,5.425791397110385
PEOE_VSA3,0.0
PEOE_VSA4,5.101407525739723
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,54.17952734551335
PEOE_VSA8,5.687386274683562
PEOE_VSA9,13.32439812081285
RingCount,2
SMR_VSA10,29.232297181990333
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,285.0935831
NumHDonors,2
PEOE_VSA10,5.749511833283905
PEOE_VSA11,5.112436884724758
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,15.479442954916763
SlogP_VSA2,18.43683500553761
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,59.69871114189421
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,1
