DLiP-ID,T004UO
MIC3,39.9932593423078
MIC4,40.5519105050985
MIC5,40.64567794695896
MPC2,37
MPC3,48
MPC4,63
MPC5,65
MPC6,70
MPC7,84
MPC8,76
MPC9,77
Mare,0.9914418604651164
NaaN,1
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.26924088262258283
RPCG,0.15582541919234447
SIC0,0.3123945264141323
SIC1,0.6480806130302037
SIC2,0.7845763720480317
SIC3,0.8649558216668446
SIC4,0.8735273953016682
SIC5,0.8906705425713153
SaaN,3.8874238001623462
SaaO,5.135463710188187
SaaS,0
Sare,42.632000000000005
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,10.022407643613
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,72.89082255444296
TIC1,151.2162505137355
TIC2,183.0647219456998
TIC3,201.81960944786326
TIC4,203.81960944786326
TIC5,207.8196094478633
Vabc,288.90400442324034
WPol,35
apol,48.363859999999974
bpol,29.026139999999995
nRot,4
ABCGG,16.1231923564776
ATS0Z,1206.0
ATS0d,144.0
ATS0i,6998.677813955081
ATS0m,4772.654918000001
ATS0p,66.91747409697999
ATS0s,229.0494684499314
ATS0v,9346.914007675321
ATS1Z,1399.0
ATS1d,181.0
ATS1i,6549.066883474647
ATS1m,5361.294653000003
ATS1p,85.85391786600003
ATS1s,126.24845679012347
ATS1v,12089.954665640393
ATS2Z,1925.0
ATS2d,292.0
ATS2i,12356.544797452521
ATS2m,7254.735522000004
ATS2p,130.28090296849
ATS2s,292.63888888888897
ATS2v,18057.566917703356
ATS3Z,2117.0
ATS3d,314.0
ATS3i,16668.620229146145
ATS3m,7730.464337999996
ATS3p,146.572285173282
ATS3s,310.5308641975309
ATS3v,19430.905935602997
ATS4Z,2176.0
ATS4d,310.0
ATS4i,17447.551556351107
ATS4m,7884.017555999999
ATS4p,144.796016750678
ATS4s,426.82716049382697
ATS4v,19249.26813194395
ATS5Z,1880.0
ATS5d,274.0
ATS5i,15461.42441018819
ATS5m,6648.496198
ATS5p,134.19199726879197
ATS5s,368.47839506172824
ATS5v,18260.28497595124
ATS6Z,1766.0
ATS6d,259.0
ATS6i,16332.37380393237
ATS6m,6367.3928959999985
ATS6p,123.76258099837595
ATS6s,311.7916666666665
ATS6v,16435.575734634414
ATS7Z,1644.0
ATS7d,223.0
ATS7i,13730.540948755412
ATS7m,5872.28506
ATS7p,107.44142075703695
ATS7s,379.6388888888888
ATS7v,14674.460679943599
ATS8Z,879.0
ATS8d,179.0
ATS8i,14301.857711779434
ATS8m,2655.2508280000006
ATS8p,86.726758507037
ATS8s,269.66666666666663
ATS8v,11139.679370893982
C1SP1,0
C1SP2,0
C1SP3,2
C2SP1,0
C2SP2,7
C2SP3,5
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.4375
GGI10,0.04000000000000001
JGI10,0.005000000000000001
JGT10,0.5457749961503859
Kier1,17.8112
Kier2,7.086924762600439
Kier3,3.8194444444444446
MAXdO,12.590476426681782
MID_C,32.833138558561956
MID_N,3.99203658668279
MID_O,7.254390079291655
MID_X,0.0
MID_h,13.485901637510729
MINdO,12.590476426681782
MPC10,70
MWC01,25.0
MWC02,4.8283137373023015
MWC03,5.68697535633982
MWC04,6.594413459749778
MWC05,7.469083884921234
MWC06,8.379079889286603
MWC07,9.260938424739274
MWC08,10.170954162487002
MWC09,11.057361086186503
MWC10,11.966844172679815
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.884940000000001
SRW02,3.9318256327243257
SRW03,0.0
SRW04,5.293304824724492
SRW05,3.044522437723423
SRW06,6.831953565565855
SRW07,5.2832037287379885
SRW08,8.455955881945048
SRW09,7.247792581767846
SRW10,10.129068131883756
SaaCH,4.527809114386495
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.3348612685815078
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,3.566252775036144
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.6872196239606954
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.285580027668105
VE1_D,4.729126146518169
VE2_A,0.18632956642035237
VE2_D,0.20561418028339865
VE3_A,2.288165028173807
VE3_D,2.386649561334782
VR1_A,157.73873130679388
VR1_D,129.30434142446956
VR2_A,6.858205708991038
VR2_D,5.621927888020416
VR3_A,5.893849187933552
VR3_D,5.6950779845179165
WPath,1156
Xc-3d,2.3573366500459643
Xc-4d,0.2041241452319315
Xc-5d,0.5805415260169906
Xc-6d,0.08333333333333333
Xp-0d,16.61251969619286
Xp-1d,10.881847280265067
Xp-2d,10.609365243223136
Xp-3d,8.46547181154683
Xp-4d,7.303953314485099
Xp-5d,4.715572275854187
Xp-6d,3.0183403038517005
Xp-7d,2.4867553816530172
ZMIC0,76.3208108129553
ZMIC1,39.3054064067718
ZMIC2,30.298110730818564
ZMIC3,28.04050982979888
ZMIC4,27.084342921509922
ZMIC5,26.632944827611862
nAcid,0
nAtom,43
nBase,0
nRing,3
piPC1,3.5115454388310208
piPC2,4.1705337005796475
piPC3,4.678652962747895
piPC4,5.245377981253817
piPC5,5.596336452507353
piPC6,5.8971538676367405
piPC7,6.364912103559444
piPC8,6.551348156318942
piPC9,6.77922919601215
AATS0Z,28.046511627906977
AATS0d,3.3488372093023258
AATS0i,162.75994916174605
AATS0m,110.99197483720933
AATS0p,1.556220327836744
AATS0s,5.326731824417009
AATS0v,217.37009320175164
AATS1Z,31.08888888888889
AATS1d,4.022222222222222
AATS1i,145.53481963276994
AATS1m,119.13988117777784
AATS1p,1.9078648414666675
AATS1s,2.8055212620027437
AATS1v,268.66565923645317
AATS2Z,23.765432098765434
AATS2d,3.6049382716049383
AATS2i,152.5499357710188
AATS2m,89.56463607407412
AATS2p,1.608406209487531
AATS2s,3.612825788751716
AATS2v,222.93292490991797
AATS3Z,20.16190476190476
AATS3d,2.9904761904761905
AATS3i,158.74876408710614
AATS3m,73.62346988571424
AATS3p,1.3959265254598288
AATS3s,2.9574368018812467
AATS3v,185.05624700574285
AATS4Z,20.14814814814815
AATS4d,2.8703703703703702
AATS4i,161.55140329954727
AATS4m,73.00016255555555
AATS4p,1.3407038588025741
AATS4s,3.9521033379058053
AATS4v,178.2339641846662
AATS5Z,19.183673469387756
AATS5d,2.795918367346939
AATS5i,157.769636838655
AATS5m,67.84179793877551
AATS5p,1.36930609457951
AATS5s,3.7599836230788597
AATS5v,186.3294385301147
AATS6Z,17.485148514851485
AATS6d,2.5643564356435644
AATS6i,161.7066713260631
AATS6m,63.04349401980196
AATS6p,1.2253720890928312
AATS6s,3.0870462046204605
AATS6v,162.72847262014272
AATS7Z,19.11627906976744
AATS7d,2.5930232558139537
AATS7i,159.65745289250478
AATS7m,68.28238441860465
AATS7p,1.2493188460120577
AATS7s,4.414405684754521
AATS7v,170.6332637202744
AATS8Z,10.341176470588236
AATS8d,2.1058823529411765
AATS8i,168.25714955034627
AATS8m,31.238245035294124
AATS8p,1.0203148059651412
AATS8s,3.1725490196078425
AATS8v,131.05505142228213
AMID_C,1.4275277634157373
AMID_N,0.17356680811664305
AMID_O,0.31540826431702845
AMID_X,0.0
AMID_h,0.5863435494569882
ATS0dv,324.44444444444446
ATS0pe,273.3139999999999
ATS0se,337.5715209999999
ATS1dv,272.3333333333333
ATS1pe,294.95420000000007
ATS1se,354.97007599999984
ATS2dv,481.66666666666663
ATS2pe,517.7307999999998
ATS2se,630.5363099999997
ATS3dv,400.66666666666663
ATS3pe,658.7242
ATS3se,816.2077420000002
ATS4dv,455.3333333333333
ATS4pe,692.5978
ATS4se,859.3176719999999
ATS5dv,388.33333333333337
ATS5pe,638.5770000000003
ATS5se,786.549404
ATS6dv,325.6666666666667
ATS6pe,626.8124000000003
ATS6se,784.1646679999998
ATS7dv,373.0
ATS7pe,560.8757999999999
ATS7se,690.4870559999998
ATS8dv,99.0
ATS8pe,536.6850000000001
ATS8se,674.382312
ATSC0Z,469.16279069767444
ATSC0c,0.7911307151204521
ATSC0d,30.046511627906973
ATSC0i,64.88233486752414
ATSC0m,2140.81778227907
ATSC0p,12.520661210942789
ATSC0s,92.38997750980957
ATSC0v,2177.2158367699926
ATSC1Z,112.75987020010814
ATSC1c,-0.3915219942753535
ATSC1d,10.486208761492705
ATSC1i,0.8079467036268713
ATSC1m,487.4663577312057
ATSC1p,-0.17135021464942762
ATSC1s,-17.986486735869526
ATSC1v,129.21147404082276
ATSC2Z,113.13520822065982
ATSC2c,0.06869169145952657
ATSC2d,2.005408328826393
ATSC2i,-7.327579444661975
ATSC2m,526.9834035208216
ATSC2p,0.3679192893293989
ATSC2s,46.51191997713516
ATSC2v,189.8594266925753
ATSC3Z,37.509464575446174
ATSC3c,-0.2178921099013943
ATSC3d,-10.067063277447273
ATSC3i,-9.796099896925945
ATSC3m,167.77199503948083
ATSC3p,-0.5033224474699285
ATSC3s,-9.020873719602259
ATSC3v,-40.263999879117904
ATSC4Z,-67.33910221741488
ATSC4c,0.42576810926691533
ATSC4d,-6.116819902650083
ATSC4i,11.590571164912365
ATSC4m,-262.5255029334777
ATSC4p,0.6756263227686657
ATSC4s,33.0709969278615
ATSC4v,303.54392224945775
ATSC5Z,-323.580313683072
ATSC5c,-0.2562280098015504
ATSC5d,1.3823688480259597
ATSC5i,-19.77495303780038
ATSC5m,-1466.1505142174153
ATSC5p,-4.6820945423911
ATSC5s,-56.81144402194194
ATSC5v,-933.8666181979783
ATSC6Z,114.71065440778801
ATSC6c,-0.4006601389657094
ATSC6d,-7.295294753921041
ATSC6i,-7.346149960964287
ATSC6m,510.2040139956735
ATSC6p,1.3524286926713054
ATSC6s,-43.40047585318427
ATSC6v,244.893461834019
ATSC7Z,-148.41860465116278
ATSC7c,0.7199653955256159
ATSC7d,-16.302325581395348
ATSC7i,-26.606783808213457
ATSC7m,-667.0172932558139
ATSC7p,-8.416548708320674
ATSC7s,52.871008389957574
ATSC7v,-1053.3247648495985
ATSC8Z,-351.0194699837748
ATSC8c,-0.4737871976851118
ATSC8d,3.791779340183883
ATSC8i,24.088058715783248
ATSC8m,-1634.218230598161
ATSC8p,2.1561169821272936
ATSC8s,-83.25675563515969
ATSC8v,-727.2685459587464
AXp-0d,0.7222834650518635
AXp-1d,0.43527389121060267
AXp-2d,0.28673960116819286
AXp-3d,0.1763639960738923
AXp-4d,0.11593576689658888
AXp-5d,0.07254726578237211
AXp-6d,0.04311914719788144
AXp-7d,0.029604230733964492
GATS1Z,0.8504510756419154
GATS1c,1.4127577136713836
GATS1d,0.931888544891641
GATS1i,1.2380902706597672
GATS1m,0.8415148386654355
GATS1p,1.2718285961133304
GATS1s,0.8096044506923971
GATS1v,0.9939463924942917
GATS2Z,0.7719819055696918
GATS2c,0.7154120554780534
GATS2d,1.1562320834766657
GATS2i,1.1733115723300114
GATS2m,0.769774823024457
GATS2p,1.0212481139584049
GATS2s,0.47315609376586115
GATS2v,0.9640634235914518
GATS3Z,1.0363140676117775
GATS3c,1.019624154013324
GATS3d,1.2513931888544894
GATS3i,1.1193632713935797
GATS3m,1.0265091392600982
GATS3p,1.0953468371177912
GATS3s,0.8801606348845441
GATS3v,1.0005128771440213
GATS4Z,1.3274828437042177
GATS4c,0.9702942689178796
GATS4d,1.2554609563123498
GATS4i,0.9759020512838241
GATS4m,1.2925801904171341
GATS4p,1.156825568590378
GATS4s,1.114812577408538
GATS4v,0.920256429512824
GATS5Z,1.4186364344488662
GATS5c,1.2107780522452916
GATS5d,1.0483746130030962
GATS5i,1.1659120651264852
GATS5m,1.4008267329474127
GATS5p,1.2587058049007225
GATS5s,1.8442799785895454
GATS5v,1.1443990696157316
GATS6Z,0.8504510756419154
GATS6c,1.17140250889296
GATS6d,1.121034239646875
GATS6i,0.9772070612122649
GATS6m,0.8561218978995123
GATS6p,0.9007622483363018
GATS6s,1.446809314536022
GATS6v,0.9233075853696591
GATS7Z,1.2798403886190146
GATS7c,1.072851669982629
GATS7d,1.3246904024767805
GATS7i,1.2176202195970551
GATS7m,1.2629706941342769
GATS7p,1.409137740477589
GATS7s,0.9756083175807316
GATS7v,1.1971889788139198
GATS8Z,1.1421847573172226
GATS8c,1.840092881835581
GATS8d,0.6578036787470407
GATS8i,0.671555304559146
GATS8m,1.1719329018001932
GATS8p,0.6156075454932051
GATS8s,1.9867722461320603
GATS8v,1.0404815236409204
MATS1Z,0.22966083958450362
MATS1c,-0.4728940611224321
MATS1d,0.33348813209494343
MATS1i,0.01189904714156467
MATS1m,0.2175809590765839
MATS1p,-0.013077156772742715
MATS1s,-0.18602761672456936
MATS1v,0.05670946342389399
MATS2Z,0.12801405549497152
MATS2c,0.046093469722190264
MATS2d,0.03543171654626764
MATS2i,-0.05995390871300456
MATS2m,0.13067745603474085
MATS2p,0.015599430013750065
MATS2s,0.26725315602182054
MATS2v,0.04629287114884771
MATS3Z,0.0327413408111336
MATS3c,-0.11279047217679283
MATS3d,-0.13721067374318155
MATS3i,-0.06183094607270251
MATS3m,0.03209363595010605
MATS3p,-0.016462591123109854
MATS3s,-0.03998553382581454
MATS3v,-0.00757346439369324
MATS4Z,-0.05714634531428429
MATS4c,0.21427405232187322
MATS4d,-0.08105435156518752
MATS4i,0.0711251291235364
MATS4m,-0.04882435287105625
MATS4p,0.021484437979632228
MATS4s,0.14251714892822787
MATS4v,0.05550917299248664
MATS5Z,-0.3026222881340501
MATS5c,-0.14210872309784411
MATS5d,0.020187022177291968
MATS5i,-0.13373077781708556
MATS5m,-0.300497756155065
MATS5p,-0.16407986663403287
MATS5s,-0.2698070830627868
MATS5v,-0.18820265540153067
MATS6Z,0.1040943789035392
MATS6c,-0.21561301527728954
MATS6d,-0.10337032155227913
MATS6i,-0.04820370292850666
MATS6m,0.1014638294361263
MATS6p,0.04598690623577143
MATS6s,-0.19999388258071674
MATS6v,0.047887568654977765
MATS7Z,-0.15817388718152076
MATS7c,0.4550230333403241
MATS7d,-0.27128482972136225
MATS7i,-0.20503873560144545
MATS7m,-0.15578562986003444
MATS7p,-0.33610639911591855
MATS7s,0.2861295662959976
MATS7v,-0.24189718517119044
MATS8Z,-0.3784924101493475
MATS8c,-0.30295952081933586
MATS8d,0.063840830449827
MATS8i,0.18781265880468526
MATS8m,-0.3861711961464804
MATS8p,0.0871153299141821
MATS8s,-0.45587329463838455
MATS8v,-0.168982935470254
MAXaaN,3.8874238001623462
MAXaaO,5.135463710188187
MAXsOH,10.022407643613
MINaaN,3.8874238001623462
MINaaO,5.135463710188187
MINsOH,10.022407643613
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,-3.764664115646258
SdssSe,0
SdsssP,0
SpAD_A,29.001011267009634
SpAD_D,207.47539107012338
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.725865645998222
SssNH2,0
SsssAs,0
SsssCH,-0.05359231964390765
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,638
TMWC10,123.41396417369234
TSRW10,73.21762678507272
VE1_Dt,4.730543482777788
VE2_Dt,0.20567580359903428
VE3_Dt,2.386949220059826
VR1_Dt,128.36103472968355
VR2_Dt,5.580914553464503
VR3_Dt,5.687756000297927
Xc-3dv,1.1994869350870538
Xc-4dv,0.05103103630798288
Xc-5dv,0.22157481386297867
Xc-6dv,0.01473139127471974
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.24056261216234406
Xch-6d,0.4181090996453738
Xch-7d,0.4782803950977553
Xp-0dv,13.981745135287792
Xp-1dv,9.151862385193658
Xp-2dv,7.666745118092648
Xp-3dv,5.798012546011862
Xp-4dv,4.5335531913882345
Xp-5dv,2.627303474889484
Xp-6dv,1.7633711042206284
Xp-7dv,1.2057228611757886
Xpc-4d,4.585860277089459
Xpc-5d,8.056521856810921
Xpc-6d,10.969752147785671
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,45
nFRing,0
nHBAcc,5
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,6.829084026267509
AATS0dv,7.545219638242894
AATS0pe,6.356139534883718
AATS0se,7.850500488372091
AATS1dv,6.051851851851851
AATS1pe,6.55453777777778
AATS1se,7.888223911111107
AATS2dv,5.946502057613168
AATS2pe,6.391738271604936
AATS2se,7.7843988888888855
AATS3dv,3.8158730158730156
AATS3pe,6.273563809523809
AATS3se,7.773407066666668
AATS4dv,4.216049382716049
AATS4pe,6.412942592592593
AATS4se,7.9566451111111105
AATS5dv,3.962585034013606
AATS5pe,6.516091836734697
AATS5se,8.026014326530612
AATS6dv,3.2244224422442245
AATS6pe,6.206063366336636
AATS6se,7.764006613861384
AATS7dv,4.337209302325581
AATS7pe,6.521811627906976
AATS7se,8.028919255813951
AATS8dv,1.1647058823529413
AATS8pe,6.313941176470589
AATS8se,7.933909552941176
AATSC0Z,10.910762574364522
AATSC0c,0.018398388723731444
AATSC0d,0.6987560843699296
AATSC0i,1.5088915085470729
AATSC0m,49.786460053001626
AATSC0p,0.2911781676963439
AATSC0s,2.1486041281351063
AATSC0v,50.632926436511454
AATSC1Z,2.505774893335736
AATSC1c,-0.008700488761674523
AATSC1d,0.23302686136650455
AATSC1i,0.01795437119170825
AATSC1m,10.832585727360126
AATSC1p,-0.003807782547765058
AATSC1s,-0.399699705241545
AATSC1v,2.8713660897960613
AATSC2Z,1.3967309656871583
AATSC2c,0.0008480455735744021
AATSC2d,0.02475812751637522
AATSC2i,-0.09046394376125895
AATSC2m,6.505967944701502
AATSC2p,0.004542213448511097
AATSC2s,0.5742212342856192
AATSC2v,2.34394353941451
AATSC3Z,0.3572329959566302
AATSC3c,-0.0020751629514418504
AATSC3d,-0.09587679311854545
AATSC3i,-0.0932961894945328
AATSC3m,1.5978285241855317
AATSC3p,-0.0047935471187612235
AATSC3s,-0.08591308304383104
AATSC3v,-0.3834666655154086
AATSC4Z,-0.6235102057168044
AATSC4c,0.003942297308026994
AATSC4d,-0.056637221320834104
AATSC4i,0.1073201033788182
