DLiP-ID,P000H4
MID,46.719890388445826
Mpe,0.987387387387387
Mse,1.0185626267199468
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,93.06420000000003
SdO,35.74081641864439
SdS,0
Spe,36.53333333333332
SsF,0
SsI,0
Sse,37.68681718863803
StN,0
fMF,0.5405405405405406
nBr,0
nCl,0
AMID,2.03129958210634
BIC0,0.32102892642435693
BIC1,0.592079733324905
BIC2,0.7327299748940578
BIC3,0.870059037231415
BIC4,0.9085679223241743
BIC5,0.9085679223241743
CIC0,3.406969092188376
CIC1,1.8850974584284983
CIC2,1.0953871625129947
CIC3,0.3243243243243237
CIC4,0.108108108108107
CIC5,0.108108108108107
GGI1,6.0
GGI2,2.000000000000001
GGI3,1.7847222222222223
GGI4,1.1433333333333335
GGI5,0.6911111111111111
GGI6,0.5608616780045351
GGI7,0.18140589569161
GGI8,0.24945672713529857
GGI9,0.061250000000000006
JGI1,0.24000000000000002
JGI2,0.05714285714285716
JGI3,0.05949074074074075
JGI4,0.03811111111111111
JGI5,0.02383141762452107
JGI6,0.022434467120181406
JGI7,0.008638375985314762
JGI8,0.013129301428173607
JGI9,0.004083333333333334
MIC0,22.00193837858767
MIC1,36.98712972669073
MIC2,44.48289184329323
MIC3,47.639150211214435
MIC4,47.857096157160385
MIC5,47.857096157160385
MPC2,35
MPC3,41
MPC4,54
MPC5,60
MPC6,58
MPC7,63
MPC8,67
MPC9,64
Mare,0.9980540540540546
NaaN,0
NaaO,0
NaaS,1
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.16798324605293397
RPCG,0.16374860393209317
SIC0,0.34600257396160705
SIC1,0.6381391047924457
SIC2,0.7897308823723876
SIC3,0.9377431178357104
SIC4,0.9792477059452369
SIC5,0.9792477059452369
SaaN,0
SaaO,0
SaaS,1.0702571984804854
Sare,36.92800000000002
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,66.69191811730123
TIC1,123.00116856641672
TIC2,152.22044951529034
TIC3,180.7497745282712
TIC4,188.7497745282712
TIC5,188.7497745282712
Vabc,279.81342510283866
WPol,30
apol,46.46110199999999
bpol,25.168897999999995
nRot,5
ABCGG,14.629420855448931
ATS0Z,1392.0
ATS0d,134.0
ATS0i,5811.050423207186
ATS0m,5538.434133000002
ATS0p,72.01659266788597
ATS0s,230.16400891632372
ATS0v,9540.798000892028
ATS1Z,1456.0
ATS1d,164.0
ATS1i,5561.6966333333985
ATS1m,5664.501483000001
ATS1p,85.88391632000003
ATS1s,112.98765432098766
ATS1v,11777.269058195676
ATS2Z,1959.0
ATS2d,246.0
ATS2i,9378.306477329568
ATS2m,7432.861077999998
ATS2p,123.09185914484897
ATS2s,266.57716049382714
ATS2v,16740.28038526158
ATS3Z,1793.0
ATS3d,255.0
ATS3i,12684.682270955174
ATS3m,6560.666305
ATS3p,129.239716761094
ATS3s,276.3765432098765
ATS3v,16982.290039415988
ATS4Z,1855.0
ATS4d,241.0
ATS4i,12637.748951952055
ATS4m,6878.615892
ATS4p,124.88364653358398
ATS4s,268.3179012345679
ATS4v,15961.641718942987
ATS5Z,1811.0
ATS5d,225.0
ATS5i,12534.764048483437
ATS5m,6628.044812000001
ATS5p,116.86681695618802
ATS5s,313.50925925925924
ATS5v,15347.432440010405
ATS6Z,1541.0
ATS6d,192.0
ATS6i,11057.277628731428
ATS6m,5644.537381
ATS6p,98.320147701339
ATS6s,268.61574074074065
ATS6v,13254.341079816033
ATS7Z,1371.0
ATS7d,169.0
ATS7i,9038.737672356961
ATS7m,5023.292855000001
ATS7p,91.07777615879199
ATS7s,224.7223936899863
ATS7v,11569.785072611463
ATS8Z,1239.0
ATS8d,145.0
ATS8i,8395.045918701744
ATS8m,4581.846258999999
ATS8p,79.86160904994298
ATS8s,174.64814814814815
ATS8v,10767.812111987638
C1SP1,0
C1SP2,1
C1SP3,1
C2SP1,0
C2SP2,11
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.0625
GGI10,0.04418324660748904
JGI10,0.004016658782499003
JGT10,0.4708782632687322
Kier1,17.8112
Kier2,7.92
Kier3,5.234979179060083
MAXdO,12.254418225623585
MID_C,33.22126039974618
MID_N,4.0357963301864075
MID_O,5.238845842619657
MID_X,0.0
MID_h,13.498629988699655
MINdO,11.231979967397223
MPC10,64
MWC01,25.0
MWC02,4.795790545596741
MWC03,5.60947179518496
MWC04,6.48768401848461
MWC05,7.316548177182976
MWC06,8.197263371414335
MWC07,9.032767522204432
MWC08,9.913487387114461
MWC09,10.752975869264068
MWC10,11.633238630480237
NaaCH,10
NaaNH,1
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.045300000000001
SRW02,3.9318256327243257
SRW03,0.0
SRW04,5.25227342804663
SRW05,2.3978952727983707
SRW06,6.744059186311348
SRW07,4.59511985013459
SRW08,8.309676895987726
SRW09,6.555356891810665
SRW10,9.91398228962877
SaaCH,17.62358075611201
SaaNH,2.70794878715694
SaaSe,0
SaaaC,0
SaasC,2.607562727876582
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.567309382086168
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.303780496862898
VE1_D,4.7280036337323175
VE2_A,0.18712089116795208
VE2_D,0.205565375379666
VE3_A,2.292402944694541
VE3_D,2.3864121715945106
VR1_A,169.41918995575008
VR1_D,127.74579236889929
VR2_A,7.366051737206526
VR2_D,5.554164885604317
VR3_A,5.965285180648305
VR3_D,5.682951415029529
WPath,1293
Xc-3d,2.2373635395785567
Xc-4d,0.25
Xc-5d,0.08333333333333333
Xc-6d,0.0
Xp-0d,16.286246282559798
Xp-1d,11.016769869275864
Xp-2d,10.54751257743307
Xp-3d,7.632678794693513
Xp-4d,6.662937490335537
Xp-5d,4.879393259836382
Xp-6d,2.9627226512141576
Xp-7d,2.0864515421550145
ZMIC0,75.15580314749393
ZMIC1,50.9989840589716
ZMIC2,35.05051691698037
ZMIC3,27.72932991302918
ZMIC4,26.904642334987358
ZMIC5,26.904642334987358
nAcid,0
nAtom,37
nBase,0
nRing,3
piPC1,3.624340932976365
piPC2,4.2801323269925415
piPC3,4.703883658924124
piPC4,5.304858427091418
piPC5,5.728068500536357
piPC6,5.850764665004847
piPC7,6.230112284958157
piPC8,6.5802489779649465
piPC9,6.757350179867873
AATS0Z,37.62162162162162
AATS0d,3.6216216216216215
AATS0i,157.05541684343746
AATS0m,149.68740900000003
AATS0p,1.9463943964293506
AATS0s,6.220648889630371
AATS0v,257.85940542951425
AATS1Z,37.333333333333336
AATS1d,4.205128205128205
AATS1i,142.60760598290764
AATS1m,145.24362776923078
AATS1p,2.2021517005128213
AATS1s,2.897119341563786
AATS1v,301.98125790245325
AATS2Z,30.609375
AATS2d,3.84375
AATS2i,146.5360387082745
AATS2m,116.13845434374997
AATS2p,1.9233102991382651
AATS2s,4.165268132716049
AATS2v,261.5668810197122
AATS3Z,21.865853658536587
AATS3d,3.1097560975609757
AATS3i,154.6912472067704
AATS3m,80.0081256707317
AATS3p,1.5760941068426098
AATS3s,3.370445648900933
AATS3v,207.1010980416584
AATS4Z,22.901234567901234
AATS4d,2.9753086419753085
AATS4i,156.0215919994081
AATS4m,84.92118385185185
AATS4p,1.541773413994864
AATS4s,3.3125666819082458
AATS4v,197.05730517213564
AATS5Z,22.924050632911392
AATS5d,2.848101265822785
AATS5i,158.66789934789162
AATS5m,83.89930141772153
AATS5p,1.4793267969137724
AATS5s,3.968471636193155
AATS5v,194.27129670899248
AATS6Z,22.333333333333332
AATS6d,2.782608695652174
AATS6i,160.2504004163975
AATS6m,81.80488957971015
AATS6p,1.424929676831
AATS6s,3.8929817498658066
AATS6v,192.09189970747875
AATS7Z,23.637931034482758
AATS7d,2.913793103448276
AATS7i,155.8403046958097
AATS7m,86.60849750000001
AATS7p,1.5703064854964137
AATS7s,3.8745240291376946
AATS7v,199.4790529760597
AATS8Z,22.944444444444443
AATS8d,2.685185185185185
AATS8i,155.46381330929157
AATS8m,84.84900479629628
AATS8p,1.4789186861100552
AATS8s,3.2342249657064475
AATS8v,199.40392799977107
AMID_C,1.4444026260759208
AMID_N,0.17546940566027858
AMID_O,0.22777590620085467
AMID_X,0.0
AMID_h,0.5868969560304198
ATS0dv,314.8888888888889
ATS0pe,239.09680000000003
ATS0se,292.6528699999999
ATS1dv,250.66666666666669
ATS1pe,255.59210000000002
ATS1se,306.8372559999999
ATS2dv,409.66666666666663
ATS2pe,421.69730000000004
ATS2se,508.36464600000005
ATS3dv,361.6666666666667
ATS3pe,521.5839999999998
ATS3se,640.773358
ATS4dv,351.6666666666667
ATS4pe,502.70250000000004
ATS4se,624.150852
ATS5dv,366.33333333333326
ATS5pe,510.95309999999995
ATS5se,631.3869220000001
ATS6dv,313.33333333333337
ATS6pe,446.7518999999999
ATS6se,552.1086359999999
ATS7dv,261.1111111111111
ATS7pe,369.2482
ATS7se,456.5105510000001
ATS8dv,199.33333333333331
ATS8pe,341.3946
ATS8se,422.625832
ATSC0Z,516.3243243243244
ATSC0c,0.6353099053442007
ATSC0d,23.297297297297288
ATSC0i,62.61941383479718
ATSC0m,2295.0253881081076
ATSC0p,13.675133233983184
ATSC0s,94.66599006413817
ATSC0v,1905.523854192993
ATSC1Z,92.52300949598248
ATSC1c,-0.47910954241519527
ATSC1d,0.47041636230825135
ATSC1i,-0.4158468837271738
ATSC1m,403.56113437253515
ATSC1p,-0.25570650032957354
ATSC1s,-18.97803640727815
ATSC1v,134.2199980350033
ATSC2Z,-92.26369612856101
ATSC2c,0.35459341820664764
ATSC2d,-5.325054784514246
ATSC2i,-19.407838055925104
ATSC2m,-416.9537338896998
ATSC2p,-5.360079523226673
ATSC2s,32.33486282829375
ATSC2v,-606.2897987964793
ATSC3Z,-109.55661066471878
ATSC3c,-0.26663026232749937
ATSC3d,-3.010226442658876
ATSC3i,-6.665565153680318
ATSC3m,-517.4097206990504
ATSC3p,-0.2513253695372845
ATSC3s,-33.647505989472954
ATSC3v,-598.3550546639772
ATSC4Z,45.53323593864135
ATSC4c,0.0647130091876592
ATSC4d,-2.7048940832724617
ATSC4i,-16.690923246606594
ATSC4m,244.80186365522246
ATSC4p,-0.8162229904223332
ATSC4s,15.939857086816549
ATSC4v,160.05667865198475
ATSC5Z,-133.36815193571954
ATSC5c,0.1504554897550136
ATSC5d,1.2571219868517174
ATSC5i,0.8203934816693864
ATSC5m,-563.7505255010958
ATSC5p,-0.46182421242308125
ATSC5s,-19.19572707091475
ATSC5v,-15.987261137621566
ATSC6Z,-61.118334550766974
ATSC6c,-0.2971690139719504
ATSC6d,-1.1219868517165807
ATSC6i,5.894571665061586
ATSC6m,-258.06205193133684
ATSC6p,0.799627789219105
ATSC6s,-29.33776475424373
ATSC6v,228.40784904390117
ATSC7Z,-19.56245434623813
ATSC7c,0.33224208820070195
ATSC7d,0.047479912344777775
ATSC7i,8.550803752050864
ATSC7m,-119.59503430460177
ATSC7p,0.7212692949404597
ATSC7s,1.6244571648725816
ATSC7v,-156.9813772012376
ATSC8Z,69.98612125639151
ATSC8c,-0.2865055532278298
ATSC8d,-1.3257852447041631
ATSC8i,1.6149628246532912
ATSC8m,279.42046057195023
ATSC8p,-0.603006278177547
ATSC8s,-45.60946325454583
ATSC8v,-43.184735747062746
AXp-0d,0.7080976644591217
AXp-1d,0.44067079477103455
AXp-2d,0.3013575022123734
AXp-3d,0.1861628974315491
AXp-4d,0.12338773130250995
AXp-5d,0.08132322099727303
AXp-6d,0.051081425020933754
AXp-7d,0.03311827844690499
GATS1Z,0.7937765751836103
GATS1c,1.7463623935125316
GATS1d,1.109405675530966
GATS1i,1.0772062670755298
GATS1m,0.7775290067412021
GATS1p,1.0382391331388459
GATS1s,0.7042654965965447
GATS1v,0.8047897835880174
GATS2Z,1.0681876177763818
GATS2c,0.6510383186224059
GATS2d,1.2796548723897918
GATS2i,1.2164978579786425
GATS2m,1.0558556389887328
GATS2p,1.2274329857330966
GATS2s,0.5714039457885649
GATS2v,1.0681783188251122
GATS3Z,0.8936527147934795
GATS3c,1.0719394011822783
GATS3d,1.0458661083130558
GATS3i,1.0035218421005103
GATS3m,0.9088892781109594
GATS3p,0.8503517322973229
GATS3s,1.0938496630816326
GATS3v,1.0685708122220499
GATS4Z,1.021752279918109
GATS4c,0.8712150281530933
GATS4d,1.1541634441866466
GATS4i,1.1050310293654613
GATS4m,1.0105099485634297
GATS4p,1.0645634498571686
GATS4s,0.7313305359367599
GATS4v,0.983450839188286
GATS5Z,1.2047182113097132
GATS5c,0.9849746040903938
GATS5d,1.0171223824488242
GATS5i,0.9942916519089159
GATS5m,1.1935381364422173
GATS5p,1.0557759700413551
GATS5s,1.40330244004277
GATS5v,0.9676106039556205
GATS6Z,1.0504014638409438
GATS6c,1.378162488747916
GATS6d,1.041359830525573
GATS6i,0.9438520010920343
GATS6m,1.049419310415255
GATS6p,0.9255710480286168
GATS6s,1.4844840096298768
GATS6v,0.8829620827875705
GATS7Z,1.0650883728989775
GATS7c,0.6951638975805466
GATS7d,1.0124009920793668
GATS7i,0.8793079879469683
GATS7m,1.0703530591700667
GATS7p,0.9920605648272112
GATS7s,1.1051998747038243
GATS7v,1.0362048255396765
GATS8Z,0.7534024288107202
GATS8c,1.1486756649888574
GATS8d,0.8584686774942
GATS8i,0.8814210101556875
GATS8m,0.7725797665917346
GATS8p,0.9058526711198865
GATS8s,1.482158927406969
GATS8v,0.9789179192758256
MATS1Z,0.1700060129708371
MATS1c,-0.7154615699641527
MATS1d,0.019156404307216265
MATS1i,-0.00630030494298819
MATS1m,0.16682416393651026
MATS1p,-0.017739742810232044
MATS1s,-0.19019294847926746
MATS1v,0.0668251520087235
MATS2Z,-0.10330706265703518
MATS2c,0.3226760958333442
MATS2d,-0.13214182134570776
MATS2i,-0.17918015658343223
MATS2m,-0.10503211801229446
MATS2p,-0.22660078855135424
MATS2s,0.19746893852736372
MATS2v,-0.18394484496110358
MATS3Z,-0.09574230399967316
MATS3c,-0.18937022056769334
MATS3d,-0.058301737309716536
MATS3i,-0.048030361080721506
MATS3m,-0.1017267011461236
MATS3p,-0.008292636620392266
MATS3s,-0.160378729772604
MATS3v,-0.14168779639828144
MATS4Z,0.04028307690716959
MATS4c,0.04652888803941434
MATS4d,-0.053034860072756464
MATS4i,-0.12175535386740545
MATS4m,0.04872411176841149
MATS4p,-0.02726427554188365
MATS4s,0.07691430979211625
MATS4v,0.038368614405243244
MATS5Z,-0.12097738163390796
MATS5c,0.11091672679577948
MATS5d,0.02527240153895859
MATS5i,0.0061360351089873345
MATS5m,-0.11504668210446449
MATS5p,-0.015816841579830522
MATS5s,-0.09496973318434823
MATS5v,-0.0039294730249462674
MATS6Z,-0.06347483188891315
MATS6c,-0.2508248319526742
MATS6d,-0.02582467466962574
MATS6i,0.050477273358222316
MATS6m,-0.06029610871759483
MATS6p,0.031355154543761435
MATS6s,-0.16618264761778756
MATS6v,0.06427606296133773
MATS7Z,-0.024169879570265118
MATS7c,0.3336128356282371
MATS7d,0.0013001040083206817
MATS7i,0.08711073370306213
MATS7m,-0.033242936809438815
MATS7p,0.03364647785065837
MATS7s,0.010946820911691581
MATS7v,-0.05255420557037595
MATS8Z,0.09287467429741296
MATS8c,-0.3089977960262357
MATS8d,-0.03899200824954885
MATS8i,0.01767101501455374
MATS8m,0.08342163054646912
MATS8p,-0.03021330478551884
MATS8s,-0.3301178016000227
MATS8v,-0.015528297425883403
MAXaaS,1.0702571984804854
MINaaS,1.0702571984804854
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,-3.50075150121777
SdssSe,0
SdsssP,0
SpAD_A,29.110725861722997
SpAD_D,232.322773539125
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.08992874464600686
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,554
TMWC10,121.73922731692683
TSRW10,70.70018944744243
VE1_Dt,4.720888198586197
VE2_Dt,0.20525600863418247
VE3_Dt,2.384906082495939
VR1_Dt,128.33114152765754
VR2_Dt,5.579614849028588
VR3_Dt,5.687523089403665
Xc-3dv,1.0816396110197737
Xc-4dv,0.07216878364870322
Xc-5dv,0.024056261216234408
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.3712879178910342
Xch-7d,0.3434732977889658
Xp-0dv,13.654844087257576
Xp-1dv,9.376280534351471
Xp-2dv,7.553875906833103
Xp-3dv,5.09675673657541
Xp-4dv,3.9593635986049343
Xp-5dv,2.475923410991226
Xp-6dv,1.4883187405702616
Xp-7dv,0.9550995388205449
Xpc-4d,3.010934219790419
Xpc-5d,5.265996158643804
Xpc-6d,6.767950392669969
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,39
nFRing,0
nHBAcc,4
nHBDon,2
nHRing,1
nSpiro,0
naRing,3
piPC10,6.968718078904027
AATS0dv,8.51051051051051
AATS0pe,6.462075675675677
AATS0se,7.909537027027024
AATS1dv,6.427350427350428
AATS1pe,6.55364358974359
AATS1se,7.867621948717947
AATS2dv,6.401041666666666
AATS2pe,6.589020312500001
AATS2se,7.943197593750001
AATS3dv,4.410569105691057
AATS3pe,6.360780487804876
AATS3se,7.814309243902439
AATS4dv,4.341563786008231
AATS4pe,6.2062037037037046
AATS4se,7.705566074074074
AATS5dv,4.637130801687762
AATS5pe,6.46776075949367
AATS5se,7.992239518987343
AATS6dv,4.541062801932368
AATS6pe,6.474665217391303
AATS6se,8.001574434782608
AATS7dv,4.50191570881226
AATS7pe,6.366348275862069
AATS7se,7.870871568965518
AATS8dv,3.6913580246913575
AATS8pe,6.322122222222223
AATS8se,7.826404296296296
AATSC0Z,13.954711468224984
AATSC0c,0.017170537982275694
AATSC0d,0.6296566837107375
AATSC0i,1.6924165901296535
AATSC0m,62.027713192111015
AATSC0p,0.369598195513059
AATSC0s,2.5585402720037345
AATSC0v,51.50064470791873
AATSC1Z,2.3723848588713454
AATSC1c,-0.012284860061928084
AATSC1d,0.01206195800790388
AATSC1i,-0.010662740608389072
AATSC1m,10.347721394167568
AATSC1p,-0.006556576931527527
AATSC1s,-0.4866163181353372
AATSC1v,3.441538411153931
AATSC2Z,-1.4416202520087658
AATSC2c,0.005540522159478869
AATSC2d,-0.0832039810080351
AATSC2i,-0.30324746962382976
AATSC2m,-6.514902092026559
AATSC2p,-0.08375124255041677
AATSC2s,0.5052322316920899
AATSC2v,-9.47327810619499
AATSC3Z,-1.3360562276185217
AATSC3c,-0.0032515885649695045
AATSC3d,-0.036710078569010686
AATSC3i,-0.08128737992293071
AATSC3m,-6.309874642671346
AATSC3p,-0.003064943530942494
AATSC3s,-0.41033543889601165
AATSC3v,-7.297012861755819
AATSC4Z,0.5621387152918684
AATSC4c,0.0007989260393538172
AATSC4d,-0.03339375411447484
AATSC4i,-0.20606078082230364
AATSC4m,3.0222452303113885
AATSC4p,-0.010076827042251027
AATSC4s,0.1967883590965006
AATSC4v,1.9760083784195648
AATSC5Z,-1.688204454882526
AATSC5c,0.0019044998703166278
