DLiP-ID,C0026F
ATS0i,5342.382230980488
ATS0m,5449.520952000001
ATS0p,67.39335885818798
ATS0s,141.3976146928822
ATS0v,9196.35685296958
ATS1Z,1172.0
ATS1d,151.0
ATS1i,5216.2550542916
ATS1m,4566.534407
ATS1p,77.3349277
ATS1s,118.06378600823047
ATS1v,10946.798336862554
ATS2Z,1740.0
ATS2d,218.0
ATS2i,8254.599471584132
ATS2m,6700.119595
ATS2p,110.57091882999998
ATS2s,188.42592592592595
ATS2v,15240.391056348542
ATS3Z,1596.0
ATS3d,220.0
ATS3i,10787.512224803806
ATS3m,5913.04796
ATS3p,112.13860782109401
ATS3s,205.6049382716049
ATS3v,14942.265918955258
ATS4Z,1563.0
ATS4d,193.0
ATS4i,10163.69821168812
ATS4m,5844.289402
ATS4p,98.711894253641
ATS4s,200.18415637860082
ATS4v,13051.196196423438
ATS5Z,1363.0
ATS5d,170.0
ATS5i,8939.897622737333
ATS5m,5085.871829
ATS5p,87.494321045641
ATS5s,186.97119341563788
ATS5v,11579.578491334161
ATS6Z,1277.0
ATS6d,150.0
ATS6i,7448.237129645856
ATS6m,4815.135958999999
ATS6p,78.515241102245
ATS6s,150.91975308641977
ATS6v,10302.052006599231
ATS7Z,1311.0
ATS7d,131.0
ATS7i,6587.191665065246
ATS7m,5013.2265449999995
ATS7p,75.59158094024501
ATS7s,131.46067672610886
ATS7v,9716.983152171457
ATS8Z,912.0
ATS8d,122.0
ATS8i,6078.857106689907
ATS8m,3370.736524
ATS8p,63.097975006547
ATS8s,130.73456790123458
ATS8v,8487.435962316424
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.01652892561983471
JGI10,0.0013774104683195593
JGT10,0.38789759730959106
Kier1,16.84375
Kier2,8.203125
Kier3,4.996712689020382
MAXdO,11.899281073463975
MID_C,33.2677429909057
MID_N,6.11251385528854
MID_O,1.7747777591976515
MID_X,1.7616525693242142
MID_h,11.691839966640678
MINdO,11.899281073463975
MPC10,60
MWC01,24.0
MWC02,4.727387818712341
MWC03,5.541263545158426
MWC04,6.38856140554563
MWC05,7.217443431696533
MWC06,8.068716192714781
MWC07,8.904222737368716
MWC08,9.757594352355724
MWC09,10.597209567846916
MWC10,11.452038933858548
NaaCH,10
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,5.107500000000002
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.176149732573829
SRW05,2.3978952727983707
SRW06,6.637258031284457
SRW07,4.59511985013459
SRW08,8.173293438966228
SRW09,6.580639137284949
SRW10,9.747359919824648
SaaCH,18.54902102982724
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.709513164139268
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.3164758125472409
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.469294220362191
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.9448862018587443
VE1_D,4.621034889113008
VE2_A,0.17931300917539747
VE2_D,0.21004704041422764
VE3_A,2.1608774680758955
VE3_D,2.3190760423457344
VR1_A,221.6971043635362
VR1_D,119.64856114354401
VR2_A,10.077141107433464
VR2_D,5.438570961070183
VR3_A,6.189769415843667
VR3_D,5.573016149101372
WPath,1229
Xc-3d,1.3189318929868221
Xc-4d,0.0
Xc-5d,0.08333333333333333
Xc-6d,0.0
Xp-0d,15.363596551749426
Xp-1d,10.703509938206668
Xp-2d,9.539721579110518
Xp-3d,7.505118108150391
Xp-4d,6.170267329503929
Xp-5d,4.6329760839223395
Xp-6d,2.943651172913645
Xp-7d,1.9722998744667484
ZMIC0,68.11607268062724
ZMIC1,49.91609798281001
ZMIC2,31.70993221748016
ZMIC3,25.91555286922263
ZMIC4,25.4373142062517
ZMIC5,25.4373142062517
nAcid,0
nAtom,34
nBase,0
nRing,3
piPC1,3.5409593240373143
piPC2,4.114963849424837
piPC3,4.623746571561027
piPC4,5.182134612258127
piPC5,5.595175955684527
piPC6,5.717644287593673
piPC7,6.024203965434881
piPC8,6.304277398336431
piPC9,6.572020270541436
AATS0Z,39.529411764705884
AATS0d,3.6470588235294117
AATS0i,157.12888914648494
AATS0m,160.28002800000002
AATS0p,1.982157613476117
AATS0s,4.158753373320065
AATS0v,270.48108391087
AATS1Z,32.55555555555556
AATS1d,4.194444444444445
AATS1i,144.89597373032223
AATS1m,126.84817797222223
AATS1p,2.148192436111111
AATS1s,3.279549611339735
AATS1v,304.0777315795154
AATS2Z,31.071428571428573
AATS2d,3.892857142857143
AATS2i,147.40356199257377
AATS2m,119.64499276785715
AATS2p,1.974480693392857
AATS2s,3.3647486772486777
AATS2v,272.14984029193823
AATS3Z,23.130434782608695
AATS3d,3.1884057971014492
AATS3i,156.3407568812146
AATS3m,85.6963472463768
AATS3p,1.625197214798464
AATS3s,2.9797817140812306
AATS3v,216.55457853558346
AATS4Z,24.421875
AATS4d,3.015625
AATS4i,158.8077845576269
AATS4m,91.31702190625
AATS4p,1.5423733477131407
AATS4s,3.127877443415638
AATS4v,203.92494056911622
AATS5Z,24.339285714285715
AATS5d,3.0357142857142856
AATS5i,159.64102897745238
AATS5m,90.81913980357142
AATS5p,1.5623985901007322
AATS5s,3.3387713109935335
AATS5v,206.7781873452529
AATS6Z,27.170212765957448
AATS6d,3.1914893617021276
AATS6i,158.47313041799694
AATS6m,102.44970125531913
AATS6p,1.670537044728617
AATS6s,3.2110585763068036
AATS6v,219.19259588509004
AATS7Z,31.214285714285715
AATS7d,3.119047619047619
AATS7i,156.83789678726777
AATS7m,119.36253678571427
AATS7p,1.7997995461963097
AATS7s,3.1300161125264014
AATS7v,231.35674171836803
AATS8Z,23.384615384615383
AATS8d,3.128205128205128
AATS8i,155.86813094076683
AATS8m,86.42914164102564
AATS8p,1.6178967950396668
AATS8s,3.3521684077239637
AATS8v,217.62656313631857
AMID_C,1.5121701359502593
AMID_N,0.27784153887675184
AMID_O,0.08067171632716598
AMID_X,0.08007511678746428
AMID_h,0.5314472712109399
ATS0dv,280.04938271604937
ATS0pe,218.3204
ATS0se,266.04592199999996
ATS1dv,289.77777777777777
ATS1pe,237.011
ATS1se,281.74166199999996
ATS2dv,378.3333333333333
ATS2pe,367.0413
ATS2se,439.56174200000004
ATS3dv,338.0
ATS3pe,439.6425
ATS3se,537.783856
ATS4dv,307.77777777777777
ATS4pe,406.64860000000004
ATS4se,499.581866
ATS5dv,291.77777777777777
ATS5pe,359.19849999999997
ATS5se,441.591504
ATS6dv,228.88888888888889
ATS6pe,305.99090000000007
ATS6se,374.617726
ATS7dv,207.62962962962962
ATS7pe,271.69480000000004
ATS7se,333.155989
ATS8dv,186.11111111111111
ATS8pe,250.58790000000002
ATS8se,306.417448
ATSC0Z,494.0
ATSC0c,0.5802175037241258
ATSC0d,18.117647058823525
ATSC0i,57.493610346981015
ATSC0m,2250.4221518823533
ATSC0p,10.70163188282753
ATSC0s,39.03668401516986
ATSC0v,1708.6888312329752
ATSC1Z,7.0
ATSC1c,-0.5428386609422626
ATSC1d,1.9342560553633228
ATSC1i,-0.44965815677199505
ATSC1m,36.15217483044995
ATSC1p,0.8169872444329704
ATSC1s,-3.7028099090304507
ATSC1v,94.50801979749724
ATSC2Z,-10.0
ATSC2c,0.5801972407059858
ATSC2d,-4.664359861591693
ATSC2i,-10.152487898123075
ATSC2m,-60.42084962975761
ATSC2p,-3.081543053068399
ATSC2s,7.191717573013229
ATSC2v,-510.6659979179818
ATSC3Z,-129.0
ATSC3c,-0.5251179724606582
ATSC3d,-2.7681660899653977
ATSC3i,-12.123755981565015
ATSC3m,-594.4105322318339
ATSC3p,-1.3893753649343394
ATSC3s,-8.86259798911361
ATSC3v,-367.42740708840006
ATSC4Z,43.0
ATSC4c,0.2949808546844808
ATSC4d,0.5432525951557091
ATSC4i,-5.8926330162766085
ATSC4m,171.0622158096886
ATSC4p,-1.2230340682988206
ATSC4s,3.973419068533839
ATSC4v,-112.33972618968556
ATSC5Z,-32.0
ATSC5c,-0.0981251246595304
ATSC5d,0.2768166089965396
ATSC5i,-5.045591129803892
ATSC5m,-108.58441851211079
ATSC5p,0.5968245142377742
ATSC5s,-1.9853369021833442
ATSC5v,246.1869067123813
ATSC6Z,-38.0
ATSC6c,-0.013512400357025727
ATSC6d,-0.10380622837370218
ATSC6i,1.351852295831787
ATSC6m,-151.7814439550173
ATSC6p,0.8096055654192973
ATSC6s,-9.662268528407086
ATSC6v,51.645851168531685
ATSC7Z,46.0
ATSC7c,0.011249514098039495
ATSC7d,-1.1453287197231836
ATSC7i,2.731083091184047
ATSC7m,202.73913773356412
ATSC7p,1.5593430164766406
ATSC7s,0.6278971525671508
ATSC7v,179.01453970832188
ATSC8Z,-88.0
ATSC8c,0.06082127313291076
ATSC8d,-1.8408304498269898
ATSC8i,1.069605329292375
ATSC8m,-392.72824562975785
ATSC8p,-1.446265871036225
ATSC8s,-5.392069085225743
ATSC8v,-215.12211237553407
AXp-0d,0.6983452978067921
AXp-1d,0.44597958075861116
AXp-2d,0.2981162993472037
AXp-3d,0.19243892585001005
AXp-4d,0.1259238230511006
AXp-5d,0.08273171578432749
AXp-6d,0.05352093041661173
AXp-7d,0.03460175218362716
GATS1Z,0.6058535762483132
GATS1c,1.9170364174702128
GATS1d,0.8601190476190479
GATS1i,1.0428970679788703
GATS1m,0.5991284490396148
GATS1p,0.7035972800639251
GATS1s,0.6225535107375647
GATS1v,0.7158300754380312
GATS2Z,0.7813403701561596
GATS2c,0.4216772187942762
GATS2d,1.1871811224489799
GATS2i,1.139048449781864
GATS2m,0.7757701643431076
GATS2p,1.0496849048982797
GATS2s,0.5510364321820574
GATS2v,1.0022060392671615
GATS3Z,1.0213870797394826
GATS3c,1.4804520442709352
GATS3d,1.082298136645963
GATS3i,1.0929332306462434
GATS3m,1.0281721676373552
GATS3p,0.9577279202651864
GATS3s,1.0707498118333825
GATS3v,1.0393353722812904
GATS4Z,0.9122596153846154
GATS4c,0.9559157684453655
GATS4d,0.9391741071428574
GATS4i,1.0750841567426472
GATS4m,0.9163514447868882
GATS4p,1.0392414360018378
GATS4s,0.999425049699593
GATS4v,1.0069702073345057
GATS5Z,1.0491432909196068
GATS5c,1.4612529595575563
GATS5d,0.99202806122449
GATS5i,1.1331446230210318
GATS5m,1.0186976221099329
GATS5p,1.090822445371964
GATS5s,1.6242555550047526
GATS5v,0.8875321857364671
GATS6Z,1.1455767077267638
GATS6c,1.3968585537499296
GATS6d,1.0463525835866265
GATS6i,1.0635742430638266
GATS6m,1.118684258413465
GATS6p,1.0650423548274082
GATS6s,1.7348779769786264
GATS6v,0.9199938018221097
GATS7Z,1.1889097744360904
GATS7c,1.3052453041475522
GATS7d,1.0191326530612248
GATS7i,1.0317588406812146
GATS7m,1.1679513452373194
GATS7p,1.072458018975362
GATS7s,1.1551056530535906
GATS7v,0.8823268186450797
GATS8Z,1.030286515104329
GATS8c,1.0700001749666102
GATS8d,1.050824175824176
GATS8i,1.0053134470121097
GATS8m,1.0174739419822878
GATS8p,1.106932604783417
GATS8s,1.6120436712279154
GATS8v,1.0365398033922182
MATS1Z,0.013382816014394963
MATS1c,-0.8836013292703837
MATS1d,0.10082972582972591
MATS1i,-0.007386510353054207
MATS1m,0.015172140322491675
MATS1p,0.0721010657659462
MATS1s,-0.08958492084160266
MATS1v,0.05223746572322612
MATS2Z,-0.012290341237709659
MATS2c,0.6071216538067824
MATS2d,-0.15630797773654914
MATS2i,-0.10721209665516156
MATS2m,-0.016300980349187272
MATS2p,-0.17482724823032705
MATS2s,0.11185376179357191
MATS2v,-0.18145329176050412
MATS3Z,-0.12867452913219504
MATS3c,-0.4459599751309255
MATS3d,-0.07528703180877094
MATS3i,-0.10390762817840617
MATS3m,-0.13015244414190996
MATS3p,-0.06397339700487088
MATS3s,-0.11187111252331117
MATS3v,-0.10595913240147153
MATS4Z,0.04624240890688259
MATS4c,0.27008592130588355
MATS4d,0.015929383116883113
MATS4i,-0.05444885563811751
MATS4m,0.04038211322834859
MATS4p,-0.060713810370019786
MATS4s,0.05407423641153289
MATS4v,-0.0349276465365584
MATS5Z,-0.03932909196067091
MATS5c,-0.1026786819785649
MATS5d,0.009276437847866414
MATS5i,-0.05328234904776075
MATS5m,-0.029295060947340495
MATS5p,0.03386004534212027
MATS5s,-0.030878214930200692
MATS5v,0.08747679460435198
MATS6Z,-0.055646481178396066
MATS6c,-0.0168470062607695
MATS6d,-0.004144791378833923
MATS6i,0.01700946761676147
MATS6m,-0.048790553516238434
MATS6p,0.054727364720346006
MATS6s,-0.1790553256718663
MATS6v,0.021865203202584293
MATS7Z,0.07538075959128591
MATS7c,0.01569540637689326
MATS7d,-0.05117501546072977
MATS7i,0.03845430430892159
MATS7m,0.07292949857446439
MATS7p,0.11795633720854484
MATS7s,0.013021026446246958
MATS7v,0.08481154057773145
MATS8Z,-0.15529949133187998
MATS8c,0.09138585732587243
MATS8d,-0.08857808857808862
MATS8i,0.016218783883877663
MATS8m,-0.15213966422372754
MATS8p,-0.11781821533635017
MATS8s,-0.1204195052796165
MATS8v,-0.10975805012041998
MAXaaN,4.395254787100026
MAXaaS,1.3714276003611319
MAXsCl,5.867128381737857
MINaaN,4.395254787100026
MINaaS,1.3714276003611319
MINsCl,5.867128381737857
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,28.53411110751199
SpAD_D,231.3037096411992
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,515
TMWC10,118.65443798525763
TSRW10,69.1995356809777
VE1_Dt,4.617021059174015
VE2_Dt,0.20986459359881887
VE3_Dt,2.3182070651033277
VR1_Dt,120.55824925003728
VR2_Dt,5.4799204204562395
VR3_Dt,5.580590392762513
Xc-3dv,0.608160301292345
Xc-4dv,0.0
Xc-5dv,0.02151657414559676
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.3367701210266096
Xch-7d,0.3960647291443806
Xp-0dv,12.987602868279353
Xp-1dv,7.808489609291764
Xp-2dv,5.784479840902145
Xp-3dv,3.905989226560834
Xp-4dv,2.706052625316318
Xp-5dv,1.71469096210738
Xp-6dv,0.9390118660268366
Xp-7dv,0.5507009533756505
Xpc-4d,2.4493306725319317
Xpc-5d,3.7380130707760557
Xpc-6d,4.807928223515895
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,36
nFRing,0
nHBAcc,3
nHBDon,2
nHRing,1
nSpiro,0
naRing,3
piPC10,6.701384340180657
AATS0dv,8.23674655047204
AATS0pe,6.421188235294117
AATS0se,7.8248800588235286
AATS1dv,8.049382716049383
AATS1pe,6.583638888888888
AATS1se,7.826157277777777
AATS2dv,6.7559523809523805
AATS2pe,6.554308928571428
AATS2se,7.849316821428572
AATS3dv,4.898550724637682
AATS3pe,6.371630434782609
AATS3se,7.793968927536232
AATS4dv,4.809027777777778
AATS4pe,6.353884375000001
AATS4se,7.80596665625
AATS5dv,5.2103174603174605
AATS5pe,6.414258928571428
AATS5se,7.885562571428571
AATS6dv,4.869976359338062
AATS6pe,6.510444680851065
AATS6se,7.970589914893617
AATS7dv,4.943562610229277
AATS7pe,6.468923809523811
AATS7se,7.932285452380952
AATS8dv,4.772079772079772
AATS8pe,6.4253307692307695
AATS8se,7.85685764102564
AATSC0Z,14.529411764705882
AATSC0c,0.017065220697768408
AATSC0d,0.5328719723183389
AATSC0i,1.6909885396170887
AATSC0m,66.18888682006921
AATSC0p,0.31475387890669204
AATSC0s,1.1481377651520548
AATSC0v,50.25555385979339
AATSC1Z,0.19444444444444445
AATSC1c,-0.01507885169284063
AATSC1d,0.05372933487120341
AATSC1i,-0.01249050435477764
AATSC1m,1.0042270786236098
AATSC1p,0.02269409012313807
AATSC1s,-0.10285583080640141
AATSC1v,2.6252227721527013
AATSC2Z,-0.17857142857142858
AATSC2c,0.01036066501260689
AATSC2d,-0.08329214038556595
AATSC2i,-0.18129442675219778
AATSC2m,-1.0789437433885287
AATSC2p,-0.05502755451907855
AATSC2s,0.12842352808952193
AATSC2v,-9.119035677106819
AATSC3Z,-1.8695652173913044
AATSC3c,-0.007610405397980553
AATSC3d,-0.0401183491299333
AATSC3i,-0.1757066084284785
AATSC3m,-8.61464539466426
AATSC3p,-0.020135874854120862
AATSC3s,-0.12844344911758854
AATSC3v,-5.325034885339131
AATSC4Z,0.671875
AATSC4c,0.004609075854445013
AATSC4d,0.008488321799307955
AATSC4i,-0.09207239087932201
AATSC4m,2.6728471220263845
AATSC4p,-0.01910990731716907
AATSC4s,0.06208467294584123
AATSC4v,-1.755308221713837
AATSC5Z,-0.5714285714285714
AATSC5c,-0.0017522343689201857
AATSC5d,0.004943153732081064
AATSC5i,-0.09009984160364093
