DLiP-ID,C1026G
DLiP-Mol-ID,40910
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C18H17ClN4O5/c19-12-8-16(23(25)26)17(28-11-3-5-27-6-4-11)9-14(12)20-10-1-2-13-15(7-10)22-18(24)21-13/h1-2,7-9,11,20H,3-6H2,(H2,21,22,24)"
Standard Inchi Key(RDKit),PLNHZWDKSADKGN-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=c1[nH]c2ccc(Nc3cc(OC4CCOCC4)c([N+](=O)[O-])cc3Cl)cc2[nH]1
SMILES(SDF),
MW(SDF),
MW(RDKit),404.81
MW Monoisotopic(RDKit),404.088747324
MolLogP(RDKit),3.7192
XLogP(SDF),
XLogP(CDK),2.454
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),3
PSA(SDF),
PSA(RDKit),122.28
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),3
nAtoms(SDF),
Heavy Atoms(RDKit),28
QED Weighted(RDKit),0.439686851932025
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,BCoR-BCL6
Common Target Pref Name,BCoR/BCL6
RDKit Descriptors
Ipc,2995048.5497735506
qed,0.43968685193202506
Chi0,19.672997628507925
Chi1,13.491203638441375
TPSA,122.28
Chi0n,14.658948260712448
Chi0v,15.414877206730903
Chi1n,8.708269216993273
Chi1v,9.086233690002501
Chi2n,6.450958285424593
Chi2v,6.858158412165199
Chi3n,4.502260855916778
Chi3v,4.814969864405078
Chi4n,3.1149299307994722
Chi4v,3.320079438691049
MolMR,104.7775
MolWt,404.81
fr_SH,0
Kappa1,18.329215372052044
Kappa2,7.528538665771485
Kappa3,3.8027053287694654
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,3
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1087.2597524084126
MolLogP,3.7192000000000016
NOCount,9
fr_Ar_N,2
fr_COO2,0
fr_urea,0
BalabanJ,1.6533984441294323
SMR_VSA1,14.397036956417768
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,18.94560963360032
SMR_VSA6,18.530552533032168
SMR_VSA7,55.95306750709024
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,2
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,2
fr_furan,0
fr_imide,0
fr_nitro,1
fr_oxime,0
fr_quatN,0
LabuteASA,163.31256636975786
NHOHCount,3
PEOE_VSA1,24.758471553500843
PEOE_VSA2,10.114318268765572
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,11.600939890232516
