DLiP-ID,C003JD
Sse,36.30662782228697
StN,0
fMF,0.4857142857142857
nBr,0
nCl,0
AMID,2.0217454769148544
BIC0,0.30464666293510856
BIC1,0.6111006347389353
BIC2,0.736613135029401
BIC3,0.796665691005821
BIC4,0.8070109822503948
BIC5,0.8070109822503948
CIC0,3.4465482995168766
CIC1,1.753830799578691
CIC2,1.0605547279646794
CIC3,0.7288507144093419
CIC4,0.6717078572664841
CIC5,0.6717078572664841
GGI1,4.5
GGI2,4.000000000000002
GGI3,2.375
GGI4,1.9333333333333336
GGI5,0.7152777777777779
GGI6,0.6081632653061224
GGI7,0.46354166666666663
GGI8,0.254976064499874
GGI9,0.14687500000000003
JGI1,0.18
JGI2,0.10810810810810814
JGI3,0.055232558139534885
JGI4,0.05686274509803922
JGI5,0.026491769547325104
JGI6,0.023390894819466247
JGI7,0.01931423611111111
JGI8,0.01341979286841442
JGI9,0.012239583333333337
MIC0,16.45580815586724
MIC1,33.42587365368348
MIC2,41.210378828914195
MIC3,42.173479331720834
MIC4,42.231079331720835
MIC5,42.231079331720835
MPC2,37
MPC3,52
MPC4,64
MPC5,80
MPC6,82
MPC7,83
MPC8,92
MPC9,104
Mare,1.0290285714285716
NaaN,0
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.20360183024222744
RPCG,0.14625086065196766
SIC0,0.32806431461649727
SIC1,0.6580748627469413
SIC2,0.7932352875711755
SIC3,0.8579039776121673
SIC4,0.8690444931489553
SIC5,0.8690444931489553
SaaN,0
SaaO,5.349104229654825
SaaS,0
Sare,36.016000000000005
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,58.89571510998314
TIC1,118.14082760781963
TIC2,142.40549011431006
TIC3,154.01513058874684
TIC4,156.01513058874687
TIC5,156.01513058874687
Vabc,268.6393711094494
WPol,43
apol,40.931515999999995
bpol,20.666483999999997
nRot,1
ABCGG,14.900485217824228
ATS0Z,1006.0
ATS0d,136.0
ATS0i,5597.458076363488
ATS0m,3992.6508069999995
ATS0p,55.593774858188006
ATS0s,282.47222222222223
ATS0v,8717.857592425591
ATS1Z,1080.0
ATS1d,169.0
ATS1i,5387.807129594799
ATS1m,4183.131025000001
ATS1p,68.67627172000002
ATS1s,147.3888888888889
ATS1v,10624.998418434769
ATS2Z,1643.0
ATS2d,258.0
ATS2i,9484.819602386346
ATS2m,6332.402561
ATS2p,101.78514662509401
ATS2s,249.16666666666669
ATS2v,15715.577848708444
ATS3Z,2003.0
ATS3d,279.0
ATS3i,11231.689147940097
ATS3m,7663.371946999999
ATS3p,118.26794738054699
ATS3s,367.55555555555566
ATS3v,18568.32978034014
ATS4Z,1811.0
ATS4d,247.0
ATS4i,13569.792425698346
ATS4m,6599.0782979999985
ATS4p,106.86691041454702
ATS4s,535.8333333333334
ATS4v,16506.152323775907
ATS5Z,1364.0
ATS5d,207.0
ATS5i,9867.923371552648
ATS5m,5015.772515
ATS5p,93.338471997698
ATS5s,274.61111111111103
ATS5v,13669.998189646081
ATS6Z,1372.0
ATS6d,192.0
ATS6i,11688.541244296182
ATS6m,5085.962086
ATS6p,80.45661308728202
ATS6s,391.6666666666667
ATS6v,11999.212515857032
ATS7Z,1161.0
ATS7d,159.0
ATS7i,7279.434552663648
ATS7m,4390.330183999999
ATS7p,70.44954922454698
ATS7s,218.61111111111117
ATS7v,10807.650940506395
ATS8Z,1031.0
ATS8d,142.0
ATS8i,8958.425367586495
ATS8m,3710.2546309999993
ATS8p,62.492050133943
ATS8s,297.9444444444444
ATS8v,9502.431603106143
C1SP1,0
C1SP2,3
C1SP3,0
C2SP1,0
C2SP2,7
C2SP3,0
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.125
GGI10,0.04948474645444342
JGI10,0.009896949290888685
JGT10,0.5049566373162212
Kier1,17.8112
Kier2,7.086924762600439
Kier3,3.2544378698224854
MAXdO,12.421535336356765
MID_C,33.17668779931147
MID_N,4.181644037365545
MID_O,9.14181413236463
MID_X,0.0
MID_h,13.323458169730173
MINdO,11.688388885678748
MPC10,98
MWC01,25.0
MWC02,4.8283137373023015
MWC03,5.713732805509369
MWC04,6.610696044717759
MWC05,7.508238774678663
MWC06,8.40804774415544
MWC07,9.308102089758679
MWC08,10.209095492271228
MWC09,11.110101865005516
MWC10,12.011692677442042
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,1
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,4
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,1.2268000000000001
SRW02,3.9318256327243257
SRW03,0.0
SRW04,5.293304824724492
SRW05,0.0
SRW06,6.870053411798126
SRW07,0.0
SRW08,8.543835122362658
SRW09,0.0
SRW10,10.265731958189729
SaaCH,7.8426114526006305
SaaNH,0
SaaSe,0
SaaaC,0.7506519274376424
SaasC,0.06624905517762669
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.1551388888888887
SdssC,-2.5035238276133835
SdssS,0
SsCH3,2.536349783740657
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.6307530234315946
SsssP,0
VE1_A,4.401499937971558
VE1_D,4.735979811933914
VE2_A,0.1913695625205025
VE2_D,0.20591216573625715
VE3_A,2.3148545007613586
VE3_D,2.3880977578248506
VR1_A,134.70774558827028
VR1_D,128.75020924559382
VR2_A,5.856858503837839
VR2_D,5.597835184591036
VR3_A,5.736016707209503
VR3_D,5.690783287686124
WPath,1144
Xc-3d,1.7601993986884936
Xc-4d,0.0
Xc-5d,0.844413131448875
Xc-6d,0.0
Xp-0d,16.723250160202095
Xp-1d,10.913591357920936
Xp-2d,10.100078650154073
Xp-3d,9.538021761156523
Xp-4d,7.134077968506186
Xp-5d,5.535399205111836
Xp-6d,3.7069545990577746
Xp-7d,2.380018534243799
ZMIC0,75.25862220713363
ZMIC1,47.834240438624356
ZMIC2,32.65239503750156
ZMIC3,30.485815376468285
ZMIC4,30.30699920407143
ZMIC5,30.30699920407143
nAcid,0
nAtom,35
nBase,0
nRing,3
piPC1,3.597312260588446
piPC2,4.241326752570746
piPC3,4.903421209789107
piPC4,5.444579873526289
piPC5,5.992713766508414
piPC6,6.365879637498606
piPC7,6.757077727522644
piPC8,7.201293219198782
piPC9,7.614518325861574
AATS0Z,28.742857142857144
AATS0d,3.8857142857142857
AATS0i,159.92737361038536
AATS0m,114.07573734285712
AATS0p,1.5883935673768002
AATS0s,8.070634920634921
AATS0v,249.08164549787404
AATS1Z,29.18918918918919
AATS1d,4.5675675675675675
AATS1i,145.61640890796755
AATS1m,113.05759527027028
AATS1p,1.8561154518918923
AATS1s,3.983483483483484
AATS1v,287.1621194171559
AATS2Z,26.934426229508198
AATS2d,4.229508196721311
AATS2i,155.48884594075977
AATS2m,103.80987804918033
AATS2p,1.668608961067115
AATS2s,4.084699453551913
AATS2v,257.6324237493188
AATS3Z,26.706666666666667
AATS3d,3.72
AATS3i,149.75585530586795
AATS3m,102.17829262666665
AATS3p,1.5769059650739599
AATS3s,4.900740740740742
AATS3v,247.5777304045352
AATS4Z,21.819277108433734
AATS4d,2.9759036144578315
AATS4i,163.4914750084138
AATS4m,79.50696744578312
AATS4p,1.287553137524663
AATS4s,6.455823293172691
AATS4v,198.86930510573382
AATS5Z,20.984615384615385
AATS5d,3.1846153846153844
AATS5i,151.81420571619458
AATS5m,77.165731
AATS5p,1.4359764922722769
AATS5s,4.224786324786323
AATS5v,210.30766445609356
AATS6Z,19.6
AATS6d,2.742857142857143
AATS6i,166.9791606328026
AATS6m,72.65660122857143
AATS6p,1.1493801869611717
AATS6s,5.595238095238096
AATS6v,171.41732165510047
AATS7Z,24.1875
AATS7d,3.3125
AATS7i,151.654886513826
AATS7m,91.46521216666663
AATS7p,1.4676989421780622
AATS7s,4.55439814814815
AATS7v,225.15939459388323
AATS8Z,19.09259259259259
AATS8d,2.6296296296296298
AATS8i,165.89676606641657
AATS8m,68.70841909259258
AATS8p,1.1572601876656112
AATS8s,5.5174897119341555
AATS8v,175.9709556130767
AMID_C,1.4424646869265858
AMID_N,0.18181061032024107
AMID_O,0.3974701796680274
AMID_X,0.0
AMID_h,0.5792807899882684
ATS0dv,414.0
ATS0pe,239.7712
ATS0se,288.431676
ATS1dv,395.0
ATS1pe,250.99650000000003
ATS1se,296.26593999999994
ATS2dv,606.0
ATS2pe,415.9835
ATS2se,495.84463600000004
ATS3dv,642.0
ATS3pe,511.6625
ATS3se,610.4110519999999
ATS4dv,592.0
ATS4pe,591.3385999999999
ATS4se,714.2173359999999
ATS5dv,421.0
ATS5pe,425.31350000000003
ATS5se,515.1674680000001
ATS6dv,507.0
ATS6pe,470.23330000000004
ATS6se,577.6087519999999
ATS7dv,352.0
ATS7pe,320.62200000000007
ATS7se,385.43929600000007
ATS8dv,294.0
ATS8pe,373.0412
ATS8se,456.22829199999995
ATSC0Z,256.17142857142863
ATSC0c,1.0380038664290683
ATSC0d,26.171428571428567
ATSC0i,53.33600016782064
ATSC0m,1206.381579542857
ATSC0p,7.725517656523543
ATSC0s,113.8047619047619
ATSC0v,1548.5767837724422
ATSC1Z,11.990204081632623
ATSC1c,-0.6231795396924481
ATSC1d,12.304489795918368
ATSC1i,-16.969438903501942
ATSC1m,56.057704254694016
ATSC1p,-1.074605717390601
ATSC1s,-5.786462585034011
ATSC1v,-83.09620633903323
ATSC2Z,80.12979591836734
ATSC2c,0.33826649855155416
ATSC2d,-2.2987755102040786
ATSC2i,41.77909356470869
ATSC2m,383.0852256538776
ATSC2p,3.6547548808623396
ATSC2s,0.906145124716558
ATSC2v,725.4943301286336
ATSC3Z,31.889795918367323
ATSC3c,-0.32545096623302716
ATSC3d,-15.310204081632648
ATSC3i,-46.451076779019694
ATSC3m,141.00956043673492
ATSC3p,-5.730412376417161
ATSC3s,-6.7848072562358315
ATSC3v,-541.6413326101067
ATSC4Z,-224.7779591836735
ATSC4c,0.16937343847973996
ATSC4d,-6.263673469387754
ATSC4i,39.402408206581654
ATSC4m,-1043.900266773061
ATSC4p,3.76267929272911
ATSC4s,-23.502879818594117
ATSC4v,-171.3214031744223
ATSC5Z,-85.40408163265307
ATSC5c,-0.5266052735430121
ATSC5d,-1.7755102040816322
ATSC5i,-46.52877514946188
ATSC5m,-419.3763206938774
ATSC5p,-6.8338673114257205
ATSC5s,-12.5469387755102
ATSC5v,-1170.485734779751
ATSC6Z,150.0571428571429
ATSC6c,0.7199275492004547
ATSC6d,9.542857142857141
ATSC6i,39.94064770811509
ATSC6m,709.923821428571
ATSC6p,6.220720016677882
ATSC6s,25.79365079365079
ATSC6v,1087.0560104074013
ATSC7Z,18.536326530612246
ATSC7c,-0.2946353152763826
ATSC7d,-7.4636734693877544
ATSC7i,-37.80332269164717
ATSC7m,75.99940979836751
ATSC7p,-4.867668525886772
ATSC7s,-1.1949433106575955
ATSC7v,-544.4719859494414
ATSC8Z,-89.3787755102041
ATSC8c,0.08127999648045413
ATSC8d,-3.8644897959183684
ATSC8i,11.052814766134171
ATSC8m,-402.441782351837
ATSC8p,3.0573555847425617
ATSC8s,-19.539251700680282
ATSC8v,216.62931661043953
AXp-0d,0.727097833052265
AXp-1d,0.43654365431683745
AXp-2d,0.2729750986528128
AXp-3d,0.1834234954068562
AXp-4d,0.11146996825790915
AXp-5d,0.06919249006389795
AXp-6d,0.04520676340314359
AXp-7d,0.028674922099322882
GATS1Z,0.5918756141821052
GATS1c,1.5408806556949153
GATS1d,0.6320075534049334
GATS1i,1.4064223307241426
GATS1m,0.5987540827520131
GATS1p,1.1030472321321185
GATS1s,0.5344884195463717
GATS1v,0.9070300320465954
GATS2Z,0.6244537652260085
GATS2c,0.881180926852419
GATS2d,1.1819922685947457
GATS2i,0.6745362003813823
GATS2m,0.6249956987473295
GATS2p,0.6671461525041242
GATS2s,0.5999633704407688
GATS2v,0.6220573552977171
GATS3Z,0.7388281656628743
GATS3c,1.3425023892083994
GATS3d,1.342430858806405
GATS3i,1.3963111983507361
GATS3m,0.743397847951093
GATS3p,1.3266385151506805
GATS3s,0.9113756503061494
GATS3v,1.0575082424393922
GATS4Z,1.4023929758740514
GATS4c,1.0435631141121615
GATS4d,1.095648971431578
GATS4i,0.6643549089142172
GATS4m,1.3868838597548032
GATS4p,0.7115144340072277
GATS4s,1.5870730085495337
GATS4v,0.9062325994416794
GATS5Z,1.0454537655073008
GATS5c,1.1750784366077291
GATS5d,0.9893349009069533
GATS5i,1.421986212093801
GATS5m,1.0571297869938001
GATS5p,1.4762825469786818
GATS5s,0.8622466769878795
GATS5v,1.3835723379723428
GATS6Z,0.8816640642426945
GATS6c,0.5982353971787407
GATS6d,0.7887554585152838
GATS6i,0.5453112178734124
GATS6m,0.8760475770862476
GATS6p,0.5631196515283912
GATS6s,1.1457104202407353
GATS6v,0.6811441269450093
GATS7Z,0.7977242731801619
GATS7c,1.2474124943752503
GATS7d,1.20439865356623
GATS7i,1.4899758482560064
GATS7m,0.8070954440245389
GATS7p,1.442959308901615
GATS7s,0.8170008566141772
GATS7v,1.198481061315637
GATS8Z,1.3591882089539904
GATS8c,1.2025398004632317
GATS8d,1.010431829209122
GATS8i,0.782425455603066
GATS8m,1.3403012468060846
GATS8p,0.6840676482219084
GATS8s,1.4097992890864282
GATS8v,0.8539375603293461
MATS1Z,0.0442753706193366
MATS1c,-0.5679113327356906
MATS1d,0.44473622093709436
MATS1i,-0.3009631746894639
MATS1m,0.04395587513766476
MATS1p,-0.13157939274109484
MATS1s,-0.048097115903300236
MATS1v,-0.05075920053406079
MATS2Z,0.17947400562416116
MATS2c,0.18698132204670473
MATS2d,-0.050397308325578004
MATS2i,0.4494452337312868
MATS2m,0.18220022756753873
MATS2p,0.27143689247051134
MATS2s,0.0045685200263312345
MATS2v,0.2688063278233708
MATS3Z,0.05809353855305221
MATS3c,-0.14631652394311304
MATS3d,-0.27299854439592425
MATS3i,-0.40642659920758495
MATS3m,0.05454697141685364
MATS3p,-0.34615058320006303
MATS3s,-0.027821712670451127
MATS3v,-0.16322468337817522
MATS4Z,-0.37000959447874027
MATS4c,0.06880758021103785
MATS4d,-0.10092334403114642
MATS4i,0.3115245479196892
MATS4m,-0.3648919339784639
MATS4p,0.20538066980793915
MATS4s,-0.0870864520049318
MATS4v,-0.04665184571477438
MATS5Z,-0.17951577755280632
MATS5c,-0.27317498029118026
MATS5d,-0.03653006382264024
MATS5i,-0.4697381837947817
MATS5m,-0.18718622918690092
MATS5p,-0.4763143221923846
MATS5s,-0.059365213221023075
MATS5v,-0.40699405809341105
MATS6Z,0.29288422931072944
MATS6c,0.34678461828718576
MATS6d,0.18231441048034933
MATS6i,0.3744248498429077
MATS6m,0.2942368457323377
MATS6p,0.4026086207585723
MATS6s,0.11332412792724939
MATS6v,0.3509855054649781
MATS7Z,0.05276182244033013
MATS7c,-0.20697249564343817
MATS7d,-0.20794668850072784
MATS7i,-0.516816459975631
MATS7m,0.04593591053695376
MATS7p,-0.45943091340448716
MATS7s,-0.007656207140233663
MATS7v,-0.25637141615993236
MATS8Z,-0.22614031609124177
MATS8c,0.05075268108733419
MATS8d,-0.09570596797671037
MATS8i,0.13431568546485348
MATS8m,-0.21621840087083055
MATS8p,0.256503117148141
MATS8s,-0.11128119416123104
MATS8v,0.09066898836854038
MAXaaO,5.349104229654825
MINaaO,5.349104229654825
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,29.72000982053519
SpAD_D,204.5521727370646
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,740
TMWC10,123.708021230841
TSRW10,57.904750949799336
VE1_Dt,4.753950749699756
VE2_Dt,0.20669351085651114
VE3_Dt,2.3918851320591905
VR1_Dt,125.79179001039611
VR2_Dt,5.46920826132157
VR3_Dt,5.667537202833267
Xc-3dv,0.6933462217514945
Xc-4dv,0.0
Xc-5dv,0.16157277148659496
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.17592592592592593
Xch-7d,0.4918190985137927
Xp-0dv,12.399770258456988
Xp-1dv,6.73855304152907
Xp-2dv,5.085253629682088
Xp-3dv,3.6505233272810544
Xp-4dv,2.3230960556643003
Xp-5dv,1.4770160345846892
Xp-6dv,0.789299432049484
Xp-7dv,0.4176837702389567
Xpc-4d,5.380176185139534
Xpc-5d,8.161589347985503
Xpc-6d,12.710567705645964
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,37
nFRing,1
nHBAcc,5
nHBDon,0
nHRing,2
nSpiro,0
naRing,2
piPC10,7.7292716249887565
AATS0dv,11.82857142857143
AATS0pe,6.850605714285714
AATS0se,8.240905028571428
AATS1dv,10.675675675675675
AATS1pe,6.7836891891891895
AATS1se,8.007187567567566
AATS2dv,9.934426229508198
AATS2pe,6.819401639344262
AATS2se,8.128600590163934
AATS3dv,8.56
AATS3pe,6.822166666666667
AATS3se,8.138814026666665
AATS4dv,7.132530120481928
AATS4pe,7.124561445783132
AATS4se,8.605028144578313
AATS5dv,6.476923076923077
AATS5pe,6.543284615384616
AATS5se,7.9256533538461555
AATS6dv,7.242857142857143
AATS6pe,6.717618571428572
AATS6se,8.251553599999998
AATS7dv,7.333333333333333
AATS7pe,6.6796250000000015
AATS7se,8.029985333333334
AATS8dv,5.444444444444445
AATS8pe,6.90817037037037
AATS8se,8.448672074074073
AATSC0Z,7.319183673469389
AATSC0c,0.029657253326544807
AATSC0d,0.7477551020408162
AATSC0i,1.52388571908059
AATSC0m,34.46804512979592
AATSC0p,0.22072907590067267
AATSC0s,3.25156462585034
AATSC0v,44.24505096492692
AATSC1Z,0.3240595697738547
AATSC1c,-0.016842690261958056
AATSC1d,0.332553778268064
AATSC1i,-0.45863348387843084
AATSC1m,1.5150730879647032
AATSC1p,-0.029043397767313538
AATSC1s,-0.15639088067659487
AATSC1v,-2.2458434145684656
AATSC2Z,1.3136032117765137
AATSC2c,0.00554535243527138
AATSC2d,-0.03768484442957506
AATSC2i,0.6849031731919457
AATSC2m,6.28008566645701
AATSC2p,0.059914014440366224
AATSC2s,0.014854838110107507
AATSC2v,11.893349674239895
AATSC3Z,0.4251972789115643
AATSC3c,-0.004339346216440362
AATSC3d,-0.20413605442176863
AATSC3i,-0.6193476903869293
AATSC3m,1.880127472489799
AATSC3p,-0.07640549835222882
AATSC3s,-0.09046409674981108
AATSC3v,-7.221884434801423
AATSC4Z,-2.7081681829358253
AATSC4c,0.002040643837105301
AATSC4d,-0.07546594541431029
AATSC4i,0.4747278097178513
AATSC4m,-12.577111647868206
AATSC4p,0.04533348545456759
AATSC4s,-0.2831672267300496
AATSC4v,-2.0641132912581
AATSC5Z,-1.3139089481946626
AATSC5c,-0.008101619592969417
AATSC5d,-0.02731554160125588
AATSC5i,-0.7158273099917212
AATSC5m,-6.451943395290422
AATSC5p,-0.10513642017578032
AATSC5s,-0.19302982731554155
