DLiP-ID,T005O2
DLiP-Mol-ID,22759
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C19H19N3O4/c20-18(21)13-3-1-12(2-4-13)11-26-15-5-6-16-14(9-15)7-8-22(19(16)25)10-17(23)24/h1-6,9H,7-8,10-11H2,(H3,20,21)(H,23,24)"
Standard Inchi Key(RDKit),RQZOEJHWHDUMIP-UHFFFAOYSA-N
Canonical SMILES(RDKit),N=C(N)c1ccc(COc2ccc3c(c2)CCN(CC(=O)O)C3=O)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),353.378
MW Monoisotopic(RDKit),353.137556088
MolLogP(RDKit),1.63257
XLogP(SDF),
XLogP(CDK),-0.133999999999999
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),4
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),116.71
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),6
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),26
QED Weighted(RDKit),0.538984750701053
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Integrins
Common Target Pref Name,Integrins
RDKit Descriptors
Ipc,709706.5259086317
qed,0.5389847507010533
Chi0,18.681433796945203
Chi1,12.435560745775547
TPSA,116.71000000000001
Chi0n,14.066401340654705
Chi0v,14.066401340654705
Chi1n,8.13945308095738
Chi1v,8.13945308095738
Chi2n,6.088673416519061
Chi2v,6.088673416519061
Chi3n,4.24195118284042
Chi3v,4.24195118284042
Chi4n,2.863974766759228
Chi4v,2.863974766759228
MolMR,95.47540000000002
MolWt,353.37800000000004
fr_SH,0
Kappa1,17.47230332155244
Kappa2,7.264051997663113
Kappa3,3.826164180769678
fr_ArN,1
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,1
fr_NH1,1
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,861.5879966632374
MolLogP,1.63257
NOCount,7
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,1.6688840279412254
SMR_VSA1,19.4324647167844
SMR_VSA2,5.409283605791522
SMR_VSA3,4.899909730850478
SMR_VSA4,5.733667477162185
SMR_VSA5,13.027703587438928
SMR_VSA6,13.08951281182515
SMR_VSA7,64.71837544601925
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,150.05315952107935
NHOHCount,4
PEOE_VSA1,20.47696755665342
PEOE_VSA2,14.998357973935164
PEOE_VSA3,0.0
PEOE_VSA4,0.0
