DLiP-ID,C002WB
MWC09,10.749334360656016
MWC10,11.625334084289157
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,1
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.56712
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.198497031265826
SRW05,0.0
SRW06,6.705639094860003
SRW07,0.0
SRW08,8.309184527686298
SRW09,0.0
SRW10,9.961237458077031
SaaCH,6.307148190096874
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.1598420246169736
SaasN,0
SdCH2,0
SddsN,0
SdsCH,2.6577182539682536
SdssC,-0.658221188166624
SdssS,0
SsCH3,4.536761299723615
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.139045516379
VE1_D,4.727348594050979
VE2_A,0.17995850071213046
VE2_D,0.20553689539352082
VE3_A,2.2533743325919464
VE3_D,2.3862736173309345
VR1_A,168.75944223341585
VR1_D,124.07572890512405
VR2_A,7.337367053626776
VR2_D,5.394596908918437
VR3_A,5.961383405098176
VR3_D,5.653801219105228
WPath,1284
Xc-3d,1.6443505054577365
Xc-4d,0.0
Xc-5d,0.31903559372884915
Xc-6d,0.0
Xp-0d,16.98276318419594
Xp-1d,10.95592745803129
Xp-2d,9.678862252339956
Xp-3d,7.862487164388732
Xp-4d,6.706553062757052
Xp-5d,4.326439920165139
Xp-6d,3.1288119419644986
Xp-7d,1.6096079971825237
ZMIC0,81.64144840083128
ZMIC1,44.829608919182384
ZMIC2,28.662118316558228
ZMIC3,25.634686212924848
ZMIC4,24.6237932225057
ZMIC5,23.838974891055962
nAcid,0
nAtom,39
nBase,0
nRing,2
piPC1,3.5263605246161616
piPC2,4.143134726391533
piPC3,4.722953221644475
piPC4,5.281933887297512
piPC5,5.6882457355070715
piPC6,5.909440711629391
piPC7,5.9449296504099856
piPC8,6.223443947084591
piPC9,6.5086759880731
AATS0Z,25.94871794871795
AATS0d,3.3333333333333335
AATS0i,159.66395386494833
AATS0m,102.68089966666666
AATS0p,1.4970341148098465
AATS0s,6.281339031339031
AATS0v,230.65312570306762
AATS1Z,26.75
AATS1d,3.85
AATS1i,144.1006947368662
AATS1m,102.27927569999999
AATS1p,1.778137315900001
AATS1s,3.8944444444444444
AATS1v,272.00954802763965
AATS2Z,23.640625
AATS2d,3.65625
AATS2i,152.91849438100064
AATS2m,89.79434726562498
AATS2p,1.5237518284318907
AATS2s,3.966145833333334
AATS2v,233.23600285031685
AATS3Z,23.77777777777778
AATS3d,3.4027777777777777
AATS3i,150.749136994116
AATS3m,89.02442361111112
AATS3p,1.5381692421346944
AATS3s,4.173611111111111
AATS3v,235.87105058269117
AATS4Z,21.463414634146343
AATS4d,2.768292682926829
AATS4i,154.27093176284382
AATS4m,79.27583664634146
AATS4p,1.3591383105255364
AATS4s,5.610772357723578
AATS4v,199.92591024569668
AATS5Z,15.141176470588235
AATS5d,2.458823529411765
AATS5i,160.0197869564628
AATS5m,52.562918482352934
AATS5p,1.1850860914004353
AATS5s,3.641176470588234
AATS5v,165.12505707454324
AATS6Z,16.225352112676056
AATS6d,2.647887323943662
AATS6i,160.91450800030893
AATS6m,58.151033211267595
AATS6p,1.198702156951887
AATS6s,3.589201877934273
AATS6v,169.966787665333
AATS7Z,18.733333333333334
AATS7d,2.7666666666666666
AATS7i,155.78170918392482
AATS7m,68.26949643333334
AATS7p,1.3150202432465337
AATS7s,3.8731481481481485
AATS7v,191.38568290282257
AATS8Z,18.77777777777778
AATS8d,2.507936507936508
AATS8i,161.64788454331162
AATS8m,69.17412377777778
AATS8p,1.1638924395037298
AATS8s,4.50132275132275
AATS8v,171.0418796759432
AMID_C,1.5051522454091064
AMID_N,0.0
AMID_O,0.48210071295469203
AMID_X,0.0
AMID_h,0.48210071295469203
ATS0dv,390.0
ATS0pe,258.9841
ATS0se,315.7944919999999
ATS1dv,358.0
ATS1pe,268.2035
ATS1se,319.64834399999984
ATS2dv,496.0
ATS2pe,425.87559999999996
ATS2se,515.7439400000001
ATS3dv,537.0
ATS3pe,488.44399999999996
ATS3se,587.970704
ATS4dv,524.0
ATS4pe,549.6356
ATS4se,666.9143799999998
ATS5dv,302.0
ATS5pe,541.3904999999999
ATS5se,672.1261239999999
ATS6dv,319.0
ATS6pe,450.65010000000007
ATS6se,559.9156720000001
ATS7dv,332.0
ATS7pe,386.78749999999997
ATS7se,474.71628799999996
ATS8dv,376.0
ATS8pe,412.7434
ATS8se,509.03970400000003
ATSC0Z,305.43589743589746
ATSC0c,1.482191979793223
ATSC0d,24.97435897435897
ATSC0i,52.66804188051871
ATSC0m,1439.134997743589
ATSC0p,9.034657000831587
ATSC0s,89.63817663817663
ATSC0v,1865.62457011936
ATSC1Z,6.988823142669304
ATSC1c,-0.6242797074145686
ATSC1d,12.282708744247206
ATSC1i,-5.207130421707417
ATSC1m,33.5550167758056
ATSC1p,-0.7246946754678798
ATSC1s,-10.208671195850677
ATSC1v,-27.827498600513156
ATSC2Z,84.59237343852726
ATSC2c,-0.009460265330535523
ATSC2d,2.6574621959237352
ATSC2i,13.708716641148982
ATSC2m,410.32565783103234
ATSC2p,2.715789613712652
ATSC2s,6.482650303163124
ATSC2v,712.7596369695432
ATSC3Z,-65.21499013806705
ATSC3c,-0.812985437713063
ATSC3d,-14.029585798816566
ATSC3i,-9.002028971598145
ATSC3m,-299.3575282958577
ATSC3p,-1.3651515163024666
ATSC3s,-26.08273065965373
ATSC3v,-230.12908515598502
ATSC4Z,-2.04470742932282
ATSC4c,1.2290711340977418
ATSC4d,-11.664036817882971
ATSC4i,-22.64816777807709
ATSC4m,-46.6131389993422
ATSC4p,-4.4442838978142625
ATSC4s,81.85904741032945
ATSC4v,-948.316404792743
ATSC5Z,-139.77054569362258
ATSC5c,-0.515304045730759
ATSC5d,-0.2518080210387914
ATSC5i,-5.039979380002842
ATSC5m,-649.3956036206446
ATSC5p,-1.043035914574415
ATSC5s,-48.127365037621466
ATSC5v,-449.61182235658737
ATSC6Z,16.411571334648265
ATSC6c,-0.02979973658181776
ATSC6d,1.7646285338593026
ATSC6i,11.383419765479447
ATSC6m,87.50758369756723
ATSC6p,2.050072365647104
ATSC6s,-2.555683395426984
ATSC6v,388.5990496806964
ATSC7Z,-19.33727810650888
ATSC7c,-0.38062241916854955
ATSC7d,2.6548323471400397
ATSC7i,-13.502686061229818
ATSC7m,-91.67028699013801
ATSC7p,-2.0943252726879824
ATSC7s,-21.58010081087004
ATSC7v,-257.27303949400493
ATSC8Z,111.03944773175542
ATSC8c,0.8137000910782839
ATSC8d,1.092702169625246
ATSC8i,5.75056352963518
ATSC8m,513.6531527988166
ATSC8p,1.0214101175221217
ATSC8s,15.618671926364232
ATSC8v,339.6559615395134
AXp-0d,0.738381008008519
AXp-1d,0.4564969774179704
AXp-2d,0.2932988561315138
AXp-3d,0.18720207534258884
AXp-4d,0.12897217428378946
AXp-5d,0.07725785571723463
AXp-6d,0.05587164182079462
AXp-7d,0.03424697866345795
GATS1Z,0.7153710543989253
GATS1c,1.3470033651613071
GATS1d,0.6847022587268995
GATS1i,1.1907903619433398
GATS1m,0.7208026486927405
GATS1p,1.1511609208512408
GATS1s,0.7133152433016561
GATS1v,0.9599671776198715
GATS2Z,0.7212028836467427
GATS2c,1.0532709141723378
GATS2d,1.1173960472279263
GATS2i,0.8690735917805579
GATS2m,0.7171130673281879
GATS2p,0.8298213494967172
GATS2s,0.6456415571464895
GATS2v,0.7186435419908425
GATS3Z,0.9762914148197895
GATS3c,1.4086853430678532
GATS3d,1.458162217659138
GATS3i,1.1304506308770184
GATS3m,0.9725176162918538
GATS3p,1.0918118338254483
GATS3s,1.0766621375372132
GATS3v,0.9802898215263353
GATS4Z,0.9217135006306408
GATS4c,0.6413510849060048
GATS4d,1.1690038563629992
GATS4i,1.207016814968205
GATS4m,0.9330923893701228
GATS4p,1.2210640267971253
GATS4s,0.710924194349848
GATS4v,1.1789759834754652
GATS5Z,1.2067998656816654
GATS5c,1.017538696894387
GATS5d,0.9039859886459719
GATS5i,1.0016294568775577
GATS5m,1.2037305894563661
GATS5p,1.0153528340460634
GATS5s,1.4333842178768341
GATS5v,1.091374635409107
GATS6Z,0.9821567078765406
GATS6c,0.9740495998913982
GATS6d,0.9215085172224312
GATS6i,0.8370833964419032
GATS6m,0.9785965301415775
GATS6p,0.8403111188560703
GATS6s,0.9168488987511823
GATS6v,0.8816285116085044
GATS7Z,0.9724899261249159
GATS7c,1.0015834418098373
GATS7d,0.9636550308008215
GATS7i,1.1565469808723763
GATS7m,0.9745355782690894
GATS7p,1.1409381971722938
GATS7s,1.2813964021231286
GATS7v,1.0664065989848097
GATS8Z,0.8155921199910453
GATS8c,0.6945246402204234
GATS8d,0.8573873081059941
GATS8i,0.8807595144601186
GATS8m,0.8166473308463852
GATS8p,0.8767748856211297
GATS8s,1.0553302972652685
GATS8v,0.8533471710514443
MATS1Z,0.02230943586299532
MATS1c,-0.4106571368805536
MATS1d,0.4795174537987681
MATS1i,-0.0963953088038125
MATS1m,0.02273319835019362
MATS1p,-0.07820743040008565
MATS1s,-0.1110403489813431
MATS1v,-0.01454301769501485
MATS2Z,0.16877020021826722
MATS2c,-0.003889407893435859
MATS2d,0.06484214579055445
MATS2i,0.15861134959509698
MATS2m,0.17374478289585407
MATS2p,0.18317621750375476
MATS2s,0.04407011807519945
MATS2v,0.23281099034331815
MATS3Z,-0.11565368256100288
MATS3c,-0.29710531300811
MATS3d,-0.3042864476386037
MATS3i,-0.09258174126435373
MATS3m,-0.11267323409397083
MATS3p,-0.08184672326380958
MATS3s,-0.15761304283338098
MATS3v,-0.06681583018148006
MATS4Z,-0.003183917836492007
MATS4c,0.3943876571214006
MATS4d,-0.22212901287123754
MATS4i,-0.2045204106396104
MATS4m,-0.015404853405120805
MATS4p,-0.23395960471694735
MATS4s,0.4343345997582914
MATS4v,-0.24175739385654435
MATS5Z,-0.20996227235017575
MATS5c,-0.159516192372956
MATS5d,-0.004626162580021764
MATS5i,-0.04390634329146712
MATS5m,-0.20703963374170872
MATS5p,-0.052970402704188055
MATS5s,-0.24634556743588656
MATS5v,-0.1105755608620155
MATS6Z,0.02951456218844296
MATS6c,-0.011043690434957119
MATS6d,0.03881192700349943
MATS6i,0.118722172971727
MATS6m,0.03340030368942791
MATS6p,0.12464181961403761
MATS6s,-0.01566102907372084
MATS6v,0.11441520413087955
MATS7Z,-0.041151779717931505
MATS7c,-0.16691803479740325
MATS7d,0.06909650924024642
MATS7i,-0.16664272348894363
MATS7m,-0.041403820098193524
MATS7p,-0.15067660312083656
MATS7s,-0.15648539554397228
MATS7v,-0.08963618851803835
MATS8Z,0.22505116888931526
MATS8c,0.33984740901857735
MATS8d,0.027085166715556847
MATS8i,0.06759075397711882
MATS8m,0.2209492241901993
MATS8p,0.06998622097828602
MATS8s,0.10786365844688317
MATS8v,0.11270392642444299
MAXaaO,4.8259334845049136
MAXsOH,9.752915975618897
MAXssO,5.2168321628467735
MINaaO,4.8259334845049136
MINsOH,9.752915975618897
MINssO,5.091432418359206
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,28.44915484259672
SpAD_D,230.5534816619101
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,479
TMWC10,120.5400989509944
TSRW10,57.066378409999786
VE1_Dt,4.735567477125188
VE2_Dt,0.20589423813587773
VE3_Dt,2.388010689725753
VR1_Dt,123.00548337299232
VR2_Dt,5.348064494477927
VR3_Dt,5.6451380575820815
Xc-3dv,0.5557933645762834
Xc-4dv,0.0
Xc-5dv,0.060927343583543625
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.12359693729953272
Xch-7d,0.3430792489190523
Xp-0dv,12.95255666295703
Xp-1dv,6.740915993494465
Xp-2dv,4.710212732522975
Xp-3dv,3.1552428024918657
Xp-4dv,2.0277305424520025
Xp-5dv,1.1908628016998861
Xp-6dv,0.6563794640824329
Xp-7dv,0.29775947538263386
Xpc-4d,3.594009037077731
Xpc-5d,6.290729188783867
Xpc-6d,8.268975015461113
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,40
nFRing,0
nHBAcc,6
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.854024806561158
AATS0dv,10.0
AATS0pe,6.640617948717949
AATS0se,8.097294666666663
AATS1dv,8.95
AATS1pe,6.7050875
AATS1se,7.991208599999996
AATS2dv,7.75
AATS2pe,6.654306249999999
AATS2se,8.058499062500001
AATS3dv,7.458333333333333
AATS3pe,6.783944444444444
AATS3se,8.166259777777777
AATS4dv,6.390243902439025
AATS4pe,6.702873170731706
AATS4se,8.13310219512195
AATS5dv,3.552941176470588
AATS5pe,6.369299999999998
AATS5se,7.9073661647058815
AATS6dv,4.492957746478873
AATS6pe,6.347184507042255
AATS6se,7.8861362253521134
AATS7dv,5.533333333333333
AATS7pe,6.446458333333333
AATS7se,7.911938133333333
AATS8dv,5.968253968253968
AATS8pe,6.55148253968254
AATS8se,8.079995301587301
AATSC0Z,7.831689677843524
AATSC0c,0.03800492255880059
AATSC0d,0.6403681788297172
AATSC0i,1.3504626123209924
AATSC0m,36.900897378040746
AATSC0p,0.23165787181619452
AATSC0s,2.2984147855942725
AATSC0v,47.83652743895795
AATSC1Z,0.1747205785667326
AATSC1c,-0.015606992685364215
AATSC1d,0.30706771860618015
AATSC1i,-0.13017826054268541
AATSC1m,0.83887541939514
AATSC1p,-0.018117366886696996
AATSC1s,-0.2552167798962669
AATSC1v,-0.6956874650128289
AATSC2Z,1.3217558349769885
AATSC2c,-0.00014781664578961755
AATSC2d,0.04152284681130836
AATSC2i,0.21419869751795284
AATSC2m,6.41133840360988
AATSC2p,0.042434212714260185
AATSC2s,0.10129141098692382
AATSC2v,11.136869327649112
AATSC3Z,-0.905763751917598
AATSC3c,-0.01129146441268143
AATSC3d,-0.19485535831689674
AATSC3i,-0.12502818016108536
AATSC3m,-4.157743448553579
AATSC3p,-0.018960437726423147
AATSC3s,-0.36226014805074624
AATSC3v,-3.1962372938331254
AATSC4Z,-0.024935456455156338
AATSC4c,0.014988672367045631
AATSC4d,-0.1422443514375972
AATSC4i,-0.2761971680253304
AATSC4m,-0.5684529146261244
AATSC4p,-0.05419858411968613
AATSC4s,0.9982810659796275
AATSC4v,-11.564834204789548
AATSC5Z,-1.6443593611014422
AATSC5c,-0.00606240053800893
AATSC5d,-0.0029624473063387226
AATSC5i,-0.05929387505885697
