DLiP-ID,C0034C
DLiP-Mol-ID,33546
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C9H10N2O3/c10-7-3-1-6(2-4-7)9(14)11-5-8(12)13/h1-4H,5,10H2,(H,11,14)(H,12,13)"
Standard Inchi Key(RDKit),HSMNQINEKMPTIC-UHFFFAOYSA-N
Canonical SMILES(RDKit),Nc1ccc(C(=O)NCC(=O)O)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),194.19
MW Monoisotopic(RDKit),194.06914218
MolLogP(RDKit),0.0831999999999997
XLogP(SDF),
XLogP(CDK),-2.174
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),3
HBA Lipinski(RDKit),5
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),3
HBD Lipinski(RDKit),4
PSA(SDF),
PSA(RDKit),92.42
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),3
nRings(SDF),
nRings(RDKit),1
Aromatic Rings(RDKit),1
nAtoms(SDF),
Heavy Atoms(RDKit),14
QED Weighted(RDKit),0.594058476889522
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Runt-related transcription factor 1/Core-binding factor subunit beta
Common Target Pref Name,Runt-related transcription factor 1/Core-binding factor subunit beta
RDKit Descriptors
Ipc,1264.5966706299876
qed,0.5940584768895217
Chi0,10.55204176387779
Chi1,6.592224152875016
TPSA,92.42
Chi0n,7.357568303562362
Chi0v,7.357568303562362
Chi1n,3.9490042090411213
Chi1v,3.9490042090411213
Chi2n,2.6984245469767054
Chi2v,2.6984245469767054
Chi3n,1.5730435041163766
Chi3v,1.5730435041163766
Chi4n,0.8924477949575012
Chi4v,0.8924477949575012
MolMR,50.82340000000001
MolWt,194.19000000000003
fr_SH,0
Kappa1,10.04361204013378
Kappa2,4.268383741308158
Kappa3,2.779864720541118
fr_ArN,1
fr_COO,1
fr_C_O,2
fr_C_S,0
fr_NH0,0
fr_NH1,1
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,345.5796288228963
MolLogP,0.08319999999999966
NOCount,5
fr_Ar_N,0
fr_COO2,1
fr_urea,0
BalabanJ,2.6082838277210323
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,12.27842388307476
SMR_VSA7,29.828919765543436
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,80.53326029559109
NHOHCount,4
PEOE_VSA1,16.156983476009223
PEOE_VSA2,9.589074368143644
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,24.26546827384644
PEOE_VSA8,11.250837766380558
PEOE_VSA9,0.0
RingCount,1
SMR_VSA10,17.563871291986917
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,194.06914218
NumHDonors,3
PEOE_VSA10,6.544756405912575
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
PEOE_VSA14,5.969305287951849
SlogP_VSA1,11.050456081168516
SlogP_VSA2,23.527768818056636
SlogP_VSA3,4.794537184071822
SlogP_VSA4,0.0
SlogP_VSA5,10.357988675768818
SlogP_VSA6,24.26546827384644
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
