DLiP-ID,C001AG
GGI7,0.30729166666666674
GGI8,0.4106827916351726
GGI9,0.27937500000000004
JGI1,0.2647058823529411
JGI2,0.07407407407407411
JGI3,0.053385416666666664
JGI4,0.03812345679012347
JGI5,0.024479166666666666
JGI6,0.026194477791116444
JGI7,0.008779761904761907
JGI8,0.014161475573626636
JGI9,0.009633620689655172
MIC0,23.858547716553986
MIC1,41.9153695890599
MIC2,49.37674719148643
MIC3,51.43523801675903
MIC4,52.06086301675903
MIC5,52.10286301675903
MPC2,48
MPC3,57
MPC4,70
MPC5,83
MPC6,80
MPC7,92
MPC8,88
MPC9,94
Mare,1.04675
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,1
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.15332372513849718
RPCG,0.13997152887973643
SIC0,0.3518740395144189
SIC1,0.6866090996675721
SIC2,0.8208019152206159
SIC3,0.9421445869066406
SIC4,0.9570656062192273
SIC5,0.9645261158755207
SaaN,3.9403255140211195
SaaO,0
SaaS,0
Sare,50.244
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,5.5680146154364545
SsLi,0
SsOH,0
SsSH,0
SssO,5.658172114372546
SssS,0
StCH,0
StsC,0
TIC0,94.32975915193458
TIC1,184.06493156627064
TIC2,220.03910001730776
TIC3,252.56842503028855
TIC4,256.56842503028855
TIC5,258.56842503028855
Vabc,376.7731915170407
WPol,48
apol,56.39568800000001
bpol,26.222311999999995
nRot,5
ABCGG,18.277015808151333
ATS0Z,1692.0
ATS0d,180.0
ATS0i,8101.499326262385
ATS0m,6938.012236449311
ATS0p,78.133465477584
ATS0s,418.37335200426764
ATS0v,12048.726846870148
ATS1Z,1539.0
ATS1d,216.0
ATS1i,7523.0321132156005
ATS1m,6021.4234745056
ATS1p,93.36122293
ATS1s,197.88168724279836
ATS1v,14438.256201941129
ATS2Z,2411.0
ATS2d,308.0
ATS2i,12761.911529048448
ATS2m,9474.45832295491
ATS2p,132.502852664547
ATS2s,509.1563786008231
ATS2v,20340.442914355797
ATS3Z,2515.0
ATS3d,336.0
ATS3i,15858.648277326483
ATS3m,9587.2517900112
ATS3p,147.929054055943
ATS3s,422.7438271604938
ATS3v,22210.69216460238
ATS4Z,2662.0
ATS4d,306.0
ATS4i,16696.776993997173
ATS4m,10252.185477608
ATS4p,136.293851428641
ATS4s,467.93878600823047
ATS4v,20842.393027780763
ATS5Z,2127.0
ATS5d,279.0
ATS5i,15413.482084820942
ATS5m,8005.152849649599
ATS5p,125.64759166179199
ATS5s,456.39197530864203
ATS5v,18860.526232905166
ATS6Z,1797.0
ATS6d,266.0
ATS6i,15267.98530732158
ATS6m,6572.7794690592
ATS6p,123.303722220188
ATS6s,354.4079218106996
ATS6v,17772.025365066835
ATS7Z,1971.0
ATS7d,248.0
ATS7i,13612.493554615288
ATS7m,7553.2640102576
ATS7p,112.21953162103699
ATS7s,475.64506172839504
ATS7v,16333.57383535573
ATS8Z,1511.0
ATS8d,225.0
ATS8i,12199.52394235438
ATS8m,5578.4004167824
ATS8p,103.943567184641
ATS8s,279.69958847736626
ATS8v,14922.19222385577
C1SP1,0
C1SP2,2
C1SP3,1
C2SP1,0
C2SP2,15
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.09523809523809523
GGI10,0.1777369656157535
JGI10,0.00710947862463014
JGT10,0.5206468111342624
Kier1,26.602076124567475
Kier2,12.109375
Kier3,8.033240997229917
MAXdO,12.120995525575495
MAXsF,12.93887738071883
MID_C,43.86663247849605
MID_N,7.948143758390874
MID_O,5.593831228273331
MID_X,6.8381314729238944
MID_h,20.380106459588106
MINdO,11.643135980833499
MINsF,12.93887738071883
MPC10,99
MWC01,34.0
MWC02,5.10594547390058
MWC03,5.926926025970411
MWC04,6.80128303447162
MWC05,7.637716432664798
MWC06,8.51057131510735
MWC07,9.353487881194667
MWC08,10.224229572614233
MWC09,11.071112712491193
MWC10,11.94017163414005
NaaCH,10
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,3
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,5.549700000000003
SRW02,4.23410650459726
SRW03,0.0
SRW04,5.564520407322694
SRW05,0.0
SRW06,7.072421900537371
SRW07,0.0
SRW08,8.65817178467581
SRW09,0.0
SRW10,10.284625814486557
SaaCH,13.76626426191747
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,-0.19176037628502596
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.0948880185953995
SdssS,0
SsCH3,1.4876885352342903
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,7.288395441551848
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.0560282461316906
VE1_D,5.578852123634933
VE2_A,0.12675088269161533
VE2_D,0.17433912886359165
VE3_A,2.563355040106727
VE3_D,2.882133852426932
VR1_A,835.6451994075105
VR1_D,204.92358793234337
VR2_A,26.113912481484704
VR2_D,6.40386212288573
VR3_A,7.891354930183505
VR3_D,6.485787977665153
WPath,3619
Xc-3d,3.2271194369624343
Xc-4d,0.28867513459481287
Xc-5d,0.554737854124365
Xc-6d,0.11785113019775792
Xp-0d,23.30275414050484
Xp-1d,15.151216908830305
Xp-2d,14.50615329030334
Xp-3d,10.793239388977963
Xp-4d,8.635631223158219
Xp-5d,6.70293777858162
Xp-6d,4.128240839838281
Xp-7d,3.2630526551531718
ZMIC0,97.29061331277549
ZMIC1,57.85581985153174
ZMIC2,38.61340885672076
ZMIC3,33.04586510756211
ZMIC4,31.85087760732172
ZMIC5,31.701504169791672
nAcid,0
nAtom,48
nBase,0
nRing,3
piPC1,3.828641396489095
piPC2,4.412798293340635
piPC3,4.8959723857761155
piPC4,5.413318759242543
piPC5,5.919061850913609
piPC6,5.9768266844238696
piPC7,6.321611014601588
piPC8,6.484492095620216
piPC9,6.754895432337801
AATS0Z,35.25
AATS0d,3.75
AATS0i,168.78123596379967
AATS0m,144.54192159269397
AATS0p,1.627780530783
AATS0s,8.716111500088909
AATS0v,251.0151426431281
AATS1Z,30.78
AATS1d,4.32
AATS1i,150.460642264312
AATS1m,120.42846949011201
AATS1p,1.8672244586
AATS1s,3.957633744855967
AATS1v,288.7651240388226
AATS2Z,30.1375
AATS2d,3.85
AATS2i,159.5238941131056
AATS2m,118.43072903693637
AATS2p,1.6562856583068375
AATS2s,6.364454732510288
AATS2v,254.25553642944746
AATS3Z,25.404040404040405
AATS3d,3.393939393939394
AATS3i,160.18836643764124
AATS3m,96.8409271718303
AATS3p,1.4942328692519495
AATS3s,4.2701396682878165
AATS3v,224.35042590507456
AATS4Z,26.356435643564357
AATS4d,3.0297029702970297
AATS4i,165.3146237029423
AATS4m,101.5067869070099
AATS4p,1.349444073550901
AATS4s,4.633057287210202
AATS4v,206.36032700773032
AATS5Z,22.870967741935484
AATS5d,3.0
AATS5i,165.736366503451
AATS5m,86.07691236182364
AATS5p,1.3510493727074409
AATS5s,4.907440594716581
AATS5v,202.8013573430663
AATS6Z,19.322580645161292
AATS6d,2.860215053763441
AATS6i,164.17188502496322
AATS6m,70.6750480544
AATS6p,1.3258464754858925
AATS6s,3.8108378689322535
AATS6v,191.09704693620253
AATS7Z,23.746987951807228
AATS7d,2.9879518072289155
AATS7i,164.00594644114804
AATS7m,91.00318084647711
AATS7p,1.3520425496510482
AATS7s,5.730663394318013
AATS7v,196.79004620910518
AATS8Z,20.14666666666667
AATS8d,3.0
AATS8i,162.66031923139175
AATS8m,74.37867222376532
AATS8p,1.3859142291285467
AATS8s,3.7293278463648836
AATS8v,198.9625629847436
AMID_C,1.3708322649530016
AMID_N,0.2483794924497148
AMID_O,0.17480722588354158
AMID_X,0.2136916085288717
AMID_h,0.6368783268621283
ATS0dv,579.604938271605
ATS0pe,343.96650000000005
ATS0se,406.7835769999999
ATS1dv,518.1111111111111
ATS1pe,345.648
ATS1se,405.89072600000003
ATS2dv,814.4444444444445
ATS2pe,571.6541
ATS2se,670.229628
ATS3dv,718.7777777777778
ATS3pe,677.9037000000001
ATS3se,813.050366
ATS4dv,670.4444444444445
ATS4pe,707.324
ATS4se,848.249746
ATS5dv,627.1111111111111
ATS5pe,642.0413
ATS5se,769.98585
ATS6dv,504.1111111111111
ATS6pe,613.9715000000001
ATS6se,747.589622
ATS7dv,589.7777777777778
ATS7pe,562.0377000000001
ATS7se,677.7164680000001
ATS8dv,419.1111111111111
ATS8pe,491.89450000000005
ATS8se,597.8491059999999
ATSC0Z,511.9166666666667
ATSC0c,1.368718004174042
ATSC0d,33.0
ATSC0i,137.84765428636257
ATSC0m,2436.633192754295
ATSC0p,11.873598290222667
ATSC0s,177.18939070994008
ATSC0v,2122.3279839128104
ATSC1Z,-3.454861111111092
ATSC1c,-0.9554739595942096
ATSC1d,3.375
ATSC1i,-12.737121716265655
ATSC1m,-13.261600813507673
ATSC1p,-0.19943455419327638
ATSC1s,-19.028616453271336
ATSC1v,48.53957433331086
ATSC2Z,78.93055555555557
ATSC2c,0.5173072761644567
ATSC2d,-3.5
ATSC2i,56.11641561340928
ATSC2m,395.3727589412904
ATSC2p,0.36782421697338963
ATSC2s,110.08424498350946
ATSC2v,-134.2391275142001
ATSC3Z,-63.953125
ATSC3c,-0.31914104814607525
ATSC3d,-8.3125
ATSC3i,-32.18490757966355
ATSC3m,-277.83958209279484
ATSC3p,-1.0517727203299159
ATSC3s,-16.156793663452454
ATSC3v,-167.08788058225184
ATSC4Z,3.300347222222193
ATSC4c,-0.228422986338327
ATSC4d,-5.9375
ATSC4i,-46.947780541250765
ATSC4m,53.2931278738003
ATSC4p,-4.885255398493694
ATSC4s,-55.67446396395235
ATSC4v,-436.24479370675215
ATSC5Z,-34.213541666666664
ATSC5c,0.8550339077243065
ATSC5d,0.3125
ATSC5i,23.727587934802
ATSC5m,-171.32886327528695
ATSC5p,-0.1837921150209172
ATSC5s,-26.583473357898477
ATSC5v,-262.12145660295636
ATSC6Z,-106.38020833333337
ATSC6c,-1.1033783966972894
ATSC6d,-2.1875
ATSC6i,-4.672585376855317
ATSC6m,-513.9585816678203
ATSC6p,0.5929820897534166
ATSC6s,-60.787507097356404
ATSC6v,-33.29081515340181
ATSC7Z,203.56076388888889
ATSC7c,0.8528715878100612
ATSC7d,1.6875
ATSC7i,36.48537457946258
ATSC7m,953.8295736136666
ATSC7p,0.5762435676904718
ATSC7s,117.4250571220181
ATSC7v,50.918598201488194
ATSC8Z,-71.32812500000003
ATSC8c,-0.4201393326153355
ATSC8d,-2.0625
ATSC8i,-8.417630686918962
ATSC8m,-337.13017367523577
ATSC8p,-0.19030995302608325
ATSC8s,-26.439504414004965
ATSC8v,-68.01015756130789
AXp-0d,0.7282110668907763
AXp-1d,0.4456240267303031
AXp-2d,0.3022115268813196
AXp-3d,0.18935507699961338
AXp-4d,0.1233661603308317
AXp-5d,0.08075828648893518
AXp-6d,0.05160301049797851
AXp-7d,0.03546796364296926
GATS1Z,0.555461500895328
GATS1c,1.7851197356387076
GATS1d,1.0396969696969696
GATS1i,1.0178170427366626
GATS1m,0.5540020028743132
GATS1p,0.9197580070783815
GATS1s,0.6049025509051688
GATS1v,0.8252624593037389
GATS2Z,0.6134177112160183
GATS2c,0.7853295605084128
GATS2d,1.0859848484848484
GATS2i,0.8012219331609818
GATS2m,0.6113485362105778
GATS2p,0.9099413077840285
GATS2s,0.42019661165057065
GATS2v,0.9091907831700491
GATS3Z,0.9482584266891609
GATS3c,1.246076708248014
GATS3d,1.1077441077441077
GATS3i,0.9094476063739979
GATS3m,0.9357243962478927
GATS3p,0.9801403721780391
GATS3s,0.7270715673485562
GATS3v,0.981889574815226
GATS4Z,1.0849248037289485
GATS4c,1.1571552113493886
GATS4d,1.0364536453645363
GATS4i,1.107040665336492
GATS4m,1.071275868861629
GATS4p,1.192115341726709
GATS4s,1.1444430338748222
GATS4v,1.0618063248426084
GATS5Z,0.7981704851575094
GATS5c,0.7139980378163577
GATS5d,0.8576083414793092
GATS5i,0.8150313311782246
GATS5m,0.8036732324026715
GATS5p,0.9039664612737
GATS5s,1.025387794688444
GATS5v,1.008816076934314
GATS6Z,0.9906791364942001
GATS6c,1.2618367584670307
GATS6d,0.9341805148256761
GATS6i,0.8815111114823817
GATS6m,0.9959307266837131
GATS6p,0.9403548727753873
GATS6s,1.049385438759028
GATS6v,1.0527738124732535
GATS7Z,0.6526382266817555
GATS7c,0.5338182150421117
GATS7d,0.8408178167214312
GATS7i,0.6436309901156747
GATS7m,0.6557851042854598
GATS7p,0.9132338336407577
GATS7s,0.3878674267440442
GATS7v,1.0075075058229825
GATS8Z,0.9676965651961582
GATS8c,1.0025832849566787
GATS8d,0.9400000000000001
GATS8i,0.8731239522842338
GATS8m,0.9688450068635261
GATS8p,0.9658534482030503
GATS8s,0.8312982202453146
GATS8v,1.0584190878064639
MATS1Z,-0.006478919094904733
MATS1c,-0.6701563056912969
MATS1d,0.09818181818181819
MATS1i,-0.08870398927654964
MATS1m,-0.005224888513718588
MATS1p,-0.016124612551799148
MATS1s,-0.1030957424818082
MATS1v,0.02195607451496185
MATS2Z,0.09251180205111512
MATS2c,0.22677013435355267
MATS2d,-0.06363636363636363
MATS2i,0.24425406106730221
MATS2m,0.09735714676718489
MATS2p,0.01858699652705659
MATS2s,0.3727680688186955
MATS2v,-0.03795053220757464
MATS3Z,-0.06057153004898406
MATS3c,-0.11305108369635086
MATS3d,-0.12213039485766758
MATS3i,-0.1132032587407778
MATS3m,-0.05528534241805828
MATS3p,-0.04294826196679135
MATS3s,-0.044210304558009124
MATS3v,-0.03817143549485306
MATS4Z,0.0030639397978540865
MATS4c,-0.07931323948600193
MATS4d,-0.0855085508550855
MATS4i,-0.16185851409920712
MATS4m,0.010394435725350764
MATS4p,-0.19553512584551622
MATS4s,-0.1493269494566015
MATS4v,-0.09768719065422522
MATS5Z,-0.03449507175752101
MATS5c,0.3224242115583819
MATS5d,0.004887585532746823
MATS5i,0.08884080807908999
MATS5m,-0.036290977510731535
MATS5p,-0.007989191157032982
MATS5s,-0.07743410778318388
MATS5v,-0.06374532812837662
MATS6Z,-0.10725557020054301
MATS6c,-0.4160722825045945
MATS6d,-0.03421309872922776
MATS6i,-0.01749508891670786
MATS6m,-0.10886699982818822
MATS6p,0.025776118127797648
MATS6s,-0.17706589026483255
MATS6v,-0.008095994746546806
MATS7Z,0.22996299049363655
MATS7c,0.36035687471330285
MATS7d,0.02957283680175246
MATS7i,0.15306735373660646
MATS7m,0.22638298007920055
MATS7p,0.028066411210219213
MATS7s,0.38325357120577475
MATS7v,0.013874811239319645
MATS8Z,-0.08917467035650337
MATS8c,-0.19645330305717493
MATS8d,-0.04
MATS8i,-0.03908143136361738
MATS8m,-0.08854977096830019
MATS8p,-0.01025791566798991
MATS8s,-0.09549828439030755
MATS8v,-0.02050884743977687
MAXaaN,3.9403255140211195
MAXsCl,5.5680146154364545
MAXssO,5.658172114372546
MINaaN,3.9403255140211195
MINsCl,5.5680146154364545
MINssO,5.658172114372546
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,40.111744217199316
SpAD_D,466.94761170544336
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-4.641864625107676
SssssN,0
TMPC10,777
TMWC10,142.57144408255493
TSRW10,67.81384641161969
VE1_Dt,5.590954056266584
VE2_Dt,0.17471731425833076
VE3_Dt,2.8843007543717083
VR1_Dt,204.32177595681623
VR2_Dt,6.385055498650507
VR3_Dt,6.482846894088236
Xc-3dv,0.8393337460337337
Xc-4dv,0.013498731178900972
Xc-5dv,0.09135119475010875
Xc-6dv,0.0038967480399284353
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.23470804841064383
Xch-7d,0.37506381277754025
Xp-0dv,17.21324799684317
Xp-1dv,9.440955501328823
Xp-2dv,6.761056636453941
Xp-3dv,4.398207035202468
Xp-4dv,2.807679149370679
Xp-5dv,1.75944771690929
Xp-6dv,0.8486668638199862
Xp-7dv,0.4826822975607298
Xpc-4d,5.160431219055517
Xpc-5d,7.829512396844751
Xpc-6d,10.66504261079488
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,50
nFRing,0
nHBAcc,4
nHBDon,3
nHRing,1
nSpiro,0
naRing,3
piPC10,7.10228071047433
AATS0dv,12.075102880658436
AATS0pe,7.165968750000001
AATS0se,8.474657854166665
AATS1dv,10.362222222222222
AATS1pe,6.912960000000001
AATS1se,8.117814520000001
AATS2dv,10.180555555555555
AATS2pe,7.145676249999999
AATS2se,8.37787035
AATS3dv,7.260381593714928
AATS3pe,6.847512121212122
AATS3se,8.21262995959596
AATS4dv,6.6380638063806385
AATS4pe,7.003207920792079
AATS4se,8.398512336633663
AATS5dv,6.743130227001195
AATS5pe,6.903669892473118
AATS5se,8.279417741935484
AATS6dv,5.4205495818399045
AATS6pe,6.601844086021506
AATS6se,8.038598086021505
AATS7dv,7.105756358768407
AATS7pe,6.7715385542168685
AATS7se,8.16525865060241
AATS8dv,5.588148148148147
AATS8pe,6.558593333333334
AATS8se,7.971321413333332
AATSC0Z,10.664930555555555
AATSC0c,0.028514958420292544
AATSC0d,0.6875
AATSC0i,2.871826130965887
AATSC0m,50.76319151571448
AATSC0p,0.24736663104630555
AATSC0s,3.6914456397904183
AATSC0v,44.21516633151688
AATSC1Z,-0.06909722222222184
AATSC1c,-0.01910947919188419
AATSC1d,0.0675
AATSC1i,-0.25474243432531307
AATSC1m,-0.26523201627015347
AATSC1p,-0.003988691083865527
AATSC1s,-0.3805723290654267
AATSC1v,0.9707914866662172
AATSC2Z,0.9866319444444447
AATSC2c,0.006466340952055709
AATSC2d,-0.04375
AATSC2i,0.701455195167616
AATSC2m,4.94215948676613
AATSC2p,0.00459780271216737
AATSC2s,1.3760530622938683
AATSC2v,-1.6779890939275013
AATSC3Z,-0.6459911616161617
AATSC3c,-0.003223646950970457
AATSC3d,-0.08396464646464646
AATSC3i,-0.3251000765622581
AATSC3m,-2.806460425179746
AATSC3p,-0.010623966872019353
AATSC3s,-0.16319993599446925
AATSC3v,-1.6877563695176954
AATSC4Z,0.03267670517051676
AATSC4c,-0.0022616137261220496
AATSC4d,-0.058787128712871284
AATSC4i,-0.4648295103094135
AATSC4m,0.5276547314237654
