DLiP-ID,C004R7
DLiP-Mol-ID,30352
Vendor-ID,
Standard Inchi(RDKit),InChI=1S/C14H8O2/c15-13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)14(13)16/h1-8H
Standard Inchi Key(RDKit),YYVYAPXYZVYDHN-UHFFFAOYSA-N
Canonical SMILES(RDKit),O=C1C(=O)c2ccccc2-c2ccccc21
SMILES(SDF),
MW(SDF),
MW(RDKit),208.216
MW Monoisotopic(RDKit),208.052429496
MolLogP(RDKit),2.7326
XLogP(SDF),
XLogP(CDK),3.108
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),2
HBA Lipinski(RDKit),2
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),0
HBD Lipinski(RDKit),0
PSA(SDF),
PSA(RDKit),34.14
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),0
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),16
QED Weighted(RDKit),0.623632877797143
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,1-acylglycerol-3-phosphate O-acyltransferase ABHD5/Perilipin-5
Common Target Pref Name,1-acylglycerol-3-phosphate O-acyltransferase ABHD5/Perilipin-5
RDKit Descriptors
Ipc,7742.282350831335
qed,0.6236328777971427
Chi0,11.120955864630139
Chi1,7.787693700234702
TPSA,34.14
Chi0n,8.435298734444736
Chi0v,8.435298734444736
Chi1n,5.0629488288431155
Chi1v,5.0629488288431155
Chi2n,3.7494158544292833
Chi2v,3.7494158544292833
Chi3n,2.8397812796346225
Chi3v,2.8397812796346225
Chi4n,2.0765939220959666
Chi4v,2.0765939220959666
MolMR,60.53900000000003
MolWt,208.21599999999998
fr_SH,0
Kappa1,9.038511761049026
Kappa2,3.1361565542281684
Kappa3,1.0693063348123637
fr_ArN,0
fr_COO,0
fr_C_O,2
fr_C_S,0
fr_NH0,0
fr_NH1,0
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,556.1373359552138
MolLogP,2.7326000000000006
NOCount,2
fr_Ar_N,0
fr_COO2,0
fr_urea,0
BalabanJ,2.414775645683774
SMR_VSA1,9.589074368143644
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
